"plb0219","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein, nie","2006","Nordrhein-Westfalen","weiblich","","","",""
"Nein, nie","2006","Hessen","maennlich","","","",""
"Nein, nie","2006","Hessen","weiblich","","","",""
"Nein, nie","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein, nie","2006","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein, nie","2006","Baden-Wuerttemberg","maennlich","","","",""
"Nein, nie","2006","Baden-Wuerttemberg","weiblich","","","",""
"Nein, nie","2006","Bayern","maennlich","","","",""
"Nein, nie","2006","Bayern","weiblich","","","",""
"Nein, nie","2006","Saarland","maennlich","","","",""
"Nein, nie","2006","Saarland","weiblich","","","",""
"Nein, nie","2006","Berlin","maennlich","","","",""
"Nein, nie","2006","Berlin","weiblich","","","",""
"Nein, nie","2006","Brandenburg","maennlich","","","",""
"Nein, nie","2006","Brandenburg","weiblich","","","",""
"Nein, nie","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein, nie","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein, nie","2006","Sachsen","maennlich","","","",""
"Nein, nie","2006","Sachsen","weiblich","","","",""
"Nein, nie","2006","Sachsen-Anhalt","maennlich","","","",""
"Nein, nie","2006","Sachsen-Anhalt","weiblich","","","",""
"Nein, nie","2006","Thueringen","maennlich","","","",""
"Nein, nie","2006","Thueringen","weiblich","","","",""
"Ja, jede Woche","2006","Schleswig-Holstein","maennlich","","","",""
"Ja, jede Woche","2006","Schleswig-Holstein","weiblich","","","",""
"Ja, jede Woche","2006","Hamburg","maennlich","","","",""
"Ja, jede Woche","2006","Hamburg","weiblich","","","",""
"Ja, jede Woche","2006","Niedersachsen","maennlich","","","",""
"Ja, jede Woche","2006","Niedersachsen","weiblich","","","",""
"Ja, jede Woche","2006","Bremen","maennlich","","","",""
"Ja, jede Woche","2006","Bremen","weiblich","","","",""
"Ja, jede Woche","2006","Nordrhein-Westfalen","maennlich","","","",""
"Ja, jede Woche","2006","Nordrhein-Westfalen","weiblich","","","",""
"Ja, jede Woche","2006","Hessen","maennlich","","","",""
"Ja, jede Woche","2006","Hessen","weiblich","","","",""
"Ja, jede Woche","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja, jede Woche","2006","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja, jede Woche","2006","Baden-Wuerttemberg","maennlich","","","",""
"Ja, jede Woche","2006","Baden-Wuerttemberg","weiblich","","","",""
"Ja, jede Woche","2006","Bayern","maennlich","","","",""
"Ja, jede Woche","2006","Bayern","weiblich","","","",""
"Ja, jede Woche","2006","Saarland","maennlich","","","",""
"Ja, jede Woche","2006","Saarland","weiblich","","","",""
"Ja, jede Woche","2006","Berlin","maennlich","","","",""
"Ja, jede Woche","2006","Berlin","weiblich","","","",""
"Ja, jede Woche","2006","Brandenburg","maennlich","","","",""
"Ja, jede Woche","2006","Brandenburg","weiblich","","","",""
"Ja, jede Woche","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja, jede Woche","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja, jede Woche","2006","Sachsen","maennlich","","","",""
"Ja, jede Woche","2006","Sachsen","weiblich","","","",""
"Ja, jede Woche","2006","Sachsen-Anhalt","maennlich","","","",""
"Ja, jede Woche","2006","Sachsen-Anhalt","weiblich","","","",""
"Ja, jede Woche","2006","Thueringen","maennlich","","","",""
"Ja, jede Woche","2006","Thueringen","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Schleswig-Holstein","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Schleswig-Holstein","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Hamburg","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Hamburg","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Niedersachsen","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Niedersachsen","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Bremen","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Bremen","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Nordrhein-Westfalen","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Nordrhein-Westfalen","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Hessen","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Hessen","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Baden-Wuerttemberg","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Baden-Wuerttemberg","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Bayern","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Bayern","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Saarland","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Saarland","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Berlin","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Berlin","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Brandenburg","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Brandenburg","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Sachsen","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Sachsen","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Sachsen-Anhalt","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Sachsen-Anhalt","weiblich","","","",""
"Ja, alle 2 Wochen","2006","Thueringen","maennlich","","","",""
"Ja, alle 2 Wochen","2006","Thueringen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Schleswig-Holstein","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Schleswig-Holstein","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Hamburg","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Hamburg","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Niedersachsen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Niedersachsen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Bremen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Bremen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Nordrhein-Westfalen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Nordrhein-Westfalen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Hessen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Hessen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Baden-Wuerttemberg","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Baden-Wuerttemberg","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Bayern","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Bayern","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Saarland","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Saarland","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Berlin","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Berlin","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Brandenburg","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Brandenburg","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Sachsen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Sachsen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Sachsen-Anhalt","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Sachsen-Anhalt","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","Thueringen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2006","Thueringen","weiblich","","","",""
"Seltener","2006","Schleswig-Holstein","maennlich","","","",""
"Seltener","2006","Schleswig-Holstein","weiblich","","","",""
"Seltener","2006","Hamburg","maennlich","","","",""
"Seltener","2006","Hamburg","weiblich","","","",""
"Seltener","2006","Niedersachsen","maennlich","","","",""
"Seltener","2006","Niedersachsen","weiblich","","","",""
"Seltener","2006","Bremen","maennlich","","","",""
"Seltener","2006","Bremen","weiblich","","","",""
"Seltener","2006","Nordrhein-Westfalen","maennlich","","","",""
"Seltener","2006","Nordrhein-Westfalen","weiblich","","","",""
"Seltener","2006","Hessen","maennlich","","","",""
"Seltener","2006","Hessen","weiblich","","","",""
"Seltener","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Seltener","2006","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Seltener","2006","Baden-Wuerttemberg","maennlich","","","",""
"Seltener","2006","Baden-Wuerttemberg","weiblich","","","",""
"Seltener","2006","Bayern","maennlich","","","",""
"Seltener","2006","Bayern","weiblich","","","",""
"Seltener","2006","Saarland","maennlich","","","",""
"Seltener","2006","Saarland","weiblich","","","",""
"Seltener","2006","Berlin","maennlich","","","",""
"Seltener","2006","Berlin","weiblich","","","",""
"Seltener","2006","Brandenburg","maennlich","","","",""
"Seltener","2006","Brandenburg","weiblich","","","",""
"Seltener","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Seltener","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Seltener","2006","Sachsen","maennlich","","","",""
"Seltener","2006","Sachsen","weiblich","","","",""
"Seltener","2006","Sachsen-Anhalt","maennlich","","","",""
"Seltener","2006","Sachsen-Anhalt","weiblich","","","",""
"Seltener","2006","Thueringen","maennlich","","","",""
"Seltener","2006","Thueringen","weiblich","","","",""
"Nein, nie","2007","Schleswig-Holstein","maennlich","100","0.601291709300109","0.527904516246787","0.674678902353431"
"Nein, nie","2007","Schleswig-Holstein","weiblich","96","0.689238418309622","0.612848343582936","0.765628493036308"
"Nein, nie","2007","Hamburg","maennlich","40","0.531755939036133","0.421721949711381","0.641789928360886"
"Nein, nie","2007","Hamburg","weiblich","59","0.725620964978389","0.627227802717775","0.824014127239004"
"Nein, nie","2007","Niedersachsen","maennlich","288","0.539126017440294","0.497199922105538","0.581052112775051"
"Nein, nie","2007","Niedersachsen","weiblich","283","0.637603536278403","0.593141202495389","0.682065870061417"
"Nein, nie","2007","Bremen","maennlich","18","","",""
"Nein, nie","2007","Bremen","weiblich","27","","",""
"Nein, nie","2007","Nordrhein-Westfalen","maennlich","699","0.575576394146893","0.547773500393328","0.603379287900459"
"Nein, nie","2007","Nordrhein-Westfalen","weiblich","721","0.682533818165238","0.654511376091107","0.710556260239369"
"Nein, nie","2007","Hessen","maennlich","217","0.529068154914534","0.481612445898724","0.576523863930344"
"Nein, nie","2007","Hessen","weiblich","238","0.63893608405554","0.590580209987042","0.687291958124038"
"Nein, nie","2007","Rheinland-Pfalz,Saarland","maennlich","196","0.642619351716925","0.590677595370063","0.694561108063786"
"Nein, nie","2007","Rheinland-Pfalz,Saarland","weiblich","207","0.632048462786703","0.578537681181962","0.685559244391444"
"Nein, nie","2007","Baden-Wuerttemberg","maennlich","504","0.65632244101015","0.622776734508047","0.689868147512253"
"Nein, nie","2007","Baden-Wuerttemberg","weiblich","436","0.697297787998177","0.660869024775298","0.733726551221056"
"Nein, nie","2007","Bayern","maennlich","513","0.58524761144523","0.552565866073569","0.61792935681689"
"Nein, nie","2007","Bayern","weiblich","551","0.6642951941259","0.631834174833908","0.696756213417892"
"Nein, nie","2007","Saarland","maennlich","","","",""
"Nein, nie","2007","Saarland","weiblich","","","",""
"Nein, nie","2007","Berlin","maennlich","93","0.48991358739999","0.421482604130647","0.558344570669334"
"Nein, nie","2007","Berlin","weiblich","132","0.621551431794989","0.557021650535208","0.686081213054769"
"Nein, nie","2007","Brandenburg","maennlich","102","0.392718268167473","0.326824776111165","0.458611760223781"
"Nein, nie","2007","Brandenburg","weiblich","123","0.602887244397247","0.535075009226072","0.670699479568421"
"Nein, nie","2007","Mecklenburg-Vorpommern","maennlich","66","0.548469439879461","0.460523594687959","0.636415285070963"
"Nein, nie","2007","Mecklenburg-Vorpommern","weiblich","85","0.648938410951515","0.566890068368606","0.730986753534424"
"Nein, nie","2007","Sachsen","maennlich","209","0.511373940003255","0.462570191900233","0.560177688106277"
"Nein, nie","2007","Sachsen","weiblich","255","0.631022282948363","0.582570694384314","0.679473871512411"
"Nein, nie","2007","Sachsen-Anhalt","maennlich","115","0.470780877799612","0.405414976615575","0.536146778983649"
"Nein, nie","2007","Sachsen-Anhalt","weiblich","127","0.594337340203018","0.528550317907965","0.66012436249807"
"Nein, nie","2007","Thueringen","maennlich","127","0.585751054213343","0.522365346458367","0.64913676196832"
"Nein, nie","2007","Thueringen","weiblich","141","0.65294518630409","0.588865915789517","0.717024456818662"
"Ja, jede Woche","2007","Schleswig-Holstein","maennlich","13","","",""
