"hlf0001_h","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Untermieter","1995","Thueringen","2","13","","",""
"Untermieter","1995","Thueringen","3","2","","",""
"Untermieter","1995","Thueringen","4","1","","",""
"Untermieter","1995","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Schleswig-Holstein","2","43","0.562179455194069","0.462936879280077","0.661422031108061"
"Eigentuemer","1995","Schleswig-Holstein","3","56","0.656446298658773","0.55665667549504","0.756235921822507"
"Eigentuemer","1995","Schleswig-Holstein","4","25","","",""
"Eigentuemer","1995","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Hamburg","2","5","","",""
"Eigentuemer","1995","Hamburg","3","14","","",""
"Eigentuemer","1995","Hamburg","4","5","","",""
"Eigentuemer","1995","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Niedersachsen","2","177","0.545718156397052","0.495590733520355","0.595845579273748"
"Eigentuemer","1995","Niedersachsen","3","137","0.575344590130482","0.512414802591682","0.638274377669282"
"Eigentuemer","1995","Niedersachsen","4","111","0.578040095657642","0.507064966153766","0.649015225161517"
"Eigentuemer","1995","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Bremen","2","17","","",""
"Eigentuemer","1995","Bremen","3","","","",""
"Eigentuemer","1995","Bremen","4","7","","",""
"Eigentuemer","1995","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Nordrhein-Westfalen","2","315","0.450667593074464","0.41794201075993","0.483393175388998"
"Eigentuemer","1995","Nordrhein-Westfalen","3","271","0.501680730215729","0.461403945993062","0.541957514438395"
"Eigentuemer","1995","Nordrhein-Westfalen","4","234","0.584109407031754","0.535626406861816","0.632592407201691"
"Eigentuemer","1995","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Hessen","2","103","0.435094013958731","0.382551036359143","0.487636991558318"
"Eigentuemer","1995","Hessen","3","98","0.485915992316626","0.421602552008269","0.550229432624983"
"Eigentuemer","1995","Hessen","4","60","0.404185222039502","0.324584407126747","0.483786036952256"
"Eigentuemer","1995","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","2","155","0.631020315973512","0.574298700516129","0.687741931430894"
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","3","97","0.610815372256538","0.537306872914993","0.684323871598082"
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","4","75","0.604012008167948","0.51687167813979","0.691152338196107"
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Baden-Wuerttemberg","2","279","0.57131236018457","0.533811405578207","0.608813314790933"
"Eigentuemer","1995","Baden-Wuerttemberg","3","206","0.627143589698909","0.580675402902704","0.673611776495114"
"Eigentuemer","1995","Baden-Wuerttemberg","4","166","0.632472106233285","0.5772668891428","0.68767732332377"
"Eigentuemer","1995","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Bayern","2","271","0.512115396130476","0.47254591761871","0.551684874642242"
"Eigentuemer","1995","Bayern","3","228","0.548391505547235","0.503731855863475","0.593051155230994"
"Eigentuemer","1995","Bayern","4","136","0.517764696877164","0.456554492953363","0.578974900800964"
"Eigentuemer","1995","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Saarland","2","","","",""
"Eigentuemer","1995","Saarland","3","","","",""
"Eigentuemer","1995","Saarland","4","","","",""
"Eigentuemer","1995","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Berlin","2","12","","",""
"Eigentuemer","1995","Berlin","3","15","","",""
"Eigentuemer","1995","Berlin","4","16","","",""
"Eigentuemer","1995","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Brandenburg","2","100","0.453350618268327","0.388158421045216","0.518542815491437"
"Eigentuemer","1995","Brandenburg","3","46","0.528164434717156","0.430321830289695","0.626007039144617"
"Eigentuemer","1995","Brandenburg","4","13","","",""
"Eigentuemer","1995","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Mecklenburg-Vorpommern","2","51","0.408074699897504","0.327238255029204","0.488911144765805"
"Eigentuemer","1995","Mecklenburg-Vorpommern","3","41","0.391535365825588","0.296813297274669","0.486257434376508"
"Eigentuemer","1995","Mecklenburg-Vorpommern","4","7","","",""
"Eigentuemer","1995","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Sachsen","2","138","0.333065015309365","0.288309192082954","0.377820838535776"
"Eigentuemer","1995","Sachsen","3","77","0.326217364062069","0.264545787874029","0.387888940250108"
"Eigentuemer","1995","Sachsen","4","15","","",""
"Eigentuemer","1995","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Sachsen-Anhalt","2","142","0.392962202995054","0.341123496292881","0.444800909697228"
"Eigentuemer","1995","Sachsen-Anhalt","3","41","0.384570635846501","0.296039453652433","0.473101818040569"
"Eigentuemer","1995","Sachsen-Anhalt","4","18","","",""
"Eigentuemer","1995","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1995","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1995","Thueringen","2","134","0.436872939830506","0.377378931289783","0.49636694837123"
"Eigentuemer","1995","Thueringen","3","42","0.42865018951896","0.328607186846708","0.528693192191213"
"Eigentuemer","1995","Thueringen","4","19","","",""
"Eigentuemer","1995","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Schleswig-Holstein","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Schleswig-Holstein","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Schleswig-Holstein","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Hamburg","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Hamburg","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Hamburg","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Niedersachsen","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Niedersachsen","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Niedersachsen","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Bremen","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Bremen","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Bremen","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Nordrhein-Westfalen","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Nordrhein-Westfalen","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Nordrhein-Westfalen","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Hessen","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Hessen","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Hessen","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Rheinland-Pfalz,Saarland","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Rheinland-Pfalz,Saarland","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Rheinland-Pfalz,Saarland","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Baden-Wuerttemberg","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Baden-Wuerttemberg","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Baden-Wuerttemberg","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Bayern","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Bayern","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Bayern","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Saarland","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Saarland","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Saarland","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Berlin","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Berlin","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Berlin","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Brandenburg","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Brandenburg","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Brandenburg","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Mecklenburg-Vorpommern","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Mecklenburg-Vorpommern","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Mecklenburg-Vorpommern","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen-Anhalt","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen-Anhalt","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen-Anhalt","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1995","Thueringen","2","","","",""
"Altersheim/Seniorenwohnheim","1995","Thueringen","3","","","",""
"Altersheim/Seniorenwohnheim","1995","Thueringen","4","","","",""
"Altersheim/Seniorenwohnheim","1995","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1996","Schleswig-Holstein","2","57","0.426263843457318","0.339221092849734","0.513306594064902"
"Hauptmieter","1996","Schleswig-Holstein","3","17","","",""
"Hauptmieter","1996","Schleswig-Holstein","4","24","","",""
"Hauptmieter","1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1996","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1996","Hamburg","2","30","0.925875877769339","0.836494450042945","1.01525730549573"
"Hauptmieter","1996","Hamburg","3","38","0.895184836431242","0.809418182355359","0.980951490507125"
"Hauptmieter","1996","Hamburg","4","15","","",""
"Hauptmieter","1996","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1996","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1996","Niedersachsen","2","189","0.44212288186291","0.391722428202393","0.492523335523427"
"Hauptmieter","1996","Niedersachsen","3","118","0.411527053582781","0.351594793518261","0.471459313647301"
"Hauptmieter","1996","Niedersachsen","4","65","0.350614606169204","0.284812670918261","0.416416541420146"
"Hauptmieter","1996","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1996","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1996","Bremen","2","21","","",""
"Hauptmieter","1996","Bremen","3","7","","",""
"Hauptmieter","1996","Bremen","4","2","","",""
"Hauptmieter","1996","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1996","Nordrhein-Westfalen","2","511","0.511754677714387","0.477971534893051","0.545537820535722"
"Hauptmieter","1996","Nordrhein-Westfalen","3","331","0.520200118319347","0.479750486344712","0.560649750293983"
"Hauptmieter","1996","Nordrhein-Westfalen","4","178","0.377692481445563","0.330822058346722","0.424562904544404"
"Hauptmieter","1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
