year,pgisced97,sex,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,No answer / don't know,female,No,0.80626,133,133,0.73884,0.87369
2011,Pre-primary Level,male,No,0.97211,154,154,0.94602,0.99820
2011,Pre-primary Level,female,No,0.91579,137,137,0.86911,0.96246
2011,Primary Level,male,No,0.87686,74,74,0.80148,0.95224
2011,Primary Level,female,No,0.83206,117,117,0.76404,0.90009
2011,Lower Secondary Level,male,Yes,0.11471,89,666,0.09049,0.13893
2011,Lower Secondary Level,male,No,0.88529,577,666,0.86107,0.90951
2011,Lower Secondary Level,female,Yes,0.15243,209,1500,0.13424,0.17063
2011,Lower Secondary Level,female,No,0.84757,1291,1500,0.82937,0.86576
2011,Upper Secondary Level,male,Yes,0.12830,610,4901,0.11894,0.13767
2011,Upper Secondary Level,male,No,0.87170,4291,4901,0.86233,0.88106
2011,Upper Secondary Level,female,Yes,0.15699,831,5589,0.14745,0.16653
2011,Upper Secondary Level,female,No,0.84301,4758,5589,0.83347,0.85255
2011,Post-secondary Non-tertiary Level,male,Yes,0.11902,59,449,0.08903,0.14900
2011,Post-secondary Non-tertiary Level,male,No,0.88098,390,449,0.85100,0.91097
2011,Post-secondary Non-tertiary Level,female,Yes,0.18190,120,751,0.15429,0.20950
2011,Post-secondary Non-tertiary Level,female,No,0.81810,631,751,0.79050,0.84571
2011,First Stage of Tertiary Education,male,Yes,0.15174,126,897,0.12824,0.17523
2011,First Stage of Tertiary Education,male,No,0.84826,771,897,0.82477,0.87176
2011,First Stage of Tertiary Education,female,Yes,0.16613,86,548,0.13493,0.19732
2011,First Stage of Tertiary Education,female,No,0.83387,462,548,0.80268,0.86507
2011,Second Stage of Tertiary Education,male,Yes,0.14502,344,2468,0.13112,0.15891
2011,Second Stage of Tertiary Education,male,No,0.85498,2124,2468,0.84109,0.86888
2011,Second Stage of Tertiary Education,female,Yes,0.15985,322,2120,0.14425,0.17546
2011,Second Stage of Tertiary Education,female,No,0.84015,1798,2120,0.82454,0.85575
2013,No answer / don't know,male,No,0.81424,124,124,0.74551,0.88298
2013,No answer / don't know,female,No,0.91540,119,119,0.86519,0.96561
2013,Pre-primary Level,male,No,0.91481,111,111,0.86264,0.96698
2013,Pre-primary Level,female,No,0.89460,127,127,0.84098,0.94822
2013,Primary Level,male,No,0.86546,71,71,0.78552,0.94540
2013,Primary Level,female,No,0.75676,88,88,0.66660,0.84691
2013,Lower Secondary Level,male,Yes,0.11694,76,582,0.09081,0.14308
2013,Lower Secondary Level,male,No,0.88306,506,582,0.85692,0.90919
2013,Lower Secondary Level,female,Yes,0.14910,195,1269,0.12949,0.16870
2013,Lower Secondary Level,female,No,0.85090,1074,1269,0.83130,0.87051
2013,Upper Secondary Level,male,Yes,0.13022,566,4318,0.12018,0.14026
2013,Upper Secondary Level,male,No,0.86978,3752,4318,0.85974,0.87982
2013,Upper Secondary Level,female,Yes,0.15927,776,5089,0.14921,0.16932
2013,Upper Secondary Level,female,No,0.84073,4313,5089,0.83068,0.85079
2013,Post-secondary Non-tertiary Level,male,Yes,0.14639,52,415,0.11233,0.18044
2013,Post-secondary Non-tertiary Level,male,No,0.85361,363,415,0.81956,0.88767
2013,Post-secondary Non-tertiary Level,female,Yes,0.19260,116,681,0.16296,0.22224
2013,Post-secondary Non-tertiary Level,female,No,0.80740,565,681,0.77776,0.83704
2013,First Stage of Tertiary Education,male,Yes,0.12342,115,820,0.10090,0.14595
2013,First Stage of Tertiary Education,male,No,0.87658,705,820,0.85405,0.89910
2013,First Stage of Tertiary Education,female,Yes,0.18759,86,503,0.15344,0.22174
2013,First Stage of Tertiary Education,female,No,0.81241,417,503,0.77826,0.84656
2013,Second Stage of Tertiary Education,male,Yes,0.14178,332,2353,0.12768,0.15587
2013,Second Stage of Tertiary Education,male,No,0.85822,2021,2353,0.84413,0.87232
2013,Second Stage of Tertiary Education,female,Yes,0.14690,332,2113,0.13181,0.16200
2013,Second Stage of Tertiary Education,female,No,0.85310,1781,2113,0.83800,0.86819
2015,No answer / don't know,male,Yes,0.10667,31,313,0.07242,0.14093
2015,No answer / don't know,male,No,0.89333,282,313,0.85907,0.92758
2015,No answer / don't know,female,Yes,0.11058,36,301,0.07509,0.14607
2015,No answer / don't know,female,No,0.88942,265,301,0.85393,0.92491
2015,Pre-primary Level,male,No,0.96532,147,147,0.93564,0.99500
2015,Pre-primary Level,female,No,0.87914,176,176,0.83084,0.92743
2015,Primary Level,male,No,0.93011,147,147,0.88875,0.97147
2015,Primary Level,female,Yes,0.22809,47,248,0.17576,0.28042
2015,Primary Level,female,No,0.77191,201,248,0.71958,0.82424
2015,Lower Secondary Level,male,Yes,0.10303,106,1018,0.08435,0.12172
2015,Lower Secondary Level,male,No,0.89697,912,1018,0.87828,0.91565
2015,Lower Secondary Level,female,Yes,0.13729,224,1655,0.12070,0.15387
2015,Lower Secondary Level,female,No,0.86271,1431,1655,0.84613,0.87930
2015,Upper Secondary Level,male,Yes,0.13655,676,5211,0.12723,0.14588
2015,Upper Secondary Level,male,No,0.86345,4535,5211,0.85412,0.87277
2015,Upper Secondary Level,female,Yes,0.17986,1038,6438,0.17048,0.18924
2015,Upper Secondary Level,female,No,0.82014,5400,6438,0.81076,0.82952
2015,Post-secondary Non-tertiary Level,male,Yes,0.11501,77,711,0.09154,0.13847
2015,Post-secondary Non-tertiary Level,male,No,0.88499,634,711,0.86153,0.90846
2015,Post-secondary Non-tertiary Level,female,Yes,0.17799,186,1241,0.15670,0.19928
2015,Post-secondary Non-tertiary Level,female,No,0.82201,1055,1241,0.80072,0.84330
2015,First Stage of Tertiary Education,male,Yes,0.10031,101,941,0.08110,0.11951
2015,First Stage of Tertiary Education,male,No,0.89969,840,941,0.88049,0.91890
2015,First Stage of Tertiary Education,female,Yes,0.24095,108,579,0.20608,0.27581
2015,First Stage of Tertiary Education,female,No,0.75905,471,579,0.72419,0.79392
2015,Second Stage of Tertiary Education,male,Yes,0.13473,395,2949,0.12240,0.14705
2015,Second Stage of Tertiary Education,male,No,0.86527,2554,2949,0.85295,0.87760
2015,Second Stage of Tertiary Education,female,Yes,0.15962,431,2924,0.14635,0.17290
2015,Second Stage of Tertiary Education,female,No,0.84038,2493,2924,0.82710,0.85365
2017,No answer / don't know,male,Yes,0.10688,33,327,0.07334,0.14042
2017,No answer / don't know,male,No,0.89312,294,327,0.85958,0.92666
2017,No answer / don't know,female,Yes,0.08905,36,287,0.05604,0.12205
2017,No answer / don't know,female,No,0.91095,251,287,0.87795,0.94396
2017,Pre-primary Level,male,No,0.93548,176,176,0.89907,0.97188
2017,Pre-primary Level,female,Yes,0.17873,32,218,0.12775,0.22970
2017,Pre-primary Level,female,No,0.82127,186,218,0.77030,0.87225
2017,Primary Level,male,Yes,0.17369,32,188,0.11939,0.22799
2017,Primary Level,male,No,0.82631,156,188,0.77201,0.88061
2017,Primary Level,female,Yes,0.23395,54,265,0.18288,0.28502
2017,Primary Level,female,No,0.76605,211,265,0.71498,0.81712
2017,Lower Secondary Level,male,Yes,0.13357,139,1059,0.11307,0.15406
2017,Lower Secondary Level,male,No,0.86643,920,1059,0.84594,0.88693
2017,Lower Secondary Level,female,Yes,0.14114,249,1686,0.12451,0.15776
2017,Lower Secondary Level,female,No,0.85886,1437,1686,0.84224,0.87549
2017,Upper Secondary Level,male,Yes,0.14942,728,5482,0.13998,0.15885
2017,Upper Secondary Level,male,No,0.85058,4754,5482,0.84115,0.86002
2017,Upper Secondary Level,female,Yes,0.17644,1092,6591,0.16724,0.18565
2017,Upper Secondary Level,female,No,0.82356,5499,6591,0.81435,0.83276
2017,Post-secondary Non-tertiary Level,male,Yes,0.11627,96,818,0.09429,0.13825
2017,Post-secondary Non-tertiary Level,male,No,0.88373,722,818,0.86175,0.90571
2017,Post-secondary Non-tertiary Level,female,Yes,0.18917,231,1393,0.16860,0.20975
2017,Post-secondary Non-tertiary Level,female,No,0.81083,1162,1393,0.79025,0.83140
2017,First Stage of Tertiary Education,male,Yes,0.12106,115,940,0.10019,0.14192
2017,First Stage of Tertiary Education,male,No,0.87894,825,940,0.85808,0.89981
2017,First Stage of Tertiary Education,female,Yes,0.22042,113,587,0.18686,0.25399
2017,First Stage of Tertiary Education,female,No,0.77958,474,587,0.74601,0.81314
2017,Second Stage of Tertiary Education,male,Yes,0.13434,413,3254,0.12262,0.14606
2017,Second Stage of Tertiary Education,male,No,0.86566,2841,3254,0.85394,0.87738
2017,Second Stage of Tertiary Education,female,Yes,0.17355,542,3261,0.16055,0.18655
2017,Second Stage of Tertiary Education,female,No,0.82645,2719,3261,0.81345,0.83945
2019,No answer / don't know,male,Yes,0.16620,34,295,0.12365,0.20875
2019,No answer / don't know,male,No,0.83380,261,295,0.79125,0.87635
2019,No answer / don't know,female,Yes,0.19816,41,281,0.15147,0.24486
2019,No answer / don't know,female,No,0.80184,240,281,0.75514,0.84853
2019,Pre-primary Level,male,No,0.86581,153,153,0.81163,0.92000
2019,Pre-primary Level,female,No,0.76983,142,142,0.70035,0.83931
2019,Primary Level,male,No,0.81727,144,144,0.75392,0.88061
2019,Primary Level,female,No,0.87356,194,194,0.82667,0.92045
2019,Lower Secondary Level,male,Yes,0.13621,132,995,0.11488,0.15753
2019,Lower Secondary Level,male,No,0.86379,863,995,0.84247,0.88512
2019,Lower Secondary Level,female,Yes,0.14932,210,1428,0.13083,0.16782
2019,Lower Secondary Level,female,No,0.85068,1218,1428,0.83218,0.86917
2019,Upper Secondary Level,male,Yes,0.15119,719,5072,0.14133,0.16105
2019,Upper Secondary Level,male,No,0.84881,4353,5072,0.83895,0.85867
2019,Upper Secondary Level,female,Yes,0.13984,825,6075,0.13111,0.14856
2019,Upper Secondary Level,female,No,0.86016,5250,6075,0.85144,0.86889
2019,Post-secondary Non-tertiary Level,male,Yes,0.16530,121,831,0.14003,0.19057
2019,Post-secondary Non-tertiary Level,male,No,0.83470,710,831,0.80943,0.85997
2019,Post-secondary Non-tertiary Level,female,Yes,0.15906,198,1343,0.13949,0.17863
2019,Post-secondary Non-tertiary Level,female,No,0.84094,1145,1343,0.82137,0.86051
2019,First Stage of Tertiary Education,male,Yes,0.11957,130,1077,0.10018,0.13896
2019,First Stage of Tertiary Education,male,No,0.88043,947,1077,0.86104,0.89982
2019,First Stage of Tertiary Education,female,Yes,0.12734,85,580,0.10019,0.15450
2019,First Stage of Tertiary Education,female,No,0.87266,495,580,0.84550,0.89981
2019,Second Stage of Tertiary Education,male,Yes,0.14833,517,3670,0.13683,0.15983
2019,Second Stage of Tertiary Education,male,No,0.85167,3153,3670,0.84017,0.86317
2019,Second Stage of Tertiary Education,female,Yes,0.14211,447,3352,0.13029,0.15393
2019,Second Stage of Tertiary Education,female,No,0.85789,2905,3352,0.84607,0.86971
2021,No answer / don't know,male,Yes,0.08636,43,425,0.05963,0.11310
2021,No answer / don't know,male,No,0.91364,382,425,0.88690,0.94037
2021,No answer / don't know,female,Yes,0.11350,40,365,0.08091,0.14609
2021,No answer / don't know,female,No,0.88650,325,365,0.85391,0.91909
2021,Pre-primary Level,male,No,0.88151,88,88,0.81359,0.94942
2021,Pre-primary Level,female,No,0.86036,84,84,0.78579,0.93493
2021,Primary Level,male,Yes,0.17814,52,501,0.14460,0.21167
2021,Primary Level,male,No,0.82186,449,501,0.78833,0.85540
2021,Primary Level,female,Yes,0.26339,54,427,0.22156,0.30522
2021,Primary Level,female,No,0.73661,373,427,0.69478,0.77844
2021,Lower Secondary Level,male,Yes,0.15379,91,788,0.12859,0.17900
2021,Lower Secondary Level,male,No,0.84621,697,788,0.82100,0.87141
2021,Lower Secondary Level,female,Yes,0.16916,136,958,0.14541,0.19292
2021,Lower Secondary Level,female,No,0.83084,822,958,0.80708,0.85459
2021,Upper Secondary Level,male,Yes,0.13304,431,3341,0.12152,0.14455
2021,Upper Secondary Level,male,No,0.86696,2910,3341,0.85545,0.87848
2021,Upper Secondary Level,female,Yes,0.16012,616,3967,0.14870,0.17153
2021,Upper Secondary Level,female,No,0.83988,3351,3967,0.82847,0.85130
2021,Post-secondary Non-tertiary Level,male,Yes,0.16392,83,616,0.13466,0.19317
2021,Post-secondary Non-tertiary Level,male,No,0.83608,533,616,0.80683,0.86534
2021,Post-secondary Non-tertiary Level,female,Yes,0.14777,132,976,0.12549,0.17004
2021,Post-secondary Non-tertiary Level,female,No,0.85223,844,976,0.82996,0.87451
2021,First Stage of Tertiary Education,male,Yes,0.13257,67,608,0.10559,0.15955
2021,First Stage of Tertiary Education,male,No,0.86743,541,608,0.84045,0.89441
2021,First Stage of Tertiary Education,female,Yes,0.14901,67,389,0.11358,0.18444
2021,First Stage of Tertiary Education,female,No,0.85099,322,389,0.81556,0.88642
2021,Second Stage of Tertiary Education,male,Yes,0.11610,330,2932,0.10451,0.12770
2021,Second Stage of Tertiary Education,male,No,0.88390,2602,2932,0.87230,0.89549
2021,Second Stage of Tertiary Education,female,Yes,0.12386,337,2710,0.11146,0.13627
2021,Second Stage of Tertiary Education,female,No,0.87614,2373,2710,0.86373,0.88854
