year,bula_h,sex,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Hesse,male,No,0.85434,550,656,0.82732,0.88135
2011,Hesse,female,Yes,0.18471,128,753,0.15697,0.21244
2011,Hesse,female,No,0.81529,625,753,0.78756,0.84303
2011,"Rhineland-Palatinate, Saarland",male,Yes,0.13634,74,547,0.10756,0.16512
2011,"Rhineland-Palatinate, Saarland",male,No,0.86366,473,547,0.83488,0.89244
2011,"Rhineland-Palatinate, Saarland",female,Yes,0.16432,110,659,0.13601,0.19264
2011,"Rhineland-Palatinate, Saarland",female,No,0.83568,549,659,0.80736,0.86399
2011,Baden-Wuerttemberg,male,Yes,0.10772,134,1167,0.08993,0.12552
2011,Baden-Wuerttemberg,male,No,0.89228,1033,1167,0.87448,0.91007
2011,Baden-Wuerttemberg,female,Yes,0.14611,185,1319,0.12704,0.16518
2011,Baden-Wuerttemberg,female,No,0.85389,1134,1319,0.83482,0.87296
2011,Bavaria,male,Yes,0.15948,225,1505,0.14098,0.17798
2011,Bavaria,male,No,0.84052,1280,1505,0.82202,0.85902
2011,Bavaria,female,Yes,0.16109,251,1679,0.14350,0.17868
2011,Bavaria,female,No,0.83891,1428,1679,0.82132,0.85650
2011,Berlin,male,Yes,0.15538,43,358,0.11780,0.19296
2011,Berlin,male,No,0.84462,315,358,0.80704,0.88220
2011,Berlin,female,Yes,0.19563,72,423,0.15778,0.23348
2011,Berlin,female,No,0.80437,351,423,0.76652,0.84222
2011,Brandenburg,male,Yes,0.10998,46,420,0.08003,0.13994
2011,Brandenburg,male,No,0.89002,374,420,0.86006,0.91997
2011,Brandenburg,female,Yes,0.16875,70,462,0.13456,0.20294
2011,Brandenburg,female,No,0.83125,392,462,0.79706,0.86544
2011,Mecklenburg-Western Pomerania,male,No,0.91396,225,225,0.87723,0.95068
2011,Mecklenburg-Western Pomerania,female,No,0.86856,246,246,0.82625,0.91087
2011,Saxony,male,Yes,0.11561,96,683,0.09161,0.13961
2011,Saxony,male,No,0.88439,587,683,0.86039,0.90839
2011,Saxony,female,Yes,0.18397,112,721,0.15566,0.21227
2011,Saxony,female,No,0.81603,609,721,0.78773,0.84434
2011,Saxony-Anhalt,male,Yes,0.13000,50,409,0.09737,0.16264
2011,Saxony-Anhalt,male,No,0.87000,359,409,0.83736,0.90263
2011,Saxony-Anhalt,female,Yes,0.15740,69,458,0.12401,0.19079
2011,Saxony-Anhalt,female,No,0.84260,389,458,0.80921,0.87599
2011,Thuringa,male,Yes,0.12832,53,416,0.09614,0.16049
2011,Thuringa,male,No,0.87168,363,416,0.83951,0.90386
2011,Thuringa,female,Yes,0.15261,55,468,0.11999,0.18522
2011,Thuringa,female,No,0.84739,413,468,0.81478,0.88001
2013,Schleswig-Holstein,male,Yes,0.15053,38,261,0.10706,0.19399
2013,Schleswig-Holstein,male,No,0.84947,223,261,0.80601,0.89294
2013,Schleswig-Holstein,female,Yes,0.15005,53,332,0.11158,0.18852
2013,Schleswig-Holstein,female,No,0.84995,279,332,0.81148,0.88842
2013,Hamburg,male,No,0.80672,119,119,0.73547,0.87797
2013,Hamburg,female,No,0.83554,140,140,0.77392,0.89717
2013,Lower Saxony,male,Yes,0.13205,112,833,0.10904,0.15505
2013,Lower Saxony,male,No,0.86795,721,833,0.84495,0.89096
2013,Lower Saxony,female,Yes,0.17051,155,942,0.14648,0.19454
2013,Lower Saxony,female,No,0.82949,787,942,0.80546,0.85352
2013,Bremen,male,No,0.82914,50,50,0.72375,0.93453
2013,Bremen,female,No,0.87647,55,55,0.78870,0.96423
2013,North Rhine-Westphalia,male,Yes,0.12349,222,1762,0.10813,0.13886
2013,North Rhine-Westphalia,male,No,0.87651,1540,1762,0.86114,0.89187
2013,North Rhine-Westphalia,female,Yes,0.14353,289,1956,0.12799,0.15907
2013,North Rhine-Westphalia,female,No,0.85647,1667,1956,0.84093,0.87201
2013,Hesse,male,Yes,0.15720,91,597,0.12797,0.18642
2013,Hesse,male,No,0.84280,506,597,0.81358,0.87203
2013,Hesse,female,Yes,0.16720,123,693,0.13940,0.19500
2013,Hesse,female,No,0.83280,570,693,0.80500,0.86060
2013,"Rhineland-Palatinate, Saarland",male,Yes,0.13653,73,496,0.10628,0.16677
2013,"Rhineland-Palatinate, Saarland",male,No,0.86347,423,496,0.83323,0.89372
2013,"Rhineland-Palatinate, Saarland",female,Yes,0.16543,101,602,0.13573,0.19514
2013,"Rhineland-Palatinate, Saarland",female,No,0.83457,501,602,0.80486,0.86427
2013,Baden-Wuerttemberg,male,Yes,0.09629,104,991,0.07791,0.11466
2013,Baden-Wuerttemberg,male,No,0.90371,887,991,0.88534,0.92209
2013,Baden-Wuerttemberg,female,Yes,0.16723,178,1132,0.14548,0.18898
2013,Baden-Wuerttemberg,female,No,0.83277,954,1132,0.81102,0.85452
2013,Bavaria,male,Yes,0.16509,209,1375,0.14546,0.18472
2013,Bavaria,male,No,0.83491,1166,1375,0.81528,0.85454
2013,Bavaria,female,Yes,0.16366,253,1572,0.14537,0.18196
2013,Bavaria,female,No,0.83634,1319,1572,0.81804,0.85463
2013,Berlin,male,Yes,0.16813,57,362,0.12955,0.20671
2013,Berlin,male,No,0.83187,305,362,0.79329,0.87045
2013,Berlin,female,Yes,0.20885,75,406,0.16926,0.24844
2013,Berlin,female,No,0.79115,331,406,0.75156,0.83074
2013,Brandenburg,male,Yes,0.10796,45,371,0.07634,0.13958
2013,Brandenburg,male,No,0.89204,326,371,0.86042,0.92366
2013,Brandenburg,female,Yes,0.13241,57,409,0.09952,0.16530
2013,Brandenburg,female,No,0.86759,352,409,0.83470,0.90048
2013,Mecklenburg-Western Pomerania,male,No,0.91927,195,195,0.88093,0.95760
2013,Mecklenburg-Western Pomerania,female,No,0.85732,218,218,0.81078,0.90385
2013,Saxony,male,Yes,0.12065,90,650,0.09559,0.14571
2013,Saxony,male,No,0.87935,560,650,0.85429,0.90441
2013,Saxony,female,Yes,0.13938,86,685,0.11342,0.16533
2013,Saxony,female,No,0.86062,599,685,0.83467,0.88658
2013,Saxony-Anhalt,male,Yes,0.10646,42,355,0.07433,0.13859
2013,Saxony-Anhalt,male,No,0.89354,313,355,0.86141,0.92567
2013,Saxony-Anhalt,female,Yes,0.16442,63,404,0.12823,0.20061
2013,Saxony-Anhalt,female,No,0.83558,341,404,0.79939,0.87177
2013,Thuringa,male,Yes,0.11867,48,367,0.08553,0.15180
2013,Thuringa,male,No,0.88133,319,367,0.84820,0.91447
2013,Thuringa,female,Yes,0.15245,61,432,0.11851,0.18639
2013,Thuringa,female,No,0.84755,371,432,0.81361,0.88149
2015,Schleswig-Holstein,male,Yes,0.18036,58,393,0.14230,0.21842
2015,Schleswig-Holstein,male,No,0.81964,335,393,0.78158,0.85770
2015,Schleswig-Holstein,female,Yes,0.15290,73,481,0.12071,0.18510
2015,Schleswig-Holstein,female,No,0.84710,408,481,0.81490,0.87929
2015,Hamburg,male,No,0.87600,175,175,0.82703,0.92497
2015,Hamburg,female,Yes,0.18551,34,231,0.13527,0.23574
2015,Hamburg,female,No,0.81449,197,231,0.76426,0.86473
2015,Lower Saxony,male,Yes,0.14591,141,1113,0.12516,0.16666
2015,Lower Saxony,male,No,0.85409,972,1113,0.83334,0.87484
2015,Lower Saxony,female,Yes,0.19228,213,1308,0.17092,0.21365
2015,Lower Saxony,female,No,0.80772,1095,1308,0.78635,0.82908
2015,Bremen,male,No,0.85562,63,63,0.76813,0.94311
2015,Bremen,female,No,0.79672,83,83,0.70961,0.88383
2015,North Rhine-Westphalia,male,Yes,0.11767,272,2356,0.10466,0.13069
2015,North Rhine-Westphalia,male,No,0.88233,2084,2356,0.86931,0.89534
2015,North Rhine-Westphalia,female,Yes,0.17844,474,2809,0.16428,0.19261
2015,North Rhine-Westphalia,female,No,0.82156,2335,2809,0.80739,0.83572
2015,Hesse,male,Yes,0.14014,106,786,0.11586,0.16443
2015,Hesse,male,No,0.85986,680,786,0.83557,0.88414
2015,Hesse,female,Yes,0.14459,137,919,0.12184,0.16734
2015,Hesse,female,No,0.85541,782,919,0.83266,0.87816
2015,"Rhineland-Palatinate, Saarland",male,Yes,0.07875,70,686,0.05858,0.09892
2015,"Rhineland-Palatinate, Saarland",male,No,0.92125,616,686,0.90108,0.94142
2015,"Rhineland-Palatinate, Saarland",female,Yes,0.17693,109,810,0.15063,0.20323
2015,"Rhineland-Palatinate, Saarland",female,No,0.82307,701,810,0.79677,0.84937
2015,Baden-Wuerttemberg,male,Yes,0.09474,137,1382,0.07929,0.11019
2015,Baden-Wuerttemberg,male,No,0.90526,1245,1382,0.88981,0.92071
2015,Baden-Wuerttemberg,female,Yes,0.13754,205,1603,0.12067,0.15440
2015,Baden-Wuerttemberg,female,No,0.86246,1398,1603,0.84560,0.87933
2015,Bavaria,male,Yes,0.14956,235,1833,0.13323,0.16589
2015,Bavaria,male,No,0.85044,1598,1833,0.83411,0.86677
2015,Bavaria,female,Yes,0.18786,345,2194,0.17151,0.20421
2015,Bavaria,female,No,0.81214,1849,2194,0.79579,0.82849
2015,Berlin,male,Yes,0.17251,68,417,0.13620,0.20881
2015,Berlin,male,No,0.82749,349,417,0.79119,0.86380
2015,Berlin,female,Yes,0.19946,94,495,0.16422,0.23469
2015,Berlin,female,No,0.80054,401,495,0.76531,0.83578
2015,Brandenburg,male,Yes,0.08764,50,441,0.06122,0.11407
2015,Brandenburg,male,No,0.91236,391,441,0.88593,0.93878
2015,Brandenburg,female,Yes,0.18065,84,543,0.14826,0.21304
2015,Brandenburg,female,No,0.81935,459,543,0.78696,0.85174
2015,Mecklenburg-Western Pomerania,male,No,0.86800,220,220,0.82317,0.91283
2015,Mecklenburg-Western Pomerania,female,Yes,0.13217,40,310,0.09441,0.16993
2015,Mecklenburg-Western Pomerania,female,No,0.86783,270,310,0.83007,0.90559
2015,Saxony,male,Yes,0.13134,106,721,0.10667,0.15601
2015,Saxony,male,No,0.86866,615,721,0.84399,0.89333
2015,Saxony,female,Yes,0.16616,115,790,0.14018,0.19213
2015,Saxony,female,No,0.83384,675,790,0.80787,0.85982
2015,Saxony-Anhalt,male,Yes,0.08901,48,395,0.06089,0.11713
2015,Saxony-Anhalt,male,No,0.91099,347,395,0.88287,0.93911
2015,Saxony-Anhalt,female,Yes,0.19376,79,490,0.15873,0.22879
2015,Saxony-Anhalt,female,No,0.80624,411,490,0.77121,0.84127
2015,Thuringa,male,Yes,0.13187,61,422,0.09955,0.16419
2015,Thuringa,male,No,0.86813,361,422,0.83581,0.90045
2015,Thuringa,female,Yes,0.15318,70,498,0.12152,0.18485
2015,Thuringa,female,No,0.84682,428,498,0.81515,0.87848
2017,Schleswig-Holstein,male,Yes,0.15584,54,442,0.12199,0.18969
2017,Schleswig-Holstein,male,No,0.84416,388,442,0.81031,0.87801
2017,Schleswig-Holstein,female,Yes,0.16402,80,509,0.13182,0.19622
2017,Schleswig-Holstein,female,No,0.83598,429,509,0.80378,0.86818
2017,Hamburg,male,No,0.87116,184,184,0.82262,0.91970
2017,Hamburg,female,Yes,0.18055,44,257,0.13344,0.22767
2017,Hamburg,female,No,0.81945,213,257,0.77233,0.86656
2017,Lower Saxony,male,Yes,0.13369,157,1260,0.11489,0.15249
2017,Lower Saxony,male,No,0.86631,1103,1260,0.84751,0.88511
2017,Lower Saxony,female,Yes,0.18463,250,1437,0.16456,0.20469
2017,Lower Saxony,female,No,0.81537,1187,1437,0.79531,0.83544
2017,Bremen,male,No,0.75673,86,86,0.66552,0.84795
2017,Bremen,female,No,0.86499,106,106,0.79962,0.93036
2017,North Rhine-Westphalia,male,Yes,0.13154,322,2536,0.11838,0.14470
2017,North Rhine-Westphalia,male,No,0.86846,2214,2536,0.85530,0.88162
2017,North Rhine-Westphalia,female,Yes,0.19324,543,2988,0.17908,0.20740
2017,North Rhine-Westphalia,female,No,0.80676,2445,2988,0.79260,0.82092
2017,Hesse,male,Yes,0.16475,124,837,0.13961,0.18990
2017,Hesse,male,No,0.83525,713,837,0.81010,0.86039
2017,Hesse,female,Yes,0.15862,163,952,0.13540,0.18183
2017,Hesse,female,No,0.84138,789,952,0.81817,0.86460
2017,"Rhineland-Palatinate, Saarland",male,Yes,0.13731,85,707,0.11193,0.16270
2017,"Rhineland-Palatinate, Saarland",male,No,0.86269,622,707,0.83730,0.88807
2017,"Rhineland-Palatinate, Saarland",female,Yes,0.18886,129,817,0.16201,0.21572
2017,"Rhineland-Palatinate, Saarland",female,No,0.81114,688,817,0.78428,0.83799
2017,Baden-Wuerttemberg,male,Yes,0.11360,153,1385,0.09688,0.13031
2017,Baden-Wuerttemberg,male,No,0.88640,1232,1385,0.86969,0.90312
2017,Baden-Wuerttemberg,female,Yes,0.15037,238,1633,0.13303,0.16771
2017,Baden-Wuerttemberg,female,No,0.84963,1395,1633,0.83229,0.86697
2017,Bavaria,male,Yes,0.13467,250,1937,0.11946,0.14987
2017,Bavaria,male,No,0.86533,1687,1937,0.85013,0.88054
2017,Bavaria,female,Yes,0.17047,363,2274,0.15501,0.18593
2017,Bavaria,female,No,0.82953,1911,2274,0.81407,0.84499
2017,Berlin,male,Yes,0.19241,74,473,0.15685,0.22797
2017,Berlin,male,No,0.80759,399,473,0.77203,0.84315
2017,Berlin,female,Yes,0.21931,109,516,0.18357,0.25505
2017,Berlin,female,No,0.78069,407,516,0.74495,0.81643
2017,Brandenburg,male,Yes,0.14036,65,477,0.10915,0.17156
2017,Brandenburg,male,No,0.85964,412,477,0.82844,0.89085
2017,Brandenburg,female,Yes,0.16801,98,556,0.13691,0.19912
2017,Brandenburg,female,No,0.83199,458,556,0.80088,0.86309
2017,Mecklenburg-Western Pomerania,male,No,0.91846,236,236,0.88347,0.95345
2017,Mecklenburg-Western Pomerania,female,Yes,0.13017,34,315,0.09295,0.16739
2017,Mecklenburg-Western Pomerania,female,No,0.86983,281,315,0.83261,0.90705
2017,Saxony,male,Yes,0.13565,106,785,0.11169,0.15962
2017,Saxony,male,No,0.86435,679,785,0.84038,0.88831
2017,Saxony,female,Yes,0.14437,119,868,0.12098,0.16777
2017,Saxony,female,No,0.85563,749,868,0.83223,0.87902
2017,Saxony-Anhalt,male,Yes,0.14027,51,412,0.10670,0.17384
2017,Saxony-Anhalt,male,No,0.85973,361,412,0.82616,0.89330
2017,Saxony-Anhalt,female,Yes,0.15971,74,511,0.12791,0.19150
2017,Saxony-Anhalt,female,No,0.84029,437,511,0.80850,0.87209
2017,Thuringa,male,Yes,0.17233,72,444,0.13716,0.20750
2017,Thuringa,male,No,0.82767,372,444,0.79250,0.86284
2017,Thuringa,female,Yes,0.17314,90,534,0.14102,0.20527
2017,Thuringa,female,No,0.82686,444,534,0.79473,0.85898
2019,Schleswig-Holstein,male,Yes,0.16571,56,462,0.13177,0.19965
2019,Schleswig-Holstein,male,No,0.83429,406,462,0.80035,0.86823
2019,Schleswig-Holstein,female,Yes,0.13827,75,494,0.10780,0.16874
2019,Schleswig-Holstein,female,No,0.86173,419,494,0.83126,0.89220
2019,Hamburg,male,No,0.85833,224,224,0.81256,0.90410
2019,Hamburg,female,Yes,0.17631,39,280,0.13160,0.22103
2019,Hamburg,female,No,0.82369,241,280,0.77897,0.86840
2019,Lower Saxony,male,Yes,0.14654,168,1180,0.12636,0.16673
2019,Lower Saxony,male,No,0.85346,1012,1180,0.83327,0.87364
2019,Lower Saxony,female,Yes,0.15662,195,1314,0.13696,0.17628
2019,Lower Saxony,female,No,0.84338,1119,1314,0.82372,0.86304
2019,Bremen,male,No,0.89807,88,88,0.83449,0.96165
2019,Bremen,female,No,0.85106,104,104,0.78230,0.91982
2019,North Rhine-Westphalia,male,Yes,0.12946,323,2567,0.11647,0.14245
2019,North Rhine-Westphalia,male,No,0.87054,2244,2567,0.85755,0.88353
2019,North Rhine-Westphalia,female,Yes,0.15016,413,2837,0.13701,0.16331
2019,North Rhine-Westphalia,female,No,0.84984,2424,2837,0.83669,0.86299
2019,Hesse,male,Yes,0.15060,129,851,0.12656,0.17464
2019,Hesse,male,No,0.84940,722,851,0.82536,0.87344
2019,Hesse,female,Yes,0.16960,140,860,0.14450,0.19470
2019,Hesse,female,No,0.83040,720,860,0.80530,0.85550
2019,"Rhineland-Palatinate, Saarland",male,Yes,0.13020,80,684,0.10496,0.15544
2019,"Rhineland-Palatinate, Saarland",male,No,0.86980,604,684,0.84456,0.89504
2019,"Rhineland-Palatinate, Saarland",female,Yes,0.10927,71,782,0.08739,0.13115
2019,"Rhineland-Palatinate, Saarland",female,No,0.89073,711,782,0.86885,0.91261
2019,Baden-Wuerttemberg,male,Yes,0.13218,179,1325,0.11394,0.15042
2019,Baden-Wuerttemberg,male,No,0.86782,1146,1325,0.84958,0.88606
2019,Baden-Wuerttemberg,female,Yes,0.12758,183,1474,0.11054,0.14461
2019,Baden-Wuerttemberg,female,No,0.87242,1291,1474,0.85539,0.88946
2019,Bavaria,male,Yes,0.17808,259,1889,0.16083,0.19534
2019,Bavaria,male,No,0.82192,1630,1889,0.80466,0.83917
2019,Bavaria,female,Yes,0.14157,276,2062,0.12652,0.15662
2019,Bavaria,female,No,0.85843,1786,2062,0.84338,0.87348
2019,Berlin,male,Yes,0.20736,97,514,0.17228,0.24245
2019,Berlin,male,No,0.79264,417,514,0.75755,0.82772
2019,Berlin,female,Yes,0.19985,95,510,0.16511,0.23459
2019,Berlin,female,No,0.80015,415,510,0.76541,0.83489
2019,Brandenburg,male,Yes,0.11243,72,531,0.08554,0.13933
2019,Brandenburg,male,No,0.88757,459,531,0.86067,0.91446
2019,Brandenburg,female,Yes,0.17331,89,580,0.14248,0.20414
2019,Brandenburg,female,No,0.82669,491,580,0.79586,0.85752
2019,Mecklenburg-Western Pomerania,male,Yes,0.09222,31,295,0.05915,0.12530
2019,Mecklenburg-Western Pomerania,male,No,0.90778,264,295,0.87470,0.94085
2019,Mecklenburg-Western Pomerania,female,No,0.93958,292,292,0.91221,0.96696
2019,Saxony,male,Yes,0.17652,124,796,0.15002,0.20302
2019,Saxony,male,No,0.82348,672,796,0.79698,0.84998
2019,Saxony,female,Yes,0.12468,105,837,0.10229,0.14707
2019,Saxony,female,No,0.87532,732,837,0.85293,0.89771
2019,Saxony-Anhalt,male,Yes,0.13671,65,408,0.10334,0.17009
2019,Saxony-Anhalt,male,No,0.86329,343,408,0.82991,0.89666
2019,Saxony-Anhalt,female,Yes,0.10550,61,481,0.07802,0.13298
2019,Saxony-Anhalt,female,No,0.89450,420,481,0.86702,0.92198
2019,Thuringa,male,Yes,0.18654,76,429,0.14963,0.22344
2019,Thuringa,male,No,0.81346,353,429,0.77656,0.85037
2019,Thuringa,female,Yes,0.15766,70,494,0.12549,0.18983
2019,Thuringa,female,No,0.84234,424,494,0.81017,0.87451
2021,Schleswig-Holstein,male,No,0.94553,374,374,0.92249,0.96856
2021,Schleswig-Holstein,female,Yes,0.09193,49,424,0.06439,0.11946
2021,Schleswig-Holstein,female,No,0.90807,375,424,0.88054,0.93561
2021,Hamburg,male,No,0.82203,189,189,0.76735,0.87670
2021,Hamburg,female,Yes,0.21341,39,240,0.16147,0.26535
2021,Hamburg,female,No,0.78659,201,240,0.73465,0.83853
2021,Lower Saxony,male,Yes,0.09542,95,905,0.07627,0.11457
2021,Lower Saxony,male,No,0.90458,810,905,0.88543,0.92373
2021,Lower Saxony,female,Yes,0.14029,115,981,0.11854,0.16203
2021,Lower Saxony,female,No,0.85971,866,981,0.83797,0.88146
2021,Bremen,male,No,0.92262,70,70,0.85957,0.98566
2021,Bremen,female,No,0.91753,62,62,0.84850,0.98656
2021,North Rhine-Westphalia,male,Yes,0.12064,219,2001,0.10636,0.13491
2021,North Rhine-Westphalia,male,No,0.87936,1782,2001,0.86509,0.89364
2021,North Rhine-Westphalia,female,Yes,0.17607,314,2114,0.15983,0.19231
2021,North Rhine-Westphalia,female,No,0.82393,1800,2114,0.80769,0.84017
2021,Hesse,male,Yes,0.13116,83,668,0.10554,0.15678
2021,Hesse,male,No,0.86884,585,668,0.84322,0.89446
2021,Hesse,female,Yes,0.13589,93,657,0.10967,0.16211
2021,Hesse,female,No,0.86411,564,657,0.83789,0.89033
2021,"Rhineland-Palatinate, Saarland",male,Yes,0.13884,56,483,0.10797,0.16971
2021,"Rhineland-Palatinate, Saarland",male,No,0.86116,427,483,0.83029,0.89203
2021,"Rhineland-Palatinate, Saarland",female,Yes,0.13890,52,516,0.10903,0.16877
2021,"Rhineland-Palatinate, Saarland",female,No,0.86110,464,516,0.83123,0.89097
2021,Baden-Wuerttemberg,male,Yes,0.13643,124,1049,0.11565,0.15722
2021,Baden-Wuerttemberg,male,No,0.86357,925,1049,0.84278,0.88435
2021,Baden-Wuerttemberg,female,Yes,0.14472,150,1121,0.12411,0.16532
2021,Baden-Wuerttemberg,female,No,0.85528,971,1121,0.83468,0.87589
2021,Bavaria,male,Yes,0.16211,199,1380,0.14266,0.18157
2021,Bavaria,male,No,0.83789,1181,1380,0.81843,0.85734
2021,Bavaria,female,Yes,0.14654,225,1477,0.12850,0.16458
2021,Bavaria,female,No,0.85346,1252,1477,0.83542,0.87150
2021,Berlin,male,Yes,0.18594,69,469,0.15070,0.22119
2021,Berlin,male,No,0.81406,400,469,0.77881,0.84930
2021,Berlin,female,Yes,0.16453,71,435,0.12965,0.19941
2021,Berlin,female,No,0.83547,364,435,0.80059,0.87035
2021,Brandenburg,male,Yes,0.10609,43,333,0.07296,0.13921
2021,Brandenburg,male,No,0.89391,290,333,0.86079,0.92704
2021,Brandenburg,female,Yes,0.15725,65,371,0.12016,0.19435
2021,Brandenburg,female,No,0.84275,306,371,0.80565,0.87984
2021,Mecklenburg-Western Pomerania,male,No,0.87202,172,172,0.82195,0.92209
2021,Mecklenburg-Western Pomerania,female,Yes,0.18285,38,216,0.13118,0.23452
2021,Mecklenburg-Western Pomerania,female,No,0.81715,178,216,0.76548,0.86882
2021,Saxony,male,Yes,0.11253,68,573,0.08663,0.13842
2021,Saxony,male,No,0.88747,505,573,0.86158,0.91337
2021,Saxony,female,Yes,0.16011,75,591,0.13052,0.18970
2021,Saxony,female,No,0.83989,516,591,0.81030,0.86948
2021,Saxony-Anhalt,male,Yes,0.17808,32,280,0.13319,0.22298
2021,Saxony-Anhalt,male,No,0.82192,248,280,0.77702,0.86681
