year,pgisced97,quintil_oecd,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Second Stage of Tertiary Education,1st Quintile,No,0.79374,175,217,0.73978,0.84770
2009,Second Stage of Tertiary Education,2nd Quintile,Yes,0.20140,55,318,0.15725,0.24554
2009,Second Stage of Tertiary Education,2nd Quintile,No,0.79860,263,318,0.75446,0.84275
2009,Second Stage of Tertiary Education,3rd Quintile,Yes,0.20228,117,546,0.16855,0.23600
2009,Second Stage of Tertiary Education,3rd Quintile,No,0.79772,429,546,0.76400,0.83145
2009,Second Stage of Tertiary Education,4th Quintile,Yes,0.21195,158,816,0.18389,0.24001
2009,Second Stage of Tertiary Education,4th Quintile,No,0.78805,658,816,0.75999,0.81611
2009,Second Stage of Tertiary Education,5th Quintile,Yes,0.19634,413,2138,0.17949,0.21318
2009,Second Stage of Tertiary Education,5th Quintile,No,0.80366,1725,2138,0.78682,0.82051
2011,No answer / don't know,1st Quintile,No,0.83080,72,72,0.74359,0.91801
2011,No answer / don't know,2nd Quintile,No,0.87122,49,49,0.77646,0.96598
2011,No answer / don't know,3rd Quintile,No,0.94475,58,58,0.88544,1.00406
2011,No answer / don't know,4th Quintile,No,0.71056,34,34,0.55583,0.86529
2011,No answer / don't know,5th Quintile,No,0.89898,35,35,0.79769,1.00028
2011,Pre-primary Level,4th Quintile,No,0.92200,64,64,0.85578,0.98822
2011,Pre-primary Level,5th Quintile,No,0.90036,50,50,0.81649,0.98422
2011,Primary Level,1st Quintile,No,0.86447,49,49,0.76764,0.96130
2011,Lower Secondary Level,1st Quintile,Yes,0.14441,70,473,0.11270,0.17612
2011,Lower Secondary Level,1st Quintile,No,0.85559,403,473,0.82388,0.88730
2011,Lower Secondary Level,2nd Quintile,Yes,0.13768,48,371,0.10257,0.17279
2011,Lower Secondary Level,2nd Quintile,No,0.86232,323,371,0.82721,0.89743
2011,Lower Secondary Level,3rd Quintile,Yes,0.10433,39,309,0.07019,0.13847
2011,Lower Secondary Level,3rd Quintile,No,0.89567,270,309,0.86153,0.92981
2011,Lower Secondary Level,4th Quintile,Yes,0.19054,31,185,0.13379,0.24728
2011,Lower Secondary Level,4th Quintile,No,0.80946,154,185,0.75272,0.86621
2011,Lower Secondary Level,5th Quintile,No,0.80690,87,87,0.72348,0.89033
2011,Upper Secondary Level,1st Quintile,Yes,0.16902,226,1428,0.14957,0.18846
2011,Upper Secondary Level,1st Quintile,No,0.83098,1202,1428,0.81154,0.85043
2011,Upper Secondary Level,2nd Quintile,Yes,0.13648,209,1586,0.11957,0.15338
2011,Upper Secondary Level,2nd Quintile,No,0.86352,1377,1586,0.84662,0.88043
2011,Upper Secondary Level,3rd Quintile,Yes,0.14695,237,1735,0.13028,0.16361
2011,Upper Secondary Level,3rd Quintile,No,0.85305,1498,1735,0.83639,0.86972
2011,Upper Secondary Level,4th Quintile,Yes,0.13032,220,1642,0.11403,0.14661
2011,Upper Secondary Level,4th Quintile,No,0.86968,1422,1642,0.85339,0.88597
2011,Upper Secondary Level,5th Quintile,Yes,0.15517,204,1427,0.13638,0.17397
2011,Upper Secondary Level,5th Quintile,No,0.84483,1223,1427,0.82603,0.86362
2011,Post-secondary Non-tertiary Level,1st Quintile,No,0.79096,86,86,0.70452,0.87741
2011,Post-secondary Non-tertiary Level,2nd Quintile,No,0.91272,117,117,0.86136,0.96409
2011,Post-secondary Non-tertiary Level,3rd Quintile,No,0.86699,158,158,0.81388,0.92011
2011,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.16715,38,223,0.11807,0.21623
2011,Post-secondary Non-tertiary Level,4th Quintile,No,0.83285,185,223,0.78377,0.88193
2011,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.20623,48,267,0.15761,0.25486
2011,Post-secondary Non-tertiary Level,5th Quintile,No,0.79377,219,267,0.74514,0.84239
2011,First Stage of Tertiary Education,1st Quintile,No,0.85733,94,94,0.78625,0.92841
2011,First Stage of Tertiary Education,2nd Quintile,Yes,0.19862,40,203,0.14360,0.25364
2011,First Stage of Tertiary Education,2nd Quintile,No,0.80138,163,203,0.74636,0.85640
2011,First Stage of Tertiary Education,3rd Quintile,Yes,0.15400,32,230,0.10725,0.20075
2011,First Stage of Tertiary Education,3rd Quintile,No,0.84600,198,230,0.79925,0.89275
2011,First Stage of Tertiary Education,4th Quintile,Yes,0.16043,41,318,0.12003,0.20083
2011,First Stage of Tertiary Education,4th Quintile,No,0.83957,277,318,0.79917,0.87997
2011,First Stage of Tertiary Education,5th Quintile,Yes,0.16391,50,315,0.12296,0.20486
2011,First Stage of Tertiary Education,5th Quintile,No,0.83609,265,315,0.79514,0.87704
2011,Second Stage of Tertiary Education,1st Quintile,Yes,0.15089,33,204,0.10165,0.20014
2011,Second Stage of Tertiary Education,1st Quintile,No,0.84911,171,204,0.79986,0.89835
2011,Second Stage of Tertiary Education,2nd Quintile,Yes,0.17508,54,327,0.13383,0.21634
2011,Second Stage of Tertiary Education,2nd Quintile,No,0.82492,273,327,0.78366,0.86617
2011,Second Stage of Tertiary Education,3rd Quintile,Yes,0.20947,86,489,0.17336,0.24557
2011,Second Stage of Tertiary Education,3rd Quintile,No,0.79053,403,489,0.75443,0.82664
2011,Second Stage of Tertiary Education,4th Quintile,Yes,0.15935,112,800,0.13397,0.18473
2011,Second Stage of Tertiary Education,4th Quintile,No,0.84065,688,800,0.81527,0.86603
2011,Second Stage of Tertiary Education,5th Quintile,Yes,0.15405,291,1878,0.13772,0.17038
2011,Second Stage of Tertiary Education,5th Quintile,No,0.84595,1587,1878,0.82962,0.86228
2013,No answer / don't know,1st Quintile,No,0.83755,91,91,0.76135,0.91376
2013,No answer / don't know,2nd Quintile,No,0.87611,32,32,0.76013,0.99209
2013,No answer / don't know,3rd Quintile,No,0.82590,39,39,0.70533,0.94647
2013,No answer / don't know,4th Quintile,No,0.85829,35,35,0.74106,0.97552
2013,No answer / don't know,5th Quintile,No,0.93309,45,45,0.85927,1.00692
2013,Pre-primary Level,1st Quintile,No,0.78536,43,43,0.66119,0.90953
2013,Pre-primary Level,2nd Quintile,No,0.85838,43,43,0.75294,0.96383
2013,Pre-primary Level,3rd Quintile,No,0.93989,40,40,0.86529,1.01449
2013,Pre-primary Level,4th Quintile,No,0.93110,58,58,0.86535,0.99686
2013,Pre-primary Level,5th Quintile,No,0.93843,54,54,0.87371,1.00314
2013,Primary Level,1st Quintile,No,0.79860,101,101,0.72000,0.87721
2013,Lower Secondary Level,1st Quintile,Yes,0.13779,98,613,0.11049,0.16510
2013,Lower Secondary Level,1st Quintile,No,0.86221,515,613,0.83490,0.88951
2013,Lower Secondary Level,2nd Quintile,Yes,0.13254,68,519,0.10334,0.16174
2013,Lower Secondary Level,2nd Quintile,No,0.86746,451,519,0.83826,0.89666
2013,Lower Secondary Level,3rd Quintile,Yes,0.11406,45,347,0.08057,0.14756
2013,Lower Secondary Level,3rd Quintile,No,0.88594,302,347,0.85244,0.91943
2013,Lower Secondary Level,4th Quintile,Yes,0.16947,39,242,0.12210,0.21684
2013,Lower Secondary Level,4th Quintile,No,0.83053,203,242,0.78316,0.87790
2013,Lower Secondary Level,5th Quintile,No,0.82279,108,108,0.75043,0.89514
2013,Upper Secondary Level,1st Quintile,Yes,0.14927,264,1700,0.13232,0.16621
2013,Upper Secondary Level,1st Quintile,No,0.85073,1436,1700,0.83379,0.86768
2013,Upper Secondary Level,2nd Quintile,Yes,0.16061,294,1990,0.14447,0.17675
2013,Upper Secondary Level,2nd Quintile,No,0.83939,1696,1990,0.82325,0.85553
2013,Upper Secondary Level,3rd Quintile,Yes,0.13953,285,2045,0.12451,0.15455
2013,Upper Secondary Level,3rd Quintile,No,0.86047,1760,2045,0.84545,0.87549
2013,Upper Secondary Level,4th Quintile,Yes,0.14366,288,2028,0.12839,0.15893
2013,Upper Secondary Level,4th Quintile,No,0.85634,1740,2028,0.84107,0.87161
2013,Upper Secondary Level,5th Quintile,Yes,0.13229,211,1642,0.11590,0.14868
2013,Upper Secondary Level,5th Quintile,No,0.86771,1431,1642,0.85132,0.88410
2013,Post-secondary Non-tertiary Level,1st Quintile,No,0.79059,113,113,0.71524,0.86595
2013,Post-secondary Non-tertiary Level,2nd Quintile,No,0.86668,158,158,0.81351,0.91985
2013,Post-secondary Non-tertiary Level,3rd Quintile,No,0.85908,193,193,0.80986,0.90829
2013,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.20595,45,235,0.15414,0.25777
2013,Post-secondary Non-tertiary Level,4th Quintile,No,0.79405,190,235,0.74223,0.84586
2013,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.16803,52,326,0.12738,0.20868
2013,Post-secondary Non-tertiary Level,5th Quintile,No,0.83197,274,326,0.79132,0.87262
2013,First Stage of Tertiary Education,1st Quintile,No,0.76936,88,88,0.68084,0.85788
2013,First Stage of Tertiary Education,2nd Quintile,No,0.87786,183,183,0.83029,0.92544
2013,First Stage of Tertiary Education,3rd Quintile,Yes,0.16694,45,288,0.12380,0.21009
2013,First Stage of Tertiary Education,3rd Quintile,No,0.83306,243,288,0.78991,0.87620
2013,First Stage of Tertiary Education,4th Quintile,Yes,0.13502,43,338,0.09853,0.17151
2013,First Stage of Tertiary Education,4th Quintile,No,0.86498,295,338,0.82849,0.90147
2013,First Stage of Tertiary Education,5th Quintile,Yes,0.12784,66,379,0.09418,0.16150
2013,First Stage of Tertiary Education,5th Quintile,No,0.87216,313,379,0.83850,0.90582
2013,Second Stage of Tertiary Education,1st Quintile,Yes,0.11768,36,269,0.07910,0.15626
2013,Second Stage of Tertiary Education,1st Quintile,No,0.88232,233,269,0.84374,0.92090
2013,Second Stage of Tertiary Education,2nd Quintile,Yes,0.15722,67,430,0.12278,0.19167
2013,Second Stage of Tertiary Education,2nd Quintile,No,0.84278,363,430,0.80833,0.87722
2013,Second Stage of Tertiary Education,3rd Quintile,Yes,0.15947,88,589,0.12988,0.18907
2013,Second Stage of Tertiary Education,3rd Quintile,No,0.84053,501,589,0.81093,0.87012
2013,Second Stage of Tertiary Education,4th Quintile,Yes,0.16416,153,965,0.14077,0.18754
2013,Second Stage of Tertiary Education,4th Quintile,No,0.83584,812,965,0.81246,0.85923
2013,Second Stage of Tertiary Education,5th Quintile,Yes,0.13101,320,2213,0.11695,0.14507
2013,Second Stage of Tertiary Education,5th Quintile,No,0.86899,1893,2213,0.85493,0.88305
2015,No answer / don't know,1st Quintile,Yes,0.15310,32,236,0.10707,0.19914
2015,No answer / don't know,1st Quintile,No,0.84690,204,236,0.80086,0.89293
2015,No answer / don't know,2nd Quintile,No,0.84528,125,125,0.78163,0.90893
2015,No answer / don't know,3rd Quintile,No,0.93988,97,97,0.89233,0.98743
2015,No answer / don't know,4th Quintile,No,0.95275,62,62,0.89951,1.00600
2015,No answer / don't know,5th Quintile,No,0.93787,57,57,0.87465,1.00110
2015,Pre-primary Level,1st Quintile,No,0.86840,97,97,0.80077,0.93602
2015,Pre-primary Level,2nd Quintile,No,0.94079,69,69,0.88469,0.99689
2015,Pre-primary Level,3rd Quintile,No,0.98948,60,60,0.96345,1.01551
2015,Pre-primary Level,4th Quintile,No,0.94422,50,50,0.87996,1.00848
2015,Pre-primary Level,5th Quintile,No,0.88212,46,46,0.78791,0.97634
2015,Primary Level,1st Quintile,Yes,0.16244,37,262,0.11769,0.20719
2015,Primary Level,1st Quintile,No,0.83756,225,262,0.79281,0.88231
2015,Primary Level,2nd Quintile,No,0.82031,67,67,0.72769,0.91294
2015,Primary Level,3rd Quintile,No,0.78335,33,33,0.64062,0.92609
2015,Lower Secondary Level,1st Quintile,Yes,0.14386,144,1096,0.12308,0.16465
2015,Lower Secondary Level,1st Quintile,No,0.85614,952,1096,0.83535,0.87692
2015,Lower Secondary Level,2nd Quintile,Yes,0.10551,75,716,0.08299,0.12803
2015,Lower Secondary Level,2nd Quintile,No,0.89449,641,716,0.87197,0.91701
2015,Lower Secondary Level,3rd Quintile,Yes,0.12901,63,469,0.09864,0.15938
2015,Lower Secondary Level,3rd Quintile,No,0.87099,406,469,0.84062,0.90136
2015,Lower Secondary Level,4th Quintile,Yes,0.11131,34,267,0.07351,0.14910
2015,Lower Secondary Level,4th Quintile,No,0.88869,233,267,0.85090,0.92649
2015,Lower Secondary Level,5th Quintile,No,0.90928,111,111,0.85560,0.96295
2015,Upper Secondary Level,1st Quintile,Yes,0.18008,398,2435,0.16481,0.19534
2015,Upper Secondary Level,1st Quintile,No,0.81992,2037,2435,0.80466,0.83519
2015,Upper Secondary Level,2nd Quintile,Yes,0.16219,416,2890,0.14875,0.17563
2015,Upper Secondary Level,2nd Quintile,No,0.83781,2474,2890,0.82437,0.85125
2015,Upper Secondary Level,3rd Quintile,Yes,0.15719,349,2515,0.14296,0.17142
2015,Upper Secondary Level,3rd Quintile,No,0.84281,2166,2515,0.82858,0.85704
2015,Upper Secondary Level,4th Quintile,Yes,0.15801,326,2241,0.14290,0.17311
2015,Upper Secondary Level,4th Quintile,No,0.84199,1915,2241,0.82689,0.85710
2015,Upper Secondary Level,5th Quintile,Yes,0.13381,225,1567,0.11694,0.15067
2015,Upper Secondary Level,5th Quintile,No,0.86619,1342,1567,0.84933,0.88306
2015,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.18395,46,337,0.14252,0.22538
2015,Post-secondary Non-tertiary Level,1st Quintile,No,0.81605,291,337,0.77462,0.85748
2015,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.09756,59,419,0.06911,0.12600
2015,Post-secondary Non-tertiary Level,2nd Quintile,No,0.90244,360,419,0.87400,0.93089
2015,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.13816,46,427,0.10539,0.17093
2015,Post-secondary Non-tertiary Level,3rd Quintile,No,0.86184,381,427,0.82907,0.89461
2015,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.18139,54,410,0.14405,0.21874
2015,Post-secondary Non-tertiary Level,4th Quintile,No,0.81861,356,410,0.78126,0.85595
2015,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.14973,58,359,0.11277,0.18669
2015,Post-secondary Non-tertiary Level,5th Quintile,No,0.85027,301,359,0.81331,0.88723
2015,First Stage of Tertiary Education,1st Quintile,No,0.72186,97,97,0.63223,0.81150
2015,First Stage of Tertiary Education,2nd Quintile,Yes,0.17814,41,277,0.13300,0.22328
2015,First Stage of Tertiary Education,2nd Quintile,No,0.82186,236,277,0.77672,0.86700
2015,First Stage of Tertiary Education,3rd Quintile,Yes,0.14033,49,322,0.10233,0.17832
2015,First Stage of Tertiary Education,3rd Quintile,No,0.85967,273,322,0.82168,0.89767
2015,First Stage of Tertiary Education,4th Quintile,Yes,0.13818,52,393,0.10402,0.17234
2015,First Stage of Tertiary Education,4th Quintile,No,0.86182,341,393,0.82766,0.89598
2015,First Stage of Tertiary Education,5th Quintile,Yes,0.10968,41,405,0.07921,0.14015
2015,First Stage of Tertiary Education,5th Quintile,No,0.89032,364,405,0.85985,0.92079
2015,Second Stage of Tertiary Education,1st Quintile,Yes,0.13175,67,487,0.10168,0.16182
2015,Second Stage of Tertiary Education,1st Quintile,No,0.86825,420,487,0.83818,0.89832
2015,Second Stage of Tertiary Education,2nd Quintile,Yes,0.19340,96,650,0.16301,0.22378
2015,Second Stage of Tertiary Education,2nd Quintile,No,0.80660,554,650,0.77622,0.83699
2015,Second Stage of Tertiary Education,3rd Quintile,Yes,0.12143,117,902,0.10010,0.14275
2015,Second Stage of Tertiary Education,3rd Quintile,No,0.87857,785,902,0.85725,0.89990
2015,Second Stage of Tertiary Education,4th Quintile,Yes,0.15773,211,1307,0.13796,0.17750
2015,Second Stage of Tertiary Education,4th Quintile,No,0.84227,1096,1307,0.82250,0.86204
2015,Second Stage of Tertiary Education,5th Quintile,Yes,0.14172,335,2527,0.12812,0.15532
2015,Second Stage of Tertiary Education,5th Quintile,No,0.85828,2192,2527,0.84468,0.87188
2017,No answer / don't know,1st Quintile,Yes,0.11155,31,249,0.07237,0.15073
2017,No answer / don't know,1st Quintile,No,0.88845,218,249,0.84927,0.92763
2017,No answer / don't know,2nd Quintile,No,0.94876,122,122,0.90948,0.98805
2017,No answer / don't know,3rd Quintile,No,0.84131,65,65,0.75179,0.93083
2017,No answer / don't know,4th Quintile,No,0.91287,75,75,0.84861,0.97713
2017,No answer / don't know,5th Quintile,No,0.88022,47,47,0.78638,0.97405
2017,Pre-primary Level,1st Quintile,No,0.77412,85,85,0.68470,0.86355
2017,Pre-primary Level,2nd Quintile,No,0.94046,62,62,0.88108,0.99984
2017,Pre-primary Level,3rd Quintile,No,0.87332,58,58,0.78697,0.95967
2017,Pre-primary Level,4th Quintile,No,0.93340,50,50,0.86358,1.00321
2017,Pre-primary Level,5th Quintile,No,0.81802,47,47,0.70653,0.92952
2017,Primary Level,1st Quintile,Yes,0.18949,43,246,0.14042,0.23856
2017,Primary Level,1st Quintile,No,0.81051,203,246,0.76144,0.85958
2017,Primary Level,2nd Quintile,No,0.87867,70,70,0.80163,0.95571
2017,Lower Secondary Level,1st Quintile,Yes,0.18638,158,1011,0.16236,0.21039
2017,Lower Secondary Level,1st Quintile,No,0.81362,853,1011,0.78961,0.83764
2017,Lower Secondary Level,2nd Quintile,Yes,0.09724,70,623,0.07395,0.12052
2017,Lower Secondary Level,2nd Quintile,No,0.90276,553,623,0.87948,0.92605
2017,Lower Secondary Level,3rd Quintile,Yes,0.10883,58,404,0.07843,0.13924
2017,Lower Secondary Level,3rd Quintile,No,0.89117,346,404,0.86076,0.92157
2017,Lower Secondary Level,4th Quintile,Yes,0.12928,36,243,0.08701,0.17156
2017,Lower Secondary Level,4th Quintile,No,0.87072,207,243,0.82844,0.91299
2017,Lower Secondary Level,5th Quintile,No,0.83549,87,87,0.75714,0.91385
2017,Upper Secondary Level,1st Quintile,Yes,0.17948,337,2190,0.16340,0.19556
2017,Upper Secondary Level,1st Quintile,No,0.82052,1853,2190,0.80444,0.83660
2017,Upper Secondary Level,2nd Quintile,Yes,0.16976,363,2579,0.15527,0.18425
2017,Upper Secondary Level,2nd Quintile,No,0.83024,2216,2579,0.81575,0.84473
2017,Upper Secondary Level,3rd Quintile,Yes,0.14855,336,2239,0.13382,0.16329
2017,Upper Secondary Level,3rd Quintile,No,0.85145,1903,2239,0.83671,0.86618
2017,Upper Secondary Level,4th Quintile,Yes,0.15852,287,1952,0.14231,0.17472
2017,Upper Secondary Level,4th Quintile,No,0.84148,1665,1952,0.82528,0.85769
2017,Upper Secondary Level,5th Quintile,Yes,0.15445,194,1374,0.13534,0.17357
2017,Upper Secondary Level,5th Quintile,No,0.84555,1180,1374,0.82643,0.86466
2017,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.14933,53,345,0.11166,0.18699
2017,Post-secondary Non-tertiary Level,1st Quintile,No,0.85067,292,345,0.81301,0.88834
2017,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.12215,55,420,0.09080,0.15351
2017,Post-secondary Non-tertiary Level,2nd Quintile,No,0.87785,365,420,0.84649,0.90920
2017,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.15418,62,402,0.11883,0.18953
2017,Post-secondary Non-tertiary Level,3rd Quintile,No,0.84582,340,402,0.81047,0.88117
2017,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.19311,55,377,0.15321,0.23301
2017,Post-secondary Non-tertiary Level,4th Quintile,No,0.80689,322,377,0.76699,0.84679
2017,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.14300,49,318,0.10446,0.18154
2017,Post-secondary Non-tertiary Level,5th Quintile,No,0.85700,269,318,0.81846,0.89554
2017,First Stage of Tertiary Education,1st Quintile,No,0.78101,85,85,0.69257,0.86945
2017,First Stage of Tertiary Education,2nd Quintile,No,0.84886,209,209,0.80018,0.89754
2017,First Stage of Tertiary Education,3rd Quintile,Yes,0.16322,41,282,0.12001,0.20643
2017,First Stage of Tertiary Education,3rd Quintile,No,0.83678,241,282,0.79357,0.87999
2017,First Stage of Tertiary Education,4th Quintile,Yes,0.08682,39,334,0.05657,0.11706
2017,First Stage of Tertiary Education,4th Quintile,No,0.91318,295,334,0.88294,0.94343
2017,First Stage of Tertiary Education,5th Quintile,Yes,0.19037,62,351,0.14924,0.23150
2017,First Stage of Tertiary Education,5th Quintile,No,0.80963,289,351,0.76850,0.85076
2017,Second Stage of Tertiary Education,1st Quintile,Yes,0.19589,87,470,0.15997,0.23181
2017,Second Stage of Tertiary Education,1st Quintile,No,0.80411,383,470,0.76819,0.84003
2017,Second Stage of Tertiary Education,2nd Quintile,Yes,0.17655,91,651,0.14724,0.20586
2017,Second Stage of Tertiary Education,2nd Quintile,No,0.82345,560,651,0.79414,0.85276
2017,Second Stage of Tertiary Education,3rd Quintile,Yes,0.15469,140,917,0.13127,0.17811
2017,Second Stage of Tertiary Education,3rd Quintile,No,0.84531,777,917,0.82189,0.86873
2017,Second Stage of Tertiary Education,4th Quintile,Yes,0.13450,171,1295,0.11591,0.15309
2017,Second Stage of Tertiary Education,4th Quintile,No,0.86550,1124,1295,0.84691,0.88409
2017,Second Stage of Tertiary Education,5th Quintile,Yes,0.14521,325,2296,0.13079,0.15962
2017,Second Stage of Tertiary Education,5th Quintile,No,0.85479,1971,2296,0.84038,0.86921
2019,No answer / don't know,1st Quintile,Yes,0.19596,31,221,0.14351,0.24841
2019,No answer / don't know,1st Quintile,No,0.80404,190,221,0.75159,0.85649
2019,No answer / don't know,2nd Quintile,No,0.94424,108,108,0.90076,0.98772
2019,No answer / don't know,3rd Quintile,No,0.85067,69,69,0.76595,0.93538
2019,No answer / don't know,4th Quintile,No,0.65057,51,51,0.51841,0.78273
2019,Pre-primary Level,1st Quintile,No,0.82033,87,87,0.73919,0.90147
2019,Pre-primary Level,2nd Quintile,No,0.70552,65,65,0.59385,0.81720
2019,Pre-primary Level,3rd Quintile,No,0.89745,44,44,0.80677,0.98813
2019,Pre-primary Level,4th Quintile,No,0.80822,40,40,0.68466,0.93179
2019,Pre-primary Level,5th Quintile,No,0.88602,47,47,0.79418,0.97785
2019,Primary Level,1st Quintile,Yes,0.17984,33,245,0.13165,0.22802
2019,Primary Level,1st Quintile,No,0.82016,212,245,0.77198,0.86835
2019,Primary Level,2nd Quintile,No,0.89928,71,71,0.82877,0.96978
2019,Lower Secondary Level,1st Quintile,Yes,0.15329,138,927,0.13008,0.17649
2019,Lower Secondary Level,1st Quintile,No,0.84671,789,927,0.82351,0.86992
2019,Lower Secondary Level,2nd Quintile,Yes,0.15259,83,641,0.12473,0.18045
2019,Lower Secondary Level,2nd Quintile,No,0.84741,558,641,0.81955,0.87527
2019,Lower Secondary Level,3rd Quintile,Yes,0.14562,55,372,0.10973,0.18151
2019,Lower Secondary Level,3rd Quintile,No,0.85438,317,372,0.81849,0.89027
2019,Lower Secondary Level,4th Quintile,No,0.91331,224,224,0.87638,0.95024
2019,Lower Secondary Level,5th Quintile,No,0.86500,97,97,0.79664,0.93336
2019,Upper Secondary Level,1st Quintile,Yes,0.17364,322,2078,0.15735,0.18993
2019,Upper Secondary Level,1st Quintile,No,0.82636,1756,2078,0.81007,0.84265
2019,Upper Secondary Level,2nd Quintile,Yes,0.14265,342,2564,0.12911,0.15619
2019,Upper Secondary Level,2nd Quintile,No,0.85735,2222,2564,0.84381,0.87089
2019,Upper Secondary Level,3rd Quintile,Yes,0.13190,285,2212,0.11780,0.14601
