year,age_gr,sampreg,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,East,No,0.86588,793,913,0.84377,0.88800
2013,46-65 y.,West,Yes,0.16184,883,5500,0.15211,0.17158
2013,46-65 y.,West,No,0.83816,4617,5500,0.82842,0.84789
2013,46-65 y.,East,Yes,0.15024,250,1819,0.13381,0.16666
2013,46-65 y.,East,No,0.84976,1569,1819,0.83334,0.86619
2013,66 and older,West,Yes,0.15536,589,3720,0.14372,0.16700
2013,66 and older,West,No,0.84464,3131,3720,0.83300,0.85628
2013,66 and older,East,Yes,0.12496,161,1218,0.10638,0.14354
2013,66 and older,East,No,0.87504,1057,1218,0.85646,0.89362
2015,17-29 y.,West,Yes,0.10875,357,3270,0.09808,0.11942
2015,17-29 y.,West,No,0.89125,2913,3270,0.88058,0.90192
2015,17-29 y.,East,Yes,0.13674,79,653,0.11037,0.16311
2015,17-29 y.,East,No,0.86326,574,653,0.83689,0.88963
2015,30-45 y.,West,Yes,0.14421,761,5893,0.13524,0.15318
2015,30-45 y.,West,No,0.85579,5132,5893,0.84682,0.86476
2015,30-45 y.,East,Yes,0.10996,178,1463,0.09393,0.12600
2015,30-45 y.,East,No,0.89004,1285,1463,0.87400,0.90607
2015,46-65 y.,West,Yes,0.15941,1037,6959,0.15081,0.16801
2015,46-65 y.,West,No,0.84059,5922,6959,0.83199,0.84919
2015,46-65 y.,East,Yes,0.15889,282,1918,0.14252,0.17525
2015,46-65 y.,East,No,0.84111,1636,1918,0.82475,0.85748
2015,66 and older,West,Yes,0.16959,596,3665,0.15743,0.18174
2015,66 and older,West,No,0.83041,3069,3665,0.81826,0.84257
2015,66 and older,East,Yes,0.16143,207,1219,0.14077,0.18210
2015,66 and older,East,No,0.83857,1012,1219,0.81790,0.85923
2017,17-29 y.,West,Yes,0.12897,438,3619,0.11805,0.13990
2017,17-29 y.,West,No,0.87103,3181,3619,0.86010,0.88195
2017,17-29 y.,East,Yes,0.12261,83,740,0.09896,0.14625
2017,17-29 y.,East,No,0.87739,657,740,0.85375,0.90104
2017,30-45 y.,West,Yes,0.14791,796,5793,0.13877,0.15705
2017,30-45 y.,West,No,0.85209,4997,5793,0.84295,0.86123
2017,30-45 y.,East,Yes,0.15045,203,1464,0.13213,0.16876
2017,30-45 y.,East,No,0.84955,1261,1464,0.83124,0.86787
2017,46-65 y.,West,Yes,0.16791,1251,7804,0.15962,0.17620
2017,46-65 y.,West,No,0.83209,6553,7804,0.82380,0.84038
2017,46-65 y.,East,Yes,0.16840,332,2169,0.15265,0.18416
2017,46-65 y.,East,No,0.83160,1837,2169,0.81584,0.84735
2017,66 and older,West,Yes,0.16877,634,3743,0.15677,0.18077
2017,66 and older,West,No,0.83123,3109,3743,0.81923,0.84323
2017,66 and older,East,Yes,0.14463,185,1217,0.12486,0.16440
2017,66 and older,East,No,0.85537,1032,1217,0.83560,0.87514
2019,17-29 y.,West,Yes,0.13538,380,3193,0.12351,0.14725
2019,17-29 y.,West,No,0.86462,2813,3193,0.85275,0.87649
2019,17-29 y.,East,Yes,0.12792,78,639,0.10200,0.15384
2019,17-29 y.,East,No,0.87208,561,639,0.84616,0.89800
2019,30-45 y.,West,Yes,0.13101,600,4929,0.12159,0.14043
2019,30-45 y.,West,No,0.86899,4329,4929,0.85957,0.87841
2019,30-45 y.,East,Yes,0.13016,185,1332,0.11208,0.14824
2019,30-45 y.,East,No,0.86984,1147,1332,0.85176,0.88792
2019,46-65 y.,West,Yes,0.13903,1119,8114,0.13150,0.14656
2019,46-65 y.,West,No,0.86097,6995,8114,0.85344,0.86850
2019,46-65 y.,East,Yes,0.15019,332,2278,0.13552,0.16487
2019,46-65 y.,East,No,0.84981,1946,2278,0.83513,0.86448
2019,66 and older,West,Yes,0.18258,642,3868,0.17040,0.19476
2019,66 and older,West,No,0.81742,3226,3868,0.80524,0.82960
2019,66 and older,East,Yes,0.14404,187,1297,0.12492,0.16316
2019,66 and older,East,No,0.85596,1110,1297,0.83684,0.87508
2021,17-29 y.,West,Yes,0.10055,272,2705,0.08922,0.11189
2021,17-29 y.,West,No,0.89945,2433,2705,0.88811,0.91078
2021,17-29 y.,East,Yes,0.14570,62,479,0.11408,0.17733
2021,17-29 y.,East,No,0.85430,417,479,0.82267,0.88592
2021,30-45 y.,West,Yes,0.12401,446,4164,0.11400,0.13402
2021,30-45 y.,West,No,0.87599,3718,4164,0.86598,0.88600
2021,30-45 y.,East,Yes,0.13569,138,1051,0.11498,0.15640
2021,30-45 y.,East,No,0.86431,913,1051,0.84360,0.88502
2021,46-65 y.,West,Yes,0.14673,808,5756,0.13759,0.15588
2021,46-65 y.,West,No,0.85327,4948,5756,0.84412,0.86241
2021,46-65 y.,East,Yes,0.12204,189,1474,0.10532,0.13875
2021,46-65 y.,East,No,0.87796,1285,1474,0.86125,0.89468
2021,66 and older,West,Yes,0.17628,451,2718,0.16196,0.19061
2021,66 and older,West,No,0.82372,2267,2718,0.80939,0.83804
2021,66 and older,East,Yes,0.16781,136,855,0.14275,0.19288
2021,66 and older,East,No,0.83219,719,855,0.80712,0.85725
