year,age_gr,migback,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,30-45 y.,Indirect migration background,No,0.85917,277,313,0.82057,0.89777
2011,46-65 y.,No migration background,Yes,0.16476,1042,6892,0.15600,0.17352
2011,46-65 y.,No migration background,No,0.83524,5850,6892,0.82648,0.84400
2011,46-65 y.,Direct migration background,Yes,0.12781,94,793,0.10456,0.15107
2011,46-65 y.,Direct migration background,No,0.87219,699,793,0.84893,0.89544
2011,46-65 y.,Indirect migration background,No,0.78268,67,67,0.68318,0.88218
2011,66 and older,No migration background,Yes,0.16447,728,4696,0.15386,0.17507
2011,66 and older,No migration background,No,0.83553,3968,4696,0.82493,0.84614
2011,66 and older,Direct migration background,Yes,0.12264,59,420,0.09123,0.15405
2011,66 and older,Direct migration background,No,0.87736,361,420,0.84595,0.90877
2013,17-29 y.,No migration background,Yes,0.11487,237,2046,0.10105,0.12869
2013,17-29 y.,No migration background,No,0.88513,1809,2046,0.87131,0.89895
2013,17-29 y.,Direct migration background,No,0.93277,157,157,0.89348,0.97207
2013,17-29 y.,Indirect migration background,Yes,0.10208,39,314,0.06854,0.13562
2013,17-29 y.,Indirect migration background,No,0.89792,275,314,0.86438,0.93146
2013,30-45 y.,No migration background,Yes,0.14123,467,3303,0.12935,0.15310
2013,30-45 y.,No migration background,No,0.85877,2836,3303,0.84690,0.87065
2013,30-45 y.,Direct migration background,Yes,0.15052,55,492,0.11889,0.18215
2013,30-45 y.,Direct migration background,No,0.84948,437,492,0.81785,0.88111
2013,30-45 y.,Indirect migration background,No,0.89705,249,249,0.85922,0.93487
2013,46-65 y.,No migration background,Yes,0.16031,1017,6522,0.15140,0.16921
2013,46-65 y.,No migration background,No,0.83969,5505,6522,0.83079,0.84860
2013,46-65 y.,Direct migration background,Yes,0.15554,98,694,0.12855,0.18252
2013,46-65 y.,Direct migration background,No,0.84446,596,694,0.81748,0.87145
2013,46-65 y.,Indirect migration background,No,0.87553,85,85,0.80493,0.94613
2013,66 and older,No migration background,Yes,0.14820,683,4550,0.13787,0.15852
2013,66 and older,No migration background,No,0.85180,3867,4550,0.84148,0.86213
2013,66 and older,Direct migration background,Yes,0.16270,66,384,0.12574,0.19967
2013,66 and older,Direct migration background,No,0.83730,318,384,0.80033,0.87426
2015,17-29 y.,No migration background,Yes,0.12139,306,2550,0.10871,0.13407
2015,17-29 y.,No migration background,No,0.87861,2244,2550,0.86593,0.89129
2015,17-29 y.,Direct migration background,Yes,0.08304,45,594,0.06083,0.10525
2015,17-29 y.,Direct migration background,No,0.91696,549,594,0.89475,0.93917
2015,17-29 y.,Indirect migration background,Yes,0.09577,85,779,0.07509,0.11645
2015,17-29 y.,Indirect migration background,No,0.90423,694,779,0.88355,0.92491
2015,30-45 y.,No migration background,Yes,0.14223,643,4770,0.13232,0.15214
2015,30-45 y.,No migration background,No,0.85777,4127,4770,0.84786,0.86768
2015,30-45 y.,Direct migration background,Yes,0.12540,209,1996,0.11087,0.13994
2015,30-45 y.,Direct migration background,No,0.87460,1787,1996,0.86006,0.88913
2015,30-45 y.,Indirect migration background,Yes,0.13203,87,590,0.10469,0.15937
2015,30-45 y.,Indirect migration background,No,0.86797,503,590,0.84063,0.89531
2015,46-65 y.,No migration background,Yes,0.16043,1101,7257,0.15199,0.16888
2015,46-65 y.,No migration background,No,0.83957,6156,7257,0.83112,0.84801
2015,46-65 y.,Direct migration background,Yes,0.15016,187,1449,0.13176,0.16856
2015,46-65 y.,Direct migration background,No,0.84984,1262,1449,0.83144,0.86824
2015,46-65 y.,Indirect migration background,Yes,0.18187,31,171,0.12388,0.23985
2015,46-65 y.,Indirect migration background,No,0.81813,140,171,0.76015,0.87612
2015,66 and older,No migration background,Yes,0.17068,733,4446,0.15962,0.18174
2015,66 and older,No migration background,No,0.82932,3713,4446,0.81826,0.84038
2015,66 and older,Direct migration background,Yes,0.14255,70,434,0.10962,0.17548
2015,66 and older,Direct migration background,No,0.85745,364,434,0.82452,0.89038
2017,17-29 y.,No migration background,Yes,0.12812,362,2924,0.11600,0.14023
2017,17-29 y.,No migration background,No,0.87188,2562,2924,0.85977,0.88400
2017,17-29 y.,Direct migration background,Yes,0.10339,49,623,0.07947,0.12732
2017,17-29 y.,Direct migration background,No,0.89661,574,623,0.87268,0.92053
2017,17-29 y.,Indirect migration background,Yes,0.14214,110,812,0.11811,0.16618
2017,17-29 y.,Indirect migration background,No,0.85786,702,812,0.83382,0.88189
2017,30-45 y.,No migration background,Yes,0.16235,681,4558,0.15165,0.17306
2017,30-45 y.,No migration background,No,0.83765,3877,4558,0.82694,0.84835
2017,30-45 y.,Direct migration background,Yes,0.11319,230,2122,0.09971,0.12668
2017,30-45 y.,Direct migration background,No,0.88681,1892,2122,0.87332,0.90029
2017,30-45 y.,Indirect migration background,Yes,0.12399,88,577,0.09708,0.15091
2017,30-45 y.,Indirect migration background,No,0.87601,489,577,0.84909,0.90292
2017,46-65 y.,No migration background,Yes,0.17069,1303,8130,0.16251,0.17887
2017,46-65 y.,No migration background,No,0.82931,6827,8130,0.82113,0.83749
2017,46-65 y.,Direct migration background,Yes,0.14819,240,1626,0.13092,0.16547
2017,46-65 y.,Direct migration background,No,0.85181,1386,1626,0.83453,0.86908
2017,46-65 y.,Indirect migration background,Yes,0.21543,40,217,0.16060,0.27026
2017,46-65 y.,Indirect migration background,No,0.78457,177,217,0.72974,0.83940
2017,66 and older,No migration background,Yes,0.16417,738,4499,0.15334,0.17499
2017,66 and older,No migration background,No,0.83583,3761,4499,0.82501,0.84666
2017,66 and older,Direct migration background,Yes,0.16662,77,445,0.13196,0.20128
2017,66 and older,Direct migration background,No,0.83338,368,445,0.79872,0.86804
2019,17-29 y.,No migration background,Yes,0.14353,350,2693,0.13029,0.15678
2019,17-29 y.,No migration background,No,0.85647,2343,2693,0.84322,0.86971
2019,17-29 y.,Direct migration background,Yes,0.09053,32,423,0.06316,0.11791
2019,17-29 y.,Direct migration background,No,0.90947,391,423,0.88209,0.93684
2019,17-29 y.,Indirect migration background,Yes,0.12154,77,727,0.09777,0.14531
2019,17-29 y.,Indirect migration background,No,0.87846,650,727,0.85469,0.90223
2019,30-45 y.,No migration background,Yes,0.13003,559,4133,0.11978,0.14029
2019,30-45 y.,No migration background,No,0.86997,3574,4133,0.85971,0.88022
2019,30-45 y.,Direct migration background,Yes,0.12198,159,1617,0.10603,0.13794
2019,30-45 y.,Direct migration background,No,0.87802,1458,1617,0.86206,0.89397
2019,30-45 y.,Indirect migration background,Yes,0.16419,78,538,0.13286,0.19553
2019,30-45 y.,Indirect migration background,No,0.83581,460,538,0.80447,0.86714
2019,46-65 y.,No migration background,Yes,0.14555,1261,8597,0.13810,0.15301
2019,46-65 y.,No migration background,No,0.85445,7336,8597,0.84699,0.86190
2019,46-65 y.,Direct migration background,Yes,0.11836,167,1543,0.10223,0.13448
2019,46-65 y.,Direct migration background,No,0.88164,1376,1543,0.86552,0.89777
2019,46-65 y.,Indirect migration background,Yes,0.15303,34,280,0.11078,0.19527
2019,46-65 y.,Indirect migration background,No,0.84697,246,280,0.80473,0.88922
2019,66 and older,No migration background,Yes,0.17323,757,4700,0.16240,0.18405
2019,66 and older,No migration background,No,0.82677,3943,4700,0.81595,0.83760
2019,66 and older,Direct migration background,Yes,0.20100,73,447,0.16381,0.23819
2019,66 and older,Direct migration background,No,0.79900,374,447,0.76181,0.83619
2021,17-29 y.,No migration background,Yes,0.11419,209,1746,0.09927,0.12911
2021,17-29 y.,No migration background,No,0.88581,1537,1746,0.87089,0.90073
2021,17-29 y.,Direct migration background,Yes,0.08885,84,1019,0.07137,0.10633
2021,17-29 y.,Direct migration background,No,0.91115,935,1019,0.89367,0.92863
2021,17-29 y.,Indirect migration background,Yes,0.08942,41,419,0.06206,0.11678
2021,17-29 y.,Indirect migration background,No,0.91058,378,419,0.88322,0.93794
2021,30-45 y.,No migration background,Yes,0.13268,321,2594,0.11962,0.14574
2021,30-45 y.,No migration background,No,0.86732,2273,2594,0.85426,0.88038
2021,30-45 y.,Direct migration background,Yes,0.09342,218,2320,0.08157,0.10526
2021,30-45 y.,Direct migration background,No,0.90658,2102,2320,0.89474,0.91843
2021,30-45 y.,Indirect migration background,Yes,0.15698,45,301,0.11581,0.19814
2021,30-45 y.,Indirect migration background,No,0.84302,256,301,0.80186,0.88419
2021,46-65 y.,No migration background,Yes,0.14377,788,5538,0.13452,0.15301
2021,46-65 y.,No migration background,No,0.85623,4750,5538,0.84699,0.86548
2021,46-65 y.,Direct migration background,Yes,0.13497,179,1509,0.11773,0.15222
2021,46-65 y.,Direct migration background,No,0.86503,1330,1509,0.84778,0.88227
2021,46-65 y.,Indirect migration background,No,0.84741,153,153,0.79024,0.90457
2021,66 and older,No migration background,Yes,0.17629,536,3209,0.16310,0.18947
2021,66 and older,No migration background,No,0.82371,2673,3209,0.81053,0.83690
2021,66 and older,Direct migration background,Yes,0.16462,49,340,0.12515,0.20410
2021,66 and older,Direct migration background,No,0.83538,291,340,0.79590,0.87485
