year,pgisced97,sampreg,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Second Stage of Tertiary Education,West,Yes,0.14592,488,3260,0.13380,0.15804
2013,Second Stage of Tertiary Education,West,No,0.85408,2772,3260,0.84196,0.86620
2013,Second Stage of Tertiary Education,East,Yes,0.13729,176,1206,0.11786,0.15672
2013,Second Stage of Tertiary Education,East,No,0.86271,1030,1206,0.84328,0.88214
2015,No answer / don't know,West,Yes,0.11007,59,530,0.08340,0.13674
2015,No answer / don't know,West,No,0.88993,471,530,0.86326,0.91660
2015,No answer / don't know,East,No,0.90863,76,76,0.84342,0.97384
2015,Pre-primary Level,West,No,0.91841,274,274,0.88593,0.95088
2015,Pre-primary Level,East,No,0.94728,49,49,0.88405,1.01050
2015,Primary Level,West,Yes,0.16388,53,361,0.12564,0.20211
2015,Primary Level,West,No,0.83612,308,361,0.79789,0.87436
2015,Primary Level,East,No,0.83086,40,40,0.71320,0.94851
2015,Lower Secondary Level,West,Yes,0.12645,288,2333,0.11296,0.13994
2015,Lower Secondary Level,West,No,0.87355,2045,2333,0.86006,0.88704
2015,Lower Secondary Level,East,Yes,0.10448,42,340,0.07192,0.13705
2015,Lower Secondary Level,East,No,0.89552,298,340,0.86295,0.92808
2015,Upper Secondary Level,West,Yes,0.16249,1335,8960,0.15486,0.17013
2015,Upper Secondary Level,West,No,0.83751,7625,8960,0.82987,0.84514
2015,Upper Secondary Level,East,Yes,0.14640,379,2689,0.13303,0.15976
2015,Upper Secondary Level,East,No,0.85360,2310,2689,0.84024,0.86697
2015,Post-secondary Non-tertiary Level,West,Yes,0.15659,235,1677,0.13919,0.17399
2015,Post-secondary Non-tertiary Level,West,No,0.84341,1442,1677,0.82601,0.86081
2015,Post-secondary Non-tertiary Level,East,No,0.89716,247,247,0.85921,0.93512
2015,First Stage of Tertiary Education,West,Yes,0.13061,143,1123,0.11089,0.15033
2015,First Stage of Tertiary Education,West,No,0.86939,980,1123,0.84967,0.88911
2015,First Stage of Tertiary Education,East,Yes,0.21118,66,397,0.17098,0.25138
2015,First Stage of Tertiary Education,East,No,0.78882,331,397,0.74862,0.82902
2015,Second Stage of Tertiary Education,West,Yes,0.14719,616,4507,0.13685,0.15754
2015,Second Stage of Tertiary Education,West,No,0.85281,3891,4507,0.84246,0.86315
2015,Second Stage of Tertiary Education,East,Yes,0.14303,210,1366,0.12446,0.16160
2015,Second Stage of Tertiary Education,East,No,0.85697,1156,1366,0.83840,0.87554
2017,No answer / don't know,West,Yes,0.09697,57,520,0.07151,0.12243
2017,No answer / don't know,West,No,0.90303,463,520,0.87757,0.92849
2017,No answer / don't know,East,No,0.88566,82,82,0.81636,0.95496
2017,Pre-primary Level,West,Yes,0.13419,43,345,0.09817,0.17021
2017,Pre-primary Level,West,No,0.86581,302,345,0.82979,0.90183
2017,Pre-primary Level,East,No,0.93017,60,60,0.86513,0.99520
2017,Primary Level,West,Yes,0.20976,76,402,0.16991,0.24961
2017,Primary Level,West,No,0.79024,326,402,0.75039,0.83009
2017,Primary Level,East,No,0.81491,41,41,0.69455,0.93526
2017,Lower Secondary Level,West,Yes,0.14180,344,2369,0.12775,0.15585
2017,Lower Secondary Level,West,No,0.85820,2025,2369,0.84415,0.87225
2017,Lower Secondary Level,East,Yes,0.10829,44,376,0.07684,0.13974
2017,Lower Secondary Level,East,No,0.89171,332,376,0.86026,0.92316
2017,Upper Secondary Level,West,Yes,0.16365,1411,9227,0.15610,0.17120
2017,Upper Secondary Level,West,No,0.83635,7816,9227,0.82880,0.84390
2017,Upper Secondary Level,East,Yes,0.16237,409,2846,0.14882,0.17592
2017,Upper Secondary Level,East,No,0.83763,2437,2846,0.82408,0.85118
2017,Post-secondary Non-tertiary Level,West,Yes,0.16222,287,1883,0.14557,0.17888
2017,Post-secondary Non-tertiary Level,West,No,0.83778,1596,1883,0.82112,0.85443
2017,Post-secondary Non-tertiary Level,East,Yes,0.12142,40,328,0.08602,0.15682
2017,Post-secondary Non-tertiary Level,East,No,0.87858,288,328,0.84318,0.91398
2017,First Stage of Tertiary Education,West,Yes,0.16296,173,1131,0.14142,0.18449
2017,First Stage of Tertiary Education,West,No,0.83704,958,1131,0.81551,0.85858
2017,First Stage of Tertiary Education,East,Yes,0.13278,55,396,0.09931,0.16624
2017,First Stage of Tertiary Education,East,No,0.86722,341,396,0.83376,0.90069
2017,Second Stage of Tertiary Education,West,Yes,0.15137,728,5082,0.14151,0.16122
2017,Second Stage of Tertiary Education,West,No,0.84863,4354,5082,0.83878,0.85849
2017,Second Stage of Tertiary Education,East,Yes,0.15951,227,1433,0.14055,0.17848
2017,Second Stage of Tertiary Education,East,No,0.84049,1206,1433,0.82152,0.85945
2019,No answer / don't know,West,Yes,0.20320,61,462,0.16646,0.23993
2019,No answer / don't know,West,No,0.79680,401,462,0.76007,0.83354
2019,No answer / don't know,East,No,0.94581,101,101,0.90143,0.99018
2019,Pre-primary Level,West,No,0.81624,251,251,0.76823,0.86425
2019,Pre-primary Level,East,No,0.82161,44,44,0.70718,0.93604
2019,Primary Level,West,Yes,0.14857,44,343,0.11088,0.18627
2019,Primary Level,West,No,0.85143,299,343,0.81373,0.88912
2019,Primary Level,East,No,0.83955,38,38,0.72129,0.95781
2019,Lower Secondary Level,West,Yes,0.14036,279,2045,0.12530,0.15542
2019,Lower Secondary Level,West,No,0.85964,1766,2045,0.84458,0.87470
2019,Lower Secondary Level,East,Yes,0.17372,62,375,0.13532,0.21212
2019,Lower Secondary Level,East,No,0.82628,313,375,0.78788,0.86468
2019,Upper Secondary Level,West,Yes,0.14361,1180,8510,0.13616,0.15107
2019,Upper Secondary Level,West,No,0.85639,7330,8510,0.84893,0.86384
2019,Upper Secondary Level,East,Yes,0.15278,358,2612,0.13898,0.16658
2019,Upper Secondary Level,East,No,0.84722,2254,2612,0.83342,0.86102
2019,Post-secondary Non-tertiary Level,West,Yes,0.16916,273,1845,0.15205,0.18628
2019,Post-secondary Non-tertiary Level,West,No,0.83084,1572,1845,0.81372,0.84795
2019,Post-secondary Non-tertiary Level,East,Yes,0.10295,43,321,0.06965,0.13625
2019,Post-secondary Non-tertiary Level,East,No,0.89705,278,321,0.86375,0.93035
2019,First Stage of Tertiary Education,West,Yes,0.13013,158,1217,0.11122,0.14904
2019,First Stage of Tertiary Education,West,No,0.86987,1059,1217,0.85096,0.88878
2019,First Stage of Tertiary Education,East,Yes,0.09667,56,438,0.06896,0.12437
2019,First Stage of Tertiary Education,East,No,0.90333,382,438,0.87563,0.93104
2019,Second Stage of Tertiary Education,West,Yes,0.14670,719,5404,0.13727,0.15614
2019,Second Stage of Tertiary Education,West,No,0.85330,4685,5404,0.84386,0.86273
2019,Second Stage of Tertiary Education,East,Yes,0.13675,232,1586,0.11983,0.15366
2019,Second Stage of Tertiary Education,East,No,0.86325,1354,1586,0.84634,0.88017
2021,No answer / don't know,West,Yes,0.08377,65,675,0.06285,0.10469
2021,No answer / don't know,West,No,0.91623,610,675,0.89531,0.93715
2021,No answer / don't know,East,No,0.81356,98,98,0.73605,0.89106
2021,Pre-primary Level,West,No,0.85565,140,140,0.79722,0.91408
2021,Pre-primary Level,East,No,0.94041,32,32,0.85707,1.02374
2021,Primary Level,West,Yes,0.23771,90,809,0.20836,0.26706
2021,Primary Level,West,No,0.76229,719,809,0.73294,0.79164
2021,Primary Level,East,No,0.94996,103,103,0.90764,0.99227
2021,Lower Secondary Level,West,Yes,0.16635,190,1490,0.14743,0.18526
2021,Lower Secondary Level,West,No,0.83365,1300,1490,0.81474,0.85257
2021,Lower Secondary Level,East,Yes,0.13407,37,257,0.09233,0.17581
2021,Lower Secondary Level,East,No,0.86593,220,257,0.82419,0.90767
2021,Upper Secondary Level,West,Yes,0.14745,798,5646,0.13820,0.15670
2021,Upper Secondary Level,West,No,0.85255,4848,5646,0.84330,0.86180
2021,Upper Secondary Level,East,Yes,0.14724,250,1664,0.13021,0.16427
2021,Upper Secondary Level,East,No,0.85276,1414,1664,0.83573,0.86979
2021,Post-secondary Non-tertiary Level,West,Yes,0.14432,182,1370,0.12571,0.16294
2021,Post-secondary Non-tertiary Level,West,No,0.85568,1188,1370,0.83706,0.87429
2021,Post-secondary Non-tertiary Level,East,Yes,0.22834,33,223,0.17312,0.28355
2021,Post-secondary Non-tertiary Level,East,No,0.77166,190,223,0.71645,0.82688
2021,First Stage of Tertiary Education,West,Yes,0.13900,102,733,0.11394,0.16407
2021,First Stage of Tertiary Education,West,No,0.86100,631,733,0.83593,0.88606
2021,First Stage of Tertiary Education,East,Yes,0.13619,32,264,0.09474,0.17764
2021,First Stage of Tertiary Education,East,No,0.86381,232,264,0.82236,0.90526
2021,Second Stage of Tertiary Education,West,Yes,0.12203,534,4464,0.11243,0.13163
2021,Second Stage of Tertiary Education,West,No,0.87797,3930,4464,0.86837,0.88757
2021,Second Stage of Tertiary Education,East,Yes,0.11100,135,1180,0.09307,0.12893
2021,Second Stage of Tertiary Education,East,No,0.88900,1045,1180,0.87107,0.90693
