year,age_gr,sex,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,46-65 y.,female,Yes,0.18108,947,5352,0.17076,0.19140
2017,46-65 y.,female,No,0.81892,4405,5352,0.80860,0.82924
2017,66 and older,male,Yes,0.15001,383,2452,0.13587,0.16415
2017,66 and older,male,No,0.84999,2069,2452,0.83585,0.86413
2017,66 and older,female,Yes,0.17645,436,2508,0.16153,0.19137
2017,66 and older,female,No,0.82355,2072,2508,0.80863,0.83847
2019,17-29 y.,male,Yes,0.13414,209,1868,0.11868,0.14960
2019,17-29 y.,male,No,0.86586,1659,1868,0.85040,0.88132
2019,17-29 y.,female,Yes,0.13266,247,1972,0.11768,0.14764
2019,17-29 y.,female,No,0.86734,1725,1972,0.85236,0.88232
2019,30-45 y.,male,Yes,0.13216,340,2702,0.11939,0.14493
2019,30-45 y.,male,No,0.86784,2362,2702,0.85507,0.88061
2019,30-45 y.,female,Yes,0.13054,455,3584,0.11951,0.14157
2019,30-45 y.,female,No,0.86946,3129,3584,0.85843,0.88049
2019,46-65 y.,male,Yes,0.14327,700,5088,0.13365,0.15290
2019,46-65 y.,male,No,0.85673,4388,5088,0.84710,0.86635
2019,46-65 y.,female,Yes,0.13926,762,5331,0.12996,0.14855
2019,46-65 y.,female,No,0.86074,4569,5331,0.85145,0.87004
2019,66 and older,male,Yes,0.18351,446,2621,0.16869,0.19833
2019,66 and older,male,No,0.81649,2175,2621,0.80167,0.83131
2019,66 and older,female,Yes,0.16967,388,2554,0.15511,0.18423
2019,66 and older,female,No,0.83033,2166,2554,0.81577,0.84489
2021,17-29 y.,male,Yes,0.08002,143,1628,0.06683,0.09320
2021,17-29 y.,male,No,0.91998,1485,1628,0.90680,0.93317
2021,17-29 y.,female,Yes,0.13648,189,1552,0.11939,0.15356
2021,17-29 y.,female,No,0.86352,1363,1552,0.84644,0.88061
2021,30-45 y.,male,Yes,0.12180,238,2445,0.10883,0.13477
2021,30-45 y.,male,No,0.87820,2207,2445,0.86523,0.89117
2021,30-45 y.,female,Yes,0.13049,345,2769,0.11794,0.14304
2021,30-45 y.,female,No,0.86951,2424,2769,0.85696,0.88206
2021,46-65 y.,male,Yes,0.13861,440,3443,0.12707,0.15015
2021,46-65 y.,male,No,0.86139,3003,3443,0.84985,0.87293
2021,46-65 y.,female,Yes,0.14661,557,3785,0.13534,0.15788
2021,46-65 y.,female,No,0.85339,3228,3785,0.84212,0.86466
2021,66 and older,male,Yes,0.16625,287,1794,0.14902,0.18348
2021,66 and older,male,No,0.83375,1507,1794,0.81652,0.85098
2021,66 and older,female,Yes,0.18175,300,1779,0.16382,0.19967
2021,66 and older,female,No,0.81825,1479,1779,0.80033,0.83618
