year,bula_h,sex,plh0191,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,Saxony,female,Agree completely,0.07369942196531792,18165,0.06989974760236084,0.07749909632827501
1990,Saxony-Anhalt,male,Disagree completely,0.3806970509383378,18165,0.37363583162182235,0.3877582702548532
1990,Saxony-Anhalt,male,Disagree,0.3512064343163539,18165,0.34426462197348506,0.35814824665922274
1990,Saxony-Anhalt,male,Agree,0.1903485254691689,18165,0.1846394973209945,0.19605755361734328
1990,Saxony-Anhalt,male,Agree completely,0.0777479892761394,18165,0.07385388336964735,0.08164209518263146
1990,Saxony-Anhalt,female,Disagree,0.3333333333333333,18165,0.32647794417425763,0.340188722492409
1990,Saxony-Anhalt,female,Disagree completely,0.3284671532846715,18165,0.32163719621862846,0.3352971103507146
1990,Saxony-Anhalt,female,Agree,0.22627737226277372,18165,0.22019249836136084,0.2323622461641866
1990,Saxony-Anhalt,female,Agree completely,0.11192214111922141,18165,0.10733732527329501,0.11650695696514782
1990,Thuringa,male,Disagree,0.40762463343108507,18165,0.4004785665565167,0.41477070030565344
1990,Thuringa,male,Disagree completely,0.375366568914956,18165,0.3683248485000792,0.38240828932983284
1990,Thuringa,male,Agree,0.17008797653958943,18165,0.16462422167951152,0.17555173139966734
1990,Thuringa,male,Agree completely,0.0469208211143695,18165,0.04384553403852793,0.049996108190211073
1990,Thuringa,female,Disagree,0.38303341902313626,18165,0.37596393814700974,0.3901028998992628
1990,Thuringa,female,Disagree completely,0.32904884318766064,18165,0.32221580248950143,0.33588188388581985
1990,Thuringa,female,Agree,0.18508997429305912,18165,0.1794421048589968,0.19073784372712144
1990,Thuringa,female,Agree completely,0.10282776349614396,18165,0.09841072201227025,0.10724480498001768
1991,Schleswig-Holstein,male,Disagree completely,1.0,17756,1.0,1.0
1991,Schleswig-Holstein,female,Disagree,1.0,17756,1.0,1.0
1991,Lower Saxony,male,Agree,1.0,17756,1.0,1.0
1991,North Rhine-Westphalia,male,Disagree completely,0.6666666666666666,17756,0.6597327718990491,0.6736005614342842
1991,North Rhine-Westphalia,male,Disagree,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,North Rhine-Westphalia,female,Disagree completely,1.0,17756,1.0,1.0
1991,Hesse,male,Disagree completely,1.0,17756,1.0,1.0
1991,Hesse,female,Disagree completely,1.0,17756,1.0,1.0
1991,"Rhineland-Palatinate, Saarland",male,Disagree completely,1.0,17756,1.0,1.0
1991,"Rhineland-Palatinate, Saarland",female,Disagree completely,0.5,17756,0.49264549398467555,0.5073545060153245
1991,"Rhineland-Palatinate, Saarland",female,Disagree,0.5,17756,0.49264549398467555,0.5073545060153245
1991,Baden-Wuerttemberg,male,Disagree,0.6,17756,0.5927940851808902,0.6072059148191098
1991,Baden-Wuerttemberg,male,Disagree completely,0.4,17756,0.39279408518089026,0.4072059148191098
1991,Baden-Wuerttemberg,female,Agree completely,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,Baden-Wuerttemberg,female,Disagree,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,Baden-Wuerttemberg,female,Disagree completely,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,Bavaria,male,Disagree completely,0.8,17756,0.7941163951877405,0.8058836048122596
1991,Bavaria,male,Disagree,0.2,17756,0.19411639518774046,0.20588360481225956
1991,Bavaria,female,Disagree completely,0.6666666666666666,17756,0.6597327718990491,0.6736005614342842
1991,Bavaria,female,Disagree,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,Berlin,male,Disagree,0.4230769230769231,17756,0.4158099738255358,0.43034387232831034
1991,Berlin,male,Disagree completely,0.36153846153846153,17756,0.3544715748792532,0.3686053481976699
1991,Berlin,male,Agree,0.16923076923076924,17756,0.16371554252471182,0.17474599593682666
1991,Berlin,male,Agree completely,0.046153846153846156,17756,0.043067628020659374,0.04924006428703294
1991,Berlin,female,Disagree,0.4233576642335766,17756,0.41609007323318514,0.4306252552339681
1991,Berlin,female,Disagree completely,0.3722627737226277,17756,0.3651523210565156,0.3793732263887398
1991,Berlin,female,Agree,0.15328467153284672,17756,0.1479855780877413,0.15858376497795215
1991,Berlin,female,Agree completely,0.051094890510948905,17756,0.04785609422797146,0.05433368679392635
1991,Brandenburg,male,Disagree,0.4375,17756,0.4302031772753961,0.4447968227246039
1991,Brandenburg,male,Disagree completely,0.3,17756,0.2932594838971535,0.30674051610284647
1991,Brandenburg,male,Agree,0.175,17756,0.16941105929837738,0.1805889407016226
1991,Brandenburg,male,Agree completely,0.0875,17756,0.08334372795413773,0.09165627204586226
1991,Brandenburg,female,Disagree,0.42151162790697677,17756,0.41424830085527414,0.4287749549586794
1991,Brandenburg,female,Disagree completely,0.23837209302325582,17756,0.23210476201573807,0.24463942403077357
1991,Brandenburg,female,Agree,0.22674418604651161,17756,0.22058514383932545,0.23290322825369777
1991,Brandenburg,female,Agree completely,0.11337209302325581,17756,0.10870864346312878,0.11803554258338284
1991,Mecklenburg-Western Pomerania,male,Disagree,0.3706896551724138,17756,0.3635853571471655,0.3777939531976621
1991,Mecklenburg-Western Pomerania,male,Disagree completely,0.3103448275862069,17756,0.30353992742433245,0.31714972774808137
1991,Mecklenburg-Western Pomerania,male,Agree,0.24568965517241378,17756,0.23935749385353094,0.2520218164912966
1991,Mecklenburg-Western Pomerania,male,Agree completely,0.07327586206896551,17756,0.06944285862970961,0.07710886550822141
1991,Mecklenburg-Western Pomerania,female,Disagree,0.3559322033898305,17756,0.3488896047709111,0.36297480200874993
1991,Mecklenburg-Western Pomerania,female,Disagree completely,0.3220338983050847,17756,0.315161025799134,0.3289067708110354
1991,Mecklenburg-Western Pomerania,female,Agree,0.2542372881355932,17756,0.24783251930386208,0.26064205696732434
1991,Mecklenburg-Western Pomerania,female,Agree completely,0.06779661016949153,17756,0.06409881516039423,0.07149440517858882
1991,Saxony,male,Disagree,0.4017543859649123,17756,0.3945432517604401,0.40896552016938453
1991,Saxony,male,Disagree completely,0.30701754385964913,17756,0.3002329130584696,0.31380217466082866
1991,Saxony,male,Agree,0.22280701754385965,17756,0.21668615860189164,0.22892787648582766
1991,Saxony,male,Agree completely,0.06842105263157895,17756,0.06470751173094796,0.07213459353220994
1991,Saxony,female,Disagree,0.40836012861736337,17756,0.4011302020525958,0.41559005518213094
1991,Saxony,female,Disagree completely,0.25884244372990356,17756,0.25239991269659884,0.2652849747632083
1991,Saxony,female,Agree,0.2427652733118971,17756,0.23645872037252386,0.24907182625127033
1991,Saxony,female,Agree completely,0.09003215434083602,17756,0.08582202587795343,0.0942422828037186
1991,Saxony-Anhalt,male,Disagree,0.36712328767123287,17756,0.36003324207985216,0.3742133332626136
1991,Saxony-Anhalt,male,Disagree completely,0.32054794520547947,17756,0.3136834372921414,0.32741245311881756
1991,Saxony-Anhalt,male,Agree,0.23835616438356164,17756,0.2320889772444176,0.24462335152270567
1991,Saxony-Anhalt,male,Agree completely,0.07397260273972603,17756,0.0701228674254071,0.07782233805404495
1991,Saxony-Anhalt,female,Disagree,0.34814814814814815,17756,0.34114102097334315,0.35515527532295316
1991,Saxony-Anhalt,female,Agree,0.2839506172839506,17756,0.2773181304110931,0.2905831041568081
1991,Saxony-Anhalt,female,Disagree completely,0.24444444444444444,17756,0.2381231387870313,0.2507657501018576
1991,Saxony-Anhalt,female,Agree completely,0.12345679012345678,17756,0.11861810168801468,0.1282954785588989
1991,Thuringa,male,Disagree,0.43343653250773995,17756,0.42614748898243815,0.44072557603304174
1991,Thuringa,male,Disagree completely,0.2755417956656347,17756,0.26897000209946154,0.28211358923180785
1991,Thuringa,male,Agree,0.21671826625386997,17756,0.2106580201441997,0.22277851236354024
1991,Thuringa,male,Agree completely,0.07430340557275542,17756,0.07044576113507112,0.07816105001043971
1991,Thuringa,female,Disagree,0.42618384401114207,17756,0.418909926357553,0.43345776166473116
1991,Thuringa,female,Agree,0.2562674094707521,17756,0.24984587824155394,0.2626889406999503
1991,Thuringa,female,Disagree completely,0.22562674094707522,17756,0.21947845635409027,0.23177502554006016
1991,Thuringa,female,Agree completely,0.09192200557103064,17756,0.08767233931365769,0.0961716718284036
1992,Schleswig-Holstein,male,Disagree completely,0.5945945945945946,17350,0.5872888989142069,0.6019002902749824
1992,Schleswig-Holstein,male,Disagree,0.25225225225225223,17350,0.24578973947344668,0.2587147650310578
1992,Schleswig-Holstein,male,Agree,0.0990990990990991,17350,0.09465299429641422,0.10354520390178398
1992,Schleswig-Holstein,male,Agree completely,0.05405405405405406,17350,0.05068929765501411,0.05741881045309401
1992,Schleswig-Holstein,female,Disagree completely,0.5348837209302325,17350,0.5274617919885162,0.5423056498719488
1992,Schleswig-Holstein,female,Disagree,0.3178294573643411,17350,0.31090078722455106,0.32475812750413113
1992,Schleswig-Holstein,female,Agree,0.11627906976744186,17350,0.11150911043140647,0.12104902910347724
1992,Schleswig-Holstein,female,Agree completely,0.031007751937984496,17350,0.028428453330559135,0.033587050545409856
1992,Hamburg,male,Disagree completely,0.6326530612244898,17350,0.6254796231884792,0.6398264992605005
1992,Hamburg,male,Disagree,0.20408163265306123,17350,0.19808451518985984,0.21007875011626262
1992,Hamburg,male,Agree,0.08163265306122448,17350,0.07755841403643422,0.08570689208601474
1992,Hamburg,male,Agree completely,0.08163265306122448,17350,0.07755841403643422,0.08570689208601474
1992,Hamburg,female,Disagree completely,0.5384615384615384,17350,0.5310435248706387,0.5458795520524382
1992,Hamburg,female,Disagree,0.2,17350,0.19404795339487121,0.2059520466051288
1992,Hamburg,female,Agree,0.15384615384615385,17350,0.14847738976925007,0.15921491792305764
1992,Hamburg,female,Agree completely,0.1076923076923077,17350,0.10307959938675527,0.11230501599786012
1992,Lower Saxony,male,Disagree completely,0.5975308641975309,17350,0.5902337222612639,0.6048280061337978
1992,Lower Saxony,male,Disagree,0.2839506172839506,17350,0.27724097715093293,0.29066025741696827
1992,Lower Saxony,male,Agree,0.10123456790123457,17350,0.09674614335503932,0.10572299244742982
1992,Lower Saxony,male,Agree completely,0.01728395061728395,17350,0.015344664606606101,0.019223236627961795
1992,Lower Saxony,female,Disagree completely,0.5673758865248227,17350,0.5600036861601713,0.5747480868894742
1992,Lower Saxony,female,Disagree,0.29550827423167847,17350,0.2887189100798095,0.30229763838354745
1992,Lower Saxony,female,Agree,0.09456264775413711,17350,0.09020857835375984,0.09891671715451439
1992,Lower Saxony,female,Agree completely,0.0425531914893617,17350,0.03954967701941278,0.04555670595931062
1992,Bremen,male,Disagree completely,0.6666666666666666,17350,0.659652112472625,0.6736812208607083
1992,Bremen,male,Disagree,0.15384615384615385,17350,0.14847738976925007,0.15921491792305764
1992,Bremen,male,Agree,0.1282051282051282,17350,0.12323043634050845,0.13317982006974793
1992,Bremen,male,Agree completely,0.05128205128205128,17350,0.04799990763449264,0.05456419492960992
1992,Bremen,female,Disagree completely,0.6595744680851063,17350,0.6525234908566085,0.6666254453136041
1992,Bremen,female,Disagree,0.14893617021276595,17350,0.14363846864832008,0.15423387177721182
1992,Bremen,female,Agree,0.1276595744680851,17350,0.12269392535966772,0.13262522357650247
1992,Bremen,female,Agree completely,0.06382978723404255,17350,0.060192350574651436,0.06746722389343365
1992,North Rhine-Westphalia,male,Disagree completely,0.61795166858458,17350,0.6107215946226487,0.6251817425465112
1992,North Rhine-Westphalia,male,Disagree,0.27848101265822783,17350,0.2718109792565255,0.2851510460599302
1992,North Rhine-Westphalia,male,Agree,0.05638665132336018,17350,0.052954301681429165,0.0598190009652912
1992,North Rhine-Westphalia,male,Agree completely,0.047180667433831994,17350,0.044025708925521725,0.05033562594214226
1992,North Rhine-Westphalia,female,Disagree completely,0.5714285714285714,17350,0.5640648234792136,0.5787923193779292
1992,North Rhine-Westphalia,female,Disagree,0.2786220871327254,17350,0.27195101674719696,0.28529315751825385
1992,North Rhine-Westphalia,female,Agree,0.10840932117527863,17350,0.10378314248211615,0.11303549986844111
1992,North Rhine-Westphalia,female,Agree completely,0.04154002026342452,17350,0.03857090761089545,0.0445091329159536
1992,Hesse,male,Disagree completely,0.6525974025974026,17350,0.6455123099626798,0.6596824952321254
1992,Hesse,male,Disagree,0.2435064935064935,17350,0.23711997452186728,0.24989301249111973
1992,Hesse,male,Agree,0.07792207792207792,17350,0.07393347864528652,0.08191067719886932
1992,Hesse,male,Agree completely,0.025974025974025976,17350,0.023607227742235316,0.028340824205816635
1992,Hesse,female,Disagree completely,0.5705705705705706,17350,0.563204991136952,0.5779361500041892
1992,Hesse,female,Disagree,0.2912912912912913,17350,0.28453039978275063,0.2980521827998319
1992,Hesse,female,Agree,0.1021021021021021,17350,0.09759666271929017,0.10660754148491404
1992,Hesse,female,Agree completely,0.036036036036036036,17350,0.0332626824854433,0.03880938958662877
1992,"Rhineland-Palatinate, Saarland",male,Disagree completely,0.546875,17350,0.5394677094703992,0.5542822905296008
1992,"Rhineland-Palatinate, Saarland",male,Disagree,0.296875,17350,0.29007655771200286,0.30367344228799714
1992,"Rhineland-Palatinate, Saarland",male,Agree,0.12890625,17350,0.12391998026795702,0.133892519732043
1992,"Rhineland-Palatinate, Saarland",male,Agree completely,0.02734375,17350,0.024917055755864392,0.029770444244135608
1992,"Rhineland-Palatinate, Saarland",female,Disagree completely,0.4753521126760563,17350,0.46792109986208485,0.4827831254900278
1992,"Rhineland-Palatinate, Saarland",female,Disagree,0.33098591549295775,17350,0.32398380887928363,0.33798802210663187
1992,"Rhineland-Palatinate, Saarland",female,Agree,0.14084507042253522,17350,0.13566884834728415,0.14602129249778628
1992,"Rhineland-Palatinate, Saarland",female,Agree completely,0.0528169014084507,17350,0.04948869876445844,0.05614510405244297
1992,Baden-Wuerttemberg,male,Disagree completely,0.558648111332008,17350,0.5512594120047396,0.5660368106592764
1992,Baden-Wuerttemberg,male,Disagree,0.30417495029821073,17350,0.29732924681075756,0.3110206537856639
1992,Baden-Wuerttemberg,male,Agree,0.1073558648111332,17350,0.10274949928661548,0.11196223033565092
1992,Baden-Wuerttemberg,male,Agree completely,0.02982107355864811,17350,0.027290063405895803,0.032352083711400415
1992,Baden-Wuerttemberg,female,Disagree completely,0.49230769230769234,17350,0.48486851458365393,0.49974687003173074
1992,Baden-Wuerttemberg,female,Disagree,0.29914529914529914,17350,0.2923319378605577,0.30595866043004055
1992,Baden-Wuerttemberg,female,Agree,0.13846153846153847,17350,0.13332218788926856,0.14360088903380838
1992,Baden-Wuerttemberg,female,Agree completely,0.07008547008547009,17350,0.06628671019413344,0.07388422997680673
1992,Bavaria,male,Disagree completely,0.5705329153605015,17350,0.5631672560656127,0.5778985746553904
1992,Bavaria,male,Disagree,0.2993730407523511,17350,0.2925581939356515,0.3061878875690507
1992,Bavaria,male,Agree,0.10031347962382445,17350,0.09584323194585626,0.10478372730179264
1992,Bavaria,male,Agree completely,0.029780564263322883,17350,0.027251220967651518,0.032309907558994246
1992,Bavaria,female,Disagree completely,0.5792682926829268,17350,0.5719223280728262,0.5866142572930274
1992,Bavaria,female,Disagree,0.26371951219512196,17350,0.25716260390470425,0.2702764204855397
1992,Bavaria,female,Agree,0.10823170731707317,17350,0.10360885946802374,0.1128545551661226
1992,Bavaria,female,Agree completely,0.04878048780487805,17350,0.04557517973891853,0.05198579587083757
1992,Berlin,male,Disagree completely,0.5733333333333334,17350,0.5659737320688834,0.5806929345977834
1992,Berlin,male,Disagree,0.3244444444444444,17350,0.31747806641454135,0.3314108224743475
1992,Berlin,male,Agree,0.07111111111111111,17350,0.06728676712972505,0.07493545509249717
1992,Berlin,male,Agree completely,0.03111111111111111,17350,0.028527655044421646,0.033694567177800575
1992,Berlin,female,Disagree completely,0.49034749034749037,17350,0.4829088186147565,0.49778616208022425
1992,Berlin,female,Disagree,0.3552123552123552,17350,0.34809106447329113,0.3623336459514193
1992,Berlin,female,Agree,0.10810810810810811,17350,0.10348758045969238,0.11272863575652385
1992,Berlin,female,Agree completely,0.04633204633204633,17350,0.04320419813532494,0.04945989452876772
1992,Brandenburg,male,Disagree,0.3811074918566775,17350,0.37388083077242334,0.3883341529409317
1992,Brandenburg,male,Disagree completely,0.36482084690553745,17350,0.3576578580852027,0.37198383572587224
1992,Brandenburg,male,Agree,0.1986970684039088,17350,0.19275961208806158,0.20463452471975602
1992,Brandenburg,male,Agree completely,0.05537459283387622,17350,0.05197136193266497,0.05877782373508747
1992,Brandenburg,female,Disagree,0.36607142857142855,17350,0.35890324016207115,0.37323961698078595
1992,Brandenburg,female,Disagree completely,0.3273809523809524,17350,0.32039834510610243,0.33436355965580233
1992,Brandenburg,female,Agree,0.23809523809523808,17350,0.23175753294556434,0.24443294324491183
1992,Brandenburg,female,Agree completely,0.06845238095238096,17350,0.06469484502989484,0.07220991687486708
1992,Mecklenburg-Western Pomerania,male,Disagree,0.4215686274509804,17350,0.41422067404670837,0.4289165808552524
1992,Mecklenburg-Western Pomerania,male,Disagree completely,0.30392156862745096,17350,0.29707747122988926,0.31076566602501265
1992,Mecklenburg-Western Pomerania,male,Agree,0.20588235294117646,17350,0.1998656535056086,0.21189905237674433
1992,Mecklenburg-Western Pomerania,male,Agree completely,0.06862745098039216,17350,0.06486546664644909,0.07238943531433524
1992,Mecklenburg-Western Pomerania,female,Disagree completely,0.33495145631067963,17350,0.32792843574180447,0.3419744768795548
1992,Mecklenburg-Western Pomerania,female,Agree,0.30097087378640774,17350,0.2941456608977763,0.3077960866750392
1992,Mecklenburg-Western Pomerania,female,Disagree,0.30097087378640774,17350,0.2941456608977763,0.3077960866750392
1992,Mecklenburg-Western Pomerania,female,Agree completely,0.06310679611650485,17350,0.059488622169890926,0.06672497006311878
1992,Saxony,male,Disagree,0.3693181818181818,17350,0.36213673693445203,0.3764996267019116
1992,Saxony,male,Disagree completely,0.3465909090909091,17350,0.33950969863977104,0.3536721195420472
1992,Saxony,male,Agree,0.19507575757575757,17350,0.1891793772743185,0.20097213787719664
1992,Saxony,male,Agree completely,0.08901515151515152,17350,0.08477780601568619,0.09325249701461685
1992,Saxony,female,Disagree,0.3782894736842105,17350,0.37107320706914176,0.38550574029927925
1992,Saxony,female,Disagree completely,0.2878289473684211,17350,0.28109196012454546,0.2945659346122967
1992,Saxony,female,Agree,0.24671052631578946,17350,0.24029575584930932,0.25312529678226964
1992,Saxony,female,Agree completely,0.08717105263157894,17350,0.08297358670989116,0.09136851855326672
1992,Saxony-Anhalt,male,Disagree,0.3878116343490305,17350,0.3805612791309206,0.3950619895671404
1992,Saxony-Anhalt,male,Disagree completely,0.29916897506925205,17350,0.29235545925562956,0.30598249088287455
1992,Saxony-Anhalt,male,Agree,0.2548476454293629,17350,0.24836325459022923,0.26133203626849655
1992,Saxony-Anhalt,male,Agree completely,0.05817174515235457,17350,0.0546887871658335,0.06165470313887564
1992,Saxony-Anhalt,female,Disagree,0.40561224489795916,17350,0.39830595689512194,0.4129185329007964
1992,Saxony-Anhalt,female,Disagree completely,0.2653061224489796,17350,0.2587366094197725,0.2718756354781867
1992,Saxony-Anhalt,female,Agree,0.24489795918367346,17350,0.23849911202525717,0.2512968063420898
1992,Saxony-Anhalt,female,Agree completely,0.08418367346938775,17350,0.08005201457890322,0.08831533235987228
1992,Thuringa,male,Disagree,0.4308176100628931,17350,0.4234491152382849,0.4381861048875013
1992,Thuringa,male,Disagree completely,0.29874213836477986,17350,0.2919314117798849,0.3055528649496748
1992,Thuringa,male,Agree,0.22327044025157233,17350,0.21707379173785118,0.22946708876529348
1992,Thuringa,male,Agree completely,0.04716981132075472,17350,0.044015197834837906,0.050324424806671535
1992,Thuringa,female,Disagree,0.3903133903133903,17350,0.38305456432264817,0.3975722163041324
1992,Thuringa,female,Agree,0.26495726495726496,17350,0.25839051405264263,0.2715240158618873
1992,Thuringa,female,Disagree completely,0.25071225071225073,17350,0.2442628638936871,0.2571616375308144
1992,Thuringa,female,Agree completely,0.09401709401709402,17350,0.08967429485604055,0.09835989317814749
1993,Schleswig-Holstein,male,Disagree completely,0.5373134328358209,16993,0.5298165911931576,0.5448102744784842
1993,Schleswig-Holstein,male,Disagree,0.27611940298507465,16993,0.26939733387061104,0.28284147209953825
1993,Schleswig-Holstein,male,Agree,0.1417910447761194,16993,0.13654608737886179,0.147036002173377
1993,Schleswig-Holstein,male,Agree completely,0.04477611940298507,16993,0.04166657434439094,0.04788566446157921
1993,Schleswig-Holstein,female,Disagree completely,0.5136986301369864,16993,0.5061836473024814,0.5212136129714913
1993,Schleswig-Holstein,female,Disagree,0.3287671232876712,16993,0.3217039177647187,0.33583032881062375
1993,Schleswig-Holstein,female,Agree,0.13013698630136986,16993,0.12507819401331233,0.13519577858942738
1993,Schleswig-Holstein,female,Agree completely,0.0273972602739726,16993,0.02494287715793106,0.029851643390014143
1993,Hamburg,male,Disagree completely,0.484375,16993,0.4768608668663556,0.4918891331336444
1993,Hamburg,male,Disagree,0.265625,16993,0.2589842908666249,0.2722657091333751
1993,Hamburg,male,Agree,0.21875,16993,0.21253429937676957,0.22496570062323043
1993,Hamburg,male,Agree completely,0.03125,16993,0.028633914635112286,0.033866085364887714
1993,Hamburg,female,Disagree completely,0.37333333333333335,16993,0.36606076645164964,0.38060590021501706
1993,Hamburg,female,Disagree,0.29333333333333333,16993,0.28648777218025945,0.3001788944864072
1993,Hamburg,female,Agree,0.25333333333333335,16993,0.2467940433988088,0.25987262326785787
1993,Hamburg,female,Agree completely,0.08,16993,0.07592094134968323,0.08407905865031677
1993,Lower Saxony,male,Disagree completely,0.5052192066805845,16993,0.49770181143011333,0.5127366019310557
1993,Lower Saxony,male,Disagree,0.3173277661795407,16993,0.31032964917219247,0.324325883186889
1993,Lower Saxony,male,Agree,0.1127348643006263,16993,0.10797957575945358,0.11749015284179903
1993,Lower Saxony,male,Agree completely,0.06471816283924843,16993,0.06101898353088477,0.06841734214761208
1993,Lower Saxony,female,Disagree completely,0.44258872651356995,16993,0.43512064429862796,0.45005680872851195
1993,Lower Saxony,female,Disagree,0.32150313152400833,16993,0.3144806990771698,0.32852556397084687
1993,Lower Saxony,female,Agree,0.16910229645093947,16993,0.16346631474543002,0.1747382781564489
1993,Lower Saxony,female,Agree completely,0.06680584551148225,16993,0.06305167252847405,0.07056001849449045
1993,Bremen,male,Disagree completely,0.46511627906976744,16993,0.45761679299743413,0.47261576514210074
1993,Bremen,male,Disagree,0.3488372093023256,16993,0.3416712022329206,0.3560032163717306
1993,Bremen,male,Agree completely,0.11627906976744186,16993,0.1114592656589534,0.12109887387593032
1993,Bremen,male,Agree,0.06976744186046512,16993,0.06593704996262031,0.07359783375830992
1993,Bremen,female,Disagree completely,0.4166666666666667,16993,0.40925401113529014,0.42407932219804323
1993,Bremen,female,Agree completely,0.22916666666666666,16993,0.22284724972858055,0.23548608360475276
1993,Bremen,female,Agree,0.1875,16993,0.18163141548287112,0.19336858451712888
1993,Bremen,female,Disagree,0.16666666666666666,16993,0.1610632257836353,0.17227010754969801
1993,North Rhine-Westphalia,male,Disagree completely,0.49022939677145283,16993,0.4827130274448678,0.49774576609803783
1993,North Rhine-Westphalia,male,Disagree,0.29991503823279525,16993,0.29302541395772425,0.30680466250786625
1993,North Rhine-Westphalia,male,Agree,0.14103653355989804,16993,0.1358032507897426,0.14626981633005348
1993,North Rhine-Westphalia,male,Agree completely,0.06881903143585387,16993,0.06501282476286901,0.07262523810883872
1993,North Rhine-Westphalia,female,Disagree completely,0.4500792393026941,16993,0.4425989982933316,0.4575594803120566
1993,North Rhine-Westphalia,female,Disagree,0.32091917591125196,16993,0.3139001053175836,0.3279382465049203
1993,North Rhine-Westphalia,female,Agree,0.14025356576862125,16993,0.13503245159871063,0.14547467993853186
1993,North Rhine-Westphalia,female,Agree completely,0.08874801901743265,16993,0.08447219700000597,0.09302384103485933
1993,Hesse,male,Disagree completely,0.532150776053215,16993,0.5246485292130676,0.5396530228933625
1993,Hesse,male,Disagree,0.29046563192904656,16993,0.28363980711630843,0.2972914567417847
1993,Hesse,male,Agree,0.1286031042128603,16993,0.12356978154006584,0.13363642688565477
1993,Hesse,male,Agree completely,0.04878048780487805,16993,0.04554168514495359,0.05201929046480251
1993,Hesse,female,Disagree completely,0.46799116997792495,16993,0.460488785922739,0.4754935540331109
1993,Hesse,female,Disagree,0.293598233995585,16993,0.28675086628919066,0.3004456017019793
1993,Hesse,female,Agree,0.16777041942604856,16993,0.16215217911006222,0.1733886597420349
1993,Hesse,female,Agree completely,0.0706401766004415,16993,0.0667877100399833,0.07449264316089971
1993,"Rhineland-Palatinate, Saarland",male,Disagree completely,0.5302013422818792,16993,0.5226972642768961,0.5377054202868623
1993,"Rhineland-Palatinate, Saarland",male,Disagree,0.33221476510067116,16993,0.32513287938416474,0.3392966508171776
