year,plh0191,sampreg,proportion,n,lower_confidence,upper_confidence
1993,Disagree,East,0.34292134831460674,16993,0.33578416284536644,0.35005853378384705
1993,Disagree completely,West,0.7907109004739337,16993,0.7845943972314208,0.7968274037164466
1993,Disagree completely,East,0.20928909952606636,16993,0.2031725962835535,0.21540560276857923
1995,Agree completely,West,0.6642547033285094,17246,0.657206406778162,0.6713029998788569
1995,Agree completely,East,0.3357452966714906,17246,0.32869700012114317,0.34279359322183806
1995,Agree,West,0.6207849640685461,17246,0.6135435188499495,0.6280264092871427
1995,Agree,East,0.37921503593145384,17246,0.37197359071285724,0.38645648115005043
1995,Disagree,West,0.678941565600882,17246,0.6719733734019112,0.6859097577998529
1995,Disagree,East,0.32105843439911796,17246,0.3140902422001471,0.32802662659808884
1995,Disagree completely,West,0.7943609657268276,17246,0.7883287952623279,0.8003931361913272
1995,Disagree completely,East,0.20563903427317237,17246,0.19960686380867276,0.21167120473767198
1996,Agree completely,West,0.6478632478632479,16862,0.6406538519177668,0.655072643808729
1996,Agree completely,East,0.35213675213675216,16862,0.3449273561912711,0.35934614808223325
1996,Agree,West,0.6182432432432432,16862,0.6109103631344343,0.6255761233520521
1996,Agree,East,0.38175675675675674,16862,0.37442387664794774,0.38908963686556575
1996,Disagree,West,0.6752308309915697,16862,0.6681625296264098,0.6822991323567296
1996,Disagree,East,0.32476916900843034,16862,0.3177008676432705,0.3318374703735902
1996,Disagree completely,West,0.797374745794047,16862,0.7913076681406243,0.8034418234474697
1996,Disagree completely,East,0.20262525420595304,16862,0.1965581765525303,0.20869233185937577
1997,Agree completely,West,0.6672051696284329,16487,0.6600122825990093,0.6743980566578565
1997,Agree completely,East,0.33279483037156704,16487,0.3256019433421435,0.3399877174009906
1997,Agree,West,0.660989010989011,16487,0.6537631556948041,0.6682148662832178
1997,Agree,East,0.33901098901098903,16487,0.33178513371678225,0.3462368443051958
1997,Disagree,West,0.6750581764332557,16487,0.6679089564597244,0.6822073964067871
1997,Disagree,East,0.3249418235667442,16487,0.3177926035932129,0.3320910435402756
1997,Disagree completely,West,0.7781940801798426,16487,0.7718522328882692,0.784535927471416
1997,Disagree completely,East,0.22180591982015735,16487,0.21546407252858393,0.22814776711173076
2008,Agree completely,West,0.723404255319149,23673,0.7177059895759926,0.7291025210623053
2008,Agree completely,East,0.2765957446808511,23673,0.2708974789376947,0.2822940104240074
2008,Agree,West,0.6981276270538785,23673,0.6922796115006814,0.7039756426070757
2008,Agree,East,0.3018723729461215,23673,0.2960243573929243,0.3077203884993187
2008,Disagree,West,0.7144052433412356,23673,0.7086511506454629,0.7201593360370082
2008,Disagree,East,0.2855947566587645,23673,0.27984066396299184,0.29134884935453714
2008,Disagree completely,West,0.8040477304632663,23673,0.7989912831490861,0.8091041777774465
2008,Disagree completely,East,0.19595226953673373,23673,0.19089582222255355,0.2010087168509139
2013,Agree completely,West,0.7555282555282555,44486,0.7515344760247697,0.7595220350317413
2013,Agree completely,East,0.24447174447174447,44486,0.24047796496825874,0.2484655239752302
2013,Agree,West,0.6940509915014165,44486,0.6897688145740793,0.6983331684287536
2013,Agree,East,0.3059490084985836,44486,0.3016668315712464,0.31023118542592076
2013,Disagree,West,0.7247947454844007,44486,0.7206444380192218,0.7289450529495796
2013,Disagree,East,0.27520525451559935,44486,0.2710549470504205,0.2793555619807782
2013,Disagree completely,West,0.7992251142459765,44486,0.795502623322275,0.8029476051696781
2013,Disagree completely,East,0.20077488575402344,44486,0.1970523948303219,0.204497376677725
2018,Agree completely,West,0.7854578096947935,43121,0.7815831867531923,0.7893324326363947
2018,Agree completely,East,0.21454219030520646,43121,0.21066756736360523,0.2184168132468077
2018,Agree,West,0.7624590760276464,43121,0.7584421933310241,0.7664759587242687
2018,Agree,East,0.23754092397235357,43121,0.23352404127573134,0.2415578066689758
2018,Disagree,West,0.7648503796337651,43121,0.7608475044923279,0.7688532547752024
2018,Disagree,East,0.23514962036623493,43121,0.23114674522479772,0.23915249550767215
2018,Disagree completely,West,0.8048644781813846,43121,0.8011238787212219,0.8086050776415473
2018,Disagree completely,East,0.19513552181861538,43121,0.1913949223584527,0.19887612127877805
