"plh0191","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt eher","1991","AkademikerIn","weiblich","99","0.21283771297469","0.177383361824229","0.248292064125151"
"Stimmt eher nicht","1991","(noch) kein Abschluss","maennlich","10","","",""
"Stimmt eher nicht","1991","(noch) kein Abschluss","weiblich","12","","",""
"Stimmt eher nicht","1991","Hauptschule","maennlich","239","","",""
"Stimmt eher nicht","1991","Hauptschule","weiblich","305","0.362077794594394","0.329499394103027","0.394656195085761"
"Stimmt eher nicht","1991","Realschule","maennlich","328","0.400375460564091","0.366229976502708","0.434520944625474"
"Stimmt eher nicht","1991","Realschule","weiblich","288","","",""
"Stimmt eher nicht","1991","(Fach-)Abitur","maennlich","31","0.486207488846604","0.365625947748341","0.606789029944868"
"Stimmt eher nicht","1991","(Fach-)Abitur","weiblich","23","","",""
"Stimmt eher nicht","1991","AkademikerIn","maennlich","187","","",""
"Stimmt eher nicht","1991","AkademikerIn","weiblich","222","","",""
"Stimmt ganz u.gar nicht","1991","(noch) kein Abschluss","maennlich","5","0.186538495606381","0.0368066579234734","0.336270333289289"
"Stimmt ganz u.gar nicht","1991","(noch) kein Abschluss","weiblich","7","0.264627049088081","0.101231576825558","0.428022521350605"
"Stimmt ganz u.gar nicht","1991","Hauptschule","maennlich","152","","",""
"Stimmt ganz u.gar nicht","1991","Hauptschule","weiblich","166","","",""
"Stimmt ganz u.gar nicht","1991","Realschule","maennlich","274","","",""
"Stimmt ganz u.gar nicht","1991","Realschule","weiblich","211","","",""
"Stimmt ganz u.gar nicht","1991","(Fach-)Abitur","maennlich","25","","",""
"Stimmt ganz u.gar nicht","1991","(Fach-)Abitur","weiblich","19","","",""
"Stimmt ganz u.gar nicht","1991","AkademikerIn","maennlich","158","","",""
"Stimmt ganz u.gar nicht","1991","AkademikerIn","weiblich","163","","",""
"Stimmt ganz u.gar","1992","(noch) kein Abschluss","maennlich","8","0.0721984079640812","0.0240504393356427","0.12034637659252"
"Stimmt ganz u.gar","1992","(noch) kein Abschluss","weiblich","6","0.0566790497187526","0.0161436831707109","0.0972144162667943"
"Stimmt ganz u.gar","1992","Hauptschule","maennlich","148","","",""
"Stimmt ganz u.gar","1992","Hauptschule","weiblich","236","","",""
"Stimmt ganz u.gar","1992","Realschule","maennlich","46","0.0319348875459735","0.0224818674597892","0.0413879076321577"
"Stimmt ganz u.gar","1992","Realschule","weiblich","63","0.039428974112785","0.0300129777824497","0.0488449704431202"
"Stimmt ganz u.gar","1992","(Fach-)Abitur","maennlich","10","","",""
"Stimmt ganz u.gar","1992","(Fach-)Abitur","weiblich","10","","",""
"Stimmt ganz u.gar","1992","AkademikerIn","maennlich","20","","",""
"Stimmt ganz u.gar","1992","AkademikerIn","weiblich","20","","",""
"Stimmt eher","1992","(noch) kein Abschluss","maennlich","10","","",""
"Stimmt eher","1992","(noch) kein Abschluss","weiblich","15","","",""
"Stimmt eher","1992","Hauptschule","maennlich","395","0.158655403187221","0.144122976579091","0.17318782979535"
"Stimmt eher","1992","Hauptschule","weiblich","565","0.192684776604169","0.178202156482911","0.207167396725428"
"Stimmt eher","1992","Realschule","maennlich","150","","",""
"Stimmt eher","1992","Realschule","weiblich","230","","",""
"Stimmt eher","1992","(Fach-)Abitur","maennlich","27","","",""
"Stimmt eher","1992","(Fach-)Abitur","weiblich","18","","",""
"Stimmt eher","1992","AkademikerIn","maennlich","88","0.0874071982311996","0.0687256462679167","0.106088750194483"
"Stimmt eher","1992","AkademikerIn","weiblich","88","0.106406609547719","0.0840378996274867","0.128775319467951"
"Stimmt eher nicht","1992","(noch) kein Abschluss","maennlich","34","0.277346120819913","0.19406188240793","0.360630359231897"
"Stimmt eher nicht","1992","(noch) kein Abschluss","weiblich","45","0.324123690212159","0.242073029224026","0.406174351200293"
"Stimmt eher nicht","1992","Hauptschule","maennlich","762","0.307714022552892","0.289355397123665","0.326072647982118"
"Stimmt eher nicht","1992","Hauptschule","weiblich","882","0.301447569806462","0.284597284299264","0.31829785531366"
"Stimmt eher nicht","1992","Realschule","maennlich","470","0.336414787944056","0.311012578694446","0.361816997193666"
"Stimmt eher nicht","1992","Realschule","weiblich","517","0.30462471602308","0.282356470846072","0.326892961200087"
"Stimmt eher nicht","1992","(Fach-)Abitur","maennlich","104","","",""
"Stimmt eher nicht","1992","(Fach-)Abitur","weiblich","104","","",""
"Stimmt eher nicht","1992","AkademikerIn","maennlich","281","","",""
"Stimmt eher nicht","1992","AkademikerIn","weiblich","269","","",""
"Stimmt ganz u.gar nicht","1992","(noch) kein Abschluss","maennlich","59","0.583581235482572","0.491874252338042","0.675288218627101"
"Stimmt ganz u.gar nicht","1992","(noch) kein Abschluss","weiblich","59","0.508423253100559","0.420783437989475","0.596063068211643"
"Stimmt ganz u.gar nicht","1992","Hauptschule","maennlich","1123","","",""
"Stimmt ganz u.gar nicht","1992","Hauptschule","weiblich","1166","","",""
"Stimmt ganz u.gar nicht","1992","Realschule","maennlich","663","0.53260073272743","0.505776303242138","0.559425162212723"
"Stimmt ganz u.gar nicht","1992","Realschule","weiblich","831","0.543837241589348","0.519738842865464","0.567935640313231"
"Stimmt ganz u.gar nicht","1992","(Fach-)Abitur","maennlich","245","","",""
"Stimmt ganz u.gar nicht","1992","(Fach-)Abitur","weiblich","179","","",""
"Stimmt ganz u.gar nicht","1992","AkademikerIn","maennlich","489","0.622260735831351","0.590191907178606","0.654329564484096"
"Stimmt ganz u.gar nicht","1992","AkademikerIn","weiblich","353","0.54023696634177","0.504083842002366","0.576390090681174"
"Stimmt ganz u.gar","1993","(noch) kein Abschluss","maennlich","27","","",""
"Stimmt ganz u.gar","1993","(noch) kein Abschluss","weiblich","49","0.0996726365357572","0.072704737210207","0.126640535861307"
"Stimmt ganz u.gar","1993","Hauptschule","maennlich","213","","",""
"Stimmt ganz u.gar","1993","Hauptschule","weiblich","306","0.0940977844685584","0.084030554905231","0.104165014031886"
"Stimmt ganz u.gar","1993","Realschule","maennlich","64","0.0560411826166753","0.0439412339612601","0.0681411312720905"
"Stimmt ganz u.gar","1993","Realschule","weiblich","107","","",""
"Stimmt ganz u.gar","1993","(Fach-)Abitur","maennlich","27","","",""
"Stimmt ganz u.gar","1993","(Fach-)Abitur","weiblich","25","","",""
"Stimmt ganz u.gar","1993","AkademikerIn","maennlich","55","0.0661693025430018","0.0499830488192507","0.0823555562667528"
"Stimmt ganz u.gar","1993","AkademikerIn","weiblich","41","0.0691446774289698","0.0506520162338024","0.0876373386241373"
"Stimmt eher","1993","(noch) kein Abschluss","maennlich","71","0.184085714919056","0.143713853606038","0.224457576232074"
"Stimmt eher","1993","(noch) kein Abschluss","weiblich","120","","",""
"Stimmt eher","1993","Hauptschule","maennlich","550","0.181891583125855","0.16821482558377","0.19556834066794"
"Stimmt eher","1993","Hauptschule","weiblich","691","0.215537041769201","0.2013586559002","0.229715427638201"
"Stimmt eher","1993","Realschule","maennlich","182","","",""
"Stimmt eher","1993","Realschule","weiblich","242","","",""
"Stimmt eher","1993","(Fach-)Abitur","maennlich","44","0.0986317573328528","0.0722314147243974","0.125032099941308"
"Stimmt eher","1993","(Fach-)Abitur","weiblich","30","0.0502487767535138","0.0292053918861235","0.0712921616209041"
"Stimmt eher","1993","AkademikerIn","maennlich","102","","",""
"Stimmt eher","1993","AkademikerIn","weiblich","84","0.114080613543287","0.0909076291478789","0.137253597938695"
"Stimmt eher nicht","1993","(noch) kein Abschluss","maennlich","119","","",""
"Stimmt eher nicht","1993","(noch) kein Abschluss","weiblich","151","","",""
"Stimmt eher nicht","1993","Hauptschule","maennlich","1035","","",""
"Stimmt eher nicht","1993","Hauptschule","weiblich","1109","","",""
"Stimmt eher nicht","1993","Realschule","maennlich","521","0.360162760982511","0.334908334064184","0.385417187900837"
"Stimmt eher nicht","1993","Realschule","weiblich","600","0.328016718571249","0.305652854913605","0.350380582228894"
"Stimmt eher nicht","1993","(Fach-)Abitur","maennlich","159","","",""
"Stimmt eher nicht","1993","(Fach-)Abitur","weiblich","142","","",""
"Stimmt eher nicht","1993","AkademikerIn","maennlich","316","0.316464915766927","0.286179943346576","0.346749888187279"
"Stimmt eher nicht","1993","AkademikerIn","weiblich","289","","",""
"Stimmt ganz u.gar nicht","1993","(noch) kein Abschluss","maennlich","137","","",""
"Stimmt ganz u.gar nicht","1993","(noch) kein Abschluss","weiblich","154","","",""
"Stimmt ganz u.gar nicht","1993","Hauptschule","maennlich","1258","","",""
"Stimmt ganz u.gar nicht","1993","Hauptschule","weiblich","1125","","",""
"Stimmt ganz u.gar nicht","1993","Realschule","maennlich","621","0.465985994163778","0.439742835052009","0.492229153275548"
"Stimmt ganz u.gar nicht","1993","Realschule","weiblich","744","0.466278616194932","0.442515704009018","0.490041528380847"
"Stimmt ganz u.gar nicht","1993","(Fach-)Abitur","maennlich","260","","",""
"Stimmt ganz u.gar nicht","1993","(Fach-)Abitur","weiblich","217","","",""
"Stimmt ganz u.gar nicht","1993","AkademikerIn","maennlich","433","0.517008033541242","0.484469154197446","0.549546912885039"
"Stimmt ganz u.gar nicht","1993","AkademikerIn","weiblich","309","0.457465356382929","0.421151549019199","0.493779163746658"
"Stimmt ganz u.gar","1994","(noch) kein Abschluss","maennlich","","","",""
"Stimmt ganz u.gar","1994","(noch) kein Abschluss","weiblich","","","",""
"Stimmt ganz u.gar","1994","Hauptschule","maennlich","","","",""
"Stimmt ganz u.gar","1994","Hauptschule","weiblich","","","",""
"Stimmt ganz u.gar","1994","Realschule","maennlich","","","",""
"Stimmt ganz u.gar","1994","Realschule","weiblich","","","",""
"Stimmt ganz u.gar","1994","(Fach-)Abitur","maennlich","","","",""
"Stimmt ganz u.gar","1994","(Fach-)Abitur","weiblich","","","",""
"Stimmt ganz u.gar","1994","AkademikerIn","maennlich","","","",""
"Stimmt ganz u.gar","1994","AkademikerIn","weiblich","","","",""
"Stimmt eher","1994","(noch) kein Abschluss","maennlich","","","",""
"Stimmt eher","1994","(noch) kein Abschluss","weiblich","","","",""
"Stimmt eher","1994","Hauptschule","maennlich","","","",""
"Stimmt eher","1994","Hauptschule","weiblich","","","",""
"Stimmt eher","1994","Realschule","maennlich","","","",""
"Stimmt eher","1994","Realschule","weiblich","","","",""
"Stimmt eher","1994","(Fach-)Abitur","maennlich","","","",""
"Stimmt eher","1994","(Fach-)Abitur","weiblich","","","",""
"Stimmt eher","1994","AkademikerIn","maennlich","","","",""
"Stimmt eher","1994","AkademikerIn","weiblich","","","",""
"Stimmt eher nicht","1994","(noch) kein Abschluss","maennlich","","","",""
"Stimmt eher nicht","1994","(noch) kein Abschluss","weiblich","","","",""
"Stimmt eher nicht","1994","Hauptschule","maennlich","","","",""
"Stimmt eher nicht","1994","Hauptschule","weiblich","","","",""
"Stimmt eher nicht","1994","Realschule","maennlich","","","",""
"Stimmt eher nicht","1994","Realschule","weiblich","","","",""
"Stimmt eher nicht","1994","(Fach-)Abitur","maennlich","","","",""
"Stimmt eher nicht","1994","(Fach-)Abitur","weiblich","","","",""
"Stimmt eher nicht","1994","AkademikerIn","maennlich","","","",""
"Stimmt eher nicht","1994","AkademikerIn","weiblich","","","",""
"Stimmt ganz u.gar nicht","1994","(noch) kein Abschluss","maennlich","","","",""
"Stimmt ganz u.gar nicht","1994","(noch) kein Abschluss","weiblich","","","",""
"Stimmt ganz u.gar nicht","1994","Hauptschule","maennlich","","","",""
"Stimmt ganz u.gar nicht","1994","Hauptschule","weiblich","","","",""
"Stimmt ganz u.gar nicht","1994","Realschule","maennlich","","","",""
"Stimmt ganz u.gar nicht","1994","Realschule","weiblich","","","",""
"Stimmt ganz u.gar nicht","1994","(Fach-)Abitur","maennlich","","","",""
"Stimmt ganz u.gar nicht","1994","(Fach-)Abitur","weiblich","","","",""
"Stimmt ganz u.gar nicht","1994","AkademikerIn","maennlich","","","",""
"Stimmt ganz u.gar nicht","1994","AkademikerIn","weiblich","","","",""
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","maennlich","22","","",""
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","weiblich","36","0.0677181541992449","0.0452870454151966","0.0901492629832932"
"Stimmt ganz u.gar","1995","Hauptschule","maennlich","160","","",""
"Stimmt ganz u.gar","1995","Hauptschule","weiblich","255","","",""
"Stimmt ganz u.gar","1995","Realschule","maennlich","56","0.0475152970787286","0.0362254870265464","0.0588051071309107"
"Stimmt ganz u.gar","1995","Realschule","weiblich","65","0.0415654307051425","0.0321709901689441","0.0509598712413409"
"Stimmt ganz u.gar","1995","(Fach-)Abitur","maennlich","14","","",""
"Stimmt ganz u.gar","1995","(Fach-)Abitur","weiblich","13","","",""
"Stimmt ganz u.gar","1995","AkademikerIn","maennlich","27","","",""
"Stimmt ganz u.gar","1995","AkademikerIn","weiblich","30","0.038982516540381","0.0255280926291936","0.0524369404515684"
"Stimmt eher","1995","(noch) kein Abschluss","maennlich","71","0.126032572580818","0.0929665747790327","0.159098570382603"
"Stimmt eher","1995","(noch) kein Abschluss","weiblich","96","0.176448396533476","0.142417073105617","0.210479719961336"
"Stimmt eher","1995","Hauptschule","maennlich","463","0.155993646093588","0.142915423002645","0.169071869184531"
"Stimmt eher","1995","Hauptschule","weiblich","586","0.184603739234036","0.170963807695045","0.198243670773028"
"Stimmt eher","1995","Realschule","maennlich","127","","",""
"Stimmt eher","1995","Realschule","weiblich","206","","",""
"Stimmt eher","1995","(Fach-)Abitur","maennlich","41","0.0708939324229334","0.0495226595130242","0.0922652053328426"
"Stimmt eher","1995","(Fach-)Abitur","weiblich","40","0.0716238495022987","0.049044051880184","0.0942036471244134"
"Stimmt eher","1995","AkademikerIn","maennlich","84","0.0826403146521583","0.0651408952897734","0.100139734014543"
"Stimmt eher","1995","AkademikerIn","weiblich","74","0.0827454222253569","0.0635948630760624","0.101895981374652"
"Stimmt eher nicht","1995","(noch) kein Abschluss","maennlich","131","","",""
"Stimmt eher nicht","1995","(noch) kein Abschluss","weiblich","179","","",""
"Stimmt eher nicht","1995","Hauptschule","maennlich","1033","","",""
"Stimmt eher nicht","1995","Hauptschule","weiblich","1057","","",""
"Stimmt eher nicht","1995","Realschule","maennlich","528","0.36313447668319","0.33761342792926","0.38865552543712"
"Stimmt eher nicht","1995","Realschule","weiblich","607","0.340743734231099","0.318435529742783","0.363051938719415"
"Stimmt eher nicht","1995","(Fach-)Abitur","maennlich","202","","",""
"Stimmt eher nicht","1995","(Fach-)Abitur","weiblich","156","","",""
"Stimmt eher nicht","1995","AkademikerIn","maennlich","319","0.324816275035139","0.295052521064366","0.354580029005911"
"Stimmt eher nicht","1995","AkademikerIn","weiblich","286","","",""
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","maennlich","163","","",""
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","weiblich","171","","",""
"Stimmt ganz u.gar nicht","1995","Hauptschule","maennlich","1301","","",""
"Stimmt ganz u.gar nicht","1995","Hauptschule","weiblich","1210","","",""
"Stimmt ganz u.gar nicht","1995","Realschule","maennlich","653","0.501397645098337","0.474863248658158","0.527932041538517"
"Stimmt ganz u.gar nicht","1995","Realschule","weiblich","856","0.496064613855598","0.472531462051294","0.519597765659902"
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","maennlich","297","","",""
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","weiblich","292","","",""
"Stimmt ganz u.gar nicht","1995","AkademikerIn","maennlich","521","0.566805216610615","0.535312047812207","0.598298385409024"
"Stimmt ganz u.gar nicht","1995","AkademikerIn","weiblich","405","0.543151472255085","0.508524770839671","0.577778173670499"
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","maennlich","21","","",""
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","weiblich","32","0.0612882233823924","0.0394165630566144","0.0831598837081704"
"Stimmt ganz u.gar","1996","Hauptschule","maennlich","140","","",""
"Stimmt ganz u.gar","1996","Hauptschule","weiblich","215","","",""
"Stimmt ganz u.gar","1996","Realschule","maennlich","39","0.0271178934974336","0.0185388433945617","0.0356969436003056"
"Stimmt ganz u.gar","1996","Realschule","weiblich","57","0.0365896869431464","0.0277372831759807","0.0454420907103122"
"Stimmt ganz u.gar","1996","(Fach-)Abitur","maennlich","18","","",""
"Stimmt ganz u.gar","1996","(Fach-)Abitur","weiblich","14","","",""
"Stimmt ganz u.gar","1996","AkademikerIn","maennlich","18","","",""
"Stimmt ganz u.gar","1996","AkademikerIn","weiblich","23","","",""
"Stimmt eher","1996","(noch) kein Abschluss","maennlich","71","0.198748743592551","0.157640363494164","0.239857123690939"
"Stimmt eher","1996","(noch) kein Abschluss","weiblich","85","0.154966778963591","0.121969107233351","0.187964450693832"
"Stimmt eher","1996","Hauptschule","maennlich","459","0.159449710608721","0.146058334324254","0.172841086893187"
"Stimmt eher","1996","Hauptschule","weiblich","595","0.196333153347656","0.182198825838244","0.210467480857068"
"Stimmt eher","1996","Realschule","maennlich","134","","",""
"Stimmt eher","1996","Realschule","weiblich","187","","",""
"Stimmt eher","1996","(Fach-)Abitur","maennlich","45","0.0847531232077109","0.0609290824879576","0.108577163927464"
"Stimmt eher","1996","(Fach-)Abitur","weiblich","36","0.0684575083832179","0.0463888476870429","0.090526169079393"
"Stimmt eher","1996","AkademikerIn","maennlich","77","0.0736840971849199","0.0571662729488961","0.0902019214209437"
"Stimmt eher","1996","AkademikerIn","weiblich","72","0.0849335956465588","0.0655668067889564","0.104300384504161"
"Stimmt eher nicht","1996","(noch) kein Abschluss","maennlich","139","","",""
"Stimmt eher nicht","1996","(noch) kein Abschluss","weiblich","172","","",""
"Stimmt eher nicht","1996","Hauptschule","maennlich","1113","","",""
"Stimmt eher nicht","1996","Hauptschule","weiblich","1122","","",""
"Stimmt eher nicht","1996","Realschule","maennlich","601","0.413174035747235","0.387166315049686","0.439181756444783"
"Stimmt eher nicht","1996","Realschule","weiblich","699","0.398831838285183","0.375744752425431","0.421918924144935"
"Stimmt eher nicht","1996","(Fach-)Abitur","maennlich","191","","",""
"Stimmt eher nicht","1996","(Fach-)Abitur","weiblich","182","","",""
"Stimmt eher nicht","1996","AkademikerIn","maennlich","368","0.355714244843918","0.325446763006056","0.385981726681781"
"Stimmt eher nicht","1996","AkademikerIn","weiblich","335","0.391266633721062","0.357363369232037","0.425169898210086"
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","maennlich","131","","",""
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","weiblich","173","","",""
"Stimmt ganz u.gar nicht","1996","Hauptschule","maennlich","1159","","",""
"Stimmt ganz u.gar nicht","1996","Hauptschule","weiblich","1102","","",""
"Stimmt ganz u.gar nicht","1996","Realschule","maennlich","603","0.461273425784148","0.434943809009974","0.487603042558321"
"Stimmt ganz u.gar nicht","1996","Realschule","weiblich","785","0.461916539084454","0.438410318899596","0.485422759269312"
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","maennlich","271","","",""
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","weiblich","271","","",""
"Stimmt ganz u.gar nicht","1996","AkademikerIn","maennlich","498","0.551814225971631","0.520372101896847","0.583256350046416"
"Stimmt ganz u.gar nicht","1996","AkademikerIn","weiblich","366","0.489649895828085","0.45492279769861","0.524376993957561"
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","maennlich","14","","",""
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","weiblich","39","0.0906509739171144","0.0641236540408525","0.117178293793376"
"Stimmt ganz u.gar","1997","Hauptschule","maennlich","135","","",""
"Stimmt ganz u.gar","1997","Hauptschule","weiblich","220","","",""
"Stimmt ganz u.gar","1997","Realschule","maennlich","48","0.0420661066624003","0.0313934560617116","0.0527387572630889"
"Stimmt ganz u.gar","1997","Realschule","weiblich","77","0.0488669784109162","0.0386367118330714","0.059097244988761"
"Stimmt ganz u.gar","1997","(Fach-)Abitur","maennlich","17","","",""
"Stimmt ganz u.gar","1997","(Fach-)Abitur","weiblich","10","","",""
"Stimmt ganz u.gar","1997","AkademikerIn","maennlich","31","0.0274146720778607","0.0171228981330109","0.0377064460227105"
"Stimmt ganz u.gar","1997","AkademikerIn","weiblich","25","","",""
"Stimmt eher","1997","(noch) kein Abschluss","maennlich","83","0.187663758386838","0.147933695199705","0.227393821573972"
"Stimmt eher","1997","(noch) kein Abschluss","weiblich","80","0.152064756120365","0.118887729410421","0.185241782830308"
"Stimmt eher","1997","Hauptschule","maennlich","470","0.175400700530433","0.161298982300863","0.189502418760003"
"Stimmt eher","1997","Hauptschule","weiblich","556","0.186434417477833","0.17232542315536","0.200543411800306"
"Stimmt eher","1997","Realschule","maennlich","146","","",""
"Stimmt eher","1997","Realschule","weiblich","203","","",""
"Stimmt eher","1997","(Fach-)Abitur","maennlich","44","0.0808610501144912","0.0573157218203895","0.104406378408593"
"Stimmt eher","1997","(Fach-)Abitur","weiblich","41","0.0725799562897994","0.0497243849806239","0.0954355275989748"
"Stimmt eher","1997","AkademikerIn","maennlich","87","0.0937530584974044","0.0753812946968116","0.112124822297997"
"Stimmt eher","1997","AkademikerIn","weiblich","78","0.0875341145302712","0.0679256478300666","0.107142581230476"
"Stimmt eher nicht","1997","(noch) kein Abschluss","maennlich","130","","",""
"Stimmt eher nicht","1997","(noch) kein Abschluss","weiblich","182","","",""
"Stimmt eher nicht","1997","Hauptschule","maennlich","1048","","",""
"Stimmt eher nicht","1997","Hauptschule","weiblich","1053","","",""
"Stimmt eher nicht","1997","Realschule","maennlich","556","0.374916954773438","0.349178956778888","0.400654952767989"
"Stimmt eher nicht","1997","Realschule","weiblich","654","0.37329425572975","0.350342491774388","0.396246019685113"
"Stimmt eher nicht","1997","(Fach-)Abitur","maennlich","203","","",""
"Stimmt eher nicht","1997","(Fach-)Abitur","weiblich","185","","",""
"Stimmt eher nicht","1997","AkademikerIn","maennlich","336","0.33834729308183","0.308525671571931","0.368168914591729"
"Stimmt eher nicht","1997","AkademikerIn","weiblich","331","0.393012392144831","0.359124880494616","0.426899903795047"
"Stimmt ganz u.gar nicht","1997","(noch) kein Abschluss","maennlich","144","","",""
"Stimmt ganz u.gar nicht","1997","(noch) kein Abschluss","weiblich","149","","",""
"Stimmt ganz u.gar nicht","1997","Hauptschule","maennlich","1141","","",""
"Stimmt ganz u.gar nicht","1997","Hauptschule","weiblich","1098","","",""
"Stimmt ganz u.gar nicht","1997","Realschule","maennlich","609","0.484213473655042","0.457643458988684","0.5107834883214"
"Stimmt ganz u.gar nicht","1997","Realschule","weiblich","772","0.462524390823309","0.438864906325331","0.486183875321287"
"Stimmt ganz u.gar nicht","1997","(Fach-)Abitur","maennlich","251","","",""
"Stimmt ganz u.gar nicht","1997","(Fach-)Abitur","weiblich","259","","",""
