year,pgisced97,sampreg,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Pre-primary Level,West,Disagree completely,0.57713,66,110,0.48439,0.66988
1993,Primary Level,West,Agree completely,0.11166,66,577,0.08594,0.13738
1993,Primary Level,West,Agree,0.28378,164,577,0.24696,0.32060
1993,Primary Level,West,Disagree,0.32055,180,577,0.28243,0.35866
1993,Primary Level,West,Disagree completely,0.28401,167,577,0.24719,0.32084
1993,Lower Secondary Level,West,Agree completely,0.07992,170,2227,0.06866,0.09119
1993,Lower Secondary Level,West,Agree,0.20615,439,2227,0.18934,0.22295
1993,Lower Secondary Level,West,Disagree,0.32662,724,2227,0.30714,0.34611
1993,Lower Secondary Level,West,Disagree completely,0.38731,894,2227,0.36707,0.40754
1993,Lower Secondary Level,East,Agree completely,0.20305,67,424,0.16471,0.24139
1993,Lower Secondary Level,East,Agree,0.27741,113,424,0.23474,0.32008
1993,Lower Secondary Level,East,Disagree,0.33495,150,424,0.28997,0.37993
1993,Lower Secondary Level,East,Disagree completely,0.18459,94,424,0.14761,0.22156
1993,Upper Secondary Level,West,Agree completely,0.06136,252,4484,0.05434,0.06839
1993,Upper Secondary Level,West,Agree,0.13903,594,4484,0.12890,0.14916
1993,Upper Secondary Level,West,Disagree,0.33876,1498,4484,0.32490,0.35261
1993,Upper Secondary Level,West,Disagree completely,0.46085,2140,4484,0.44626,0.47544
1993,Upper Secondary Level,East,Agree completely,0.09808,180,2135,0.08546,0.11070
1993,Upper Secondary Level,East,Agree,0.24068,490,2135,0.22255,0.25882
1993,Upper Secondary Level,East,Disagree,0.38598,855,2135,0.36532,0.40663
1993,Upper Secondary Level,East,Disagree completely,0.27526,610,2135,0.25631,0.29421
1993,Post-secondary Non-tertiary Level,West,Disagree,0.31680,99,269,0.26110,0.37250
1993,Post-secondary Non-tertiary Level,West,Disagree completely,0.55275,170,269,0.49322,0.61228
1993,Post-secondary Non-tertiary Level,East,Disagree,0.42142,33,33,0.25033,0.59251
1993,First Stage of Tertiary Education,West,Agree completely,0.08280,36,512,0.05890,0.10669
1993,First Stage of Tertiary Education,West,Agree,0.10545,43,512,0.07882,0.13208
1993,First Stage of Tertiary Education,West,Disagree,0.31748,155,512,0.27712,0.35784
1993,First Stage of Tertiary Education,West,Disagree completely,0.49427,278,512,0.45092,0.53762
1993,First Stage of Tertiary Education,East,Agree,0.21324,45,203,0.15676,0.26973
1993,First Stage of Tertiary Education,East,Disagree,0.40761,93,203,0.33984,0.47538
1993,First Stage of Tertiary Education,East,Disagree completely,0.26651,65,203,0.20554,0.32749
1993,Second Stage of Tertiary Education,West,Agree completely,0.07246,52,760,0.05401,0.09090
1993,Second Stage of Tertiary Education,West,Agree,0.06775,51,760,0.04987,0.08563
1993,Second Stage of Tertiary Education,West,Disagree,0.28740,222,760,0.25520,0.31959
1993,Second Stage of Tertiary Education,West,Disagree completely,0.57239,435,760,0.53720,0.60759
1993,Second Stage of Tertiary Education,East,Agree completely,0.05813,44,869,0.04256,0.07369
1993,Second Stage of Tertiary Education,East,Agree,0.17533,135,869,0.15003,0.20063
1993,Second Stage of Tertiary Education,East,Disagree,0.41751,383,869,0.38471,0.45032
1993,Second Stage of Tertiary Education,East,Disagree completely,0.34903,307,869,0.31732,0.38074
1995,No answer / don't know,West,Agree,0.09571,34,223,0.05701,0.13441
1995,No answer / don't know,West,Disagree,0.36176,78,223,0.29855,0.42497
1995,No answer / don't know,West,Disagree completely,0.48711,111,223,0.42135,0.55286
1995,Pre-primary Level,West,Disagree,0.32694,64,163,0.25470,0.39918
1995,Pre-primary Level,West,Disagree completely,0.53312,99,163,0.45629,0.60994
1995,Pre-primary Level,East,Disagree,0.34145,35,84,0.23943,0.44346
1995,Pre-primary Level,East,Disagree completely,0.54132,49,84,0.43412,0.64852
1995,Primary Level,West,Agree completely,0.09887,48,516,0.07309,0.12465
1995,Primary Level,West,Agree,0.23271,133,516,0.19621,0.26920
1995,Primary Level,West,Disagree,0.33971,180,516,0.29881,0.38062
1995,Primary Level,West,Disagree completely,0.32871,155,516,0.28814,0.36928
1995,Lower Secondary Level,West,Agree completely,0.08037,125,2092,0.06872,0.09202
1995,Lower Secondary Level,West,Agree,0.17375,358,2092,0.15751,0.18999
1995,Lower Secondary Level,West,Disagree,0.33766,696,2092,0.31739,0.35793
1995,Lower Secondary Level,West,Disagree completely,0.40822,913,2092,0.38716,0.42929
1995,Lower Secondary Level,East,Agree completely,0.18295,54,374,0.14371,0.22218
1995,Lower Secondary Level,East,Agree,0.22386,85,374,0.18156,0.26616
1995,Lower Secondary Level,East,Disagree,0.40789,166,374,0.35802,0.45776
1995,Lower Secondary Level,East,Disagree completely,0.18530,69,374,0.14587,0.22473
1995,Upper Secondary Level,West,Agree completely,0.05413,217,4641,0.04762,0.06064
1995,Upper Secondary Level,West,Agree,0.11385,474,4641,0.10471,0.12299
1995,Upper Secondary Level,West,Disagree,0.33285,1546,4641,0.31930,0.34641
1995,Upper Secondary Level,West,Disagree completely,0.49917,2404,4641,0.48478,0.51355
1995,Upper Secondary Level,East,Agree completely,0.08149,128,2036,0.06961,0.09338
1995,Upper Secondary Level,East,Agree,0.22563,438,2036,0.20747,0.24379
1995,Upper Secondary Level,East,Disagree,0.37679,797,2036,0.35573,0.39784
1995,Upper Secondary Level,East,Disagree completely,0.31609,673,2036,0.29589,0.33629
1995,Post-secondary Non-tertiary Level,West,Disagree,0.29317,124,358,0.24595,0.34039
1995,Post-secondary Non-tertiary Level,West,Disagree completely,0.59791,234,358,0.54705,0.64878
1995,Post-secondary Non-tertiary Level,East,Disagree,0.40034,35,35,0.23564,0.56503
1995,First Stage of Tertiary Education,West,Agree,0.09819,43,503,0.07216,0.12422
1995,First Stage of Tertiary Education,West,Disagree,0.35200,182,503,0.31022,0.39378
1995,First Stage of Tertiary Education,West,Disagree completely,0.51585,278,503,0.47213,0.55957
1995,First Stage of Tertiary Education,East,Agree,0.17179,39,217,0.12149,0.22209
1995,First Stage of Tertiary Education,East,Disagree,0.37592,97,217,0.31133,0.44052
1995,First Stage of Tertiary Education,East,Disagree completely,0.36348,81,217,0.29933,0.42763
1995,Second Stage of Tertiary Education,West,Agree,0.05683,50,894,0.04165,0.07202
1995,Second Stage of Tertiary Education,West,Disagree,0.28823,260,894,0.25852,0.31793
1995,Second Stage of Tertiary Education,West,Disagree completely,0.63554,584,894,0.60398,0.66711
1995,Second Stage of Tertiary Education,East,Agree completely,0.05680,35,830,0.04105,0.07256
1995,Second Stage of Tertiary Education,East,Agree,0.13900,108,830,0.11545,0.16255
1995,Second Stage of Tertiary Education,East,Disagree,0.41821,345,830,0.38463,0.45179
1995,Second Stage of Tertiary Education,East,Disagree completely,0.38599,342,830,0.35285,0.41913
1996,No answer / don't know,West,Disagree,0.34643,86,195,0.27947,0.41339
1996,No answer / don't know,West,Disagree completely,0.45352,109,195,0.38347,0.52358
1996,Pre-primary Level,West,Disagree,0.34051,65,171,0.26927,0.41175
1996,Pre-primary Level,West,Disagree completely,0.54829,106,171,0.47348,0.62310
1996,Pre-primary Level,East,Disagree,0.41015,40,81,0.30237,0.51794
1996,Pre-primary Level,East,Disagree completely,0.41403,41,81,0.30609,0.52196
1996,Primary Level,West,Agree completely,0.08262,42,465,0.05757,0.10767
1996,Primary Level,West,Agree,0.23439,111,465,0.19585,0.27294
1996,Primary Level,West,Disagree,0.37448,175,465,0.33044,0.41852
1996,Primary Level,West,Disagree completely,0.30851,137,465,0.26648,0.35053
1996,Lower Secondary Level,West,Agree completely,0.06802,106,2003,0.05699,0.07905
1996,Lower Secondary Level,West,Agree,0.18142,353,2003,0.16454,0.19830
1996,Lower Secondary Level,West,Disagree,0.38404,769,2003,0.36274,0.40535
1996,Lower Secondary Level,West,Disagree completely,0.36652,775,2003,0.34541,0.38763
1996,Lower Secondary Level,East,Agree completely,0.09286,33,366,0.06308,0.12263
1996,Lower Secondary Level,East,Agree,0.30874,96,366,0.26135,0.35614
1996,Lower Secondary Level,East,Disagree,0.36904,146,366,0.31953,0.41854
1996,Lower Secondary Level,East,Disagree completely,0.22936,91,366,0.18623,0.27249
1996,Upper Secondary Level,West,Agree completely,0.03625,168,4560,0.03082,0.04168
1996,Upper Secondary Level,West,Agree,0.11861,496,4560,0.10922,0.12799
1996,Upper Secondary Level,West,Disagree,0.37066,1673,4560,0.35664,0.38468
1996,Upper Secondary Level,West,Disagree completely,0.47448,2223,4560,0.45999,0.48898
1996,Upper Secondary Level,East,Agree completely,0.08037,137,2028,0.06853,0.09220
1996,Upper Secondary Level,East,Agree,0.21931,419,2028,0.20130,0.23733
1996,Upper Secondary Level,East,Disagree,0.43030,898,2028,0.40874,0.45185
1996,Upper Secondary Level,East,Disagree completely,0.27003,574,2028,0.25070,0.28935
1996,Post-secondary Non-tertiary Level,West,Disagree,0.35109,140,354,0.30129,0.40088
1996,Post-secondary Non-tertiary Level,West,Disagree completely,0.53465,214,354,0.48262,0.58669
1996,Post-secondary Non-tertiary Level,East,Disagree,0.47474,40,40,0.31801,0.63146
1996,First Stage of Tertiary Education,West,Agree,0.09540,37,507,0.06980,0.12099
1996,First Stage of Tertiary Education,West,Disagree,0.40039,199,507,0.35770,0.44309
1996,First Stage of Tertiary Education,West,Disagree completely,0.45923,271,507,0.41581,0.50265
1996,First Stage of Tertiary Education,East,Agree,0.17728,38,219,0.12658,0.22798
1996,First Stage of Tertiary Education,East,Disagree,0.45761,107,219,0.39148,0.52375
1996,First Stage of Tertiary Education,East,Disagree completely,0.31230,74,219,0.25078,0.37382
1996,Second Stage of Tertiary Education,West,Agree,0.05162,44,898,0.03714,0.06610
1996,Second Stage of Tertiary Education,West,Disagree,0.33239,306,898,0.30156,0.36322
1996,Second Stage of Tertiary Education,West,Disagree completely,0.59211,548,898,0.55995,0.62427
1996,Second Stage of Tertiary Education,East,Agree,0.13692,105,818,0.11335,0.16049
1996,Second Stage of Tertiary Education,East,Disagree,0.45341,397,818,0.41928,0.48755
1996,Second Stage of Tertiary Education,East,Disagree completely,0.38209,316,818,0.34877,0.41541
1997,No answer / don't know,West,Agree,0.15959,37,224,0.11152,0.20766
1997,No answer / don't know,West,Disagree,0.40614,89,224,0.34168,0.47060
1997,No answer / don't know,West,Disagree completely,0.42676,98,224,0.36184,0.49168
1997,Pre-primary Level,West,Disagree,0.32356,68,175,0.25404,0.39307
1997,Pre-primary Level,West,Disagree completely,0.55839,107,175,0.48461,0.63218
1997,Pre-primary Level,East,Disagree,0.49116,50,89,0.38671,0.59561
1997,Pre-primary Level,East,Disagree completely,0.37315,39,89,0.27210,0.47420
1997,Primary Level,West,Agree completely,0.12170,41,447,0.09135,0.15204
1997,Primary Level,West,Agree,0.24854,111,447,0.20843,0.28865
1997,Primary Level,West,Disagree,0.33618,168,447,0.29234,0.38003
1997,Primary Level,West,Disagree completely,0.29358,127,447,0.25131,0.33584
1997,Lower Secondary Level,West,Agree completely,0.08035,123,1954,0.06830,0.09241
1997,Lower Secondary Level,West,Agree,0.19705,363,1954,0.17941,0.21469
1997,Lower Secondary Level,West,Disagree,0.35214,730,1954,0.33095,0.37332
1997,Lower Secondary Level,West,Disagree completely,0.37046,738,1954,0.34904,0.39188
1997,Lower Secondary Level,East,Agree,0.27838,87,319,0.22912,0.32764
1997,Lower Secondary Level,East,Disagree,0.36700,137,319,0.31402,0.41997
1997,Lower Secondary Level,East,Disagree completely,0.26629,95,319,0.21771,0.31488
1997,Upper Secondary Level,West,Agree completely,0.05383,182,4459,0.04721,0.06046
1997,Upper Secondary Level,West,Agree,0.12871,554,4459,0.11888,0.13854
1997,Upper Secondary Level,West,Disagree,0.34655,1585,4459,0.33258,0.36052
1997,Upper Secondary Level,West,Disagree completely,0.47091,2138,4459,0.45626,0.48556
1997,Upper Secondary Level,East,Agree completely,0.07819,133,1979,0.06636,0.09002
1997,Upper Secondary Level,East,Agree,0.19377,370,1979,0.17635,0.21118
1997,Upper Secondary Level,East,Disagree,0.41966,854,1979,0.39791,0.44141
1997,Upper Secondary Level,East,Disagree completely,0.30839,622,1979,0.28803,0.32874
1997,Post-secondary Non-tertiary Level,West,Agree,0.08317,38,364,0.05476,0.11158
1997,Post-secondary Non-tertiary Level,West,Disagree,0.33504,131,364,0.28648,0.38360
1997,Post-secondary Non-tertiary Level,West,Disagree completely,0.54482,195,364,0.49359,0.59605
1997,Post-secondary Non-tertiary Level,East,Disagree completely,0.47816,36,36,0.31266,0.64365
1997,First Stage of Tertiary Education,West,Agree,0.07814,38,494,0.05444,0.10183
1997,First Stage of Tertiary Education,West,Disagree,0.35380,178,494,0.31159,0.39600
1997,First Stage of Tertiary Education,West,Disagree completely,0.50135,278,494,0.45721,0.54548
1997,First Stage of Tertiary Education,East,Agree,0.15085,33,221,0.10355,0.19814
1997,First Stage of Tertiary Education,East,Disagree,0.46447,109,221,0.39856,0.53037
1997,First Stage of Tertiary Education,East,Disagree completely,0.33447,79,221,0.27212,0.39682
1997,Second Stage of Tertiary Education,West,Agree,0.07251,59,901,0.05557,0.08946
1997,Second Stage of Tertiary Education,West,Disagree,0.32433,291,901,0.29374,0.35491
1997,Second Stage of Tertiary Education,West,Disagree completely,0.57698,551,901,0.54470,0.60926
1997,Second Stage of Tertiary Education,East,Agree,0.13224,106,808,0.10887,0.15561
1997,Second Stage of Tertiary Education,East,Disagree,0.43982,376,808,0.40557,0.47407
1997,Second Stage of Tertiary Education,East,Disagree completely,0.39055,326,808,0.35689,0.42421
2008,No answer / don't know,West,Agree,0.16127,38,241,0.11474,0.20780
2008,No answer / don't know,West,Disagree,0.35059,78,241,0.29022,0.41096
2008,No answer / don't know,West,Disagree completely,0.44334,125,241,0.38049,0.50619
2008,No answer / don't know,East,Disagree completely,0.54015,39,39,0.38169,0.69861
2008,Pre-primary Level,West,Disagree,0.28881,83,238,0.23111,0.34651
2008,Pre-primary Level,West,Disagree completely,0.56062,155,238,0.49743,0.62381
2008,Pre-primary Level,East,Disagree completely,0.52328,42,42,0.37040,0.67617
2008,Primary Level,West,Agree,0.21597,45,132,0.14550,0.28643
2008,Primary Level,West,Disagree,0.32987,52,132,0.24936,0.41038
2008,Primary Level,West,Disagree completely,0.27257,35,132,0.19632,0.34882
2008,Lower Secondary Level,West,Agree completely,0.06697,110,1692,0.05505,0.07888
2008,Lower Secondary Level,West,Agree,0.21236,359,1692,0.19287,0.23185
2008,Lower Secondary Level,West,Disagree,0.37500,636,1692,0.35193,0.39807
2008,Lower Secondary Level,West,Disagree completely,0.34567,587,1692,0.32300,0.36834
2008,Lower Secondary Level,East,Agree,0.22040,63,272,0.17105,0.26975
2008,Lower Secondary Level,East,Disagree,0.36517,121,272,0.30785,0.42250
2008,Lower Secondary Level,East,Disagree completely,0.31297,88,272,0.25777,0.36818
2008,Upper Secondary Level,West,Agree completely,0.04670,316,7171,0.04182,0.05158
2008,Upper Secondary Level,West,Agree,0.14515,952,7171,0.13700,0.15331
2008,Upper Secondary Level,West,Disagree,0.38283,2659,7171,0.37158,0.39408
2008,Upper Secondary Level,West,Disagree completely,0.42531,3244,7171,0.41387,0.43676
2008,Upper Secondary Level,East,Agree completely,0.06133,138,2486,0.05190,0.07076
2008,Upper Secondary Level,East,Agree,0.21291,482,2486,0.19682,0.22901
2008,Upper Secondary Level,East,Disagree,0.41683,1095,2486,0.39744,0.43621
2008,Upper Secondary Level,East,Disagree completely,0.30893,771,2486,0.29077,0.32710
2008,Post-secondary Non-tertiary Level,West,Agree,0.10710,92,899,0.08688,0.12733
2008,Post-secondary Non-tertiary Level,West,Disagree,0.36928,324,899,0.33771,0.40085
2008,Post-secondary Non-tertiary Level,West,Disagree completely,0.49871,483,899,0.46600,0.53141
2008,Post-secondary Non-tertiary Level,East,Disagree,0.45834,78,146,0.37724,0.53944
2008,Post-secondary Non-tertiary Level,East,Disagree completely,0.38950,68,146,0.31013,0.46887
2008,First Stage of Tertiary Education,West,Agree completely,0.04155,39,1038,0.02940,0.05369
2008,First Stage of Tertiary Education,West,Agree,0.10351,93,1038,0.08497,0.12205
2008,First Stage of Tertiary Education,West,Disagree,0.39270,410,1038,0.36298,0.42242
2008,First Stage of Tertiary Education,West,Disagree completely,0.46224,496,1038,0.43190,0.49259
2008,First Stage of Tertiary Education,East,Agree,0.12525,55,355,0.09077,0.15974
2008,First Stage of Tertiary Education,East,Disagree,0.48001,172,355,0.42796,0.53205
2008,First Stage of Tertiary Education,East,Disagree completely,0.33935,128,355,0.29002,0.38867
2008,Second Stage of Tertiary Education,West,Agree completely,0.02919,85,2937,0.02310,0.03528
2008,Second Stage of Tertiary Education,West,Agree,0.09007,223,2937,0.07972,0.10043
2008,Second Stage of Tertiary Education,West,Disagree,0.30740,881,2937,0.29071,0.32409
2008,Second Stage of Tertiary Education,West,Disagree completely,0.57333,1748,2937,0.55544,0.59122
2008,Second Stage of Tertiary Education,East,Agree completely,0.03335,39,1240,0.02335,0.04334
2008,Second Stage of Tertiary Education,East,Agree,0.12302,148,1240,0.10473,0.14131
2008,Second Stage of Tertiary Education,East,Disagree,0.43157,518,1240,0.40399,0.45915
2008,Second Stage of Tertiary Education,East,Disagree completely,0.41206,535,1240,0.38465,0.43947
2013,No answer / don't know,West,Disagree,0.38055,70,201,0.31326,0.44784
2013,No answer / don't know,West,Disagree completely,0.51702,131,201,0.44777,0.58628
2013,Pre-primary Level,West,Disagree,0.29880,63,212,0.23704,0.36056
2013,Pre-primary Level,West,Disagree completely,0.64755,149,212,0.58309,0.71201
2013,Primary Level,West,Agree,0.25466,36,139,0.18197,0.32735
2013,Primary Level,West,Disagree,0.35241,53,139,0.27270,0.43211
2013,Primary Level,West,Disagree completely,0.28405,50,139,0.20881,0.35929
2013,Lower Secondary Level,West,Agree completely,0.07558,107,1566,0.06249,0.08868
2013,Lower Secondary Level,West,Agree,0.14389,217,1566,0.12650,0.16128
2013,Lower Secondary Level,West,Disagree,0.32766,516,1566,0.30440,0.35091
2013,Lower Secondary Level,West,Disagree completely,0.45287,726,1566,0.42821,0.47753
2013,Lower Secondary Level,East,Agree,0.21649,49,225,0.16255,0.27042
2013,Lower Secondary Level,East,Disagree,0.33247,83,225,0.27077,0.39416
2013,Lower Secondary Level,East,Disagree completely,0.36948,93,225,0.30627,0.43269
2013,Upper Secondary Level,West,Agree completely,0.04816,296,7006,0.04315,0.05318
2013,Upper Secondary Level,West,Agree,0.09594,633,7006,0.08905,0.10284
2013,Upper Secondary Level,West,Disagree,0.32317,2251,7006,0.31221,0.33412
2013,Upper Secondary Level,West,Disagree completely,0.53273,3826,7006,0.52104,0.54441
2013,Upper Secondary Level,East,Agree completely,0.05123,104,2346,0.04231,0.06016
2013,Upper Secondary Level,East,Agree,0.14638,318,2346,0.13207,0.16069
2013,Upper Secondary Level,East,Disagree,0.38610,903,2346,0.36640,0.40581
2013,Upper Secondary Level,East,Disagree completely,0.41629,1021,2346,0.39633,0.43624
2013,Post-secondary Non-tertiary Level,West,Agree,0.07481,69,889,0.05750,0.09211
2013,Post-secondary Non-tertiary Level,West,Disagree,0.33291,270,889,0.30191,0.36390
2013,Post-secondary Non-tertiary Level,West,Disagree completely,0.55660,550,889,0.52392,0.58927
2013,Post-secondary Non-tertiary Level,East,Disagree,0.33529,56,154,0.26049,0.41010
2013,Post-secondary Non-tertiary Level,East,Disagree completely,0.58556,98,154,0.50750,0.66362
2013,First Stage of Tertiary Education,West,Agree completely,0.04891,43,946,0.03515,0.06266
2013,First Stage of Tertiary Education,West,Agree,0.07346,78,946,0.05683,0.09010
2013,First Stage of Tertiary Education,West,Disagree,0.31056,285,946,0.28106,0.34007
2013,First Stage of Tertiary Education,West,Disagree completely,0.56707,540,946,0.53548,0.59866
2013,First Stage of Tertiary Education,East,Agree,0.13861,48,349,0.10231,0.17492
2013,First Stage of Tertiary Education,East,Disagree,0.35480,134,349,0.30453,0.40507
2013,First Stage of Tertiary Education,East,Disagree completely,0.44077,167,349,0.38861,0.49294
2013,Second Stage of Tertiary Education,West,Agree completely,0.03315,107,3249,0.02699,0.03931
2013,Second Stage of Tertiary Education,West,Agree,0.05547,163,3249,0.04760,0.06334
2013,Second Stage of Tertiary Education,West,Disagree,0.28475,906,3249,0.26923,0.30027
2013,Second Stage of Tertiary Education,West,Disagree completely,0.62663,2073,3249,0.61000,0.64327
2013,Second Stage of Tertiary Education,East,Agree completely,0.04333,42,1205,0.03183,0.05483
2013,Second Stage of Tertiary Education,East,Agree,0.08404,90,1205,0.06837,0.09971
2013,Second Stage of Tertiary Education,East,Disagree,0.38915,471,1205,0.36161,0.41669
2013,Second Stage of Tertiary Education,East,Disagree completely,0.48349,602,1205,0.45526,0.51171
2018,No answer / don't know,West,Agree completely,0.05269,36,523,0.03352,0.07186
2018,No answer / don't know,West,Agree,0.10915,75,523,0.08240,0.13590
2018,No answer / don't know,West,Disagree,0.39273,170,523,0.35084,0.43463
2018,No answer / don't know,West,Disagree completely,0.44543,242,523,0.40279,0.48806
2018,No answer / don't know,East,Disagree,0.35436,31,70,0.24150,0.46722
2018,No answer / don't know,East,Disagree completely,0.44528,39,70,0.32801,0.56255
2018,Pre-primary Level,West,Disagree,0.34007,103,245,0.28063,0.39951
2018,Pre-primary Level,West,Disagree completely,0.56842,142,245,0.50627,0.63057
2018,Primary Level,West,Agree completely,0.08378,45,406,0.05680,0.11076
2018,Primary Level,West,Agree,0.28265,101,406,0.23879,0.32650
2018,Primary Level,West,Disagree,0.29127,128,406,0.24702,0.33553
2018,Primary Level,West,Disagree completely,0.34230,132,406,0.29609,0.38851
2018,Lower Secondary Level,West,Agree completely,0.07500,141,2260,0.06414,0.08586
2018,Lower Secondary Level,West,Agree,0.15830,345,2260,0.14325,0.17336
2018,Lower Secondary Level,West,Disagree,0.36494,827,2260,0.34509,0.38480
2018,Lower Secondary Level,West,Disagree completely,0.40176,947,2260,0.38154,0.42197
2018,Lower Secondary Level,East,Agree,0.24061,83,368,0.19688,0.28434
