year,migback,regtyp,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Indirect migration background,Rural regions,Disagree,0.31126,37,113,0.22551,0.39701
2013,Indirect migration background,Rural regions,Disagree completely,0.61550,76,113,0.52540,0.70560
2018,No migration background,Urban regions,Agree completely,0.04259,507,11887,0.03896,0.04622
2018,No migration background,Urban regions,Agree,0.10585,1140,11887,0.10032,0.11138
2018,No migration background,Urban regions,Disagree,0.34711,4072,11887,0.33855,0.35567
2018,No migration background,Urban regions,Disagree completely,0.50445,6168,11887,0.49546,0.51344
2018,No migration background,Rural regions,Agree completely,0.04732,313,7420,0.04248,0.05215
2018,No migration background,Rural regions,Agree,0.10921,775,7420,0.10211,0.11630
2018,No migration background,Rural regions,Disagree,0.38699,2782,7420,0.37591,0.39808
2018,No migration background,Rural regions,Disagree completely,0.45648,3550,7420,0.44515,0.46782
2018,Direct migration background,Urban regions,Agree completely,0.05445,183,3342,0.04676,0.06215
2018,Direct migration background,Urban regions,Agree,0.16832,488,3342,0.15563,0.18100
2018,Direct migration background,Urban regions,Disagree,0.32526,1135,3342,0.30938,0.34115
2018,Direct migration background,Urban regions,Disagree completely,0.45197,1536,3342,0.43509,0.46884
2018,Direct migration background,Rural regions,Agree completely,0.04957,58,1158,0.03706,0.06208
2018,Direct migration background,Rural regions,Agree,0.14462,168,1158,0.12435,0.16488
2018,Direct migration background,Rural regions,Disagree,0.37532,446,1158,0.34742,0.40323
2018,Direct migration background,Rural regions,Disagree completely,0.43049,486,1158,0.40196,0.45902
2018,Indirect migration background,Urban regions,Agree completely,0.03501,40,1298,0.02501,0.04502
2018,Indirect migration background,Urban regions,Agree,0.09737,149,1298,0.08124,0.11351
2018,Indirect migration background,Urban regions,Disagree,0.33160,414,1298,0.30598,0.35722
2018,Indirect migration background,Urban regions,Disagree completely,0.53601,695,1298,0.50887,0.56315
2018,Indirect migration background,Rural regions,Disagree,0.36098,107,253,0.30168,0.42028
2018,Indirect migration background,Rural regions,Disagree completely,0.47314,146,253,0.41149,0.53478
