year,quintil_oecd,sampreg,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,4th Quintile,East,Disagree,0.38053,302,780,0.34644,0.41463
2013,4th Quintile,East,Disagree completely,0.46803,373,780,0.43299,0.50307
2013,5th Quintile,West,Agree completely,0.03809,154,4190,0.03229,0.04389
2013,5th Quintile,West,Agree,0.05886,222,4190,0.05173,0.06598
2013,5th Quintile,West,Disagree,0.29051,1171,4190,0.27676,0.30425
2013,5th Quintile,West,Disagree completely,0.61255,2643,4190,0.59780,0.62730
2013,5th Quintile,East,Disagree,0.35813,213,548,0.31795,0.39831
2013,5th Quintile,East,Disagree completely,0.52966,335,548,0.48783,0.57149
2018,1st Quintile,West,Agree completely,0.06076,197,3390,0.05271,0.06880
2018,1st Quintile,West,Agree,0.18001,562,3390,0.16707,0.19294
2018,1st Quintile,West,Disagree,0.34111,1165,3390,0.32515,0.35708
2018,1st Quintile,West,Disagree completely,0.41812,1466,3390,0.40152,0.43473
2018,1st Quintile,East,Agree completely,0.06208,71,1264,0.04878,0.07539
2018,1st Quintile,East,Agree,0.16450,193,1264,0.14405,0.18494
2018,1st Quintile,East,Disagree,0.38761,500,1264,0.36074,0.41448
2018,1st Quintile,East,Disagree completely,0.38580,500,1264,0.35896,0.41265
2018,2nd Quintile,West,Agree completely,0.05679,170,3654,0.04928,0.06429
2018,2nd Quintile,West,Agree,0.11551,412,3654,0.10514,0.12587
2018,2nd Quintile,West,Disagree,0.35555,1332,3654,0.34002,0.37107
2018,2nd Quintile,West,Disagree completely,0.47216,1740,3654,0.45597,0.48835
2018,2nd Quintile,East,Agree completely,0.05644,71,1412,0.04440,0.06848
2018,2nd Quintile,East,Agree,0.13222,177,1412,0.11455,0.14990
2018,2nd Quintile,East,Disagree,0.40757,570,1412,0.38193,0.43321
2018,2nd Quintile,East,Disagree completely,0.40377,594,1412,0.37817,0.42937
2018,3rd Quintile,West,Agree completely,0.04888,169,3662,0.04190,0.05587
2018,3rd Quintile,West,Agree,0.11208,371,3662,0.10186,0.12230
2018,3rd Quintile,West,Disagree,0.36587,1303,3662,0.35027,0.38147
2018,3rd Quintile,West,Disagree completely,0.47317,1819,3662,0.45700,0.48934
2018,3rd Quintile,East,Agree completely,0.03877,37,1062,0.02715,0.05039
2018,3rd Quintile,East,Agree,0.13194,127,1062,0.11158,0.15231
2018,3rd Quintile,East,Disagree,0.40135,380,1062,0.37185,0.43084
2018,3rd Quintile,East,Disagree completely,0.42794,518,1062,0.39817,0.45771
2018,4th Quintile,West,Agree completely,0.03210,121,3874,0.02655,0.03766
2018,4th Quintile,West,Agree,0.08814,309,3874,0.07921,0.09707
2018,4th Quintile,West,Disagree,0.34574,1339,3874,0.33076,0.36071
2018,4th Quintile,West,Disagree completely,0.53402,2105,3874,0.51831,0.54973
2018,4th Quintile,East,Agree,0.09168,77,800,0.07167,0.11169
2018,4th Quintile,East,Disagree,0.42145,325,800,0.38721,0.45569
2018,4th Quintile,East,Disagree completely,0.45984,398,800,0.42528,0.49440
2018,5th Quintile,West,Agree completely,0.03433,156,4445,0.02898,0.03968
2018,5th Quintile,West,Agree,0.08641,311,4445,0.07815,0.09467
2018,5th Quintile,West,Disagree,0.32792,1421,4445,0.31412,0.34173
2018,5th Quintile,West,Disagree completely,0.55134,2557,4445,0.53671,0.56596
2018,5th Quintile,East,Agree,0.08099,36,577,0.05871,0.10327
2018,5th Quintile,East,Disagree,0.40555,224,577,0.36545,0.44565
2018,5th Quintile,East,Disagree completely,0.48832,317,577,0.44750,0.52914
