year,quintil_oecd,sex,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,1st Quintile,female,Disagree completely,0.29424,426,1455,0.27081,0.31766
1993,2nd Quintile,male,Agree completely,0.06743,87,1296,0.05377,0.08108
1993,2nd Quintile,male,Agree,0.17220,221,1296,0.15164,0.19276
1993,2nd Quintile,male,Disagree,0.36813,474,1296,0.34186,0.39439
1993,2nd Quintile,male,Disagree completely,0.39225,514,1296,0.36565,0.41884
1993,2nd Quintile,female,Agree completely,0.09065,132,1508,0.07615,0.10514
1993,2nd Quintile,female,Agree,0.19290,291,1508,0.17298,0.21282
1993,2nd Quintile,female,Disagree,0.34303,554,1508,0.31906,0.36699
1993,2nd Quintile,female,Disagree completely,0.37343,531,1508,0.34901,0.39785
1993,3rd Quintile,male,Agree completely,0.06275,75,1331,0.04972,0.07579
1993,3rd Quintile,male,Agree,0.13452,179,1331,0.11619,0.15286
1993,3rd Quintile,male,Disagree,0.36311,470,1331,0.33727,0.38896
1993,3rd Quintile,male,Disagree completely,0.43961,607,1331,0.41293,0.46628
1993,3rd Quintile,female,Agree completely,0.07632,90,1330,0.06204,0.09059
1993,3rd Quintile,female,Agree,0.16339,219,1330,0.14351,0.18326
1993,3rd Quintile,female,Disagree,0.33534,469,1330,0.30995,0.36072
1993,3rd Quintile,female,Disagree completely,0.42496,552,1330,0.39838,0.45154
1993,4th Quintile,male,Agree completely,0.06127,69,1319,0.04832,0.07422
1993,4th Quintile,male,Agree,0.14082,189,1319,0.12204,0.15959
1993,4th Quintile,male,Disagree,0.33299,453,1319,0.30754,0.35843
1993,4th Quintile,male,Disagree completely,0.46493,608,1319,0.43800,0.49185
1993,4th Quintile,female,Agree completely,0.06980,80,1273,0.05580,0.08380
1993,4th Quintile,female,Agree,0.13966,194,1273,0.12061,0.15871
1993,4th Quintile,female,Disagree,0.35297,445,1273,0.32671,0.37923
1993,4th Quintile,female,Disagree completely,0.43757,554,1273,0.41030,0.46483
1993,5th Quintile,male,Agree completely,0.05673,61,1263,0.04396,0.06949
1993,5th Quintile,male,Agree,0.09226,127,1263,0.07629,0.10822
1993,5th Quintile,male,Disagree,0.29347,372,1263,0.26834,0.31859
1993,5th Quintile,male,Disagree completely,0.55755,703,1263,0.53015,0.58495
1993,5th Quintile,female,Agree completely,0.05708,63,1108,0.04341,0.07075
1993,5th Quintile,female,Agree,0.10603,116,1108,0.08789,0.12417
1993,5th Quintile,female,Disagree,0.34200,381,1108,0.31405,0.36994
1993,5th Quintile,female,Disagree completely,0.49489,548,1108,0.46544,0.52435
1995,1st Quintile,male,Agree completely,0.09598,87,1090,0.07849,0.11348
1995,1st Quintile,male,Agree,0.17060,197,1090,0.14826,0.19294
1995,1st Quintile,male,Disagree,0.34441,392,1090,0.31619,0.37263
1995,1st Quintile,male,Disagree completely,0.38901,414,1090,0.36006,0.41797
1995,1st Quintile,female,Agree completely,0.10303,130,1416,0.08719,0.11887
1995,1st Quintile,female,Agree,0.20642,300,1416,0.18533,0.22751
1995,1st Quintile,female,Disagree,0.35968,493,1416,0.33467,0.38468
1995,1st Quintile,female,Disagree completely,0.33088,493,1416,0.30636,0.35539
1995,2nd Quintile,male,Agree completely,0.06246,69,1339,0.04949,0.07543
1995,2nd Quintile,male,Agree,0.17034,219,1339,0.15020,0.19049
1995,2nd Quintile,male,Disagree,0.35966,495,1339,0.33394,0.38537
1995,2nd Quintile,male,Disagree completely,0.40754,556,1339,0.38121,0.43387
1995,2nd Quintile,female,Agree completely,0.08814,106,1521,0.07388,0.10239
1995,2nd Quintile,female,Agree,0.18773,274,1521,0.16810,0.20736
1995,2nd Quintile,female,Disagree,0.33337,540,1521,0.30967,0.35707
1995,2nd Quintile,female,Disagree completely,0.39076,601,1521,0.36623,0.41529
1995,3rd Quintile,male,Agree completely,0.04980,53,1328,0.03810,0.06151
1995,3rd Quintile,male,Agree,0.10661,157,1328,0.09000,0.12321
1995,3rd Quintile,male,Disagree,0.37703,499,1328,0.35095,0.40311
1995,3rd Quintile,male,Disagree completely,0.46656,619,1328,0.43972,0.49340
1995,3rd Quintile,female,Agree completely,0.05570,65,1375,0.04357,0.06783
1995,3rd Quintile,female,Agree,0.13061,183,1375,0.11280,0.14843
1995,3rd Quintile,female,Disagree,0.35005,486,1375,0.32482,0.37527
1995,3rd Quintile,female,Disagree completely,0.46364,641,1375,0.43727,0.49001
1995,4th Quintile,male,Agree completely,0.03299,45,1347,0.02345,0.04253
1995,4th Quintile,male,Agree,0.10304,132,1347,0.08680,0.11928
1995,4th Quintile,male,Disagree,0.33775,475,1347,0.31248,0.36302
1995,4th Quintile,male,Disagree completely,0.52622,695,1347,0.49955,0.55290
1995,4th Quintile,female,Agree completely,0.05644,63,1299,0.04389,0.06900
1995,4th Quintile,female,Agree,0.11644,149,1299,0.09899,0.13389
1995,4th Quintile,female,Disagree,0.33211,447,1299,0.30649,0.35773
1995,4th Quintile,female,Disagree completely,0.49501,640,1299,0.46781,0.52221
1995,5th Quintile,male,Agree,0.07552,95,1223,0.06070,0.09033
1995,5th Quintile,male,Disagree,0.30976,410,1223,0.28384,0.33569
1995,5th Quintile,male,Disagree completely,0.58970,718,1223,0.56212,0.61728
1995,5th Quintile,female,Agree completely,0.04792,51,1201,0.03583,0.06000
1995,5th Quintile,female,Agree,0.09927,124,1201,0.08235,0.11618
1995,5th Quintile,female,Disagree,0.31595,383,1201,0.28965,0.34225
1995,5th Quintile,female,Disagree completely,0.53687,643,1201,0.50865,0.56508
1996,1st Quintile,male,Agree completely,0.07011,67,1112,0.05510,0.08513
1996,1st Quintile,male,Agree,0.20824,219,1112,0.18436,0.23212
1996,1st Quintile,male,Disagree,0.38249,425,1112,0.35391,0.41106
1996,1st Quintile,male,Disagree completely,0.33916,401,1112,0.31133,0.36700
1996,1st Quintile,female,Agree completely,0.07934,102,1443,0.06539,0.09329
1996,1st Quintile,female,Agree,0.22579,310,1443,0.20421,0.24738
1996,1st Quintile,female,Disagree,0.35561,543,1443,0.33091,0.38032
1996,1st Quintile,female,Disagree completely,0.33925,488,1443,0.31481,0.36368
1996,2nd Quintile,male,Agree completely,0.04366,57,1193,0.03206,0.05526
1996,2nd Quintile,male,Agree,0.16698,189,1193,0.14581,0.18816
1996,2nd Quintile,male,Disagree,0.42212,484,1193,0.39408,0.45016
1996,2nd Quintile,male,Disagree completely,0.36724,463,1193,0.33987,0.39461
1996,2nd Quintile,female,Agree completely,0.06581,85,1414,0.05288,0.07874
1996,2nd Quintile,female,Agree,0.17901,249,1414,0.15902,0.19900
1996,2nd Quintile,female,Disagree,0.39005,553,1414,0.36462,0.41548
1996,2nd Quintile,female,Disagree completely,0.36513,527,1414,0.34003,0.39024
1996,3rd Quintile,male,Agree completely,0.03124,43,1311,0.02182,0.04066
1996,3rd Quintile,male,Agree,0.12351,166,1311,0.10569,0.14132
1996,3rd Quintile,male,Disagree,0.41950,554,1311,0.39277,0.44622
1996,3rd Quintile,male,Disagree completely,0.42575,548,1311,0.39898,0.45253
1996,3rd Quintile,female,Agree completely,0.05070,66,1362,0.03904,0.06235
1996,3rd Quintile,female,Agree,0.15253,211,1362,0.13343,0.17164
1996,3rd Quintile,female,Disagree,0.38862,548,1362,0.36273,0.41452
1996,3rd Quintile,female,Disagree completely,0.40815,537,1362,0.38204,0.43426
1996,4th Quintile,male,Agree completely,0.02666,37,1369,0.01813,0.03520
1996,4th Quintile,male,Agree,0.10967,143,1369,0.09311,0.12623
1996,4th Quintile,male,Disagree,0.39330,561,1369,0.36741,0.41919
1996,4th Quintile,male,Disagree completely,0.47037,628,1369,0.44392,0.49682
1996,4th Quintile,female,Agree completely,0.05086,63,1328,0.03904,0.06268
1996,4th Quintile,female,Agree,0.10254,138,1328,0.08621,0.11886
1996,4th Quintile,female,Disagree,0.36654,489,1328,0.34061,0.39246
1996,4th Quintile,female,Disagree completely,0.48007,638,1328,0.45318,0.50695
1996,5th Quintile,male,Agree completely,0.02844,37,1265,0.01927,0.03760
1996,5th Quintile,male,Agree,0.06104,83,1265,0.04784,0.07424
1996,5th Quintile,male,Disagree,0.34570,459,1265,0.31948,0.37192
1996,5th Quintile,male,Disagree completely,0.56482,686,1265,0.53749,0.59216
1996,5th Quintile,female,Agree completely,0.03389,33,1166,0.02350,0.04428
1996,5th Quintile,female,Agree,0.08490,93,1166,0.06889,0.10091
1996,5th Quintile,female,Disagree,0.35915,440,1166,0.33160,0.38670
1996,5th Quintile,female,Disagree completely,0.52206,600,1166,0.49338,0.55075
1997,1st Quintile,male,Agree completely,0.06504,55,1025,0.04993,0.08014
1997,1st Quintile,male,Agree,0.21821,201,1025,0.19291,0.24351
1997,1st Quintile,male,Disagree,0.35143,397,1025,0.32219,0.38067
1997,1st Quintile,male,Disagree completely,0.36532,372,1025,0.33583,0.39481
1997,1st Quintile,female,Agree completely,0.08962,98,1337,0.07431,0.10494
1997,1st Quintile,female,Agree,0.22057,293,1337,0.19833,0.24280
1997,1st Quintile,female,Disagree,0.35559,493,1337,0.32993,0.38126
1997,1st Quintile,female,Disagree completely,0.33422,453,1337,0.30892,0.35951
1997,2nd Quintile,male,Agree completely,0.05910,62,1280,0.04618,0.07202
1997,2nd Quintile,male,Agree,0.16577,207,1280,0.14539,0.18615
1997,2nd Quintile,male,Disagree,0.38747,511,1280,0.36077,0.41417
1997,2nd Quintile,male,Disagree completely,0.38767,500,1280,0.36096,0.41437
1997,2nd Quintile,female,Agree completely,0.10013,111,1440,0.08462,0.11564
1997,2nd Quintile,female,Agree,0.16048,231,1440,0.14151,0.17944
1997,2nd Quintile,female,Disagree,0.37886,568,1440,0.35380,0.40393
1997,2nd Quintile,female,Disagree completely,0.36053,530,1440,0.33572,0.38534
1997,3rd Quintile,male,Agree completely,0.04852,49,1272,0.03670,0.06033
1997,3rd Quintile,male,Agree,0.16093,202,1272,0.14073,0.18113
1997,3rd Quintile,male,Disagree,0.37060,490,1272,0.34405,0.39716
1997,3rd Quintile,male,Disagree completely,0.41995,531,1272,0.39282,0.44709
1997,3rd Quintile,female,Agree completely,0.06462,80,1335,0.05143,0.07782
1997,3rd Quintile,female,Agree,0.14473,207,1335,0.12585,0.16361
1997,3rd Quintile,female,Disagree,0.38302,538,1335,0.35693,0.40910
1997,3rd Quintile,female,Disagree completely,0.40763,510,1335,0.38126,0.43400
1997,4th Quintile,male,Agree completely,0.05379,51,1338,0.04170,0.06589
1997,4th Quintile,male,Agree,0.09760,139,1338,0.08169,0.11351
1997,4th Quintile,male,Disagree,0.36250,519,1338,0.33673,0.38827
1997,4th Quintile,male,Disagree completely,0.48611,629,1338,0.45932,0.51290
1997,4th Quintile,female,Agree completely,0.04429,52,1305,0.03313,0.05546
1997,4th Quintile,female,Agree,0.12514,173,1305,0.10718,0.14310
1997,4th Quintile,female,Disagree,0.32032,461,1305,0.29500,0.34565
1997,4th Quintile,female,Disagree completely,0.51025,619,1305,0.48312,0.53738
1997,5th Quintile,male,Agree completely,0.02468,34,1251,0.01608,0.03329
1997,5th Quintile,male,Agree,0.08394,107,1251,0.06857,0.09932
1997,5th Quintile,male,Disagree,0.33622,420,1251,0.31003,0.36241
1997,5th Quintile,male,Disagree completely,0.55515,690,1251,0.52760,0.58270
1997,5th Quintile,female,Agree completely,0.03909,38,1154,0.02790,0.05027
1997,5th Quintile,female,Agree,0.08078,92,1154,0.06505,0.09651
1997,5th Quintile,female,Disagree,0.36141,412,1154,0.33368,0.38914
1997,5th Quintile,female,Disagree completely,0.51872,612,1154,0.48988,0.54756
2008,1st Quintile,male,Agree completely,0.06754,80,1225,0.05348,0.08160
2008,1st Quintile,male,Agree,0.22768,267,1225,0.20418,0.25117
2008,1st Quintile,male,Disagree,0.37942,479,1225,0.35223,0.40660
2008,1st Quintile,male,Disagree completely,0.32537,399,1225,0.29912,0.35162
2008,1st Quintile,female,Agree completely,0.07656,125,1711,0.06396,0.08916
2008,1st Quintile,female,Agree,0.22087,349,1711,0.20120,0.24053
2008,1st Quintile,female,Disagree,0.36316,637,1711,0.34037,0.38595
2008,1st Quintile,female,Disagree completely,0.33941,600,1711,0.31697,0.36186
2008,2nd Quintile,male,Agree completely,0.04972,69,1523,0.03880,0.06064
2008,2nd Quintile,male,Agree,0.15534,251,1523,0.13714,0.17354
2008,2nd Quintile,male,Disagree,0.40022,608,1523,0.37561,0.42484
2008,2nd Quintile,male,Disagree completely,0.39472,595,1523,0.37016,0.41928
2008,2nd Quintile,female,Agree completely,0.06203,110,1832,0.05098,0.07308
2008,2nd Quintile,female,Agree,0.16189,306,1832,0.14502,0.17876
2008,2nd Quintile,female,Disagree,0.38032,698,1832,0.35809,0.40256
2008,2nd Quintile,female,Disagree completely,0.39576,718,1832,0.37336,0.41816
2008,3rd Quintile,male,Agree completely,0.04244,77,1834,0.03321,0.05167
2008,3rd Quintile,male,Agree,0.12282,232,1834,0.10779,0.13785
2008,3rd Quintile,male,Disagree,0.41046,758,1834,0.38794,0.43298
2008,3rd Quintile,male,Disagree completely,0.42428,767,1834,0.40165,0.44690
2008,3rd Quintile,female,Agree completely,0.05349,88,1958,0.04352,0.06346
2008,3rd Quintile,female,Agree,0.15629,277,1958,0.14020,0.17238
2008,3rd Quintile,female,Disagree,0.36129,743,1958,0.34001,0.38258
2008,3rd Quintile,female,Disagree completely,0.42892,850,1958,0.40699,0.45085
2008,4th Quintile,male,Agree completely,0.03744,66,1928,0.02896,0.04592
2008,4th Quintile,male,Agree,0.12943,231,1928,0.11445,0.14442
2008,4th Quintile,male,Disagree,0.38784,755,1928,0.36609,0.40960
2008,4th Quintile,male,Disagree completely,0.44528,876,1928,0.42309,0.46747
2008,4th Quintile,female,Agree completely,0.04010,77,1928,0.03134,0.04887
2008,4th Quintile,female,Agree,0.13138,234,1928,0.11629,0.14646
2008,4th Quintile,female,Disagree,0.39388,750,1928,0.37206,0.41569
2008,4th Quintile,female,Disagree completely,0.43464,867,1928,0.41251,0.45677
2008,5th Quintile,male,Agree completely,0.02739,74,2644,0.02117,0.03361
2008,5th Quintile,male,Agree,0.09227,236,2644,0.08124,0.10331
2008,5th Quintile,male,Disagree,0.34021,849,2644,0.32215,0.35827
2008,5th Quintile,male,Disagree completely,0.54013,1485,2644,0.52113,0.55913
2008,5th Quintile,female,Agree completely,0.02897,80,2597,0.02252,0.03542
2008,5th Quintile,female,Agree,0.09540,233,2597,0.08410,0.10670
2008,5th Quintile,female,Disagree,0.35724,893,2597,0.33881,0.37568
2008,5th Quintile,female,Disagree completely,0.51839,1391,2597,0.49916,0.53761
2013,1st Quintile,male,Agree completely,0.06226,75,1271,0.04897,0.07554
2013,1st Quintile,male,Agree,0.18927,210,1271,0.16772,0.21081
2013,1st Quintile,male,Disagree,0.33075,427,1271,0.30487,0.35662
2013,1st Quintile,male,Disagree completely,0.41773,559,1271,0.39061,0.44486
2013,1st Quintile,female,Agree completely,0.07129,115,1789,0.05937,0.08322
2013,1st Quintile,female,Agree,0.16305,271,1789,0.14592,0.18017
2013,1st Quintile,female,Disagree,0.33409,582,1789,0.31223,0.35596
2013,1st Quintile,female,Disagree completely,0.43157,821,1789,0.40861,0.45452
2013,2nd Quintile,male,Agree completely,0.03612,58,1518,0.02673,0.04551
2013,2nd Quintile,male,Agree,0.11225,183,1518,0.09636,0.12814
2013,2nd Quintile,male,Disagree,0.37257,553,1518,0.34824,0.39690
2013,2nd Quintile,male,Disagree completely,0.47906,724,1518,0.45392,0.50420
2013,2nd Quintile,female,Agree completely,0.07069,95,1888,0.05913,0.08226
2013,2nd Quintile,female,Agree,0.13501,233,1888,0.11959,0.15043
2013,2nd Quintile,female,Disagree,0.32817,635,1888,0.30698,0.34935
2013,2nd Quintile,female,Disagree completely,0.46613,925,1888,0.44362,0.48864
2013,3rd Quintile,male,Agree completely,0.03446,66,1700,0.02578,0.04313
2013,3rd Quintile,male,Agree,0.09823,170,1700,0.08408,0.11239
2013,3rd Quintile,male,Disagree,0.35244,581,1700,0.32972,0.37516
2013,3rd Quintile,male,Disagree completely,0.51487,883,1700,0.49110,0.53863
2013,3rd Quintile,female,Agree completely,0.04668,77,1878,0.03714,0.05622
2013,3rd Quintile,female,Agree,0.09445,174,1878,0.08122,0.10768
2013,3rd Quintile,female,Disagree,0.32579,607,1878,0.30458,0.34699
2013,3rd Quintile,female,Disagree completely,0.53309,1020,1878,0.51052,0.55566
2013,4th Quintile,male,Agree completely,0.04466,76,1900,0.03537,0.05395
2013,4th Quintile,male,Agree,0.06955,134,1900,0.05811,0.08099
2013,4th Quintile,male,Disagree,0.34594,669,1900,0.32455,0.36734
2013,4th Quintile,male,Disagree completely,0.53985,1021,1900,0.51743,0.56226
2013,4th Quintile,female,Agree completely,0.04626,78,2003,0.03706,0.05546
2013,4th Quintile,female,Agree,0.06992,141,2003,0.05875,0.08109
2013,4th Quintile,female,Disagree,0.32023,651,2003,0.29979,0.34066
2013,4th Quintile,female,Disagree completely,0.56360,1133,2003,0.54187,0.58532
2013,5th Quintile,male,Agree completely,0.03742,85,2392,0.02981,0.04502
2013,5th Quintile,male,Agree,0.05128,105,2392,0.04244,0.06013
2013,5th Quintile,male,Disagree,0.31738,708,2392,0.29872,0.33603
2013,5th Quintile,male,Disagree completely,0.59392,1494,2392,0.57424,0.61361
2013,5th Quintile,female,Agree completely,0.04264,89,2393,0.03454,0.05073
2013,5th Quintile,female,Agree,0.06646,144,2393,0.05647,0.07644
2013,5th Quintile,female,Disagree,0.27423,676,2393,0.25635,0.29210
2013,5th Quintile,female,Disagree completely,0.61668,1484,2393,0.59720,0.63616
2018,1st Quintile,male,Agree completely,0.05286,106,1940,0.04290,0.06282
2018,1st Quintile,male,Agree,0.19782,347,1940,0.18008,0.21555
2018,1st Quintile,male,Disagree,0.36961,704,1940,0.34812,0.39109
2018,1st Quintile,male,Disagree completely,0.37971,783,1940,0.35811,0.40131
2018,1st Quintile,female,Agree completely,0.06798,162,2714,0.05851,0.07745
2018,1st Quintile,female,Agree,0.15796,408,2714,0.14424,0.17169
2018,1st Quintile,female,Disagree,0.33862,961,2714,0.32081,0.35643
2018,1st Quintile,female,Disagree completely,0.43544,1183,2714,0.41678,0.45410
2018,2nd Quintile,male,Agree completely,0.04879,94,2229,0.03984,0.05773
2018,2nd Quintile,male,Agree,0.11701,266,2229,0.10366,0.13035
2018,2nd Quintile,male,Disagree,0.39225,870,2229,0.37198,0.41253
2018,2nd Quintile,male,Disagree completely,0.44195,999,2229,0.42133,0.46258
2018,2nd Quintile,female,Agree completely,0.06340,147,2837,0.05443,0.07237
2018,2nd Quintile,female,Agree,0.12117,323,2837,0.10916,0.13318
2018,2nd Quintile,female,Disagree,0.34614,1032,2837,0.32863,0.36365
2018,2nd Quintile,female,Disagree completely,0.46929,1335,2837,0.45092,0.48766
2018,3rd Quintile,male,Agree completely,0.04405,91,2162,0.03540,0.05270
2018,3rd Quintile,male,Agree,0.11558,240,2162,0.10210,0.12906
2018,3rd Quintile,male,Disagree,0.37310,784,2162,0.35271,0.39349
2018,3rd Quintile,male,Disagree completely,0.46727,1047,2162,0.44624,0.48831
2018,3rd Quintile,female,Agree completely,0.04972,115,2562,0.04130,0.05814
2018,3rd Quintile,female,Agree,0.11582,258,2562,0.10342,0.12821
2018,3rd Quintile,female,Disagree,0.37168,899,2562,0.35296,0.39039
2018,3rd Quintile,female,Disagree completely,0.46279,1290,2562,0.44347,0.48210
2018,4th Quintile,male,Agree completely,0.02741,66,2252,0.02067,0.03416
2018,4th Quintile,male,Agree,0.07877,185,2252,0.06764,0.08990
2018,4th Quintile,male,Disagree,0.37738,842,2252,0.35735,0.39740
2018,4th Quintile,male,Disagree completely,0.51643,1159,2252,0.49579,0.53708
2018,4th Quintile,female,Agree completely,0.03547,70,2437,0.02813,0.04282
2018,4th Quintile,female,Agree,0.09877,201,2437,0.08692,0.11062
2018,4th Quintile,female,Disagree,0.33482,822,2437,0.31607,0.35356
2018,4th Quintile,female,Disagree completely,0.53094,1344,2437,0.51112,0.55076
2018,5th Quintile,male,Agree completely,0.02968,96,2544,0.02308,0.03627
2018,5th Quintile,male,Agree,0.08780,176,2544,0.07680,0.09880
2018,5th Quintile,male,Disagree,0.34614,840,2544,0.32765,0.36463
2018,5th Quintile,male,Disagree completely,0.53638,1432,2544,0.51700,0.55577
2018,5th Quintile,female,Agree completely,0.03825,83,2501,0.03073,0.04576
2018,5th Quintile,female,Agree,0.08381,171,2501,0.07295,0.09468
2018,5th Quintile,female,Disagree,0.31985,805,2501,0.30156,0.33813
2018,5th Quintile,female,Disagree completely,0.55809,1442,2501,0.53862,0.57756
