year,pgisced97,regtyp,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Upper Secondary Level,Rural regions,Disagree,0.32933,809,2391,0.31049,0.34818
1992,Upper Secondary Level,Rural regions,Disagree completely,0.39978,916,2391,0.38014,0.41942
1992,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.30694,62,196,0.24220,0.37167
1992,Post-secondary Non-tertiary Level,Urban regions,Disagree completely,0.59822,134,196,0.52941,0.66703
1992,Post-secondary Non-tertiary Level,Rural regions,Disagree completely,0.55561,38,38,0.39549,0.71572
1992,First Stage of Tertiary Education,Urban regions,Agree,0.08083,35,437,0.05525,0.10642
1992,First Stage of Tertiary Education,Urban regions,Disagree,0.30873,137,437,0.26537,0.35209
1992,First Stage of Tertiary Education,Urban regions,Disagree completely,0.57626,265,437,0.52987,0.62264
1992,First Stage of Tertiary Education,Rural regions,Agree,0.15016,46,274,0.10778,0.19254
1992,First Stage of Tertiary Education,Rural regions,Disagree,0.33409,100,274,0.27814,0.39005
1992,First Stage of Tertiary Education,Rural regions,Disagree completely,0.47429,128,274,0.41505,0.53352
1992,Second Stage of Tertiary Education,Urban regions,Agree,0.07107,82,938,0.05462,0.08753
1992,Second Stage of Tertiary Education,Urban regions,Disagree,0.26510,286,938,0.23683,0.29336
1992,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.64465,570,938,0.61401,0.67530
1992,Second Stage of Tertiary Education,Rural regions,Agree,0.15287,92,601,0.12407,0.18166
1992,Second Stage of Tertiary Education,Rural regions,Disagree,0.35515,253,601,0.31686,0.39345
1992,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.45934,256,601,0.41947,0.49922
1993,No answer / don't know,Urban regions,Disagree,0.22595,38,120,0.15081,0.30109
1993,No answer / don't know,Urban regions,Disagree completely,0.51683,82,120,0.42704,0.60662
1993,Pre-primary Level,Urban regions,Disagree,0.31656,43,112,0.23003,0.40309
1993,Pre-primary Level,Urban regions,Disagree completely,0.57245,69,112,0.48041,0.66448
1993,Primary Level,Urban regions,Agree completely,0.12299,61,493,0.09397,0.15201
1993,Primary Level,Urban regions,Agree,0.28911,145,493,0.24905,0.32917
1993,Primary Level,Urban regions,Disagree,0.30897,149,493,0.26814,0.34980
1993,Primary Level,Urban regions,Disagree completely,0.27894,138,493,0.23931,0.31857
1993,Primary Level,Rural regions,Disagree,0.33982,36,69,0.22724,0.45240
1993,Primary Level,Rural regions,Disagree completely,0.30305,33,69,0.19382,0.41229
1993,Lower Secondary Level,Urban regions,Agree completely,0.09048,150,1841,0.07737,0.10359
1993,Lower Secondary Level,Urban regions,Agree,0.20419,366,1841,0.18577,0.22260
1993,Lower Secondary Level,Urban regions,Disagree,0.29993,571,1841,0.27900,0.32087
1993,Lower Secondary Level,Urban regions,Disagree completely,0.40540,754,1841,0.38297,0.42783
1993,Lower Secondary Level,Rural regions,Agree completely,0.10380,87,810,0.08278,0.12481
1993,Lower Secondary Level,Rural regions,Agree,0.23721,186,810,0.20790,0.26652
1993,Lower Secondary Level,Rural regions,Disagree,0.38677,303,810,0.35321,0.42033
1993,Lower Secondary Level,Rural regions,Disagree completely,0.27222,234,810,0.24155,0.30289
1993,Upper Secondary Level,Urban regions,Agree completely,0.06625,246,4151,0.05869,0.07382
1993,Upper Secondary Level,Urban regions,Agree,0.14259,602,4151,0.13196,0.15323
1993,Upper Secondary Level,Urban regions,Disagree,0.33511,1390,4151,0.32074,0.34947
1993,Upper Secondary Level,Urban regions,Disagree completely,0.45605,1913,4151,0.44089,0.47120
1993,Upper Secondary Level,Rural regions,Agree completely,0.07518,186,2468,0.06478,0.08559
1993,Upper Secondary Level,Rural regions,Agree,0.19783,482,2468,0.18211,0.21355
1993,Upper Secondary Level,Rural regions,Disagree,0.37700,963,2468,0.35787,0.39612
1993,Upper Secondary Level,Rural regions,Disagree completely,0.34999,837,2468,0.33116,0.36881
1993,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.31259,93,252,0.25525,0.36994
1993,Post-secondary Non-tertiary Level,Urban regions,Disagree completely,0.57861,159,252,0.51752,0.63970
1993,Post-secondary Non-tertiary Level,Rural regions,Disagree,0.38939,39,76,0.27904,0.49975
1993,Post-secondary Non-tertiary Level,Rural regions,Disagree completely,0.37732,37,76,0.26762,0.48702
1993,First Stage of Tertiary Education,Urban regions,Agree completely,0.08863,35,457,0.06255,0.11472
1993,First Stage of Tertiary Education,Urban regions,Agree,0.11033,43,457,0.08158,0.13909
1993,First Stage of Tertiary Education,Urban regions,Disagree,0.31654,144,457,0.27385,0.35923
1993,First Stage of Tertiary Education,Urban regions,Disagree completely,0.48449,235,457,0.43862,0.53036
1993,First Stage of Tertiary Education,Rural regions,Agree,0.15599,45,257,0.11154,0.20044
1993,First Stage of Tertiary Education,Rural regions,Disagree,0.36959,104,257,0.31046,0.42872
1993,First Stage of Tertiary Education,Rural regions,Disagree completely,0.38643,108,257,0.32678,0.44607
1993,Second Stage of Tertiary Education,Urban regions,Agree completely,0.06400,58,1012,0.04891,0.07908
1993,Second Stage of Tertiary Education,Urban regions,Agree,0.09135,97,1012,0.07359,0.10911
1993,Second Stage of Tertiary Education,Urban regions,Disagree,0.30869,350,1012,0.28022,0.33717
1993,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.53597,507,1012,0.50522,0.56671
1993,Second Stage of Tertiary Education,Rural regions,Agree completely,0.07539,38,617,0.05454,0.09624
1993,Second Stage of Tertiary Education,Rural regions,Agree,0.13969,89,617,0.11231,0.16707
1993,Second Stage of Tertiary Education,Rural regions,Disagree,0.39146,255,617,0.35292,0.43001
1993,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.39346,235,617,0.35488,0.43203
1995,No answer / don't know,Urban regions,Disagree,0.36047,62,155,0.28464,0.43630
1995,No answer / don't know,Urban regions,Disagree completely,0.47988,93,155,0.40098,0.55879
1995,Pre-primary Level,Urban regions,Disagree,0.34527,66,169,0.27337,0.41716
1995,Pre-primary Level,Urban regions,Disagree completely,0.50621,103,169,0.43061,0.58181
1995,Pre-primary Level,Rural regions,Disagree,0.28484,33,78,0.18402,0.38565
1995,Pre-primary Level,Rural regions,Disagree completely,0.61670,45,78,0.50810,0.72529
1995,Primary Level,Urban regions,Agree completely,0.08727,41,441,0.06090,0.11365
1995,Primary Level,Urban regions,Agree,0.24768,121,441,0.20734,0.28801
1995,Primary Level,Urban regions,Disagree,0.34256,151,441,0.29822,0.38691
1995,Primary Level,Urban regions,Disagree completely,0.32249,128,441,0.27881,0.36616
1995,Primary Level,Rural regions,Disagree,0.33553,32,32,0.16932,0.50175
1995,Lower Secondary Level,Urban regions,Agree completely,0.08876,114,1709,0.07527,0.10224
1995,Lower Secondary Level,Urban regions,Agree,0.18005,313,1709,0.16183,0.19828
1995,Lower Secondary Level,Urban regions,Disagree,0.31713,557,1709,0.29506,0.33920
1995,Lower Secondary Level,Urban regions,Disagree completely,0.41406,725,1709,0.39070,0.43742
1995,Lower Secondary Level,Rural regions,Agree completely,0.09801,65,757,0.07681,0.11920
1995,Lower Secondary Level,Rural regions,Agree,0.17763,130,757,0.15038,0.20487
1995,Lower Secondary Level,Rural regions,Disagree,0.40613,305,757,0.37112,0.44114
1995,Lower Secondary Level,Rural regions,Disagree completely,0.31824,257,757,0.28503,0.35144
1995,Upper Secondary Level,Urban regions,Agree completely,0.05819,207,4202,0.05111,0.06527
1995,Upper Secondary Level,Urban regions,Agree,0.12466,506,4202,0.11467,0.13465
1995,Upper Secondary Level,Urban regions,Disagree,0.32570,1386,4202,0.31153,0.33987
1995,Upper Secondary Level,Urban regions,Disagree completely,0.49146,2103,4202,0.47634,0.50657
1995,Upper Secondary Level,Rural regions,Agree completely,0.06321,138,2475,0.05362,0.07280
1995,Upper Secondary Level,Rural regions,Agree,0.16269,406,2475,0.14815,0.17724
1995,Upper Secondary Level,Rural regions,Disagree,0.37535,957,2475,0.35627,0.39443
1995,Upper Secondary Level,Rural regions,Disagree completely,0.39875,974,2475,0.37946,0.41804
1995,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.29394,111,320,0.24395,0.34394
1995,Post-secondary Non-tertiary Level,Urban regions,Disagree completely,0.59837,209,320,0.54457,0.65216
1995,Post-secondary Non-tertiary Level,Rural regions,Disagree,0.33885,48,99,0.24514,0.43256
1995,Post-secondary Non-tertiary Level,Rural regions,Disagree completely,0.53113,51,99,0.43232,0.62993
1995,First Stage of Tertiary Education,Urban regions,Agree,0.08598,35,434,0.05957,0.11239
1995,First Stage of Tertiary Education,Urban regions,Disagree,0.34779,160,434,0.30293,0.39265
1995,First Stage of Tertiary Education,Urban regions,Disagree completely,0.52634,239,434,0.47931,0.57337
1995,First Stage of Tertiary Education,Rural regions,Agree,0.16050,47,286,0.11789,0.20312
1995,First Stage of Tertiary Education,Rural regions,Disagree,0.37268,119,286,0.31655,0.42882
1995,First Stage of Tertiary Education,Rural regions,Disagree completely,0.41329,120,286,0.35612,0.47046
1995,Second Stage of Tertiary Education,Urban regions,Agree,0.07340,88,1076,0.05781,0.08899
1995,Second Stage of Tertiary Education,Urban regions,Disagree,0.29614,338,1076,0.26885,0.32344
1995,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.61103,650,1076,0.58189,0.64017
1995,Second Stage of Tertiary Education,Rural regions,Agree completely,0.05943,31,644,0.04115,0.07770
1995,Second Stage of Tertiary Education,Rural regions,Agree,0.10510,70,644,0.08139,0.12880
1995,Second Stage of Tertiary Education,Rural regions,Disagree,0.40855,267,644,0.37056,0.44655
1995,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.42693,276,644,0.38869,0.46516
1996,No answer / don't know,Urban regions,Disagree,0.34807,74,170,0.27625,0.41990
1996,No answer / don't know,Urban regions,Disagree completely,0.44460,96,170,0.36968,0.51952
1996,Pre-primary Level,Urban regions,Disagree,0.36990,73,171,0.29733,0.44248
1996,Pre-primary Level,Urban regions,Disagree completely,0.50774,98,171,0.43258,0.58289
1996,Pre-primary Level,Rural regions,Disagree,0.31194,32,81,0.21042,0.41346
1996,Pre-primary Level,Rural regions,Disagree completely,0.56257,49,81,0.45387,0.67128
1996,Primary Level,Urban regions,Agree completely,0.09523,41,395,0.06625,0.12422
1996,Primary Level,Urban regions,Agree,0.23368,95,395,0.19190,0.27547
1996,Primary Level,Urban regions,Disagree,0.36083,143,395,0.31341,0.40825
1996,Primary Level,Urban regions,Disagree completely,0.31025,116,395,0.26457,0.35593
1996,Primary Level,Rural regions,Disagree,0.41436,37,37,0.25344,0.57528
1996,Lower Secondary Level,Urban regions,Agree completely,0.06549,90,1634,0.05349,0.07749
1996,Lower Secondary Level,Urban regions,Agree,0.18219,293,1634,0.16346,0.20091
1996,Lower Secondary Level,Urban regions,Disagree,0.38007,618,1634,0.35653,0.40361
1996,Lower Secondary Level,Urban regions,Disagree completely,0.37225,633,1634,0.34881,0.39570
1996,Lower Secondary Level,Rural regions,Agree completely,0.08201,49,735,0.06216,0.10186
1996,Lower Secondary Level,Rural regions,Agree,0.22316,156,735,0.19304,0.25329
1996,Lower Secondary Level,Rural regions,Disagree,0.38760,297,735,0.35236,0.42285
1996,Lower Secondary Level,Rural regions,Disagree completely,0.30722,233,735,0.27385,0.34060
1996,Upper Secondary Level,Urban regions,Agree completely,0.04351,183,4121,0.03728,0.04973
1996,Upper Secondary Level,Urban regions,Agree,0.12913,502,4121,0.11889,0.13937
1996,Upper Secondary Level,Urban regions,Disagree,0.36524,1520,4121,0.35054,0.37995
1996,Upper Secondary Level,Urban regions,Disagree completely,0.46213,1916,4121,0.44690,0.47735
1996,Upper Secondary Level,Rural regions,Agree completely,0.04917,122,2467,0.04064,0.05770
1996,Upper Secondary Level,Rural regions,Agree,0.16070,413,2467,0.14620,0.17519
1996,Upper Secondary Level,Rural regions,Disagree,0.41985,1051,2467,0.40037,0.43933
1996,Upper Secondary Level,Rural regions,Disagree completely,0.37028,881,2467,0.35122,0.38934
1996,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.35329,126,312,0.30017,0.40641
1996,Post-secondary Non-tertiary Level,Urban regions,Disagree completely,0.51961,186,312,0.46408,0.57514
1996,Post-secondary Non-tertiary Level,Rural regions,Disagree,0.39606,54,108,0.30339,0.48873
1996,Post-secondary Non-tertiary Level,Rural regions,Disagree completely,0.51870,54,108,0.42402,0.61337
1996,First Stage of Tertiary Education,Urban regions,Agree,0.09248,36,445,0.06554,0.11943
1996,First Stage of Tertiary Education,Urban regions,Disagree,0.39191,179,445,0.34650,0.43732
1996,First Stage of Tertiary Education,Urban regions,Disagree completely,0.46430,230,445,0.41791,0.51069
1996,First Stage of Tertiary Education,Rural regions,Agree,0.14570,39,281,0.10438,0.18703
1996,First Stage of Tertiary Education,Rural regions,Disagree,0.44748,127,281,0.38924,0.50573
1996,First Stage of Tertiary Education,Rural regions,Disagree completely,0.36924,115,281,0.31271,0.42577
1996,Second Stage of Tertiary Education,Urban regions,Agree,0.06546,73,1092,0.05078,0.08014
1996,Second Stage of Tertiary Education,Urban regions,Disagree,0.34592,413,1092,0.31770,0.37415
1996,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.56781,606,1092,0.53842,0.59721
1996,Second Stage of Tertiary Education,Rural regions,Agree,0.10990,76,624,0.08534,0.13446
1996,Second Stage of Tertiary Education,Rural regions,Disagree,0.43017,290,624,0.39130,0.46905
1996,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.42442,258,624,0.38561,0.46323
1997,No answer / don't know,Urban regions,Agree,0.14971,32,194,0.09937,0.20005
1997,No answer / don't know,Urban regions,Disagree,0.41970,80,194,0.35007,0.48932
1997,No answer / don't know,Urban regions,Disagree completely,0.41374,82,194,0.34426,0.48322
1997,Pre-primary Level,Urban regions,Disagree,0.35422,76,175,0.28315,0.42529
1997,Pre-primary Level,Urban regions,Disagree completely,0.51701,99,175,0.44276,0.59126
1997,Pre-primary Level,Rural regions,Disagree,0.37379,42,89,0.27271,0.47488
1997,Pre-primary Level,Rural regions,Disagree completely,0.51971,47,89,0.41532,0.62410
1997,Primary Level,Urban regions,Agree completely,0.10705,36,383,0.07605,0.13806
1997,Primary Level,Urban regions,Agree,0.27260,102,383,0.22795,0.31726
1997,Primary Level,Urban regions,Disagree,0.34949,147,383,0.30168,0.39731
1997,Primary Level,Urban regions,Disagree completely,0.27085,98,383,0.22629,0.31542
1997,Primary Level,Rural regions,Disagree completely,0.40239,34,34,0.23508,0.56971
1997,Lower Secondary Level,Urban regions,Agree completely,0.08629,112,1594,0.07250,0.10008
1997,Lower Secondary Level,Urban regions,Agree,0.20543,315,1594,0.18559,0.22527
1997,Lower Secondary Level,Urban regions,Disagree,0.33791,574,1594,0.31468,0.36113
1997,Lower Secondary Level,Urban regions,Disagree completely,0.37038,593,1594,0.34666,0.39409
1997,Lower Secondary Level,Rural regions,Agree completely,0.06961,40,708,0.05085,0.08837
1997,Lower Secondary Level,Rural regions,Agree,0.20595,135,708,0.17614,0.23576
1997,Lower Secondary Level,Rural regions,Disagree,0.38953,293,708,0.35359,0.42548
1997,Lower Secondary Level,Rural regions,Disagree completely,0.33491,240,708,0.30012,0.36970
1997,Upper Secondary Level,Urban regions,Agree completely,0.05705,190,4030,0.04989,0.06421
1997,Upper Secondary Level,Urban regions,Agree,0.13667,547,4030,0.12606,0.14727
1997,Upper Secondary Level,Urban regions,Disagree,0.34341,1448,4030,0.32874,0.35807
1997,Upper Secondary Level,Urban regions,Disagree completely,0.46287,1845,4030,0.44748,0.47827
1997,Upper Secondary Level,Rural regions,Agree completely,0.06255,125,2407,0.05288,0.07223
1997,Upper Secondary Level,Rural regions,Agree,0.15332,377,2407,0.13893,0.16772
1997,Upper Secondary Level,Rural regions,Disagree,0.39940,991,2407,0.37983,0.41898
1997,Upper Secondary Level,Rural regions,Disagree completely,0.38472,914,2407,0.36528,0.40416
1997,Post-secondary Non-tertiary Level,Urban regions,Agree,0.08701,36,323,0.05623,0.11780
1997,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.36937,120,323,0.31666,0.42209
1997,Post-secondary Non-tertiary Level,Urban regions,Disagree completely,0.51207,167,323,0.45747,0.56666
1997,Post-secondary Non-tertiary Level,Rural regions,Disagree,0.25271,40,104,0.16878,0.33664
1997,Post-secondary Non-tertiary Level,Rural regions,Disagree completely,0.61877,64,104,0.52497,0.71257
1997,First Stage of Tertiary Education,Urban regions,Agree,0.07342,35,441,0.04905,0.09780
1997,First Stage of Tertiary Education,Urban regions,Disagree,0.36920,174,441,0.32411,0.41429
1997,First Stage of Tertiary Education,Urban regions,Disagree completely,0.48722,232,441,0.44051,0.53392
1997,First Stage of Tertiary Education,Rural regions,Agree,0.13053,36,274,0.09056,0.17049
1997,First Stage of Tertiary Education,Rural regions,Disagree,0.38705,113,274,0.32927,0.44483
1997,First Stage of Tertiary Education,Rural regions,Disagree completely,0.43246,125,274,0.37369,0.49123
1997,Second Stage of Tertiary Education,Urban regions,Agree completely,0.02521,33,1106,0.01597,0.03445
1997,Second Stage of Tertiary Education,Urban regions,Agree,0.07492,85,1106,0.05940,0.09044
1997,Second Stage of Tertiary Education,Urban regions,Disagree,0.33167,373,1106,0.30391,0.35943
1997,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.56820,615,1106,0.53900,0.59741
1997,Second Stage of Tertiary Education,Rural regions,Agree,0.12959,80,636,0.10347,0.15571
1997,Second Stage of Tertiary Education,Rural regions,Disagree,0.42838,294,636,0.38989,0.46687
1997,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.40179,262,636,0.36366,0.43992
2008,No answer / don't know,Urban regions,Disagree,0.31981,63,183,0.25205,0.38757
2008,No answer / don't know,Urban regions,Disagree completely,0.51790,120,183,0.44530,0.59049
2008,No answer / don't know,Rural regions,Disagree,0.39500,43,87,0.29168,0.49832
2008,No answer / don't know,Rural regions,Disagree completely,0.35636,44,87,0.25514,0.45758
2008,Pre-primary Level,Urban regions,Disagree,0.30547,74,211,0.24318,0.36777
2008,Pre-primary Level,Urban regions,Disagree completely,0.56977,137,211,0.50281,0.63674
2008,Pre-primary Level,Rural regions,Disagree,0.33504,38,98,0.24111,0.42897
2008,Pre-primary Level,Rural regions,Disagree completely,0.51811,60,98,0.41867,0.61755
2008,Primary Level,Urban regions,Agree,0.24962,39,79,0.15357,0.34567
2008,Primary Level,Urban regions,Disagree,0.31428,40,79,0.21125,0.41730
2008,Lower Secondary Level,Urban regions,Agree completely,0.07940,99,1318,0.06480,0.09400
2008,Lower Secondary Level,Urban regions,Agree,0.21578,279,1318,0.19357,0.23800
2008,Lower Secondary Level,Urban regions,Disagree,0.36038,479,1318,0.33445,0.38631
2008,Lower Secondary Level,Urban regions,Disagree completely,0.34444,461,1318,0.31877,0.37010
2008,Lower Secondary Level,Rural regions,Agree completely,0.05300,40,675,0.03608,0.06991
2008,Lower Secondary Level,Rural regions,Agree,0.20800,143,675,0.17736,0.23865
2008,Lower Secondary Level,Rural regions,Disagree,0.40206,278,675,0.36504,0.43908
2008,Lower Secondary Level,Rural regions,Disagree completely,0.33694,214,675,0.30126,0.37263
2008,Upper Secondary Level,Urban regions,Agree completely,0.05091,280,6059,0.04537,0.05644
2008,Upper Secondary Level,Urban regions,Agree,0.15158,839,6059,0.14255,0.16062
2008,Upper Secondary Level,Urban regions,Disagree,0.37030,2219,6059,0.35814,0.38246
2008,Upper Secondary Level,Urban regions,Disagree completely,0.42721,2721,6059,0.41475,0.43966
2008,Upper Secondary Level,Rural regions,Agree completely,0.04710,174,3598,0.04018,0.05402
2008,Upper Secondary Level,Rural regions,Agree,0.17172,595,3598,0.15940,0.18405
2008,Upper Secondary Level,Rural regions,Disagree,0.42599,1535,3598,0.40983,0.44215
2008,Upper Secondary Level,Rural regions,Disagree completely,0.35519,1294,3598,0.33955,0.37083
2008,Post-secondary Non-tertiary Level,Urban regions,Agree,0.10527,84,790,0.08386,0.12669
2008,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.38580,287,790,0.35184,0.41977
2008,Post-secondary Non-tertiary Level,Urban regions,Disagree completely,0.48090,419,790,0.44604,0.51576
2008,Post-secondary Non-tertiary Level,Rural regions,Disagree,0.35760,115,247,0.29771,0.41750
2008,Post-secondary Non-tertiary Level,Rural regions,Disagree completely,0.50537,132,247,0.44289,0.56785
2008,First Stage of Tertiary Education,Urban regions,Agree completely,0.04158,34,875,0.02835,0.05482
2008,First Stage of Tertiary Education,Urban regions,Agree,0.10374,87,875,0.08352,0.12395
2008,First Stage of Tertiary Education,Urban regions,Disagree,0.38258,338,875,0.35036,0.41480
2008,First Stage of Tertiary Education,Urban regions,Disagree completely,0.47210,416,875,0.43900,0.50520
2008,First Stage of Tertiary Education,Rural regions,Agree,0.11663,61,513,0.08882,0.14443
2008,First Stage of Tertiary Education,Rural regions,Disagree,0.46719,244,513,0.42397,0.51041
2008,First Stage of Tertiary Education,Rural regions,Disagree completely,0.36607,208,513,0.32435,0.40780
2008,Second Stage of Tertiary Education,Urban regions,Agree completely,0.02660,83,2968,0.02081,0.03239
2008,Second Stage of Tertiary Education,Urban regions,Agree,0.09266,232,2968,0.08223,0.10309
2008,Second Stage of Tertiary Education,Urban regions,Disagree,0.31798,928,2968,0.30122,0.33474
2008,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.56276,1725,2968,0.54491,0.58061
2008,Second Stage of Tertiary Education,Rural regions,Agree completely,0.04057,41,1209,0.02944,0.05170
2008,Second Stage of Tertiary Education,Rural regions,Agree,0.11216,139,1209,0.09436,0.12995
2008,Second Stage of Tertiary Education,Rural regions,Disagree,0.38814,471,1209,0.36065,0.41562
2008,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.45914,558,1209,0.43104,0.48724
2013,No answer / don't know,Urban regions,Disagree,0.35526,52,163,0.28156,0.42896
2013,No answer / don't know,Urban regions,Disagree completely,0.59389,111,163,0.51826,0.66952
2013,No answer / don't know,Rural regions,Disagree completely,0.30877,33,33,0.14870,0.46883
2013,Pre-primary Level,Urban regions,Disagree,0.29061,52,172,0.22255,0.35866
