year,age_gr,sex,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,66 and older,female,Disagree,0.30337,278,925,0.27373,0.33301
1997,66 and older,female,Disagree completely,0.35723,316,925,0.32633,0.38813
2008,17-29 y.,male,Agree completely,0.02329,39,1504,0.01566,0.03091
2008,17-29 y.,male,Agree,0.10150,158,1504,0.08623,0.11677
2008,17-29 y.,male,Disagree,0.39879,578,1504,0.37403,0.42354
2008,17-29 y.,male,Disagree completely,0.47643,729,1504,0.45118,0.50168
2008,17-29 y.,female,Agree completely,0.03016,37,1633,0.02186,0.03846
2008,17-29 y.,female,Agree,0.12426,174,1633,0.10826,0.14027
2008,17-29 y.,female,Disagree,0.35831,588,1633,0.33504,0.38157
2008,17-29 y.,female,Disagree completely,0.48727,834,1633,0.46302,0.51152
2008,30-45 y.,male,Agree completely,0.03302,67,2453,0.02595,0.04009
2008,30-45 y.,male,Agree,0.11631,264,2453,0.10362,0.12900
2008,30-45 y.,male,Disagree,0.37459,915,2453,0.35543,0.39375
2008,30-45 y.,male,Disagree completely,0.47608,1207,2453,0.45631,0.49585
2008,30-45 y.,female,Agree completely,0.03755,84,2689,0.03036,0.04473
2008,30-45 y.,female,Agree,0.10951,264,2689,0.09770,0.12132
2008,30-45 y.,female,Disagree,0.37681,1022,2689,0.35849,0.39513
2008,30-45 y.,female,Disagree completely,0.47614,1319,2689,0.45726,0.49502
2008,46-65 y.,male,Agree completely,0.05299,144,3180,0.04520,0.06078
2008,46-65 y.,male,Agree,0.13852,411,3180,0.12651,0.15053
2008,46-65 y.,male,Disagree,0.38937,1211,3180,0.37241,0.40632
2008,46-65 y.,male,Disagree completely,0.41913,1414,3180,0.40198,0.43628
2008,46-65 y.,female,Agree completely,0.04925,160,3485,0.04206,0.05643
2008,46-65 y.,female,Agree,0.14848,468,3485,0.13667,0.16029
2008,46-65 y.,female,Disagree,0.38391,1329,3485,0.36776,0.40006
2008,46-65 y.,female,Disagree completely,0.41836,1528,3485,0.40198,0.43474
2008,66 and older,male,Agree completely,0.05944,116,2017,0.04912,0.06977
2008,66 and older,male,Agree,0.20966,384,2017,0.19189,0.22743
2008,66 and older,male,Disagree,0.36682,745,2017,0.34578,0.38786
2008,66 and older,male,Disagree completely,0.36408,772,2017,0.34307,0.38508
2008,66 and older,female,Agree completely,0.08683,199,2221,0.07512,0.09854
2008,66 and older,female,Agree,0.22770,494,2221,0.21026,0.24515
2008,66 and older,female,Disagree,0.35719,783,2221,0.33726,0.37713
2008,66 and older,female,Disagree completely,0.32827,745,2221,0.30874,0.34781
2013,17-29 y.,male,Agree completely,0.02171,33,1225,0.01355,0.02988
2013,17-29 y.,male,Agree,0.06002,81,1225,0.04672,0.07333
2013,17-29 y.,male,Disagree,0.31904,396,1225,0.29293,0.34515
2013,17-29 y.,male,Disagree completely,0.59923,715,1225,0.57177,0.62668
2013,17-29 y.,female,Agree completely,0.02903,36,1291,0.01987,0.03819
2013,17-29 y.,female,Agree,0.04642,72,1291,0.03494,0.05791
2013,17-29 y.,female,Disagree,0.31685,400,1291,0.29146,0.34224
2013,17-29 y.,female,Disagree completely,0.60770,783,1291,0.58106,0.63435
2013,30-45 y.,male,Agree completely,0.01826,42,1811,0.01209,0.02442
2013,30-45 y.,male,Agree,0.06896,130,1811,0.05729,0.08064
2013,30-45 y.,male,Disagree,0.31086,547,1811,0.28953,0.33218
2013,30-45 y.,male,Disagree completely,0.60192,1092,1811,0.57937,0.62448
2013,30-45 y.,female,Agree completely,0.04093,69,2245,0.03273,0.04913
2013,30-45 y.,female,Agree,0.06054,155,2245,0.05067,0.07041
2013,30-45 y.,female,Disagree,0.27595,677,2245,0.25746,0.29445
2013,30-45 y.,female,Disagree completely,0.62258,1344,2245,0.60252,0.64263
2013,46-65 y.,male,Agree completely,0.04715,133,3382,0.04001,0.05430
2013,46-65 y.,male,Agree,0.09484,298,3382,0.08497,0.10472
2013,46-65 y.,male,Disagree,0.37131,1203,3382,0.35502,0.38760
2013,46-65 y.,male,Disagree completely,0.48670,1748,3382,0.46985,0.50354
2013,46-65 y.,female,Agree completely,0.04882,167,3901,0.04206,0.05558
2013,46-65 y.,female,Agree,0.10505,360,3901,0.09543,0.11468
2013,46-65 y.,female,Disagree,0.32397,1267,3901,0.30928,0.33866
2013,46-65 y.,female,Disagree completely,0.52216,2107,3901,0.50648,0.53784
2013,66 and older,male,Agree completely,0.06557,152,2364,0.05559,0.07555
2013,66 and older,male,Agree,0.13975,293,2364,0.12577,0.15373
2013,66 and older,male,Disagree,0.33966,793,2364,0.32056,0.35875
2013,66 and older,male,Disagree completely,0.45502,1126,2364,0.43494,0.47510
2013,66 and older,female,Agree completely,0.08103,182,2516,0.07036,0.09169
2013,66 and older,female,Agree,0.15061,376,2516,0.13663,0.16459
2013,66 and older,female,Disagree,0.32779,807,2516,0.30945,0.34614
2013,66 and older,female,Disagree completely,0.44057,1151,2516,0.42117,0.45997
2018,17-29 y.,male,Agree completely,0.02786,66,2064,0.02076,0.03496
2018,17-29 y.,male,Agree,0.08981,197,2064,0.07747,0.10214
2018,17-29 y.,male,Disagree,0.35768,746,2064,0.33699,0.37836
2018,17-29 y.,male,Disagree completely,0.52466,1055,2064,0.50311,0.54621
2018,17-29 y.,female,Agree completely,0.02534,74,2123,0.01866,0.03203
2018,17-29 y.,female,Agree,0.11382,228,2123,0.10030,0.12733
2018,17-29 y.,female,Disagree,0.36525,712,2123,0.34476,0.38573
2018,17-29 y.,female,Disagree completely,0.49559,1109,2123,0.47432,0.51687
2018,30-45 y.,male,Agree completely,0.03488,82,2774,0.02806,0.04171
2018,30-45 y.,male,Agree,0.09674,282,2774,0.08573,0.10774
2018,30-45 y.,male,Disagree,0.37043,991,2774,0.35246,0.38841
2018,30-45 y.,male,Disagree completely,0.49795,1419,2774,0.47934,0.51656
2018,30-45 y.,female,Agree completely,0.04282,146,3903,0.03647,0.04918
2018,30-45 y.,female,Agree,0.08375,323,3903,0.07505,0.09244
2018,30-45 y.,female,Disagree,0.32052,1331,3903,0.30588,0.33516
2018,30-45 y.,female,Disagree completely,0.55291,2103,3903,0.53731,0.56851
2018,46-65 y.,male,Agree completely,0.04313,213,4432,0.03715,0.04911
2018,46-65 y.,male,Agree,0.11551,484,4432,0.10609,0.12492
2018,46-65 y.,male,Disagree,0.37638,1620,4432,0.36211,0.39064
2018,46-65 y.,male,Disagree completely,0.46498,2115,4432,0.45030,0.47967
2018,46-65 y.,female,Agree completely,0.04802,234,5150,0.04218,0.05386
2018,46-65 y.,female,Agree,0.10156,494,5150,0.09331,0.10981
2018,46-65 y.,female,Disagree,0.35750,1850,5150,0.34441,0.37059
2018,46-65 y.,female,Disagree completely,0.49292,2572,5150,0.47926,0.50657
2018,66 and older,male,Agree completely,0.04986,135,2426,0.04120,0.05853
2018,66 and older,male,Agree,0.14970,333,2426,0.13550,0.16390
2018,66 and older,male,Disagree,0.36275,864,2426,0.34361,0.38189
2018,66 and older,male,Disagree completely,0.43769,1094,2426,0.41794,0.45744
2018,66 and older,female,Agree completely,0.07339,164,2528,0.06322,0.08356
2018,66 and older,female,Agree,0.16160,408,2528,0.14725,0.17595
2018,66 and older,female,Disagree,0.33125,842,2528,0.31290,0.34960
2018,66 and older,female,Disagree completely,0.43376,1114,2528,0.41444,0.45309
