year,sampreg,sex,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,East,female,Somewhat concerned,0.47895,943,2001,0.45706,0.50085
1993,East,female,Not concerned at all,0.02797,49,2001,0.02074,0.03520
1994,West,male,Very concerned,0.37631,1608,4386,0.36197,0.39064
1994,West,male,Somewhat concerned,0.55201,2420,4386,0.53729,0.56673
1994,West,male,Not concerned at all,0.07168,358,4386,0.06405,0.07932
1994,West,female,Very concerned,0.41738,1886,4644,0.40319,0.43156
1994,West,female,Somewhat concerned,0.52676,2459,4644,0.51240,0.54112
1994,West,female,Not concerned at all,0.05586,299,4644,0.04926,0.06247
1994,East,male,Very concerned,0.35603,621,1789,0.33384,0.37822
1994,East,male,Somewhat concerned,0.58929,1061,1789,0.56649,0.61209
1994,East,male,Not concerned at all,0.05468,107,1789,0.04414,0.06522
1994,East,female,Very concerned,0.38543,771,1967,0.36391,0.40694
1994,East,female,Somewhat concerned,0.56764,1119,1967,0.54575,0.58954
1994,East,female,Not concerned at all,0.04693,77,1967,0.03758,0.05628
1995,West,male,Very concerned,0.41670,1861,4618,0.40248,0.43093
1995,West,male,Somewhat concerned,0.51644,2417,4618,0.50202,0.53085
1995,West,male,Not concerned at all,0.06686,340,4618,0.05965,0.07406
1995,West,female,Very concerned,0.47016,2231,4890,0.45617,0.48415
1995,West,female,Somewhat concerned,0.47674,2366,4890,0.46273,0.49074
1995,West,female,Not concerned at all,0.05310,293,4890,0.04682,0.05939
1995,East,male,Very concerned,0.40631,679,1739,0.38322,0.42940
1995,East,male,Somewhat concerned,0.54933,981,1739,0.52594,0.57272
1995,East,male,Not concerned at all,0.04435,79,1739,0.03467,0.05403
1995,East,female,Very concerned,0.44010,839,1925,0.41792,0.46228
1995,East,female,Somewhat concerned,0.52787,1026,1925,0.50556,0.55017
1995,East,female,Not concerned at all,0.03203,60,1925,0.02416,0.03990
1996,West,male,Very concerned,0.33717,1465,4520,0.32338,0.35095
1996,West,male,Somewhat concerned,0.57671,2622,4520,0.56230,0.59111
1996,West,male,Not concerned at all,0.08612,433,4520,0.07794,0.09430
1996,West,female,Very concerned,0.40713,1877,4801,0.39323,0.42103
1996,West,female,Somewhat concerned,0.53728,2589,4801,0.52317,0.55138
1996,West,female,Not concerned at all,0.05560,335,4801,0.04911,0.06208
1996,East,male,Very concerned,0.35692,615,1749,0.33446,0.37938
1996,East,male,Somewhat concerned,0.57997,1018,1749,0.55683,0.60311
1996,East,male,Not concerned at all,0.06311,116,1749,0.05171,0.07451
1996,East,female,Very concerned,0.38484,722,1922,0.36309,0.40660
1996,East,female,Somewhat concerned,0.55549,1097,1922,0.53327,0.57771
1996,East,female,Not concerned at all,0.05967,103,1922,0.04907,0.07026
1997,West,male,Very concerned,0.31513,1329,4451,0.30148,0.32878
1997,West,male,Somewhat concerned,0.58352,2625,4451,0.56904,0.59801
1997,West,male,Not concerned at all,0.10135,497,4451,0.09248,0.11021
1997,West,female,Very concerned,0.37606,1715,4705,0.36222,0.38991
1997,West,female,Somewhat concerned,0.54967,2593,4705,0.53545,0.56389
1997,West,female,Not concerned at all,0.07427,397,4705,0.06677,0.08176
1997,East,male,Very concerned,0.33369,558,1741,0.31154,0.35585
1997,East,male,Somewhat concerned,0.58785,1038,1741,0.56472,0.61097
1997,East,male,Not concerned at all,0.07846,145,1741,0.06583,0.09110
1997,East,female,Very concerned,0.40545,725,1879,0.38325,0.42766
1997,East,female,Somewhat concerned,0.53922,1054,1879,0.51668,0.56176
1997,East,female,Not concerned at all,0.05533,100,1879,0.04499,0.06567
1998,West,male,Very concerned,0.31729,1489,4994,0.30438,0.33020
1998,West,male,Somewhat concerned,0.58618,2987,4994,0.57252,0.59984
1998,West,male,Not concerned at all,0.09653,518,4994,0.08834,0.10472
1998,West,female,Very concerned,0.36025,1872,5328,0.34736,0.37314
1998,West,female,Somewhat concerned,0.56714,3072,5328,0.55383,0.58044
1998,West,female,Not concerned at all,0.07262,384,5328,0.06565,0.07958
1998,East,male,Very concerned,0.28186,515,1861,0.26141,0.30231
1998,East,male,Somewhat concerned,0.64145,1194,1861,0.61965,0.66324
1998,East,male,Not concerned at all,0.07669,152,1861,0.06460,0.08879
1998,East,female,Very concerned,0.35863,671,1987,0.33754,0.37973
1998,East,female,Somewhat concerned,0.59797,1228,1987,0.57640,0.61953
1998,East,female,Not concerned at all,0.04340,88,1987,0.03444,0.05236
1999,West,male,Very concerned,0.21497,981,4774,0.20332,0.22663
1999,West,male,Somewhat concerned,0.62921,2991,4774,0.61550,0.64291
1999,West,male,Not concerned at all,0.15582,802,4774,0.14553,0.16611
1999,West,female,Very concerned,0.25402,1243,5070,0.24203,0.26600
1999,West,female,Somewhat concerned,0.64488,3271,5070,0.63171,0.65806
1999,West,female,Not concerned at all,0.10110,556,5070,0.09280,0.10940
1999,East,male,Very concerned,0.20773,360,1818,0.18908,0.22638
1999,East,male,Somewhat concerned,0.65871,1197,1818,0.63691,0.68051
1999,East,male,Not concerned at all,0.13356,261,1818,0.11792,0.14920
1999,East,female,Very concerned,0.24432,454,1960,0.22530,0.26335
1999,East,female,Somewhat concerned,0.66118,1319,1960,0.64022,0.68214
1999,East,female,Not concerned at all,0.09449,187,1960,0.08154,0.10745
2000,West,male,Very concerned,0.24135,2031,8715,0.23237,0.25034
2000,West,male,Somewhat concerned,0.57685,5079,8715,0.56647,0.58722
2000,West,male,Not concerned at all,0.18180,1605,8715,0.17370,0.18990
2000,West,female,Very concerned,0.28808,2678,9389,0.27892,0.29724
2000,West,female,Somewhat concerned,0.58400,5481,9389,0.57403,0.59397
2000,West,female,Not concerned at all,0.12792,1230,9389,0.12116,0.13467
2000,East,male,Very concerned,0.25561,692,2772,0.23937,0.27185
2000,East,male,Somewhat concerned,0.61113,1689,2772,0.59298,0.62928
2000,East,male,Not concerned at all,0.13326,391,2772,0.12061,0.14591
2000,East,female,Very concerned,0.30457,870,3026,0.28817,0.32097
2000,East,female,Somewhat concerned,0.60401,1890,3026,0.58658,0.62144
2000,East,female,Not concerned at all,0.09142,266,3026,0.08115,0.10169
2001,West,male,Very concerned,0.23600,1782,7856,0.22661,0.24539
2001,West,male,Somewhat concerned,0.58716,4667,7856,0.57627,0.59804
2001,West,male,Not concerned at all,0.17684,1407,7856,0.16840,0.18528
2001,West,female,Very concerned,0.26463,2247,8495,0.25525,0.27401
2001,West,female,Somewhat concerned,0.60044,5062,8495,0.59003,0.61086
2001,West,female,Not concerned at all,0.13493,1186,8495,0.12766,0.14219
2001,East,male,Very concerned,0.23751,609,2601,0.22116,0.25387
2001,East,male,Somewhat concerned,0.62758,1630,2601,0.60900,0.64617
2001,East,male,Not concerned at all,0.13490,362,2601,0.12177,0.14803
2001,East,female,Very concerned,0.28337,774,2796,0.26666,0.30007
2001,East,female,Somewhat concerned,0.60951,1731,2796,0.59142,0.62759
2001,East,female,Not concerned at all,0.10712,291,2796,0.09566,0.11859
2002,West,male,Very concerned,0.20423,1663,8457,0.19564,0.21282
2002,West,male,Somewhat concerned,0.60151,5135,8457,0.59107,0.61194
2002,West,male,Not concerned at all,0.19426,1659,8457,0.18583,0.20269
2002,West,female,Very concerned,0.25665,2263,9042,0.24764,0.26565
2002,West,female,Somewhat concerned,0.61103,5546,9042,0.60098,0.62108
2002,West,female,Not concerned at all,0.13232,1233,9042,0.12534,0.13931
2002,East,male,Very concerned,0.23049,567,2619,0.21436,0.24663
2002,East,male,Somewhat concerned,0.59368,1608,2619,0.57487,0.61250
2002,East,male,Not concerned at all,0.17582,444,2619,0.16124,0.19041
2002,East,female,Very concerned,0.24798,649,2778,0.23192,0.26404
2002,East,female,Somewhat concerned,0.63827,1813,2778,0.62039,0.65614
2002,East,female,Not concerned at all,0.11376,316,2778,0.10195,0.12557
2003,West,male,Very concerned,0.21445,1589,8056,0.20549,0.22341
2003,West,male,Somewhat concerned,0.60994,4984,8056,0.59929,0.62059
2003,West,male,Not concerned at all,0.17561,1483,8056,0.16730,0.18392
2003,West,female,Very concerned,0.26563,2204,8661,0.25633,0.27493
2003,West,female,Somewhat concerned,0.60948,5346,8661,0.59920,0.61976
2003,West,female,Not concerned at all,0.12489,1111,8661,0.11793,0.13185
2003,East,male,Very concerned,0.24631,602,2570,0.22965,0.26297
2003,East,male,Somewhat concerned,0.61502,1617,2570,0.59620,0.63383
2003,East,male,Not concerned at all,0.13867,351,2570,0.12531,0.15204
2003,East,female,Very concerned,0.28807,737,2748,0.27114,0.30501
2003,East,female,Somewhat concerned,0.61988,1757,2748,0.60173,0.63803
2003,East,female,Not concerned at all,0.09204,254,2748,0.08123,0.10286
2004,West,male,Very concerned,0.20203,1532,7825,0.19313,0.21093
2004,West,male,Somewhat concerned,0.60232,4726,7825,0.59148,0.61317
2004,West,male,Not concerned at all,0.19565,1567,7825,0.18686,0.20444
2004,West,female,Very concerned,0.25914,2131,8429,0.24979,0.26850
2004,West,female,Somewhat concerned,0.60704,5138,8429,0.59661,0.61747
2004,West,female,Not concerned at all,0.13382,1160,8429,0.12655,0.14109
2004,East,male,Very concerned,0.21896,523,2496,0.20274,0.23519
2004,East,male,Somewhat concerned,0.60587,1533,2496,0.58670,0.62505
2004,East,male,Not concerned at all,0.17516,440,2496,0.16025,0.19008
2004,East,female,Very concerned,0.26724,661,2706,0.25057,0.28392
2004,East,female,Somewhat concerned,0.62036,1747,2706,0.60207,0.63865
2004,East,female,Not concerned at all,0.11240,298,2706,0.10049,0.12430
2005,West,male,Very concerned,0.24425,1750,7427,0.23448,0.25402
2005,West,male,Somewhat concerned,0.57638,4302,7427,0.56514,0.58762
2005,West,male,Not concerned at all,0.17937,1375,7427,0.17064,0.18809
2005,West,female,Very concerned,0.31022,2434,8126,0.30016,0.32028
2005,West,female,Somewhat concerned,0.57438,4706,8126,0.56363,0.58514
2005,West,female,Not concerned at all,0.11540,986,8126,0.10845,0.12234
2005,East,male,Very concerned,0.27322,627,2414,0.25544,0.29100
2005,East,male,Somewhat concerned,0.56577,1399,2414,0.54599,0.58555
2005,East,male,Not concerned at all,0.16101,388,2414,0.14635,0.17568
2005,East,female,Very concerned,0.32294,793,2603,0.30498,0.34091
2005,East,female,Somewhat concerned,0.59382,1580,2603,0.57495,0.61269
2005,East,female,Not concerned at all,0.08324,230,2603,0.07262,0.09385
2006,West,male,Very concerned,0.24340,1862,7877,0.23393,0.25288
2006,West,male,Somewhat concerned,0.58781,4698,7877,0.57694,0.59868
2006,West,male,Not concerned at all,0.16879,1317,7877,0.16052,0.17706
2006,West,female,Very concerned,0.29694,2534,8666,0.28732,0.30656
2006,West,female,Somewhat concerned,0.59262,5192,8666,0.58227,0.60297
2006,West,female,Not concerned at all,0.11044,940,8666,0.10384,0.11704
2006,East,male,Very concerned,0.23912,593,2517,0.22245,0.25578
2006,East,male,Somewhat concerned,0.58174,1496,2517,0.56246,0.60101
2006,East,male,Not concerned at all,0.17914,428,2517,0.16416,0.19413
2006,East,female,Very concerned,0.27078,748,2733,0.25412,0.28744
2006,East,female,Somewhat concerned,0.61462,1691,2733,0.59637,0.63287
2006,East,female,Not concerned at all,0.11460,294,2733,0.10265,0.12654
2007,West,male,Very concerned,0.34737,2462,7314,0.33646,0.35828
2007,West,male,Somewhat concerned,0.51578,3881,7314,0.50433,0.52723
2007,West,male,Not concerned at all,0.13685,971,7314,0.12897,0.14473
2007,West,female,Very concerned,0.39453,3161,8079,0.38388,0.40519
2007,West,female,Somewhat concerned,0.51727,4210,8079,0.50637,0.52817
2007,West,female,Not concerned at all,0.08820,708,8079,0.08201,0.09438
2007,East,male,Very concerned,0.32222,764,2404,0.30353,0.34090
2007,East,male,Somewhat concerned,0.52915,1313,2404,0.50919,0.54911
2007,East,male,Not concerned at all,0.14863,327,2404,0.13441,0.16286
2007,East,female,Very concerned,0.39020,989,2582,0.37138,0.40902
2007,East,female,Somewhat concerned,0.52007,1363,2582,0.50080,0.53935
2007,East,female,Not concerned at all,0.08972,230,2582,0.07870,0.10075
2008,West,male,Very concerned,0.26165,1750,6873,0.25125,0.27204
2008,West,male,Somewhat concerned,0.56644,3993,6873,0.55472,0.57816
2008,West,male,Not concerned at all,0.17191,1130,6873,0.16299,0.18083
2008,West,female,Very concerned,0.31734,2322,7617,0.30689,0.32780
2008,West,female,Somewhat concerned,0.57739,4483,7617,0.56630,0.58849
2008,West,female,Not concerned at all,0.10526,812,7617,0.09837,0.11216
2008,East,male,Very concerned,0.24294,542,2299,0.22540,0.26047
2008,East,male,Somewhat concerned,0.58153,1373,2299,0.56136,0.60170
2008,East,male,Not concerned at all,0.17554,384,2299,0.15998,0.19109
2008,East,female,Very concerned,0.27808,655,2457,0.26036,0.29580
2008,East,female,Somewhat concerned,0.60700,1526,2457,0.58769,0.62632
2008,East,female,Not concerned at all,0.11491,276,2457,0.10230,0.12753
2009,West,male,Very concerned,0.24348,1547,6386,0.23295,0.25401
2009,West,male,Somewhat concerned,0.58585,3780,6386,0.57376,0.59793
2009,West,male,Not concerned at all,0.17067,1059,6386,0.16145,0.17990
2009,West,female,Very concerned,0.28505,2018,7025,0.27450,0.29561
2009,West,female,Somewhat concerned,0.61029,4267,7025,0.59889,0.62170
2009,West,female,Not concerned at all,0.10465,740,7025,0.09749,0.11181
2009,East,male,Very concerned,0.24712,514,2184,0.22903,0.26521
2009,East,male,Somewhat concerned,0.56812,1282,2184,0.54734,0.58890
2009,East,male,Not concerned at all,0.18476,388,2184,0.16848,0.20104
2009,East,female,Very concerned,0.27639,618,2346,0.25829,0.29449
2009,East,female,Somewhat concerned,0.60164,1448,2346,0.58182,0.62145
2009,East,female,Not concerned at all,0.12198,280,2346,0.10873,0.13522
2010,West,male,Very concerned,0.28941,2298,8379,0.27969,0.29912
2010,West,male,Somewhat concerned,0.56290,4845,8379,0.55228,0.57353
2010,West,male,Not concerned at all,0.14769,1236,8379,0.14009,0.15529
2010,West,female,Very concerned,0.32600,3226,10046,0.31684,0.33517
2010,West,female,Somewhat concerned,0.58837,5918,10046,0.57875,0.59800
2010,West,female,Not concerned at all,0.08562,902,10046,0.08015,0.09110
2010,East,male,Very concerned,0.25641,615,2500,0.23929,0.27353
2010,East,male,Somewhat concerned,0.56765,1425,2500,0.54822,0.58707
2010,East,male,Not concerned at all,0.17595,460,2500,0.16102,0.19088
2010,East,female,Very concerned,0.29407,793,2955,0.27764,0.31050
2010,East,female,Somewhat concerned,0.59226,1821,2955,0.57454,0.60998
2010,East,female,Not concerned at all,0.11367,341,2955,0.10222,0.12512
2011,West,male,Very concerned,0.27699,2040,7374,0.26677,0.28720
2011,West,male,Somewhat concerned,0.57852,4301,7374,0.56725,0.58979
2011,West,male,Not concerned at all,0.14449,1033,7374,0.13646,0.15251
2011,West,female,Very concerned,0.34030,2865,8275,0.33009,0.35051
2011,West,female,Somewhat concerned,0.57191,4704,8275,0.56125,0.58257
2011,West,female,Not concerned at all,0.08779,706,8275,0.08169,0.09389
2011,East,male,Very concerned,0.28794,580,2299,0.26943,0.30645
2011,East,male,Somewhat concerned,0.55010,1313,2299,0.52976,0.57044
2011,East,male,Not concerned at all,0.16196,406,2299,0.14690,0.17703
2011,East,female,Very concerned,0.29798,740,2543,0.28020,0.31576
2011,East,female,Somewhat concerned,0.59241,1527,2543,0.57330,0.61151
2011,East,female,Not concerned at all,0.10962,276,2543,0.09747,0.12176
2012,West,male,Very concerned,0.25417,1873,7321,0.24420,0.26415
2012,West,male,Somewhat concerned,0.58466,4309,7321,0.57337,0.59594
2012,West,male,Not concerned at all,0.16117,1139,7321,0.15275,0.16960
2012,West,female,Very concerned,0.30843,2589,8238,0.29846,0.31841
2012,West,female,Somewhat concerned,0.60335,4908,8238,0.59278,0.61391
2012,West,female,Not concerned at all,0.08822,741,8238,0.08209,0.09434
2012,East,male,Very concerned,0.24508,511,2287,0.22744,0.26271
2012,East,male,Somewhat concerned,0.56952,1346,2287,0.54922,0.58981
2012,East,male,Not concerned at all,0.18541,430,2287,0.16948,0.20134
2012,East,female,Very concerned,0.27472,692,2539,0.25735,0.29208
2012,East,female,Somewhat concerned,0.60838,1528,2539,0.58939,0.62737
2012,East,female,Not concerned at all,0.11691,319,2539,0.10441,0.12941
2013,West,male,Very concerned,0.23756,1580,6698,0.22737,0.24775
2013,West,male,Somewhat concerned,0.59064,3977,6698,0.57886,0.60241
2013,West,male,Not concerned at all,0.17180,1141,6698,0.16277,0.18084
2013,West,female,Very concerned,0.28889,2257,7630,0.27871,0.29906
2013,West,female,Somewhat concerned,0.60184,4523,7630,0.59086,0.61282
2013,West,female,Not concerned at all,0.10927,850,7630,0.10227,0.11628
2013,East,male,Very concerned,0.23634,454,2097,0.21815,0.25453
2013,East,male,Somewhat concerned,0.55702,1210,2097,0.53575,0.57829
2013,East,male,Not concerned at all,0.20664,433,2097,0.18931,0.22397
2013,East,female,Very concerned,0.28044,625,2341,0.26224,0.29864
2013,East,female,Somewhat concerned,0.58502,1388,2341,0.56506,0.60499
2013,East,female,Not concerned at all,0.13454,328,2341,0.12071,0.14836
2014,West,male,Very concerned,0.23558,2408,9847,0.22720,0.24396
2014,West,male,Somewhat concerned,0.57431,5626,9847,0.56455,0.58408
2014,West,male,Not concerned at all,0.19011,1813,9847,0.18236,0.19786
2014,West,female,Very concerned,0.30085,3506,11548,0.29249,0.30922
2014,West,female,Somewhat concerned,0.59110,6740,11548,0.58213,0.60006
2014,West,female,Not concerned at all,0.10805,1302,11548,0.10239,0.11371
2014,East,male,Very concerned,0.22122,545,2535,0.20506,0.23738
2014,East,male,Somewhat concerned,0.55853,1426,2535,0.53920,0.57787
2014,East,male,Not concerned at all,0.22025,564,2535,0.20411,0.23638
2014,East,female,Very concerned,0.28687,779,3025,0.27075,0.30299
2014,East,female,Somewhat concerned,0.59156,1831,3025,0.57404,0.60908
2014,East,female,Not concerned at all,0.12156,415,3025,0.10992,0.13321
2015,West,male,Very concerned,0.23403,2100,9009,0.22528,0.24277
2015,West,male,Somewhat concerned,0.58465,5259,9009,0.57447,0.59482
2015,West,male,Not concerned at all,0.18133,1650,9009,0.17337,0.18928
2015,West,female,Very concerned,0.29905,3114,10651,0.29036,0.30775
2015,West,female,Somewhat concerned,0.59209,6367,10651,0.58275,0.60142
2015,West,female,Not concerned at all,0.10886,1170,10651,0.10294,0.11477
2015,East,male,Very concerned,0.21606,477,2381,0.19953,0.23260
2015,East,male,Somewhat concerned,0.57483,1347,2381,0.55497,0.59469
2015,East,male,Not concerned at all,0.20911,557,2381,0.19277,0.22545
2015,East,female,Very concerned,0.27156,697,2835,0.25518,0.28793
2015,East,female,Somewhat concerned,0.60014,1704,2835,0.58211,0.61818
2015,East,female,Not concerned at all,0.12830,434,2835,0.11599,0.14061
2016,West,male,Very concerned,0.25642,2235,8735,0.24726,0.26558
2016,West,male,Somewhat concerned,0.56065,4971,8735,0.55024,0.57105
2016,West,male,Not concerned at all,0.18293,1529,8735,0.17482,0.19104
2016,West,female,Very concerned,0.31622,3254,10309,0.30724,0.32520
2016,West,female,Somewhat concerned,0.57231,5924,10309,0.56276,0.58186
2016,West,female,Not concerned at all,0.11147,1131,10309,0.10540,0.11755
2016,East,male,Very concerned,0.24745,570,2271,0.22970,0.26520
2016,East,male,Somewhat concerned,0.55922,1245,2271,0.53880,0.57965
2016,East,male,Not concerned at all,0.19333,456,2271,0.17708,0.20957
2016,East,female,Very concerned,0.27329,741,2731,0.25657,0.29000
2016,East,female,Somewhat concerned,0.61123,1634,2731,0.59294,0.62951
2016,East,female,Not concerned at all,0.11549,356,2731,0.10350,0.12747
2017,West,male,Very concerned,0.30058,2857,9622,0.29142,0.30975
2017,West,male,Somewhat concerned,0.55799,5382,9622,0.54807,0.56792
2017,West,male,Not concerned at all,0.14142,1383,9622,0.13446,0.14838
2017,West,female,Very concerned,0.37028,4147,11202,0.36134,0.37923
2017,West,female,Somewhat concerned,0.53345,6042,11202,0.52421,0.54269
2017,West,female,Not concerned at all,0.09627,1013,11202,0.09081,0.10173
2017,East,male,Very concerned,0.27618,712,2567,0.25888,0.29348
2017,East,male,Somewhat concerned,0.54824,1396,2567,0.52898,0.56749
2017,East,male,Not concerned at all,0.17558,459,2567,0.16086,0.19030
2017,East,female,Very concerned,0.36085,1027,2998,0.34365,0.37804
2017,East,female,Somewhat concerned,0.53230,1638,2998,0.51444,0.55016
2017,East,female,Not concerned at all,0.10685,333,2998,0.09579,0.11791
2018,West,male,Very concerned,0.29012,2626,9252,0.28087,0.29936
2018,West,male,Somewhat concerned,0.56294,5199,9252,0.55283,0.57305
2018,West,male,Not concerned at all,0.14694,1427,9252,0.13973,0.15416
2018,West,female,Very concerned,0.34180,3684,10829,0.33287,0.35074
2018,West,female,Somewhat concerned,0.55465,6008,10829,0.54529,0.56401
2018,West,female,Not concerned at all,0.10354,1137,10829,0.09781,0.10928
2018,East,male,Very concerned,0.26505,660,2520,0.24782,0.28229
2018,East,male,Somewhat concerned,0.54306,1358,2520,0.52361,0.56251
2018,East,male,Not concerned at all,0.19189,502,2520,0.17651,0.20726
2018,East,female,Very concerned,0.31272,886,2955,0.29600,0.32943
2018,East,female,Somewhat concerned,0.57951,1686,2955,0.56171,0.59731
2018,East,female,Not concerned at all,0.10777,383,2955,0.09659,0.11896
2019,West,male,Very concerned,0.41791,4145,9554,0.40802,0.42780
2019,West,male,Somewhat concerned,0.48036,4515,9554,0.47034,0.49038
2019,West,male,Not concerned at all,0.10173,894,9554,0.09567,0.10779
2019,West,female,Very concerned,0.49696,5331,10454,0.48737,0.50654
2019,West,female,Somewhat concerned,0.44509,4577,10454,0.43557,0.45462
2019,West,female,Not concerned at all,0.05795,546,10454,0.05347,0.06243
2019,East,male,Very concerned,0.40857,993,2632,0.38979,0.42736
2019,East,male,Somewhat concerned,0.47394,1329,2632,0.45486,0.49302
2019,East,male,Not concerned at all,0.11749,310,2632,0.10518,0.12979
2019,East,female,Very concerned,0.46389,1297,2889,0.44570,0.48207
