year,pgisced97,sampreg,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Primary Level,West,Very concerned,0.37012,219,681,0.33382,0.40641
1988,Primary Level,West,Somewhat concerned,0.47699,333,681,0.43945,0.51453
1988,Primary Level,West,Not concerned at all,0.15289,129,681,0.12584,0.17994
1988,Lower Secondary Level,West,Very concerned,0.50497,1268,2686,0.48605,0.52388
1988,Lower Secondary Level,West,Somewhat concerned,0.41846,1181,2686,0.39980,0.43712
1988,Lower Secondary Level,West,Not concerned at all,0.07657,237,2686,0.06652,0.08663
1988,Upper Secondary Level,West,Very concerned,0.57289,2636,4694,0.55874,0.58704
1988,Upper Secondary Level,West,Somewhat concerned,0.38561,1822,4694,0.37169,0.39954
1988,Upper Secondary Level,West,Not concerned at all,0.04150,236,4694,0.03579,0.04720
1988,Post-secondary Non-tertiary Level,West,Very concerned,0.67037,165,261,0.61324,0.72751
1988,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.31780,96,261,0.26120,0.37440
1988,First Stage of Tertiary Education,West,Very concerned,0.60246,334,508,0.55987,0.64506
1988,First Stage of Tertiary Education,West,Somewhat concerned,0.34539,174,508,0.30400,0.38678
1988,Second Stage of Tertiary Education,West,Very concerned,0.63231,444,681,0.59607,0.66855
1988,Second Stage of Tertiary Education,West,Somewhat concerned,0.33837,237,681,0.30281,0.37393
1989,No answer / don't know,West,Very concerned,0.61830,74,123,0.53209,0.70451
1989,No answer / don't know,West,Somewhat concerned,0.30183,49,123,0.22037,0.38329
1989,Pre-primary Level,West,Very concerned,0.77067,120,164,0.70614,0.83521
1989,Pre-primary Level,West,Somewhat concerned,0.20752,44,164,0.14527,0.26978
1989,Primary Level,West,Very concerned,0.42505,223,639,0.38669,0.46341
1989,Primary Level,West,Somewhat concerned,0.36224,284,639,0.32494,0.39954
1989,Primary Level,West,Not concerned at all,0.21271,132,639,0.18096,0.24447
1989,Lower Secondary Level,West,Very concerned,0.55469,1340,2546,0.53538,0.57400
1989,Lower Secondary Level,West,Somewhat concerned,0.37967,991,2546,0.36081,0.39852
1989,Lower Secondary Level,West,Not concerned at all,0.06565,215,2546,0.05602,0.07527
1989,Upper Secondary Level,West,Very concerned,0.64139,2851,4583,0.62751,0.65528
1989,Upper Secondary Level,West,Somewhat concerned,0.32316,1533,4583,0.30961,0.33670
1989,Upper Secondary Level,West,Not concerned at all,0.03545,199,4583,0.03010,0.04081
1989,Post-secondary Non-tertiary Level,West,Very concerned,0.72705,194,272,0.67401,0.78009
1989,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.24243,78,272,0.19140,0.29345
1989,First Stage of Tertiary Education,West,Very concerned,0.68127,353,499,0.64034,0.72220
1989,First Stage of Tertiary Education,West,Somewhat concerned,0.29586,146,499,0.25577,0.33595
1989,Second Stage of Tertiary Education,West,Very concerned,0.69670,481,673,0.66195,0.73146
1989,Second Stage of Tertiary Education,West,Somewhat concerned,0.27992,192,673,0.24597,0.31386
1990,No answer / don't know,West,Very concerned,0.62579,84,141,0.54562,0.70595
1990,No answer / don't know,West,Somewhat concerned,0.30459,57,141,0.22836,0.38083
1990,Pre-primary Level,West,Very concerned,0.76543,113,152,0.69784,0.83301
1990,Pre-primary Level,West,Somewhat concerned,0.19103,39,152,0.12833,0.25374
1990,Primary Level,West,Very concerned,0.43974,257,628,0.40088,0.47859
1990,Primary Level,West,Somewhat concerned,0.38457,265,628,0.34649,0.42265
1990,Primary Level,West,Not concerned at all,0.17569,106,628,0.14590,0.20548
1990,Lower Secondary Level,West,Very concerned,0.55365,1284,2435,0.53390,0.57340
1990,Lower Secondary Level,West,Somewhat concerned,0.37300,952,2435,0.35379,0.39221
1990,Lower Secondary Level,West,Not concerned at all,0.07335,199,2435,0.06299,0.08370
1990,Lower Secondary Level,East,Very concerned,0.53671,282,482,0.49215,0.58127
1990,Lower Secondary Level,East,Somewhat concerned,0.40117,200,482,0.35736,0.44497
1990,Upper Secondary Level,West,Very concerned,0.62991,2797,4502,0.61581,0.64402
1990,Upper Secondary Level,West,Somewhat concerned,0.33097,1505,4502,0.31722,0.34471
1990,Upper Secondary Level,West,Not concerned at all,0.03912,200,4502,0.03346,0.04479
1990,Upper Secondary Level,East,Very concerned,0.58550,1481,2524,0.56628,0.60473
1990,Upper Secondary Level,East,Somewhat concerned,0.38462,975,2524,0.36564,0.40361
1990,Upper Secondary Level,East,Not concerned at all,0.02987,68,2524,0.02323,0.03652
1990,Post-secondary Non-tertiary Level,West,Very concerned,0.73922,207,280,0.68770,0.79074
1990,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.23479,73,280,0.18506,0.28453
1990,Post-secondary Non-tertiary Level,East,Very concerned,0.67435,56,56,0.55050,0.79820
1990,First Stage of Tertiary Education,West,Very concerned,0.66732,355,495,0.62577,0.70887
1990,First Stage of Tertiary Education,West,Somewhat concerned,0.30257,140,495,0.26206,0.34308
1990,First Stage of Tertiary Education,East,Very concerned,0.57875,153,250,0.51742,0.64008
1990,First Stage of Tertiary Education,East,Somewhat concerned,0.39498,97,250,0.33426,0.45570
1990,Second Stage of Tertiary Education,West,Very concerned,0.72630,498,685,0.69289,0.75972
1990,Second Stage of Tertiary Education,West,Somewhat concerned,0.25553,187,685,0.22284,0.28821
1990,Second Stage of Tertiary Education,East,Very concerned,0.59691,585,972,0.56606,0.62776
1990,Second Stage of Tertiary Education,East,Somewhat concerned,0.38390,387,972,0.35331,0.41449
1991,No answer / don't know,West,Very concerned,0.57407,86,149,0.49440,0.65374
1991,No answer / don't know,West,Somewhat concerned,0.32804,63,149,0.25240,0.40368
1991,Pre-primary Level,West,Very concerned,0.72946,99,142,0.65613,0.80279
1991,Pre-primary Level,West,Somewhat concerned,0.24511,43,142,0.17411,0.31611
1991,Primary Level,West,Very concerned,0.38561,177,612,0.34702,0.42421
1991,Primary Level,West,Somewhat concerned,0.42180,315,612,0.38265,0.46096
1991,Primary Level,West,Not concerned at all,0.19259,120,612,0.16132,0.22385
1991,Lower Secondary Level,West,Very concerned,0.45653,1039,2386,0.43654,0.47652
1991,Lower Secondary Level,West,Somewhat concerned,0.46862,1132,2386,0.44859,0.48864
1991,Lower Secondary Level,West,Not concerned at all,0.07485,215,2386,0.06429,0.08542
1991,Lower Secondary Level,East,Very concerned,0.46527,221,426,0.41785,0.51269
1991,Lower Secondary Level,East,Somewhat concerned,0.46843,205,426,0.42099,0.51587
1991,Upper Secondary Level,West,Very concerned,0.52389,2324,4529,0.50935,0.53844
1991,Upper Secondary Level,West,Somewhat concerned,0.43375,1970,4529,0.41931,0.44818
1991,Upper Secondary Level,West,Not concerned at all,0.04236,235,4529,0.03649,0.04822
1991,Upper Secondary Level,East,Very concerned,0.46681,1103,2345,0.44661,0.48700
1991,Upper Secondary Level,East,Somewhat concerned,0.49713,1163,2345,0.47689,0.51738
1991,Upper Secondary Level,East,Not concerned at all,0.03606,79,2345,0.02851,0.04361
1991,Post-secondary Non-tertiary Level,West,Very concerned,0.65750,184,288,0.60260,0.71240
1991,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.29434,104,288,0.24161,0.34707
1991,Post-secondary Non-tertiary Level,East,Very concerned,0.49129,34,69,0.37246,0.61011
1991,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.49664,35,69,0.37780,0.61548
1991,First Stage of Tertiary Education,West,Very concerned,0.58592,301,494,0.54244,0.62940
1991,First Stage of Tertiary Education,West,Somewhat concerned,0.36970,193,494,0.32709,0.41231
1991,First Stage of Tertiary Education,East,Very concerned,0.42757,98,224,0.36264,0.49251
1991,First Stage of Tertiary Education,East,Somewhat concerned,0.51579,126,224,0.45020,0.58138
1991,Second Stage of Tertiary Education,West,Very concerned,0.58325,434,695,0.54657,0.61994
1991,Second Stage of Tertiary Education,West,Somewhat concerned,0.37528,261,695,0.33926,0.41131
1991,Second Stage of Tertiary Education,East,Very concerned,0.44855,413,931,0.41659,0.48052
1991,Second Stage of Tertiary Education,East,Somewhat concerned,0.53249,518,931,0.50042,0.56456
1992,No answer / don't know,West,Very concerned,0.62586,80,154,0.54918,0.70254
1992,No answer / don't know,West,Somewhat concerned,0.30013,74,154,0.22751,0.37275
1992,Pre-primary Level,West,Very concerned,0.75597,105,105,0.67342,0.83852
1992,Primary Level,West,Very concerned,0.38387,202,594,0.34472,0.42301
1992,Primary Level,West,Somewhat concerned,0.47066,301,594,0.43049,0.51084
1992,Primary Level,West,Not concerned at all,0.14547,91,594,0.11709,0.17385
1992,Lower Secondary Level,West,Very concerned,0.53063,1168,2309,0.51026,0.55099
1992,Lower Secondary Level,West,Somewhat concerned,0.40505,966,2309,0.38502,0.42508
1992,Lower Secondary Level,West,Not concerned at all,0.06432,175,2309,0.05432,0.07433
1992,Lower Secondary Level,East,Very concerned,0.48837,225,419,0.44045,0.53629
1992,Lower Secondary Level,East,Somewhat concerned,0.45642,194,419,0.40867,0.50417
1992,Upper Secondary Level,West,Very concerned,0.58976,2583,4473,0.57534,0.60417
1992,Upper Secondary Level,West,Somewhat concerned,0.37462,1714,4473,0.36044,0.38881
1992,Upper Secondary Level,West,Not concerned at all,0.03562,176,4473,0.03019,0.04105
1992,Upper Secondary Level,East,Very concerned,0.57806,1247,2205,0.55745,0.59868
1992,Upper Secondary Level,East,Somewhat concerned,0.39416,900,2205,0.37375,0.41456
1992,Upper Secondary Level,East,Not concerned at all,0.02778,58,2205,0.02092,0.03464
1992,Post-secondary Non-tertiary Level,West,Very concerned,0.68077,209,303,0.62819,0.73335
1992,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.28228,94,303,0.23151,0.33305
1992,Post-secondary Non-tertiary Level,East,Very concerned,0.65560,43,43,0.51189,0.79931
1992,First Stage of Tertiary Education,West,Very concerned,0.64765,357,524,0.60671,0.68859
1992,First Stage of Tertiary Education,West,Somewhat concerned,0.33646,167,524,0.29597,0.37696
1992,First Stage of Tertiary Education,East,Very concerned,0.57769,128,225,0.51301,0.64238
1992,First Stage of Tertiary Education,East,Somewhat concerned,0.39563,97,225,0.33159,0.45966
1992,Second Stage of Tertiary Education,West,Very concerned,0.61347,464,720,0.57788,0.64906
1992,Second Stage of Tertiary Education,West,Somewhat concerned,0.36026,256,720,0.32517,0.39535
1992,Second Stage of Tertiary Education,East,Very concerned,0.62738,560,897,0.59572,0.65904
1992,Second Stage of Tertiary Education,East,Somewhat concerned,0.35421,337,897,0.32290,0.38553
1993,No answer / don't know,West,Very concerned,0.54027,90,165,0.46400,0.61655
1993,No answer / don't know,West,Somewhat concerned,0.40393,75,165,0.32883,0.47902
1993,Pre-primary Level,West,Very concerned,0.70203,81,119,0.61950,0.78455
1993,Pre-primary Level,West,Somewhat concerned,0.24869,38,119,0.17070,0.32668
1993,Pre-primary Level,East,Very concerned,0.55767,33,33,0.38558,0.72975
1993,Primary Level,West,Very concerned,0.36644,195,580,0.32720,0.40569
1993,Primary Level,West,Somewhat concerned,0.47094,294,580,0.43029,0.51160
1993,Primary Level,West,Not concerned at all,0.16261,91,580,0.13255,0.19267
1993,Lower Secondary Level,West,Very concerned,0.45262,981,2233,0.43197,0.47327
1993,Lower Secondary Level,West,Somewhat concerned,0.47811,1079,2233,0.45738,0.49883
1993,Lower Secondary Level,West,Not concerned at all,0.06927,173,2233,0.05874,0.07981
1993,Lower Secondary Level,East,Very concerned,0.43783,199,405,0.38945,0.48621
1993,Lower Secondary Level,East,Somewhat concerned,0.51607,206,405,0.46734,0.56480
1993,Upper Secondary Level,West,Very concerned,0.52104,2322,4490,0.50642,0.53565
1993,Upper Secondary Level,West,Somewhat concerned,0.44487,1984,4490,0.43034,0.45941
1993,Upper Secondary Level,West,Not concerned at all,0.03409,184,4490,0.02878,0.03940
1993,Upper Secondary Level,East,Very concerned,0.46987,1009,2132,0.44868,0.49106
1993,Upper Secondary Level,East,Somewhat concerned,0.50329,1067,2132,0.48206,0.52452
1993,Upper Secondary Level,East,Not concerned at all,0.02684,56,2132,0.01998,0.03370
1993,Post-secondary Non-tertiary Level,West,Very concerned,0.63509,191,308,0.58123,0.68894
1993,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.34761,117,308,0.29434,0.40088
1993,Post-secondary Non-tertiary Level,East,Very concerned,0.52553,34,66,0.40413,0.64692
1993,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.39780,32,66,0.27881,0.51679
1993,First Stage of Tertiary Education,West,Very concerned,0.55987,290,504,0.51649,0.60325
1993,First Stage of Tertiary Education,West,Somewhat concerned,0.42246,214,504,0.37929,0.46563
1993,First Stage of Tertiary Education,East,Very concerned,0.50256,107,220,0.43634,0.56878
1993,First Stage of Tertiary Education,East,Somewhat concerned,0.47759,113,220,0.41144,0.54375
1993,Second Stage of Tertiary Education,West,Very concerned,0.56354,445,739,0.52776,0.59932
1993,Second Stage of Tertiary Education,West,Somewhat concerned,0.39892,294,739,0.36359,0.43425
1993,Second Stage of Tertiary Education,East,Very concerned,0.53738,458,851,0.50386,0.57090
1993,Second Stage of Tertiary Education,East,Somewhat concerned,0.43976,393,851,0.40639,0.47313
1994,No answer / don't know,West,Very concerned,0.38357,66,181,0.31254,0.45461
1994,No answer / don't know,West,Somewhat concerned,0.55300,115,181,0.48037,0.62563
1994,Pre-primary Level,West,Very concerned,0.50010,76,149,0.41954,0.58065
1994,Pre-primary Level,West,Somewhat concerned,0.47086,73,149,0.39044,0.55128
1994,Pre-primary Level,East,Very concerned,0.48144,42,79,0.37055,0.59233
1994,Pre-primary Level,East,Somewhat concerned,0.44971,37,79,0.33931,0.56011
1994,Primary Level,West,Very concerned,0.33277,146,536,0.29284,0.37270
1994,Primary Level,West,Somewhat concerned,0.49477,298,536,0.45241,0.53714
1994,Primary Level,West,Not concerned at all,0.17245,92,536,0.14044,0.20446
1994,Lower Secondary Level,West,Very concerned,0.37037,742,2066,0.34954,0.39120
1994,Lower Secondary Level,West,Somewhat concerned,0.54963,1128,2066,0.52817,0.57109
1994,Lower Secondary Level,West,Not concerned at all,0.08000,196,2066,0.06830,0.09170
1994,Lower Secondary Level,East,Very concerned,0.38594,165,374,0.33653,0.43534
1994,Lower Secondary Level,East,Somewhat concerned,0.55101,209,374,0.50053,0.60149
1994,Upper Secondary Level,West,Very concerned,0.38997,1733,4454,0.37565,0.40430
1994,Upper Secondary Level,West,Somewhat concerned,0.55649,2463,4454,0.54190,0.57108
1994,Upper Secondary Level,West,Not concerned at all,0.05354,258,4454,0.04693,0.06015
1994,Upper Secondary Level,East,Very concerned,0.35419,740,2084,0.33366,0.37473
1994,Upper Secondary Level,East,Somewhat concerned,0.59339,1239,2084,0.57230,0.61449
1994,Upper Secondary Level,East,Not concerned at all,0.05241,105,2084,0.04284,0.06198
1994,Post-secondary Non-tertiary Level,West,Very concerned,0.47130,152,301,0.41482,0.52779
1994,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.48417,149,301,0.42762,0.54072
1994,Post-secondary Non-tertiary Level,East,Very concerned,0.58695,36,70,0.47077,0.70313
1994,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.38259,34,70,0.26791,0.49727
1994,First Stage of Tertiary Education,West,Very concerned,0.43605,228,484,0.39183,0.48028
1994,First Stage of Tertiary Education,West,Somewhat concerned,0.49393,256,484,0.44934,0.53852
1994,First Stage of Tertiary Education,East,Very concerned,0.37814,88,220,0.31392,0.44237
1994,First Stage of Tertiary Education,East,Somewhat concerned,0.55600,132,220,0.49020,0.62181
1994,Second Stage of Tertiary Education,West,Very concerned,0.44825,351,791,0.41357,0.48293
1994,Second Stage of Tertiary Education,West,Somewhat concerned,0.49355,397,791,0.45868,0.52841
1994,Second Stage of Tertiary Education,West,Not concerned at all,0.05820,43,791,0.04187,0.07452
1994,Second Stage of Tertiary Education,East,Very concerned,0.38779,316,856,0.35513,0.42045
1994,Second Stage of Tertiary Education,East,Somewhat concerned,0.58083,508,856,0.54776,0.61391
1994,Second Stage of Tertiary Education,East,Not concerned at all,0.03138,32,856,0.01969,0.04307
1995,No answer / don't know,West,Very concerned,0.46116,95,219,0.39499,0.52733
1995,No answer / don't know,West,Somewhat concerned,0.45580,124,219,0.38969,0.52192
1995,Pre-primary Level,West,Very concerned,0.54431,101,176,0.47052,0.61810
1995,Pre-primary Level,West,Somewhat concerned,0.40685,75,176,0.33407,0.47963
1995,Pre-primary Level,East,Very concerned,0.51251,49,87,0.40686,0.61815
1995,Pre-primary Level,East,Somewhat concerned,0.41858,38,87,0.31432,0.52285
1995,Primary Level,West,Very concerned,0.34966,154,514,0.30839,0.39092
1995,Primary Level,West,Somewhat concerned,0.49102,278,514,0.44776,0.53429
1995,Primary Level,West,Not concerned at all,0.15932,82,514,0.12765,0.19099
1995,Lower Secondary Level,West,Very concerned,0.40614,817,2087,0.38506,0.42721
1995,Lower Secondary Level,West,Somewhat concerned,0.50917,1083,2087,0.48772,0.53063
1995,Lower Secondary Level,West,Not concerned at all,0.08469,187,2087,0.07274,0.09664
1995,Lower Secondary Level,East,Very concerned,0.35993,142,342,0.30899,0.41088
1995,Lower Secondary Level,East,Somewhat concerned,0.55687,200,342,0.50415,0.60960
1995,Upper Secondary Level,West,Very concerned,0.43866,2027,4641,0.42438,0.45294
1995,Upper Secondary Level,West,Somewhat concerned,0.50816,2353,4641,0.49378,0.52255
1995,Upper Secondary Level,West,Not concerned at all,0.05318,261,4641,0.04672,0.05963
1995,Upper Secondary Level,East,Very concerned,0.42317,840,2040,0.40173,0.44462
1995,Upper Secondary Level,East,Somewhat concerned,0.54394,1129,2040,0.52232,0.56556
1995,Upper Secondary Level,East,Not concerned at all,0.03289,71,2040,0.02515,0.04063
1995,Post-secondary Non-tertiary Level,West,Very concerned,0.53474,208,391,0.48523,0.58424
1995,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.44514,183,391,0.39582,0.49447
1995,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.41262,36,36,0.24952,0.57572
1995,First Stage of Tertiary Education,West,Very concerned,0.50993,260,500,0.46607,0.55379
1995,First Stage of Tertiary Education,West,Somewhat concerned,0.44072,240,500,0.39716,0.48428
1995,First Stage of Tertiary Education,East,Very concerned,0.41145,93,226,0.34715,0.47575
1995,First Stage of Tertiary Education,East,Somewhat concerned,0.55553,133,226,0.49060,0.62046
1995,Second Stage of Tertiary Education,West,Very concerned,0.47194,430,915,0.43957,0.50430
1995,Second Stage of Tertiary Education,West,Somewhat concerned,0.48509,447,915,0.45269,0.51749
1995,Second Stage of Tertiary Education,West,Not concerned at all,0.04297,38,915,0.02982,0.05612
1995,Second Stage of Tertiary Education,East,Very concerned,0.44853,358,807,0.41420,0.48287
1995,Second Stage of Tertiary Education,East,Somewhat concerned,0.52388,449,807,0.48940,0.55836
1996,No answer / don't know,West,Very concerned,0.38269,80,198,0.31481,0.45056
1996,No answer / don't know,West,Somewhat concerned,0.50475,118,198,0.43493,0.57457
1996,Pre-primary Level,West,Very concerned,0.45375,90,177,0.38019,0.52730
1996,Pre-primary Level,West,Somewhat concerned,0.48836,87,177,0.41451,0.56221
1996,Pre-primary Level,East,Very concerned,0.45489,50,94,0.35368,0.55609
1996,Pre-primary Level,East,Somewhat concerned,0.50332,44,94,0.40170,0.60494
1996,Primary Level,West,Very concerned,0.26033,104,473,0.22074,0.29992
1996,Primary Level,West,Somewhat concerned,0.56535,276,473,0.52062,0.61007
1996,Primary Level,West,Not concerned at all,0.17432,93,473,0.14010,0.20855
1996,Lower Secondary Level,West,Very concerned,0.34563,664,2004,0.32480,0.36645
1996,Lower Secondary Level,West,Somewhat concerned,0.56391,1128,2004,0.54219,0.58562
1996,Lower Secondary Level,West,Not concerned at all,0.09047,212,2004,0.07790,0.10303
1996,Lower Secondary Level,East,Very concerned,0.34769,135,337,0.29677,0.39861
1996,Lower Secondary Level,East,Somewhat concerned,0.56711,202,337,0.51413,0.62009
1996,Upper Secondary Level,West,Very concerned,0.37241,1650,4573,0.35840,0.38643
1996,Upper Secondary Level,West,Somewhat concerned,0.56350,2604,4573,0.54912,0.57787
1996,Upper Secondary Level,West,Not concerned at all,0.06409,319,4573,0.05699,0.07119
1996,Upper Secondary Level,East,Very concerned,0.37095,730,2024,0.34990,0.39200
1996,Upper Secondary Level,East,Somewhat concerned,0.56923,1167,2024,0.54765,0.59081
1996,Upper Secondary Level,East,Not concerned at all,0.05982,127,2024,0.04949,0.07016
1996,Post-secondary Non-tertiary Level,West,Very concerned,0.44586,169,374,0.39542,0.49631
1996,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.51252,205,374,0.46180,0.56325
1996,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.49447,43,43,0.34327,0.64568
1996,First Stage of Tertiary Education,West,Very concerned,0.39024,206,510,0.34787,0.43262
1996,First Stage of Tertiary Education,West,Somewhat concerned,0.55814,304,510,0.51500,0.60128
1996,First Stage of Tertiary Education,East,Very concerned,0.35272,80,217,0.28900,0.41644
