"plh0036","year","age_gr","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","1999","35-65","4802","0.654778778400492","0.643840081978823","0.665717474822162"
"Einige Sorgen","1999","66 +","1130","0.626559255943378","0.604144457107406","0.648974054779349"
"Grosse Sorgen","1999","17-34","1023","0.232744980573415","0.220501211944794","0.244988749202037"
"Grosse Sorgen","1999","35-65","1594","0.233006242413131","0.22327990744533","0.242732577380933"
"Grosse Sorgen","1999","66 +","421","0.235307140070156","0.215650739629486","0.254963540510825"
"Keine Sorgen","1999","17-34","707","0.140353286497025","0.130289153207178","0.150417419786872"
"Keine Sorgen","1999","35-65","861","0.112214979186376","0.104953102788441","0.119476855584312"
"Keine Sorgen","1999","66 +","238","0.138133603986467","0.122144925619342","0.154122282353591"
"Einige Sorgen","2000","17-34","4033","0.569228268426043","0.557638813806521","0.580817723045565"
"Einige Sorgen","2000","35-65","8049","0.59593865906789","0.587609669929895","0.604267648205886"
"Einige Sorgen","2000","66 +","2057","0.579790153409571","0.563564700862796","0.596015605956346"
"Grosse Sorgen","2000","17-34","1945","0.283938220825768","0.273385040806102","0.294491400845434"
"Grosse Sorgen","2000","35-65","3472","0.27112014393874","0.263574840102304","0.278665447775177"
"Grosse Sorgen","2000","66 +","854","0.239808906884358","0.225773586470969","0.253844227297748"
"Keine Sorgen","2000","17-34","1035","0.146833510748189","0.138549786044394","0.155117235451984"
"Keine Sorgen","2000","35-65","1813","0.132941196993369","0.127178551095231","0.138703842891508"
"Keine Sorgen","2000","66 +","644","0.180400939706071","0.167760900759304","0.193040978652837"
"Einige Sorgen","2001","17-34","3576","0.570476266436771","0.558159702329509","0.582792830544033"
"Einige Sorgen","2001","35-65","7557","0.618565490830605","0.60994161449518","0.62718936716603"
"Einige Sorgen","2001","66 +","1957","0.580746103009379","0.564051779656846","0.597440426361911"
"Grosse Sorgen","2001","17-34","1613","0.266802328883874","0.255797518989932","0.277807138777817"
"Grosse Sorgen","2001","35-65","3039","0.254474086139127","0.246741000156395","0.262207172121858"
"Grosse Sorgen","2001","66 +","760","0.229703056550362","0.215471592196987","0.243934520903736"
"Keine Sorgen","2001","17-34","1016","0.162721404679355","0.153537348433639","0.171905460925071"
"Keine Sorgen","2001","35-65","1591","0.126960423030268","0.121049560871304","0.132871285189233"
"Keine Sorgen","2001","66 +","639","0.18955084044026","0.176290250049803","0.202811430830717"
"Einige Sorgen","2002","17-34","3557","0.576533864758856","0.564128240593613","0.588939488924099"
"Einige Sorgen","2002","35-65","8386","0.622521566654885","0.614264158102114","0.630778975207656"
"Einige Sorgen","2002","66 +","2159","0.609623192502081","0.593605021548172","0.62564136345599"
"Grosse Sorgen","2002","17-34","1410","0.234838066298719","0.224195219958471","0.245480912638966"
"Grosse Sorgen","2002","35-65","2916","0.233883370549707","0.226672833436189","0.241093907663225"
"Grosse Sorgen","2002","66 +","816","0.227518047796233","0.213752538724388","0.241283556868078"
"Keine Sorgen","2002","17-34","1127","0.188628068942426","0.178805840848993","0.198450297035858"
"Keine Sorgen","2002","35-65","1937","0.143595062795408","0.137621549494402","0.149568576096414"
"Keine Sorgen","2002","66 +","588","0.162858759701686","0.150734782530628","0.174982736872745"
"Einige Sorgen","2003","17-34","3532","0.603317985105061","0.590730075370079","0.615905894840042"
"Einige Sorgen","2003","35-65","8044","0.627176148691764","0.618738927386117","0.63561336999741"
"Einige Sorgen","2003","66 +","2128","0.579682196547012","0.563591389971395","0.595773003122628"
"Grosse Sorgen","2003","17-34","1305","0.231271127475294","0.220421707169087","0.2421205477815"
"Grosse Sorgen","2003","35-65","2883","0.242739624284859","0.235258863222373","0.250220385347345"
"Grosse Sorgen","2003","66 +","944","0.270633938310569","0.25615096119173","0.285116915429408"
"Keine Sorgen","2003","17-34","965","0.165410887419646","0.155850452883504","0.174971321955788"
"Keine Sorgen","2003","35-65","1691","0.130084227023377","0.12421469126861","0.135953762778145"
"Keine Sorgen","2003","66 +","543","0.149683865142419","0.138054081248718","0.16131364903612"
"Einige Sorgen","2004","17-34","3246","0.578824612754935","0.565848709896364","0.591800515613507"
"Einige Sorgen","2004","35-65","7682","0.62320447252103","0.614598645802393","0.631810299239666"
"Einige Sorgen","2004","66 +","2216","0.595386233485489","0.579601150726428","0.611171316244551"
"Grosse Sorgen","2004","17-34","1247","0.223137194116353","0.212195344360382","0.234079043872325"
"Grosse Sorgen","2004","35-65","2700","0.234420804045915","0.226897344603272","0.241944263488558"
"Grosse Sorgen","2004","66 +","900","0.243539076727239","0.229735084115287","0.25734306933919"
"Keine Sorgen","2004","17-34","1069","0.198038193128711","0.1875648840745","0.208511502182922"
"Keine Sorgen","2004","35-65","1798","0.142374723433055","0.136169039108441","0.148580407757669"
"Keine Sorgen","2004","66 +","598","0.161074689787272","0.149252377101843","0.172897002472701"
"Einige Sorgen","2005","17-34","2919","0.551081942081917","0.537655775908703","0.56450810825513"
"Einige Sorgen","2005","35-65","6944","0.589096772151406","0.580131504111042","0.598062040191769"
"Einige Sorgen","2005","66 +","2124","0.574369268914038","0.558499741805612","0.590238796022465"
"Grosse Sorgen","2005","17-34","1373","0.263909039531536","0.252011606593378","0.275806472469694"
"Grosse Sorgen","2005","35-65","3127","0.286271332831011","0.27803458669498","0.294508078967041"
"Grosse Sorgen","2005","66 +","1104","0.292878186056065","0.278271808249242","0.307484563862888"
"Keine Sorgen","2005","17-34","980","0.185009018386547","0.174527281804619","0.195490754968475"
"Keine Sorgen","2005","35-65","1498","0.124631895017584","0.118613091875725","0.130650698159442"
"Keine Sorgen","2005","66 +","501","0.132752545029896","0.121862119634255","0.143642970425537"
"Einige Sorgen","2006","17-34","2944","0.570132630604427","0.556508347564824","0.583756913644029"
"Einige Sorgen","2006","35-65","7578","0.606643088037166","0.598021069307596","0.615265106766737"
"Einige Sorgen","2006","66 +","2555","0.579244506796636","0.564640847571789","0.593848166021483"
"Grosse Sorgen","2006","17-34","1219","0.243453675178152","0.231642736925171","0.255264613431133"
"Grosse Sorgen","2006","35-65","3272","0.273052322659522","0.26518868567961","0.280915959639433"
"Grosse Sorgen","2006","66 +","1246","0.282424611395661","0.269107781009451","0.295741441781871"
"Keine Sorgen","2006","17-34","909","0.186413694217421","0.175696053603305","0.197131334831537"
"Keine Sorgen","2006","35-65","1481","0.120304589303312","0.114562681660245","0.126046496946379"
"Keine Sorgen","2006","66 +","589","0.138330881807703","0.128118062038406","0.148543701577"
"Einige Sorgen","2007","17-34","2369","0.492778064975125","0.478428455546995","0.507127674403255"
"Einige Sorgen","2007","35-65","6162","0.530065624777189","0.520907073899873","0.539224175654504"
"Einige Sorgen","2007","66 +","2236","0.516566365159627","0.501643860001614","0.531488870317641"
"Grosse Sorgen","2007","17-34","1623","0.358770267511333","0.345003549038641","0.372536985984026"
"Grosse Sorgen","2007","35-65","4137","0.370355833811477","0.361494470930016","0.379217196692937"
"Grosse Sorgen","2007","66 +","1616","0.374962928046137","0.360506623191433","0.389419232900842"
"Keine Sorgen","2007","17-34","671","0.148451667513542","0.13824667771652","0.158656657310564"
"Keine Sorgen","2007","35-65","1109","0.0995785414113345","0.0940837762844673","0.105073306538202"
"Keine Sorgen","2007","66 +","456","0.108470706794235","0.0991845868816263","0.117756826706844"
"Einige Sorgen","2008","17-34","2443","0.550758125386331","0.535935490695196","0.565580760077467"
"Einige Sorgen","2008","35-65","6477","0.589655404495685","0.580310183832163","0.599000625159207"
"Einige Sorgen","2008","66 +","2455","0.572063679422863","0.557235418221385","0.586891940624341"
"Grosse Sorgen","2008","17-34","1087","0.261745169693418","0.248645892872352","0.274844446514483"
"Grosse Sorgen","2008","35-65","2883","0.284748903693563","0.276175044313609","0.293322763073517"
"Grosse Sorgen","2008","66 +","1299","0.308112637599107","0.294275351488788","0.321949923709426"
"Keine Sorgen","2008","17-34","796","0.187496704920251","0.175865780895865","0.199127628944637"
"Keine Sorgen","2008","35-65","1283","0.125595691810752","0.119299766380587","0.131891617240917"
"Keine Sorgen","2008","66 +","523","0.11982368297803","0.110090953833964","0.129556412122097"
"Einige Sorgen","2009","17-34","2236","0.563973019142384","0.548510493892732","0.579435544392035"
"Einige Sorgen","2009","35-65","6097","0.615221367597831","0.605613941152436","0.624828794043225"
"Einige Sorgen","2009","66 +","2444","0.585388396159499","0.570377879913796","0.600398912405202"
"Grosse Sorgen","2009","17-34","938","0.232770188720018","0.219593053875577","0.245947323564459"
"Grosse Sorgen","2009","35-65","2528","0.261771971748393","0.253091512020421","0.270452431476365"
"Grosse Sorgen","2009","66 +","1231","0.30179629903542","0.287810062268084","0.315782535802756"
"Keine Sorgen","2009","17-34","777","0.203256792137598","0.190708740574075","0.215804843701122"
"Keine Sorgen","2009","35-65","1227","0.123006660653776","0.116521087665774","0.129492233641778"
"Keine Sorgen","2009","66 +","463","0.112815304805081","0.103176040713441","0.122454568896721"
"Einige Sorgen","2010","17-34","3749","0.558782971023285","0.546739845455266","0.570826096591304"
"Einige Sorgen","2010","35-65","7906","0.583436745628565","0.575073451709607","0.591800039547523"
"Einige Sorgen","2010","66 +","2354","0.579070639477758","0.563774567047429","0.594366711908086"
"Grosse Sorgen","2010","17-34","1684","0.267883675828797","0.257142429646634","0.278624922010959"
"Grosse Sorgen","2010","35-65","4013","0.308050110167286","0.300217833889013","0.315882386445558"
"Grosse Sorgen","2010","66 +","1235","0.323505510867483","0.309011702262917","0.337999319472049"
"Keine Sorgen","2010","17-34","1097","0.173333353147919","0.164152188463043","0.182514517832794"
"Keine Sorgen","2010","35-65","1429","0.108513144204149","0.103236732950953","0.113789555457346"
"Keine Sorgen","2010","66 +","413","0.0974238496547595","0.088236629598777","0.106611069710742"
"Einige Sorgen","2011","17-34","2351","0.547476032879716","0.532476378368094","0.562475687391338"
"Einige Sorgen","2011","35-65","6557","0.57882517552618","0.569701760393863","0.587948590658498"
"Einige Sorgen","2011","66 +","2937","0.587201614551063","0.573568601715556","0.60083462738657"
"Grosse Sorgen","2011","17-34","1163","0.284134211110927","0.270543083964738","0.297725338257117"
"Grosse Sorgen","2011","35-65","3561","0.318524489533799","0.309915561652098","0.327133417415501"
"Grosse Sorgen","2011","66 +","1501","0.303399144042748","0.290669143986422","0.316129144099073"
"Keine Sorgen","2011","17-34","716","0.168389756009357","0.157112702104515","0.179666809914199"
"Keine Sorgen","2011","35-65","1133","0.10265033494002","0.0970422631227977","0.108258406757243"
"Keine Sorgen","2011","66 +","572","0.109399241406189","0.100755974711258","0.118042508101121"
"Einige Sorgen","2012","17-34","2299","0.556162281213621","0.540958096662285","0.571366465764957"
"Einige Sorgen","2012","35-65","6691","0.601514583323826","0.592422690959203","0.610606475688449"
"Einige Sorgen","2012","66 +","3101","0.610489222497039","0.597163328596013","0.623815116398066"
"Grosse Sorgen","2012","17-34","1032","0.259581053388712","0.246164977075779","0.272997129701645"
"Grosse Sorgen","2012","35-65","3181","0.283420205822939","0.275051223075539","0.29178918857034"
"Grosse Sorgen","2012","66 +","1452","0.282545460657572","0.27024166889867","0.294849252416473"
"Keine Sorgen","2012","17-34","771","0.184256665397667","0.172392460634045","0.19612087016129"
"Keine Sorgen","2012","35-65","1267","0.115065210853235","0.109139333725226","0.120991087981243"
"Keine Sorgen","2012","66 +","591","0.106965316845389","0.0985192742940682","0.11541135939671"
"Einige Sorgen","2013","17-34","1981","0.542620616614281","0.526485379250604","0.558755853977957"
"Einige Sorgen","2013","35-65","6203","0.60841604608164","0.598948269667683","0.617883822495596"
"Einige Sorgen","2013","66 +","2914","0.593851250801167","0.580091913845332","0.607610587757002"
"Grosse Sorgen","2013","17-34","927","0.244740903809072","0.230816064791973","0.25866574282617"
"Grosse Sorgen","2013","35-65","2698","0.266354708559739","0.257780215038498","0.27492920208098"
"Grosse Sorgen","2013","66 +","1291","0.269062188081678","0.256637581161652","0.281486795001704"
"Keine Sorgen","2013","17-34","754","0.212638479576647","0.199386006111069","0.225890953042226"
"Keine Sorgen","2013","35-65","1309","0.125229245358622","0.118809242383062","0.131649248334182"
"Keine Sorgen","2013","66 +","689","0.137086561117155","0.127450552806432","0.146722569427878"
"Einige Sorgen","2014","17-34","3539","0.540453695228416","0.528339295700213","0.55256809475662"
"Einige Sorgen","2014","35-65","9154","0.594442193780379","0.586718954384025","0.602165433176733"
"Einige Sorgen","2014","66 +","2930","0.594756967199147","0.581050034228265","0.608463900170029"
"Grosse Sorgen","2014","17-34","1598","0.245824367970963","0.235357741594605","0.256290994347321"
"Grosse Sorgen","2014","35-65","4277","0.268897757489658","0.261923452292092","0.275872062687224"
"Grosse Sorgen","2014","66 +","1363","0.279582322243239","0.267052071091594","0.292112573394885"
"Keine Sorgen","2014","17-34","1364","0.21372193680062","0.203757089725521","0.22368678387572"
"Keine Sorgen","2014","35-65","2095","0.136660048729963","0.131257110468397","0.142062986991528"
"Keine Sorgen","2014","66 +","635","0.125660710557614","0.116406220478681","0.134915200636546"
"Einige Sorgen","2015","17-34","3149","0.549964650907801","0.537025586979702","0.562903714835899"
"Einige Sorgen","2015","35-65","8661","0.606846499839867","0.598853343387276","0.614839656292457"
"Einige Sorgen","2015","66 +","2867","0.583110077293554","0.569236972493775","0.596983182093333"
"Grosse Sorgen","2015","17-34","1359","0.243251134082579","0.232092385749021","0.254409882416137"
"Grosse Sorgen","2015","35-65","3665","0.258068007123979","0.250907447783807","0.26522856646415"
"Grosse Sorgen","2015","66 +","1364","0.290990549125565","0.278209893025468","0.303771205225661"
"Keine Sorgen","2015","17-34","1171","0.20678421500962","0.196250864829417","0.217317565189823"
"Keine Sorgen","2015","35-65","2019","0.135085493036155","0.129491927103589","0.140679058968721"
"Keine Sorgen","2015","66 +","621","0.125899373580881","0.116565107099319","0.135233640062443"
"Einige Sorgen","2016","17-34","3020","0.53968380854798","0.526543632653835","0.552823984442125"
"Einige Sorgen","2016","35-65","8027","0.577610603232241","0.569379982466786","0.585841223997695"
"Einige Sorgen","2016","66 +","2727","0.586433764334873","0.572330434306049","0.600537094363697"
"Grosse Sorgen","2016","17-34","1434","0.255150838723895","0.243657769423482","0.266643908024308"
"Grosse Sorgen","2016","35-65","3932","0.282312180578254","0.2748116652095","0.289812695947009"
"Grosse Sorgen","2016","66 +","1434","0.306913166809434","0.293705039927529","0.320121293691339"
"Keine Sorgen","2016","17-34","1073","0.205165352728125","0.194519173718399","0.215811531737851"
"Keine Sorgen","2016","35-65","1876","0.140077216189505","0.134293965899232","0.145860466479777"
"Keine Sorgen","2016","66 +","523","0.106653068855693","0.0978133917602595","0.115492745951126"
"Einige Sorgen","2017","17-34","3274","0.524013882245311","0.511512703280163","0.53651506121046"
"Einige Sorgen","2017","35-65","8526","0.553932750072137","0.546065283768257","0.561800216376017"
"Einige Sorgen","2017","66 +","2658","0.54482312330118","0.530912357638632","0.558733888963728"
"Grosse Sorgen","2017","17-34","1868","0.306813084287746","0.295269397104934","0.318356771470558"
"Grosse Sorgen","2017","35-65","5098","0.33402562971713","0.326560714931108","0.341490544503153"
"Grosse Sorgen","2017","66 +","1777","0.356891376323387","0.343508687900334","0.370274064746439"
"Keine Sorgen","2017","17-34","989","0.169173033466943","0.159788702989493","0.178557363944393"
"Keine Sorgen","2017","35-65","1711","0.112041620210733","0.107049417679756","0.117033822741709"
"Keine Sorgen","2017","66 +","488","0.0982855003754331","0.0899695397138136","0.106601461037053"
"Einige Sorgen","2018","17-34","3165","0.533571470584728","0.520923185376176","0.54621975579328"
