year,pgisced97,regtyp,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Lower Secondary Level,Urban regions,Very concerned,0.40497,906,2287,0.38485,0.42509
1985,Lower Secondary Level,Urban regions,Somewhat concerned,0.48388,1092,2287,0.46339,0.50436
1985,Lower Secondary Level,Urban regions,Not concerned at all,0.11115,289,2287,0.09827,0.12404
1985,Lower Secondary Level,Rural regions,Very concerned,0.39498,286,729,0.35947,0.43049
1985,Lower Secondary Level,Rural regions,Somewhat concerned,0.48837,355,729,0.45206,0.52468
1985,Lower Secondary Level,Rural regions,Not concerned at all,0.11665,88,729,0.09333,0.13997
1985,Upper Secondary Level,Urban regions,Very concerned,0.48477,1914,3996,0.46927,0.50027
1985,Upper Secondary Level,Urban regions,Somewhat concerned,0.44960,1793,3996,0.43417,0.46503
1985,Upper Secondary Level,Urban regions,Not concerned at all,0.06563,289,3996,0.05795,0.07331
1985,Upper Secondary Level,Rural regions,Very concerned,0.44235,489,1122,0.41327,0.47142
1985,Upper Secondary Level,Rural regions,Somewhat concerned,0.48094,550,1122,0.45169,0.51018
1985,Upper Secondary Level,Rural regions,Not concerned at all,0.07672,83,1122,0.06114,0.09230
1985,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.69618,147,212,0.63412,0.75824
1985,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.27632,65,212,0.21598,0.33666
1985,First Stage of Tertiary Education,Urban regions,Very concerned,0.53844,262,461,0.49288,0.58400
1985,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.41149,199,461,0.36652,0.45646
1985,First Stage of Tertiary Education,Rural regions,Very concerned,0.47348,65,127,0.38629,0.56066
1985,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.47390,62,127,0.38671,0.56109
1985,Second Stage of Tertiary Education,Urban regions,Very concerned,0.59728,379,607,0.55823,0.63633
1985,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.36788,228,607,0.32948,0.40627
1985,Second Stage of Tertiary Education,Rural regions,Very concerned,0.56725,72,120,0.47823,0.65627
1985,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.41663,48,120,0.32805,0.50521
1986,No answer / don't know,Urban regions,Very concerned,0.40270,34,78,0.29315,0.51224
1986,No answer / don't know,Urban regions,Somewhat concerned,0.51698,44,78,0.40536,0.62859
1986,Pre-primary Level,Urban regions,Very concerned,0.54576,83,151,0.46608,0.62544
1986,Pre-primary Level,Urban regions,Somewhat concerned,0.38910,68,151,0.31107,0.46712
1986,Primary Level,Urban regions,Very concerned,0.27799,175,661,0.24381,0.31217
1986,Primary Level,Urban regions,Somewhat concerned,0.47623,322,661,0.43813,0.51433
1986,Primary Level,Urban regions,Not concerned at all,0.24578,164,661,0.21293,0.27862
1986,Primary Level,Rural regions,Somewhat concerned,0.26530,39,72,0.16261,0.36800
1986,Primary Level,Rural regions,Not concerned at all,0.33467,33,72,0.22491,0.44443
1986,Lower Secondary Level,Urban regions,Very concerned,0.37670,809,2163,0.35627,0.39712
1986,Lower Secondary Level,Urban regions,Somewhat concerned,0.49046,1064,2163,0.46939,0.51153
1986,Lower Secondary Level,Urban regions,Not concerned at all,0.13284,290,2163,0.11853,0.14715
1986,Lower Secondary Level,Rural regions,Very concerned,0.35802,241,693,0.32230,0.39374
1986,Lower Secondary Level,Rural regions,Somewhat concerned,0.48201,343,693,0.44478,0.51924
1986,Lower Secondary Level,Rural regions,Not concerned at all,0.15997,109,693,0.13266,0.18729
1986,Upper Secondary Level,Urban regions,Very concerned,0.44708,1719,3864,0.43140,0.46276
1986,Upper Secondary Level,Urban regions,Somewhat concerned,0.46358,1794,3864,0.44785,0.47931
1986,Upper Secondary Level,Urban regions,Not concerned at all,0.08934,351,3864,0.08034,0.09833
1986,Upper Secondary Level,Rural regions,Very concerned,0.41755,452,1076,0.38807,0.44703
1986,Upper Secondary Level,Rural regions,Somewhat concerned,0.48053,518,1076,0.45066,0.51039
1986,Upper Secondary Level,Rural regions,Not concerned at all,0.10193,106,1076,0.08384,0.12001
1986,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.54891,115,209,0.48129,0.61654
1986,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.41820,94,209,0.35117,0.48524
1986,First Stage of Tertiary Education,Urban regions,Very concerned,0.50383,231,451,0.45763,0.55002
1986,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.41147,187,451,0.36600,0.45694
1986,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.08471,33,451,0.05898,0.11043
1986,First Stage of Tertiary Education,Rural regions,Very concerned,0.34347,46,116,0.25668,0.43027
1986,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.58067,70,116,0.49049,0.67086
1986,Second Stage of Tertiary Education,Urban regions,Very concerned,0.52537,330,597,0.48528,0.56546
1986,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.43976,267,597,0.39991,0.47961
1986,Second Stage of Tertiary Education,Rural regions,Very concerned,0.50857,65,119,0.41837,0.59877
1986,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.43230,54,119,0.34291,0.52169
1987,No answer / don't know,Urban regions,Very concerned,0.65239,53,86,0.55115,0.75363
1987,No answer / don't know,Urban regions,Somewhat concerned,0.25893,33,86,0.16581,0.35206
1987,Pre-primary Level,Urban regions,Very concerned,0.74504,110,153,0.67575,0.81433
1987,Pre-primary Level,Urban regions,Somewhat concerned,0.20829,43,153,0.14373,0.27285
1987,Primary Level,Urban regions,Very concerned,0.37430,217,640,0.33678,0.41183
1987,Primary Level,Urban regions,Somewhat concerned,0.47063,311,640,0.43192,0.50933
1987,Primary Level,Urban regions,Not concerned at all,0.15507,112,640,0.12701,0.18314
1987,Primary Level,Rural regions,Very concerned,0.51401,33,100,0.41555,0.61246
1987,Primary Level,Rural regions,Somewhat concerned,0.26533,33,100,0.17836,0.35230
1987,Primary Level,Rural regions,Not concerned at all,0.22066,34,100,0.13897,0.30235
1987,Lower Secondary Level,Urban regions,Very concerned,0.52318,1035,2133,0.50198,0.54438
1987,Lower Secondary Level,Urban regions,Somewhat concerned,0.39678,892,2133,0.37601,0.41754
1987,Lower Secondary Level,Urban regions,Not concerned at all,0.08005,206,2133,0.06853,0.09156
1987,Lower Secondary Level,Rural regions,Very concerned,0.49425,328,660,0.45608,0.53242
1987,Lower Secondary Level,Rural regions,Somewhat concerned,0.40987,262,660,0.37232,0.44742
1987,Lower Secondary Level,Rural regions,Not concerned at all,0.09588,70,660,0.07340,0.11836
1987,Upper Secondary Level,Urban regions,Very concerned,0.59983,2238,3829,0.58431,0.61535
1987,Upper Secondary Level,Urban regions,Somewhat concerned,0.36111,1406,3829,0.34590,0.37633
1987,Upper Secondary Level,Urban regions,Not concerned at all,0.03906,185,3829,0.03292,0.04520
1987,Upper Secondary Level,Rural regions,Very concerned,0.56936,611,1093,0.53999,0.59873
1987,Upper Secondary Level,Rural regions,Somewhat concerned,0.38058,421,1093,0.35178,0.40937
1987,Upper Secondary Level,Rural regions,Not concerned at all,0.05006,61,1093,0.03713,0.06299
1987,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.67820,141,212,0.61517,0.74124
1987,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.26813,71,212,0.20836,0.32790
1987,First Stage of Tertiary Education,Urban regions,Very concerned,0.64526,288,426,0.59978,0.69075
1987,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.32311,138,426,0.27865,0.36757
1987,First Stage of Tertiary Education,Rural regions,Very concerned,0.55282,68,116,0.46194,0.64369
1987,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.43232,48,116,0.34178,0.52287
1987,Second Stage of Tertiary Education,Urban regions,Very concerned,0.68287,420,605,0.64576,0.71999
1987,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.29965,185,605,0.26312,0.33618
1987,Second Stage of Tertiary Education,Rural regions,Very concerned,0.68854,90,124,0.60670,0.77038
1987,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.31146,34,124,0.22962,0.39330
1988,No answer / don't know,Urban regions,Very concerned,0.61502,63,109,0.52325,0.70680
1988,No answer / don't know,Urban regions,Somewhat concerned,0.32178,46,109,0.23368,0.40989
1988,Pre-primary Level,Urban regions,Very concerned,0.62776,76,122,0.54163,0.71390
1988,Pre-primary Level,Urban regions,Somewhat concerned,0.32717,46,122,0.24357,0.41077
1988,Primary Level,Urban regions,Very concerned,0.32700,179,587,0.28902,0.36499
1988,Primary Level,Urban regions,Somewhat concerned,0.53057,307,587,0.49016,0.57097
1988,Primary Level,Urban regions,Not concerned at all,0.14243,101,587,0.11413,0.17073
1988,Primary Level,Rural regions,Very concerned,0.52785,40,40,0.37116,0.68453
1988,Lower Secondary Level,Urban regions,Very concerned,0.51447,969,2083,0.49300,0.53594
1988,Lower Secondary Level,Urban regions,Somewhat concerned,0.40979,922,2083,0.38867,0.43092
1988,Lower Secondary Level,Urban regions,Not concerned at all,0.07573,192,2083,0.06437,0.08710
1988,Lower Secondary Level,Rural regions,Very concerned,0.47909,299,603,0.43918,0.51899
1988,Lower Secondary Level,Rural regions,Somewhat concerned,0.44205,259,603,0.40238,0.48173
1988,Lower Secondary Level,Rural regions,Not concerned at all,0.07886,45,603,0.05733,0.10039
1988,Upper Secondary Level,Urban regions,Very concerned,0.58707,2081,3657,0.57111,0.60303
1988,Upper Secondary Level,Urban regions,Somewhat concerned,0.37220,1387,3657,0.35653,0.38787
1988,Upper Secondary Level,Urban regions,Not concerned at all,0.04074,189,3657,0.03433,0.04715
1988,Upper Secondary Level,Rural regions,Very concerned,0.52742,555,1037,0.49702,0.55782
1988,Upper Secondary Level,Rural regions,Somewhat concerned,0.42864,435,1037,0.39851,0.45878
1988,Upper Secondary Level,Rural regions,Not concerned at all,0.04393,47,1037,0.03145,0.05641
1988,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.66383,140,226,0.60211,0.72556
1988,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.32592,86,226,0.26468,0.38717
1988,First Stage of Tertiary Education,Urban regions,Very concerned,0.61997,268,400,0.57234,0.66760
1988,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.32991,132,400,0.28378,0.37605
1988,First Stage of Tertiary Education,Rural regions,Very concerned,0.54024,66,108,0.44581,0.63468
1988,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.40042,42,108,0.30758,0.49326
1988,Second Stage of Tertiary Education,Urban regions,Very concerned,0.65878,383,571,0.61986,0.69770
1988,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.31095,188,571,0.27295,0.34895
1988,Second Stage of Tertiary Education,Rural regions,Very concerned,0.49672,61,110,0.40285,0.59058
1988,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.47883,49,110,0.38505,0.57261
1989,No answer / don't know,Urban regions,Very concerned,0.63831,64,106,0.54640,0.73021
1989,No answer / don't know,Urban regions,Somewhat concerned,0.31022,42,106,0.22174,0.39870
1989,Pre-primary Level,Urban regions,Very concerned,0.79221,102,137,0.72402,0.86040
1989,Pre-primary Level,Urban regions,Somewhat concerned,0.18048,35,137,0.11585,0.24512
1989,Primary Level,Urban regions,Very concerned,0.39418,188,555,0.35349,0.43487
1989,Primary Level,Urban regions,Somewhat concerned,0.39163,256,555,0.35099,0.43228
1989,Primary Level,Urban regions,Not concerned at all,0.21419,111,555,0.18002,0.24835
1989,Primary Level,Rural regions,Very concerned,0.54084,35,35,0.37334,0.70835
1989,Lower Secondary Level,Urban regions,Very concerned,0.55166,1027,1990,0.52981,0.57352
1989,Lower Secondary Level,Urban regions,Somewhat concerned,0.38836,797,1990,0.36694,0.40978
1989,Lower Secondary Level,Urban regions,Not concerned at all,0.05998,166,1990,0.04954,0.07041
1989,Lower Secondary Level,Rural regions,Very concerned,0.56340,313,556,0.52214,0.60466
1989,Lower Secondary Level,Rural regions,Somewhat concerned,0.35461,194,556,0.31481,0.39441
1989,Lower Secondary Level,Rural regions,Not concerned at all,0.08199,49,556,0.05917,0.10482
1989,Upper Secondary Level,Urban regions,Very concerned,0.64746,2239,3590,0.63182,0.66309
1989,Upper Secondary Level,Urban regions,Somewhat concerned,0.31876,1197,3590,0.30352,0.33401
1989,Upper Secondary Level,Urban regions,Not concerned at all,0.03378,154,3590,0.02787,0.03969
1989,Upper Secondary Level,Rural regions,Very concerned,0.62141,612,993,0.59122,0.65159
1989,Upper Secondary Level,Rural regions,Somewhat concerned,0.33764,336,993,0.30821,0.36707
1989,Upper Secondary Level,Rural regions,Not concerned at all,0.04096,45,993,0.02862,0.05329
1989,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.70778,161,234,0.64938,0.76617
1989,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.25644,73,234,0.20037,0.31251
1989,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.83883,33,33,0.71143,0.96623
1989,First Stage of Tertiary Education,Urban regions,Very concerned,0.69334,281,392,0.64763,0.73905
1989,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.28918,111,392,0.24424,0.33412
1989,First Stage of Tertiary Education,Rural regions,Very concerned,0.63955,72,107,0.54814,0.73095
1989,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.31895,35,107,0.23022,0.40767
1989,Second Stage of Tertiary Education,Urban regions,Very concerned,0.70735,407,569,0.66994,0.74477
1989,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.26973,162,569,0.23324,0.30623
1989,Second Stage of Tertiary Education,Rural regions,Very concerned,0.64314,74,74,0.53324,0.75304
1990,No answer / don't know,Urban regions,Very concerned,0.66479,77,122,0.58068,0.74891
1990,No answer / don't know,Urban regions,Somewhat concerned,0.27177,45,122,0.19250,0.35104
1990,Pre-primary Level,Urban regions,Very concerned,0.76249,98,132,0.68962,0.83537
1990,Pre-primary Level,Urban regions,Somewhat concerned,0.20316,34,132,0.13426,0.27206
1990,Pre-primary Level,Rural regions,Very concerned,0.74646,37,37,0.60435,0.88857
1990,Primary Level,Urban regions,Very concerned,0.41326,214,549,0.37203,0.45449
1990,Primary Level,Urban regions,Somewhat concerned,0.40346,243,549,0.36239,0.44454
1990,Primary Level,Urban regions,Not concerned at all,0.18328,92,549,0.15089,0.21567
1990,Primary Level,Rural regions,Very concerned,0.51750,48,48,0.37464,0.66036
1990,Lower Secondary Level,Urban regions,Very concerned,0.56220,1090,2050,0.54072,0.58369
1990,Lower Secondary Level,Urban regions,Somewhat concerned,0.36462,793,2050,0.34378,0.38546
1990,Lower Secondary Level,Urban regions,Not concerned at all,0.07318,167,2050,0.06190,0.08445
1990,Lower Secondary Level,Rural regions,Very concerned,0.52808,472,885,0.49517,0.56099
1990,Lower Secondary Level,Rural regions,Somewhat concerned,0.40324,355,885,0.37090,0.43558
1990,Lower Secondary Level,Rural regions,Not concerned at all,0.06868,58,885,0.05201,0.08535
1990,Upper Secondary Level,Urban regions,Very concerned,0.63121,2656,4280,0.61676,0.64567
1990,Upper Secondary Level,Urban regions,Somewhat concerned,0.33064,1443,4280,0.31654,0.34473
1990,Upper Secondary Level,Urban regions,Not concerned at all,0.03815,181,4280,0.03241,0.04389
1990,Upper Secondary Level,Rural regions,Very concerned,0.59984,1594,2692,0.58133,0.61835
1990,Upper Secondary Level,Rural regions,Somewhat concerned,0.36582,1017,2692,0.34762,0.38402
1990,Upper Secondary Level,Rural regions,Not concerned at all,0.03434,81,2692,0.02746,0.04122
1990,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.73236,202,276,0.68003,0.78469
1990,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.23952,74,276,0.18908,0.28997
1990,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.72004,60,60,0.60547,0.83460
1990,First Stage of Tertiary Education,Urban regions,Very concerned,0.69230,341,465,0.65030,0.73429
1990,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.28642,124,465,0.24528,0.32756
1990,First Stage of Tertiary Education,Rural regions,Very concerned,0.55813,164,276,0.49944,0.61683
1990,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.39398,112,276,0.33623,0.45174
1990,Second Stage of Tertiary Education,Urban regions,Very concerned,0.71002,669,967,0.68141,0.73864
1990,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.27154,298,967,0.24349,0.29958
1990,Second Stage of Tertiary Education,Rural regions,Very concerned,0.60756,400,671,0.57059,0.64454
1990,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.37327,271,671,0.33664,0.40989
1991,No answer / don't know,Urban regions,Very concerned,0.54325,75,129,0.45695,0.62954
1991,No answer / don't know,Urban regions,Somewhat concerned,0.35867,54,129,0.27558,0.44176
1991,Pre-primary Level,Urban regions,Very concerned,0.71895,80,117,0.63715,0.80075
1991,Pre-primary Level,Urban regions,Somewhat concerned,0.26150,37,117,0.18153,0.34147
1991,Primary Level,Urban regions,Very concerned,0.37227,157,539,0.33142,0.41312
1991,Primary Level,Urban regions,Somewhat concerned,0.43761,277,539,0.39569,0.47953
1991,Primary Level,Urban regions,Not concerned at all,0.19012,105,539,0.15696,0.22328
1991,Primary Level,Rural regions,Very concerned,0.46600,41,96,0.36569,0.56632
1991,Primary Level,Rural regions,Somewhat concerned,0.39463,55,96,0.29635,0.49292
1991,Lower Secondary Level,Urban regions,Very concerned,0.46718,869,1977,0.44518,0.48918
1991,Lower Secondary Level,Urban regions,Somewhat concerned,0.46305,936,1977,0.44106,0.48503
1991,Lower Secondary Level,Urban regions,Not concerned at all,0.06977,172,1977,0.05854,0.08101
1991,Lower Secondary Level,Rural regions,Very concerned,0.43979,388,850,0.40640,0.47317
1991,Lower Secondary Level,Rural regions,Somewhat concerned,0.47690,394,850,0.44330,0.51049
1991,Lower Secondary Level,Rural regions,Not concerned at all,0.08332,68,850,0.06473,0.10191
1991,Upper Secondary Level,Urban regions,Very concerned,0.53031,2174,4206,0.51523,0.54540
1991,Upper Secondary Level,Urban regions,Somewhat concerned,0.43052,1828,4206,0.41556,0.44549
1991,Upper Secondary Level,Urban regions,Not concerned at all,0.03916,204,4206,0.03330,0.04502
1991,Upper Secondary Level,Rural regions,Very concerned,0.47364,1225,2612,0.45449,0.49279
1991,Upper Secondary Level,Rural regions,Somewhat concerned,0.48150,1278,2612,0.46234,0.50067
1991,Upper Secondary Level,Rural regions,Not concerned at all,0.04486,109,2612,0.03692,0.05280
1991,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.63915,170,277,0.58249,0.69581
1991,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.31318,107,277,0.25846,0.36790
1991,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.64790,48,79,0.54190,0.75389
1991,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.32413,31,79,0.22026,0.42801
1991,First Stage of Tertiary Education,Urban regions,Very concerned,0.60320,276,445,0.55769,0.64871
1991,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.35019,169,445,0.30582,0.39456
1991,First Stage of Tertiary Education,Rural regions,Very concerned,0.46365,123,271,0.40417,0.52313
1991,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.48948,148,271,0.42985,0.54910
1991,Second Stage of Tertiary Education,Urban regions,Very concerned,0.58421,558,949,0.55283,0.61558
1991,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.38399,391,949,0.35303,0.41495
1991,Second Stage of Tertiary Education,Rural regions,Very concerned,0.42867,281,659,0.39086,0.46648
1991,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.53842,378,659,0.50032,0.57651
1992,No answer / don't know,Urban regions,Very concerned,0.64270,70,132,0.56064,0.72476
1992,No answer / don't know,Urban regions,Somewhat concerned,0.30635,62,132,0.22741,0.38529
1992,Pre-primary Level,Urban regions,Very concerned,0.77912,98,98,0.69657,0.86168
1992,Pre-primary Level,Rural regions,Very concerned,0.63084,35,35,0.46863,0.79305
1992,Primary Level,Urban regions,Very concerned,0.37547,168,514,0.33357,0.41738
1992,Primary Level,Urban regions,Somewhat concerned,0.47207,266,514,0.42887,0.51528
1992,Primary Level,Urban regions,Not concerned at all,0.15245,80,514,0.12135,0.18356
1992,Primary Level,Rural regions,Very concerned,0.39639,42,86,0.29240,0.50037
1992,Primary Level,Rural regions,Somewhat concerned,0.48257,44,86,0.37634,0.58880
1992,Lower Secondary Level,Urban regions,Very concerned,0.54798,979,1918,0.52570,0.57026
1992,Lower Secondary Level,Urban regions,Somewhat concerned,0.39078,796,1918,0.36894,0.41262
1992,Lower Secondary Level,Urban regions,Not concerned at all,0.06124,143,1918,0.05051,0.07197
1992,Lower Secondary Level,Rural regions,Very concerned,0.47901,407,820,0.44480,0.51323
1992,Lower Secondary Level,Rural regions,Somewhat concerned,0.45545,359,820,0.42135,0.48956
1992,Lower Secondary Level,Rural regions,Not concerned at all,0.06553,54,820,0.04858,0.08248
1992,Upper Secondary Level,No answer / don't know,Very concerned,0.65847,38,38,0.50566,0.81127
1992,Upper Secondary Level,Urban regions,Very concerned,0.60502,2445,4140,0.59013,0.61992
1992,Upper Secondary Level,Urban regions,Somewhat concerned,0.36006,1539,4140,0.34543,0.37468
1992,Upper Secondary Level,Urban regions,Not concerned at all,0.03492,156,4140,0.02932,0.04051
1992,Upper Secondary Level,Rural regions,Very concerned,0.54971,1347,2471,0.53009,0.56933
1992,Upper Secondary Level,Rural regions,Somewhat concerned,0.41838,1049,2471,0.39893,0.43783
1992,Upper Secondary Level,Rural regions,Not concerned at all,0.03191,75,2471,0.02498,0.03884
1992,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.67212,196,286,0.61762,0.72662
1992,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.29231,90,286,0.23951,0.34512
1992,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.69437,55,55,0.57150,0.81724
1992,First Stage of Tertiary Education,Urban regions,Very concerned,0.66242,320,463,0.61930,0.70554
1992,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.31849,143,463,0.27601,0.36097
1992,First Stage of Tertiary Education,Rural regions,Very concerned,0.57797,164,283,0.52032,0.63561
1992,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.40636,119,283,0.34903,0.46369
1992,Second Stage of Tertiary Education,Urban regions,Very concerned,0.65113,647,976,0.62121,0.68104
1992,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.33108,329,976,0.30154,0.36062
1992,Second Stage of Tertiary Education,Rural regions,Very concerned,0.54077,359,611,0.50122,0.58031
1992,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.42148,252,611,0.38229,0.46066
1993,No answer / don't know,Urban regions,Very concerned,0.54736,79,139,0.46431,0.63041
1993,No answer / don't know,Urban regions,Somewhat concerned,0.40261,60,139,0.32079,0.48444
1993,Pre-primary Level,Urban regions,Very concerned,0.68953,84,121,0.60674,0.77231
1993,Pre-primary Level,Urban regions,Somewhat concerned,0.26479,37,121,0.18585,0.34374
1993,Primary Level,Urban regions,Very concerned,0.35867,161,495,0.31637,0.40096
1993,Primary Level,Urban regions,Somewhat concerned,0.48409,263,495,0.44002,0.52816
1993,Primary Level,Urban regions,Not concerned at all,0.15725,71,495,0.12514,0.18935
1993,Primary Level,Rural regions,Very concerned,0.38066,40,80,0.27359,0.48774
1993,Primary Level,Rural regions,Somewhat concerned,0.43925,40,80,0.32981,0.54869
1993,Lower Secondary Level,Urban regions,Very concerned,0.46464,817,1845,0.44187,0.48740
1993,Lower Secondary Level,Urban regions,Somewhat concerned,0.46709,887,1845,0.44432,0.48987
1993,Lower Secondary Level,Urban regions,Not concerned at all,0.06827,141,1845,0.05676,0.07978
1993,Lower Secondary Level,Rural regions,Very concerned,0.42150,363,810,0.38747,0.45553
1993,Lower Secondary Level,Rural regions,Somewhat concerned,0.51570,398,810,0.48126,0.55014
1993,Lower Secondary Level,Rural regions,Not concerned at all,0.06280,49,810,0.04608,0.07952
1993,Upper Secondary Level,Urban regions,Very concerned,0.52408,2171,4161,0.50890,0.53926
1993,Upper Secondary Level,Urban regions,Somewhat concerned,0.44184,1826,4161,0.42675,0.45693
1993,Upper Secondary Level,Urban regions,Not concerned at all,0.03408,164,4161,0.02857,0.03959
1993,Upper Secondary Level,Rural regions,Very concerned,0.48133,1160,2461,0.46159,0.50108
1993,Upper Secondary Level,Rural regions,Somewhat concerned,0.48929,1225,2461,0.46953,0.50904
1993,Upper Secondary Level,Rural regions,Not concerned at all,0.02938,76,2461,0.02271,0.03605
1993,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.61893,173,285,0.56245,0.67542
1993,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.36449,112,285,0.30852,0.42047
1993,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.63386,52,89,0.53321,0.73452
1993,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.31270,37,89,0.21584,0.40956
1993,First Stage of Tertiary Education,Urban regions,Very concerned,0.56654,270,450,0.52070,0.61238
