year,migback,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Indirect migration background,Somewhat concerned,0.25822,58,155,0.18910,0.32735
1988,No migration background,Very concerned,0.57299,4090,7011,0.56141,0.58457
1988,No migration background,Somewhat concerned,0.38016,2617,7011,0.36880,0.39153
1988,No migration background,Not concerned at all,0.04685,304,7011,0.04190,0.05179
1988,Direct migration background,Very concerned,0.45851,1032,2635,0.43948,0.47754
1988,Direct migration background,Somewhat concerned,0.44687,1256,2635,0.42789,0.46586
1988,Direct migration background,Not concerned at all,0.09462,347,2635,0.08344,0.10579
1988,Indirect migration background,Very concerned,0.65163,115,219,0.58838,0.71487
1988,Indirect migration background,Somewhat concerned,0.26832,73,219,0.20950,0.32714
1988,Indirect migration background,Not concerned at all,0.08005,31,219,0.04403,0.11608
1989,No migration background,Very concerned,0.64030,4377,6766,0.62887,0.65174
1989,No migration background,Somewhat concerned,0.32244,2157,6766,0.31131,0.33358
1989,No migration background,Not concerned at all,0.03725,232,6766,0.03274,0.04177
1989,Direct migration background,Very concerned,0.51456,1118,2547,0.49515,0.53397
1989,Direct migration background,Somewhat concerned,0.37837,1071,2547,0.35953,0.39721
1989,Direct migration background,Not concerned at all,0.10707,358,2547,0.09506,0.11908
1989,Indirect migration background,Very concerned,0.62541,141,230,0.56272,0.68810
1989,Indirect migration background,Somewhat concerned,0.29601,89,230,0.23688,0.35513
1990,No migration background,Very concerned,0.62213,6729,10854,0.61301,0.63125
1990,No migration background,Somewhat concerned,0.33675,3744,10854,0.32786,0.34565
1990,No migration background,Not concerned at all,0.04111,381,10854,0.03738,0.04485
1990,Direct migration background,Very concerned,0.55032,1297,2642,0.53135,0.56930
1990,Direct migration background,Somewhat concerned,0.37332,1076,2642,0.35487,0.39177
1990,Direct migration background,Not concerned at all,0.07636,269,2642,0.06623,0.08649
1990,Indirect migration background,Very concerned,0.60583,157,290,0.54949,0.66217
1990,Indirect migration background,Somewhat concerned,0.31951,99,290,0.26575,0.37327
1990,Indirect migration background,Not concerned at all,0.07467,34,290,0.04436,0.10497
1991,No migration background,Very concerned,0.51703,5396,10556,0.50750,0.52657
1991,No migration background,Somewhat concerned,0.43724,4719,10556,0.42778,0.44671
1991,No migration background,Not concerned at all,0.04572,441,10556,0.04174,0.04971
1991,Direct migration background,Very concerned,0.43808,979,2603,0.41901,0.45714
1991,Direct migration background,Somewhat concerned,0.47087,1302,2603,0.45169,0.49005
1991,Direct migration background,Not concerned at all,0.09105,322,2603,0.08000,0.10210
1991,Indirect migration background,Very concerned,0.57853,169,345,0.52635,0.63071
1991,Indirect migration background,Somewhat concerned,0.34887,139,345,0.29851,0.39924
1991,Indirect migration background,Not concerned at all,0.07260,37,345,0.04518,0.10002
1992,No migration background,Very concerned,0.58835,6089,10291,0.57884,0.59786
1992,No migration background,Somewhat concerned,0.37614,3879,10291,0.36678,0.38550
1992,No migration background,Not concerned at all,0.03551,323,10291,0.03193,0.03908
1992,Direct migration background,Very concerned,0.52535,1113,2524,0.50586,0.54484
1992,Direct migration background,Somewhat concerned,0.39524,1151,2524,0.37617,0.41432
1992,Direct migration background,Not concerned at all,0.07941,260,2524,0.06886,0.08996
1992,Indirect migration background,Very concerned,0.61360,219,400,0.56582,0.66138
1992,Indirect migration background,Somewhat concerned,0.31498,148,400,0.26940,0.36056
1992,Indirect migration background,Not concerned at all,0.07142,33,400,0.04615,0.09669
1993,No migration background,Very concerned,0.51339,5191,10100,0.50364,0.52314
1993,No migration background,Somewhat concerned,0.44914,4575,10100,0.43944,0.45884
1993,No migration background,Not concerned at all,0.03747,334,10100,0.03377,0.04117
1993,Direct migration background,Very concerned,0.46296,1024,2444,0.44318,0.48273
1993,Direct migration background,Somewhat concerned,0.46273,1173,2444,0.44296,0.48251
1993,Direct migration background,Not concerned at all,0.07431,247,2444,0.06391,0.08471
1993,Indirect migration background,Very concerned,0.54528,233,434,0.49838,0.59219
1993,Indirect migration background,Somewhat concerned,0.42137,201,434,0.37486,0.46788
1994,No migration background,Very concerned,0.39246,3917,9967,0.38288,0.40205
1994,No migration background,Somewhat concerned,0.55079,5528,9967,0.54102,0.56056
1994,No migration background,Not concerned at all,0.05675,522,9967,0.05220,0.06129
1994,Direct migration background,Very concerned,0.38142,760,2333,0.36171,0.40114
1994,Direct migration background,Somewhat concerned,0.52588,1292,2333,0.50561,0.54614
1994,Direct migration background,Not concerned at all,0.09270,281,2333,0.08093,0.10447
1994,Indirect migration background,Very concerned,0.45994,209,486,0.41559,0.50430
1994,Indirect migration background,Somewhat concerned,0.48950,239,486,0.44501,0.53399
1994,Indirect migration background,Not concerned at all,0.05055,38,486,0.03106,0.07005
1995,No migration background,Very concerned,0.44536,4388,9926,0.43558,0.45514
1995,No migration background,Somewhat concerned,0.50503,5079,9926,0.49519,0.51486
1995,No migration background,Not concerned at all,0.04961,459,9926,0.04534,0.05389
1995,Direct migration background,Very concerned,0.41033,1000,2746,0.39193,0.42873
1995,Direct migration background,Somewhat concerned,0.49937,1469,2746,0.48067,0.51808
1995,Direct migration background,Not concerned at all,0.09029,277,2746,0.07957,0.10101
1995,Indirect migration background,Very concerned,0.44535,222,500,0.40174,0.48896
1995,Indirect migration background,Somewhat concerned,0.49479,242,500,0.45092,0.53866
1995,Indirect migration background,Not concerned at all,0.05986,36,500,0.03905,0.08068
1996,No migration background,Very concerned,0.38033,3716,9874,0.37075,0.38991
1996,No migration background,Somewhat concerned,0.55731,5565,9874,0.54752,0.56711
1996,No migration background,Not concerned at all,0.06236,593,9874,0.05759,0.06713
1996,Direct migration background,Very concerned,0.31887,755,2577,0.30088,0.33687
1996,Direct migration background,Somewhat concerned,0.57455,1490,2577,0.55546,0.59365
1996,Direct migration background,Not concerned at all,0.10657,332,2577,0.09465,0.11849
1996,Indirect migration background,Very concerned,0.44207,208,541,0.40018,0.48396
1996,Indirect migration background,Somewhat concerned,0.48999,271,541,0.44782,0.53215
1996,Indirect migration background,Not concerned at all,0.06795,62,541,0.04672,0.08917
1997,No migration background,Very concerned,0.35658,3429,9758,0.34708,0.36609
1997,No migration background,Somewhat concerned,0.56598,5610,9758,0.55615,0.57582
1997,No migration background,Not concerned at all,0.07744,719,9758,0.07213,0.08274
1997,Direct migration background,Very concerned,0.31409,700,2456,0.29573,0.33245
1997,Direct migration background,Somewhat concerned,0.56540,1398,2456,0.54579,0.58500
1997,Direct migration background,Not concerned at all,0.12051,358,2456,0.10764,0.13339
1997,Indirect migration background,Very concerned,0.38094,198,562,0.34075,0.42112
1997,Indirect migration background,Somewhat concerned,0.54358,302,562,0.50236,0.58480
1997,Indirect migration background,Not concerned at all,0.07549,62,562,0.05363,0.09735
1998,No migration background,Very concerned,0.34110,3707,11193,0.33231,0.34988
1998,No migration background,Somewhat concerned,0.58631,6717,11193,0.57718,0.59543
1998,No migration background,Not concerned at all,0.07259,769,11193,0.06779,0.07740
1998,Direct migration background,Very concerned,0.30262,657,2383,0.28417,0.32106
1998,Direct migration background,Somewhat concerned,0.57401,1412,2383,0.55415,0.59387
1998,Direct migration background,Not concerned at all,0.12338,314,2383,0.11017,0.13658
1998,Indirect migration background,Very concerned,0.34362,183,594,0.30540,0.38185
1998,Indirect migration background,Somewhat concerned,0.58254,352,594,0.54285,0.62223
1998,Indirect migration background,Not concerned at all,0.07384,59,594,0.05279,0.09488
1999,No migration background,Very concerned,0.23484,2453,10833,0.22686,0.24282
1999,No migration background,Somewhat concerned,0.64698,7088,10833,0.63798,0.65598
1999,No migration background,Not concerned at all,0.11818,1292,10833,0.11210,0.12426
1999,Direct migration background,Very concerned,0.22005,448,2191,0.20270,0.23740
1999,Direct migration background,Somewhat concerned,0.61753,1345,2191,0.59718,0.63789
1999,Direct migration background,Not concerned at all,0.16242,398,2191,0.14697,0.17786
1999,Indirect migration background,Very concerned,0.25406,137,598,0.21914,0.28898
1999,Indirect migration background,Somewhat concerned,0.59267,345,598,0.55325,0.63208
1999,Indirect migration background,Not concerned at all,0.15327,116,598,0.12438,0.18217
2000,No migration background,Very concerned,0.27482,5358,19819,0.26860,0.28103
2000,No migration background,Somewhat concerned,0.59151,11885,19819,0.58467,0.59836
2000,No migration background,Not concerned at all,0.13367,2576,19819,0.12893,0.13841
2000,Direct migration background,Very concerned,0.22419,700,3273,0.20990,0.23848
2000,Direct migration background,Somewhat concerned,0.55979,1838,3273,0.54278,0.57680
2000,Direct migration background,Not concerned at all,0.21603,735,3273,0.20192,0.23013
2000,Indirect migration background,Very concerned,0.27805,213,810,0.24718,0.30892
2000,Indirect migration background,Somewhat concerned,0.52624,416,810,0.49183,0.56065
2000,Indirect migration background,Not concerned at all,0.19571,181,810,0.16837,0.22305
2001,No migration background,Very concerned,0.25768,4629,18100,0.25130,0.26405
2001,No migration background,Somewhat concerned,0.60548,11034,18100,0.59836,0.61260
2001,No migration background,Not concerned at all,0.13684,2437,18100,0.13183,0.14185
2001,Direct migration background,Very concerned,0.21828,593,2891,0.20322,0.23334
2001,Direct migration background,Somewhat concerned,0.56044,1648,2891,0.54235,0.57854
2001,Direct migration background,Not concerned at all,0.22127,650,2891,0.20614,0.23641
2001,Indirect migration background,Very concerned,0.25665,190,757,0.22552,0.28779
2001,Indirect migration background,Somewhat concerned,0.56151,408,757,0.52614,0.59688
2001,Indirect migration background,Not concerned at all,0.18184,159,757,0.15434,0.20933
2002,No migration background,Very concerned,0.23552,4417,19365,0.22955,0.24150
2002,No migration background,Somewhat concerned,0.61534,12035,19365,0.60849,0.62219
2002,No migration background,Not concerned at all,0.14914,2913,19365,0.14412,0.15415
2002,Direct migration background,Very concerned,0.21622,557,2769,0.20088,0.23156
2002,Direct migration background,Somewhat concerned,0.57069,1635,2769,0.55225,0.58913
2002,Direct migration background,Not concerned at all,0.21309,577,2769,0.19783,0.22834
2002,Indirect migration background,Very concerned,0.22603,168,762,0.19632,0.25575
2002,Indirect migration background,Somewhat concerned,0.56761,432,762,0.53241,0.60281
2002,Indirect migration background,Not concerned at all,0.20636,162,762,0.17761,0.23511
2003,No migration background,Very concerned,0.24954,4414,18678,0.24334,0.25575
2003,No migration background,Somewhat concerned,0.61591,11682,18678,0.60894,0.62289
2003,No migration background,Not concerned at all,0.13454,2582,18678,0.12965,0.13944
2003,Direct migration background,Very concerned,0.22656,552,2589,0.21043,0.24269
2003,Direct migration background,Somewhat concerned,0.58438,1565,2589,0.56539,0.60337
2003,Direct migration background,Not concerned at all,0.18906,472,2589,0.17398,0.20415
2003,Indirect migration background,Very concerned,0.22448,166,768,0.19495,0.25400
2003,Indirect migration background,Somewhat concerned,0.59285,457,768,0.55808,0.62762
2003,Indirect migration background,Not concerned at all,0.18268,145,768,0.15533,0.21002
2004,No migration background,Very concerned,0.23664,4142,18171,0.23046,0.24282
2004,No migration background,Somewhat concerned,0.61225,11210,18171,0.60517,0.61934
2004,No migration background,Not concerned at all,0.15111,2819,18171,0.14590,0.15632
2004,Direct migration background,Very concerned,0.21840,532,2501,0.20220,0.23459
2004,Direct migration background,Somewhat concerned,0.57745,1482,2501,0.55809,0.59682
2004,Direct migration background,Not concerned at all,0.20415,487,2501,0.18835,0.21995
2004,Indirect migration background,Very concerned,0.21823,173,784,0.18930,0.24717
2004,Indirect migration background,Somewhat concerned,0.57079,452,784,0.53612,0.60546
2004,Indirect migration background,Not concerned at all,0.21098,159,784,0.18240,0.23955
2005,No migration background,Very concerned,0.28881,4823,17413,0.28208,0.29555
2005,No migration background,Somewhat concerned,0.57747,10190,17413,0.57013,0.58481
2005,No migration background,Not concerned at all,0.13372,2400,17413,0.12866,0.13877
2005,Direct migration background,Very concerned,0.25659,582,2347,0.23892,0.27427
2005,Direct migration background,Somewhat concerned,0.56796,1358,2347,0.54792,0.58801
2005,Direct migration background,Not concerned at all,0.17544,407,2347,0.16005,0.19083
2005,Indirect migration background,Very concerned,0.22054,199,810,0.19197,0.24911
2005,Indirect migration background,Somewhat concerned,0.57733,439,810,0.54329,0.61137
2005,Indirect migration background,Not concerned at all,0.20213,172,810,0.17446,0.22980
2006,No migration background,Very concerned,0.26825,4909,18647,0.26189,0.27461
2006,No migration background,Somewhat concerned,0.59734,11268,18647,0.59031,0.60438
2006,No migration background,Not concerned at all,0.13440,2470,18647,0.12951,0.13930
2006,Direct migration background,Very concerned,0.26647,621,2352,0.24860,0.28435
2006,Direct migration background,Somewhat concerned,0.56989,1365,2352,0.54988,0.58991
2006,Direct migration background,Not concerned at all,0.16363,366,2352,0.14868,0.17858
2006,Indirect migration background,Very concerned,0.26740,207,794,0.23659,0.29821
2006,Indirect migration background,Somewhat concerned,0.54836,444,794,0.51372,0.58300
2006,Indirect migration background,Not concerned at all,0.18424,143,794,0.15726,0.21122
2007,No migration background,Very concerned,0.37524,6405,17506,0.36807,0.38241
2007,No migration background,Somewhat concerned,0.51623,9250,17506,0.50883,0.52363
2007,No migration background,Not concerned at all,0.10853,1851,17506,0.10392,0.11314
2007,Direct migration background,Very concerned,0.32655,683,2098,0.30648,0.34662
2007,Direct migration background,Somewhat concerned,0.54714,1152,2098,0.52584,0.56845
2007,Direct migration background,Not concerned at all,0.12631,263,2098,0.11209,0.14052
2007,Indirect migration background,Very concerned,0.37060,288,775,0.33657,0.40462
2007,Indirect migration background,Somewhat concerned,0.46735,365,775,0.43220,0.50250
2007,Indirect migration background,Not concerned at all,0.16205,122,775,0.13609,0.18801
2008,No migration background,Very concerned,0.28520,4544,16584,0.27832,0.29207
2008,No migration background,Somewhat concerned,0.58296,9868,16584,0.57545,0.59046
2008,No migration background,Not concerned at all,0.13185,2172,16584,0.12670,0.13700
2008,Direct migration background,Very concerned,0.27454,503,1900,0.25447,0.29462
2008,Direct migration background,Somewhat concerned,0.55995,1106,1900,0.53763,0.58228
2008,Direct migration background,Not concerned at all,0.16550,291,1900,0.14879,0.18222
2008,Indirect migration background,Very concerned,0.30723,222,762,0.27445,0.34001
2008,Indirect migration background,Somewhat concerned,0.50147,401,762,0.46594,0.53699
2008,Indirect migration background,Not concerned at all,0.19130,139,762,0.16336,0.21925
2009,No migration background,Very concerned,0.26590,4070,15585,0.25896,0.27283
2009,No migration background,Somewhat concerned,0.59420,9378,15585,0.58649,0.60191
2009,No migration background,Not concerned at all,0.13991,2137,15585,0.13446,0.14535
2009,Direct migration background,Very concerned,0.26556,448,1651,0.24425,0.28687
2009,Direct migration background,Somewhat concerned,0.60187,988,1651,0.57825,0.62549
2009,Direct migration background,Not concerned at all,0.13258,215,1651,0.11621,0.14894
2009,Indirect migration background,Very concerned,0.23438,179,705,0.20309,0.26567
2009,Indirect migration background,Somewhat concerned,0.60956,411,705,0.57352,0.64560
2009,Indirect migration background,Not concerned at all,0.15606,115,705,0.12925,0.18287
2010,No migration background,Very concerned,0.30079,5749,19832,0.29441,0.30717
2010,No migration background,Somewhat concerned,0.57859,11710,19832,0.57172,0.58547
2010,No migration background,Not concerned at all,0.12062,2373,19832,0.11608,0.12515
2010,Direct migration background,Very concerned,0.31197,851,2961,0.29528,0.32866
2010,Direct migration background,Somewhat concerned,0.57044,1694,2961,0.55261,0.58827
2010,Direct migration background,Not concerned at all,0.11759,416,2961,0.10599,0.12920
2010,Indirect migration background,Very concerned,0.29780,332,1087,0.27061,0.32500
2010,Indirect migration background,Somewhat concerned,0.56059,605,1087,0.53107,0.59011
2010,Indirect migration background,Not concerned at all,0.14160,150,1087,0.12087,0.16234
2011,No migration background,Very concerned,0.31268,5439,17724,0.30586,0.31951
2011,No migration background,Somewhat concerned,0.57095,10227,17724,0.56367,0.57824
2011,No migration background,Not concerned at all,0.11636,2058,17724,0.11164,0.12108
2011,Direct migration background,Very concerned,0.26972,546,1976,0.25015,0.28930
2011,Direct migration background,Somewhat concerned,0.60454,1178,1976,0.58298,0.62611
2011,Direct migration background,Not concerned at all,0.12573,252,1976,0.11111,0.14036
2011,Indirect migration background,Very concerned,0.28862,240,791,0.25702,0.32022
2011,Indirect migration background,Somewhat concerned,0.55413,440,791,0.51946,0.58879
2011,Indirect migration background,Not concerned at all,0.15725,111,791,0.13187,0.18264
2012,No migration background,Very concerned,0.27960,4925,17628,0.27298,0.28623
2012,No migration background,Somewhat concerned,0.59409,10470,17628,0.58684,0.60134
2012,No migration background,Not concerned at all,0.12631,2233,17628,0.12140,0.13121
2012,Direct migration background,Very concerned,0.27556,544,1982,0.25589,0.29524
2012,Direct migration background,Somewhat concerned,0.59656,1170,1982,0.57496,0.61816
2012,Direct migration background,Not concerned at all,0.12788,268,1982,0.11317,0.14259
2012,Indirect migration background,Very concerned,0.25168,196,775,0.22110,0.28225
2012,Indirect migration background,Somewhat concerned,0.56533,451,775,0.53040,0.60025
2012,Indirect migration background,Not concerned at all,0.18300,128,775,0.15576,0.21024
2013,No migration background,Very concerned,0.26252,4272,16343,0.25577,0.26926
2013,No migration background,Somewhat concerned,0.59515,9733,16343,0.58763,0.60268
2013,No migration background,Not concerned at all,0.14233,2338,16343,0.13697,0.14769
2013,Direct migration background,Very concerned,0.26648,443,1727,0.24562,0.28734
2013,Direct migration background,Somewhat concerned,0.57212,991,1727,0.54878,0.59546
2013,Direct migration background,Not concerned at all,0.16140,293,1727,0.14404,0.17875
2013,Indirect migration background,Very concerned,0.26257,201,696,0.22985,0.29528
2013,Indirect migration background,Somewhat concerned,0.53602,374,696,0.49894,0.57310
2013,Indirect migration background,Not concerned at all,0.20141,121,696,0.17159,0.23123
2014,No migration background,Very concerned,0.26673,5375,20031,0.26060,0.27285
2014,No migration background,Somewhat concerned,0.58877,11830,20031,0.58195,0.59558
2014,No migration background,Not concerned at all,0.14451,2826,20031,0.13964,0.14937
2014,Direct migration background,Very concerned,0.26588,1370,5233,0.25391,0.27785
2014,Direct migration background,Somewhat concerned,0.55076,2898,5233,0.53728,0.56423
2014,Direct migration background,Not concerned at all,0.18336,965,5233,0.17288,0.19385
2014,Indirect migration background,Very concerned,0.26319,493,1691,0.24219,0.28418
2014,Indirect migration background,Somewhat concerned,0.55164,895,1691,0.52793,0.57535
2014,Indirect migration background,Not concerned at all,0.18517,303,1691,0.16665,0.20369
2015,No migration background,Very concerned,0.26330,4910,18901,0.25702,0.26958
2015,No migration background,Somewhat concerned,0.59623,11312,18901,0.58923,0.60322
2015,No migration background,Not concerned at all,0.14047,2679,18901,0.13552,0.14543
2015,Direct migration background,Very concerned,0.25965,1046,4441,0.24676,0.27255
2015,Direct migration background,Somewhat concerned,0.56047,2538,4441,0.54587,0.57507
2015,Direct migration background,Not concerned at all,0.17987,857,4441,0.16858,0.19117
2015,Indirect migration background,Very concerned,0.27177,432,1534,0.24950,0.29404
2015,Indirect migration background,Somewhat concerned,0.53181,827,1534,0.50683,0.55679
2015,Indirect migration background,Not concerned at all,0.19642,275,1534,0.17654,0.21631
2016,No migration background,Very concerned,0.28494,5050,17684,0.27829,0.29159
2016,No migration background,Somewhat concerned,0.57604,10273,17684,0.56875,0.58332
2016,No migration background,Not concerned at all,0.13902,2361,17684,0.13392,0.14412
2016,Direct migration background,Very concerned,0.27313,1323,4910,0.26067,0.28559
2016,Direct migration background,Somewhat concerned,0.55227,2741,4910,0.53836,0.56618
2016,Direct migration background,Not concerned at all,0.17460,846,4910,0.16398,0.18522
2016,Indirect migration background,Very concerned,0.26729,427,1452,0.24452,0.29006
2016,Indirect migration background,Somewhat concerned,0.52784,760,1452,0.50215,0.55353
2016,Indirect migration background,Not concerned at all,0.20487,265,1452,0.18410,0.22564
2017,No migration background,Very concerned,0.33900,6761,20006,0.33244,0.34556
2017,No migration background,Somewhat concerned,0.54829,11079,20006,0.54139,0.55518
2017,No migration background,Not concerned at all,0.11271,2166,20006,0.10833,0.11709
2017,Direct migration background,Very concerned,0.31048,1444,4770,0.29735,0.32361
2017,Direct migration background,Somewhat concerned,0.52877,2556,4770,0.51460,0.54294
2017,Direct migration background,Not concerned at all,0.16075,770,4770,0.15032,0.17117
2017,Indirect migration background,Very concerned,0.31069,538,1613,0.28810,0.33328
2017,Indirect migration background,Somewhat concerned,0.53323,823,1613,0.50887,0.55758
2017,Indirect migration background,Not concerned at all,0.15608,252,1613,0.13837,0.17380
2018,No migration background,Very concerned,0.32035,6185,19365,0.31377,0.32692
2018,No migration background,Somewhat concerned,0.55966,10831,19365,0.55266,0.56665
2018,No migration background,Not concerned at all,0.12000,2349,19365,0.11542,0.12458
2018,Direct migration background,Very concerned,0.27420,1190,4579,0.26128,0.28712
2018,Direct migration background,Somewhat concerned,0.56471,2551,4579,0.55035,0.57907
2018,Direct migration background,Not concerned at all,0.16109,838,4579,0.15044,0.17174
2018,Indirect migration background,Very concerned,0.29363,481,1612,0.27139,0.31587
2018,Indirect migration background,Somewhat concerned,0.53898,869,1612,0.51464,0.56332
2018,Indirect migration background,Not concerned at all,0.16739,262,1612,0.14916,0.18562
2019,No migration background,Very concerned,0.46616,9482,20046,0.45925,0.47306
2019,No migration background,Somewhat concerned,0.46219,9220,20046,0.45529,0.46909
2019,No migration background,Not concerned at all,0.07165,1344,20046,0.06808,0.07523
2019,Direct migration background,Very concerned,0.40750,1613,3998,0.39227,0.42273
2019,Direct migration background,Somewhat concerned,0.48168,1943,3998,0.46619,0.49717
2019,Direct migration background,Not concerned at all,0.11082,442,3998,0.10109,0.12055
2019,Indirect migration background,Very concerned,0.43010,729,1564,0.40556,0.45465
2019,Indirect migration background,Somewhat concerned,0.43202,676,1564,0.40746,0.45658
2019,Indirect migration background,Not concerned at all,0.13788,159,1564,0.12078,0.15497
2020,No migration background,Very concerned,0.37185,6840,18465,0.36488,0.37882
2020,No migration background,Somewhat concerned,0.53112,9806,18465,0.52392,0.53831
2020,No migration background,Not concerned at all,0.09704,1819,18465,0.09277,0.10131
2020,Direct migration background,Very concerned,0.31927,1691,5553,0.30700,0.33153
2020,Direct migration background,Somewhat concerned,0.54322,2872,5553,0.53012,0.55633
2020,Direct migration background,Not concerned at all,0.13751,990,5553,0.12845,0.14657
2020,Indirect migration background,Very concerned,0.34751,540,1529,0.32363,0.37138
2020,Indirect migration background,Somewhat concerned,0.52166,790,1529,0.49661,0.54670
2020,Indirect migration background,Not concerned at all,0.13084,199,1529,0.11393,0.14774
2021,No migration background,Very concerned,0.43548,5713,13134,0.42700,0.44396
2021,No migration background,Somewhat concerned,0.48807,6426,13134,0.47952,0.49661
2021,No migration background,Not concerned at all,0.07645,995,13134,0.07191,0.08100
2021,Direct migration background,Very concerned,0.43117,1244,3091,0.41371,0.44864
2021,Direct migration background,Somewhat concerned,0.45230,1485,3091,0.43475,0.46985
2021,Direct migration background,Not concerned at all,0.11653,362,3091,0.10522,0.12784
2021,Indirect migration background,Very concerned,0.38383,385,930,0.35256,0.41510
2021,Indirect migration background,Somewhat concerned,0.46266,439,930,0.43060,0.49472
2021,Indirect migration background,Not concerned at all,0.15351,106,930,0.13033,0.17669
2022,No migration background,Very concerned,0.47870,8554,18265,0.47145,0.48594
2022,No migration background,Somewhat concerned,0.43299,8051,18265,0.42581,0.44018
2022,No migration background,Not concerned at all,0.08831,1660,18265,0.08419,0.09242
2022,Direct migration background,Very concerned,0.38083,2417,6316,0.36885,0.39281
2022,Direct migration background,Somewhat concerned,0.47046,2929,6316,0.45815,0.48277
2022,Direct migration background,Not concerned at all,0.14870,970,6316,0.13993,0.15748
2022,Indirect migration background,Very concerned,0.44945,662,1450,0.42383,0.47506
2022,Indirect migration background,Somewhat concerned,0.42005,614,1450,0.39464,0.44547
2022,Indirect migration background,Not concerned at all,0.13050,174,1450,0.11316,0.14785
