"plh0036","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","1985","Hauptschule","kein Migrationshintergrund","423","0.0955373992713296","0.0872154245801437","0.103859373962516"
"Keine Sorgen","1985","Hauptschule","direkter Migrationshintergrund","239","","",""
"Keine Sorgen","1985","Hauptschule","indirekter Migrationshintergrund","10","","",""
"Keine Sorgen","1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1985","Realschule","kein Migrationshintergrund","65","0.0430819616043652","0.0332311249171962","0.0529327982915343"
"Keine Sorgen","1985","Realschule","direkter Migrationshintergrund","8","0.0577367222571137","0.018244835102455","0.0972286094117724"
"Keine Sorgen","1985","Realschule","indirekter Migrationshintergrund","2","","",""
"Keine Sorgen","1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1985","(Fach-)Abitur","kein Migrationshintergrund","9","0.0219821699479566","0.00970589862037613","0.034258441275537"
"Keine Sorgen","1985","(Fach-)Abitur","direkter Migrationshintergrund","27","","",""
"Keine Sorgen","1985","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Keine Sorgen","1985","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1985","AkademikerIn","kein Migrationshintergrund","16","","",""
"Keine Sorgen","1985","AkademikerIn","direkter Migrationshintergrund","6","0.0857531038441706","0.0326997463365307","0.138806461351811"
"Keine Sorgen","1985","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1985","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1986","(noch) kein Abschluss","kein Migrationshintergrund","98","0.442312146527925","0.376078107263309","0.508546185792542"
"Grosse Sorgen","1986","(noch) kein Abschluss","direkter Migrationshintergrund","204","","",""
"Grosse Sorgen","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","9","0.683305837827982","0.479432380580946","0.887179295075017"
"Grosse Sorgen","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1986","Hauptschule","kein Migrationshintergrund","1774","","",""
"Grosse Sorgen","1986","Hauptschule","direkter Migrationshintergrund","466","0.326298081892718","0.302190345377505","0.350405818407932"
"Grosse Sorgen","1986","Hauptschule","indirekter Migrationshintergrund","30","0.354588264416847","0.252285102703665","0.456891426130028"
"Grosse Sorgen","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1986","Realschule","kein Migrationshintergrund","805","0.491997714031546","0.467377893763029","0.516617534300063"
"Grosse Sorgen","1986","Realschule","direkter Migrationshintergrund","58","0.388933371435969","0.308465887456606","0.469400855415333"
"Grosse Sorgen","1986","Realschule","indirekter Migrationshintergrund","19","","",""
"Grosse Sorgen","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1986","(Fach-)Abitur","kein Migrationshintergrund","344","0.594803166341357","0.554358660565029","0.635247672117685"
"Grosse Sorgen","1986","(Fach-)Abitur","direkter Migrationshintergrund","102","","",""
"Grosse Sorgen","1986","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.785125942555436","0.516784041296536","1.05346784381434"
"Grosse Sorgen","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1986","AkademikerIn","kein Migrationshintergrund","342","0.528183365085693","0.489263750052662","0.567102980118725"
"Grosse Sorgen","1986","AkademikerIn","direkter Migrationshintergrund","50","0.440672518217489","0.347470373789774","0.533874662645204"
"Grosse Sorgen","1986","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Grosse Sorgen","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1986","(noch) kein Abschluss","kein Migrationshintergrund","92","0.416707167141114","0.350959549536856","0.482454784745371"
"Einige Sorgen","1986","(noch) kein Abschluss","direkter Migrationshintergrund","381","0.466114657428803","0.430993597135499","0.501235717722106"
"Einige Sorgen","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","8","0.252757376942533","0.0622920918158877","0.443222662069179"
"Einige Sorgen","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1986","Hauptschule","kein Migrationshintergrund","2202","","",""
"Einige Sorgen","1986","Hauptschule","direkter Migrationshintergrund","744","0.529757706013699","0.504094271984869","0.55542114004253"
"Einige Sorgen","1986","Hauptschule","indirekter Migrationshintergrund","37","0.51040460786218","0.403502959431365","0.617306256292994"
"Einige Sorgen","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1986","Realschule","kein Migrationshintergrund","682","0.438629328076049","0.414192535890163","0.463066120261935"
"Einige Sorgen","1986","Realschule","direkter Migrationshintergrund","66","0.454232826682525","0.372049919867647","0.536415733497403"
"Einige Sorgen","1986","Realschule","indirekter Migrationshintergrund","11","","",""
"Einige Sorgen","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1986","(Fach-)Abitur","kein Migrationshintergrund","199","","",""
"Einige Sorgen","1986","(Fach-)Abitur","direkter Migrationshintergrund","99","0.416418246732577","0.35243056214502","0.480405931320133"
"Einige Sorgen","1986","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Einige Sorgen","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1986","AkademikerIn","kein Migrationshintergrund","269","","",""
"Einige Sorgen","1986","AkademikerIn","direkter Migrationshintergrund","51","0.485904707221153","0.392076761295641","0.579732653146664"
"Einige Sorgen","1986","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Einige Sorgen","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1986","(noch) kein Abschluss","kein Migrationshintergrund","26","","",""
"Keine Sorgen","1986","(noch) kein Abschluss","direkter Migrationshintergrund","190","","",""
"Keine Sorgen","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Keine Sorgen","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1986","Hauptschule","kein Migrationshintergrund","483","0.12017983888531","0.110635582033868","0.129724095736752"
"Keine Sorgen","1986","Hauptschule","direkter Migrationshintergrund","243","","",""
"Keine Sorgen","1986","Hauptschule","indirekter Migrationshintergrund","17","","",""
"Keine Sorgen","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1986","Realschule","kein Migrationshintergrund","97","0.0693729578924047","0.0568601884475508","0.0818857273372586"
"Keine Sorgen","1986","Realschule","direkter Migrationshintergrund","17","","",""
"Keine Sorgen","1986","Realschule","indirekter Migrationshintergrund","1","","",""
"Keine Sorgen","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1986","(Fach-)Abitur","kein Migrationshintergrund","23","","",""
"Keine Sorgen","1986","(Fach-)Abitur","direkter Migrationshintergrund","27","","",""
"Keine Sorgen","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1986","AkademikerIn","kein Migrationshintergrund","21","","",""
"Keine Sorgen","1986","AkademikerIn","direkter Migrationshintergrund","8","0.0734227745613584","0.0244571781451326","0.122388370977584"
"Keine Sorgen","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1987","(noch) kein Abschluss","kein Migrationshintergrund","136","","",""
"Grosse Sorgen","1987","(noch) kein Abschluss","direkter Migrationshintergrund","261","","",""
"Grosse Sorgen","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.301487311040491","0.100367541708446","0.502607080372536"
"Grosse Sorgen","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1987","Hauptschule","kein Migrationshintergrund","2423","","",""
"Grosse Sorgen","1987","Hauptschule","direkter Migrationshintergrund","559","0.414467532941057","0.389318569018633","0.439616496863482"
"Grosse Sorgen","1987","Hauptschule","indirekter Migrationshintergrund","53","0.622708530075462","0.524722296398714","0.72069476375221"
"Grosse Sorgen","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1987","Realschule","kein Migrationshintergrund","1033","","",""
"Grosse Sorgen","1987","Realschule","direkter Migrationshintergrund","81","0.54588016676999","0.464840437308955","0.626919896231025"
"Grosse Sorgen","1987","Realschule","indirekter Migrationshintergrund","21","","",""
"Grosse Sorgen","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1987","(Fach-)Abitur","kein Migrationshintergrund","409","0.746981029303971","0.710142479226407","0.783819579381536"
"Grosse Sorgen","1987","(Fach-)Abitur","direkter Migrationshintergrund","109","","",""
"Grosse Sorgen","1987","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Grosse Sorgen","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1987","AkademikerIn","kein Migrationshintergrund","444","0.683069802336771","0.646966069609514","0.719173535064027"
"Grosse Sorgen","1987","AkademikerIn","direkter Migrationshintergrund","62","0.663980474447457","0.571402430104622","0.756558518790291"
"Grosse Sorgen","1987","AkademikerIn","indirekter Migrationshintergrund","4","1","1","1"
"Grosse Sorgen","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1987","(noch) kein Abschluss","kein Migrationshintergrund","56","0.264449799707895","0.204368309146063","0.324531290269727"
"Einige Sorgen","1987","(noch) kein Abschluss","direkter Migrationshintergrund","357","0.447001872792779","0.411677678548888","0.482326067036671"
"Einige Sorgen","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Einige Sorgen","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1987","Hauptschule","kein Migrationshintergrund","1717","","",""
"Einige Sorgen","1987","Hauptschule","direkter Migrationshintergrund","692","0.477746513559182","0.452246595410351","0.503246431708012"
"Einige Sorgen","1987","Hauptschule","indirekter Migrationshintergrund","34","0.344254155968239","0.248205446581585","0.440302865354894"
"Einige Sorgen","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1987","Realschule","kein Migrationshintergrund","495","0.324319029151276","0.30111909371135","0.347518964591202"
"Einige Sorgen","1987","Realschule","direkter Migrationshintergrund","54","0.388451583341892","0.309119664130245","0.46778350255354"
"Einige Sorgen","1987","Realschule","indirekter Migrationshintergrund","9","0.293252831620485","0.140228046536505","0.446277616704465"
"Einige Sorgen","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1987","(Fach-)Abitur","kein Migrationshintergrund","115","","",""
"Einige Sorgen","1987","(Fach-)Abitur","direkter Migrationshintergrund","86","0.375241003080236","0.311692245667144","0.438789760493328"
"Einige Sorgen","1987","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Einige Sorgen","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1987","AkademikerIn","kein Migrationshintergrund","188","","",""
"Einige Sorgen","1987","AkademikerIn","direkter Migrationshintergrund","31","0.256782650127047","0.171159963841751","0.342405336412344"
"Einige Sorgen","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1987","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Keine Sorgen","1987","(noch) kein Abschluss","direkter Migrationshintergrund","143","","",""
"Keine Sorgen","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.205958990173932","0.0287258482388985","0.383192132108965"
"Keine Sorgen","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1987","Hauptschule","kein Migrationshintergrund","230","","",""
"Keine Sorgen","1987","Hauptschule","direkter Migrationshintergrund","223","","",""
"Keine Sorgen","1987","Hauptschule","indirekter Migrationshintergrund","7","0.0330373139562984","-0.00309463493193084","0.0691692628445277"
"Keine Sorgen","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1987","Realschule","kein Migrationshintergrund","36","0.0284543674536679","0.020214204762446","0.0366945301448898"
"Keine Sorgen","1987","Realschule","direkter Migrationshintergrund","10","","",""
"Keine Sorgen","1987","Realschule","indirekter Migrationshintergrund","4","0.025263239209397","-0.0274836464011276","0.0780101248199216"
"Keine Sorgen","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1987","(Fach-)Abitur","kein Migrationshintergrund","11","","",""
"Keine Sorgen","1987","(Fach-)Abitur","direkter Migrationshintergrund","28","","",""
"Keine Sorgen","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1987","AkademikerIn","kein Migrationshintergrund","6","0.00820480962553609","0.00120505195819926","0.0152045672928729"
"Keine Sorgen","1987","AkademikerIn","direkter Migrationshintergrund","7","0.0792368754254959","0.0262966579791169","0.132177092871875"
"Keine Sorgen","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1988","(noch) kein Abschluss","kein Migrationshintergrund","105","","",""
"Grosse Sorgen","1988","(noch) kein Abschluss","direkter Migrationshintergrund","213","","",""
"Grosse Sorgen","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","14","","",""
"Grosse Sorgen","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1988","Hauptschule","kein Migrationshintergrund","2213","","",""
"Grosse Sorgen","1988","Hauptschule","direkter Migrationshintergrund","563","0.4484795940388","0.422729600029562","0.474229588048038"
"Grosse Sorgen","1988","Hauptschule","indirekter Migrationshintergrund","54","0.588868042440348","0.498146906322066","0.679589178558629"
"Grosse Sorgen","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1988","Realschule","kein Migrationshintergrund","949","0.620959181344719","0.596358490153996","0.645559872535443"
"Grosse Sorgen","1988","Realschule","direkter Migrationshintergrund","81","0.560356024450383","0.480391046976745","0.640321001924021"
"Grosse Sorgen","1988","Realschule","indirekter Migrationshintergrund","25","","",""
"Grosse Sorgen","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1988","(Fach-)Abitur","kein Migrationshintergrund","361","0.710013368423701","0.670477153931878","0.749549582915523"
"Grosse Sorgen","1988","(Fach-)Abitur","direkter Migrationshintergrund","106","","",""
"Grosse Sorgen","1988","(Fach-)Abitur","indirekter Migrationshintergrund","16","","",""
"Grosse Sorgen","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1988","AkademikerIn","kein Migrationshintergrund","400","0.638905645477052","0.600882629164522","0.676928661789582"
"Grosse Sorgen","1988","AkademikerIn","direkter Migrationshintergrund","41","0.526276230685157","0.419499181742451","0.633053279627863"
"Grosse Sorgen","1988","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Grosse Sorgen","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1988","(noch) kein Abschluss","kein Migrationshintergrund","58","0.351072443957526","0.280556351810472","0.421588536104581"
"Einige Sorgen","1988","(noch) kein Abschluss","direkter Migrationshintergrund","349","0.495608693537934","0.458275792914283","0.532941594161586"
"Einige Sorgen","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","7","0.161358785742271","0.0274732991264957","0.295244272358046"
"Einige Sorgen","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1988","Hauptschule","kein Migrationshintergrund","1692","","",""
"Einige Sorgen","1988","Hauptschule","direkter Migrationshintergrund","694","0.459416188801241","0.433613815091478","0.485218562511004"
"Einige Sorgen","1988","Hauptschule","indirekter Migrationshintergrund","43","0.350562005592161","0.262586830856509","0.438537180327813"
"Einige Sorgen","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1988","Realschule","kein Migrationshintergrund","506","0.355876259753934","0.331598592537606","0.380153926970262"
"Einige Sorgen","1988","Realschule","direkter Migrationshintergrund","58","0.392154965119449","0.313497032222047","0.470812898016851"
"Einige Sorgen","1988","Realschule","indirekter Migrationshintergrund","17","","",""
"Einige Sorgen","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1988","(Fach-)Abitur","kein Migrationshintergrund","135","","",""
"Einige Sorgen","1988","(Fach-)Abitur","direkter Migrationshintergrund","82","0.364684919677202","0.299113225779017","0.430256613575387"
