year,quintil_oecd,sex,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,2nd Quintile,male,Not concerned at all,0.11020,124,1017,0.09094,0.12945
1986,2nd Quintile,female,Very concerned,0.38375,408,1051,0.35434,0.41317
1986,2nd Quintile,female,Somewhat concerned,0.47930,499,1051,0.44908,0.50952
1986,2nd Quintile,female,Not concerned at all,0.13694,144,1051,0.11615,0.15774
1986,3rd Quintile,male,Very concerned,0.43561,432,1031,0.40532,0.46589
1986,3rd Quintile,male,Somewhat concerned,0.47569,485,1031,0.44519,0.50619
1986,3rd Quintile,male,Not concerned at all,0.08870,114,1031,0.07134,0.10607
1986,3rd Quintile,female,Very concerned,0.44132,446,1036,0.41107,0.47157
1986,3rd Quintile,female,Somewhat concerned,0.47726,500,1036,0.44683,0.50769
1986,3rd Quintile,female,Not concerned at all,0.08142,90,1036,0.06476,0.09808
1986,4th Quintile,male,Very concerned,0.43808,496,1136,0.40921,0.46694
1986,4th Quintile,male,Somewhat concerned,0.45779,515,1136,0.42880,0.48677
1986,4th Quintile,male,Not concerned at all,0.10413,125,1136,0.08636,0.12190
1986,4th Quintile,female,Very concerned,0.45432,470,1061,0.42435,0.48430
1986,4th Quintile,female,Somewhat concerned,0.45792,493,1061,0.42793,0.48791
1986,4th Quintile,female,Not concerned at all,0.08776,98,1061,0.07072,0.10479
1986,5th Quintile,male,Very concerned,0.41306,451,1079,0.38366,0.44245
1986,5th Quintile,male,Somewhat concerned,0.48840,516,1079,0.45856,0.51824
1986,5th Quintile,male,Not concerned at all,0.09855,112,1079,0.08075,0.11634
1986,5th Quintile,female,Very concerned,0.47366,473,997,0.44265,0.50467
1986,5th Quintile,female,Somewhat concerned,0.45910,455,997,0.42816,0.49005
1986,5th Quintile,female,Not concerned at all,0.06724,69,997,0.05169,0.08279
1987,1st Quintile,male,Very concerned,0.49809,405,885,0.46513,0.53105
1987,1st Quintile,male,Somewhat concerned,0.41938,382,885,0.38685,0.45191
1987,1st Quintile,male,Not concerned at all,0.08253,98,885,0.06439,0.10067
1987,1st Quintile,female,Very concerned,0.52011,520,1101,0.49058,0.54963
1987,1st Quintile,female,Somewhat concerned,0.38181,450,1101,0.35310,0.41052
1987,1st Quintile,female,Not concerned at all,0.09808,131,1101,0.08050,0.11565
1987,2nd Quintile,male,Very concerned,0.55561,513,985,0.52456,0.58666
1987,2nd Quintile,male,Somewhat concerned,0.39414,398,985,0.36361,0.42467
1987,2nd Quintile,male,Not concerned at all,0.05025,74,985,0.03660,0.06390
1987,2nd Quintile,female,Very concerned,0.58508,570,1061,0.55542,0.61474
1987,2nd Quintile,female,Somewhat concerned,0.34313,397,1061,0.31455,0.37171
1987,2nd Quintile,female,Not concerned at all,0.07179,94,1061,0.05625,0.08733
1987,3rd Quintile,male,Very concerned,0.59325,578,1035,0.56331,0.62319
1987,3rd Quintile,male,Somewhat concerned,0.36787,397,1035,0.33848,0.39726
1987,3rd Quintile,male,Not concerned at all,0.03888,60,1035,0.02710,0.05066
1987,3rd Quintile,female,Very concerned,0.62391,625,1054,0.59465,0.65317
1987,3rd Quintile,female,Somewhat concerned,0.34672,381,1054,0.31797,0.37546
1987,3rd Quintile,female,Not concerned at all,0.02937,48,1054,0.01917,0.03957
1987,4th Quintile,male,Very concerned,0.58303,617,1117,0.55410,0.61195
1987,4th Quintile,male,Somewhat concerned,0.35790,414,1117,0.32977,0.38603
1987,4th Quintile,male,Not concerned at all,0.05907,86,1117,0.04524,0.07291
1987,4th Quintile,female,Very concerned,0.61322,604,1021,0.58333,0.64311
1987,4th Quintile,female,Somewhat concerned,0.34011,349,1021,0.31104,0.36919
1987,4th Quintile,female,Not concerned at all,0.04667,68,1021,0.03372,0.05961
1987,5th Quintile,male,Very concerned,0.60475,650,1098,0.57581,0.63368
1987,5th Quintile,male,Somewhat concerned,0.36076,395,1098,0.33234,0.38918
1987,5th Quintile,male,Not concerned at all,0.03449,53,1098,0.02370,0.04529
1987,5th Quintile,female,Very concerned,0.62299,602,971,0.59249,0.65349
1987,5th Quintile,female,Somewhat concerned,0.35387,337,971,0.32378,0.38396
1987,5th Quintile,female,Not concerned at all,0.02314,32,971,0.01368,0.03260
1988,1st Quintile,male,Very concerned,0.51884,394,873,0.48568,0.55201
1988,1st Quintile,male,Somewhat concerned,0.40835,384,873,0.37573,0.44097
1988,1st Quintile,male,Not concerned at all,0.07281,95,873,0.05556,0.09005
1988,1st Quintile,female,Very concerned,0.53683,510,1072,0.50697,0.56670
1988,1st Quintile,female,Somewhat concerned,0.37105,432,1072,0.34212,0.39998
1988,1st Quintile,female,Not concerned at all,0.09212,130,1072,0.07480,0.10944
1988,2nd Quintile,male,Very concerned,0.55147,482,926,0.51942,0.58352
1988,2nd Quintile,male,Somewhat concerned,0.38758,378,926,0.35619,0.41898
1988,2nd Quintile,male,Not concerned at all,0.06094,66,926,0.04553,0.07636
1988,2nd Quintile,female,Very concerned,0.53971,527,1039,0.50939,0.57004
1988,2nd Quintile,female,Somewhat concerned,0.39579,432,1039,0.36604,0.42554
1988,2nd Quintile,female,Not concerned at all,0.06450,80,1039,0.04956,0.07944
1988,3rd Quintile,male,Very concerned,0.56531,532,994,0.53448,0.59614
1988,3rd Quintile,male,Somewhat concerned,0.38258,398,994,0.35235,0.41281
1988,3rd Quintile,male,Not concerned at all,0.05211,64,994,0.03829,0.06594
1988,3rd Quintile,female,Very concerned,0.59438,564,987,0.56373,0.62503
1988,3rd Quintile,female,Somewhat concerned,0.37306,368,987,0.34288,0.40325
1988,3rd Quintile,female,Not concerned at all,0.03256,55,987,0.02148,0.04363
1988,4th Quintile,male,Very concerned,0.53223,561,1081,0.50248,0.56199
1988,4th Quintile,male,Somewhat concerned,0.42721,458,1081,0.39771,0.45671
1988,4th Quintile,male,Not concerned at all,0.04055,62,1081,0.02879,0.05232
1988,4th Quintile,female,Very concerned,0.58931,558,968,0.55830,0.62032
1988,4th Quintile,female,Somewhat concerned,0.37225,362,968,0.34179,0.40272
1988,4th Quintile,female,Not concerned at all,0.03844,48,968,0.02632,0.05055
1988,5th Quintile,male,Very concerned,0.55453,555,1012,0.52389,0.58516
1988,5th Quintile,male,Somewhat concerned,0.40558,411,1012,0.37531,0.43585
1988,5th Quintile,male,Not concerned at all,0.03989,46,1012,0.02783,0.05196
1988,5th Quintile,female,Very concerned,0.62780,552,911,0.59639,0.65921
1988,5th Quintile,female,Somewhat concerned,0.34112,323,911,0.31032,0.37192
1988,5th Quintile,female,Not concerned at all,0.03108,36,911,0.01981,0.04236
1989,1st Quintile,male,Very concerned,0.60289,451,847,0.56992,0.63586
1989,1st Quintile,male,Somewhat concerned,0.33282,312,847,0.30107,0.36458
1989,1st Quintile,male,Not concerned at all,0.06429,84,847,0.04776,0.08082
1989,1st Quintile,female,Very concerned,0.59197,568,1055,0.56230,0.62164
1989,1st Quintile,female,Somewhat concerned,0.32614,380,1055,0.29784,0.35444
1989,1st Quintile,female,Not concerned at all,0.08189,107,1055,0.06534,0.09845
1989,2nd Quintile,male,Very concerned,0.61469,505,913,0.58310,0.64627
1989,2nd Quintile,male,Somewhat concerned,0.33237,340,913,0.30179,0.36294
1989,2nd Quintile,male,Not concerned at all,0.05295,68,913,0.03841,0.06748
1989,2nd Quintile,female,Very concerned,0.61893,590,1034,0.58931,0.64854
1989,2nd Quintile,female,Somewhat concerned,0.33175,364,1034,0.30304,0.36046
1989,2nd Quintile,female,Not concerned at all,0.04932,80,1034,0.03612,0.06253
1989,3rd Quintile,male,Very concerned,0.61205,558,957,0.58116,0.64294
1989,3rd Quintile,male,Somewhat concerned,0.34808,348,957,0.31788,0.37828
1989,3rd Quintile,male,Not concerned at all,0.03987,51,957,0.02747,0.05228
1989,3rd Quintile,female,Very concerned,0.63913,570,927,0.60819,0.67006
1989,3rd Quintile,female,Somewhat concerned,0.32472,316,927,0.29455,0.35488
1989,3rd Quintile,female,Not concerned at all,0.03616,41,927,0.02413,0.04818
1989,4th Quintile,male,Very concerned,0.62841,621,1037,0.59898,0.65784
1989,4th Quintile,male,Somewhat concerned,0.32878,349,1037,0.30018,0.35739
1989,4th Quintile,male,Not concerned at all,0.04281,67,1037,0.03048,0.05513
1989,4th Quintile,female,Very concerned,0.67377,617,954,0.64400,0.70354
1989,4th Quintile,female,Somewhat concerned,0.29745,286,954,0.26843,0.32647
1989,4th Quintile,female,Not concerned at all,0.02878,51,954,0.01817,0.03940
1989,5th Quintile,male,Very concerned,0.61413,579,961,0.58334,0.64492
1989,5th Quintile,male,Somewhat concerned,0.35190,345,961,0.32169,0.38211
1989,5th Quintile,male,Not concerned at all,0.03397,37,961,0.02251,0.04542
1989,5th Quintile,female,Very concerned,0.66748,577,853,0.63584,0.69911
1989,5th Quintile,female,Somewhat concerned,0.30780,276,853,0.27681,0.33880
1990,1st Quintile,male,Very concerned,0.55221,434,842,0.51860,0.58582
1990,1st Quintile,male,Somewhat concerned,0.35785,321,842,0.32546,0.39025
1990,1st Quintile,male,Not concerned at all,0.08994,87,842,0.07060,0.10927
1990,1st Quintile,female,Very concerned,0.54010,535,1036,0.50974,0.57047
1990,1st Quintile,female,Somewhat concerned,0.36364,401,1036,0.33433,0.39295
1990,1st Quintile,female,Not concerned at all,0.09626,100,1036,0.07829,0.11423
1990,2nd Quintile,male,Very concerned,0.62430,524,887,0.59241,0.65619
1990,2nd Quintile,male,Somewhat concerned,0.32401,307,887,0.29320,0.35483
1990,2nd Quintile,male,Not concerned at all,0.05169,56,887,0.03711,0.06627
1990,2nd Quintile,female,Very concerned,0.61897,582,988,0.58867,0.64927
1990,2nd Quintile,female,Somewhat concerned,0.33080,340,988,0.30144,0.36015
1990,2nd Quintile,female,Not concerned at all,0.05023,66,988,0.03660,0.06386
1990,3rd Quintile,male,Very concerned,0.62126,557,933,0.59012,0.65240
1990,3rd Quintile,male,Somewhat concerned,0.32802,318,933,0.29788,0.35816
1990,3rd Quintile,male,Not concerned at all,0.05072,58,933,0.03663,0.06481
1990,3rd Quintile,female,Very concerned,0.66550,588,944,0.63539,0.69562
1990,3rd Quintile,female,Somewhat concerned,0.29154,302,944,0.26254,0.32055
1990,3rd Quintile,female,Not concerned at all,0.04296,54,944,0.03001,0.05590
1990,4th Quintile,male,Very concerned,0.61814,605,1011,0.58818,0.64810
1990,4th Quintile,male,Somewhat concerned,0.35119,360,1011,0.32175,0.38063
1990,4th Quintile,male,Not concerned at all,0.03067,46,1011,0.02004,0.04131
1990,4th Quintile,female,Very concerned,0.66056,591,919,0.62993,0.69119
1990,4th Quintile,female,Somewhat concerned,0.30943,295,919,0.27953,0.33934
1990,4th Quintile,female,Not concerned at all,0.03001,33,919,0.01897,0.04104
1990,5th Quintile,male,Very concerned,0.64292,597,953,0.61248,0.67335
1990,5th Quintile,male,Somewhat concerned,0.32699,315,953,0.29719,0.35679
1990,5th Quintile,male,Not concerned at all,0.03009,41,953,0.01924,0.04095
1990,5th Quintile,female,Very concerned,0.67149,582,840,0.63971,0.70327
1990,5th Quintile,female,Somewhat concerned,0.30685,258,840,0.27564,0.33805
1991,1st Quintile,male,Very concerned,0.47650,364,810,0.44208,0.51091
1991,1st Quintile,male,Somewhat concerned,0.42866,356,810,0.39456,0.46276
1991,1st Quintile,male,Not concerned at all,0.09485,90,810,0.07466,0.11504
1991,1st Quintile,female,Very concerned,0.47249,445,1017,0.44179,0.50319
1991,1st Quintile,female,Somewhat concerned,0.44012,474,1017,0.40960,0.47064
1991,1st Quintile,female,Not concerned at all,0.08739,98,1017,0.07003,0.10476
1991,2nd Quintile,male,Very concerned,0.46275,381,881,0.42981,0.49569
1991,2nd Quintile,male,Somewhat concerned,0.45736,422,881,0.42445,0.49028
1991,2nd Quintile,male,Not concerned at all,0.07989,78,881,0.06198,0.09780
1991,2nd Quintile,female,Very concerned,0.53869,495,998,0.50774,0.56963
1991,2nd Quintile,female,Somewhat concerned,0.41223,426,998,0.38168,0.44279
1991,2nd Quintile,female,Not concerned at all,0.04908,77,998,0.03567,0.06249
1991,3rd Quintile,male,Very concerned,0.49423,433,945,0.46234,0.52613
1991,3rd Quintile,male,Somewhat concerned,0.45167,443,945,0.41993,0.48342
1991,3rd Quintile,male,Not concerned at all,0.05409,69,945,0.03966,0.06852
1991,3rd Quintile,female,Very concerned,0.55219,494,929,0.52019,0.58418
1991,3rd Quintile,female,Somewhat concerned,0.40881,383,929,0.37718,0.44044
1991,3rd Quintile,female,Not concerned at all,0.03900,52,929,0.02655,0.05146
1991,4th Quintile,male,Very concerned,0.53898,511,1011,0.50823,0.56972
1991,4th Quintile,male,Somewhat concerned,0.41617,433,1011,0.38577,0.44657
1991,4th Quintile,male,Not concerned at all,0.04486,67,1011,0.03209,0.05762
1991,4th Quintile,female,Very concerned,0.57535,509,920,0.54339,0.60730
1991,4th Quintile,female,Somewhat concerned,0.38271,355,920,0.35128,0.41413
1991,4th Quintile,female,Not concerned at all,0.04195,56,920,0.02899,0.05491
1991,5th Quintile,male,Very concerned,0.49946,466,959,0.46780,0.53112
1991,5th Quintile,male,Somewhat concerned,0.45747,444,959,0.42592,0.48902
1991,5th Quintile,male,Not concerned at all,0.04307,49,959,0.03021,0.05593
1991,5th Quintile,female,Very concerned,0.58804,526,854,0.55501,0.62107
1991,5th Quintile,female,Somewhat concerned,0.38797,328,854,0.35526,0.42067
1992,1st Quintile,male,Very concerned,0.50652,570,1172,0.47788,0.53515
1992,1st Quintile,male,Somewhat concerned,0.41845,507,1172,0.39020,0.44671
1992,1st Quintile,male,Not concerned at all,0.07503,95,1172,0.05994,0.09012
1992,1st Quintile,female,Very concerned,0.53981,842,1570,0.51515,0.56447
1992,1st Quintile,female,Somewhat concerned,0.39346,626,1570,0.36928,0.41763
1992,1st Quintile,female,Not concerned at all,0.06673,102,1570,0.05438,0.07908
1992,2nd Quintile,male,Very concerned,0.55159,708,1359,0.52513,0.57804
1992,2nd Quintile,male,Somewhat concerned,0.40481,579,1359,0.37870,0.43092
1992,2nd Quintile,male,Not concerned at all,0.04361,72,1359,0.03274,0.05447
1992,2nd Quintile,female,Very concerned,0.59494,862,1483,0.56995,0.61993
1992,2nd Quintile,female,Somewhat concerned,0.36964,564,1483,0.34507,0.39422
1992,2nd Quintile,female,Not concerned at all,0.03542,57,1483,0.02600,0.04483
1992,3rd Quintile,male,Very concerned,0.57271,724,1300,0.54581,0.59962
1992,3rd Quintile,male,Somewhat concerned,0.39354,525,1300,0.36698,0.42011
1992,3rd Quintile,male,Not concerned at all,0.03374,51,1300,0.02392,0.04356
1992,3rd Quintile,female,Very concerned,0.62331,787,1347,0.59743,0.64920
1992,3rd Quintile,female,Somewhat concerned,0.33174,500,1347,0.30659,0.35690
1992,3rd Quintile,female,Not concerned at all,0.04494,60,1347,0.03387,0.05601
1992,4th Quintile,male,Very concerned,0.55749,722,1331,0.53080,0.58419
1992,4th Quintile,male,Somewhat concerned,0.39704,532,1331,0.37074,0.42334
1992,4th Quintile,male,Not concerned at all,0.04547,77,1331,0.03427,0.05666
1992,4th Quintile,female,Very concerned,0.62005,755,1266,0.59330,0.64679
1992,4th Quintile,female,Somewhat concerned,0.35294,464,1266,0.32660,0.37927
1992,4th Quintile,female,Not concerned at all,0.02701,47,1266,0.01808,0.03595
1992,5th Quintile,male,Very concerned,0.58518,719,1258,0.55794,0.61242
1992,5th Quintile,male,Somewhat concerned,0.39124,504,1258,0.36426,0.41822
1992,5th Quintile,male,Not concerned at all,0.02358,35,1258,0.01519,0.03196
1992,5th Quintile,female,Very concerned,0.64843,730,1106,0.62028,0.67658
1992,5th Quintile,female,Somewhat concerned,0.33258,376,1106,0.30480,0.36036
1993,1st Quintile,male,Very concerned,0.43597,488,1101,0.40667,0.46528
1993,1st Quintile,male,Somewhat concerned,0.48881,535,1101,0.45927,0.51835
1993,1st Quintile,male,Not concerned at all,0.07522,78,1101,0.05963,0.09080
1993,1st Quintile,female,Very concerned,0.48280,701,1456,0.45713,0.50848
1993,1st Quintile,female,Somewhat concerned,0.45331,662,1456,0.42773,0.47889
1993,1st Quintile,female,Not concerned at all,0.06389,93,1456,0.05132,0.07645
1993,2nd Quintile,male,Very concerned,0.48533,584,1299,0.45814,0.51252
1993,2nd Quintile,male,Somewhat concerned,0.47785,655,1299,0.45068,0.50503
1993,2nd Quintile,male,Not concerned at all,0.03681,60,1299,0.02657,0.04706
1993,2nd Quintile,female,Very concerned,0.49964,722,1510,0.47441,0.52487
1993,2nd Quintile,female,Somewhat concerned,0.45503,723,1510,0.42990,0.48015
1993,2nd Quintile,female,Not concerned at all,0.04533,65,1510,0.03483,0.05583
1993,3rd Quintile,male,Very concerned,0.51858,669,1334,0.49175,0.54540
1993,3rd Quintile,male,Somewhat concerned,0.43406,591,1334,0.40745,0.46067
1993,3rd Quintile,male,Not concerned at all,0.04736,74,1334,0.03596,0.05877
1993,3rd Quintile,female,Very concerned,0.54145,696,1331,0.51467,0.56823
1993,3rd Quintile,female,Somewhat concerned,0.42368,580,1331,0.39713,0.45024
1993,3rd Quintile,female,Not concerned at all,0.03487,55,1331,0.02501,0.04473
1993,4th Quintile,male,Very concerned,0.50258,648,1324,0.47564,0.52952
1993,4th Quintile,male,Somewhat concerned,0.47174,626,1324,0.44484,0.49864
1993,4th Quintile,male,Not concerned at all,0.02568,50,1324,0.01715,0.03420
1993,4th Quintile,female,Very concerned,0.56344,700,1274,0.53619,0.59068
1993,4th Quintile,female,Somewhat concerned,0.41084,525,1274,0.38381,0.43786
1993,4th Quintile,female,Not concerned at all,0.02573,49,1274,0.01703,0.03442
1993,5th Quintile,male,Very concerned,0.48564,620,1263,0.45806,0.51321
1993,5th Quintile,male,Somewhat concerned,0.46823,588,1263,0.44070,0.49576
1993,5th Quintile,male,Not concerned at all,0.04613,55,1263,0.03456,0.05770
1993,5th Quintile,female,Very concerned,0.55328,619,1083,0.52365,0.58290
1993,5th Quintile,female,Somewhat concerned,0.42848,464,1083,0.39899,0.45796
1994,1st Quintile,male,Very concerned,0.36146,359,1064,0.33258,0.39034
1994,1st Quintile,male,Somewhat concerned,0.56893,614,1064,0.53916,0.59870
1994,1st Quintile,male,Not concerned at all,0.06961,91,1064,0.05431,0.08491
1994,1st Quintile,female,Very concerned,0.35859,505,1430,0.33373,0.38346
1994,1st Quintile,female,Somewhat concerned,0.55759,807,1430,0.53184,0.58334
1994,1st Quintile,female,Not concerned at all,0.08382,118,1430,0.06945,0.09819
1994,2nd Quintile,male,Very concerned,0.33876,426,1238,0.31239,0.36514
1994,2nd Quintile,male,Somewhat concerned,0.58610,710,1238,0.55865,0.61355
1994,2nd Quintile,male,Not concerned at all,0.07514,102,1238,0.06045,0.08983
1994,2nd Quintile,female,Very concerned,0.38989,549,1402,0.36435,0.41543
1994,2nd Quintile,female,Somewhat concerned,0.55441,768,1402,0.52838,0.58043
1994,2nd Quintile,female,Not concerned at all,0.05570,85,1402,0.04369,0.06771
1994,3rd Quintile,male,Very concerned,0.41472,501,1318,0.38811,0.44133
1994,3rd Quintile,male,Somewhat concerned,0.51094,708,1318,0.48394,0.53794
1994,3rd Quintile,male,Not concerned at all,0.07434,109,1318,0.06017,0.08851
1994,3rd Quintile,female,Very concerned,0.42655,565,1377,0.40041,0.45268
1994,3rd Quintile,female,Somewhat concerned,0.51440,731,1377,0.48799,0.54081
1994,3rd Quintile,female,Not concerned at all,0.05905,81,1377,0.04660,0.07151
1994,4th Quintile,male,Very concerned,0.37447,473,1278,0.34793,0.40102
1994,4th Quintile,male,Somewhat concerned,0.56873,729,1278,0.54157,0.59590
1994,4th Quintile,male,Not concerned at all,0.05679,76,1278,0.04410,0.06949
1994,4th Quintile,female,Very concerned,0.45195,546,1256,0.42442,0.47949
1994,4th Quintile,female,Somewhat concerned,0.51251,658,1256,0.48486,0.54016
1994,4th Quintile,female,Not concerned at all,0.03554,52,1256,0.02530,0.04578
1994,5th Quintile,male,Very concerned,0.36779,469,1274,0.34130,0.39428
1994,5th Quintile,male,Somewhat concerned,0.56475,719,1274,0.53752,0.59199
1994,5th Quintile,male,Not concerned at all,0.06746,86,1274,0.05368,0.08124
1994,5th Quintile,female,Very concerned,0.43382,491,1142,0.40506,0.46258
1994,5th Quintile,female,Somewhat concerned,0.53228,611,1142,0.50332,0.56123
1994,5th Quintile,female,Not concerned at all,0.03391,40,1142,0.02340,0.04441
1995,1st Quintile,male,Very concerned,0.41658,416,1090,0.38730,0.44586
1995,1st Quintile,male,Somewhat concerned,0.49498,578,1090,0.46528,0.52467
1995,1st Quintile,male,Not concerned at all,0.08844,96,1090,0.07158,0.10531
1995,1st Quintile,female,Very concerned,0.42227,588,1415,0.39653,0.44802
1995,1st Quintile,female,Somewhat concerned,0.52349,743,1415,0.49746,0.54952
1995,1st Quintile,female,Not concerned at all,0.05423,84,1415,0.04243,0.06604
1995,2nd Quintile,male,Very concerned,0.40798,533,1337,0.38162,0.43433
1995,2nd Quintile,male,Somewhat concerned,0.53563,720,1337,0.50889,0.56238
1995,2nd Quintile,male,Not concerned at all,0.05639,84,1337,0.04402,0.06876
1995,2nd Quintile,female,Very concerned,0.46534,675,1520,0.44026,0.49042
1995,2nd Quintile,female,Somewhat concerned,0.48050,765,1520,0.45538,0.50563
1995,2nd Quintile,female,Not concerned at all,0.05416,80,1520,0.04278,0.06554
1995,3rd Quintile,male,Very concerned,0.43087,536,1330,0.40424,0.45749
1995,3rd Quintile,male,Somewhat concerned,0.50518,706,1330,0.47830,0.53206
1995,3rd Quintile,male,Not concerned at all,0.06396,88,1330,0.05080,0.07711
1995,3rd Quintile,female,Very concerned,0.46915,627,1379,0.44280,0.49550
1995,3rd Quintile,female,Somewhat concerned,0.47187,678,1379,0.44551,0.49823
1995,3rd Quintile,female,Not concerned at all,0.05898,74,1379,0.04654,0.07142
1995,4th Quintile,male,Very concerned,0.41520,550,1345,0.38886,0.44155
1995,4th Quintile,male,Somewhat concerned,0.52068,720,1345,0.49397,0.54739
1995,4th Quintile,male,Not concerned at all,0.06412,75,1345,0.05102,0.07722
1995,4th Quintile,female,Very concerned,0.47475,579,1299,0.44758,0.50192
1995,4th Quintile,female,Somewhat concerned,0.48643,667,1299,0.45924,0.51362
1995,4th Quintile,female,Not concerned at all,0.03882,53,1299,0.02831,0.04933
