year,migback,sex,plh0036,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1988,No migration background,male,Somewhat concerned,0.38997050147492623,12817,0.3815263857658405,0.39841461718401194
1988,No migration background,male,Not concerned at all,0.04454277286135693,12817,0.04097121961930459,0.04811432610340927
1988,No migration background,female,Very concerned,0.59983429991715,12817,0.591352296217056,0.608316303617244
1988,No migration background,female,Somewhat concerned,0.35791217895608946,12817,0.34961274766706085,0.36621161024511806
1988,No migration background,female,Not concerned at all,0.04225352112676056,12817,0.03877079267225228,0.045736249581268845
1988,Direct migration background,male,Somewhat concerned,0.48419540229885055,12817,0.4755434161735782,0.4928473884241229
1988,Direct migration background,male,Very concerned,0.3958333333333333,12817,0.38736695949251454,0.4042997071741521
1988,Direct migration background,male,Not concerned at all,0.11997126436781609,12817,0.1143459095087149,0.12559661922691728
1988,Direct migration background,female,Somewhat concerned,0.4682220434432824,12817,0.4595832324429784,0.4768608544435864
1988,Direct migration background,female,Very concerned,0.38696701528559935,12817,0.37853479828574127,0.3953992322854574
1988,Direct migration background,female,Not concerned at all,0.14481094127111827,12817,0.13871845393163817,0.15090342861059836
1988,Indirect migration background,male,Very concerned,0.5428571428571428,12817,0.5342326885293484,0.5514815971849373
1988,Indirect migration background,male,Somewhat concerned,0.3142857142857143,12817,0.30624866191474126,0.3223227666566873
1988,Indirect migration background,male,Not concerned at all,0.14285714285714285,12817,0.1367989866901079,0.1489152990241778
1988,Indirect migration background,female,Very concerned,0.5175438596491229,12817,0.5088928782458461,0.5261948410523997
1988,Indirect migration background,female,Somewhat concerned,0.34210526315789475,12817,0.3338919011862532,0.35031862512953627
1988,Indirect migration background,female,Not concerned at all,0.14035087719298245,12817,0.13433732538253718,0.14636442900342772
1989,No migration background,male,Very concerned,0.6286674816625917,12393,0.6201608067497726,0.6371741565754108
1989,No migration background,male,Somewhat concerned,0.3364914425427873,12393,0.328172308485446,0.3448105766001286
1989,No migration background,male,Not concerned at all,0.03484107579462103,12393,0.03161248473352616,0.038069666855715896
1989,No migration background,female,Very concerned,0.6639954207212364,12393,0.6556792578422445,0.6723115836002284
1989,No migration background,female,Somewhat concerned,0.3022323983972524,12393,0.29414714276473114,0.3103176540297737
1989,No migration background,female,Not concerned at all,0.03377218088151116,12393,0.030591741162698798,0.036952620600323526
1989,Direct migration background,male,Very concerned,0.4444444444444444,12393,0.43569580869702534,0.4531930801918635
1989,Direct migration background,male,Somewhat concerned,0.41950113378684806,12393,0.41081282787409246,0.42818943969960366
1989,Direct migration background,male,Not concerned at all,0.1360544217687075,12393,0.1300181696607637,0.14209067387665128
1989,Direct migration background,female,Very concerned,0.43300653594771243,12393,0.424282768122481,0.44173030377294387
1989,Direct migration background,female,Somewhat concerned,0.4215686274509804,12393,0.4128744618448662,0.4302627930570946
1989,Direct migration background,female,Not concerned at all,0.1454248366013072,12393,0.13921811490982935,0.15163155829278505
1989,Indirect migration background,male,Very concerned,0.575,12393,0.5662964539021361,0.5837035460978638
1989,Indirect migration background,male,Somewhat concerned,0.31666666666666665,12393,0.3084766398276616,0.3248566935056717
1989,Indirect migration background,male,Not concerned at all,0.10833333333333334,12393,0.10286128196714615,0.11380538469952052
1989,Indirect migration background,female,Very concerned,0.5373134328358209,12393,0.5285348352530804,0.5460920304185614
1989,Indirect migration background,female,Somewhat concerned,0.3805970149253731,12393,0.37204856873338954,0.3891454611173567
1989,Indirect migration background,female,Not concerned at all,0.08208955223880597,12393,0.07725660619670889,0.08692249828090305
1990,No migration background,male,Very concerned,0.6152073732718893,18165,0.6081317857559411,0.6222829607878376
1990,No migration background,male,Somewhat concerned,0.35023041474654376,18165,0.34329304265471505,0.35716778683837247
1990,No migration background,male,Not concerned at all,0.03456221198156682,18165,0.03190576420943778,0.037218659753695864
1990,No migration background,female,Very concerned,0.6243358129649309,18165,0.6172929799508915,0.6313786459789703
1990,No migration background,female,Somewhat concerned,0.34006376195536664,18165,0.3331745501665871,0.3469529737441462
1990,No migration background,female,Not concerned at all,0.035600425079702444,18165,0.0329058240760798,0.038295026083325086
1990,Direct migration background,male,Very concerned,0.502906976744186,18165,0.49563586139353993,0.5101780920948321
1990,Direct migration background,male,Somewhat concerned,0.3960755813953488,18165,0.3889631400255036,0.40318802276519405
1990,Direct migration background,male,Not concerned at all,0.10101744186046512,18165,0.09663504013100085,0.10539984358992938
1990,Direct migration background,female,Very concerned,0.47788309636650866,18165,0.4706189751668557,0.48514721756616164
1990,Direct migration background,female,Somewhat concerned,0.4194312796208531,18165,0.4122550620938816,0.4266074971478246
1990,Direct migration background,female,Not concerned at all,0.10268562401263823,18165,0.09827128679564152,0.10709996122963493
1990,Indirect migration background,male,Very concerned,0.5352112676056338,18165,0.5279580820202353,0.5424644531910322
1990,Indirect migration background,male,Somewhat concerned,0.33098591549295775,18165,0.3241426914701327,0.3378291395157828
1990,Indirect migration background,male,Not concerned at all,0.13380281690140844,18165,0.12885197130491788,0.138753662497899
1990,Indirect migration background,female,Very concerned,0.5472972972972973,18165,0.5400586641760586,0.5545359304185359
1990,Indirect migration background,female,Somewhat concerned,0.35135135135135137,18165,0.34440888244702655,0.3582938202556762
1990,Indirect migration background,female,Not concerned at all,0.10135135135135136,18165,0.09696252796076874,0.10574017474193398
1991,No migration background,male,Very concerned,0.4846093133385951,17756,0.4772582923202455,0.49196033435694464
1991,No migration background,male,Somewhat concerned,0.46625887924230464,17756,0.4589211380041873,0.47359662048042195
1991,No migration background,male,Not concerned at all,0.04913180741910024,17756,0.04595255482978963,0.05231106000841085
1991,No migration background,female,Very concerned,0.5356296701293968,17756,0.5282938605783616,0.542965479680432
1991,No migration background,female,Somewhat concerned,0.4293785310734463,17756,0.4220977542339506,0.43665930791294205
1991,No migration background,female,Not concerned at all,0.034991798797156914,17756,0.032288885346031394,0.037694712248282435
1991,Direct migration background,male,Somewhat concerned,0.5003690036900369,17756,0.49301449967754657,0.5077235077025273
1991,Direct migration background,male,Very concerned,0.3756457564575646,17756,0.3685223408966324,0.3827691720184968
1991,Direct migration background,male,Not concerned at all,0.12398523985239852,17756,0.1191376685218536,0.12883281118294343
1991,Direct migration background,female,Somewhat concerned,0.5,17756,0.49264549398467555,0.5073545060153245
1991,Direct migration background,female,Very concerned,0.3766025641025641,17756,0.36947554955463363,0.38372957865049456
1991,Direct migration background,female,Not concerned at all,0.1233974358974359,17756,0.11855974696682836,0.12823512482804345
1991,Indirect migration background,male,Very concerned,0.4682080924855491,17756,0.4608684682987243,0.47554771667237394
1991,Indirect migration background,male,Somewhat concerned,0.4277456647398844,17756,0.4204683550456108,0.435022974434158
1991,Indirect migration background,male,Not concerned at all,0.10404624277456648,17756,0.09955527951954496,0.108537206029588
1991,Indirect migration background,female,Very concerned,0.5144508670520231,17756,0.5070994333254825,0.5218023007785638
1991,Indirect migration background,female,Somewhat concerned,0.37572254335260113,17756,0.3685988378681156,0.3828462488370867
1991,Indirect migration background,female,Not concerned at all,0.10982658959537572,17756,0.1052274715054191,0.11442570768533235
1992,No migration background,male,Very concerned,0.5626019575856444,17350,0.5552204449284374,0.5699834702428513
1992,No migration background,male,Somewhat concerned,0.4033442088091354,17350,0.3960444892650173,0.41064392835325353
1992,No migration background,male,Not concerned at all,0.03405383360522023,17350,0.031355064074985645,0.03675260313545481
1992,No migration background,female,Very concerned,0.6180839212773858,17350,0.6108543253247034,0.6253135172300681
1992,No migration background,female,Somewhat concerned,0.35295209803193467,17350,0.34584106931690733,0.360063126746962
1992,No migration background,female,Not concerned at all,0.028963980690679538,17350,0.026468506248480822,0.031459455132878254
1992,Direct migration background,male,Somewhat concerned,0.4497716894977169,17350,0.44236926722887876,0.45717411176655504
1992,Direct migration background,male,Very concerned,0.4375951293759513,17350,0.43021324721566706,0.44497701153623553
1992,Direct migration background,male,Not concerned at all,0.1126331811263318,17350,0.10792892348009803,0.11733743877256558
1992,Direct migration background,female,Somewhat concerned,0.4628099173553719,17350,0.45539046836580477,0.47022936634493906
1992,Direct migration background,female,Very concerned,0.4446280991735537,17350,0.4372338048068291,0.45202239354027834
1992,Direct migration background,female,Not concerned at all,0.09256198347107437,17350,0.08824946326579551,0.09687450367635324
1992,Indirect migration background,male,Very concerned,0.541871921182266,17350,0.534457997507227,0.549285844857305
1992,Indirect migration background,male,Somewhat concerned,0.3842364532019704,17350,0.37699855281534805,0.3914743535885928
1992,Indirect migration background,male,Not concerned at all,0.07389162561576355,17350,0.06999906980572866,0.07778418142579845
1992,Indirect migration background,female,Very concerned,0.5555555555555556,17350,0.5481615662142696,0.5629495448968416
1992,Indirect migration background,female,Somewhat concerned,0.35353535353535354,17350,0.3464216600830971,0.36064904698760997
1992,Indirect migration background,female,Not concerned at all,0.09090909090909091,17350,0.08663135817916368,0.09518682363901815
1993,No migration background,male,Very concerned,0.4879518072289157,16993,0.48043618526570664,0.4954674291921247
1993,No migration background,male,Somewhat concerned,0.4754881595346905,16993,0.46797939398583066,0.4829969250835503
1993,No migration background,male,Not concerned at all,0.036560033236393855,16993,0.03373816544368453,0.03938190102910318
1993,No migration background,female,Very concerned,0.5375591296121097,16993,0.5300625653422918,0.5450556938819276
1993,No migration background,female,Somewhat concerned,0.4325449385052034,16993,0.4250958626478444,0.43999401436256247
1993,No migration background,female,Not concerned at all,0.02989593188268685,16993,0.02733536423943117,0.03245649952594253
1993,Direct migration background,male,Somewhat concerned,0.47364280094413846,16993,0.4661354486444055,0.48115015324387145
1993,Direct migration background,male,Very concerned,0.42722265932336745,16993,0.41978491754519187,0.434660401101543
1993,Direct migration background,male,Not concerned at all,0.0991345397324941,16993,0.09464125946995822,0.10362781999502998
1993,Direct migration background,female,Somewhat concerned,0.48678601875532823,16993,0.47927083973776846,0.494301197772888
1993,Direct migration background,female,Very concerned,0.4100596760443308,16993,0.4026644983144405,0.4174548537742211
1993,Direct migration background,female,Not concerned at all,0.10315430520034101,16993,0.09858106949464282,0.1077275409060392
1993,Indirect migration background,male,Very concerned,0.4957627118644068,16993,0.4882451769943571,0.5032802467344565
1993,Indirect migration background,male,Somewhat concerned,0.4406779661016949,16993,0.43321326066250926,0.44814267154088056
1993,Indirect migration background,male,Not concerned at all,0.0635593220338983,16993,0.059891140619860984,0.06722750344793563
1993,Indirect migration background,female,Very concerned,0.5176991150442478,16993,0.5101860217223538,0.5252122083661418
1993,Indirect migration background,female,Somewhat concerned,0.42920353982300885,16993,0.42176147710385087,0.43664560254216683
1993,Indirect migration background,female,Not concerned at all,0.05309734513274336,16993,0.0497259464468269,0.05646874381865982
1994,No migration background,male,Somewhat concerned,0.5717001055966209,16642,0.5641819478756346,0.5792182633176072
1994,No migration background,male,Very concerned,0.36705385427666315,16642,0.35973064261425314,0.37437706593907316
1994,No migration background,male,Not concerned at all,0.061246040126715945,16642,0.05760296429938807,0.06488911595404383
1994,No migration background,female,Somewhat concerned,0.539285031542726,16642,0.5317118449588571,0.5468582181265949
1994,No migration background,female,Very concerned,0.4163639839418849,16642,0.4088743441295072,0.4238536237542626
1994,No migration background,female,Not concerned at all,0.044350984515389026,16642,0.041223075201111,0.04747889382966705
1994,Direct migration background,male,Somewhat concerned,0.5451505016722408,16642,0.5375848667519537,0.5527161365925278
1994,Direct migration background,male,Very concerned,0.32608695652173914,16642,0.3189646287316714,0.33320928431180685
1994,Direct migration background,male,Not concerned at all,0.12876254180602006,16642,0.12367373043780723,0.13385135317423288
1994,Direct migration background,female,Somewhat concerned,0.5628847845206685,16642,0.5553484350479364,0.5704211339934006
1994,Direct migration background,female,Very concerned,0.3254177660510114,16642,0.31829921847667164,0.3325363136253512
1994,Direct migration background,female,Not concerned at all,0.11169744942832015,16642,0.10691164006332493,0.11648325879331536
1994,Indirect migration background,male,Somewhat concerned,0.5,16642,0.49240332902340167,0.5075966709765983
1994,Indirect migration background,male,Very concerned,0.4139344262295082,16642,0.406451142845525,0.4214177096134914
1994,Indirect migration background,male,Not concerned at all,0.0860655737704918,16642,0.08180443610696855,0.09032671143401505
1994,Indirect migration background,female,Somewhat concerned,0.48148148148148145,16642,0.4738900226296659,0.489072940333297
1994,Indirect migration background,female,Very concerned,0.448559670781893,16642,0.44100330996971027,0.45611603159407577
1994,Indirect migration background,female,Not concerned at all,0.06995884773662552,16642,0.06608336578060671,0.07383432969264432
1995,No migration background,male,Somewhat concerned,0.536244171259008,17246,0.5288013453059104,0.5436869972121057
1995,No migration background,male,Very concerned,0.4103433658329801,17246,0.4030018594074035,0.41768487225855666
1995,No migration background,male,Not concerned at all,0.05341246290801187,17246,0.05005652765183734,0.0567683981641864
1995,No migration background,female,Somewhat concerned,0.4895333205300557,17246,0.48207249801289265,0.4969941430472188
1995,No migration background,female,Very concerned,0.4707125024006146,17246,0.46326285761749647,0.4781621471837327
1995,No migration background,female,Not concerned at all,0.039754177069329745,17246,0.036838130350261726,0.042670223788397764
1995,Direct migration background,male,Somewhat concerned,0.5367435158501441,17246,0.5293012353053761,0.5441857963949122
1995,Direct migration background,male,Very concerned,0.35518731988472624,17246,0.3480447024150793,0.3623299373543732
1995,Direct migration background,male,Not concerned at all,0.10806916426512968,17246,0.10343545942734031,0.11270286910291905
1995,Direct migration background,female,Somewhat concerned,0.5331369661266568,17246,0.5256909148510106,0.5405830174023031
1995,Direct migration background,female,Very concerned,0.37334315169366716,17246,0.3661240880559162,0.38056221533141815
1995,Direct migration background,female,Not concerned at all,0.093519882179676,17246,0.08917434972833452,0.09786541463101747
1995,Indirect migration background,male,Somewhat concerned,0.4900398406374502,17246,0.4825788636658413,0.4975008176090591
1995,Indirect migration background,male,Very concerned,0.44223107569721115,17246,0.4348185934503229,0.4496435579440994
1995,Indirect migration background,male,Not concerned at all,0.06772908366533864,17246,0.0639787444735196,0.07147942285715768
1995,Indirect migration background,female,Somewhat concerned,0.476,17246,0.4685461439673612,0.48345385603263874
1995,Indirect migration background,female,Very concerned,0.448,17246,0.4405780089494873,0.45542199105051273
1995,Indirect migration background,female,Not concerned at all,0.076,17246,0.07204492555737707,0.07995507444262293
1996,No migration background,male,Somewhat concerned,0.5810839532412327,16862,0.5736368998352265,0.588531006647239
1996,No migration background,male,Very concerned,0.346865037194474,16862,0.33968075705761663,0.3540493173313313
1996,No migration background,male,Not concerned at all,0.0720510095642933,16862,0.0681481437861145,0.07595387534247211
1996,No migration background,female,Somewhat concerned,0.5477941176470589,16862,0.5402817243802581,0.5553065109138596
1996,No migration background,female,Very concerned,0.40305727554179566,16862,0.39565353411006166,0.41046101697352966
1996,No migration background,female,Not concerned at all,0.04914860681114551,16862,0.04588563397563972,0.0524115796466513
1996,Direct migration background,male,Somewhat concerned,0.5932203389830508,16862,0.5858057145106185,0.6006349634554832
1996,Direct migration background,male,Very concerned,0.26733436055469956,16862,0.2606542779598848,0.27401444314951434
1996,Direct migration background,male,Not concerned at all,0.13944530046224962,16862,0.134216612672959,0.14467398825154024
1996,Direct migration background,female,Somewhat concerned,0.5629397967161845,16862,0.5554528776821229,0.5704267157502462
1996,Direct migration background,female,Very concerned,0.3189992181391712,16862,0.3119641202713244,0.326034316007018
1996,Direct migration background,female,Not concerned at all,0.11806098514464425,16862,0.11319047998380126,0.12293149030548724
1996,Indirect migration background,male,Somewhat concerned,0.5112781954887218,16862,0.5037331645912984,0.5188232263861452
1996,Indirect migration background,male,Very concerned,0.37969924812030076,16862,0.3723739964313989,0.3870244998092026
1996,Indirect migration background,male,Not concerned at all,0.10902255639097744,16862,0.10431827746295111,0.11372683531900377
1996,Indirect migration background,female,Somewhat concerned,0.4891304347826087,16862,0.4815852672481388,0.4966756023170786
1996,Indirect migration background,female,Very concerned,0.391304347826087,16862,0.38393788561344944,0.3986708100387245
1996,Indirect migration background,female,Not concerned at all,0.11956521739130435,16862,0.11466796424928531,0.12446247053332339
1997,No migration background,male,Somewhat concerned,0.5989695148132246,16487,0.5914882279831074,0.6064508016433418
1997,No migration background,male,Very concerned,0.31322455989695147,16487,0.3061447673164592,0.32030435247744377
1997,No migration background,male,Not concerned at all,0.08780592528982396,16487,0.08348585525202314,0.09212599532762479
1997,No migration background,female,Somewhat concerned,0.5531581012161632,16487,0.5455690613316455,0.5607471411006808
1997,No migration background,female,Very concerned,0.3860337387210671,16487,0.37860234729467995,0.39346513014745427
1997,No migration background,female,Not concerned at all,0.06080816006276971,16487,0.057160256580735216,0.06445606354480421
1997,Direct migration background,male,Somewhat concerned,0.5783132530120482,16487,0.5707751546367291,0.5858513513873672
1997,Direct migration background,male,Very concerned,0.26586345381526105,16487,0.25911968000009433,0.2726072276304278
1997,Direct migration background,male,Not concerned at all,0.15582329317269075,16487,0.1502870121875413,0.1613595741578402
1997,Direct migration background,female,Somewhat concerned,0.5598678777869529,16487,0.552290489179217,0.5674452663946888
1997,Direct migration background,female,Very concerned,0.30470685383980184,16487,0.29768081836762567,0.311732889311978
1997,Direct migration background,female,Not concerned at all,0.13542526837324526,16487,0.13020207175867188,0.14064846498781863
1997,Indirect migration background,male,Somewhat concerned,0.5294117647058824,16487,0.5217926839066834,0.5370308455050813
1997,Indirect migration background,male,Very concerned,0.3356401384083045,16487,0.3284319871555514,0.34284828966105757
1997,Indirect migration background,male,Not concerned at all,0.13494809688581316,16487,0.12973267172929917,0.14016352204232715
1997,Indirect migration background,female,Somewhat concerned,0.5418181818181819,16487,0.5342126258722512,0.5494237377641126
1997,Indirect migration background,female,Very concerned,0.37454545454545457,16487,0.3671573098170921,0.38193359927381704
1997,Indirect migration background,female,Not concerned at all,0.08363636363636363,16487,0.07941048766002073,0.08786223961270653
1998,No migration background,male,Somewhat concerned,0.616694740782332,18147,0.6096208041817542,0.6237686773829098
1998,No migration background,male,Very concerned,0.2994572337638031,18147,0.29279318168390056,0.3061212858437057
1998,No migration background,male,Not concerned at all,0.08384802545386487,18147,0.07981543764702856,0.08788061326070118
1998,No migration background,female,Somewhat concerned,0.5848153214774282,18147,0.5776459071068976,0.5919847358479589
1998,No migration background,female,Very concerned,0.36046511627906974,18147,0.353479296263652,0.3674509362944875
1998,No migration background,female,Not concerned at all,0.05471956224350205,18147,0.05141049727366506,0.05802862721333904
1998,Direct migration background,male,Somewhat concerned,0.5863787375415282,18147,0.5792132757141142,0.5935441993689423
1998,Direct migration background,male,Very concerned,0.260797342192691,18147,0.2544090173422851,0.26718566704309693
1998,Direct migration background,male,Not concerned at all,0.15282392026578073,18147,0.14758868549385584,0.15805915503770562
1998,Direct migration background,female,Somewhat concerned,0.5988125530110263,18147,0.5916811863309552,0.6059439196910974
1998,Direct migration background,female,Very concerned,0.2909245122985581,18147,0.28431620781336386,0.2975328167837523
1998,Direct migration background,female,Not concerned at all,0.1102629346904156,18147,0.1057057223272448,0.11482014705358641
1998,Indirect migration background,male,Somewhat concerned,0.5844155844155844,18147,0.5772451713854688,0.5915859974457
1998,Indirect migration background,male,Very concerned,0.2922077922077922,18147,0.28559092472913916,0.2988246596864452
1998,Indirect migration background,male,Not concerned at all,0.12337662337662338,18147,0.11859168206275279,0.12816156469049395
1998,Indirect migration background,female,Somewhat concerned,0.6041666666666666,18147,0.597051448617293,0.6112818847160403
1998,Indirect migration background,female,Very concerned,0.3194444444444444,18147,0.3126604870250957,0.32622840186379315
1998,Indirect migration background,female,Not concerned at all,0.0763888888888889,18147,0.07252421081942262,0.08025356695835517
1999,No migration background,male,Somewhat concerned,0.6432151117964534,17396,0.636096214669032,0.6503340089238748
1999,No migration background,male,Very concerned,0.20682343870470316,17396,0.20080455176914316,0.21284232564026315
1999,No migration background,male,Not concerned at all,0.1499614494988435,17396,0.14465577628254217,0.1552671227151448
1999,No migration background,female,Somewhat concerned,0.6644818423383525,17396,0.657465174063215,0.67149851061349
1999,No migration background,female,Very concerned,0.2446412754650133,17396,0.23825315844819497,0.2510293924818316
1999,No migration background,female,Not concerned at all,0.09087688219663419,17396,0.0866054901761169,0.09514827421715147
1999,Direct migration background,male,Somewhat concerned,0.6107078039927405,17396,0.6034620104466976,0.6179535975387834
1999,Direct migration background,male,Not concerned at all,0.20054446460980035,17396,0.19459423303235082,0.2064946961872499
1999,Direct migration background,male,Very concerned,0.18874773139745918,17396,0.18293272490140433,0.19456273789351403
1999,Direct migration background,female,Somewhat concerned,0.6170798898071626,17396,0.6098562487770142,0.6243035308373109
1999,Direct migration background,female,Very concerned,0.22038567493112948,17396,0.21422592674854354,0.22654542311371542
1999,Direct migration background,female,Not concerned at all,0.162534435261708,17396,0.15705182285588995,0.16801704766752604
1999,Indirect migration background,male,Somewhat concerned,0.5894039735099338,17396,0.582093503957634,0.5967144430622335
1999,Indirect migration background,male,Not concerned at all,0.2119205298013245,17396,0.20584753520877558,0.21799352439387343
