year,pgisced97,sex,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Pre-primary Level,female,Somewhat concerned,0.36909,31,70,0.25523,0.48296
1986,Primary Level,male,Very concerned,0.35338,96,314,0.30042,0.40633
1986,Primary Level,male,Somewhat concerned,0.40226,141,314,0.34794,0.45659
1986,Primary Level,male,Not concerned at all,0.24436,77,314,0.19675,0.29196
1986,Primary Level,female,Very concerned,0.26811,109,449,0.22709,0.30913
1986,Primary Level,female,Somewhat concerned,0.44824,220,449,0.40219,0.49429
1986,Primary Level,female,Not concerned at all,0.28365,120,449,0.24191,0.32540
1986,Lower Secondary Level,male,Very concerned,0.39985,375,995,0.36940,0.43031
1986,Lower Secondary Level,male,Somewhat concerned,0.46723,472,995,0.43622,0.49825
1986,Lower Secondary Level,male,Not concerned at all,0.13291,148,995,0.11181,0.15402
1986,Lower Secondary Level,female,Very concerned,0.36101,675,1861,0.33918,0.38283
1986,Lower Secondary Level,female,Somewhat concerned,0.49572,935,1861,0.47300,0.51844
1986,Lower Secondary Level,female,Not concerned at all,0.14328,251,1861,0.12735,0.15920
1986,Upper Secondary Level,male,Very concerned,0.41925,1130,2702,0.40064,0.43786
1986,Upper Secondary Level,male,Somewhat concerned,0.48029,1299,2702,0.46145,0.49913
1986,Upper Secondary Level,male,Not concerned at all,0.10046,273,2702,0.08912,0.11180
1986,Upper Secondary Level,female,Very concerned,0.46367,1041,2238,0.44300,0.48433
1986,Upper Secondary Level,female,Somewhat concerned,0.45323,1013,2238,0.43260,0.47386
1986,Upper Secondary Level,female,Not concerned at all,0.08310,184,2238,0.07166,0.09454
1986,Post-secondary Non-tertiary Level,male,Very concerned,0.43315,68,142,0.35136,0.51494
1986,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.49346,74,142,0.41094,0.57599
1986,Post-secondary Non-tertiary Level,female,Very concerned,0.67264,69,106,0.58289,0.76240
1986,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.29618,37,106,0.20885,0.38351
1986,First Stage of Tertiary Education,male,Very concerned,0.41252,140,330,0.35932,0.46571
1986,First Stage of Tertiary Education,male,Somewhat concerned,0.47582,158,330,0.42185,0.52978
1986,First Stage of Tertiary Education,male,Not concerned at all,0.11166,32,330,0.07763,0.14570
1986,First Stage of Tertiary Education,female,Very concerned,0.53874,137,236,0.47501,0.60248
1986,First Stage of Tertiary Education,female,Somewhat concerned,0.41668,99,236,0.35364,0.47971
1986,Second Stage of Tertiary Education,male,Very concerned,0.49117,252,478,0.44631,0.53603
1986,Second Stage of Tertiary Education,male,Somewhat concerned,0.46233,226,478,0.41759,0.50707
1986,Second Stage of Tertiary Education,female,Very concerned,0.58559,143,238,0.52287,0.64831
1986,Second Stage of Tertiary Education,female,Somewhat concerned,0.38986,95,238,0.32777,0.45196
1987,No answer / don't know,male,Very concerned,0.64609,32,32,0.47776,0.81442
1987,Pre-primary Level,male,Very concerned,0.74541,66,66,0.63950,0.85131
1987,Pre-primary Level,female,Very concerned,0.78404,63,63,0.68161,0.88647
1987,Primary Level,male,Very concerned,0.39351,110,306,0.33868,0.44834
1987,Primary Level,male,Somewhat concerned,0.43814,138,306,0.38246,0.49382
1987,Primary Level,male,Not concerned at all,0.16835,58,306,0.12635,0.21034
1987,Primary Level,female,Very concerned,0.41246,140,434,0.36609,0.45883
1987,Primary Level,female,Somewhat concerned,0.41799,206,434,0.37153,0.46445
1987,Primary Level,female,Not concerned at all,0.16955,88,434,0.13421,0.20490
1987,Lower Secondary Level,male,Very concerned,0.50658,470,984,0.47533,0.53784
1987,Lower Secondary Level,male,Somewhat concerned,0.41782,414,984,0.38699,0.44865
1987,Lower Secondary Level,male,Not concerned at all,0.07560,100,984,0.05907,0.09213
1987,Lower Secondary Level,female,Very concerned,0.51836,893,1809,0.49533,0.54139
1987,Lower Secondary Level,female,Somewhat concerned,0.39414,740,1809,0.37162,0.41667
1987,Lower Secondary Level,female,Not concerned at all,0.08750,176,1809,0.07447,0.10052
1987,Upper Secondary Level,male,Very concerned,0.57607,1497,2708,0.55746,0.59469
1987,Upper Secondary Level,male,Somewhat concerned,0.37648,1051,2708,0.35823,0.39474
1987,Upper Secondary Level,male,Not concerned at all,0.04744,160,2708,0.03943,0.05545
1987,Upper Secondary Level,female,Very concerned,0.61146,1352,2214,0.59115,0.63176
1987,Upper Secondary Level,female,Somewhat concerned,0.35346,776,2214,0.33354,0.37338
1987,Upper Secondary Level,female,Not concerned at all,0.03508,86,2214,0.02742,0.04275
1987,Post-secondary Non-tertiary Level,male,Very concerned,0.64620,89,141,0.56700,0.72541
1987,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.28702,52,141,0.21209,0.36196
1987,Post-secondary Non-tertiary Level,female,Very concerned,0.75904,81,81,0.66532,0.85276
1987,First Stage of Tertiary Education,male,Very concerned,0.56388,187,306,0.50822,0.61953
1987,First Stage of Tertiary Education,male,Somewhat concerned,0.39897,119,306,0.34401,0.45393
1987,First Stage of Tertiary Education,female,Very concerned,0.70469,169,236,0.64637,0.76302
1987,First Stage of Tertiary Education,female,Somewhat concerned,0.27961,67,236,0.22223,0.33699
1987,Second Stage of Tertiary Education,male,Very concerned,0.63311,314,484,0.59012,0.67609
1987,Second Stage of Tertiary Education,male,Somewhat concerned,0.34977,170,484,0.30723,0.39230
1987,Second Stage of Tertiary Education,female,Very concerned,0.78106,196,245,0.72917,0.83295
1987,Second Stage of Tertiary Education,female,Somewhat concerned,0.20991,49,245,0.15881,0.26101
1988,No answer / don't know,male,Very concerned,0.64140,44,44,0.49805,0.78475
1988,No answer / don't know,female,Very concerned,0.59786,32,32,0.42525,0.77047
1988,Pre-primary Level,male,Very concerned,0.62999,54,54,0.50001,0.75998
1988,Pre-primary Level,female,Very concerned,0.64974,41,41,0.50190,0.79758
1988,Primary Level,male,Very concerned,0.36540,85,267,0.30753,0.42327
1988,Primary Level,male,Somewhat concerned,0.51546,135,267,0.45540,0.57551
1988,Primary Level,male,Not concerned at all,0.11914,47,267,0.08021,0.15808
1988,Primary Level,female,Very concerned,0.37360,134,414,0.32695,0.42026
1988,Primary Level,female,Somewhat concerned,0.44855,198,414,0.40058,0.49652
1988,Primary Level,female,Not concerned at all,0.17785,82,414,0.14097,0.21473
1988,Lower Secondary Level,male,Very concerned,0.48374,434,965,0.45220,0.51529
1988,Lower Secondary Level,male,Somewhat concerned,0.43097,437,965,0.39971,0.46223
1988,Lower Secondary Level,male,Not concerned at all,0.08529,94,965,0.06765,0.10292
1988,Lower Secondary Level,female,Very concerned,0.51261,834,1721,0.48899,0.53623
1988,Lower Secondary Level,female,Somewhat concerned,0.41395,744,1721,0.39068,0.43723
1988,Lower Secondary Level,female,Not concerned at all,0.07344,143,1721,0.06111,0.08576
1988,Upper Secondary Level,male,Very concerned,0.55033,1364,2562,0.53106,0.56960
1988,Upper Secondary Level,male,Somewhat concerned,0.40441,1054,2562,0.38540,0.42342
1988,Upper Secondary Level,male,Not concerned at all,0.04526,144,2562,0.03721,0.05331
1988,Upper Secondary Level,female,Very concerned,0.59866,1272,2132,0.57785,0.61947
1988,Upper Secondary Level,female,Somewhat concerned,0.36414,768,2132,0.34371,0.38457
1988,Upper Secondary Level,female,Not concerned at all,0.03720,92,2132,0.02916,0.04524
1988,Post-secondary Non-tertiary Level,male,Very concerned,0.65783,93,147,0.58087,0.73479
1988,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.32685,54,147,0.25076,0.40294
1988,Post-secondary Non-tertiary Level,female,Very concerned,0.68454,72,114,0.59886,0.77023
1988,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.30758,42,114,0.22249,0.39267
1988,First Stage of Tertiary Education,male,Very concerned,0.53771,176,292,0.48043,0.59500
1988,First Stage of Tertiary Education,male,Somewhat concerned,0.40204,116,292,0.34571,0.45838
1988,First Stage of Tertiary Education,female,Very concerned,0.68988,158,216,0.62806,0.75171
1988,First Stage of Tertiary Education,female,Somewhat concerned,0.26891,58,216,0.20964,0.32817
1988,Second Stage of Tertiary Education,male,Very concerned,0.58384,275,458,0.53864,0.62903
1988,Second Stage of Tertiary Education,male,Somewhat concerned,0.38646,183,458,0.34181,0.43110
1988,Second Stage of Tertiary Education,female,Very concerned,0.72760,169,223,0.66904,0.78616
1988,Second Stage of Tertiary Education,female,Somewhat concerned,0.24384,54,223,0.18735,0.30032
1989,No answer / don't know,male,Very concerned,0.61889,39,39,0.46447,0.77330
1989,No answer / don't know,female,Very concerned,0.61759,35,35,0.45424,0.78095
1989,Pre-primary Level,male,Very concerned,0.75115,62,62,0.64265,0.85965
1989,Pre-primary Level,female,Very concerned,0.79651,58,58,0.69200,0.90103
1989,Primary Level,male,Very concerned,0.44609,89,252,0.38459,0.50758
1989,Primary Level,male,Somewhat concerned,0.37024,110,252,0.31050,0.42998
1989,Primary Level,male,Not concerned at all,0.18367,53,252,0.13577,0.23157
1989,Primary Level,female,Very concerned,0.40887,134,387,0.35982,0.45791
1989,Primary Level,female,Somewhat concerned,0.35608,174,387,0.30832,0.40385
1989,Primary Level,female,Not concerned at all,0.23505,79,387,0.19275,0.27735
1989,Lower Secondary Level,male,Very concerned,0.53654,439,896,0.50387,0.56921
1989,Lower Secondary Level,male,Somewhat concerned,0.38507,361,896,0.35319,0.41695
1989,Lower Secondary Level,male,Not concerned at all,0.07838,96,896,0.06077,0.09599
1989,Lower Secondary Level,female,Very concerned,0.56117,901,1650,0.53722,0.58512
1989,Lower Secondary Level,female,Somewhat concerned,0.37773,630,1650,0.35433,0.40113
1989,Lower Secondary Level,female,Not concerned at all,0.06110,119,1650,0.04954,0.07266
1989,Upper Secondary Level,male,Very concerned,0.62073,1484,2499,0.60170,0.63976
1989,Upper Secondary Level,male,Somewhat concerned,0.33825,896,2499,0.31970,0.35681
1989,Upper Secondary Level,male,Not concerned at all,0.04101,119,2499,0.03324,0.04879
1989,Upper Secondary Level,female,Very concerned,0.66484,1367,2084,0.64457,0.68511
1989,Upper Secondary Level,female,Somewhat concerned,0.30602,637,2084,0.28623,0.32581
1989,Upper Secondary Level,female,Not concerned at all,0.02914,80,2084,0.02192,0.03637
1989,Post-secondary Non-tertiary Level,male,Very concerned,0.65889,100,148,0.58226,0.73553
1989,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.32474,48,148,0.24904,0.40044
1989,Post-secondary Non-tertiary Level,female,Very concerned,0.79849,94,94,0.71696,0.88001
1989,First Stage of Tertiary Education,male,Very concerned,0.60556,185,286,0.54882,0.66230
1989,First Stage of Tertiary Education,male,Somewhat concerned,0.36874,101,286,0.31273,0.42475
1989,First Stage of Tertiary Education,female,Very concerned,0.78211,168,213,0.72654,0.83768
1989,First Stage of Tertiary Education,female,Somewhat concerned,0.19878,45,213,0.14506,0.25250
1989,Second Stage of Tertiary Education,male,Very concerned,0.68181,316,452,0.63883,0.72480
1989,Second Stage of Tertiary Education,male,Somewhat concerned,0.29287,136,452,0.25087,0.33487
1989,Second Stage of Tertiary Education,female,Very concerned,0.72612,165,221,0.66719,0.78505
1989,Second Stage of Tertiary Education,female,Somewhat concerned,0.25433,56,221,0.19678,0.31187
1990,No answer / don't know,male,Very concerned,0.69543,50,50,0.56657,0.82430
1990,No answer / don't know,female,Very concerned,0.54301,38,77,0.43101,0.65500
1990,No answer / don't know,female,Somewhat concerned,0.41974,39,77,0.30879,0.53070
1990,Pre-primary Level,male,Very concerned,0.73713,73,73,0.63545,0.83881
1990,Pre-primary Level,female,Very concerned,0.78690,62,62,0.68413,0.88966
1990,Primary Level,male,Very concerned,0.43469,108,259,0.37421,0.49518
1990,Primary Level,male,Somewhat concerned,0.39318,106,259,0.33358,0.45279
1990,Primary Level,male,Not concerned at all,0.17212,45,259,0.12606,0.21819
1990,Primary Level,female,Very concerned,0.43677,154,380,0.38683,0.48670
1990,Primary Level,female,Somewhat concerned,0.39336,165,380,0.34418,0.44254
1990,Primary Level,female,Not concerned at all,0.16987,61,380,0.13206,0.20768
1990,Lower Secondary Level,male,Very concerned,0.56777,524,989,0.53688,0.59866
1990,Lower Secondary Level,male,Somewhat concerned,0.35977,381,989,0.32985,0.38970
1990,Lower Secondary Level,male,Not concerned at all,0.07245,84,989,0.05629,0.08862
1990,Lower Secondary Level,female,Very concerned,0.54581,1042,1955,0.52373,0.56789
1990,Lower Secondary Level,female,Somewhat concerned,0.38235,771,1955,0.36081,0.40390
1990,Lower Secondary Level,female,Not concerned at all,0.07184,142,1955,0.06039,0.08329
1990,Upper Secondary Level,male,Very concerned,0.60677,2182,3661,0.59095,0.62260
1990,Upper Secondary Level,male,Somewhat concerned,0.35407,1326,3661,0.33858,0.36957
1990,Upper Secondary Level,male,Not concerned at all,0.03915,153,3661,0.03287,0.04544
1990,Upper Secondary Level,female,Very concerned,0.63559,2096,3365,0.61932,0.65185
1990,Upper Secondary Level,female,Somewhat concerned,0.32939,1154,3365,0.31351,0.34527
1990,Upper Secondary Level,female,Not concerned at all,0.03502,115,3365,0.02881,0.04123
1990,Post-secondary Non-tertiary Level,male,Very concerned,0.72387,150,203,0.66222,0.78553
1990,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.24639,53,203,0.18697,0.30582
1990,Post-secondary Non-tertiary Level,female,Very concerned,0.73978,113,157,0.67093,0.80863
1990,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.24642,44,157,0.17880,0.31405
1990,First Stage of Tertiary Education,male,Very concerned,0.58889,306,482,0.54492,0.63286
1990,First Stage of Tertiary Education,male,Somewhat concerned,0.38331,176,482,0.33986,0.42676
1990,First Stage of Tertiary Education,female,Very concerned,0.74509,202,263,0.69232,0.79786
1990,First Stage of Tertiary Education,female,Somewhat concerned,0.22310,61,263,0.17269,0.27351
1990,Second Stage of Tertiary Education,male,Very concerned,0.65718,579,902,0.62619,0.68817
1990,Second Stage of Tertiary Education,male,Somewhat concerned,0.31949,323,902,0.28905,0.34994
1990,Second Stage of Tertiary Education,female,Very concerned,0.70988,504,755,0.67749,0.74227
1990,Second Stage of Tertiary Education,female,Somewhat concerned,0.27863,251,755,0.24662,0.31063
1991,No answer / don't know,male,Very concerned,0.55262,42,76,0.44009,0.66515
1991,No answer / don't know,male,Somewhat concerned,0.36118,34,76,0.25247,0.46989
1991,No answer / don't know,female,Very concerned,0.55411,47,85,0.44781,0.66040
1991,No answer / don't know,female,Somewhat concerned,0.34352,38,85,0.24196,0.44507
1991,Pre-primary Level,male,Very concerned,0.60401,50,84,0.49879,0.70922
1991,Pre-primary Level,male,Somewhat concerned,0.35305,34,84,0.25023,0.45587
1991,Pre-primary Level,female,Very concerned,0.85185,55,55,0.75710,0.94660
1991,Primary Level,male,Very concerned,0.38558,75,260,0.32630,0.44485
1991,Primary Level,male,Somewhat concerned,0.42266,134,260,0.36250,0.48282
1991,Primary Level,male,Not concerned at all,0.19176,51,260,0.14381,0.23971
1991,Primary Level,female,Very concerned,0.40445,124,391,0.35574,0.45316
1991,Primary Level,female,Somewhat concerned,0.42879,198,391,0.37967,0.47790
1991,Primary Level,female,Not concerned at all,0.16677,69,391,0.12977,0.20376
1991,Lower Secondary Level,male,Very concerned,0.46101,423,977,0.42974,0.49228
1991,Lower Secondary Level,male,Somewhat concerned,0.45527,455,977,0.42402,0.48651
1991,Lower Secondary Level,male,Not concerned at all,0.08372,99,977,0.06635,0.10110
1991,Lower Secondary Level,female,Very concerned,0.45632,837,1860,0.43368,0.47896
1991,Lower Secondary Level,female,Somewhat concerned,0.47344,882,1860,0.45074,0.49614
1991,Lower Secondary Level,female,Not concerned at all,0.07024,141,1860,0.05862,0.08186
1991,Upper Secondary Level,male,Very concerned,0.47742,1651,3560,0.46101,0.49383
1991,Upper Secondary Level,male,Somewhat concerned,0.47364,1711,3560,0.45724,0.49005
1991,Upper Secondary Level,male,Not concerned at all,0.04894,198,3560,0.04185,0.05603
1991,Upper Secondary Level,female,Very concerned,0.54743,1776,3314,0.53048,0.56438
1991,Upper Secondary Level,female,Somewhat concerned,0.42007,1422,3314,0.40326,0.43687
1991,Upper Secondary Level,female,Not concerned at all,0.03251,116,3314,0.02647,0.03855
1991,Post-secondary Non-tertiary Level,male,Very concerned,0.60373,118,200,0.53577,0.67169
1991,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.33959,82,200,0.27379,0.40539
1991,Post-secondary Non-tertiary Level,female,Very concerned,0.67883,100,157,0.60556,0.75210
1991,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.29330,57,157,0.22186,0.36474
1991,First Stage of Tertiary Education,male,Very concerned,0.48282,230,467,0.43745,0.52819
1991,First Stage of Tertiary Education,male,Somewhat concerned,0.46209,237,467,0.41682,0.50736
1991,First Stage of Tertiary Education,female,Very concerned,0.67801,169,251,0.62009,0.73593
1991,First Stage of Tertiary Education,female,Somewhat concerned,0.28920,82,251,0.23300,0.34541
1991,Second Stage of Tertiary Education,male,Very concerned,0.52160,457,920,0.48931,0.55390
1991,Second Stage of Tertiary Education,male,Somewhat concerned,0.43461,428,920,0.40256,0.46666
1991,Second Stage of Tertiary Education,male,Not concerned at all,0.04378,35,920,0.03056,0.05701
1991,Second Stage of Tertiary Education,female,Very concerned,0.55164,390,741,0.51581,0.58747
1991,Second Stage of Tertiary Education,female,Somewhat concerned,0.43090,351,741,0.39522,0.46658
1992,No answer / don't know,male,Very concerned,0.62011,44,81,0.51375,0.72646
1992,No answer / don't know,male,Somewhat concerned,0.29614,37,81,0.19610,0.39619
1992,No answer / don't know,female,Very concerned,0.62586,49,93,0.52698,0.72474
1992,No answer / don't know,female,Somewhat concerned,0.32119,44,93,0.22578,0.41661
1992,Pre-primary Level,male,Very concerned,0.70609,62,62,0.59177,0.82041
1992,Pre-primary Level,female,Very concerned,0.76886,71,71,0.67010,0.86762
1992,Primary Level,male,Very concerned,0.35148,86,248,0.29193,0.41102
1992,Primary Level,male,Somewhat concerned,0.47772,117,248,0.41542,0.54001
1992,Primary Level,male,Not concerned at all,0.17081,45,248,0.12387,0.21774
1992,Primary Level,female,Very concerned,0.40291,125,368,0.35273,0.45309
1992,Primary Level,female,Somewhat concerned,0.47009,193,368,0.41903,0.52116
1992,Primary Level,female,Not concerned at all,0.12700,50,368,0.09293,0.16107
1992,Lower Secondary Level,male,Very concerned,0.48825,444,965,0.45669,0.51980
1992,Lower Secondary Level,male,Somewhat concerned,0.44192,434,965,0.41057,0.47327
1992,Lower Secondary Level,male,Not concerned at all,0.06983,87,965,0.05374,0.08592
1992,Lower Secondary Level,female,Very concerned,0.54009,949,1788,0.51698,0.56320
1992,Lower Secondary Level,female,Somewhat concerned,0.39921,726,1788,0.37650,0.42191
1992,Lower Secondary Level,female,Not concerned at all,0.06070,113,1788,0.04963,0.07178
1992,Upper Secondary Level,male,Very concerned,0.55547,1830,3412,0.53879,0.57214
1992,Upper Secondary Level,male,Somewhat concerned,0.40893,1444,3412,0.39243,0.42543
1992,Upper Secondary Level,male,Not concerned at all,0.03560,138,3412,0.02938,0.04182
1992,Upper Secondary Level,female,Very concerned,0.62060,2000,3266,0.60395,0.63724
1992,Upper Secondary Level,female,Somewhat concerned,0.34721,1170,3266,0.33088,0.36354
1992,Upper Secondary Level,female,Not concerned at all,0.03220,96,3266,0.02614,0.03825
1992,Post-secondary Non-tertiary Level,male,Very concerned,0.66813,143,206,0.60367,0.73259
1992,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.28402,63,206,0.22229,0.34575
1992,Post-secondary Non-tertiary Level,female,Very concerned,0.69147,109,163,0.62034,0.76259
1992,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.29376,54,163,0.22362,0.36390
1992,First Stage of Tertiary Education,male,Very concerned,0.59438,296,481,0.55045,0.63830
1992,First Stage of Tertiary Education,male,Somewhat concerned,0.38065,185,481,0.33721,0.42409
1992,First Stage of Tertiary Education,female,Very concerned,0.69740,189,268,0.64230,0.75250
1992,First Stage of Tertiary Education,female,Somewhat concerned,0.29574,79,268,0.24100,0.35048
1992,Second Stage of Tertiary Education,male,Very concerned,0.58407,539,884,0.55156,0.61658
1992,Second Stage of Tertiary Education,male,Somewhat concerned,0.38328,345,884,0.35121,0.41535
1992,Second Stage of Tertiary Education,female,Very concerned,0.67034,485,733,0.63629,0.70440
1992,Second Stage of Tertiary Education,female,Somewhat concerned,0.32015,248,733,0.28635,0.35394
1993,No answer / don't know,male,Very concerned,0.51444,41,87,0.40880,0.62007
1993,No answer / don't know,male,Somewhat concerned,0.43769,46,87,0.33284,0.54255
1993,No answer / don't know,female,Very concerned,0.53957,56,96,0.43934,0.63980
1993,No answer / don't know,female,Somewhat concerned,0.40532,40,96,0.30659,0.50405
1993,Pre-primary Level,male,Very concerned,0.68832,52,52,0.56120,0.81545
1993,Pre-primary Level,female,Very concerned,0.66036,62,94,0.56411,0.75661
1993,Pre-primary Level,female,Somewhat concerned,0.30728,32,94,0.21351,0.40105
1993,Primary Level,male,Very concerned,0.38108,86,242,0.31976,0.44239
1993,Primary Level,male,Somewhat concerned,0.45984,116,242,0.39692,0.52276
1993,Primary Level,male,Not concerned at all,0.15908,40,242,0.11290,0.20526
1993,Primary Level,female,Very concerned,0.34983,115,355,0.30015,0.39951
1993,Primary Level,female,Somewhat concerned,0.48604,187,355,0.43397,0.53810
1993,Primary Level,female,Not concerned at all,0.16413,53,355,0.12554,0.20271
1993,Lower Secondary Level,male,Very concerned,0.44885,410,938,0.41700,0.48069
1993,Lower Secondary Level,male,Somewhat concerned,0.48670,457,938,0.45470,0.51871
1993,Lower Secondary Level,male,Not concerned at all,0.06445,71,938,0.04873,0.08017
1993,Lower Secondary Level,female,Very concerned,0.45167,770,1717,0.42813,0.47522
1993,Lower Secondary Level,female,Somewhat concerned,0.48097,828,1717,0.45733,0.50461
1993,Lower Secondary Level,female,Not concerned at all,0.06736,119,1717,0.05550,0.07922
1993,Upper Secondary Level,male,Very concerned,0.47541,1586,3369,0.45854,0.49227
1993,Upper Secondary Level,male,Somewhat concerned,0.48483,1639,3369,0.46795,0.50171
