year,age_gr,sampreg,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,66 and older,East,Very concerned,0.41744,166,368,0.36699,0.46789
1993,66 and older,East,Somewhat concerned,0.52851,202,368,0.47744,0.57959
1994,17-29 y.,West,Very concerned,0.46655,1098,2482,0.44692,0.48618
1994,17-29 y.,West,Somewhat concerned,0.48347,1225,2482,0.46381,0.50314
1994,17-29 y.,West,Not concerned at all,0.04997,159,2482,0.04140,0.05855
1994,17-29 y.,East,Very concerned,0.43247,363,840,0.39895,0.46600
1994,17-29 y.,East,Somewhat concerned,0.53440,444,840,0.50065,0.56815
1994,17-29 y.,East,Not concerned at all,0.03313,33,840,0.02102,0.04524
1994,30-45 y.,West,Very concerned,0.43804,1151,2786,0.41962,0.45647
1994,30-45 y.,West,Somewhat concerned,0.52291,1485,2786,0.50435,0.54146
1994,30-45 y.,West,Not concerned at all,0.03905,150,2786,0.03186,0.04625
1994,30-45 y.,East,Very concerned,0.36449,474,1340,0.33872,0.39027
1994,30-45 y.,East,Somewhat concerned,0.58416,802,1340,0.55776,0.61056
1994,30-45 y.,East,Not concerned at all,0.05134,64,1340,0.03952,0.06316
1994,46-65 y.,West,Very concerned,0.37295,927,2686,0.35466,0.39124
1994,46-65 y.,West,Somewhat concerned,0.56032,1531,2686,0.54155,0.57910
1994,46-65 y.,West,Not concerned at all,0.06673,228,2686,0.05729,0.07617
1994,46-65 y.,East,Very concerned,0.36817,429,1188,0.34073,0.39560
1994,46-65 y.,East,Somewhat concerned,0.58817,703,1188,0.56017,0.61617
1994,46-65 y.,East,Not concerned at all,0.04366,56,1188,0.03204,0.05529
1994,66 and older,West,Very concerned,0.30013,318,1076,0.27273,0.32753
1994,66 and older,West,Somewhat concerned,0.58868,638,1076,0.55927,0.61810
1994,66 and older,West,Not concerned at all,0.11119,120,1076,0.09239,0.12998
1994,66 and older,East,Very concerned,0.31097,126,388,0.26485,0.35709
1994,66 and older,East,Somewhat concerned,0.60216,231,388,0.55340,0.65093
1994,66 and older,East,Not concerned at all,0.08687,31,388,0.05881,0.11493
1995,17-29 y.,West,Very concerned,0.51777,1208,2500,0.49818,0.53736
1995,17-29 y.,West,Somewhat concerned,0.44046,1163,2500,0.42100,0.45992
1995,17-29 y.,West,Not concerned at all,0.04177,129,2500,0.03393,0.04961
1995,17-29 y.,East,Very concerned,0.46180,381,825,0.42776,0.49584
1995,17-29 y.,East,Somewhat concerned,0.49856,406,825,0.46442,0.53270
1995,17-29 y.,East,Not concerned at all,0.03964,38,825,0.02632,0.05296
1995,30-45 y.,West,Very concerned,0.47682,1389,3135,0.45933,0.49430
1995,30-45 y.,West,Somewhat concerned,0.48201,1579,3135,0.46451,0.49950
1995,30-45 y.,West,Not concerned at all,0.04118,167,3135,0.03422,0.04813
1995,30-45 y.,East,Very concerned,0.39204,489,1272,0.36520,0.41888
1995,30-45 y.,East,Somewhat concerned,0.57358,739,1272,0.54640,0.60077
1995,30-45 y.,East,Not concerned at all,0.03438,44,1272,0.02436,0.04439
1995,46-65 y.,West,Very concerned,0.41439,1095,2763,0.39601,0.43276
1995,46-65 y.,West,Somewhat concerned,0.52285,1451,2763,0.50422,0.54148
1995,46-65 y.,West,Not concerned at all,0.06276,217,2763,0.05372,0.07181
1995,46-65 y.,East,Very concerned,0.42489,475,1167,0.39651,0.45326
1995,46-65 y.,East,Somewhat concerned,0.54249,653,1167,0.51389,0.57109
1995,46-65 y.,East,Not concerned at all,0.03262,39,1167,0.02243,0.04282
1995,66 and older,West,Very concerned,0.36581,400,1110,0.33747,0.39416
1995,66 and older,West,Somewhat concerned,0.53115,590,1110,0.50178,0.56052
1995,66 and older,West,Not concerned at all,0.10304,120,1110,0.08514,0.12093
1995,66 and older,East,Very concerned,0.43075,173,382,0.38103,0.48048
1995,66 and older,East,Somewhat concerned,0.51684,209,382,0.46666,0.56702
1996,17-29 y.,West,Very concerned,0.43732,942,2314,0.41711,0.45754
1996,17-29 y.,West,Somewhat concerned,0.50301,1185,2314,0.48264,0.52339
1996,17-29 y.,West,Not concerned at all,0.05967,187,2314,0.05001,0.06932
1996,17-29 y.,East,Very concerned,0.41194,355,833,0.37849,0.44538
1996,17-29 y.,East,Somewhat concerned,0.54575,434,833,0.51191,0.57958
1996,17-29 y.,East,Not concerned at all,0.04232,44,833,0.02864,0.05600
1996,30-45 y.,West,Very concerned,0.40374,1202,3168,0.38666,0.42083
1996,30-45 y.,West,Somewhat concerned,0.54640,1771,3168,0.52906,0.56374
1996,30-45 y.,West,Not concerned at all,0.04986,195,3168,0.04228,0.05744
1996,30-45 y.,East,Very concerned,0.34396,411,1254,0.31766,0.37026
1996,30-45 y.,East,Somewhat concerned,0.59780,776,1254,0.57065,0.62495
1996,30-45 y.,East,Not concerned at all,0.05824,67,1254,0.04527,0.07121
1996,46-65 y.,West,Very concerned,0.34064,852,2717,0.32282,0.35847
1996,46-65 y.,West,Somewhat concerned,0.58235,1600,2717,0.56380,0.60090
1996,46-65 y.,West,Not concerned at all,0.07701,265,2717,0.06698,0.08704
1996,46-65 y.,East,Very concerned,0.38463,430,1169,0.35673,0.41253
1996,46-65 y.,East,Somewhat concerned,0.55881,670,1169,0.53034,0.58729
1996,46-65 y.,East,Not concerned at all,0.05656,69,1169,0.04331,0.06981
1996,66 and older,West,Very concerned,0.31681,346,1122,0.28958,0.34405
1996,66 and older,West,Somewhat concerned,0.58094,655,1122,0.55205,0.60982
1996,66 and older,West,Not concerned at all,0.10225,121,1122,0.08452,0.11999
1996,66 and older,East,Very concerned,0.34463,141,415,0.29885,0.39041
1996,66 and older,East,Somewhat concerned,0.55795,235,415,0.51011,0.60579
1996,66 and older,East,Not concerned at all,0.09742,39,415,0.06885,0.12598
1997,17-29 y.,West,Very concerned,0.43889,877,2185,0.41807,0.45970
1997,17-29 y.,West,Somewhat concerned,0.49065,1112,2185,0.46968,0.51161
1997,17-29 y.,West,Not concerned at all,0.07047,196,2185,0.05973,0.08120
1997,17-29 y.,East,Very concerned,0.42245,342,831,0.38885,0.45606
1997,17-29 y.,East,Somewhat concerned,0.51769,431,831,0.48369,0.55168
1997,17-29 y.,East,Not concerned at all,0.05986,58,831,0.04372,0.07600
1997,30-45 y.,West,Very concerned,0.34921,1069,3165,0.33260,0.36582
1997,30-45 y.,West,Somewhat concerned,0.58816,1858,3165,0.57101,0.60530
1997,30-45 y.,West,Not concerned at all,0.06263,238,3165,0.05419,0.07107
1997,30-45 y.,East,Very concerned,0.30445,345,1184,0.27822,0.33067
1997,30-45 y.,East,Somewhat concerned,0.62300,757,1184,0.59538,0.65062
1997,30-45 y.,East,Not concerned at all,0.07256,82,1184,0.05777,0.08734
1997,46-65 y.,West,Very concerned,0.32783,792,2670,0.31002,0.34564
1997,46-65 y.,West,Somewhat concerned,0.58200,1588,2670,0.56329,0.60071
1997,46-65 y.,West,Not concerned at all,0.09017,290,2670,0.07930,0.10104
1997,46-65 y.,East,Very concerned,0.37442,420,1174,0.34672,0.40211
1997,46-65 y.,East,Somewhat concerned,0.56356,680,1174,0.53518,0.59194
1997,46-65 y.,East,Not concerned at all,0.06202,74,1174,0.04822,0.07582
1997,66 and older,West,Very concerned,0.28731,306,1136,0.26098,0.31364
1997,66 and older,West,Somewhat concerned,0.57515,660,1136,0.54640,0.60391
1997,66 and older,West,Not concerned at all,0.13754,170,1136,0.11750,0.15757
1997,66 and older,East,Very concerned,0.41163,176,431,0.36512,0.45815
1997,66 and older,East,Somewhat concerned,0.51530,224,431,0.46806,0.56253
1997,66 and older,East,Not concerned at all,0.07307,31,431,0.04847,0.09767
1998,17-29 y.,West,Very concerned,0.34913,752,2285,0.32958,0.36868
1998,17-29 y.,West,Somewhat concerned,0.56428,1333,2285,0.54395,0.58462
1998,17-29 y.,West,Not concerned at all,0.08659,200,2285,0.07506,0.09812
1998,17-29 y.,East,Very concerned,0.28757,250,868,0.25744,0.31770
1998,17-29 y.,East,Somewhat concerned,0.64948,559,868,0.61771,0.68124
1998,17-29 y.,East,Not concerned at all,0.06296,59,868,0.04679,0.07912
1998,30-45 y.,West,Very concerned,0.34523,1173,3566,0.32962,0.36084
1998,30-45 y.,West,Somewhat concerned,0.59412,2149,3566,0.57800,0.61024
1998,30-45 y.,West,Not concerned at all,0.06065,244,3566,0.05282,0.06849
1998,30-45 y.,East,Very concerned,0.25377,321,1246,0.22960,0.27794
1998,30-45 y.,East,Somewhat concerned,0.67382,838,1246,0.64778,0.69986
1998,30-45 y.,East,Not concerned at all,0.07241,87,1246,0.05801,0.08680
1998,46-65 y.,West,Very concerned,0.34856,1029,3110,0.33181,0.36531
1998,46-65 y.,West,Somewhat concerned,0.57051,1790,3110,0.55311,0.58791
1998,46-65 y.,West,Not concerned at all,0.08093,291,3110,0.07135,0.09052
1998,46-65 y.,East,Very concerned,0.34168,425,1263,0.31551,0.36784
1998,46-65 y.,East,Somewhat concerned,0.61252,774,1263,0.58564,0.63940
1998,46-65 y.,East,Not concerned at all,0.04581,64,1263,0.03427,0.05734
1998,66 and older,West,Very concerned,0.30634,407,1361,0.28184,0.33083
1998,66 and older,West,Somewhat concerned,0.56870,787,1361,0.54238,0.59502
1998,66 and older,West,Not concerned at all,0.12497,167,1361,0.10739,0.14254
1998,66 and older,East,Very concerned,0.42634,190,441,0.38013,0.47255
1998,66 and older,East,Somewhat concerned,0.51194,251,441,0.46523,0.55865
1999,17-29 y.,West,Very concerned,0.25360,512,2129,0.23511,0.27208
1999,17-29 y.,West,Somewhat concerned,0.59165,1248,2129,0.57076,0.61253
1999,17-29 y.,West,Not concerned at all,0.15476,369,2129,0.13939,0.17012
1999,17-29 y.,East,Very concerned,0.20397,180,834,0.17661,0.23134
1999,17-29 y.,East,Somewhat concerned,0.65389,530,834,0.62158,0.68619
1999,17-29 y.,East,Not concerned at all,0.14214,124,834,0.11843,0.16586
1999,30-45 y.,West,Very concerned,0.22714,764,3476,0.21321,0.24107
1999,30-45 y.,West,Somewhat concerned,0.65839,2281,3476,0.64263,0.67416
1999,30-45 y.,West,Not concerned at all,0.11447,431,3476,0.10388,0.12506
1999,30-45 y.,East,Very concerned,0.17568,207,1223,0.15434,0.19701
1999,30-45 y.,East,Somewhat concerned,0.69121,856,1223,0.66530,0.71711
1999,30-45 y.,East,Not concerned at all,0.13312,160,1223,0.11407,0.15216
1999,46-65 y.,West,Very concerned,0.24343,673,2933,0.22789,0.25896
1999,46-65 y.,West,Somewhat concerned,0.64249,1890,2933,0.62514,0.65984
1999,46-65 y.,West,Not concerned at all,0.11408,370,2933,0.10257,0.12559
1999,46-65 y.,East,Very concerned,0.23242,281,1238,0.20888,0.25595
1999,46-65 y.,East,Somewhat concerned,0.67965,843,1238,0.65364,0.70565
1999,46-65 y.,East,Not concerned at all,0.08794,114,1238,0.07215,0.10372
1999,66 and older,West,Very concerned,0.21719,275,1306,0.19482,0.23956
1999,66 and older,West,Somewhat concerned,0.63625,843,1306,0.61014,0.66235
1999,66 and older,West,Not concerned at all,0.14657,188,1306,0.12738,0.16576
1999,66 and older,East,Very concerned,0.31487,146,483,0.27340,0.35633
1999,66 and older,East,Somewhat concerned,0.58409,287,483,0.54009,0.62809
1999,66 and older,East,Not concerned at all,0.10104,50,483,0.07413,0.12795
2000,17-29 y.,West,Very concerned,0.28292,939,3349,0.26766,0.29818
2000,17-29 y.,West,Somewhat concerned,0.54457,1832,3349,0.52770,0.56144
2000,17-29 y.,West,Not concerned at all,0.17251,578,3349,0.15971,0.18531
2000,17-29 y.,East,Very concerned,0.26892,318,1187,0.24368,0.29415
2000,17-29 y.,East,Somewhat concerned,0.59975,711,1187,0.57187,0.62764
2000,17-29 y.,East,Not concerned at all,0.13133,158,1187,0.11210,0.15055
2000,30-45 y.,West,Very concerned,0.29034,1736,6304,0.27914,0.30155
2000,30-45 y.,West,Somewhat concerned,0.58513,3727,6304,0.57297,0.59729
2000,30-45 y.,West,Not concerned at all,0.12453,841,6304,0.11638,0.13268
2000,30-45 y.,East,Very concerned,0.24294,429,1809,0.22317,0.26271
2000,30-45 y.,East,Somewhat concerned,0.64023,1175,1809,0.61811,0.66236
2000,30-45 y.,East,Not concerned at all,0.11682,205,1809,0.10202,0.13163
2000,46-65 y.,West,Very concerned,0.25947,1443,5768,0.24816,0.27078
2000,46-65 y.,West,Somewhat concerned,0.59373,3449,5768,0.58106,0.60641
2000,46-65 y.,West,Not concerned at all,0.14680,876,5768,0.13766,0.15593
2000,46-65 y.,East,Very concerned,0.29579,552,1930,0.27542,0.31615
2000,46-65 y.,East,Somewhat concerned,0.60917,1188,1930,0.58739,0.63094
2000,46-65 y.,East,Not concerned at all,0.09505,190,1930,0.08196,0.10814
2000,66 and older,West,Very concerned,0.21950,591,2683,0.20384,0.23517
2000,66 and older,West,Somewhat concerned,0.58295,1552,2683,0.56429,0.60161
2000,66 and older,West,Not concerned at all,0.19755,540,2683,0.18248,0.21262
2000,66 and older,East,Very concerned,0.31930,263,872,0.28834,0.35026
2000,66 and older,East,Somewhat concerned,0.56737,505,872,0.53447,0.60028
2000,66 and older,East,Not concerned at all,0.11333,104,872,0.09227,0.13438
2001,17-29 y.,West,Very concerned,0.26832,799,2978,0.25241,0.28424
2001,17-29 y.,West,Somewhat concerned,0.54532,1624,2978,0.52744,0.56321
2001,17-29 y.,West,Not concerned at all,0.18635,555,2978,0.17236,0.20034
2001,17-29 y.,East,Very concerned,0.25624,277,1097,0.23039,0.28208
2001,17-29 y.,East,Somewhat concerned,0.59212,650,1097,0.56303,0.62122
2001,17-29 y.,East,Not concerned at all,0.15164,170,1097,0.13040,0.17287
2001,30-45 y.,West,Very concerned,0.27168,1463,5644,0.26007,0.28328
2001,30-45 y.,West,Somewhat concerned,0.60133,3418,5644,0.58856,0.61411
2001,30-45 y.,West,Not concerned at all,0.12699,763,5644,0.11830,0.13568
2001,30-45 y.,East,Very concerned,0.23977,385,1632,0.21905,0.26049
2001,30-45 y.,East,Somewhat concerned,0.65066,1068,1632,0.62752,0.67380
2001,30-45 y.,East,Not concerned at all,0.10957,179,1632,0.09441,0.12473
2001,46-65 y.,West,Very concerned,0.24155,1223,5203,0.22991,0.25318
2001,46-65 y.,West,Somewhat concerned,0.62081,3226,5203,0.60763,0.63400
2001,46-65 y.,West,Not concerned at all,0.13764,754,5203,0.12828,0.14700
2001,46-65 y.,East,Very concerned,0.27190,505,1838,0.25155,0.29225
2001,46-65 y.,East,Somewhat concerned,0.62527,1147,1838,0.60314,0.64741
2001,46-65 y.,East,Not concerned at all,0.10283,186,1838,0.08894,0.11672
2001,66 and older,West,Very concerned,0.21817,544,2526,0.20206,0.23427
2001,66 and older,West,Somewhat concerned,0.57925,1461,2526,0.55999,0.59851
2001,66 and older,West,Not concerned at all,0.20258,521,2526,0.18691,0.21826
2001,66 and older,East,Very concerned,0.27579,216,830,0.24537,0.30621
2001,66 and older,East,Somewhat concerned,0.58662,496,830,0.55310,0.62015
2001,66 and older,East,Not concerned at all,0.13759,118,830,0.11414,0.16104
2002,17-29 y.,West,Very concerned,0.23451,722,3043,0.21945,0.24956
2002,17-29 y.,West,Somewhat concerned,0.55091,1705,3043,0.53323,0.56858
2002,17-29 y.,West,Not concerned at all,0.21458,616,3043,0.20000,0.22917
2002,17-29 y.,East,Very concerned,0.23338,251,1070,0.20802,0.25874
