year,migback,pgisced97,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Direct migration background,Upper Secondary Level,Somewhat concerned,0.42229,442,1007,0.39177,0.45281
1984,Direct migration background,Upper Secondary Level,Not concerned at all,0.13039,170,1007,0.10958,0.15119
1984,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.52188,61,107,0.42679,0.61698
1984,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.40423,46,107,0.31080,0.49765
1984,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.52198,63,104,0.42551,0.61845
1984,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.36651,41,104,0.27345,0.45956
1984,Indirect migration background,Upper Secondary Level,Very concerned,0.74258,33,33,0.59109,0.89407
1985,No migration background,Pre-primary Level,Very concerned,0.65146,99,150,0.57494,0.72797
1985,No migration background,Pre-primary Level,Somewhat concerned,0.31696,51,150,0.24225,0.39167
1985,No migration background,Primary Level,Somewhat concerned,0.51205,41,41,0.35714,0.66695
1985,No migration background,Lower Secondary Level,Very concerned,0.40777,867,2060,0.38654,0.42899
1985,No migration background,Lower Secondary Level,Somewhat concerned,0.48171,978,2060,0.46013,0.50329
1985,No migration background,Lower Secondary Level,Not concerned at all,0.11053,215,2060,0.09698,0.12407
1985,No migration background,Upper Secondary Level,Very concerned,0.47633,2022,4177,0.46119,0.49148
1985,No migration background,Upper Secondary Level,Somewhat concerned,0.45638,1901,4177,0.44127,0.47149
1985,No migration background,Upper Secondary Level,Not concerned at all,0.06728,254,4177,0.05969,0.07488
1985,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.68367,118,169,0.61335,0.75399
1985,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.30086,51,169,0.23151,0.37021
1985,No migration background,First Stage of Tertiary Education,Very concerned,0.52366,301,540,0.48150,0.56583
1985,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.42569,239,540,0.38395,0.46743
1985,No migration background,Second Stage of Tertiary Education,Very concerned,0.59686,388,622,0.55828,0.63544
1985,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.37653,234,622,0.33842,0.41463
1985,Direct migration background,Primary Level,Very concerned,0.26891,188,720,0.23650,0.30132
1985,Direct migration background,Primary Level,Somewhat concerned,0.45728,331,720,0.42087,0.49369
1985,Direct migration background,Primary Level,Not concerned at all,0.27381,201,720,0.24121,0.30640
1985,Direct migration background,Lower Secondary Level,Very concerned,0.34189,297,897,0.31083,0.37295
1985,Direct migration background,Lower Secondary Level,Somewhat concerned,0.52337,444,897,0.49067,0.55607
1985,Direct migration background,Lower Secondary Level,Not concerned at all,0.13474,156,897,0.11239,0.15710
1985,Direct migration background,Upper Secondary Level,Very concerned,0.44619,352,886,0.41344,0.47894
1985,Direct migration background,Upper Secondary Level,Somewhat concerned,0.47089,423,886,0.43800,0.50377
1985,Direct migration background,Upper Secondary Level,Not concerned at all,0.08293,111,886,0.06476,0.10110
1985,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.61715,54,54,0.48629,0.74802
1985,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.53089,60,101,0.43308,0.62871
1985,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.38327,41,101,0.28798,0.47857
1986,No migration background,Pre-primary Level,Very concerned,0.52615,75,137,0.44223,0.61007
1986,No migration background,Pre-primary Level,Somewhat concerned,0.41712,62,137,0.33424,0.49999
1986,No migration background,Primary Level,Somewhat concerned,0.37611,32,32,0.20559,0.54664
1986,No migration background,Lower Secondary Level,Very concerned,0.37074,724,1905,0.34904,0.39244
1986,No migration background,Lower Secondary Level,Somewhat concerned,0.49124,950,1905,0.46878,0.51369
1986,No migration background,Lower Secondary Level,Not concerned at all,0.13802,231,1905,0.12253,0.15351
1986,No migration background,Upper Secondary Level,Very concerned,0.44849,1849,4017,0.43310,0.46387
1986,No migration background,Upper Secondary Level,Somewhat concerned,0.46232,1838,4017,0.44690,0.47774
1986,No migration background,Upper Secondary Level,Not concerned at all,0.08919,330,4017,0.08038,0.09801
1986,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.54973,95,163,0.47311,0.62634
1986,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.40811,68,163,0.33242,0.48379
1986,No migration background,First Stage of Tertiary Education,Very concerned,0.47517,256,520,0.43221,0.51814
1986,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.44098,227,520,0.39826,0.48370
1986,No migration background,First Stage of Tertiary Education,Not concerned at all,0.08385,37,520,0.06000,0.10769
1986,No migration background,Second Stage of Tertiary Education,Very concerned,0.52805,342,611,0.48843,0.56767
1986,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.43570,269,611,0.39635,0.47505
1986,Direct migration background,Primary Level,Very concerned,0.26049,173,675,0.22736,0.29363
1986,Direct migration background,Primary Level,Somewhat concerned,0.46268,326,675,0.42504,0.50032
1986,Direct migration background,Primary Level,Not concerned at all,0.27683,176,675,0.24305,0.31061
1986,Direct migration background,Lower Secondary Level,Very concerned,0.36902,299,892,0.33734,0.40071
1986,Direct migration background,Lower Secondary Level,Somewhat concerned,0.46603,432,892,0.43328,0.49879
1986,Direct migration background,Lower Secondary Level,Not concerned at all,0.16495,161,892,0.14058,0.18932
1986,Direct migration background,Upper Secondary Level,Very concerned,0.33545,295,864,0.30395,0.36695
1986,Direct migration background,Upper Secondary Level,Somewhat concerned,0.53599,452,864,0.50272,0.56926
1986,Direct migration background,Upper Secondary Level,Not concerned at all,0.12856,117,864,0.10622,0.15089
1986,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.43488,42,84,0.32823,0.54154
1986,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.41846,42,84,0.31233,0.52459
1986,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.44060,50,101,0.34329,0.53790
1986,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.48598,51,101,0.38802,0.58395
1987,No migration background,No answer / don't know,Very concerned,0.67595,37,37,0.52306,0.82884
1987,No migration background,Pre-primary Level,Very concerned,0.76642,107,140,0.69608,0.83676
1987,No migration background,Pre-primary Level,Somewhat concerned,0.18878,33,140,0.12372,0.25383
1987,No migration background,Primary Level,Very concerned,0.51056,36,36,0.34495,0.67618
1987,No migration background,Lower Secondary Level,Very concerned,0.52723,978,1811,0.50423,0.55023
1987,No migration background,Lower Secondary Level,Somewhat concerned,0.39591,714,1811,0.37338,0.41844
1987,No migration background,Lower Secondary Level,Not concerned at all,0.07686,119,1811,0.06459,0.08913
1987,No migration background,Upper Secondary Level,Very concerned,0.60243,2438,3995,0.58725,0.61761
1987,No migration background,Upper Secondary Level,Somewhat concerned,0.35833,1415,3995,0.34346,0.37320
1987,No migration background,Upper Secondary Level,Not concerned at all,0.03924,142,3995,0.03322,0.04526
1987,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.74867,131,168,0.68288,0.81446
1987,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.22789,37,168,0.16427,0.29151
1987,No migration background,First Stage of Tertiary Education,Very concerned,0.63570,323,484,0.59279,0.67862
1987,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.33453,161,484,0.29245,0.37661
1987,No migration background,Second Stage of Tertiary Education,Very concerned,0.68301,444,632,0.64670,0.71932
1987,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.30878,188,632,0.27274,0.34483
1987,Direct migration background,Primary Level,Very concerned,0.34724,213,660,0.31089,0.38359
1987,Direct migration background,Primary Level,Somewhat concerned,0.45105,312,660,0.41306,0.48904
1987,Direct migration background,Primary Level,Not concerned at all,0.20171,135,660,0.17107,0.23235
1987,Direct migration background,Lower Secondary Level,Very concerned,0.42784,351,919,0.39584,0.45985
1987,Direct migration background,Lower Secondary Level,Somewhat concerned,0.43436,419,919,0.40229,0.46642
1987,Direct migration background,Lower Secondary Level,Not concerned at all,0.13780,149,919,0.11550,0.16010
1987,Direct migration background,Upper Secondary Level,Very concerned,0.46229,364,855,0.42885,0.49572
1987,Direct migration background,Upper Secondary Level,Somewhat concerned,0.46434,391,855,0.43089,0.49779
1987,Direct migration background,Upper Secondary Level,Not concerned at all,0.07337,100,855,0.05589,0.09086
1987,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.36119,38,83,0.25722,0.46515
1987,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.45654,45,83,0.34873,0.56436
1987,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.66395,62,93,0.56743,0.76048
1987,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.25683,31,93,0.16755,0.34610
1987,Indirect migration background,Lower Secondary Level,Very concerned,0.59483,34,34,0.42733,0.76233
1987,Indirect migration background,Upper Secondary Level,Very concerned,0.71738,47,47,0.58725,0.84750
1988,No migration background,No answer / don't know,Very concerned,0.67714,49,49,0.54487,0.80942
1988,No migration background,Pre-primary Level,Very concerned,0.66731,82,118,0.58193,0.75269
1988,No migration background,Pre-primary Level,Somewhat concerned,0.30476,36,118,0.22135,0.38816
1988,No migration background,Lower Secondary Level,Very concerned,0.51291,888,1704,0.48917,0.53665
1988,No migration background,Lower Secondary Level,Somewhat concerned,0.41377,705,1704,0.39038,0.43716
1988,No migration background,Lower Secondary Level,Not concerned at all,0.07332,111,1704,0.06094,0.08570
1988,No migration background,Upper Secondary Level,Very concerned,0.57863,2227,3791,0.56291,0.59435
1988,No migration background,Upper Secondary Level,Somewhat concerned,0.38247,1421,3791,0.36699,0.39794
1988,No migration background,Upper Secondary Level,Not concerned at all,0.03891,143,3791,0.03275,0.04506
1988,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.69392,118,170,0.62444,0.76341
1988,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.30246,52,170,0.23321,0.37171
1988,No migration background,First Stage of Tertiary Education,Very concerned,0.60236,297,453,0.55725,0.64748
1988,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.34500,156,453,0.30118,0.38883
1988,No migration background,Second Stage of Tertiary Education,Very concerned,0.63881,400,597,0.60024,0.67737
1988,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.33108,197,597,0.29330,0.36886
1988,Direct migration background,Primary Level,Very concerned,0.31835,184,606,0.28123,0.35547
1988,Direct migration background,Primary Level,Somewhat concerned,0.49979,303,606,0.45995,0.53963
1988,Direct migration background,Primary Level,Not concerned at all,0.18186,119,606,0.15112,0.21259
1988,Direct migration background,Lower Secondary Level,Very concerned,0.44389,342,900,0.41141,0.47637
1988,Direct migration background,Lower Secondary Level,Somewhat concerned,0.45702,443,900,0.42446,0.48959
1988,Direct migration background,Lower Secondary Level,Not concerned at all,0.09908,115,900,0.07955,0.11862
1988,Direct migration background,Upper Secondary Level,Very concerned,0.49369,357,819,0.45943,0.52795
1988,Direct migration background,Upper Secondary Level,Somewhat concerned,0.43342,378,819,0.39946,0.46738
1988,Direct migration background,Upper Secondary Level,Not concerned at all,0.07289,84,819,0.05507,0.09070
1988,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.48789,46,88,0.38285,0.59293
1988,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.43896,42,88,0.33468,0.54324
1988,Direct migration background,First Stage of Tertiary Education,Very concerned,0.59221,34,34,0.42454,0.75988
1988,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.52626,41,80,0.41615,0.63637
1988,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.45187,39,80,0.34212,0.56161
1988,Indirect migration background,Lower Secondary Level,Very concerned,0.57571,38,71,0.45993,0.69149
1988,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.33605,33,71,0.22539,0.44670
1988,Indirect migration background,Upper Secondary Level,Very concerned,0.68846,52,52,0.56136,0.81557
1989,No migration background,No answer / don't know,Very concerned,0.69653,53,53,0.57157,0.82149
1989,No migration background,Pre-primary Level,Very concerned,0.80564,97,97,0.72648,0.88480
1989,No migration background,Primary Level,Very concerned,0.53120,31,31,0.35263,0.70977
1989,No migration background,Lower Secondary Level,Very concerned,0.55952,901,1575,0.53500,0.58405
1989,No migration background,Lower Secondary Level,Somewhat concerned,0.38135,592,1575,0.35736,0.40535
1989,No migration background,Lower Secondary Level,Not concerned at all,0.05913,82,1575,0.04747,0.07078
1989,No migration background,Upper Secondary Level,Very concerned,0.65155,2412,3682,0.63616,0.66694
1989,No migration background,Upper Secondary Level,Somewhat concerned,0.31729,1160,3682,0.30225,0.33232
1989,No migration background,Upper Secondary Level,Not concerned at all,0.03116,110,3682,0.02555,0.03678
1989,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.75789,147,185,0.69599,0.81978
1989,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.22093,38,185,0.16098,0.28087
1989,No migration background,First Stage of Tertiary Education,Very concerned,0.68438,314,447,0.64124,0.72751
1989,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.29127,133,447,0.24910,0.33344
1989,No migration background,Second Stage of Tertiary Education,Very concerned,0.69546,422,591,0.65832,0.73259
1989,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.28446,169,591,0.24806,0.32086
1989,Direct migration background,Primary Level,Very concerned,0.36591,189,562,0.32605,0.40577
1989,Direct migration background,Primary Level,Somewhat concerned,0.41342,257,562,0.37267,0.45417
1989,Direct migration background,Primary Level,Not concerned at all,0.22067,116,562,0.18635,0.25499
1989,Direct migration background,Lower Secondary Level,Very concerned,0.52338,385,866,0.49009,0.55666
1989,Direct migration background,Lower Secondary Level,Somewhat concerned,0.36966,356,866,0.33749,0.40183
1989,Direct migration background,Lower Secondary Level,Not concerned at all,0.10696,125,866,0.08636,0.12756
1989,Direct migration background,Upper Secondary Level,Very concerned,0.51430,379,815,0.47997,0.54864
1989,Direct migration background,Upper Secondary Level,Somewhat concerned,0.40527,354,815,0.37154,0.43899
1989,Direct migration background,Upper Secondary Level,Not concerned at all,0.08043,82,815,0.06175,0.09911
1989,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.48349,44,83,0.37532,0.59165
1989,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.41341,39,83,0.30682,0.52000
1989,Direct migration background,First Stage of Tertiary Education,Very concerned,0.65788,34,34,0.49601,0.81975
1989,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.71816,57,57,0.60033,0.83600
1989,Indirect migration background,Lower Secondary Level,Very concerned,0.56052,54,97,0.46124,0.65981
1989,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.37035,43,97,0.27375,0.46695
1989,Indirect migration background,Upper Secondary Level,Very concerned,0.77939,60,60,0.67358,0.88520
1990,No migration background,No answer / don't know,Very concerned,0.70299,53,53,0.57880,0.82719
1990,No migration background,Pre-primary Level,Very concerned,0.78970,103,103,0.71061,0.86879
1990,No migration background,Primary Level,Very concerned,0.43026,34,34,0.26133,0.59919
1990,No migration background,Lower Secondary Level,Very concerned,0.55922,1122,1973,0.53731,0.58113
1990,No migration background,Lower Secondary Level,Somewhat concerned,0.37162,733,1973,0.35029,0.39295
1990,No migration background,Lower Secondary Level,Not concerned at all,0.06916,118,1973,0.05796,0.08036
1990,No migration background,Upper Secondary Level,Very concerned,0.62308,3755,6072,0.61089,0.63527
1990,No migration background,Upper Secondary Level,Somewhat concerned,0.34114,2121,6072,0.32921,0.35307
1990,No migration background,Upper Secondary Level,Not concerned at all,0.03578,196,6072,0.03111,0.04046
1990,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.75077,197,260,0.69808,0.80345
1990,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.22998,63,260,0.17873,0.28123
1990,No migration background,First Stage of Tertiary Education,Very concerned,0.65235,463,684,0.61663,0.68806
1990,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.31625,221,684,0.28137,0.35112
1990,No migration background,Second Stage of Tertiary Education,Very concerned,0.67679,1002,1533,0.65337,0.70021
1990,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.30599,531,1533,0.28292,0.32907
1990,Direct migration background,No answer / don't know,Somewhat concerned,0.37065,31,31,0.19782,0.54348
1990,Direct migration background,Primary Level,Very concerned,0.44289,222,547,0.40123,0.48456
1990,Direct migration background,Primary Level,Somewhat concerned,0.41420,239,547,0.37288,0.45551
1990,Direct migration background,Primary Level,Not concerned at all,0.14291,86,547,0.11355,0.17227
1990,Direct migration background,Lower Secondary Level,Very concerned,0.50172,383,857,0.46822,0.53522
1990,Direct migration background,Lower Secondary Level,Somewhat concerned,0.40833,378,857,0.37540,0.44125
1990,Direct migration background,Lower Secondary Level,Not concerned at all,0.08995,96,857,0.07079,0.10912
1990,Direct migration background,Upper Secondary Level,Very concerned,0.58631,470,861,0.55339,0.61922
1990,Direct migration background,Upper Secondary Level,Somewhat concerned,0.35787,327,861,0.32583,0.38991
1990,Direct migration background,Upper Secondary Level,Not concerned at all,0.05582,64,861,0.04048,0.07116
1990,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.58376,61,93,0.48303,0.68449
1990,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.36919,32,93,0.27058,0.46781
1990,Direct migration background,First Stage of Tertiary Education,Very concerned,0.64212,40,40,0.49166,0.79257
1990,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.69189,79,121,0.60928,0.77450
1990,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.27197,42,121,0.19235,0.35158
1990,Indirect migration background,Lower Secondary Level,Very concerned,0.55888,61,102,0.46204,0.65571
1990,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.36403,41,102,0.27019,0.45786
1990,Indirect migration background,Upper Secondary Level,Very concerned,0.65060,53,85,0.54864,0.75256
1990,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.32390,32,85,0.22383,0.42398
1991,No migration background,No answer / don't know,Very concerned,0.61508,54,54,0.48408,0.74608
1991,No migration background,Pre-primary Level,Very concerned,0.75257,78,78,0.65618,0.84895
1991,No migration background,Primary Level,Very concerned,0.56491,55,88,0.46073,0.66909
1991,No migration background,Primary Level,Somewhat concerned,0.27756,33,88,0.18346,0.37166
1991,No migration background,Lower Secondary Level,Very concerned,0.46621,901,1864,0.44356,0.48886
1991,No migration background,Lower Secondary Level,Somewhat concerned,0.46550,853,1864,0.44285,0.48815
1991,No migration background,Lower Secondary Level,Not concerned at all,0.06829,110,1864,0.05683,0.07974
1991,No migration background,Upper Secondary Level,Very concerned,0.51462,3001,5890,0.50185,0.52738
1991,No migration background,Upper Secondary Level,Somewhat concerned,0.44697,2667,5890,0.43428,0.45967
1991,No migration background,Upper Secondary Level,Not concerned at all,0.03841,222,5890,0.03350,0.04332
1991,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.66882,168,256,0.61105,0.72659
1991,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.29671,88,256,0.24064,0.35277
1991,No migration background,First Stage of Tertiary Education,Very concerned,0.55412,366,689,0.51698,0.59127
1991,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.39517,291,689,0.35864,0.43170
1991,No migration background,First Stage of Tertiary Education,Not concerned at all,0.05071,32,689,0.03431,0.06710
1991,No migration background,Second Stage of Tertiary Education,Very concerned,0.52760,773,1545,0.50270,0.55250
1991,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.43836,730,1545,0.41361,0.46311
1991,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.03403,42,1545,0.02499,0.04308
1991,Direct migration background,No answer / don't know,Somewhat concerned,0.45578,31,31,0.27756,0.63400
1991,Direct migration background,Primary Level,Very concerned,0.28869,138,530,0.25007,0.32731
1991,Direct migration background,Primary Level,Somewhat concerned,0.52461,291,530,0.48205,0.56717
1991,Direct migration background,Primary Level,Not concerned at all,0.18670,101,530,0.15349,0.21991
1991,Direct migration background,Lower Secondary Level,Very concerned,0.39979,298,838,0.36660,0.43298
1991,Direct migration background,Lower Secondary Level,Somewhat concerned,0.49477,425,838,0.46090,0.52864
1991,Direct migration background,Lower Secondary Level,Not concerned at all,0.10544,115,838,0.08463,0.12625
1991,Direct migration background,Upper Secondary Level,Very concerned,0.45517,358,865,0.42196,0.48838
1991,Direct migration background,Upper Secondary Level,Somewhat concerned,0.47249,424,865,0.43920,0.50578
1991,Direct migration background,Upper Secondary Level,Not concerned at all,0.07234,83,865,0.05507,0.08961
1991,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.42283,44,92,0.32133,0.52433
1991,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.47240,48,92,0.36982,0.57497
1991,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.61818,74,121,0.53125,0.70511
1991,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.35816,47,121,0.27237,0.44395
1991,Indirect migration background,Lower Secondary Level,Very concerned,0.52470,61,120,0.43498,0.61443
1991,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.39272,59,120,0.30497,0.48046
1991,Indirect migration background,Upper Secondary Level,Very concerned,0.69196,68,110,0.60529,0.77863
1991,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.27064,42,110,0.18723,0.35405
1992,No migration background,No answer / don't know,Very concerned,0.67781,64,96,0.58384,0.77178
1992,No migration background,No answer / don't know,Somewhat concerned,0.25661,32,96,0.16878,0.34444
1992,No migration background,Pre-primary Level,Very concerned,0.73487,90,90,0.64316,0.82657
1992,No migration background,Primary Level,Very concerned,0.41158,37,72,0.29711,0.52605
1992,No migration background,Primary Level,Somewhat concerned,0.44806,35,72,0.33238,0.56373
1992,No migration background,Lower Secondary Level,Very concerned,0.53295,969,1776,0.50974,0.55617
1992,No migration background,Lower Secondary Level,Somewhat concerned,0.40513,708,1776,0.38230,0.42797
1992,No migration background,Lower Secondary Level,Not concerned at all,0.06191,99,1776,0.05070,0.07312
1992,No migration background,Upper Secondary Level,Very concerned,0.59050,3363,5718,0.57775,0.60325
1992,No migration background,Upper Secondary Level,Somewhat concerned,0.38006,2200,5718,0.36748,0.39265
1992,No migration background,Upper Secondary Level,Not concerned at all,0.02944,155,5718,0.02506,0.03382
1992,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.70074,196,270,0.64601,0.75546
1992,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.27351,74,270,0.22024,0.32678
1992,No migration background,First Stage of Tertiary Education,Very concerned,0.62519,435,684,0.58888,0.66149
1992,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.35719,249,684,0.32125,0.39313
1992,No migration background,Second Stage of Tertiary Education,Very concerned,0.61055,935,1488,0.58576,0.63533
1992,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.36671,553,1488,0.34221,0.39120
1992,Direct migration background,No answer / don't know,Somewhat concerned,0.45428,39,39,0.29597,0.61259
1992,Direct migration background,Primary Level,Very concerned,0.35626,162,507,0.31453,0.39799
1992,Direct migration background,Primary Level,Somewhat concerned,0.49178,264,507,0.44822,0.53534
1992,Direct migration background,Primary Level,Not concerned at all,0.15196,81,507,0.12068,0.18324
1992,Direct migration background,Lower Secondary Level,Very concerned,0.47801,338,812,0.44363,0.51239
1992,Direct migration background,Lower Secondary Level,Somewhat concerned,0.44982,384,812,0.41558,0.48406
1992,Direct migration background,Lower Secondary Level,Not concerned at all,0.07217,90,812,0.05436,0.08998
1992,Direct migration background,Upper Secondary Level,Very concerned,0.54537,402,840,0.51168,0.57907
1992,Direct migration background,Upper Secondary Level,Somewhat concerned,0.37443,369,840,0.34168,0.40718
1992,Direct migration background,Upper Secondary Level,Not concerned at all,0.08020,69,840,0.06182,0.09858
1992,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.54271,49,89,0.43862,0.64680
1992,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.38152,40,89,0.28003,0.48301
1992,Direct migration background,First Stage of Tertiary Education,Very concerned,0.75839,46,46,0.63332,0.88346
1992,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.70079,86,126,0.62051,0.78106
1992,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.26722,40,126,0.18964,0.34479
1992,Indirect migration background,Pre-primary Level,Very concerned,0.76395,34,34,0.61906,0.90884
1992,Indirect migration background,Lower Secondary Level,Very concerned,0.58082,86,154,0.50263,0.65900
1992,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.36746,68,154,0.29106,0.44385
1992,Indirect migration background,Upper Secondary Level,Very concerned,0.63202,65,110,0.54148,0.72255
1992,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.26630,45,110,0.18331,0.34928
1993,No migration background,No answer / don't know,Very concerned,0.55143,56,101,0.45395,0.64891
1993,No migration background,No answer / don't know,Somewhat concerned,0.40523,45,101,0.30900,0.50145
1993,No migration background,Pre-primary Level,Very concerned,0.67678,81,120,0.59275,0.76081
1993,No migration background,Pre-primary Level,Somewhat concerned,0.26635,39,120,0.18692,0.34577
1993,No migration background,Primary Level,Very concerned,0.39457,34,72,0.28088,0.50826
1993,No migration background,Primary Level,Somewhat concerned,0.44957,38,72,0.33386,0.56528
1993,No migration background,Lower Secondary Level,Very concerned,0.45372,793,1690,0.42997,0.47746
1993,No migration background,Lower Secondary Level,Somewhat concerned,0.48059,802,1690,0.45676,0.50442
1993,No migration background,Lower Secondary Level,Not concerned at all,0.06569,95,1690,0.05388,0.07751
1993,No migration background,Upper Secondary Level,Very concerned,0.51257,2877,5651,0.49953,0.52560
1993,No migration background,Upper Secondary Level,Somewhat concerned,0.45718,2611,5651,0.44419,0.47017
1993,No migration background,Upper Secondary Level,Not concerned at all,0.03026,163,5651,0.02579,0.03472
