year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2001,general elemantary,Ostdeutschland,438,0.1474315704809244,0.09375003530867204,0.20111310565317675,23.94112342376836,0.0,1.660866406574334,57.36150894955939,-31.759519119216698,0.0,0.0,0.0
2001,middle vocational,Westdeutschland,8575,0.1275468802368725,0.11790144420483413,0.13719231626891085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,middle vocational,Ostdeutschland,2997,0.16328287608445688,0.14425674256056817,0.1823090096083456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,vocational + Abi,Westdeutschland,946,0.16664670473292928,0.13386856889845136,0.1994248405674072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,vocational + Abi,Ostdeutschland,121,0.11418911522978518,0.06305825847601423,0.16531997198355614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,higher vocational,Westdeutschland,1233,0.15244754308887626,0.12399654318669036,0.18089854299106217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,higher vocational,Ostdeutschland,443,0.4134957482811218,0.3301549811849456,0.496836515377298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,higher education,Westdeutschland,2328,0.07472980421471172,0.06348705821000572,0.08597255021941771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,higher education,Ostdeutschland,1222,0.19560427702680522,0.16750028837152164,0.2237082656820888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,in school,Westdeutschland,,,,,,,,,,,,
2002,in school,Ostdeutschland,,,,,,,,,,,,
2002,inadequately,Westdeutschland,,,,,,,,,,,,
2002,inadequately,Ostdeutschland,,,,,,,,,,,,
2002,general elemantary,Westdeutschland,,,,,,,,,,,,
2002,general elemantary,Ostdeutschland,,,,,,,,,,,,
2002,middle vocational,Westdeutschland,,,,,,,,,,,,
2002,middle vocational,Ostdeutschland,,,,,,,,,,,,
2002,vocational + Abi,Westdeutschland,,,,,,,,,,,,
2002,vocational + Abi,Ostdeutschland,,,,,,,,,,,,
2002,higher vocational,Westdeutschland,,,,,,,,,,,,
2002,higher vocational,Ostdeutschland,,,,,,,,,,,,
2002,higher education,Westdeutschland,,,,,,,,,,,,
2002,higher education,Ostdeutschland,,,,,,,,,,,,
2003,in school,Westdeutschland,263,0.005257555220328775,0.0002090329656168309,0.010306077475040719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,in school,Ostdeutschland,87,0.01189112417790606,0.0008509015414654968,0.022931346814346623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,inadequately,Westdeutschland,257,0.4202946478378532,0.30578539323967874,0.5348039024360277,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2003,inadequately,Ostdeutschland,,,,,,,,,,,,
2003,general elemantary,Westdeutschland,2262,0.16939915486525833,0.14185308881626033,0.19694522091425634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,general elemantary,Ostdeutschland,387,0.17580824365239994,0.13642934121585285,0.21518714608894704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,middle vocational,Westdeutschland,8293,0.14390069281873363,0.13359405705239596,0.1542073285850713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,middle vocational,Ostdeutschland,2809,0.15712539942645998,0.1391891590581562,0.17506163979476375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,vocational + Abi,Westdeutschland,1012,0.09390035859963007,0.06541851063997678,0.12238220655928336,0.0,0.5941423800766763,0.0,0.0,0.0,0.0,0.0,0.0
2003,vocational + Abi,Ostdeutschland,142,0.15811681704551178,0.09222948020274536,0.2240041538882782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,higher vocational,Westdeutschland,1236,0.21406172472376678,0.17758500422385226,0.2505384452236813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,higher vocational,Ostdeutschland,452,0.236337305362248,0.169212101663631,0.303462509060865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,higher education,Westdeutschland,3062,0.11693022163126968,0.10246843986730167,0.13139200339523768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,higher education,Ostdeutschland,1292,0.1510450757625077,0.1310208541528286,0.1710692973721868,0.0,0.0,0.6186179725416603,0.0,1.5465449313541506,0.0,0.0,0.0
2004,in school,Westdeutschland,,,,,,,,,,,,
2004,in school,Ostdeutschland,,,,,,,,,,,,
2004,inadequately,Westdeutschland,,,,,,,,,,,,
2004,inadequately,Ostdeutschland,,,,,,,,,,,,
2004,general elemantary,Westdeutschland,,,,,,,,,,,,
2004,general elemantary,Ostdeutschland,,,,,,,,,,,,
2004,middle vocational,Westdeutschland,,,,,,,,,,,,
2004,middle vocational,Ostdeutschland,,,,,,,,,,,,
2004,vocational + Abi,Westdeutschland,,,,,,,,,,,,
2004,vocational + Abi,Ostdeutschland,,,,,,,,,,,,
2004,higher vocational,Westdeutschland,,,,,,,,,,,,
2004,higher vocational,Ostdeutschland,,,,,,,,,,,,
2004,higher education,Westdeutschland,,,,,,,,,,,,
2004,higher education,Ostdeutschland,,,,,,,,,,,,
2005,in school,Westdeutschland,287,0.02509652960185874,0.011657458835985832,0.03853560036773165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,in school,Ostdeutschland,87,0.058421489620441296,0.03453355716868833,0.08230942207219427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,inadequately,Westdeutschland,228,0.1963495173865544,0.11322111725329013,0.27947791751981865,0.519173447768301,0.0,0.0,1.2979336194207525,-0.7787601716524515,0.0,0.0,0.0
2005,inadequately,Ostdeutschland,,,,,,,,,,,,
2005,general elemantary,Westdeutschland,2001,0.1519701367427552,0.12653467407678257,0.17740559940872783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,general elemantary,Ostdeutschland,318,0.1389215815238318,0.09447216884323975,0.18337099420442385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,middle vocational,Westdeutschland,7619,0.1260547097056256,0.11541294475558306,0.13669647465566814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,middle vocational,Ostdeutschland,2623,0.16120136852685404,0.1421195517524305,0.1802831853012776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,vocational + Abi,Westdeutschland,969,0.10706966374763764,0.07469438510160145,0.13944494239367383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,vocational + Abi,Ostdeutschland,161,0.06053976961031143,0.03314317788064515,0.0879363613399777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,higher vocational,Westdeutschland,1141,0.15959732479067557,0.1348170724831396,0.18437757709821154,0.0,0.22703590299884902,0.0,0.0,0.0,0.0,0.0,0.0
2005,higher vocational,Ostdeutschland,420,0.3021123072188688,0.23224327588381727,0.3719813385539203,0.0,0.0,0.7066909308988591,1.0,0.0,0.0,0.0,0.0
2005,higher education,Westdeutschland,2913,0.09991859864723437,0.0883744569450262,0.11146274034944255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,higher education,Ostdeutschland,1253,0.18519568700153438,0.16007512930321308,0.2103162446998557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,in school,Westdeutschland,,,,,,,,,,,,
2006,in school,Ostdeutschland,,,,,,,,,,,,
2006,inadequately,Westdeutschland,,,,,,,,,,,,
2006,inadequately,Ostdeutschland,,,,,,,,,,,,
2006,general elemantary,Westdeutschland,,,,,,,,,,,,
2006,general elemantary,Ostdeutschland,,,,,,,,,,,,
2006,middle vocational,Westdeutschland,,,,,,,,,,,,
2006,middle vocational,Ostdeutschland,,,,,,,,,,,,
2006,vocational + Abi,Westdeutschland,,,,,,,,,,,,
2006,vocational + Abi,Ostdeutschland,,,,,,,,,,,,
2006,higher vocational,Westdeutschland,,,,,,,,,,,,
2006,higher vocational,Ostdeutschland,,,,,,,,,,,,
2006,higher education,Westdeutschland,,,,,,,,,,,,
2006,higher education,Ostdeutschland,,,,,,,,,,,,
2007,in school,Westdeutschland,260,0.04808462258999593,0.018794189980741387,0.07737505519925048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,in school,Ostdeutschland,82,0.000826548578072184,-0.0021883403193994786,0.003841437475543847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,inadequately,Westdeutschland,193,0.17138703586676043,0.11101063263777997,0.2317634390957409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,inadequately,Ostdeutschland,,,,,,,,,,,,
2007,general elemantary,Westdeutschland,1875,0.15971224042026594,0.13334459527277198,0.1860798855677599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,general elemantary,Ostdeutschland,330,0.11429031388117356,0.08145883600493373,0.14712179175741338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,middle vocational,Westdeutschland,7692,0.1451409806789561,0.13353760791903443,0.15674435343887774,0.0,0.0,0.7579715701575026,0.0,0.0,0.0,0.0,0.0
2007,middle vocational,Ostdeutschland,2626,0.18968353841545932,0.17041817500334286,0.20894890182757578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,vocational + Abi,Westdeutschland,1003,0.15652481670251922,0.11636013077626825,0.1966895026287702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,vocational + Abi,Ostdeutschland,166,0.15231084605662984,0.04640840225534186,0.2582132898579178,0.0,0.0,4.991992826579771,0.0,0.0,0.0,0.0,0.0
2007,higher vocational,Westdeutschland,1129,0.3243693835837508,0.2735881184368099,0.37515064873069165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,higher vocational,Ostdeutschland,406,0.2595720313275953,0.19652961859685153,0.3226144440583391,0.0,0.786655283333357,0.0,0.0,0.0,0.0,0.0,0.0
2007,higher education,Westdeutschland,3089,0.16250806783293387,0.1454123250629553,0.17960381060291244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,higher education,Ostdeutschland,1300,0.15128692977752112,0.12660378363297525,0.17597007592206698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,in school,Westdeutschland,,,,,,,,,,,,
2008,in school,Ostdeutschland,,,,,,,,,,,,
2008,inadequately,Westdeutschland,,,,,,,,,,,,
2008,inadequately,Ostdeutschland,,,,,,,,,,,,
2008,general elemantary,Westdeutschland,,,,,,,,,,,,
2008,general elemantary,Ostdeutschland,,,,,,,,,,,,
2008,middle vocational,Westdeutschland,,,,,,,,,,,,
2008,middle vocational,Ostdeutschland,,,,,,,,,,,,
2008,vocational + Abi,Westdeutschland,,,,,,,,,,,,
2008,vocational + Abi,Ostdeutschland,,,,,,,,,,,,
2008,higher vocational,Westdeutschland,,,,,,,,,,,,
2008,higher vocational,Ostdeutschland,,,,,,,,,,,,
2008,higher education,Westdeutschland,,,,,,,,,,,,
2008,higher education,Ostdeutschland,,,,,,,,,,,,
2009,in school,Westdeutschland,258,0.027475254623169267,0.012805207382008759,0.04214530186432978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,in school,Ostdeutschland,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,inadequately,Westdeutschland,150,0.263860718104247,0.07372245241528558,0.4539989837932084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,inadequately,Ostdeutschland,,,,,,,,,,,,
2009,general elemantary,Westdeutschland,1524,0.13342742943105856,0.1045603035698921,0.16229455529222503,0.0,1.1405935556789613,0.0,0.0,0.0,0.0,0.0,0.0
2009,general elemantary,Ostdeutschland,263,0.16957532636870032,0.09426480088429516,0.24488585185310546,0.0,0.0845154955084104,0.0,0.0,0.0,0.0,0.0,0.0
2009,middle vocational,Westdeutschland,6666,0.14826520009537814,0.13581350266184422,0.16071689752891205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,middle vocational,Ostdeutschland,2394,0.1865462548713886,0.1631309832716969,0.2099615264710803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,vocational + Abi,Westdeutschland,846,0.1432932878723107,0.109940725580606,0.17664585016401538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,vocational + Abi,Ostdeutschland,151,0.08722142303080974,-0.015119600527459323,0.18956244658907878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,higher vocational,Westdeutschland,960,0.22819768546984215,0.1821231244455608,0.2742722464941235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,higher vocational,Ostdeutschland,372,0.18109438508977382,0.1296431720973499,0.23254559808219774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,higher education,Westdeutschland,2828,0.12450852652758504,0.1119817193632114,0.1370353336919587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,higher education,Ostdeutschland,1207,0.13521108986448988,0.11554348019313186,0.15487869953584787,0.0,0.0,0.041103640443061654,0.0,0.0,0.0,0.0,0.0
2010,in school,Westdeutschland,,,,,,,,,,,,
2010,in school,Ostdeutschland,,,,,,,,,,,,
2010,inadequately,Westdeutschland,,,,,,,,,,,,
2010,inadequately,Ostdeutschland,,,,,,,,,,,,
2010,general elemantary,Westdeutschland,,,,,,,,,,,,
2010,general elemantary,Ostdeutschland,,,,,,,,,,,,
2010,middle vocational,Westdeutschland,,,,,,,,,,,,
2010,middle vocational,Ostdeutschland,,,,,,,,,,,,
2010,vocational + Abi,Westdeutschland,,,,,,,,,,,,
2010,vocational + Abi,Ostdeutschland,,,,,,,,,,,,
2010,higher vocational,Westdeutschland,,,,,,,,,,,,
2010,higher vocational,Ostdeutschland,,,,,,,,,,,,
2010,higher education,Westdeutschland,,,,,,,,,,,,
2010,higher education,Ostdeutschland,,,,,,,,,,,,
2011,in school,Westdeutschland,424,0.06925242328811092,0.04147063627232471,0.09703421030389713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,in school,Ostdeutschland,49,0.002799363368370083,-0.004371087394036074,0.009969814130776241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,inadequately,Westdeutschland,360,0.17964684290938396,0.09673273026671687,0.26256095555205106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,inadequately,Ostdeutschland,47,0.01301620720166661,-0.009610236599014223,0.035642651002347446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,general elemantary,Westdeutschland,2547,0.15051799041779326,0.12825205179350038,0.17278392904208614,0.0,1.8865801462111678,0.0,0.0,0.0,0.0,0.0,0.0
2011,general elemantary,Ostdeutschland,400,0.12378904686360534,0.09108230632091918,0.1564957874062915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,middle vocational,Westdeutschland,10515,0.1236296646004899,0.11537809295066415,0.13188123625031564,0.0,0.0,3.9021189516981547,0.0,0.0,0.0,0.0,0.0
2011,middle vocational,Ostdeutschland,3382,0.17460752450048092,0.15445927700832066,0.19475577199264119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,vocational + Abi,Westdeutschland,1711,0.14107046298292225,0.11555280852089952,0.16658811744494498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,vocational + Abi,Ostdeutschland,291,0.12469978453850274,0.05174521115766316,0.19765435791934233,0.0,0.0,0.5440402453329444,0.0,0.0,0.0,0.0,0.0
