year,age_gr,pgisced97,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Second Stage of Tertiary Education,No,0.81550,299,299,0.77146,0.85954
2013,30-45 y.,Primary Level,No,0.34746,44,44,0.20513,0.48978
2013,30-45 y.,Lower Secondary Level,Yes,0.07449,42,279,0.04363,0.10536
2013,30-45 y.,Lower Secondary Level,No,0.44568,237,279,0.38725,0.50411
2013,30-45 y.,Upper Secondary Level,Yes,0.09553,246,1895,0.08229,0.10877
2013,30-45 y.,Upper Secondary Level,No,0.59462,1649,1895,0.57251,0.61673
2013,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07177,42,410,0.04676,0.09679
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.57833,368,410,0.53047,0.62619
2013,30-45 y.,First Stage of Tertiary Education,Yes,0.10423,40,300,0.06959,0.13886
2013,30-45 y.,First Stage of Tertiary Education,No,0.73823,260,300,0.68840,0.78806
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.04479,70,1118,0.03266,0.05692
2013,30-45 y.,Second Stage of Tertiary Education,No,0.67188,1048,1118,0.64435,0.69942
2013,46-65 y.,Primary Level,No,0.37685,35,35,0.21396,0.53974
2013,46-65 y.,Lower Secondary Level,Yes,0.24853,141,464,0.20917,0.28790
2013,46-65 y.,Lower Secondary Level,No,0.56060,323,464,0.51539,0.60580
2013,46-65 y.,Upper Secondary Level,Yes,0.22393,882,3856,0.21077,0.23709
2013,46-65 y.,Upper Secondary Level,No,0.70874,2974,3856,0.69440,0.72308
2013,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.13667,65,406,0.10321,0.17012
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.65876,341,406,0.61258,0.70494
2013,46-65 y.,First Stage of Tertiary Education,Yes,0.19434,129,634,0.16351,0.22516
2013,46-65 y.,First Stage of Tertiary Education,No,0.74003,505,634,0.70586,0.77420
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.14903,297,1894,0.13299,0.16507
2013,46-65 y.,Second Stage of Tertiary Education,No,0.75760,1597,1894,0.73830,0.77691
2013,66 and older,Primary Level,No,0.49215,31,31,0.31325,0.67105
2013,66 and older,Lower Secondary Level,Yes,0.29987,218,725,0.26650,0.33325
2013,66 and older,Lower Secondary Level,No,0.69009,507,725,0.65640,0.72377
2013,66 and older,Upper Secondary Level,Yes,0.27658,685,2534,0.25916,0.29400
2013,66 and older,Upper Secondary Level,No,0.72001,1849,2534,0.70252,0.73749
2013,66 and older,Post-secondary Non-tertiary Level,Yes,0.36831,37,117,0.28054,0.45609
2013,66 and older,Post-secondary Non-tertiary Level,No,0.60829,80,117,0.51946,0.69712
2013,66 and older,First Stage of Tertiary Education,Yes,0.29217,94,346,0.24418,0.34015
2013,66 and older,First Stage of Tertiary Education,No,0.70732,252,346,0.65931,0.75533
2013,66 and older,Second Stage of Tertiary Education,Yes,0.21206,240,1149,0.18841,0.23570
2013,66 and older,Second Stage of Tertiary Education,No,0.77931,909,1149,0.75532,0.80330
2015,17-29 y.,Pre-primary Level,No,0.49444,339,339,0.44114,0.54774
2015,17-29 y.,Primary Level,No,0.81296,75,75,0.72411,0.90181
2015,17-29 y.,Lower Secondary Level,Yes,0.03073,35,783,0.01863,0.04283
2015,17-29 y.,Lower Secondary Level,No,0.83331,748,783,0.80719,0.85944
2015,17-29 y.,Upper Secondary Level,Yes,0.04643,75,1581,0.03606,0.05681
2015,17-29 y.,Upper Secondary Level,No,0.90525,1506,1581,0.89080,0.91969
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.90407,211,211,0.86424,0.94390
2015,17-29 y.,First Stage of Tertiary Education,No,0.98511,58,58,0.95368,1.01655
2015,17-29 y.,Second Stage of Tertiary Education,No,0.88337,358,358,0.85007,0.91666
2015,30-45 y.,Primary Level,No,0.72272,135,135,0.64692,0.79851
2015,30-45 y.,Lower Secondary Level,Yes,0.13697,96,628,0.11005,0.16388
2015,30-45 y.,Lower Secondary Level,No,0.78371,532,628,0.75148,0.81593
2015,30-45 y.,Upper Secondary Level,Yes,0.12987,413,3216,0.11825,0.14149
2015,30-45 y.,Upper Secondary Level,No,0.84409,2803,3216,0.83155,0.85663
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10684,96,906,0.08672,0.12697
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.86137,810,906,0.83886,0.88388
2015,30-45 y.,First Stage of Tertiary Education,Yes,0.09859,46,385,0.06877,0.12841
2015,30-45 y.,First Stage of Tertiary Education,No,0.88468,339,385,0.85273,0.91663
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.04246,123,1997,0.03361,0.05130
2015,30-45 y.,Second Stage of Tertiary Education,No,0.88796,1874,1997,0.87412,0.90180
2015,46-65 y.,Primary Level,Yes,0.36273,40,129,0.27943,0.44602
2015,46-65 y.,Primary Level,No,0.59669,89,129,0.51171,0.68168
2015,46-65 y.,Lower Secondary Level,Yes,0.25474,170,611,0.22017,0.28932
2015,46-65 y.,Lower Secondary Level,No,0.72987,441,611,0.69463,0.76511
2015,46-65 y.,Upper Secondary Level,Yes,0.24298,1004,4327,0.23020,0.25576
2015,46-65 y.,Upper Secondary Level,No,0.75010,3323,4327,0.73719,0.76300
2015,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.16608,117,693,0.13835,0.19381
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.81531,576,693,0.78640,0.84422
2015,46-65 y.,First Stage of Tertiary Education,Yes,0.18957,137,739,0.16129,0.21785
2015,46-65 y.,First Stage of Tertiary Education,No,0.80942,602,739,0.78108,0.83776
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.14963,332,2333,0.13516,0.16411
2015,46-65 y.,Second Stage of Tertiary Education,No,0.84372,2001,2333,0.82898,0.85846
2015,66 and older,Primary Level,No,0.73764,31,31,0.58021,0.89506
2015,66 and older,Lower Secondary Level,Yes,0.30211,202,647,0.26670,0.33752
2015,66 and older,Lower Secondary Level,No,0.69746,445,647,0.66204,0.73288
2015,66 and older,Upper Secondary Level,Yes,0.27989,702,2523,0.26237,0.29741
2015,66 and older,Upper Secondary Level,No,0.71987,1821,2523,0.70234,0.73739
2015,66 and older,Post-secondary Non-tertiary Level,Yes,0.33957,43,135,0.25939,0.41976
2015,66 and older,Post-secondary Non-tertiary Level,No,0.66043,92,135,0.58024,0.74061
2015,66 and older,First Stage of Tertiary Education,Yes,0.27393,93,340,0.22645,0.32140
2015,66 and older,First Stage of Tertiary Education,No,0.72607,247,340,0.67860,0.77355
2015,66 and older,Second Stage of Tertiary Education,Yes,0.25277,272,1178,0.22794,0.27760
2015,66 and older,Second Stage of Tertiary Education,No,0.74459,906,1178,0.71967,0.76950
2017,17-29 y.,Pre-primary Level,No,0.52353,398,398,0.47440,0.57266
2017,17-29 y.,Primary Level,No,0.62518,74,74,0.51413,0.73622
2017,17-29 y.,Lower Secondary Level,Yes,0.02682,32,777,0.01546,0.03819
2017,17-29 y.,Lower Secondary Level,No,0.86112,745,777,0.83678,0.88545
2017,17-29 y.,Upper Secondary Level,Yes,0.02872,70,1791,0.02098,0.03645
2017,17-29 y.,Upper Secondary Level,No,0.95848,1721,1791,0.94924,0.96772
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.94067,298,298,0.91380,0.96754
2017,17-29 y.,First Stage of Tertiary Education,No,0.97737,57,57,0.93843,1.01632
2017,17-29 y.,Second Stage of Tertiary Education,No,0.94471,455,455,0.92369,0.96574
2017,30-45 y.,Primary Level,No,0.79148,157,157,0.72773,0.85524
2017,30-45 y.,Lower Secondary Level,Yes,0.14970,99,656,0.12238,0.17702
2017,30-45 y.,Lower Secondary Level,No,0.82671,557,656,0.79772,0.85569
2017,30-45 y.,Upper Secondary Level,Yes,0.11064,340,2931,0.09928,0.12200
2017,30-45 y.,Upper Secondary Level,No,0.88446,2591,2931,0.87288,0.89603
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09345,100,911,0.07454,0.11237
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.90399,811,911,0.88485,0.92313
2017,30-45 y.,First Stage of Tertiary Education,Yes,0.09081,36,347,0.06053,0.12109
2017,30-45 y.,First Stage of Tertiary Education,No,0.90919,311,347,0.87891,0.93947
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.04385,117,2159,0.03521,0.05249
2017,30-45 y.,Second Stage of Tertiary Education,No,0.94848,2042,2159,0.93916,0.95781
2017,46-65 y.,Primary Level,Yes,0.27119,45,153,0.20052,0.34187
2017,46-65 y.,Primary Level,No,0.68118,108,153,0.60710,0.75527
2017,46-65 y.,Lower Secondary Level,Yes,0.27542,185,701,0.24232,0.30851
2017,46-65 y.,Lower Secondary Level,No,0.72109,516,701,0.68787,0.75432
2017,46-65 y.,Upper Secondary Level,Yes,0.23387,1035,4798,0.22189,0.24585
2017,46-65 y.,Upper Secondary Level,No,0.76540,3763,4798,0.75341,0.77740
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.16297,149,853,0.13817,0.18777
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.83573,704,853,0.81085,0.86061
2017,46-65 y.,First Stage of Tertiary Education,Yes,0.19811,156,786,0.17023,0.22599
2017,46-65 y.,First Stage of Tertiary Education,No,0.80189,630,786,0.77401,0.82977
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.14621,351,2629,0.13270,0.15972
2017,46-65 y.,Second Stage of Tertiary Education,No,0.85140,2278,2629,0.83780,0.86500
2017,66 and older,Lower Secondary Level,Yes,0.31687,181,605,0.27977,0.35398
2017,66 and older,Lower Secondary Level,No,0.68275,424,605,0.64563,0.71986
2017,66 and older,Upper Secondary Level,Yes,0.28329,698,2548,0.26579,0.30079
2017,66 and older,Upper Secondary Level,No,0.71669,1850,2548,0.69919,0.73419
2017,66 and older,Post-secondary Non-tertiary Level,No,0.83843,112,112,0.76995,0.90690
2017,66 and older,First Stage of Tertiary Education,Yes,0.23041,93,342,0.18572,0.27511
2017,66 and older,First Stage of Tertiary Education,No,0.76959,249,342,0.72489,0.81428
2017,66 and older,Second Stage of Tertiary Education,Yes,0.19961,234,1255,0.17749,0.22173
2017,66 and older,Second Stage of Tertiary Education,No,0.80003,1021,1255,0.77789,0.82217
2019,17-29 y.,Pre-primary Level,No,0.58524,326,326,0.53168,0.63881
2019,17-29 y.,Primary Level,No,0.58126,72,72,0.46650,0.69602
2019,17-29 y.,Lower Secondary Level,No,0.81300,668,668,0.78341,0.84259
2019,17-29 y.,Upper Secondary Level,Yes,0.03417,57,1554,0.02513,0.04320
2019,17-29 y.,Upper Secondary Level,No,0.95372,1497,1554,0.94328,0.96417
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.92642,269,269,0.89516,0.95768
2019,17-29 y.,First Stage of Tertiary Education,No,0.85946,60,60,0.77078,0.94815
2019,17-29 y.,Second Stage of Tertiary Education,No,0.92595,427,427,0.90108,0.95081
2019,30-45 y.,Primary Level,No,0.76134,127,127,0.68691,0.83577
2019,30-45 y.,Lower Secondary Level,Yes,0.14441,72,522,0.11422,0.17459
2019,30-45 y.,Lower Secondary Level,No,0.82095,450,522,0.78803,0.85388
2019,30-45 y.,Upper Secondary Level,Yes,0.11583,289,2367,0.10294,0.12873
2019,30-45 y.,Upper Secondary Level,No,0.87729,2078,2367,0.86406,0.89051
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08945,80,790,0.06954,0.10936
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.90689,710,790,0.88661,0.92717
2019,30-45 y.,First Stage of Tertiary Education,No,0.92849,331,331,0.90068,0.95629
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.04718,123,2029,0.03795,0.05640
2019,30-45 y.,Second Stage of Tertiary Education,No,0.94359,1906,2029,0.93355,0.95363
2019,46-65 y.,Primary Level,Yes,0.23096,38,135,0.15960,0.30231
2019,46-65 y.,Primary Level,No,0.71377,97,135,0.63724,0.79030
2019,46-65 y.,Lower Secondary Level,Yes,0.27161,174,653,0.23747,0.30575
2019,46-65 y.,Lower Secondary Level,No,0.72305,479,653,0.68871,0.75740
2019,46-65 y.,Upper Secondary Level,Yes,0.22722,981,4650,0.21517,0.23926
2019,46-65 y.,Upper Secondary Level,No,0.77177,3669,4650,0.75970,0.78383
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.16010,161,939,0.13663,0.18357
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.83873,778,939,0.81519,0.86226
2019,46-65 y.,First Stage of Tertiary Education,Yes,0.19906,167,869,0.17249,0.22562
2019,46-65 y.,First Stage of Tertiary Education,No,0.80094,702,869,0.77438,0.82751
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.12935,391,3102,0.11754,0.14117
2019,46-65 y.,Second Stage of Tertiary Education,No,0.86855,2711,3102,0.85666,0.88044
2019,66 and older,Lower Secondary Level,Yes,0.33555,167,549,0.29602,0.37509
2019,66 and older,Lower Secondary Level,No,0.66435,382,549,0.62481,0.70388
2019,66 and older,Upper Secondary Level,Yes,0.27819,668,2569,0.26086,0.29552
2019,66 and older,Upper Secondary Level,No,0.72172,1901,2569,0.70438,0.73905
2019,66 and older,Post-secondary Non-tertiary Level,Yes,0.23977,40,164,0.17423,0.30532
2019,66 and older,Post-secondary Non-tertiary Level,No,0.76011,124,164,0.69456,0.82567
2019,66 and older,First Stage of Tertiary Education,Yes,0.29722,111,382,0.25132,0.34311
2019,66 and older,First Stage of Tertiary Education,No,0.70278,271,382,0.65689,0.74868
2019,66 and older,Second Stage of Tertiary Education,Yes,0.22253,286,1447,0.20109,0.24397
2019,66 and older,Second Stage of Tertiary Education,No,0.77729,1161,1447,0.75584,0.79873
2021,17-29 y.,Pre-primary Level,No,0.50055,185,185,0.42831,0.57280
2021,17-29 y.,Primary Level,No,0.89927,212,212,0.85866,0.93988
2021,17-29 y.,Lower Secondary Level,No,0.82658,517,517,0.79392,0.85925
2021,17-29 y.,Upper Secondary Level,Yes,0.03904,51,1176,0.02797,0.05012
2021,17-29 y.,Upper Secondary Level,No,0.93375,1125,1176,0.91952,0.94797
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.97154,227,227,0.94986,0.99322
2021,17-29 y.,First Stage of Tertiary Education,No,0.98881,34,34,0.95292,1.02470
2021,17-29 y.,Second Stage of Tertiary Education,No,0.95350,496,496,0.93495,0.97205
2021,30-45 y.,Primary Level,Yes,0.20845,68,461,0.17133,0.24557
2021,30-45 y.,Primary Level,No,0.62876,393,461,0.58461,0.67292
2021,30-45 y.,Lower Secondary Level,Yes,0.25764,82,475,0.21827,0.29701
2021,30-45 y.,Lower Secondary Level,No,0.72036,393,475,0.67996,0.76077
2021,30-45 y.,Upper Secondary Level,Yes,0.10293,194,1529,0.08769,0.11816
2021,30-45 y.,Upper Secondary Level,No,0.87806,1335,1529,0.86166,0.89447
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.13401,72,544,0.10536,0.16267
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.86193,472,544,0.83291,0.89094
2021,30-45 y.,First Stage of Tertiary Education,No,0.85567,176,176,0.80360,0.90774
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.06979,145,1741,0.05782,0.08176
2021,30-45 y.,Second Stage of Tertiary Education,No,0.92003,1596,1741,0.90728,0.93277
2021,46-65 y.,Primary Level,Yes,0.39746,79,225,0.33337,0.46155
2021,46-65 y.,Primary Level,No,0.57866,146,225,0.51399,0.64332
2021,46-65 y.,Lower Secondary Level,Yes,0.32125,133,419,0.27648,0.36601
2021,46-65 y.,Lower Secondary Level,No,0.67274,286,419,0.62775,0.71772
2021,46-65 y.,Upper Secondary Level,Yes,0.26919,745,2882,0.25299,0.28539
2021,46-65 y.,Upper Secondary Level,No,0.72058,2137,2882,0.70420,0.73697
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.20537,129,687,0.17514,0.23560
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.79016,558,687,0.75969,0.82063
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.22497,106,506,0.18855,0.26139
2021,46-65 y.,First Stage of Tertiary Education,No,0.76839,400,506,0.73160,0.80519
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.14226,316,2275,0.12791,0.15662
2021,46-65 y.,Second Stage of Tertiary Education,No,0.84734,1959,2275,0.83256,0.86213
2021,66 and older,Lower Secondary Level,Yes,0.36143,102,306,0.30752,0.41535
2021,66 and older,Lower Secondary Level,No,0.63476,204,306,0.58072,0.68879
2021,66 and older,Upper Secondary Level,Yes,0.31372,495,1709,0.29172,0.33573
2021,66 and older,Upper Secondary Level,No,0.67904,1214,1709,0.65690,0.70118
2021,66 and older,Post-secondary Non-tertiary Level,Yes,0.25415,31,120,0.17592,0.33238
2021,66 and older,Post-secondary Non-tertiary Level,No,0.74585,89,120,0.66762,0.82408
2021,66 and older,First Stage of Tertiary Education,Yes,0.28545,73,259,0.23034,0.34056
2021,66 and older,First Stage of Tertiary Education,No,0.70008,186,259,0.64416,0.75599
2021,66 and older,Second Stage of Tertiary Education,Yes,0.23418,246,1102,0.20917,0.25920
2021,66 and older,Second Stage of Tertiary Education,No,0.75310,856,1102,0.72763,0.77858
