year,age_gr,regtyp,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,Rural regions,No,0.88261,1360,1421,0.86587,0.89935
2017,30-45 y.,Urban regions,Yes,0.08448,470,4831,0.07663,0.09232
2017,30-45 y.,Urban regions,No,0.90519,4361,4831,0.89693,0.91345
2017,30-45 y.,Rural regions,Yes,0.10406,248,2426,0.09191,0.11622
2017,30-45 y.,Rural regions,No,0.88504,2178,2426,0.87234,0.89773
2017,46-65 y.,Urban regions,Yes,0.20980,1196,6274,0.19972,0.21988
2017,46-65 y.,Urban regions,No,0.78775,5078,6274,0.77763,0.79787
2017,46-65 y.,Rural regions,Yes,0.21166,742,3699,0.19849,0.22482
2017,46-65 y.,Rural regions,No,0.78645,2957,3699,0.77324,0.79966
2017,66 and older,Urban regions,Yes,0.26078,782,3103,0.24533,0.27624
2017,66 and older,Urban regions,No,0.73882,2321,3103,0.72336,0.75428
2017,66 and older,Rural regions,Yes,0.26992,471,1856,0.24971,0.29012
2017,66 and older,Rural regions,No,0.72993,1385,1856,0.70973,0.75014
2019,17-29 y.,Urban regions,Yes,0.04023,96,2565,0.03263,0.04784
2019,17-29 y.,Urban regions,No,0.87378,2469,2565,0.86092,0.88663
2019,17-29 y.,Rural regions,Yes,0.03353,34,1159,0.02317,0.04390
2019,17-29 y.,Rural regions,No,0.84168,1125,1159,0.82065,0.86270
2019,30-45 y.,Urban regions,Yes,0.08274,390,4053,0.07426,0.09122
2019,30-45 y.,Urban regions,No,0.90216,3663,4053,0.89301,0.91131
2019,30-45 y.,Rural regions,Yes,0.09293,192,2078,0.08045,0.10542
2019,30-45 y.,Rural regions,No,0.89368,1886,2078,0.88042,0.90693
2019,46-65 y.,Urban regions,Yes,0.19797,1158,6526,0.18830,0.20764
2019,46-65 y.,Urban regions,No,0.79871,5368,6526,0.78898,0.80843
2019,46-65 y.,Rural regions,Yes,0.20664,720,3697,0.19358,0.21969
2019,46-65 y.,Rural regions,No,0.79139,2977,3697,0.77829,0.80449
2019,66 and older,Urban regions,Yes,0.27516,818,3221,0.25974,0.29059
2019,66 and older,Urban regions,No,0.72455,2403,3221,0.70912,0.73998
2019,66 and older,Rural regions,Yes,0.27114,448,1872,0.25100,0.29129
2019,66 and older,Rural regions,No,0.72853,1424,1872,0.70838,0.74868
2021,17-29 y.,Urban regions,Yes,0.03161,92,2319,0.02449,0.03874
2021,17-29 y.,Urban regions,No,0.89710,2227,2319,0.88473,0.90946
2021,17-29 y.,Rural regions,Yes,0.05130,40,860,0.03655,0.06606
2021,17-29 y.,Rural regions,No,0.85609,820,860,0.83262,0.87956
2021,30-45 y.,Urban regions,Yes,0.10929,417,3663,0.09919,0.11940
2021,30-45 y.,Urban regions,No,0.87850,3246,3663,0.86792,0.88908
2021,30-45 y.,Rural regions,Yes,0.11038,185,1543,0.09474,0.12602
2021,30-45 y.,Rural regions,No,0.86271,1358,1543,0.84553,0.87989
2021,46-65 y.,Urban regions,Yes,0.23295,989,4772,0.22096,0.24495
2021,46-65 y.,Urban regions,No,0.75799,3783,4772,0.74583,0.77014
2021,46-65 y.,Rural regions,Yes,0.23690,568,2443,0.22004,0.25377
2021,46-65 y.,Rural regions,No,0.75367,1875,2443,0.73658,0.77076
2021,66 and older,Urban regions,Yes,0.30320,617,2242,0.28417,0.32223
2021,66 and older,Urban regions,No,0.68806,1625,2242,0.66888,0.70724
2021,66 and older,Rural regions,Yes,0.28559,353,1321,0.26122,0.30996
2021,66 and older,Rural regions,No,0.70656,968,1321,0.68200,0.73113
