year,pgisced97,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Post-secondary Non-tertiary Level,No,0.87010,1881,2177,0.85597,0.88422
2019,First Stage of Tertiary Education,Yes,0.19296,303,1667,0.17401,0.21191
2019,First Stage of Tertiary Education,No,0.80704,1364,1667,0.78809,0.82599
2019,Second Stage of Tertiary Education,Yes,0.11456,820,7025,0.10711,0.12201
2019,Second Stage of Tertiary Education,No,0.87938,6205,7025,0.87176,0.88700
2021,Pre-primary Level,No,0.50050,187,187,0.42864,0.57235
2021,Primary Level,Yes,0.26820,162,927,0.23966,0.29673
2021,Primary Level,No,0.64204,765,927,0.61117,0.67292
2021,Lower Secondary Level,Yes,0.25588,343,1743,0.23539,0.27637
2021,Lower Secondary Level,No,0.70982,1400,1743,0.68851,0.73114
2021,Upper Secondary Level,Yes,0.21772,1485,7296,0.20825,0.22719
2021,Upper Secondary Level,No,0.76884,5811,7296,0.75917,0.77851
2021,Post-secondary Non-tertiary Level,Yes,0.15315,243,1589,0.13544,0.17086
2021,Post-secondary Non-tertiary Level,No,0.84245,1346,1589,0.82453,0.86037
2021,First Stage of Tertiary Education,Yes,0.21645,198,994,0.19083,0.24206
2021,First Stage of Tertiary Education,No,0.77617,796,994,0.75024,0.80209
2021,Second Stage of Tertiary Education,Yes,0.12698,729,5636,0.11829,0.13568
2021,Second Stage of Tertiary Education,No,0.86238,4907,5636,0.85339,0.87138
