year,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,First Stage of Tertiary Education,Yes,0.04876,32,582,0.03125,0.06628
1986,First Stage of Tertiary Education,No,0.95124,550,582,0.93372,0.96875
1986,Second Stage of Tertiary Education,Yes,0.09194,76,749,0.07123,0.11265
1986,Second Stage of Tertiary Education,No,0.90806,673,749,0.88735,0.92877
1987,Pre-primary Level,Yes,0.99893,191,191,0.99429,1.00357
1987,Primary Level,Yes,0.08686,34,751,0.06670,0.10701
1987,Primary Level,No,0.91314,717,751,0.89299,0.93330
1987,Lower Secondary Level,Yes,0.13248,501,2836,0.12000,0.14496
1987,Lower Secondary Level,No,0.86748,2335,2836,0.85500,0.87996
1987,Upper Secondary Level,Yes,0.07554,412,4967,0.06819,0.08289
1987,Upper Secondary Level,No,0.92414,4555,4967,0.91678,0.93151
1987,Post-secondary Non-tertiary Level,Yes,0.20586,50,274,0.15789,0.25382
1987,Post-secondary Non-tertiary Level,No,0.79414,224,274,0.74618,0.84211
1987,First Stage of Tertiary Education,Yes,0.05201,33,566,0.03370,0.07032
1987,First Stage of Tertiary Education,No,0.94799,533,566,0.92968,0.96630
1987,Second Stage of Tertiary Education,Yes,0.09624,71,742,0.07500,0.11747
1987,Second Stage of Tertiary Education,No,0.90376,671,742,0.88253,0.92500
1988,Pre-primary Level,Yes,0.99094,163,163,0.97635,1.00553
1988,Primary Level,No,0.92044,663,663,0.89983,0.94106
1988,Lower Secondary Level,Yes,0.13364,480,2719,0.12085,0.14643
1988,Lower Secondary Level,No,0.86636,2239,2719,0.85357,0.87915
1988,Upper Secondary Level,Yes,0.07769,404,4742,0.07007,0.08531
1988,Upper Secondary Level,No,0.92231,4338,4742,0.91469,0.92993
1988,Post-secondary Non-tertiary Level,Yes,0.19580,44,268,0.14820,0.24340
1988,Post-secondary Non-tertiary Level,No,0.80420,224,268,0.75660,0.85180
1988,First Stage of Tertiary Education,No,0.97026,521,521,0.95566,0.98486
1988,Second Stage of Tertiary Education,Yes,0.07081,54,702,0.05183,0.08980
1988,Second Stage of Tertiary Education,No,0.92919,648,702,0.91020,0.94817
1989,Primary Level,No,0.92090,627,627,0.89976,0.94204
1989,Lower Secondary Level,Yes,0.13288,416,2570,0.11976,0.14601
1989,Lower Secondary Level,No,0.86702,2154,2570,0.85389,0.88015
1989,Upper Secondary Level,Yes,0.07793,391,4620,0.07019,0.08566
1989,Upper Secondary Level,No,0.92184,4229,4620,0.91410,0.92958
1989,Post-secondary Non-tertiary Level,Yes,0.18057,42,288,0.13607,0.22507
1989,Post-secondary Non-tertiary Level,No,0.81943,246,288,0.77493,0.86393
1989,First Stage of Tertiary Education,No,0.96453,498,498,0.94827,0.98079
1989,Second Stage of Tertiary Education,Yes,0.06877,48,698,0.04998,0.08756
1989,Second Stage of Tertiary Education,No,0.93123,650,698,0.91244,0.95002
1990,Pre-primary Level,Yes,0.99770,194,194,0.99094,1.00446
1990,Primary Level,No,0.93150,618,618,0.91157,0.95143
1990,Lower Secondary Level,Yes,0.14141,528,2984,0.12891,0.15392
1990,Lower Secondary Level,No,0.85814,2456,2984,0.84562,0.87066
1990,Upper Secondary Level,Yes,0.07057,509,7066,0.06460,0.07655
1990,Upper Secondary Level,No,0.92933,6557,7066,0.92335,0.93531
1990,Post-secondary Non-tertiary Level,Yes,0.23155,81,372,0.18863,0.27448
1990,Post-secondary Non-tertiary Level,No,0.76845,291,372,0.72552,0.81137
1990,First Stage of Tertiary Education,Yes,0.03626,34,770,0.02305,0.04947
1990,First Stage of Tertiary Education,No,0.96374,736,770,0.95053,0.97695
1990,Second Stage of Tertiary Education,Yes,0.08826,149,1691,0.07473,0.10178
1990,Second Stage of Tertiary Education,No,0.91174,1542,1691,0.89822,0.92527
1991,Primary Level,Yes,0.09443,49,659,0.07208,0.11677
1991,Primary Level,No,0.90557,610,659,0.88323,0.92792
1991,Lower Secondary Level,Yes,0.13115,490,2858,0.11877,0.14353
1991,Lower Secondary Level,No,0.86852,2368,2858,0.85613,0.88091
1991,Upper Secondary Level,Yes,0.07409,551,6910,0.06792,0.08027
1991,Upper Secondary Level,No,0.92591,6359,6910,0.91973,0.93208
1991,Post-secondary Non-tertiary Level,Yes,0.22778,84,378,0.18544,0.27012
1991,Post-secondary Non-tertiary Level,No,0.77222,294,378,0.72988,0.81456
1991,First Stage of Tertiary Education,Yes,0.05815,47,756,0.04145,0.07484
1991,First Stage of Tertiary Education,No,0.94185,709,756,0.92516,0.95855
1991,Second Stage of Tertiary Education,Yes,0.09514,187,1677,0.08109,0.10919
1991,Second Stage of Tertiary Education,No,0.90429,1490,1677,0.89020,0.91837
1992,Pre-primary Level,Yes,0.98988,186,186,0.97546,1.00430
1992,Primary Level,Yes,0.05841,32,628,0.04005,0.07677
1992,Primary Level,No,0.94159,596,628,0.92323,0.95995
1992,Lower Secondary Level,Yes,0.14010,511,2784,0.12721,0.15300
1992,Lower Secondary Level,No,0.85934,2273,2784,0.84642,0.87226
1992,Upper Secondary Level,Yes,0.07501,566,6718,0.06871,0.08131
1992,Upper Secondary Level,No,0.92445,6152,6718,0.91813,0.93077
1992,Post-secondary Non-tertiary Level,Yes,0.21973,91,383,0.17821,0.26125
1992,Post-secondary Non-tertiary Level,No,0.78027,292,383,0.73875,0.82179
1992,First Stage of Tertiary Education,Yes,0.05206,44,765,0.03631,0.06782
1992,First Stage of Tertiary Education,No,0.94794,721,765,0.93218,0.96369
1992,Second Stage of Tertiary Education,Yes,0.08786,172,1655,0.07422,0.10151
1992,Second Stage of Tertiary Education,No,0.91214,1483,1655,0.89849,0.92578
1993,Pre-primary Level,Yes,0.99809,185,185,0.99179,1.00440
1993,Primary Level,No,0.94078,584,584,0.92163,0.95994
1993,Lower Secondary Level,Yes,0.13514,464,2678,0.12218,0.14809
1993,Lower Secondary Level,No,0.86486,2214,2678,0.85191,0.87782
1993,Upper Secondary Level,Yes,0.07117,568,6663,0.06499,0.07734
1993,Upper Secondary Level,No,0.92883,6095,6663,0.92266,0.93501
1993,Post-secondary Non-tertiary Level,Yes,0.24170,92,384,0.19882,0.28457
1993,Post-secondary Non-tertiary Level,No,0.75830,292,384,0.71543,0.80118
1993,First Stage of Tertiary Education,Yes,0.04802,41,743,0.03264,0.06341
1993,First Stage of Tertiary Education,No,0.95198,702,743,0.93659,0.96736
1993,Second Stage of Tertiary Education,Yes,0.08262,146,1636,0.06928,0.09597
1993,Second Stage of Tertiary Education,No,0.91738,1490,1636,0.90403,0.93072
1994,Pre-primary Level,Yes,0.97687,235,235,0.95761,0.99613
1994,Primary Level,No,0.93679,534,534,0.91613,0.95745
1994,Lower Secondary Level,Yes,0.11889,379,2492,0.10618,0.13160
1994,Lower Secondary Level,No,0.88111,2113,2492,0.86840,0.89382
1994,Upper Secondary Level,Yes,0.06507,507,6567,0.05910,0.07103
1994,Upper Secondary Level,No,0.93493,6060,6567,0.92897,0.94090
1994,Post-secondary Non-tertiary Level,Yes,0.22093,93,390,0.17970,0.26216
1994,Post-secondary Non-tertiary Level,No,0.77907,297,390,0.73784,0.82030
1994,First Stage of Tertiary Education,Yes,0.04968,42,751,0.03413,0.06524
1994,First Stage of Tertiary Education,No,0.95032,709,751,0.93476,0.96587
1994,Second Stage of Tertiary Education,Yes,0.08129,137,1653,0.06811,0.09447
1994,Second Stage of Tertiary Education,No,0.91871,1516,1653,0.90553,0.93189
1995,Pre-primary Level,Yes,0.98365,282,282,0.96882,0.99848
1995,Primary Level,No,0.95903,519,519,0.94196,0.97610
1995,Lower Secondary Level,Yes,0.12129,401,2492,0.10847,0.13411
1995,Lower Secondary Level,No,0.87871,2091,2492,0.86589,0.89153
1995,Upper Secondary Level,Yes,0.06785,546,6725,0.06184,0.07386
1995,Upper Secondary Level,No,0.93206,6179,6725,0.92605,0.93808
1995,Post-secondary Non-tertiary Level,Yes,0.22479,99,470,0.18701,0.26257
1995,Post-secondary Non-tertiary Level,No,0.77521,371,470,0.73743,0.81299
1995,First Stage of Tertiary Education,Yes,0.04690,44,756,0.03182,0.06198
1995,First Stage of Tertiary Education,No,0.95310,712,756,0.93802,0.96818
1995,Second Stage of Tertiary Education,Yes,0.08174,155,1753,0.06891,0.09457
1995,Second Stage of Tertiary Education,No,0.91826,1598,1753,0.90543,0.93109
1996,Pre-primary Level,Yes,0.97370,287,287,0.95515,0.99225
1996,Primary Level,No,0.95140,477,477,0.93208,0.97072
1996,Lower Secondary Level,Yes,0.12079,380,2385,0.10771,0.13387
1996,Lower Secondary Level,No,0.87921,2005,2385,0.86613,0.89229
1996,Upper Secondary Level,Yes,0.05941,498,6614,0.05371,0.06511
1996,Upper Secondary Level,No,0.93916,6116,6614,0.93340,0.94492
1996,Post-secondary Non-tertiary Level,Yes,0.23398,99,471,0.19571,0.27226
1996,Post-secondary Non-tertiary Level,No,0.76602,372,471,0.72774,0.80429
1996,First Stage of Tertiary Education,Yes,0.03985,38,763,0.02596,0.05374
1996,First Stage of Tertiary Education,No,0.96015,725,763,0.94626,0.97404
1996,Second Stage of Tertiary Education,Yes,0.06748,123,1764,0.05577,0.07919
1996,Second Stage of Tertiary Education,No,0.93252,1641,1764,0.92081,0.94423
1997,Pre-primary Level,Yes,0.96910,305,305,0.94965,0.98855
1997,Primary Level,No,0.94387,448,448,0.92254,0.96521
1997,Lower Secondary Level,Yes,0.12765,394,2329,0.11409,0.14120
1997,Lower Secondary Level,No,0.87235,1935,2329,0.85880,0.88591
1997,Upper Secondary Level,Yes,0.05704,452,6480,0.05139,0.06269
1997,Upper Secondary Level,No,0.94296,6028,6480,0.93731,0.94861
1997,Post-secondary Non-tertiary Level,Yes,0.21898,81,451,0.18076,0.25719
1997,Post-secondary Non-tertiary Level,No,0.78102,370,451,0.74281,0.81924
1997,First Stage of Tertiary Education,Yes,0.03856,41,755,0.02481,0.05230
1997,First Stage of Tertiary Education,No,0.96144,714,755,0.94770,0.97519
1997,Second Stage of Tertiary Education,Yes,0.08054,141,1766,0.06785,0.09324
1997,Second Stage of Tertiary Education,No,0.91926,1625,1766,0.90655,0.93197
1998,Pre-primary Level,Yes,0.96313,322,322,0.94252,0.98375
1998,Primary Level,No,0.93958,426,426,0.91693,0.96224
1998,Lower Secondary Level,Yes,0.12779,429,2539,0.11480,0.14078
1998,Lower Secondary Level,No,0.87221,2110,2539,0.85922,0.88520
1998,Upper Secondary Level,Yes,0.06362,479,7022,0.05791,0.06933
1998,Upper Secondary Level,No,0.93638,6543,7022,0.93067,0.94209
1998,Post-secondary Non-tertiary Level,Yes,0.17220,79,505,0.13924,0.20517
1998,Post-secondary Non-tertiary Level,No,0.82780,426,505,0.79483,0.86076
1998,First Stage of Tertiary Education,Yes,0.04139,39,820,0.02775,0.05504
1998,First Stage of Tertiary Education,No,0.95861,781,820,0.94496,0.97225
1998,Second Stage of Tertiary Education,Yes,0.05695,116,1969,0.04671,0.06719
1998,Second Stage of Tertiary Education,No,0.94305,1853,1969,0.93281,0.95329
1999,Pre-primary Level,Yes,0.94865,305,305,0.92384,0.97346
1999,Primary Level,No,0.94717,409,409,0.92547,0.96888
1999,Lower Secondary Level,Yes,0.13978,428,2439,0.12602,0.15355
1999,Lower Secondary Level,No,0.86022,2011,2439,0.84645,0.87398
1999,Upper Secondary Level,Yes,0.06298,467,6930,0.05726,0.06870
1999,Upper Secondary Level,No,0.93702,6463,6930,0.93130,0.94274
1999,Post-secondary Non-tertiary Level,Yes,0.15625,81,503,0.12449,0.18801
1999,Post-secondary Non-tertiary Level,No,0.84375,422,503,0.81199,0.87551
1999,First Stage of Tertiary Education,Yes,0.03888,36,814,0.02560,0.05217
1999,First Stage of Tertiary Education,No,0.96112,778,814,0.94783,0.97440
1999,Second Stage of Tertiary Education,Yes,0.06657,149,1959,0.05553,0.07761
1999,Second Stage of Tertiary Education,No,0.93343,1810,1959,0.92239,0.94447
2000,Pre-primary Level,Yes,0.96284,475,475,0.94582,0.97987
2000,Primary Level,No,0.95418,383,383,0.93321,0.97515
2000,Lower Secondary Level,Yes,0.16660,729,3553,0.15435,0.17886
2000,Lower Secondary Level,No,0.83230,2824,3553,0.82002,0.84459
2000,Upper Secondary Level,Yes,0.06078,868,12797,0.05664,0.06492
2000,Upper Secondary Level,No,0.93922,11929,12797,0.93508,0.94336
2000,Post-secondary Non-tertiary Level,Yes,0.15754,172,1119,0.13618,0.17889
2000,Post-secondary Non-tertiary Level,No,0.84246,947,1119,0.82111,0.86382
2000,First Stage of Tertiary Education,Yes,0.03461,79,1883,0.02635,0.04286
2000,First Stage of Tertiary Education,No,0.96539,1804,1883,0.95714,0.97365
2000,Second Stage of Tertiary Education,Yes,0.06103,242,3816,0.05343,0.06862
2000,Second Stage of Tertiary Education,No,0.93843,3574,3816,0.93080,0.94605
2001,Pre-primary Level,Yes,0.97372,528,528,0.96007,0.98738
2001,Primary Level,No,0.94946,295,295,0.92442,0.97450
2001,Lower Secondary Level,Yes,0.16501,622,3082,0.15191,0.17812
2001,Lower Secondary Level,No,0.83499,2460,3082,0.82188,0.84809
2001,Upper Secondary Level,Yes,0.06164,801,11573,0.05726,0.06602
2001,Upper Secondary Level,No,0.93836,10772,11573,0.93398,0.94274
2001,Post-secondary Non-tertiary Level,Yes,0.14359,141,1068,0.12255,0.16464
2001,Post-secondary Non-tertiary Level,No,0.85641,927,1068,0.83536,0.87745
2001,First Stage of Tertiary Education,Yes,0.03893,60,1676,0.02966,0.04819
2001,First Stage of Tertiary Education,No,0.96107,1616,1676,0.95181,0.97034
2001,Second Stage of Tertiary Education,Yes,0.06275,211,3550,0.05478,0.07073
2001,Second Stage of Tertiary Education,No,0.93725,3339,3550,0.92927,0.94522
2002,Pre-primary Level,Yes,0.98918,604,604,0.98092,0.99744
2002,Primary Level,No,0.93895,273,273,0.91049,0.96740
2002,Lower Secondary Level,Yes,0.16885,606,2891,0.15519,0.18251
2002,Lower Secondary Level,No,0.83115,2285,2891,0.81749,0.84481
2002,Upper Secondary Level,Yes,0.06171,865,11581,0.05733,0.06610
2002,Upper Secondary Level,No,0.93829,10716,11581,0.93390,0.94267
2002,Post-secondary Non-tertiary Level,Yes,0.14135,164,1167,0.12135,0.16134
2002,Post-secondary Non-tertiary Level,No,0.85865,1003,1167,0.83866,0.87865
2002,First Stage of Tertiary Education,Yes,0.03641,62,1743,0.02762,0.04521
2002,First Stage of Tertiary Education,No,0.96359,1681,1743,0.95479,0.97238
2002,Second Stage of Tertiary Education,Yes,0.04819,202,4559,0.04197,0.05441
2002,Second Stage of Tertiary Education,No,0.95181,4357,4559,0.94559,0.95803
2003,Pre-primary Level,Yes,0.98331,609,609,0.97312,0.99349
2003,Primary Level,No,0.94657,260,260,0.91918,0.97396
2003,Lower Secondary Level,Yes,0.15192,540,2734,0.13847,0.16538
2003,Lower Secondary Level,No,0.84808,2194,2734,0.83462,0.86153
2003,Upper Secondary Level,Yes,0.05945,797,11103,0.05505,0.06384
2003,Upper Secondary Level,No,0.94055,10306,11103,0.93616,0.94495
2003,Post-secondary Non-tertiary Level,Yes,0.14145,155,1154,0.12133,0.16156
2003,Post-secondary Non-tertiary Level,No,0.85855,999,1154,0.83844,0.87867
2003,First Stage of Tertiary Education,Yes,0.03343,55,1688,0.02485,0.04201
2003,First Stage of Tertiary Education,No,0.96657,1633,1688,0.95799,0.97515
2003,Second Stage of Tertiary Education,Yes,0.05352,189,4353,0.04683,0.06021
2003,Second Stage of Tertiary Education,No,0.94643,4164,4353,0.93974,0.95312
2004,Pre-primary Level,Yes,0.98638,631,631,0.97733,0.99543
2004,Primary Level,No,0.96227,245,245,0.93836,0.98618
2004,Lower Secondary Level,Yes,0.15874,506,2574,0.14462,0.17286
2004,Lower Secondary Level,No,0.84126,2068,2574,0.82714,0.85538
2004,Upper Secondary Level,Yes,0.05920,802,10778,0.05475,0.06366
2004,Upper Secondary Level,No,0.94080,9976,10778,0.93634,0.94525
2004,Post-secondary Non-tertiary Level,Yes,0.11597,148,1159,0.09753,0.13441
2004,Post-secondary Non-tertiary Level,No,0.88403,1011,1159,0.86559,0.90247
2004,First Stage of Tertiary Education,Yes,0.03448,53,1642,0.02565,0.04330
2004,First Stage of Tertiary Education,No,0.96552,1589,1642,0.95670,0.97435
2004,Second Stage of Tertiary Education,Yes,0.04769,182,4295,0.04132,0.05407
2004,Second Stage of Tertiary Education,No,0.95231,4113,4295,0.94593,0.95868
2005,Pre-primary Level,Yes,0.98917,643,643,0.98116,0.99717
2005,Primary Level,No,0.94979,233,233,0.92170,0.97789
2005,Lower Secondary Level,Yes,0.16298,457,2391,0.14817,0.17779
2005,Lower Secondary Level,No,0.83702,1934,2391,0.82221,0.85183
2005,Upper Secondary Level,Yes,0.05925,710,10244,0.05467,0.06382
2005,Upper Secondary Level,No,0.94075,9534,10244,0.93618,0.94533
2005,Post-secondary Non-tertiary Level,Yes,0.12932,146,1130,0.10975,0.14889
2005,Post-secondary Non-tertiary Level,No,0.87068,984,1130,0.85111,0.89025
2005,First Stage of Tertiary Education,Yes,0.03829,50,1561,0.02877,0.04782
2005,First Stage of Tertiary Education,No,0.96171,1511,1561,0.95218,0.97123
2005,Second Stage of Tertiary Education,Yes,0.05155,176,4165,0.04484,0.05827
2005,Second Stage of Tertiary Education,No,0.94838,3989,4165,0.94166,0.95510
2006,Pre-primary Level,Yes,0.60989,386,386,0.56117,0.65862
2006,Primary Level,No,0.94527,225,225,0.91549,0.97506
2006,Lower Secondary Level,Yes,0.14291,421,2480,0.12913,0.15668
2006,Lower Secondary Level,No,0.83994,2059,2480,0.82551,0.85437
2006,Upper Secondary Level,Yes,0.05865,705,11079,0.05428,0.06303
2006,Upper Secondary Level,No,0.94098,10374,11079,0.93659,0.94537
2006,Post-secondary Non-tertiary Level,Yes,0.11944,140,1214,0.10119,0.13770
2006,Post-secondary Non-tertiary Level,No,0.88056,1074,1214,0.86230,0.89881
2006,First Stage of Tertiary Education,Yes,0.03055,46,1651,0.02225,0.03886
2006,First Stage of Tertiary Education,No,0.96945,1605,1651,0.96114,0.97775
2006,Second Stage of Tertiary Education,Yes,0.03816,152,4577,0.03261,0.04371
2006,Second Stage of Tertiary Education,No,0.96184,4425,4577,0.95629,0.96739
2007,Pre-primary Level,Yes,0.52138,341,341,0.46828,0.57448
2007,Primary Level,No,0.95234,204,204,0.92303,0.98165
2007,Lower Secondary Level,Yes,0.13090,353,2205,0.11682,0.14498
2007,Lower Secondary Level,No,0.84959,1852,2205,0.83466,0.86451
2007,Upper Secondary Level,Yes,0.06465,727,10318,0.05990,0.06939
2007,Upper Secondary Level,No,0.93508,9591,10318,0.93033,0.93984
2007,Post-secondary Non-tertiary Level,Yes,0.10523,134,1169,0.08763,0.12282
2007,Post-secondary Non-tertiary Level,No,0.89477,1035,1169,0.87718,0.91237
2007,First Stage of Tertiary Education,Yes,0.03571,44,1535,0.02643,0.04500
2007,First Stage of Tertiary Education,No,0.96429,1491,1535,0.95500,0.97357
2007,Second Stage of Tertiary Education,Yes,0.04054,152,4389,0.03471,0.04638
2007,Second Stage of Tertiary Education,No,0.95946,4237,4389,0.95362,0.96529
2008,Pre-primary Level,Yes,0.59589,355,355,0.54477,0.64701
2008,Primary Level,No,0.96519,177,177,0.93810,0.99227
2008,Lower Secondary Level,Yes,0.13771,331,2012,0.12265,0.15277
2008,Lower Secondary Level,No,0.83915,1681,2012,0.82309,0.85521
2008,Upper Secondary Level,Yes,0.06373,658,9728,0.05887,0.06858
2008,Upper Secondary Level,No,0.93580,9070,9728,0.93093,0.94068
2008,Post-secondary Non-tertiary Level,Yes,0.10079,130,1093,0.08293,0.11864
2008,Post-secondary Non-tertiary Level,No,0.89921,963,1093,0.88136,0.91707
2008,First Stage of Tertiary Education,Yes,0.02821,33,1416,0.01959,0.03684
2008,First Stage of Tertiary Education,No,0.97179,1383,1416,0.96316,0.98041
2008,Second Stage of Tertiary Education,Yes,0.03614,133,4192,0.03049,0.04179
2008,Second Stage of Tertiary Education,No,0.96386,4059,4192,0.95821,0.96951
2009,Pre-primary Level,Yes,0.62840,312,312,0.57469,0.68210
2009,Primary Level,No,0.93136,155,155,0.89142,0.97129
2009,Lower Secondary Level,Yes,0.13592,287,1788,0.12003,0.15181
2009,Lower Secondary Level,No,0.84139,1501,1788,0.82445,0.85833
2009,Upper Secondary Level,Yes,0.06852,600,9060,0.06332,0.07372
2009,Upper Secondary Level,No,0.93139,8460,9060,0.92618,0.93659
2009,Post-secondary Non-tertiary Level,Yes,0.09397,105,997,0.07585,0.11210
2009,Post-secondary Non-tertiary Level,No,0.90603,892,997,0.88790,0.92415
2009,First Stage of Tertiary Education,No,0.97660,1306,1306,0.96840,0.98481
2009,Second Stage of Tertiary Education,Yes,0.04778,162,4035,0.04120,0.05437
2009,Second Stage of Tertiary Education,No,0.95222,3873,4035,0.94563,0.95880
2010,Pre-primary Level,Yes,0.67049,407,407,0.62477,0.71621
2010,Primary Level,No,0.96759,324,324,0.94828,0.98690
2010,Lower Secondary Level,Yes,0.15273,375,2445,0.13847,0.16699
2010,Lower Secondary Level,No,0.82659,2070,2445,0.81158,0.84160
2010,Upper Secondary Level,Yes,0.07480,766,11746,0.07004,0.07956
2010,Upper Secondary Level,No,0.92510,10980,11746,0.92034,0.92986
2010,Post-secondary Non-tertiary Level,Yes,0.12186,161,1710,0.10635,0.13737
2010,Post-secondary Non-tertiary Level,No,0.87814,1549,1710,0.86263,0.89365
2010,First Stage of Tertiary Education,Yes,0.02727,40,1615,0.01932,0.03521
2010,First Stage of Tertiary Education,No,0.97273,1575,1615,0.96479,0.98068
2010,Second Stage of Tertiary Education,Yes,0.05538,264,5376,0.04927,0.06150
2010,Second Stage of Tertiary Education,No,0.94462,5112,5376,0.93850,0.95073
2011,Pre-primary Level,Yes,0.56112,465,465,0.51597,0.60628
2011,Primary Level,No,0.96196,382,382,0.94276,0.98117
2011,Lower Secondary Level,Yes,0.12909,421,2949,0.11699,0.14120
2011,Lower Secondary Level,No,0.85137,2528,2949,0.83852,0.86421
2011,Upper Secondary Level,Yes,0.07299,904,13896,0.06866,0.07731
2011,Upper Secondary Level,No,0.92654,12992,13896,0.92220,0.93087
2011,Post-secondary Non-tertiary Level,Yes,0.10946,187,2002,0.09578,0.12314
2011,Post-secondary Non-tertiary Level,No,0.89054,1815,2002,0.87686,0.90422
2011,First Stage of Tertiary Education,Yes,0.03652,49,1855,0.02798,0.04505
2011,First Stage of Tertiary Education,No,0.96348,1806,1855,0.95495,0.97202
2011,Second Stage of Tertiary Education,Yes,0.05153,286,6212,0.04603,0.05703
2011,Second Stage of Tertiary Education,No,0.94847,5926,6212,0.94297,0.95397
2012,Pre-primary Level,Yes,0.55939,468,468,0.51436,0.60442
2012,Primary Level,No,0.96222,360,360,0.94250,0.98194
2012,Lower Secondary Level,Yes,0.12523,425,2895,0.11317,0.13729
2012,Lower Secondary Level,No,0.85687,2470,2895,0.84411,0.86963
2012,Upper Secondary Level,Yes,0.07464,890,13547,0.07022,0.07907
2012,Upper Secondary Level,No,0.92532,12657,13547,0.92089,0.92974
2012,Post-secondary Non-tertiary Level,Yes,0.10590,174,1963,0.09228,0.11951
2012,Post-secondary Non-tertiary Level,No,0.89400,1789,1963,0.88038,0.90762
2012,First Stage of Tertiary Education,Yes,0.03093,37,1809,0.02295,0.03891
2012,First Stage of Tertiary Education,No,0.96907,1772,1809,0.96109,0.97705
2012,Second Stage of Tertiary Education,Yes,0.04880,279,6146,0.04341,0.05418
2012,Second Stage of Tertiary Education,No,0.95120,5867,6146,0.94582,0.95659
2013,Pre-primary Level,Yes,0.52172,520,625,0.48253,0.56092
2013,Pre-primary Level,No,0.06982,105,625,0.04982,0.08981
2013,Primary Level,Yes,0.04890,34,631,0.03206,0.06574
2013,Primary Level,No,0.95110,597,631,0.93426,0.96794
2013,Lower Secondary Level,Yes,0.13687,641,3703,0.12580,0.14794
2013,Lower Secondary Level,No,0.84655,3062,3703,0.83494,0.85816
2013,Upper Secondary Level,Yes,0.07638,1052,14156,0.07200,0.08075
2013,Upper Secondary Level,No,0.92347,13104,14156,0.91909,0.92785
2013,Post-secondary Non-tertiary Level,Yes,0.09957,199,2364,0.08750,0.11164
2013,Post-secondary Non-tertiary Level,No,0.90043,2165,2364,0.88836,0.91250
2013,First Stage of Tertiary Education,Yes,0.02453,41,1728,0.01724,0.03183
2013,First Stage of Tertiary Education,No,0.97547,1687,1728,0.96817,0.98276
2013,Second Stage of Tertiary Education,Yes,0.06377,403,6862,0.05799,0.06956
2013,Second Stage of Tertiary Education,No,0.93623,6459,6862,0.93044,0.94201
2014,Pre-primary Level,Yes,0.54856,438,438,0.50190,0.59521
2014,Primary Level,Yes,0.07944,34,503,0.05579,0.10310
2014,Primary Level,No,0.91916,469,503,0.89531,0.94300
2014,Lower Secondary Level,Yes,0.13677,528,3108,0.12469,0.14885
2014,Lower Secondary Level,No,0.84460,2580,3108,0.83186,0.85734
2014,Upper Secondary Level,Yes,0.07961,954,12533,0.07487,0.08435
2014,Upper Secondary Level,No,0.92004,11579,12533,0.91529,0.92479
2014,Post-secondary Non-tertiary Level,Yes,0.10101,180,2049,0.08795,0.11406
