year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Urban regions,West,,,,,,,,,,,,
2000,Urban regions,East,,,,,,,,,,,,
2000,Rural regions,West,,,,,,,,,,,,
2000,Rural regions,East,,,,,,,,,,,,
2001,Urban regions,West,,,,,,,,,,,,
2001,Urban regions,East,,,,,,,,,,,,
2001,Rural regions,West,,,,,,,,,,,,
2001,Rural regions,East,,,,,,,,,,,,
2002,Urban regions,West,,,,,,,,,,,,
2002,Urban regions,East,,,,,,,,,,,,
2002,Rural regions,West,,,,,,,,,,,,
2002,Rural regions,East,,,,,,,,,,,,
2003,Urban regions,West,,,,,,,,,,,,
2003,Urban regions,East,,,,,,,,,,,,
2003,Rural regions,West,,,,,,,,,,,,
2003,Rural regions,East,,,,,,,,,,,,
2004,Urban regions,West,,,,,,,,,,,,
2004,Urban regions,East,,,,,,,,,,,,
2004,Rural regions,West,,,,,,,,,,,,
2004,Rural regions,East,,,,,,,,,,,,
2005,Urban regions,West,,,,,,,,,,,,
2005,Urban regions,East,,,,,,,,,,,,
2005,Rural regions,West,,,,,,,,,,,,
2005,Rural regions,East,,,,,,,,,,,,
2006,Urban regions,West,,,,,,,,,,,,
2006,Urban regions,East,,,,,,,,,,,,
2006,Rural regions,West,,,,,,,,,,,,
2006,Rural regions,East,,,,,,,,,,,,
2007,Urban regions,West,,,,,,,,,,,,
2007,Urban regions,East,,,,,,,,,,,,
2007,Rural regions,West,,,,,,,,,,,,
2007,Rural regions,East,,,,,,,,,,,,
2008,Urban regions,West,,,,,,,,,,,,
2008,Urban regions,East,,,,,,,,,,,,
2008,Rural regions,West,,,,,,,,,,,,
2008,Rural regions,East,,,,,,,,,,,,
2009,Urban regions,West,,,,,,,,,,,,
2009,Urban regions,East,,,,,,,,,,,,
2009,Rural regions,West,,,,,,,,,,,,
2009,Rural regions,East,,,,,,,,,,,,
2010,Urban regions,West,,,,,,,,,,,,
2010,Urban regions,East,,,,,,,,,,,,
2010,Rural regions,West,,,,,,,,,,,,
2010,Rural regions,East,,,,,,,,,,,,
2011,Urban regions,West,,,,,,,,,,,,
2011,Urban regions,East,,,,,,,,,,,,
2011,Rural regions,West,,,,,,,,,,,,
2011,Rural regions,East,,,,,,,,,,,,
2012,Urban regions,West,,,,,,,,,,,,
2012,Urban regions,East,,,,,,,,,,,,
2012,Rural regions,West,,,,,,,,,,,,
2012,Rural regions,East,,,,,,,,,,,,
2013,Urban regions,West,,,,,,,,,,,,
2013,Urban regions,East,,,,,,,,,,,,
2013,Rural regions,West,,,,,,,,,,,,
2013,Rural regions,East,,,,,,,,,,,,
2014,Urban regions,West,,,,,,,,,,,,
2014,Urban regions,East,,,,,,,,,,,,
2014,Rural regions,West,,,,,,,,,,,,
2014,Rural regions,East,,,,,,,,,,,,
2015,Urban regions,West,,,,,,,,,,,,
2015,Urban regions,East,,,,,,,,,,,,
2015,Rural regions,West,,,,,,,,,,,,
2015,Rural regions,East,,,,,,,,,,,,
2016,Urban regions,West,287,1.04578,1.02150,1.07006,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,Urban regions,East,46,1.03459,0.98032,1.08886,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,Rural regions,West,139,1.05993,1.01959,1.10027,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2016,Rural regions,East,104,1.04054,1.00218,1.07889,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,Urban regions,West,377,1.03508,1.01625,1.05390,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,Urban regions,East,55,1.07803,1.00552,1.15054,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,Rural regions,West,170,1.03676,1.00774,1.06578,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2017,Rural regions,East,126,1.06917,1.00608,1.13227,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,Urban regions,West,492,1.03872,1.02145,1.05599,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,Urban regions,East,67,1.08262,1.01547,1.14977,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,Rural regions,West,174,1.03328,1.00592,1.06065,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2018,Rural regions,East,129,1.10876,1.03856,1.17895,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,Urban regions,West,468,1.03635,1.01891,1.05379,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,Urban regions,East,67,1.14872,1.05463,1.24280,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,Rural regions,West,157,1.07809,1.03491,1.12128,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2019,Rural regions,East,120,1.08029,1.01350,1.14707,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,Urban regions,West,456,1.03523,1.01824,1.05221,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,Urban regions,East,78,1.06876,1.01171,1.12581,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,Rural regions,West,165,1.08287,1.03921,1.12652,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2020,Rural regions,East,127,1.08017,1.00858,1.15177,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,Urban regions,West,389,1.04850,1.02708,1.06991,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,Urban regions,East,51,1.15108,1.04743,1.25473,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,Rural regions,West,131,1.02388,0.99375,1.05400,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2021,Rural regions,East,109,1.10390,1.04169,1.16611,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,Urban regions,West,497,1.04613,1.02683,1.06543,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,Urban regions,East,72,1.05082,0.99921,1.10242,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,Rural regions,West,182,1.04061,1.01046,1.07076,1.00000,1.00000,1.00000,1.00000,1.00000,,,
2022,Rural regions,East,145,1.06485,1.02443,1.10528,1.00000,1.00000,1.00000,1.00000,1.00000,,,
