syear,age_gr,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1999,30-45 J.,Rural regions,,,,,,,,,,,,
1999,46-65 J.,Urban regions,,,,,,,,,,,,
1999,46-65 J.,Rural regions,,,,,,,,,,,,
1999,66 und älter,Urban regions,,,,,,,,,,,,
1999,66 und älter,Rural regions,,,,,,,,,,,,
2000,17-29 J.,Urban regions,,,,,,,,,,,,
2000,17-29 J.,Rural regions,,,,,,,,,,,,
2000,30-45 J.,Urban regions,,,,,,,,,,,,
2000,30-45 J.,Rural regions,,,,,,,,,,,,
2000,46-65 J.,Urban regions,,,,,,,,,,,,
2000,46-65 J.,Rural regions,,,,,,,,,,,,
2000,66 und älter,Urban regions,,,,,,,,,,,,
2000,66 und älter,Rural regions,,,,,,,,,,,,
2001,17-29 J.,Urban regions,,,,,,,,,,,,
2001,17-29 J.,Rural regions,,,,,,,,,,,,
2001,30-45 J.,Urban regions,,,,,,,,,,,,
2001,30-45 J.,Rural regions,,,,,,,,,,,,
2001,46-65 J.,Urban regions,,,,,,,,,,,,
2001,46-65 J.,Rural regions,,,,,,,,,,,,
2001,66 und älter,Urban regions,,,,,,,,,,,,
2001,66 und älter,Rural regions,,,,,,,,,,,,
2002,17-29 J.,Urban regions,,,,,,,,,,,,
2002,17-29 J.,Rural regions,,,,,,,,,,,,
2002,30-45 J.,Urban regions,,,,,,,,,,,,
2002,30-45 J.,Rural regions,,,,,,,,,,,,
2002,46-65 J.,Urban regions,,,,,,,,,,,,
2002,46-65 J.,Rural regions,,,,,,,,,,,,
2002,66 und älter,Urban regions,,,,,,,,,,,,
2002,66 und älter,Rural regions,,,,,,,,,,,,
2003,17-29 J.,Urban regions,,,,,,,,,,,,
2003,17-29 J.,Rural regions,,,,,,,,,,,,
2003,30-45 J.,Urban regions,,,,,,,,,,,,
2003,30-45 J.,Rural regions,,,,,,,,,,,,
2003,46-65 J.,Urban regions,,,,,,,,,,,,
2003,46-65 J.,Rural regions,,,,,,,,,,,,
2003,66 und älter,Urban regions,,,,,,,,,,,,
2003,66 und älter,Rural regions,,,,,,,,,,,,
2004,17-29 J.,Urban regions,,,,,,,,,,,,
2004,17-29 J.,Rural regions,,,,,,,,,,,,
2004,30-45 J.,Urban regions,,,,,,,,,,,,
2004,30-45 J.,Rural regions,,,,,,,,,,,,
2004,46-65 J.,Urban regions,,,,,,,,,,,,
2004,46-65 J.,Rural regions,,,,,,,,,,,,
2004,66 und älter,Urban regions,,,,,,,,,,,,
2004,66 und älter,Rural regions,,,,,,,,,,,,
2005,17-29 J.,Urban regions,,,,,,,,,,,,
2005,17-29 J.,Rural regions,,,,,,,,,,,,
2005,30-45 J.,Urban regions,,,,,,,,,,,,
2005,30-45 J.,Rural regions,,,,,,,,,,,,
2005,46-65 J.,Urban regions,,,,,,,,,,,,
2005,46-65 J.,Rural regions,,,,,,,,,,,,
2005,66 und älter,Urban regions,,,,,,,,,,,,
2005,66 und älter,Rural regions,,,,,,,,,,,,
2006,17-29 J.,Urban regions,,,,,,,,,,,,
2006,17-29 J.,Rural regions,,,,,,,,,,,,
2006,30-45 J.,Urban regions,,,,,,,,,,,,
2006,30-45 J.,Rural regions,,,,,,,,,,,,
2006,46-65 J.,Urban regions,,,,,,,,,,,,
2006,46-65 J.,Rural regions,,,,,,,,,,,,
2006,66 und älter,Urban regions,,,,,,,,,,,,
2006,66 und älter,Rural regions,,,,,,,,,,,,
2007,17-29 J.,Urban regions,,,,,,,,,,,,
2007,17-29 J.,Rural regions,,,,,,,,,,,,
2007,30-45 J.,Urban regions,,,,,,,,,,,,
2007,30-45 J.,Rural regions,,,,,,,,,,,,
2007,46-65 J.,Urban regions,,,,,,,,,,,,
2007,46-65 J.,Rural regions,,,,,,,,,,,,
2007,66 und älter,Urban regions,,,,,,,,,,,,
2007,66 und älter,Rural regions,,,,,,,,,,,,
2008,17-29 J.,Urban regions,7.154180948647104,7.130482443941597,7.177879453352611,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2081.0
2008,17-29 J.,Rural regions,7.236589683450283,7.20295557894991,7.270223787950657,7.0,7.0,8.0,5.5,9.5,7.0,7.0,7.0,1063.0
2008,30-45 J.,Urban regions,6.912203533232766,6.894652412076703,6.929754654388829,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3444.0
2008,30-45 J.,Rural regions,6.988031421794423,6.963314202668771,7.0127486409200745,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1717.0
2008,46-65 J.,Urban regions,6.923276381155782,6.9058679328171815,6.940684829494383,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,4318.0
2008,46-65 J.,Rural regions,6.981673315594087,6.9590422594326995,7.004304371755474,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2357.0
2008,66 und älter,Urban regions,7.238597568212396,7.213122660467575,7.264072475957216,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2788.0
2008,66 und älter,Rural regions,7.359440429062531,7.326533864570682,7.392346993554379,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,1486.0
2009,17-29 J.,Urban regions,7.156434294356666,7.132436387113853,7.180432201599479,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1864.0
2009,17-29 J.,Rural regions,7.293614297092006,7.260391136528284,7.326837457655728,7.0,7.0,8.0,5.5,9.5,7.0,7.0,7.0,973.0
2009,30-45 J.,Urban regions,6.913412508874595,6.895809975640486,6.9310150421087044,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3066.0
2009,30-45 J.,Rural regions,6.911435472002998,6.887891714272928,6.9349792297330675,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1597.0
2009,46-65 J.,Urban regions,6.851415401096125,6.835014870030814,6.867815932161435,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,4020.0
2009,46-65 J.,Rural regions,6.949261079361213,6.925729739810912,6.972792418911514,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2282.0
2009,66 und älter,Urban regions,7.169011529226914,7.1438399180453755,7.194183140408453,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2683.0
2009,66 und älter,Rural regions,7.224236396620132,7.1905573874478765,7.257915405792387,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1453.0
2010,17-29 J.,Urban regions,7.124864808565276,7.104245419165155,7.145484197965397,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2571.0
2010,17-29 J.,Rural regions,7.169417171420112,7.1389530855437435,7.1998812572964805,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1339.0
2010,30-45 J.,Urban regions,6.854259214841735,6.841430076679262,6.867088353004209,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,5951.0
2010,30-45 J.,Rural regions,6.825965148638639,6.808124585439661,6.843805711837618,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3098.0
2010,46-65 J.,Urban regions,6.841364135025883,6.8245562204172385,6.858172049634528,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,4455.0
2010,46-65 J.,Rural regions,6.847479055472053,6.824667597920411,6.870290513023694,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2480.0
2010,66 und älter,Urban regions,7.140800400442516,7.1141149521815255,7.167485848703507,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2601.0
2010,66 und älter,Rural regions,7.185509820085592,7.149593817837443,7.221425822333741,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1400.0
2011,17-29 J.,Urban regions,7.126657010347628,7.106436036611648,7.146877984083608,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2686.0
2011,17-29 J.,Rural regions,7.177619137277,7.148640305026102,7.206597969527899,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1484.0
2011,30-45 J.,Urban regions,6.846781535193202,6.834472735770082,6.8590903346163214,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,6440.0
2011,30-45 J.,Rural regions,6.854534919608964,6.837644184712249,6.871425654505679,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3479.0
2011,46-65 J.,Urban regions,6.797653361774488,6.7829060889421795,6.812400634606797,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,5700.0
2011,46-65 J.,Rural regions,6.8297455480139995,6.810314377287885,6.849176718740114,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3417.0
2011,66 und älter,Urban regions,7.042613320640481,7.018781950686612,7.066444690594349,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3299.0
2011,66 und älter,Rural regions,7.144273531888353,7.113403883321639,7.175143180455067,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1818.0
2012,17-29 J.,Urban regions,7.08212281860103,7.060791335297496,7.103454301904564,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2561.0
2012,17-29 J.,Rural regions,7.12363238123684,7.094230065109157,7.153034697364523,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1407.0
2012,30-45 J.,Urban regions,6.849835177775523,6.836527649807362,6.863142705743684,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,5826.0
2012,30-45 J.,Rural regions,6.80360221994746,6.786051283831141,6.821153156063779,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3228.0
2012,46-65 J.,Urban regions,6.791683013047402,6.776862141094259,6.806503885000545,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,5770.0
2012,46-65 J.,Rural regions,6.835339993957335,6.816183790396848,6.854496197517823,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3586.0
2012,66 und älter,Urban regions,7.15287804445302,7.129311417483978,7.176444671422063,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3296.0
2012,66 und älter,Rural regions,7.1896143247384465,7.157954937350604,7.221273712126289,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1880.0
2013,17-29 J.,Urban regions,7.123065185225407,7.102165011242792,7.143965359208022,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2372.0
2013,17-29 J.,Rural regions,7.0853995151598825,7.052941164846869,7.117857865472896,7.0,7.0,8.0,5.5,9.5,7.0,7.0,7.0,1266.0
2013,30-45 J.,Urban regions,6.789569394977831,6.775621092418641,6.803517697537021,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,5154.0
2013,30-45 J.,Rural regions,6.82150064484043,6.802130278976371,6.84087101070449,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2885.0
2013,46-65 J.,Urban regions,6.740427530990031,6.725161116790163,6.755693945189899,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,5565.0
2013,46-65 J.,Rural regions,6.774860384091527,6.7551835569163705,6.794537211266683,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3441.0
2013,66 und älter,Urban regions,7.039609399152092,7.016781980128274,7.062436818175911,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3167.0
2013,66 und älter,Rural regions,7.2061102428638915,7.176038058957737,7.236182426770046,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1768.0
2014,17-29 J.,Urban regions,,,,,,,,,,,,
2014,17-29 J.,Rural regions,,,,,,,,,,,,
2014,30-45 J.,Urban regions,,,,,,,,,,,,
2014,30-45 J.,Rural regions,,,,,,,,,,,,
2014,46-65 J.,Urban regions,,,,,,,,,,,,
2014,46-65 J.,Rural regions,,,,,,,,,,,,
2014,66 und älter,Urban regions,,,,,,,,,,,,
2014,66 und älter,Rural regions,,,,,,,,,,,,
2015,17-29 J.,Urban regions,7.105751602793481,7.085822364041352,7.125680841545609,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2625.0
2015,17-29 J.,Rural regions,6.954692741901912,6.9221843309077125,6.9872011528961115,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1284.0
2015,30-45 J.,Urban regions,6.826364478109804,6.8108591028923895,6.841869853327219,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,4810.0
2015,30-45 J.,Rural regions,6.86260138540231,6.841970756269474,6.883232014535146,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2528.0
2015,46-65 J.,Urban regions,6.740264843079777,6.725442181916331,6.755087504243224,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,5621.0
2015,46-65 J.,Rural regions,6.754989030708674,6.73518795102405,6.7747901103932975,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3242.0
2015,66 und älter,Urban regions,7.040022578574759,7.016291571767942,7.063753585381576,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3068.0
2015,66 und älter,Rural regions,7.126946069442932,7.096149434016943,7.15774270486892,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1778.0
2016,17-29 J.,Urban regions,,,,,,,,,,,,
2016,17-29 J.,Rural regions,,,,,,,,,,,,
2016,30-45 J.,Urban regions,,,,,,,,,,,,
2016,30-45 J.,Rural regions,,,,,,,,,,,,
2016,46-65 J.,Urban regions,,,,,,,,,,,,
2016,46-65 J.,Rural regions,,,,,,,,,,,,
2016,66 und älter,Urban regions,,,,,,,,,,,,
2016,66 und älter,Rural regions,,,,,,,,,,,,
2017,17-29 J.,Urban regions,7.059687485980968,7.039214055626218,7.080160916335718,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2926.0
2017,17-29 J.,Rural regions,7.0401853645722285,7.011313071498888,7.069057657645569,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1415.0
2017,30-45 J.,Urban regions,6.721207974207358,6.706280979762595,6.736134968652121,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,4823.0
2017,30-45 J.,Rural regions,6.769429243595756,6.747382245581607,6.791476241609905,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2420.0
2017,46-65 J.,Urban regions,6.700280473537007,6.685933404577726,6.714627542496288,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,6264.0
2017,46-65 J.,Rural regions,6.687885841815051,6.6694781035080934,6.706293580122009,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,3695.0
2017,66 und älter,Urban regions,6.996988395788416,6.972594496931456,7.0213822946453766,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3090.0
2017,66 und älter,Rural regions,7.061759009501208,7.030393030819376,7.093124988183041,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1851.0
2018,17-29 J.,Urban regions,,,,,,,,,,,,
2018,17-29 J.,Rural regions,,,,,,,,,,,,
2018,30-45 J.,Urban regions,,,,,,,,,,,,
2018,30-45 J.,Rural regions,,,,,,,,,,,,
2018,46-65 J.,Urban regions,,,,,,,,,,,,
2018,46-65 J.,Rural regions,,,,,,,,,,,,
2018,66 und älter,Urban regions,,,,,,,,,,,,
2018,66 und älter,Rural regions,,,,,,,,,,,,
2019,17-29 J.,Urban regions,7.035682800413232,7.014615242187509,7.056750358638955,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2557.0
2019,17-29 J.,Rural regions,7.076590502001307,7.0439158278285285,7.109265176174085,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1156.0
2019,30-45 J.,Urban regions,6.671700045604845,6.655557029458605,6.687843061751084,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,4047.0
2019,30-45 J.,Rural regions,6.675873263736666,6.653050156420587,6.698696371052744,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,2073.0
2019,46-65 J.,Urban regions,6.631260052471857,6.617161811293838,6.645358293649877,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,6516.0
2019,46-65 J.,Rural regions,6.609756266622377,6.589815209384255,6.629697323860499,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,3688.0
2019,66 und älter,Urban regions,6.9654014748334285,6.940960968244039,6.989841981422818,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3214.0
2019,66 und älter,Rural regions,7.018780366949694,6.988145224816997,7.049415509082391,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1867.0
2020,17-29 J.,Urban regions,7.159451303167159,7.141808530340188,7.1770940759941295,7.0,7.0,8.0,5.5,9.5,7.0,7.0,7.0,3605.0
2020,17-29 J.,Rural regions,7.143682133422445,7.1092333390601015,7.178130927784788,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1442.0
2020,30-45 J.,Urban regions,6.8261073079328005,6.812388530199613,6.839826085665988,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,5532.0
2020,30-45 J.,Rural regions,6.767191289855147,6.746765813161279,6.787616766549016,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,2481.0
2020,46-65 J.,Urban regions,6.75075856701138,6.736794600929958,6.764722533092803,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,6737.0
2020,46-65 J.,Rural regions,6.69831404268316,6.67966457213985,6.71696351322647,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,3623.0
2020,66 und älter,Urban regions,7.030098771437728,7.0069573751136405,7.053240167761815,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3085.0
2020,66 und älter,Rural regions,7.122421109199634,7.090365534969678,7.154476683429591,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1803.0
2021,17-29 J.,Urban regions,7.075230955758063,7.052466483101142,7.097995428414984,7.0,7.0,8.0,5.5,9.5,7.0,7.0,7.0,2328.0
2021,17-29 J.,Rural regions,7.048478882881448,7.013850805065611,7.083106960697285,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,869.0
2021,30-45 J.,Urban regions,6.777990589174745,6.761170614160073,6.794810564189418,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,3678.0
2021,30-45 J.,Rural regions,6.6588646417868755,6.631767081530471,6.68596220204328,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,1549.0
2021,46-65 J.,Urban regions,6.735804606343271,6.720242693401359,6.751366519285182,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,4796.0
2021,46-65 J.,Rural regions,6.665271252309269,6.642661468701564,6.687881035916974,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,2450.0
2021,66 und älter,Urban regions,7.100167285778087,7.073855105501466,7.126479466054708,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2246.0
2021,66 und älter,Rural regions,7.005423315533734,6.968983639763648,7.0418629913038195,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1326.0
