year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Indirect migration background,Urban regions,975,6.901927592262225,6.864996020955926,6.938859163568523,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2012,Indirect migration background,Rural regions,238,6.7579996604732475,6.6845596577008015,6.8314396632456935,6.0,7.0,8.0,3.0,11.0,7.0,7.0,8.0
2013,No migration background,Urban regions,13237,6.898390974997216,6.888486533484254,6.908295416510178,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2013,No migration background,Rural regions,8441,6.940156898962815,6.927389799099302,6.9529239988263285,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2013,Direct migration background,Urban regions,2099,6.8190062576325365,6.792932223164871,6.845080292100202,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2013,Direct migration background,Rural regions,694,6.84415914989247,6.79769334063927,6.89062495914567,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2013,Indirect migration background,Urban regions,922,6.860512595894823,6.825934132383869,6.895091059405777,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2013,Indirect migration background,Rural regions,224,6.989190943402479,6.918733982665353,7.059647904139604,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2014,No migration background,Urban regions,,,,,,,,,,,,
2014,No migration background,Rural regions,,,,,,,,,,,,
2014,Direct migration background,Urban regions,,,,,,,,,,,,
2014,Direct migration background,Rural regions,,,,,,,,,,,,
2014,Indirect migration background,Urban regions,,,,,,,,,,,,
2014,Indirect migration background,Rural regions,,,,,,,,,,,,
2015,No migration background,Urban regions,11583,6.909071627595486,6.898462207698389,6.919681047492583,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2015,No migration background,Rural regions,7415,6.908678713803887,6.895096374873435,6.922261052734339,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2015,Direct migration background,Urban regions,3276,6.82908932589553,6.80814584626386,6.850032805527199,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2015,Direct migration background,Rural regions,1125,6.8092835187779865,6.773548961417696,6.8450180761382775,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2015,Indirect migration background,Urban regions,1264,6.87510766221203,6.842247466020242,6.9079678584038176,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2015,Indirect migration background,Rural regions,292,6.884708950447752,6.826669086370105,6.9427488145254,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2016,No migration background,Urban regions,,,,,,,,,,,,
2016,No migration background,Rural regions,,,,,,,,,,,,
2016,Direct migration background,Urban regions,,,,,,,,,,,,
2016,Direct migration background,Rural regions,,,,,,,,,,,,
2016,Indirect migration background,Urban regions,,,,,,,,,,,,
2016,Indirect migration background,Rural regions,,,,,,,,,,,,
2017,No migration background,Urban regions,12259,6.855840345875406,6.845345881998738,6.866334809752074,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2017,No migration background,Rural regions,7849,6.85768323353232,6.844397188298003,6.870969278766638,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2017,Direct migration background,Urban regions,3496,6.737762816508121,6.716935283597825,6.758590349418417,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2017,Direct migration background,Rural regions,1244,6.782641524335187,6.747625599793091,6.8176574488772825,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2017,Indirect migration background,Urban regions,1348,6.865503827898203,6.834065039446822,6.896942616349584,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2017,Indirect migration background,Rural regions,288,6.819558829133391,6.756636366358175,6.882481291908607,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2018,No migration background,Urban regions,,,,,,,,,,,,
2018,No migration background,Rural regions,,,,,,,,,,,,
2018,Direct migration background,Urban regions,,,,,,,,,,,,
2018,Direct migration background,Rural regions,,,,,,,,,,,,
2018,Indirect migration background,Urban regions,,,,,,,,,,,,
2018,Indirect migration background,Rural regions,,,,,,,,,,,,
2019,No migration background,Urban regions,12173,6.826897176256465,6.816399619700997,6.8373947328119336,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2019,No migration background,Rural regions,7485,6.794146664808657,6.7801380875432455,6.808155242074068,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2019,Direct migration background,Urban regions,2913,6.667304984304382,6.643866028486087,6.690743940122676,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2019,Direct migration background,Rural regions,1011,6.718453723090823,6.679159913410902,6.757747532770744,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2019,Indirect migration background,Urban regions,1248,6.695447559747055,6.663256762786348,6.727638356707761,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0
2019,Indirect migration background,Rural regions,288,6.823722093626548,6.7702391951494825,6.877204992103614,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2020,No migration background,Urban regions,11568,6.931591370409712,6.920999536882212,6.942183203937212,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2020,No migration background,Rural regions,6944,6.879928874994783,6.865524502336712,6.894333247652853,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2020,Direct migration background,Urban regions,6149,6.777542010155459,6.762192331831824,6.792891688479094,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2020,Direct migration background,Rural regions,2116,6.901481195760642,6.874116229901823,6.928846161619461,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2020,Indirect migration background,Urban regions,1242,6.905402204934532,6.874519749064158,6.9362846608049065,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2020,Indirect migration background,Rural regions,289,6.892252632642064,6.819923013173468,6.96458225211066,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2021,No migration background,Urban regions,8318,6.916165928900164,6.904106175094394,6.928225682705935,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2021,No migration background,Rural regions,4864,6.813858888810635,6.7971058373417215,6.830611940279548,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2021,Direct migration background,Urban regions,3989,6.780834711977323,6.762706091339785,6.798963332614861,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2021,Direct migration background,Rural regions,1138,6.751882985856999,6.718794730923047,6.78497124079095,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0
2021,Indirect migration background,Urban regions,741,6.856459828195008,6.809866067086087,6.903053589303928,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2021,Indirect migration background,Rural regions,192,6.722013348503339,6.630700915853358,6.81332578115332,6.0,7.0,8.0,3.0,11.0,7.0,7.0,8.0
