syear,age_gr,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1992,46-65 J.,East,,,,,,,,,,,,
1992,66 und älter,West,,,,,,,,,,,,
1992,66 und älter,East,,,,,,,,,,,,
1993,17-29 J.,West,,,,,,,,,,,,
1993,17-29 J.,East,,,,,,,,,,,,
1993,30-45 J.,West,,,,,,,,,,,,
1993,30-45 J.,East,,,,,,,,,,,,
1993,46-65 J.,West,,,,,,,,,,,,
1993,46-65 J.,East,,,,,,,,,,,,
1993,66 und älter,West,,,,,,,,,,,,
1993,66 und älter,East,,,,,,,,,,,,
1994,17-29 J.,West,,,,,,,,,,,,
1994,17-29 J.,East,,,,,,,,,,,,
1994,30-45 J.,West,,,,,,,,,,,,
1994,30-45 J.,East,,,,,,,,,,,,
1994,46-65 J.,West,,,,,,,,,,,,
1994,46-65 J.,East,,,,,,,,,,,,
1994,66 und älter,West,,,,,,,,,,,,
1994,66 und älter,East,,,,,,,,,,,,
1995,17-29 J.,West,,,,,,,,,,,,
1995,17-29 J.,East,,,,,,,,,,,,
1995,30-45 J.,West,,,,,,,,,,,,
1995,30-45 J.,East,,,,,,,,,,,,
1995,46-65 J.,West,,,,,,,,,,,,
1995,46-65 J.,East,,,,,,,,,,,,
1995,66 und älter,West,,,,,,,,,,,,
1995,66 und älter,East,,,,,,,,,,,,
1996,17-29 J.,West,,,,,,,,,,,,
1996,17-29 J.,East,,,,,,,,,,,,
1996,30-45 J.,West,,,,,,,,,,,,
1996,30-45 J.,East,,,,,,,,,,,,
1996,46-65 J.,West,,,,,,,,,,,,
1996,46-65 J.,East,,,,,,,,,,,,
1996,66 und älter,West,,,,,,,,,,,,
1996,66 und älter,East,,,,,,,,,,,,
1997,17-29 J.,West,,,,,,,,,,,,
1997,17-29 J.,East,,,,,,,,,,,,
1997,30-45 J.,West,,,,,,,,,,,,
1997,30-45 J.,East,,,,,,,,,,,,
1997,46-65 J.,West,,,,,,,,,,,,
1997,46-65 J.,East,,,,,,,,,,,,
1997,66 und älter,West,,,,,,,,,,,,
1997,66 und älter,East,,,,,,,,,,,,
1998,17-29 J.,West,,,,,,,,,,,,
1998,17-29 J.,East,,,,,,,,,,,,
1998,30-45 J.,West,,,,,,,,,,,,
1998,30-45 J.,East,,,,,,,,,,,,
1998,46-65 J.,West,,,,,,,,,,,,
1998,46-65 J.,East,,,,,,,,,,,,
1998,66 und älter,West,,,,,,,,,,,,
1998,66 und älter,East,,,,,,,,,,,,
1999,17-29 J.,West,,,,,,,,,,,,
1999,17-29 J.,East,,,,,,,,,,,,
1999,30-45 J.,West,,,,,,,,,,,,
1999,30-45 J.,East,,,,,,,,,,,,
1999,46-65 J.,West,,,,,,,,,,,,
1999,46-65 J.,East,,,,,,,,,,,,
1999,66 und älter,West,,,,,,,,,,,,
1999,66 und älter,East,,,,,,,,,,,,
2000,17-29 J.,West,,,,,,,,,,,,
2000,17-29 J.,East,,,,,,,,,,,,
2000,30-45 J.,West,,,,,,,,,,,,
2000,30-45 J.,East,,,,,,,,,,,,
2000,46-65 J.,West,,,,,,,,,,,,
2000,46-65 J.,East,,,,,,,,,,,,
2000,66 und älter,West,,,,,,,,,,,,
2000,66 und älter,East,,,,,,,,,,,,
2001,17-29 J.,West,,,,,,,,,,,,
2001,17-29 J.,East,,,,,,,,,,,,
2001,30-45 J.,West,,,,,,,,,,,,
2001,30-45 J.,East,,,,,,,,,,,,
2001,46-65 J.,West,,,,,,,,,,,,
2001,46-65 J.,East,,,,,,,,,,,,
2001,66 und älter,West,,,,,,,,,,,,
2001,66 und älter,East,,,,,,,,,,,,
2002,17-29 J.,West,,,,,,,,,,,,
2002,17-29 J.,East,,,,,,,,,,,,
2002,30-45 J.,West,,,,,,,,,,,,
2002,30-45 J.,East,,,,,,,,,,,,
2002,46-65 J.,West,,,,,,,,,,,,
2002,46-65 J.,East,,,,,,,,,,,,
2002,66 und älter,West,,,,,,,,,,,,
2002,66 und älter,East,,,,,,,,,,,,
2003,17-29 J.,West,,,,,,,,,,,,
2003,17-29 J.,East,,,,,,,,,,,,
2003,30-45 J.,West,,,,,,,,,,,,
2003,30-45 J.,East,,,,,,,,,,,,
2003,46-65 J.,West,,,,,,,,,,,,
2003,46-65 J.,East,,,,,,,,,,,,
2003,66 und älter,West,,,,,,,,,,,,
2003,66 und älter,East,,,,,,,,,,,,
2004,17-29 J.,West,,,,,,,,,,,,
2004,17-29 J.,East,,,,,,,,,,,,
2004,30-45 J.,West,,,,,,,,,,,,
2004,30-45 J.,East,,,,,,,,,,,,
2004,46-65 J.,West,,,,,,,,,,,,
2004,46-65 J.,East,,,,,,,,,,,,
2004,66 und älter,West,,,,,,,,,,,,
2004,66 und älter,East,,,,,,,,,,,,
2005,17-29 J.,West,,,,,,,,,,,,
2005,17-29 J.,East,,,,,,,,,,,,
2005,30-45 J.,West,,,,,,,,,,,,
2005,30-45 J.,East,,,,,,,,,,,,
2005,46-65 J.,West,,,,,,,,,,,,
2005,46-65 J.,East,,,,,,,,,,,,
2005,66 und älter,West,,,,,,,,,,,,
2005,66 und älter,East,,,,,,,,,,,,
2006,17-29 J.,West,,,,,,,,,,,,
2006,17-29 J.,East,,,,,,,,,,,,
2006,30-45 J.,West,,,,,,,,,,,,
2006,30-45 J.,East,,,,,,,,,,,,
2006,46-65 J.,West,,,,,,,,,,,,
2006,46-65 J.,East,,,,,,,,,,,,
2006,66 und älter,West,,,,,,,,,,,,
2006,66 und älter,East,,,,,,,,,,,,
2007,17-29 J.,West,,,,,,,,,,,,
2007,17-29 J.,East,,,,,,,,,,,,
2007,30-45 J.,West,,,,,,,,,,,,
2007,30-45 J.,East,,,,,,,,,,,,
2007,46-65 J.,West,,,,,,,,,,,,
2007,46-65 J.,East,,,,,,,,,,,,
2007,66 und älter,West,,,,,,,,,,,,
2007,66 und älter,East,,,,,,,,,,,,
2008,17-29 J.,West,7.180164904128667,7.157937788380909,7.202392019876424,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2325.0
2008,17-29 J.,East,7.185284311675417,7.145235265920193,7.2253333574306415,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,819.0
2008,30-45 J.,West,6.925552789570587,6.909103946229546,6.942001632911628,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,4017.0
2008,30-45 J.,East,6.982204966108738,6.953953540736731,7.010456391480745,6.0,7.0,8.0,4.0,10.0,7.0,7.0,7.0,1144.0
2008,46-65 J.,West,6.933791004728633,6.917921730112677,6.949660279344589,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,5000.0
2008,46-65 J.,East,6.981061076554128,6.9527271312036465,7.009395021904609,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1675.0
2008,66 und älter,West,7.278308147366121,7.254435768974602,7.30218052575764,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3160.0
2008,66 und älter,East,7.274881839751707,7.2377770956004825,7.311986583902931,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,1114.0
2009,17-29 J.,West,7.2027055636342325,7.180228116020527,7.225183011247938,7.0,7.0,8.0,5.5,9.5,7.0,7.0,7.0,2118.0
2009,17-29 J.,East,7.193411307872944,7.154154724871518,7.232667890874371,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,719.0
2009,30-45 J.,West,6.908607955251811,6.8923577889859144,6.924858121517707,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3600.0
2009,30-45 J.,East,6.933500131041515,6.905581232100014,6.961419029983016,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1063.0
2009,46-65 J.,West,6.884146987712433,6.868596151082272,6.899697824342594,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,4670.0
2009,46-65 J.,East,6.88687585563864,6.8596223633848075,6.914129347892472,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1632.0
2009,66 und älter,West,7.183930906475548,7.160049954454136,7.20781185849696,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3025.0
2009,66 und älter,East,7.198537557192055,7.161540655317247,7.235534459066863,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,1111.0
2010,17-29 J.,West,7.147526388162666,7.128106802907125,7.166945973418207,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2980.0
2010,17-29 J.,East,7.1029421146412295,7.066866299344098,7.139017929938361,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,930.0
2010,30-45 J.,West,6.850641796463325,6.838933475659555,6.862350117267095,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,7256.0
2010,30-45 J.,East,6.821223019909667,6.798697720870156,6.843748318949177,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1793.0
2010,46-65 J.,West,6.847494073736607,6.83184033816586,6.863147809307354,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,5256.0
2010,46-65 J.,East,6.826347295541985,6.799713846819505,6.852980744264465,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1679.0
2010,66 und älter,West,7.161361755214588,7.13613936019831,7.186584150230866,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2944.0
2010,66 und älter,East,7.130605731806731,7.09060602146572,7.170605442147742,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1057.0
2011,17-29 J.,West,7.144151444120935,7.1255418960801835,7.162760992161686,6.086081187315501,7.0,8.0,3.2152029682887524,10.870878219026748,7.0,7.0,7.0,3236.0
2011,17-29 J.,East,7.13784584827577,7.101088056184672,7.174603640366868,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,934.0
2011,30-45 J.,West,6.8526204519055405,6.841434725082321,6.86380617872876,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,7914.0
2011,30-45 J.,East,6.831131293085324,6.809569726782569,6.852692859388079,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2005.0
2011,46-65 J.,West,6.8025032200129765,6.789150153612229,6.815856286413724,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,7019.0
2011,46-65 J.,East,6.8359596981332515,6.811234781101135,6.860684615165368,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2098.0
2011,66 und älter,West,7.069773886764326,7.048132732076877,7.091415041451774,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3852.0
2011,66 und älter,East,7.101124265827626,7.061967875024665,7.140280656630587,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1265.0
2012,17-29 J.,West,7.093777122371234,7.074709402791525,7.112844841950944,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3139.0
2012,17-29 J.,East,7.10378188351881,7.0628943768882975,7.144669390149322,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,829.0
2012,30-45 J.,West,6.8487014142102804,6.8368487390229635,6.860554089397597,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,7191.0
2012,30-45 J.,East,6.770895372163295,6.746897879735026,6.7948928645915645,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,1863.0
2012,46-65 J.,West,6.801956402696425,6.788722112806564,6.815190692586286,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,7177.0
2012,46-65 J.,East,6.829599045180834,6.8042192252913525,6.854978865070316,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2179.0
2012,66 und älter,West,7.170079958720549,7.148132044156813,7.192027873284284,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3900.0
2012,66 und älter,East,7.142167850538639,7.105493833001278,7.178841868076001,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1276.0
2013,17-29 J.,West,7.127918823701432,7.108874831776805,7.1469628156260585,6.115608554472974,7.0,8.0,3.2890213861824353,10.826587168290539,7.0,7.0,7.0,2930.0
2013,17-29 J.,East,7.030075855715723,6.984603692486589,7.075548018944858,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,708.0
2013,30-45 J.,West,6.8040887142595725,6.791433268607827,6.816744159911318,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,6332.0
2013,30-45 J.,East,6.779160832033761,6.753918677246366,6.804402986821156,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1707.0
2013,46-65 J.,West,6.75063929174035,6.736945866655925,6.764332716824774,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,6924.0
2013,46-65 J.,East,6.763978256613365,6.738444868370184,6.789511644856546,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2082.0
2013,66 und älter,West,7.0802390225752525,7.059001167841226,7.101476877309279,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3720.0
2013,66 und älter,East,7.153118860537257,7.11840580926011,7.187831911814404,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1215.0
2014,17-29 J.,West,,,,,,,,,,,,
2014,17-29 J.,East,,,,,,,,,,,,
2014,30-45 J.,West,,,,,,,,,,,,
2014,30-45 J.,East,,,,,,,,,,,,
2014,46-65 J.,West,,,,,,,,,,,,
2014,46-65 J.,East,,,,,,,,,,,,
2014,66 und älter,West,,,,,,,,,,,,
2014,66 und älter,East,,,,,,,,,,,,
2015,17-29 J.,West,7.0692559185898265,7.050378038252033,7.08813379892762,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3260.0
2015,17-29 J.,East,7.013192543714947,6.973577333220182,7.052807754209712,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,649.0
2015,30-45 J.,West,6.837731372472096,6.824043016982114,6.851419727962077,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,5881.0
2015,30-45 J.,East,6.834503224657692,6.8048777405857885,6.864128708729596,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1457.0
2015,46-65 J.,West,6.7406541505483375,6.727308319479748,6.753999981616927,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,6950.0
2015,46-65 J.,East,6.765721054396588,6.739761657279579,6.791680451513597,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1913.0
2015,66 und älter,West,7.063634816948025,7.042080905799272,7.085188728096778,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3635.0
2015,66 und älter,East,7.088381848182284,7.049426894234454,7.127336802130113,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1211.0
2016,17-29 J.,West,,,,,,,,,,,,
2016,17-29 J.,East,,,,,,,,,,,,
2016,30-45 J.,West,,,,,,,,,,,,
2016,30-45 J.,East,,,,,,,,,,,,
2016,46-65 J.,West,,,,,,,,,,,,
2016,46-65 J.,East,,,,,,,,,,,,
2016,66 und älter,West,,,,,,,,,,,,
2016,66 und älter,East,,,,,,,,,,,,
2017,17-29 J.,West,7.060759216325631,7.042454484484623,7.079063948166639,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3603.0
2017,17-29 J.,East,7.018033267905217,6.976952437940084,7.05911409787035,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,738.0
2017,30-45 J.,West,6.727961311702312,6.714218503327779,6.741704120076844,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,5780.0
2017,30-45 J.,East,6.768022514834321,6.739843427730793,6.79620160193785,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1463.0
2017,46-65 J.,West,6.695082873990923,6.682291471849812,6.707874276132035,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,7793.0
2017,46-65 J.,East,6.700405529905006,6.676061205925314,6.724749853884698,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2166.0
2017,66 und älter,West,7.02232436005401,7.000348059656757,7.044300660451263,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3727.0
2017,66 und älter,East,6.996972133991198,6.9563886189666055,7.037555649015791,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1214.0
2018,17-29 J.,West,,,,,,,,,,,,
2018,17-29 J.,East,,,,,,,,,,,,
2018,30-45 J.,West,,,,,,,,,,,,
2018,30-45 J.,East,,,,,,,,,,,,
2018,46-65 J.,West,,,,,,,,,,,,
2018,46-65 J.,East,,,,,,,,,,,,
2018,66 und älter,West,,,,,,,,,,,,
2018,66 und älter,East,,,,,,,,,,,,
2019,17-29 J.,West,7.033287627810959,7.014488923035718,7.0520863325862,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3184.0
2019,17-29 J.,East,7.116888732565565,7.068978517278551,7.164798947852579,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,637.0
2019,30-45 J.,West,6.6683688265359224,6.653772834914841,6.682964818157004,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,4919.0
2019,30-45 J.,East,6.700042634252666,6.66994196888643,6.730143299618902,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,1330.0
2019,46-65 J.,West,6.634458501581656,6.6215687183084,6.647348284854911,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,8102.0
2019,46-65 J.,East,6.578211565349541,6.5530963276242975,6.6033268030747845,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,2271.0
2019,66 und älter,West,6.975289394688037,6.95323128367711,6.997347505698964,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3857.0
2019,66 und älter,East,7.02132165708244,6.98369133218886,7.058951981976021,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1295.0
2020,17-29 J.,West,7.160008353854604,7.143452424959063,7.176564282750144,7.0,7.0,8.0,5.5,9.5,7.0,7.0,7.0,4296.0
2020,17-29 J.,East,7.124806623768407,7.073930120437473,7.175683127099341,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,751.0
2020,30-45 J.,West,6.815004450026519,6.802354768230789,6.827654131822249,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,6480.0
2020,30-45 J.,East,6.780479433812164,6.754272103894008,6.806686763730319,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,1533.0
2020,46-65 J.,West,6.752916808412254,6.740382857476307,6.765450759348202,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,8188.0
2020,46-65 J.,East,6.640974582173828,6.616223411276783,6.665725753070873,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,2172.0
2020,66 und älter,West,7.0483441140009555,7.02662644401104,7.070061783990871,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,3651.0
2020,66 und älter,East,7.116479569887398,7.079339770336667,7.153619369438128,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1237.0
2021,17-29 J.,West,7.063047689788816,7.042365841379203,7.08372953819843,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2717.0
2021,17-29 J.,East,7.0932477384079595,7.044368852367906,7.142126624448013,7.0,7.0,8.0,5.5,9.5,7.0,7.0,7.0,480.0
2021,30-45 J.,West,6.744266455218132,6.728422086904595,6.76011082353167,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,4172.0
2021,30-45 J.,East,6.735610019788794,6.702140987085103,6.769079052492485,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,1055.0
2021,46-65 J.,West,6.719483893108796,6.7051480135420025,6.73381977267559,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,5771.0
2021,46-65 J.,East,6.676124942045202,6.647343937525539,6.704905946564864,6.0,7.0,7.0,4.5,8.5,7.0,7.0,7.0,1476.0
2021,66 und älter,West,7.067982715640547,7.043243118191781,7.092722313089312,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,2719.0
2021,66 und älter,East,7.0673294390122905,7.026209152490495,7.108449725534086,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,853.0
