"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2017","Realschule","Laendlicher Raum","6.76","6.5","3070","6.72","6.8"
"2017","Realschule","Staedtischer Raum","6.79","6.5","3854","6.75","6.83"
"2018","(Fach-)Abitur","Laendlicher Raum","","","","",""
"2018","(Fach-)Abitur","Staedtischer Raum","","","","",""
"2018","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2018","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"2018","AkademikerIn","Laendlicher Raum","","","","",""
"2018","AkademikerIn","Staedtischer Raum","","","","",""
"2018","Hauptschule","Laendlicher Raum","","","","",""
"2018","Hauptschule","Staedtischer Raum","","","","",""
"2018","Realschule","Laendlicher Raum","","","","",""
"2018","Realschule","Staedtischer Raum","","","","",""
"2019","(Fach-)Abitur","Laendlicher Raum","6.78","6.5","1100","6.71","6.85"
"2019","(Fach-)Abitur","Staedtischer Raum","6.86","6.5","2906","6.82","6.9"
"2019","(noch) kein Abschluss","Laendlicher Raum","6.77","6.5","210","6.6","6.94"
"2019","(noch) kein Abschluss","Staedtischer Raum","6.71","6.5","559","6.6","6.82"
"2019","AkademikerIn","Laendlicher Raum","6.82","6.5","1911","6.77","6.87"
"2019","AkademikerIn","Staedtischer Raum","6.93","6.5","4945","6.9","6.96"
"2019","Hauptschule","Laendlicher Raum","6.82","6.5","2392","6.76","6.88"
"2019","Hauptschule","Staedtischer Raum","6.67","6.5","3738","6.63","6.71"
"2019","Realschule","Laendlicher Raum","6.72","6.5","2946","6.68","6.76"
"2019","Realschule","Staedtischer Raum","6.72","6.5","3668","6.68","6.76"
"2020","(Fach-)Abitur","Laendlicher Raum","6.93","6.5","1296","6.87","6.99"
"2020","(Fach-)Abitur","Staedtischer Raum","6.99","6.5","3611","6.95","7.03"
"2020","(noch) kein Abschluss","Laendlicher Raum","7.01","6.5","558","6.91","7.11"
"2020","(noch) kein Abschluss","Staedtischer Raum","6.84","6.5","1344","6.78","6.9"
"2020","AkademikerIn","Laendlicher Raum","6.96","6.5","2035","6.92","7"
"2020","AkademikerIn","Staedtischer Raum","7.03","6.5","5653","7","7.06"
"2020","Hauptschule","Laendlicher Raum","6.91","6.5","2471","6.86","6.96"
"2020","Hauptschule","Staedtischer Raum","6.78","6.5","4054","6.74","6.82"
"2020","Realschule","Laendlicher Raum","6.78","6.5","2750","6.74","6.82"
"2020","Realschule","Staedtischer Raum","6.82","6.5","3464","6.78","6.86"
