year,migback,quintil_oecd,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Direct migration background,1st Quintile,Less important,0.42475,40,81,0.31643,0.53307
1992,Direct migration background,2nd Quintile,Important,0.37126,46,90,0.27088,0.47164
1992,Direct migration background,2nd Quintile,Less important,0.37913,44,90,0.27834,0.47993
1992,Direct migration background,3rd Quintile,Important,0.43405,52,95,0.33385,0.53425
1992,Direct migration background,3rd Quintile,Less important,0.32733,43,95,0.23247,0.42219
1992,Direct migration background,4th Quintile,Important,0.43498,51,91,0.33256,0.53741
1992,Direct migration background,4th Quintile,Less important,0.30318,40,91,0.20822,0.39814
1992,Direct migration background,5th Quintile,Important,0.49913,56,56,0.36698,0.63127
1995,No migration background,1st Quintile,Very important,0.07312,107,1533,0.06009,0.08616
1995,No migration background,1st Quintile,Important,0.28474,456,1533,0.26214,0.30734
1995,No migration background,1st Quintile,Less important,0.45077,719,1533,0.42585,0.47569
1995,No migration background,1st Quintile,Unimportant,0.19137,251,1533,0.17167,0.21107
1995,No migration background,2nd Quintile,Very important,0.07303,148,2011,0.06166,0.08441
1995,No migration background,2nd Quintile,Important,0.31850,652,2011,0.29813,0.33887
1995,No migration background,2nd Quintile,Less important,0.44735,936,2011,0.42561,0.46909
1995,No migration background,2nd Quintile,Unimportant,0.16112,275,2011,0.14505,0.17719
1995,No migration background,3rd Quintile,Very important,0.09115,158,2076,0.07877,0.10353
1995,No migration background,3rd Quintile,Important,0.33495,720,2076,0.31464,0.35526
1995,No migration background,3rd Quintile,Less important,0.44876,976,2076,0.42736,0.47016
1995,No migration background,3rd Quintile,Unimportant,0.12513,222,2076,0.11090,0.13937
1995,No migration background,4th Quintile,Very important,0.09834,212,2180,0.08584,0.11084
1995,No migration background,4th Quintile,Important,0.38165,853,2180,0.36125,0.40204
1995,No migration background,4th Quintile,Less important,0.43335,950,2180,0.41255,0.45416
1995,No migration background,4th Quintile,Unimportant,0.08666,165,2180,0.07485,0.09847
1995,No migration background,5th Quintile,Very important,0.11440,266,2117,0.10083,0.12796
1995,No migration background,5th Quintile,Important,0.44876,924,2117,0.42757,0.46995
1995,No migration background,5th Quintile,Less important,0.37319,797,2117,0.35258,0.39380
1995,No migration background,5th Quintile,Unimportant,0.06365,130,2117,0.05325,0.07406
1995,Direct migration background,1st Quintile,Very important,0.12190,34,328,0.08644,0.15737
1995,Direct migration background,1st Quintile,Important,0.36757,125,328,0.31531,0.41983
1995,Direct migration background,1st Quintile,Less important,0.34904,121,328,0.29738,0.40071
1995,Direct migration background,1st Quintile,Unimportant,0.16148,48,328,0.12160,0.20136
1995,Direct migration background,2nd Quintile,Important,0.43441,114,225,0.36950,0.49933
1995,Direct migration background,2nd Quintile,Less important,0.30668,78,225,0.24629,0.36707
1995,Direct migration background,2nd Quintile,Unimportant,0.14309,33,225,0.09723,0.18895
1995,Direct migration background,3rd Quintile,Very important,0.16983,36,227,0.12088,0.21879
1995,Direct migration background,3rd Quintile,Important,0.37142,89,227,0.30842,0.43442
1995,Direct migration background,3rd Quintile,Less important,0.29170,70,227,0.23244,0.35096
1995,Direct migration background,3rd Quintile,Unimportant,0.16705,32,227,0.11841,0.21568
1995,Direct migration background,4th Quintile,Important,0.40145,62,125,0.31517,0.48773
1995,Direct migration background,4th Quintile,Less important,0.35349,63,125,0.26934,0.43763
1995,Direct migration background,5th Quintile,Important,0.44249,67,132,0.35743,0.52754
1995,Direct migration background,5th Quintile,Less important,0.39338,65,132,0.30973,0.47704
2004,No migration background,1st Quintile,Very important,0.07638,164,2302,0.06552,0.08723
2004,No migration background,1st Quintile,Important,0.29529,665,2302,0.27665,0.31393
2004,No migration background,1st Quintile,Less important,0.41782,1031,2302,0.39766,0.43797
2004,No migration background,1st Quintile,Unimportant,0.21052,442,2302,0.19386,0.22718
2004,No migration background,2nd Quintile,Very important,0.07747,211,2983,0.06787,0.08707
2004,No migration background,2nd Quintile,Important,0.29408,914,2983,0.27772,0.31043
2004,No migration background,2nd Quintile,Less important,0.46749,1413,2983,0.44958,0.48540
2004,No migration background,2nd Quintile,Unimportant,0.16096,445,2983,0.14777,0.17415
2004,No migration background,3rd Quintile,Very important,0.07907,269,3378,0.06997,0.08817
2004,No migration background,3rd Quintile,Important,0.32300,1075,3378,0.30723,0.33877
2004,No migration background,3rd Quintile,Less important,0.46046,1604,3378,0.44365,0.47727
2004,No migration background,3rd Quintile,Unimportant,0.13748,430,3378,0.12586,0.14909
2004,No migration background,4th Quintile,Very important,0.10196,389,3852,0.09240,0.11152
2004,No migration background,4th Quintile,Important,0.37918,1461,3852,0.36385,0.39450
2004,No migration background,4th Quintile,Less important,0.42660,1686,3852,0.41098,0.44222
2004,No migration background,4th Quintile,Unimportant,0.09226,316,3852,0.08312,0.10140
2004,No migration background,5th Quintile,Very important,0.12580,722,5692,0.11718,0.13441
2004,No migration background,5th Quintile,Important,0.41756,2447,5692,0.40475,0.43038
2004,No migration background,5th Quintile,Less important,0.38619,2174,5692,0.37354,0.39884
2004,No migration background,5th Quintile,Unimportant,0.07045,349,5692,0.06380,0.07709
2004,Direct migration background,1st Quintile,Very important,0.07151,51,748,0.05303,0.08999
2004,Direct migration background,1st Quintile,Important,0.33249,239,748,0.29870,0.36627
2004,Direct migration background,1st Quintile,Less important,0.39411,291,748,0.35907,0.42915
2004,Direct migration background,1st Quintile,Unimportant,0.20189,167,748,0.17311,0.23068
2004,Direct migration background,2nd Quintile,Very important,0.09899,57,621,0.07548,0.12250
2004,Direct migration background,2nd Quintile,Important,0.32233,203,621,0.28554,0.35912
2004,Direct migration background,2nd Quintile,Less important,0.40860,250,621,0.36990,0.44729
2004,Direct migration background,2nd Quintile,Unimportant,0.17008,111,621,0.14051,0.19966
2004,Direct migration background,3rd Quintile,Important,0.28673,140,423,0.24359,0.32988
2004,Direct migration background,3rd Quintile,Less important,0.51128,218,423,0.46359,0.55897
2004,Direct migration background,3rd Quintile,Unimportant,0.13448,65,423,0.10193,0.16703
2004,Direct migration background,4th Quintile,Very important,0.11054,37,352,0.07774,0.14335
2004,Direct migration background,4th Quintile,Important,0.40024,142,352,0.34899,0.45150
2004,Direct migration background,4th Quintile,Less important,0.38587,136,352,0.33494,0.43680
2004,Direct migration background,4th Quintile,Unimportant,0.10334,37,352,0.07150,0.13519
2004,Direct migration background,5th Quintile,Very important,0.16844,50,320,0.12737,0.20952
2004,Direct migration background,5th Quintile,Important,0.45141,146,320,0.39680,0.50602
2004,Direct migration background,5th Quintile,Less important,0.32515,124,320,0.27374,0.37655
2004,Indirect migration background,1st Quintile,Very important,0.15203,31,159,0.09604,0.20801
2004,Indirect migration background,1st Quintile,Important,0.43733,72,159,0.35998,0.51468
2004,Indirect migration background,1st Quintile,Less important,0.30452,56,159,0.23276,0.37628
2004,Indirect migration background,2nd Quintile,Important,0.39052,68,133,0.30729,0.47374
2004,Indirect migration background,2nd Quintile,Less important,0.46624,65,133,0.38114,0.55134
2004,Indirect migration background,3rd Quintile,Very important,0.18847,32,163,0.12824,0.24869
2004,Indirect migration background,3rd Quintile,Important,0.42058,84,163,0.34456,0.49660
2004,Indirect migration background,3rd Quintile,Less important,0.28143,47,163,0.21218,0.35068
2004,Indirect migration background,4th Quintile,Important,0.40303,56,99,0.30592,0.50015
2004,Indirect migration background,4th Quintile,Less important,0.36599,43,99,0.27062,0.46137
2004,Indirect migration background,5th Quintile,Very important,0.14529,31,138,0.08628,0.20430
2004,Indirect migration background,5th Quintile,Important,0.48381,70,138,0.40013,0.56750
2004,Indirect migration background,5th Quintile,Less important,0.27893,37,138,0.20383,0.35402
2008,No migration background,1st Quintile,Very important,0.06093,124,2164,0.05085,0.07102
2008,No migration background,1st Quintile,Important,0.23449,488,2164,0.21663,0.25234
2008,No migration background,1st Quintile,Less important,0.44275,993,2164,0.42182,0.46369
2008,No migration background,1st Quintile,Unimportant,0.26183,559,2164,0.24330,0.28035
2008,No migration background,2nd Quintile,Very important,0.06622,158,2814,0.05703,0.07541
2008,No migration background,2nd Quintile,Important,0.28128,765,2814,0.26466,0.29789
2008,No migration background,2nd Quintile,Less important,0.45438,1359,2814,0.43598,0.47278
2008,No migration background,2nd Quintile,Unimportant,0.19813,532,2814,0.18340,0.21286
2008,No migration background,3rd Quintile,Very important,0.06190,198,3271,0.05364,0.07016
2008,No migration background,3rd Quintile,Important,0.32742,1101,3271,0.31134,0.34351
2008,No migration background,3rd Quintile,Less important,0.45611,1514,3271,0.43904,0.47318
2008,No migration background,3rd Quintile,Unimportant,0.15456,458,3271,0.14217,0.16695
2008,No migration background,4th Quintile,Very important,0.07267,258,3454,0.06401,0.08133
2008,No migration background,4th Quintile,Important,0.33210,1212,3454,0.31639,0.34780
2008,No migration background,4th Quintile,Less important,0.47440,1599,3454,0.45774,0.49105
2008,No migration background,4th Quintile,Unimportant,0.12084,385,3454,0.10997,0.13171
2008,No migration background,5th Quintile,Very important,0.12564,556,4871,0.11633,0.13494
2008,No migration background,5th Quintile,Important,0.39296,2050,4871,0.37924,0.40668
2008,No migration background,5th Quintile,Less important,0.40515,1953,4871,0.39136,0.41893
2008,No migration background,5th Quintile,Unimportant,0.07626,312,4871,0.06880,0.08371
2008,Direct migration background,1st Quintile,Very important,0.06496,32,591,0.04507,0.08485
2008,Direct migration background,1st Quintile,Important,0.29218,163,591,0.25548,0.32887
2008,Direct migration background,1st Quintile,Less important,0.38648,236,591,0.34719,0.42578
2008,Direct migration background,1st Quintile,Unimportant,0.25638,160,591,0.22115,0.29161
2008,Direct migration background,2nd Quintile,Important,0.24670,109,378,0.20318,0.29021
2008,Direct migration background,2nd Quintile,Less important,0.48325,187,378,0.43280,0.53369
2008,Direct migration background,2nd Quintile,Unimportant,0.19965,82,378,0.15930,0.24000
2008,Direct migration background,3rd Quintile,Important,0.40639,124,340,0.35410,0.45867
2008,Direct migration background,3rd Quintile,Less important,0.35049,149,340,0.29970,0.40129
2008,Direct migration background,3rd Quintile,Unimportant,0.17377,67,340,0.13344,0.21411
2008,Direct migration background,4th Quintile,Important,0.41579,113,226,0.35139,0.48019
2008,Direct migration background,4th Quintile,Less important,0.38433,113,226,0.32077,0.44789
2008,Direct migration background,5th Quintile,Very important,0.12729,33,220,0.08315,0.17143
2008,Direct migration background,5th Quintile,Important,0.46535,101,220,0.39929,0.53141
2008,Direct migration background,5th Quintile,Less important,0.32155,86,220,0.25969,0.38341
2008,Indirect migration background,1st Quintile,Important,0.37569,73,149,0.29766,0.45372
2008,Indirect migration background,1st Quintile,Less important,0.43086,76,149,0.35108,0.51064
2008,Indirect migration background,2nd Quintile,Important,0.29163,46,105,0.20427,0.37898
2008,Indirect migration background,2nd Quintile,Less important,0.44179,59,105,0.34635,0.53723
2008,Indirect migration background,3rd Quintile,Important,0.41586,68,134,0.33209,0.49962
2008,Indirect migration background,3rd Quintile,Less important,0.35525,66,134,0.27391,0.43659
2008,Indirect migration background,4th Quintile,Important,0.51579,56,98,0.41633,0.61524
2008,Indirect migration background,4th Quintile,Less important,0.30176,42,98,0.21041,0.39311
2008,Indirect migration background,5th Quintile,Important,0.55434,72,109,0.46060,0.64808
2008,Indirect migration background,5th Quintile,Less important,0.26967,37,109,0.18597,0.35336
2012,No migration background,1st Quintile,Very important,0.08488,288,3922,0.07616,0.09361
2012,No migration background,1st Quintile,Important,0.29523,1083,3922,0.28095,0.30950
2012,No migration background,1st Quintile,Less important,0.41959,1828,3922,0.40414,0.43504
2012,No migration background,1st Quintile,Unimportant,0.20030,723,3922,0.18777,0.21283
2012,No migration background,2nd Quintile,Very important,0.07736,283,3988,0.06907,0.08565
2012,No migration background,2nd Quintile,Important,0.31337,1229,3988,0.29898,0.32777
2012,No migration background,2nd Quintile,Less important,0.42861,1864,3988,0.41325,0.44397
2012,No migration background,2nd Quintile,Unimportant,0.18065,612,3988,0.16871,0.19260
2012,No migration background,3rd Quintile,Very important,0.10254,370,4174,0.09333,0.11174
2012,No migration background,3rd Quintile,Important,0.32319,1324,4174,0.30900,0.33738
2012,No migration background,3rd Quintile,Less important,0.43840,1979,4174,0.42335,0.45346
2012,No migration background,3rd Quintile,Unimportant,0.13587,501,4174,0.12547,0.14627
2012,No migration background,4th Quintile,Very important,0.11093,455,4290,0.10153,0.12033
2012,No migration background,4th Quintile,Important,0.34972,1505,4290,0.33545,0.36399
2012,No migration background,4th Quintile,Less important,0.43787,1922,4290,0.42302,0.45272
2012,No migration background,4th Quintile,Unimportant,0.10148,408,4290,0.09244,0.11052
2012,No migration background,5th Quintile,Very important,0.13673,651,4783,0.12699,0.14647
2012,No migration background,5th Quintile,Important,0.39059,1894,4783,0.37676,0.40442
2012,No migration background,5th Quintile,Less important,0.40740,1934,4783,0.39348,0.42133
2012,No migration background,5th Quintile,Unimportant,0.06527,304,4783,0.05827,0.07227
2012,Direct migration background,1st Quintile,Very important,0.10909,116,1057,0.09029,0.12789
2012,Direct migration background,1st Quintile,Important,0.28020,366,1057,0.25311,0.30729
2012,Direct migration background,1st Quintile,Less important,0.39027,408,1057,0.36085,0.41969
2012,Direct migration background,1st Quintile,Unimportant,0.22044,167,1057,0.19544,0.24544
2012,Direct migration background,2nd Quintile,Very important,0.10692,74,696,0.08395,0.12990
2012,Direct migration background,2nd Quintile,Important,0.45518,302,696,0.41816,0.49221
2012,Direct migration background,2nd Quintile,Less important,0.29122,241,696,0.25744,0.32500
2012,Direct migration background,2nd Quintile,Unimportant,0.14667,79,696,0.12037,0.17298
2012,Direct migration background,3rd Quintile,Very important,0.15222,51,457,0.11925,0.18520
2012,Direct migration background,3rd Quintile,Important,0.41310,172,457,0.36790,0.45829
2012,Direct migration background,3rd Quintile,Less important,0.34843,193,457,0.30470,0.39216
2012,Direct migration background,3rd Quintile,Unimportant,0.08625,41,457,0.06048,0.11201
2012,Direct migration background,4th Quintile,Very important,0.12591,41,343,0.09075,0.16107
2012,Direct migration background,4th Quintile,Important,0.46641,156,343,0.41354,0.51928
2012,Direct migration background,4th Quintile,Less important,0.35138,113,343,0.30078,0.40198
2012,Direct migration background,4th Quintile,Unimportant,0.05630,33,343,0.03187,0.08073
2012,Direct migration background,5th Quintile,Very important,0.09982,44,275,0.06433,0.13532
2012,Direct migration background,5th Quintile,Important,0.41860,132,275,0.36018,0.47701
2012,Direct migration background,5th Quintile,Less important,0.42382,99,275,0.36530,0.48233
2012,Indirect migration background,1st Quintile,Very important,0.11685,43,304,0.08068,0.15303
2012,Indirect migration background,1st Quintile,Important,0.41017,125,304,0.35479,0.46556
2012,Indirect migration background,1st Quintile,Less important,0.41058,136,304,0.35519,0.46597
2012,Indirect migration background,2nd Quintile,Important,0.44563,100,210,0.37825,0.51302
2012,Indirect migration background,2nd Quintile,Less important,0.39904,110,210,0.33265,0.46544
2012,Indirect migration background,3rd Quintile,Important,0.41323,63,146,0.33308,0.49338
2012,Indirect migration background,3rd Quintile,Less important,0.39911,83,146,0.31940,0.47882
2012,Indirect migration background,4th Quintile,Important,0.46204,75,137,0.37824,0.54583
2012,Indirect migration background,4th Quintile,Less important,0.34346,62,137,0.26365,0.42327
2012,Indirect migration background,5th Quintile,Important,0.46757,83,134,0.38277,0.55237
2012,Indirect migration background,5th Quintile,Less important,0.34749,51,134,0.26657,0.42842
2016,No migration background,1st Quintile,Very important,0.10684,252,2778,0.09535,0.11833
2016,No migration background,1st Quintile,Important,0.29034,771,2778,0.27346,0.30722
2016,No migration background,1st Quintile,Less important,0.38934,1200,2778,0.37121,0.40748
2016,No migration background,1st Quintile,Unimportant,0.21347,555,2778,0.19823,0.22871
2016,No migration background,2nd Quintile,Very important,0.08632,290,3448,0.07695,0.09570
2016,No migration background,2nd Quintile,Important,0.30397,1020,3448,0.28861,0.31932
2016,No migration background,2nd Quintile,Less important,0.44798,1601,3448,0.43138,0.46458
2016,No migration background,2nd Quintile,Unimportant,0.16173,537,3448,0.14944,0.17403
2016,No migration background,3rd Quintile,Very important,0.09058,312,3538,0.08112,0.10003
2016,No migration background,3rd Quintile,Important,0.32831,1189,3538,0.31283,0.34379
2016,No migration background,3rd Quintile,Less important,0.43169,1600,3538,0.41537,0.44802
2016,No migration background,3rd Quintile,Unimportant,0.14942,437,3538,0.13767,0.16117
2016,No migration background,4th Quintile,Very important,0.13078,457,3782,0.12003,0.14152
2016,No migration background,4th Quintile,Important,0.35567,1404,3782,0.34041,0.37093
2016,No migration background,4th Quintile,Less important,0.42216,1608,3782,0.40641,0.43790
2016,No migration background,4th Quintile,Unimportant,0.09140,313,3782,0.08221,0.10059
2016,No migration background,5th Quintile,Very important,0.15260,608,4170,0.14168,0.16351
2016,No migration background,5th Quintile,Important,0.42693,1761,4170,0.41192,0.44195
2016,No migration background,5th Quintile,Less important,0.36981,1587,4170,0.35516,0.38447
2016,No migration background,5th Quintile,Unimportant,0.05066,214,4170,0.04400,0.05732
2016,Direct migration background,1st Quintile,Very important,0.11775,241,1834,0.10299,0.13250
2016,Direct migration background,1st Quintile,Important,0.38938,771,1834,0.36706,0.41171
2016,Direct migration background,1st Quintile,Less important,0.35097,603,1834,0.32913,0.37282
2016,Direct migration background,1st Quintile,Unimportant,0.14189,219,1834,0.12592,0.15787
2016,Direct migration background,2nd Quintile,Very important,0.14321,165,1269,0.12393,0.16249
2016,Direct migration background,2nd Quintile,Important,0.37771,540,1269,0.35102,0.40439
2016,Direct migration background,2nd Quintile,Less important,0.36460,447,1269,0.33811,0.39109
2016,Direct migration background,2nd Quintile,Unimportant,0.11448,117,1269,0.09696,0.13201
2016,Direct migration background,3rd Quintile,Very important,0.15175,131,805,0.12695,0.17655
2016,Direct migration background,3rd Quintile,Important,0.40873,344,805,0.37475,0.44272
2016,Direct migration background,3rd Quintile,Less important,0.37726,276,805,0.34376,0.41077
2016,Direct migration background,3rd Quintile,Unimportant,0.06225,54,805,0.04555,0.07895
2016,Direct migration background,4th Quintile,Very important,0.16777,111,618,0.13829,0.19726
2016,Direct migration background,4th Quintile,Important,0.41477,274,618,0.37589,0.45365
2016,Direct migration background,4th Quintile,Less important,0.35403,202,618,0.31630,0.39177
2016,Direct migration background,4th Quintile,Unimportant,0.06342,31,618,0.04419,0.08266
2016,Direct migration background,5th Quintile,Very important,0.18494,98,474,0.14995,0.21993
2016,Direct migration background,5th Quintile,Important,0.44744,229,474,0.40263,0.49226
2016,Direct migration background,5th Quintile,Less important,0.30975,147,474,0.26808,0.35142
2016,Indirect migration background,1st Quintile,Very important,0.23898,104,406,0.19744,0.28051
2016,Indirect migration background,1st Quintile,Important,0.45017,174,406,0.40172,0.49862
2016,Indirect migration background,1st Quintile,Less important,0.26909,128,406,0.22590,0.31229
2016,Indirect migration background,2nd Quintile,Very important,0.15941,69,339,0.12038,0.19844
2016,Indirect migration background,2nd Quintile,Important,0.41038,150,339,0.35794,0.46282
2016,Indirect migration background,2nd Quintile,Less important,0.34275,120,339,0.29215,0.39335
2016,Indirect migration background,3rd Quintile,Very important,0.20504,45,251,0.15499,0.25509
2016,Indirect migration background,3rd Quintile,Important,0.39067,114,251,0.33019,0.45115
2016,Indirect migration background,3rd Quintile,Less important,0.36283,92,251,0.30323,0.42244
2016,Indirect migration background,4th Quintile,Very important,0.19694,48,222,0.14451,0.24937
2016,Indirect migration background,4th Quintile,Important,0.38777,105,222,0.32353,0.45201
2016,Indirect migration background,4th Quintile,Less important,0.37749,69,222,0.31357,0.44140
2016,Indirect migration background,5th Quintile,Very important,0.25262,52,186,0.19001,0.31524
2016,Indirect migration background,5th Quintile,Important,0.49973,80,186,0.42768,0.57178
2016,Indirect migration background,5th Quintile,Less important,0.22961,54,186,0.16900,0.29022
2021,No migration background,1st Quintile,Very important,0.10192,185,1959,0.08852,0.11532
2021,No migration background,1st Quintile,Important,0.28175,559,1959,0.26183,0.30168
2021,No migration background,1st Quintile,Less important,0.43784,881,1959,0.41586,0.45981
2021,No migration background,1st Quintile,Unimportant,0.17849,334,1959,0.16153,0.19545
2021,No migration background,2nd Quintile,Very important,0.11122,229,2398,0.09863,0.12380
2021,No migration background,2nd Quintile,Important,0.30684,771,2398,0.28838,0.32530
2021,No migration background,2nd Quintile,Less important,0.45043,1096,2398,0.43051,0.47034
2021,No migration background,2nd Quintile,Unimportant,0.13152,302,2398,0.11799,0.14505
2021,No migration background,3rd Quintile,Very important,0.09821,249,2466,0.08646,0.10995
2021,No migration background,3rd Quintile,Important,0.32443,825,2466,0.30595,0.34291
2021,No migration background,3rd Quintile,Less important,0.44899,1149,2466,0.42935,0.46862
2021,No migration background,3rd Quintile,Unimportant,0.12838,243,2466,0.11517,0.14158
2021,No migration background,4th Quintile,Very important,0.13555,357,2645,0.12250,0.14860
2021,No migration background,4th Quintile,Important,0.35207,957,2645,0.33386,0.37028
2021,No migration background,4th Quintile,Less important,0.42925,1133,2645,0.41038,0.44812
2021,No migration background,4th Quintile,Unimportant,0.08313,198,2645,0.07261,0.09365
2021,No migration background,5th Quintile,Very important,0.15621,582,3655,0.14444,0.16798
2021,No migration background,5th Quintile,Important,0.37827,1400,3655,0.36254,0.39399
2021,No migration background,5th Quintile,Less important,0.40293,1483,3655,0.38702,0.41883
2021,No migration background,5th Quintile,Unimportant,0.06259,190,3655,0.05474,0.07045
2021,Direct migration background,1st Quintile,Very important,0.17141,203,1037,0.14846,0.19436
2021,Direct migration background,1st Quintile,Important,0.38557,431,1037,0.35593,0.41520
2021,Direct migration background,1st Quintile,Less important,0.32560,320,1037,0.29706,0.35413
2021,Direct migration background,1st Quintile,Unimportant,0.11743,83,1037,0.09782,0.13703
2021,Direct migration background,2nd Quintile,Very important,0.13268,130,730,0.10805,0.15730
2021,Direct migration background,2nd Quintile,Important,0.39444,339,730,0.35896,0.42992
2021,Direct migration background,2nd Quintile,Less important,0.39525,213,730,0.35976,0.43074
2021,Direct migration background,2nd Quintile,Unimportant,0.07763,48,730,0.05820,0.09705
2021,Direct migration background,3rd Quintile,Very important,0.13073,83,460,0.09989,0.16158
2021,Direct migration background,3rd Quintile,Important,0.43574,235,460,0.39038,0.48110
2021,Direct migration background,3rd Quintile,Less important,0.37243,142,460,0.32821,0.41666
2021,Direct migration background,4th Quintile,Very important,0.15608,74,366,0.11885,0.19331
2021,Direct migration background,4th Quintile,Important,0.44901,168,366,0.39798,0.50003
2021,Direct migration background,4th Quintile,Less important,0.32425,124,366,0.27623,0.37228
2021,Direct migration background,5th Quintile,Very important,0.18476,97,414,0.14733,0.22220
2021,Direct migration background,5th Quintile,Important,0.50707,211,414,0.45885,0.55528
2021,Direct migration background,5th Quintile,Less important,0.26886,106,414,0.22610,0.31162
2021,Indirect migration background,1st Quintile,Very important,0.20048,52,218,0.14721,0.25375
2021,Indirect migration background,1st Quintile,Important,0.42540,95,218,0.35962,0.49119
2021,Indirect migration background,1st Quintile,Less important,0.31411,71,218,0.25235,0.37587
2021,Indirect migration background,2nd Quintile,Very important,0.21190,41,194,0.15424,0.26955
2021,Indirect migration background,2nd Quintile,Important,0.36985,86,194,0.30174,0.43796
2021,Indirect migration background,2nd Quintile,Less important,0.32232,67,194,0.25638,0.38826
2021,Indirect migration background,3rd Quintile,Important,0.37005,60,122,0.28402,0.45608
2021,Indirect migration background,3rd Quintile,Less important,0.43150,62,122,0.34325,0.51975
2021,Indirect migration background,4th Quintile,Important,0.46687,65,116,0.37569,0.55806
2021,Indirect migration background,4th Quintile,Less important,0.33191,51,116,0.24584,0.41797
2021,Indirect migration background,5th Quintile,Very important,0.16987,39,180,0.11486,0.22488
2021,Indirect migration background,5th Quintile,Important,0.45522,81,180,0.38227,0.52818
2021,Indirect migration background,5th Quintile,Less important,0.32079,60,180,0.25241,0.38917
