year,quintil_oecd,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,5th Quintile,Less important,0.34059,771,2202,0.32079,0.36038
1992,5th Quintile,Unimportant,0.06220,128,2202,0.05211,0.07229
1995,1st Quintile,Very important,0.08185,144,1884,0.06947,0.09423
1995,1st Quintile,Important,0.29870,589,1884,0.27803,0.31937
1995,1st Quintile,Less important,0.43454,851,1884,0.41215,0.45693
1995,1st Quintile,Unimportant,0.18491,300,1884,0.16737,0.20244
1995,2nd Quintile,Very important,0.07873,181,2289,0.06770,0.08977
1995,2nd Quintile,Important,0.33361,779,2289,0.31429,0.35293
1995,2nd Quintile,Less important,0.42934,1019,2289,0.40906,0.44963
1995,2nd Quintile,Unimportant,0.15831,310,2289,0.14335,0.17327
1995,3rd Quintile,Very important,0.10074,202,2342,0.08854,0.11293
1995,3rd Quintile,Important,0.34015,825,2342,0.32096,0.35934
1995,3rd Quintile,Less important,0.43041,1057,2342,0.41035,0.45046
1995,3rd Quintile,Unimportant,0.12871,258,2342,0.11514,0.14227
1995,4th Quintile,Very important,0.10317,242,2369,0.09092,0.11542
1995,4th Quintile,Important,0.38601,931,2369,0.36640,0.40562
1995,4th Quintile,Less important,0.42479,1018,2369,0.40488,0.44470
1995,4th Quintile,Unimportant,0.08603,178,2369,0.07473,0.09732
1995,5th Quintile,Very important,0.11672,284,2290,0.10357,0.12988
1995,5th Quintile,Important,0.45002,1004,2290,0.42964,0.47040
1995,5th Quintile,Less important,0.37294,867,2290,0.35313,0.39275
1995,5th Quintile,Unimportant,0.06032,135,2290,0.05056,0.07007
2004,1st Quintile,Very important,0.07889,246,3229,0.06959,0.08819
2004,1st Quintile,Important,0.31119,976,3229,0.29522,0.32716
2004,1st Quintile,Less important,0.40658,1378,3229,0.38963,0.42352
2004,1st Quintile,Unimportant,0.20335,629,3229,0.18947,0.21724
2004,2nd Quintile,Very important,0.08157,282,3760,0.07282,0.09032
2004,2nd Quintile,Important,0.30241,1185,3760,0.28773,0.31709
2004,2nd Quintile,Less important,0.45757,1728,3760,0.44164,0.47349
2004,2nd Quintile,Unimportant,0.15845,565,3760,0.14678,0.17013
2004,3rd Quintile,Very important,0.08205,328,4005,0.07355,0.09055
2004,3rd Quintile,Important,0.32287,1299,4005,0.30839,0.33735
2004,3rd Quintile,Less important,0.45900,1869,4005,0.44357,0.47444
2004,3rd Quintile,Unimportant,0.13607,509,4005,0.12545,0.14669
2004,4th Quintile,Very important,0.10499,447,4331,0.09586,0.11412
2004,4th Quintile,Important,0.38164,1659,4331,0.36717,0.39611
2004,4th Quintile,Less important,0.42150,1865,4331,0.40679,0.43620
2004,4th Quintile,Unimportant,0.09187,360,4331,0.08327,0.10048
2004,5th Quintile,Very important,0.12886,803,6184,0.12050,0.13721
2004,5th Quintile,Important,0.42112,2663,6184,0.40881,0.43342
2004,5th Quintile,Less important,0.38005,2335,6184,0.36795,0.39215
2004,5th Quintile,Unimportant,0.06997,383,6184,0.06361,0.07633
2008,1st Quintile,Very important,0.06576,180,2943,0.05680,0.07472
2008,1st Quintile,Important,0.25795,724,2943,0.24215,0.27376
2008,1st Quintile,Less important,0.42834,1305,2943,0.41046,0.44623
2008,1st Quintile,Unimportant,0.24794,734,2943,0.23234,0.26354
2008,2nd Quintile,Very important,0.06975,205,3365,0.06114,0.07836
2008,2nd Quintile,Important,0.27686,920,3365,0.26174,0.29198
2008,2nd Quintile,Less important,0.45785,1605,3365,0.44101,0.47469
2008,2nd Quintile,Unimportant,0.19554,635,3365,0.18214,0.20895
2008,3rd Quintile,Very important,0.06743,244,3805,0.05946,0.07540
2008,3rd Quintile,Important,0.34139,1293,3805,0.32633,0.35646
2008,3rd Quintile,Less important,0.43825,1729,3805,0.42248,0.45402
2008,3rd Quintile,Unimportant,0.15293,539,3805,0.14149,0.16437
2008,4th Quintile,Very important,0.07773,308,3863,0.06929,0.08618
2008,4th Quintile,Important,0.34578,1381,3863,0.33078,0.36078
2008,4th Quintile,Less important,0.46058,1754,3863,0.44486,0.47630
2008,4th Quintile,Unimportant,0.11591,420,3863,0.10581,0.12601
2008,5th Quintile,Very important,0.12598,612,5252,0.11701,0.13496
2008,5th Quintile,Important,0.40171,2223,5252,0.38845,0.41497
2008,5th Quintile,Less important,0.39654,2076,5252,0.38331,0.40977
2008,5th Quintile,Unimportant,0.07577,341,5252,0.06861,0.08292
2012,1st Quintile,Very important,0.09175,447,5307,0.08398,0.09952
2012,1st Quintile,Important,0.29719,1574,5307,0.28489,0.30949
2012,1st Quintile,Less important,0.41265,2372,5307,0.39940,0.42589
2012,1st Quintile,Unimportant,0.19842,914,5307,0.18768,0.20915
2012,2nd Quintile,Very important,0.08396,384,4932,0.07622,0.09170
2012,2nd Quintile,Important,0.34545,1631,4932,0.33217,0.35872
2012,2nd Quintile,Less important,0.40205,2215,4932,0.38836,0.41573
2012,2nd Quintile,Unimportant,0.16855,702,4932,0.15810,0.17900
2012,3rd Quintile,Very important,0.10883,446,4823,0.10004,0.11762
2012,3rd Quintile,Important,0.33833,1559,4823,0.32497,0.35168
2012,3rd Quintile,Less important,0.42549,2255,4823,0.41154,0.43945
2012,3rd Quintile,Unimportant,0.12735,563,4823,0.11794,0.13676
2012,4th Quintile,Very important,0.11322,519,4804,0.10426,0.12219
2012,4th Quintile,Important,0.36377,1736,4804,0.35017,0.37738
2012,4th Quintile,Less important,0.42705,2097,4804,0.41306,0.44104
2012,4th Quintile,Unimportant,0.09595,452,4804,0.08762,0.10428
2012,5th Quintile,Very important,0.13404,722,5246,0.12482,0.14326
2012,5th Quintile,Important,0.39570,2109,5246,0.38247,0.40894
2012,5th Quintile,Less important,0.40642,2084,5246,0.39313,0.41971
2012,5th Quintile,Unimportant,0.06384,331,5246,0.05722,0.07045
2016,1st Quintile,Very important,0.12022,597,5042,0.11124,0.12920
2016,1st Quintile,Important,0.32889,1716,5042,0.31592,0.34186
2016,1st Quintile,Less important,0.36976,1931,5042,0.35643,0.38309
2016,1st Quintile,Unimportant,0.18113,798,5042,0.17050,0.19176
2016,2nd Quintile,Very important,0.10144,524,5075,0.09314,0.10975
2016,2nd Quintile,Important,0.32428,1710,5075,0.31140,0.33716
2016,2nd Quintile,Less important,0.42593,2168,5075,0.41233,0.43954
2016,2nd Quintile,Unimportant,0.14834,673,5075,0.13856,0.15812
2016,3rd Quintile,Very important,0.10366,488,4606,0.09485,0.11246
2016,3rd Quintile,Important,0.34154,1647,4606,0.32784,0.35523
2016,3rd Quintile,Less important,0.42154,1968,4606,0.40728,0.43580
2016,3rd Quintile,Unimportant,0.13327,503,4606,0.12345,0.14308
2016,4th Quintile,Very important,0.13735,616,4633,0.12744,0.14726
2016,4th Quintile,Important,0.36293,1783,4633,0.34908,0.37678
2016,4th Quintile,Less important,0.41345,1879,4633,0.39927,0.42763
2016,4th Quintile,Unimportant,0.08627,355,4633,0.07819,0.09436
2016,5th Quintile,Very important,0.15954,758,4858,0.14924,0.16984
2016,5th Quintile,Important,0.43172,2070,4858,0.41779,0.44565
2016,5th Quintile,Less important,0.35879,1788,4858,0.34530,0.37228
2016,5th Quintile,Unimportant,0.04994,242,4858,0.04382,0.05607
2021,1st Quintile,Very important,0.12556,440,3232,0.11413,0.13698
2021,1st Quintile,Important,0.31680,1085,3232,0.30076,0.33284
2021,1st Quintile,Less important,0.40223,1272,3232,0.38532,0.41914
2021,1st Quintile,Unimportant,0.15541,435,3232,0.14292,0.16790
2021,2nd Quintile,Very important,0.12154,400,3332,0.11044,0.13263
2021,2nd Quintile,Important,0.32572,1196,3332,0.30980,0.34163
2021,2nd Quintile,Less important,0.43263,1376,3332,0.41580,0.44945
2021,2nd Quintile,Unimportant,0.12012,360,3332,0.10907,0.13116
2021,3rd Quintile,Very important,0.10653,355,3093,0.09566,0.11741
2021,3rd Quintile,Important,0.34085,1120,3093,0.32414,0.35755
2021,3rd Quintile,Less important,0.43835,1353,3093,0.42086,0.45584
2021,3rd Quintile,Unimportant,0.11427,265,3093,0.10306,0.12548
2021,4th Quintile,Very important,0.13731,459,3177,0.12534,0.14928
2021,4th Quintile,Important,0.36733,1190,3177,0.35056,0.38409
2021,4th Quintile,Less important,0.41380,1308,3177,0.39667,0.43093
2021,4th Quintile,Unimportant,0.08156,220,3177,0.07204,0.09108
2021,5th Quintile,Very important,0.15962,718,4272,0.14863,0.17060
2021,5th Quintile,Important,0.39432,1692,4272,0.37966,0.40898
2021,5th Quintile,Less important,0.38613,1649,4272,0.37152,0.40073
2021,5th Quintile,Unimportant,0.05994,213,4272,0.05282,0.06706
