year,age_gr,sex,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,male,Unimportant,0.04725,67,1270,0.03558,0.05893
1995,17-29 y.,female,Very important,0.16875,214,1339,0.14868,0.18881
1995,17-29 y.,female,Important,0.40775,559,1339,0.38142,0.43408
1995,17-29 y.,female,Less important,0.36852,490,1339,0.34267,0.39437
1995,17-29 y.,female,Unimportant,0.05498,76,1339,0.04277,0.06720
1995,30-45 y.,male,Very important,0.07732,128,1879,0.06524,0.08940
1995,30-45 y.,male,Important,0.35384,634,1879,0.33221,0.37546
1995,30-45 y.,male,Less important,0.47719,942,1879,0.45460,0.49978
1995,30-45 y.,male,Unimportant,0.09165,175,1879,0.07860,0.10470
1995,30-45 y.,female,Very important,0.09948,164,2003,0.08637,0.11259
1995,30-45 y.,female,Important,0.34241,686,2003,0.32162,0.36319
1995,30-45 y.,female,Less important,0.46217,966,2003,0.44033,0.48401
1995,30-45 y.,female,Unimportant,0.09595,187,2003,0.08305,0.10885
1995,46-65 y.,male,Very important,0.08415,129,1624,0.07064,0.09765
1995,46-65 y.,male,Important,0.37286,607,1624,0.34933,0.39638
1995,46-65 y.,male,Less important,0.44055,736,1624,0.41640,0.46471
1995,46-65 y.,male,Unimportant,0.10244,152,1624,0.08769,0.11720
1995,46-65 y.,female,Very important,0.09829,153,1621,0.08379,0.11279
1995,46-65 y.,female,Important,0.39880,653,1621,0.37496,0.42265
1995,46-65 y.,female,Less important,0.40878,667,1621,0.38484,0.43272
1995,46-65 y.,female,Unimportant,0.09413,148,1621,0.07991,0.10835
1995,66 and older,male,Very important,0.07981,48,547,0.05708,0.10254
1995,66 and older,male,Important,0.33279,176,547,0.29326,0.37231
1995,66 and older,male,Less important,0.35197,193,547,0.31191,0.39203
1995,66 and older,male,Unimportant,0.23543,130,547,0.19985,0.27102
1995,66 and older,female,Very important,0.07314,68,894,0.05607,0.09022
1995,66 and older,female,Important,0.28826,247,894,0.25855,0.31796
1995,66 and older,female,Less important,0.36448,333,894,0.33291,0.39605
1995,66 and older,female,Unimportant,0.27412,246,894,0.24486,0.30338
2004,17-29 y.,male,Very important,0.13143,262,1898,0.11623,0.14664
2004,17-29 y.,male,Important,0.40752,795,1898,0.38540,0.42963
2004,17-29 y.,male,Less important,0.37502,698,1898,0.35323,0.39681
2004,17-29 y.,male,Unimportant,0.08603,143,1898,0.07341,0.09865
2004,17-29 y.,female,Very important,0.15389,332,2039,0.13823,0.16956
2004,17-29 y.,female,Important,0.44049,879,2039,0.41894,0.46205
2004,17-29 y.,female,Less important,0.34313,718,2039,0.32252,0.36374
2004,17-29 y.,female,Unimportant,0.06248,110,2039,0.05198,0.07299
2004,30-45 y.,male,Very important,0.09578,290,3120,0.08545,0.10611
2004,30-45 y.,male,Important,0.34418,1065,3120,0.32750,0.36085
2004,30-45 y.,male,Less important,0.46136,1457,3120,0.44387,0.47886
2004,30-45 y.,male,Unimportant,0.09868,308,3120,0.08821,0.10915
2004,30-45 y.,female,Very important,0.08801,278,3388,0.07847,0.09755
2004,30-45 y.,female,Important,0.32680,1133,3388,0.31100,0.34260
2004,30-45 y.,female,Less important,0.48012,1629,3388,0.46329,0.49694
2004,30-45 y.,female,Unimportant,0.10508,348,3388,0.09475,0.11540
2004,46-65 y.,male,Very important,0.08931,328,3621,0.08002,0.09860
2004,46-65 y.,male,Important,0.35686,1334,3621,0.34125,0.37246
2004,46-65 y.,male,Less important,0.44142,1596,3621,0.42525,0.45760
2004,46-65 y.,male,Unimportant,0.11241,363,3621,0.10212,0.12270
2004,46-65 y.,female,Very important,0.09335,335,3717,0.08400,0.10271
2004,46-65 y.,female,Important,0.35069,1383,3717,0.33534,0.36603
2004,46-65 y.,female,Less important,0.43518,1610,3717,0.41924,0.45113
2004,46-65 y.,female,Unimportant,0.12077,389,3717,0.11030,0.13125
2004,66 and older,male,Very important,0.07530,138,1709,0.06279,0.08781
2004,66 and older,male,Important,0.33104,583,1709,0.30872,0.35335
2004,66 and older,male,Less important,0.40652,693,1709,0.38322,0.42981
2004,66 and older,male,Unimportant,0.18715,295,1709,0.16865,0.20565
2004,66 and older,female,Very important,0.07289,144,2020,0.06155,0.08422
2004,66 and older,female,Important,0.28972,610,2020,0.26993,0.30950
2004,66 and older,female,Less important,0.38055,775,2020,0.35937,0.40173
2004,66 and older,female,Unimportant,0.25685,491,2020,0.23779,0.27591
2008,17-29 y.,male,Very important,0.13344,200,1505,0.11625,0.15062
2008,17-29 y.,male,Important,0.38496,571,1505,0.36037,0.40955
2008,17-29 y.,male,Less important,0.37910,580,1505,0.35458,0.40362
2008,17-29 y.,male,Unimportant,0.10250,154,1505,0.08717,0.11783
2008,17-29 y.,female,Very important,0.14417,244,1643,0.12718,0.16116
2008,17-29 y.,female,Important,0.43068,690,1643,0.40673,0.45463
2008,17-29 y.,female,Less important,0.35037,590,1643,0.32729,0.37345
2008,17-29 y.,female,Unimportant,0.07478,119,1643,0.06206,0.08750
2008,30-45 y.,male,Very important,0.08114,187,2458,0.07035,0.09194
2008,30-45 y.,male,Important,0.33134,837,2458,0.31273,0.34995
2008,30-45 y.,male,Less important,0.46576,1163,2458,0.44604,0.48549
2008,30-45 y.,male,Unimportant,0.12176,271,2458,0.10883,0.13469
2008,30-45 y.,female,Very important,0.07132,184,2696,0.06160,0.08103
2008,30-45 y.,female,Important,0.33611,906,2696,0.31828,0.35395
2008,30-45 y.,female,Less important,0.48285,1321,2696,0.46398,0.50172
2008,30-45 y.,female,Unimportant,0.10972,285,2696,0.09792,0.12152
2008,46-65 y.,male,Very important,0.07244,205,3187,0.06344,0.08144
2008,46-65 y.,male,Important,0.32293,1100,3187,0.30670,0.33917
2008,46-65 y.,male,Less important,0.46144,1458,3187,0.44413,0.47875
2008,46-65 y.,male,Unimportant,0.14318,424,3187,0.13102,0.15534
2008,46-65 y.,female,Very important,0.06505,249,3488,0.05687,0.07324
2008,46-65 y.,female,Important,0.31429,1181,3488,0.29888,0.32970
2008,46-65 y.,female,Less important,0.46614,1608,3488,0.44958,0.48269
2008,46-65 y.,female,Unimportant,0.15452,450,3488,0.14253,0.16652
2008,66 and older,male,Very important,0.07803,152,2019,0.06633,0.08973
2008,66 and older,male,Important,0.29865,632,2019,0.27868,0.31862
2008,66 and older,male,Less important,0.40101,830,2019,0.37963,0.42239
2008,66 and older,male,Unimportant,0.22231,405,2019,0.20417,0.24045
2008,66 and older,female,Very important,0.05788,128,2234,0.04820,0.06757
2008,66 and older,female,Important,0.25309,625,2234,0.23505,0.27112
2008,66 and older,female,Less important,0.40434,920,2234,0.38398,0.42469
2008,66 and older,female,Unimportant,0.28469,561,2234,0.26597,0.30341
2012,17-29 y.,male,Very important,0.16738,318,1855,0.15039,0.18438
2012,17-29 y.,male,Important,0.41623,725,1855,0.39379,0.43867
2012,17-29 y.,male,Less important,0.34578,669,1855,0.32413,0.36743
2012,17-29 y.,male,Unimportant,0.07061,143,1855,0.05894,0.08227
2012,17-29 y.,female,Very important,0.19484,381,2118,0.17797,0.21171
2012,17-29 y.,female,Important,0.47523,898,2118,0.45395,0.49650
2012,17-29 y.,female,Less important,0.29185,720,2118,0.27249,0.31122
2012,17-29 y.,female,Unimportant,0.03808,119,2118,0.02993,0.04623
2012,30-45 y.,male,Very important,0.11311,359,3779,0.10301,0.12321
2012,30-45 y.,male,Important,0.37899,1329,3779,0.36352,0.39446
2012,30-45 y.,male,Less important,0.42165,1751,3779,0.40591,0.43740
2012,30-45 y.,male,Unimportant,0.08625,340,3779,0.07730,0.09520
2012,30-45 y.,female,Very important,0.13052,498,5278,0.12143,0.13961
2012,30-45 y.,female,Important,0.35222,1730,5278,0.33933,0.36511
2012,30-45 y.,female,Less important,0.42898,2540,5278,0.41563,0.44234
2012,30-45 y.,female,Unimportant,0.08828,510,5278,0.08062,0.09593
2012,46-65 y.,male,Very important,0.08809,379,4378,0.07970,0.09649
2012,46-65 y.,male,Important,0.34506,1528,4378,0.33098,0.35914
2012,46-65 y.,male,Less important,0.43746,1935,4378,0.42277,0.45216
2012,46-65 y.,male,Unimportant,0.12939,536,4378,0.11944,0.13933
2012,46-65 y.,female,Very important,0.09356,490,4980,0.08547,0.10165
2012,46-65 y.,female,Important,0.32842,1668,4980,0.31537,0.34146
2012,46-65 y.,female,Less important,0.44717,2236,4980,0.43336,0.46098
2012,46-65 y.,female,Unimportant,0.13085,586,4980,0.12149,0.14022
2012,66 and older,male,Very important,0.08562,218,2513,0.07468,0.09656
2012,66 and older,male,Important,0.31266,828,2513,0.29454,0.33079
2012,66 and older,male,Less important,0.41715,1041,2513,0.39787,0.43643
2012,66 and older,male,Unimportant,0.18457,426,2513,0.16939,0.19974
2012,66 and older,female,Very important,0.07854,215,2656,0.06831,0.08878
2012,66 and older,female,Important,0.29617,831,2656,0.27880,0.31353
2012,66 and older,female,Less important,0.38335,1007,2656,0.36486,0.40184
2012,66 and older,female,Unimportant,0.24194,603,2656,0.22565,0.25823
2016,17-29 y.,male,Very important,0.22123,391,1831,0.20221,0.24024
2016,17-29 y.,male,Important,0.42776,776,1831,0.40509,0.45043
2016,17-29 y.,male,Less important,0.29867,567,1831,0.27770,0.31964
2016,17-29 y.,male,Unimportant,0.05235,97,1831,0.04214,0.06255
2016,17-29 y.,female,Very important,0.26718,566,2021,0.24788,0.28648
2016,17-29 y.,female,Important,0.43612,870,2021,0.41450,0.45775
2016,17-29 y.,female,Less important,0.25466,501,2021,0.23566,0.27366
2016,17-29 y.,female,Unimportant,0.04204,84,2021,0.03328,0.05079
2016,30-45 y.,male,Very important,0.12288,319,2992,0.11112,0.13465
2016,30-45 y.,male,Important,0.38284,1199,2992,0.36542,0.40026
2016,30-45 y.,male,Less important,0.40682,1229,2992,0.38922,0.42443
2016,30-45 y.,male,Unimportant,0.08746,245,2992,0.07733,0.09758
2016,30-45 y.,female,Very important,0.13454,457,4092,0.12408,0.14500
2016,30-45 y.,female,Important,0.38124,1560,4092,0.36635,0.39612
2016,30-45 y.,female,Less important,0.41314,1736,4092,0.39805,0.42823
2016,30-45 y.,female,Unimportant,0.07108,339,4092,0.06320,0.07895
2016,46-65 y.,male,Very important,0.09801,380,3970,0.08876,0.10726
2016,46-65 y.,male,Important,0.35300,1431,3970,0.33813,0.36787
2016,46-65 y.,male,Less important,0.43871,1726,3970,0.42327,0.45415
2016,46-65 y.,male,Unimportant,0.11028,433,3970,0.10053,0.12002
2016,46-65 y.,female,Very important,0.09869,467,4618,0.09009,0.10730
2016,46-65 y.,female,Important,0.34953,1606,4618,0.33577,0.36328
2016,46-65 y.,female,Less important,0.43566,2030,4618,0.42135,0.44996
2016,46-65 y.,female,Unimportant,0.11613,515,4618,0.10688,0.12537
2016,66 and older,male,Very important,0.09374,217,2301,0.08183,0.10565
2016,66 and older,male,Important,0.32539,761,2301,0.30624,0.34453
2016,66 and older,male,Less important,0.40238,956,2301,0.38233,0.42242
2016,66 and older,male,Unimportant,0.17849,367,2301,0.16285,0.19414
2016,66 and older,female,Very important,0.07419,186,2394,0.06369,0.08470
2016,66 and older,female,Important,0.28353,725,2394,0.26547,0.30159
2016,66 and older,female,Less important,0.41182,992,2394,0.39210,0.43154
2016,66 and older,female,Unimportant,0.23046,491,2394,0.21358,0.24733
2021,17-29 y.,male,Very important,0.22404,302,1319,0.20153,0.24655
2021,17-29 y.,male,Important,0.39407,540,1319,0.36768,0.42045
2021,17-29 y.,male,Less important,0.33443,412,1319,0.30896,0.35990
2021,17-29 y.,male,Unimportant,0.04747,65,1319,0.03599,0.05895
2021,17-29 y.,female,Very important,0.28099,377,1383,0.25729,0.30469
2021,17-29 y.,female,Important,0.39116,596,1383,0.36543,0.41689
2021,17-29 y.,female,Less important,0.28968,368,1383,0.26576,0.31360
2021,17-29 y.,female,Unimportant,0.03817,42,1383,0.02807,0.04828
2021,30-45 y.,male,Very important,0.10208,243,1832,0.08821,0.11595
2021,30-45 y.,male,Important,0.40091,731,1832,0.37846,0.42335
2021,30-45 y.,male,Less important,0.41752,719,1832,0.39493,0.44011
2021,30-45 y.,male,Unimportant,0.07949,139,1832,0.06710,0.09188
2021,30-45 y.,female,Very important,0.16991,352,2312,0.15460,0.18522
2021,30-45 y.,female,Important,0.39267,912,2312,0.37276,0.41258
2021,30-45 y.,female,Less important,0.39084,913,2312,0.37094,0.41073
2021,30-45 y.,female,Unimportant,0.04659,135,2312,0.03799,0.05518
2021,46-65 y.,male,Very important,0.09927,338,3153,0.08884,0.10971
2021,46-65 y.,male,Important,0.33342,1132,3153,0.31696,0.34988
2021,46-65 y.,male,Less important,0.44962,1396,3153,0.43225,0.46698
2021,46-65 y.,male,Unimportant,0.11769,287,3153,0.10644,0.12894
2021,46-65 y.,female,Very important,0.09180,395,3632,0.08241,0.10119
2021,46-65 y.,female,Important,0.34431,1242,3632,0.32885,0.35976
2021,46-65 y.,female,Less important,0.45160,1675,3632,0.43541,0.46779
2021,46-65 y.,female,Unimportant,0.11229,320,3632,0.10202,0.12256
2021,66 and older,male,Very important,0.10293,186,1765,0.08875,0.11712
2021,66 and older,male,Important,0.30928,596,1765,0.28772,0.33085
2021,66 and older,male,Less important,0.45706,764,1765,0.43382,0.48031
2021,66 and older,male,Unimportant,0.13072,219,1765,0.11499,0.14645
2021,66 and older,female,Very important,0.10346,198,1763,0.08924,0.11768
2021,66 and older,female,Important,0.28262,559,1763,0.26159,0.30364
2021,66 and older,female,Less important,0.41451,717,1763,0.39151,0.43751
2021,66 and older,female,Unimportant,0.19941,289,1763,0.18075,0.21807
