year,pgisced97,regtyp,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Secondary Level,Rural regions,Important,0.28658,231,723,0.25360,0.31957
1992,Lower Secondary Level,Rural regions,Less important,0.39476,262,723,0.35911,0.43042
1992,Lower Secondary Level,Rural regions,Unimportant,0.22454,150,723,0.19411,0.25498
1992,Upper Secondary Level,No answer / don't know,Less important,0.42659,33,33,0.25523,0.59796
1992,Upper Secondary Level,Urban regions,Very important,0.12604,437,3563,0.11514,0.13694
1992,Upper Secondary Level,Urban regions,Important,0.38678,1389,3563,0.37079,0.40278
1992,Upper Secondary Level,Urban regions,Less important,0.38160,1401,3563,0.36565,0.39755
1992,Upper Secondary Level,Urban regions,Unimportant,0.10558,336,3563,0.09549,0.11567
1992,Upper Secondary Level,Rural regions,Very important,0.10682,232,2392,0.09443,0.11920
1992,Upper Secondary Level,Rural regions,Important,0.35912,919,2392,0.33989,0.37835
1992,Upper Secondary Level,Rural regions,Less important,0.42815,1036,2392,0.40832,0.44798
1992,Upper Secondary Level,Rural regions,Unimportant,0.10591,205,2392,0.09358,0.11825
1992,Post-secondary Non-tertiary Level,Urban regions,Very important,0.23648,42,200,0.17744,0.29551
1992,Post-secondary Non-tertiary Level,Urban regions,Important,0.36117,81,200,0.29444,0.42791
1992,Post-secondary Non-tertiary Level,Urban regions,Less important,0.33562,77,200,0.27001,0.40123
1992,Post-secondary Non-tertiary Level,Rural regions,Important,0.45915,31,31,0.28083,0.63748
1992,First Stage of Tertiary Education,Urban regions,Very important,0.12859,53,427,0.09680,0.16038
1992,First Stage of Tertiary Education,Urban regions,Important,0.41383,194,427,0.36706,0.46060
1992,First Stage of Tertiary Education,Urban regions,Less important,0.38762,180,427,0.34135,0.43389
1992,First Stage of Tertiary Education,Rural regions,Important,0.40103,111,240,0.33889,0.46316
1992,First Stage of Tertiary Education,Rural regions,Less important,0.40735,129,240,0.34506,0.46965
1992,Second Stage of Tertiary Education,Urban regions,Very important,0.16368,135,955,0.14020,0.18716
1992,Second Stage of Tertiary Education,Urban regions,Important,0.46521,434,955,0.43356,0.49686
1992,Second Stage of Tertiary Education,Urban regions,Less important,0.31338,338,955,0.28394,0.34281
1992,Second Stage of Tertiary Education,Urban regions,Unimportant,0.05773,48,955,0.04293,0.07253
1992,Second Stage of Tertiary Education,Rural regions,Very important,0.10939,58,596,0.08431,0.13447
1992,Second Stage of Tertiary Education,Rural regions,Important,0.43425,261,596,0.39442,0.47407
1992,Second Stage of Tertiary Education,Rural regions,Less important,0.41224,277,596,0.37269,0.45179
1995,No answer / don't know,Urban regions,Less important,0.43381,41,41,0.28023,0.58740
1995,Pre-primary Level,Urban regions,Very important,0.23745,39,156,0.17046,0.30444
1995,Pre-primary Level,Urban regions,Important,0.54967,80,156,0.47134,0.62800
1995,Pre-primary Level,Urban regions,Less important,0.20424,37,156,0.14077,0.26770
1995,Pre-primary Level,Rural regions,Important,0.45734,41,41,0.30295,0.61173
1995,Lower Secondary Level,Urban regions,Very important,0.09115,105,1146,0.07448,0.10782
1995,Lower Secondary Level,Urban regions,Important,0.34004,402,1146,0.31260,0.36748
1995,Lower Secondary Level,Urban regions,Less important,0.37613,444,1146,0.34808,0.40419
1995,Lower Secondary Level,Urban regions,Unimportant,0.19267,195,1146,0.16983,0.21552
1995,Lower Secondary Level,Rural regions,Very important,0.04787,35,673,0.03173,0.06402
1995,Lower Secondary Level,Rural regions,Important,0.28014,207,673,0.24619,0.31410
1995,Lower Secondary Level,Rural regions,Less important,0.41352,283,673,0.37629,0.45076
1995,Lower Secondary Level,Rural regions,Unimportant,0.25846,148,673,0.22536,0.29156
1995,Upper Secondary Level,Urban regions,Very important,0.09983,364,3667,0.09013,0.10953
1995,Upper Secondary Level,Urban regions,Important,0.36987,1364,3667,0.35424,0.38549
1995,Upper Secondary Level,Urban regions,Less important,0.41796,1554,3667,0.40199,0.43393
1995,Upper Secondary Level,Urban regions,Unimportant,0.11234,385,3667,0.10212,0.12257
1995,Upper Secondary Level,Rural regions,Very important,0.07387,168,2390,0.06338,0.08436
1995,Upper Secondary Level,Rural regions,Important,0.32686,811,2390,0.30806,0.34567
1995,Upper Secondary Level,Rural regions,Less important,0.47845,1157,2390,0.45842,0.49848
1995,Upper Secondary Level,Rural regions,Unimportant,0.12081,254,2390,0.10775,0.13388
1995,Post-secondary Non-tertiary Level,Urban regions,Very important,0.13498,37,272,0.09430,0.17566
1995,Post-secondary Non-tertiary Level,Urban regions,Important,0.40832,118,272,0.34980,0.46684
1995,Post-secondary Non-tertiary Level,Urban regions,Less important,0.40861,117,272,0.35008,0.46714
1995,Post-secondary Non-tertiary Level,Rural regions,Important,0.39182,42,90,0.29040,0.49324
1995,Post-secondary Non-tertiary Level,Rural regions,Less important,0.41473,48,90,0.31237,0.51709
1995,First Stage of Tertiary Education,Urban regions,Very important,0.10643,42,408,0.07647,0.13639
1995,First Stage of Tertiary Education,Urban regions,Important,0.39041,167,408,0.34301,0.43781
1995,First Stage of Tertiary Education,Urban regions,Less important,0.41544,199,408,0.36756,0.46331
1995,First Stage of Tertiary Education,Rural regions,Important,0.37032,100,248,0.31010,0.43055
1995,First Stage of Tertiary Education,Rural regions,Less important,0.47426,148,248,0.41199,0.53653
1995,Second Stage of Tertiary Education,Urban regions,Very important,0.14083,138,1064,0.11992,0.16174
1995,Second Stage of Tertiary Education,Urban regions,Important,0.44550,473,1064,0.41562,0.47538
1995,Second Stage of Tertiary Education,Urban regions,Less important,0.37226,411,1064,0.34320,0.40132
1995,Second Stage of Tertiary Education,Urban regions,Unimportant,0.04141,42,1064,0.02944,0.05339
1995,Second Stage of Tertiary Education,Rural regions,Very important,0.10337,60,642,0.07980,0.12694
1995,Second Stage of Tertiary Education,Rural regions,Important,0.41659,247,642,0.37842,0.45475
1995,Second Stage of Tertiary Education,Rural regions,Less important,0.41520,292,642,0.37705,0.45335
1995,Second Stage of Tertiary Education,Rural regions,Unimportant,0.06484,43,642,0.04578,0.08391
2004,No answer / don't know,Urban regions,Important,0.35049,70,133,0.26910,0.43189
2004,No answer / don't know,Urban regions,Less important,0.37042,63,133,0.28804,0.45280
2004,No answer / don't know,Rural regions,Important,0.35933,31,66,0.24268,0.47597
2004,No answer / don't know,Rural regions,Less important,0.40421,35,66,0.28491,0.52351
2004,Pre-primary Level,Urban regions,Very important,0.24747,107,420,0.20615,0.28879
2004,Pre-primary Level,Urban regions,Important,0.41972,185,420,0.37246,0.46697
2004,Pre-primary Level,Urban regions,Less important,0.28409,128,420,0.24091,0.32727
2004,Pre-primary Level,Rural regions,Very important,0.21349,32,183,0.15396,0.27303
2004,Pre-primary Level,Rural regions,Important,0.34771,79,183,0.27852,0.41690
2004,Pre-primary Level,Rural regions,Less important,0.32900,72,183,0.26074,0.39726
2004,Primary Level,Urban regions,Important,0.27607,47,177,0.21002,0.34211
2004,Primary Level,Urban regions,Less important,0.39349,69,177,0.32131,0.46566
2004,Primary Level,Urban regions,Unimportant,0.28855,61,177,0.22161,0.35549
2004,Lower Secondary Level,Urban regions,Very important,0.08467,146,1722,0.07151,0.09782
2004,Lower Secondary Level,Urban regions,Important,0.28387,515,1722,0.26257,0.30517
2004,Lower Secondary Level,Urban regions,Less important,0.42636,717,1722,0.40300,0.44973
2004,Lower Secondary Level,Urban regions,Unimportant,0.20510,344,1722,0.18602,0.22418
2004,Lower Secondary Level,Rural regions,Very important,0.05338,54,831,0.03808,0.06867
2004,Lower Secondary Level,Rural regions,Important,0.25523,236,831,0.22557,0.28489
2004,Lower Secondary Level,Rural regions,Less important,0.41364,347,831,0.38013,0.44714
2004,Lower Secondary Level,Rural regions,Unimportant,0.27776,194,831,0.24729,0.30823
2004,Upper Secondary Level,Urban regions,Very important,0.09513,651,6820,0.08817,0.10210
2004,Upper Secondary Level,Urban regions,Important,0.34795,2463,6820,0.33665,0.35926
2004,Upper Secondary Level,Urban regions,Less important,0.42964,2927,6820,0.41789,0.44138
2004,Upper Secondary Level,Urban regions,Unimportant,0.12728,779,6820,0.11937,0.13519
2004,Upper Secondary Level,Rural regions,Very important,0.07334,288,3924,0.06518,0.08149
2004,Upper Secondary Level,Rural regions,Important,0.31310,1233,3924,0.29859,0.32762
2004,Upper Secondary Level,Rural regions,Less important,0.47419,1903,3924,0.45856,0.48981
2004,Upper Secondary Level,Rural regions,Unimportant,0.13937,500,3924,0.12853,0.15021
2004,Post-secondary Non-tertiary Level,Urban regions,Very important,0.10719,98,887,0.08682,0.12757
2004,Post-secondary Non-tertiary Level,Urban regions,Important,0.41621,369,887,0.38376,0.44867
2004,Post-secondary Non-tertiary Level,Urban regions,Less important,0.39518,347,887,0.36299,0.42737
2004,Post-secondary Non-tertiary Level,Urban regions,Unimportant,0.08141,73,887,0.06341,0.09942
2004,Post-secondary Non-tertiary Level,Rural regions,Important,0.38725,102,215,0.32198,0.45251
2004,Post-secondary Non-tertiary Level,Rural regions,Less important,0.41747,113,215,0.35140,0.48355
2004,First Stage of Tertiary Education,Urban regions,Very important,0.10318,94,1035,0.08464,0.12172
2004,First Stage of Tertiary Education,Urban regions,Important,0.37449,403,1035,0.34499,0.40399
2004,First Stage of Tertiary Education,Urban regions,Less important,0.43789,457,1035,0.40765,0.46813
2004,First Stage of Tertiary Education,Urban regions,Unimportant,0.08444,81,1035,0.06749,0.10139
2004,First Stage of Tertiary Education,Rural regions,Very important,0.06225,39,598,0.04287,0.08163
2004,First Stage of Tertiary Education,Rural regions,Important,0.33773,197,598,0.29979,0.37567
2004,First Stage of Tertiary Education,Rural regions,Less important,0.47614,297,598,0.43608,0.51621
2004,First Stage of Tertiary Education,Rural regions,Unimportant,0.12388,65,598,0.09745,0.15031
2004,Second Stage of Tertiary Education,Urban regions,Very important,0.13357,395,3033,0.12146,0.14568
2004,Second Stage of Tertiary Education,Urban regions,Important,0.44893,1344,3033,0.43122,0.46663
2004,Second Stage of Tertiary Education,Urban regions,Less important,0.36038,1147,3033,0.34329,0.37747
2004,Second Stage of Tertiary Education,Urban regions,Unimportant,0.05712,147,3033,0.04886,0.06538
2004,Second Stage of Tertiary Education,Rural regions,Very important,0.10028,127,1253,0.08365,0.11692
2004,Second Stage of Tertiary Education,Rural regions,Important,0.39754,493,1253,0.37043,0.42465
2004,Second Stage of Tertiary Education,Rural regions,Less important,0.41846,534,1253,0.39113,0.44578
2004,Second Stage of Tertiary Education,Rural regions,Unimportant,0.08372,99,1253,0.06838,0.09906
2008,No answer / don't know,Urban regions,Very important,0.17755,39,191,0.12321,0.23189
2008,No answer / don't know,Urban regions,Important,0.40342,87,191,0.33366,0.47318
2008,No answer / don't know,Urban regions,Less important,0.26852,65,191,0.20550,0.33154
2008,No answer / don't know,Rural regions,Important,0.38256,41,82,0.27672,0.48840
2008,No answer / don't know,Rural regions,Less important,0.33818,41,82,0.23515,0.44121
2008,Pre-primary Level,Urban regions,Very important,0.12724,42,217,0.08280,0.17168
2008,Pre-primary Level,Urban regions,Important,0.48447,108,217,0.41782,0.55111
2008,Pre-primary Level,Urban regions,Less important,0.31785,67,217,0.25575,0.37995
2008,Pre-primary Level,Rural regions,Important,0.41896,48,90,0.31646,0.52147
2008,Pre-primary Level,Rural regions,Less important,0.34402,42,90,0.24532,0.44272
2008,Primary Level,Urban regions,Important,0.37218,40,128,0.28811,0.45625
2008,Primary Level,Urban regions,Less important,0.26421,46,128,0.18752,0.34089
2008,Primary Level,Urban regions,Unimportant,0.34290,42,128,0.26034,0.42546
2008,Lower Secondary Level,Urban regions,Very important,0.07023,88,1323,0.05645,0.08400
2008,Lower Secondary Level,Urban regions,Important,0.24579,339,1323,0.22258,0.26900
2008,Lower Secondary Level,Urban regions,Less important,0.43057,565,1323,0.40388,0.45726
2008,Lower Secondary Level,Urban regions,Unimportant,0.25341,331,1323,0.22996,0.27686
2008,Lower Secondary Level,Rural regions,Important,0.23941,168,651,0.20660,0.27221
2008,Lower Secondary Level,Rural regions,Less important,0.43050,293,651,0.39244,0.46857
2008,Lower Secondary Level,Rural regions,Unimportant,0.29205,190,651,0.25710,0.32701
2008,Upper Secondary Level,Urban regions,Very important,0.07621,458,6077,0.06954,0.08288
2008,Upper Secondary Level,Urban regions,Important,0.31981,2013,6077,0.30808,0.33154
2008,Upper Secondary Level,Urban regions,Less important,0.44435,2712,6077,0.43186,0.45685
2008,Upper Secondary Level,Urban regions,Unimportant,0.15963,894,6077,0.15042,0.16884
2008,Upper Secondary Level,Rural regions,Very important,0.05758,205,3606,0.04997,0.06518
2008,Upper Secondary Level,Rural regions,Important,0.29360,1039,3606,0.27873,0.30846
2008,Upper Secondary Level,Rural regions,Less important,0.47396,1763,3606,0.45766,0.49026
2008,Upper Secondary Level,Rural regions,Unimportant,0.17487,599,3606,0.16247,0.18727
2008,Post-secondary Non-tertiary Level,Urban regions,Very important,0.08930,74,810,0.06965,0.10895
2008,Post-secondary Non-tertiary Level,Urban regions,Important,0.39531,324,810,0.36162,0.42900
2008,Post-secondary Non-tertiary Level,Urban regions,Less important,0.42399,337,810,0.38994,0.45805
2008,Post-secondary Non-tertiary Level,Urban regions,Unimportant,0.09140,75,810,0.07154,0.11126
2008,Post-secondary Non-tertiary Level,Rural regions,Important,0.35756,101,231,0.29562,0.41950
2008,Post-secondary Non-tertiary Level,Rural regions,Less important,0.49375,130,231,0.42913,0.55836
2008,First Stage of Tertiary Education,Urban regions,Very important,0.08965,65,875,0.07071,0.10859
2008,First Stage of Tertiary Education,Urban regions,Important,0.34286,316,875,0.31139,0.37432
2008,First Stage of Tertiary Education,Urban regions,Less important,0.44296,401,875,0.41003,0.47590
2008,First Stage of Tertiary Education,Urban regions,Unimportant,0.12453,93,875,0.10264,0.14642
2008,First Stage of Tertiary Education,Rural regions,Very important,0.05944,33,538,0.03944,0.07943
2008,First Stage of Tertiary Education,Rural regions,Important,0.28642,161,538,0.24818,0.32466
2008,First Stage of Tertiary Education,Rural regions,Less important,0.52401,267,538,0.48177,0.56626
2008,First Stage of Tertiary Education,Rural regions,Unimportant,0.13013,77,538,0.10167,0.15859
2008,Second Stage of Tertiary Education,Urban regions,Very important,0.13715,363,2973,0.12478,0.14951
2008,Second Stage of Tertiary Education,Urban regions,Important,0.40022,1265,2973,0.38261,0.41784
2008,Second Stage of Tertiary Education,Urban regions,Less important,0.39213,1183,2973,0.37458,0.40968
2008,Second Stage of Tertiary Education,Urban regions,Unimportant,0.07050,162,2973,0.06130,0.07971
2008,Second Stage of Tertiary Education,Rural regions,Very important,0.09474,102,1209,0.07822,0.11125
2008,Second Stage of Tertiary Education,Rural regions,Important,0.38356,483,1209,0.35614,0.41099
2008,Second Stage of Tertiary Education,Rural regions,Less important,0.43495,537,1209,0.40699,0.46290
2008,Second Stage of Tertiary Education,Rural regions,Unimportant,0.08675,87,1209,0.07088,0.10262
2012,No answer / don't know,Urban regions,Very important,0.23832,56,251,0.18551,0.29114
2012,No answer / don't know,Urban regions,Important,0.38148,112,251,0.32127,0.44169
2012,No answer / don't know,Urban regions,Less important,0.30417,83,251,0.24714,0.36120
2012,No answer / don't know,Rural regions,Important,0.30676,50,101,0.21637,0.39715
2012,No answer / don't know,Rural regions,Less important,0.33539,51,101,0.24285,0.42793
2012,Pre-primary Level,Urban regions,Very important,0.22793,82,314,0.18146,0.27440
2012,Pre-primary Level,Urban regions,Important,0.45676,149,314,0.40157,0.51194
2012,Pre-primary Level,Urban regions,Less important,0.28624,83,314,0.23617,0.33632
2012,Pre-primary Level,Rural regions,Very important,0.24595,35,141,0.17461,0.31728
2012,Pre-primary Level,Rural regions,Important,0.38380,58,141,0.30325,0.46436
2012,Pre-primary Level,Rural regions,Less important,0.33465,48,141,0.25649,0.41282
2012,Primary Level,Urban regions,Important,0.30793,81,228,0.24788,0.36798
2012,Primary Level,Urban regions,Less important,0.34434,97,228,0.28253,0.40615
2012,Primary Level,Urban regions,Unimportant,0.21443,50,228,0.16104,0.26782
2012,Primary Level,Rural regions,Less important,0.41788,51,88,0.31424,0.52152
2012,Primary Level,Rural regions,Unimportant,0.23666,37,88,0.14735,0.32597
2012,Lower Secondary Level,Urban regions,Very important,0.09723,195,1833,0.08367,0.11080
2012,Lower Secondary Level,Urban regions,Important,0.32514,583,1833,0.30369,0.34659
2012,Lower Secondary Level,Urban regions,Less important,0.36882,741,1833,0.34673,0.39092
2012,Lower Secondary Level,Urban regions,Unimportant,0.20881,314,1833,0.19019,0.22742
2012,Lower Secondary Level,Rural regions,Very important,0.09061,88,1051,0.07324,0.10797
2012,Lower Secondary Level,Rural regions,Important,0.26802,296,1051,0.24123,0.29482
2012,Lower Secondary Level,Rural regions,Less important,0.37152,415,1051,0.34229,0.40075
2012,Lower Secondary Level,Rural regions,Unimportant,0.26985,252,1051,0.24300,0.29670
2012,Upper Secondary Level,Urban regions,Very important,0.10707,782,7961,0.10028,0.11386
2012,Upper Secondary Level,Urban regions,Important,0.35091,2731,7961,0.34042,0.36139
2012,Upper Secondary Level,Urban regions,Less important,0.41303,3478,7961,0.40221,0.42384
2012,Upper Secondary Level,Urban regions,Unimportant,0.12900,970,7961,0.12163,0.13636
2012,Upper Secondary Level,Rural regions,Very important,0.07905,383,5551,0.07195,0.08615
2012,Upper Secondary Level,Rural regions,Important,0.32168,1690,5551,0.30939,0.33397
2012,Upper Secondary Level,Rural regions,Less important,0.44090,2647,5551,0.42784,0.45396
2012,Upper Secondary Level,Rural regions,Unimportant,0.15837,831,5551,0.14876,0.16797
2012,Post-secondary Non-tertiary Level,Urban regions,Very important,0.11930,155,1405,0.10234,0.13625
2012,Post-secondary Non-tertiary Level,Urban regions,Important,0.37655,507,1405,0.35121,0.40189
2012,Post-secondary Non-tertiary Level,Urban regions,Less important,0.42551,623,1405,0.39964,0.45137
2012,Post-secondary Non-tertiary Level,Urban regions,Unimportant,0.07865,120,1405,0.06457,0.09273
2012,Post-secondary Non-tertiary Level,Rural regions,Very important,0.08336,48,555,0.06034,0.10637
2012,Post-secondary Non-tertiary Level,Rural regions,Important,0.40899,212,555,0.36805,0.44993
2012,Post-secondary Non-tertiary Level,Rural regions,Less important,0.44801,250,555,0.40659,0.48942
2012,Post-secondary Non-tertiary Level,Rural regions,Unimportant,0.05965,45,555,0.03993,0.07937
2012,First Stage of Tertiary Education,Urban regions,Very important,0.10928,102,1059,0.09048,0.12808
2012,First Stage of Tertiary Education,Urban regions,Important,0.31997,356,1059,0.29186,0.34807
2012,First Stage of Tertiary Education,Urban regions,Less important,0.47786,507,1059,0.44776,0.50796
2012,First Stage of Tertiary Education,Urban regions,Unimportant,0.09290,94,1059,0.07540,0.11039
2012,First Stage of Tertiary Education,Rural regions,Very important,0.05754,49,740,0.04075,0.07432
2012,First Stage of Tertiary Education,Rural regions,Important,0.31669,231,740,0.28315,0.35023
2012,First Stage of Tertiary Education,Rural regions,Less important,0.50562,369,740,0.46957,0.54167
2012,First Stage of Tertiary Education,Rural regions,Unimportant,0.12016,91,740,0.09671,0.14360
2012,Second Stage of Tertiary Education,Urban regions,Very important,0.15192,626,4373,0.14128,0.16256
2012,Second Stage of Tertiary Education,Urban regions,Important,0.42699,1753,4373,0.41232,0.44165
2012,Second Stage of Tertiary Education,Urban regions,Less important,0.35837,1717,4373,0.34416,0.37259
2012,Second Stage of Tertiary Education,Urban regions,Unimportant,0.06272,277,4373,0.05553,0.06991
2012,Second Stage of Tertiary Education,Rural regions,Very important,0.11958,188,1759,0.10441,0.13474
2012,Second Stage of Tertiary Education,Rural regions,Important,0.38300,702,1759,0.36028,0.40573
2012,Second Stage of Tertiary Education,Rural regions,Less important,0.41640,739,1759,0.39336,0.43944
2012,Second Stage of Tertiary Education,Rural regions,Unimportant,0.08102,130,1759,0.06827,0.09378
2016,No answer / don't know,Urban regions,Very important,0.16475,92,396,0.12817,0.20133
2016,No answer / don't know,Urban regions,Important,0.41771,167,396,0.36908,0.46635
2016,No answer / don't know,Urban regions,Less important,0.31041,104,396,0.26478,0.35604
2016,No answer / don't know,Urban regions,Unimportant,0.10713,33,396,0.07663,0.13763
2016,No answer / don't know,Rural regions,Very important,0.16101,36,188,0.10833,0.21369
2016,No answer / don't know,Rural regions,Important,0.36711,82,188,0.29802,0.43620
2016,No answer / don't know,Rural regions,Less important,0.37570,70,188,0.30629,0.44512
2016,Pre-primary Level,Urban regions,Very important,0.33997,91,243,0.28028,0.39965
2016,Pre-primary Level,Urban regions,Important,0.46787,105,243,0.40500,0.53074
2016,Pre-primary Level,Urban regions,Less important,0.15163,47,243,0.10644,0.19682
2016,Pre-primary Level,Rural regions,Important,0.43492,40,40,0.27933,0.59051
2016,Primary Level,Urban regions,Very important,0.11642,39,281,0.07885,0.15399
2016,Primary Level,Urban regions,Important,0.29662,89,281,0.24311,0.35012
2016,Primary Level,Urban regions,Less important,0.33559,101,281,0.28028,0.39090
2016,Primary Level,Urban regions,Unimportant,0.25137,52,281,0.20056,0.30218
2016,Primary Level,Rural regions,Important,0.25813,39,118,0.17883,0.33742
2016,Primary Level,Rural regions,Less important,0.28375,44,118,0.20206,0.36544
2016,Primary Level,Rural regions,Unimportant,0.28382,35,118,0.20212,0.36551
2016,Lower Secondary Level,Urban regions,Very important,0.10385,204,1675,0.08923,0.11846
2016,Lower Secondary Level,Urban regions,Important,0.34212,602,1675,0.31939,0.36485
2016,Lower Secondary Level,Urban regions,Less important,0.37740,614,1675,0.35418,0.40062
2016,Lower Secondary Level,Urban regions,Unimportant,0.17663,255,1675,0.15837,0.19490
2016,Lower Secondary Level,Rural regions,Very important,0.09946,94,903,0.07992,0.11899
2016,Lower Secondary Level,Rural regions,Important,0.27509,280,903,0.24594,0.30423
2016,Lower Secondary Level,Rural regions,Less important,0.38998,350,903,0.35815,0.42181
2016,Lower Secondary Level,Rural regions,Unimportant,0.23548,179,903,0.20779,0.26317
2016,Upper Secondary Level,Urban regions,Very important,0.11945,764,6589,0.11162,0.12728
2016,Upper Secondary Level,Urban regions,Important,0.35633,2401,6589,0.34477,0.36790
2016,Upper Secondary Level,Urban regions,Less important,0.40229,2678,6589,0.39045,0.41413
2016,Upper Secondary Level,Urban regions,Unimportant,0.12193,746,6589,0.11403,0.12983
2016,Upper Secondary Level,Rural regions,Very important,0.09629,363,4393,0.08757,0.10501
2016,Upper Secondary Level,Rural regions,Important,0.30207,1320,4393,0.28849,0.31565
2016,Upper Secondary Level,Rural regions,Less important,0.44959,2059,4393,0.43488,0.46431
2016,Upper Secondary Level,Rural regions,Unimportant,0.15205,651,4393,0.14143,0.16267
2016,Post-secondary Non-tertiary Level,Urban regions,Very important,0.12974,192,1476,0.11259,0.14688
2016,Post-secondary Non-tertiary Level,Urban regions,Important,0.39959,613,1476,0.37459,0.42459
2016,Post-secondary Non-tertiary Level,Urban regions,Less important,0.41090,573,1476,0.38579,0.43600
2016,Post-secondary Non-tertiary Level,Urban regions,Unimportant,0.05978,98,1476,0.04768,0.07187
2016,Post-secondary Non-tertiary Level,Rural regions,Very important,0.10026,56,546,0.07505,0.12548
2016,Post-secondary Non-tertiary Level,Rural regions,Important,0.40623,215,546,0.36499,0.44746
2016,Post-secondary Non-tertiary Level,Rural regions,Less important,0.42808,235,546,0.38654,0.46962
2016,Post-secondary Non-tertiary Level,Rural regions,Unimportant,0.06543,40,546,0.04467,0.08619
2016,First Stage of Tertiary Education,Urban regions,Very important,0.09445,75,829,0.07453,0.11437
2016,First Stage of Tertiary Education,Urban regions,Important,0.34475,305,829,0.31238,0.37713
2016,First Stage of Tertiary Education,Urban regions,Less important,0.46301,380,829,0.42905,0.49698
2016,First Stage of Tertiary Education,Urban regions,Unimportant,0.09778,69,829,0.07755,0.11801
2016,First Stage of Tertiary Education,Rural regions,Very important,0.07084,43,568,0.04972,0.09196
2016,First Stage of Tertiary Education,Rural regions,Important,0.31943,182,568,0.28105,0.35781
2016,First Stage of Tertiary Education,Rural regions,Less important,0.48035,274,568,0.43923,0.52148
2016,First Stage of Tertiary Education,Rural regions,Unimportant,0.12938,69,568,0.10175,0.15700
2016,Second Stage of Tertiary Education,Urban regions,Very important,0.17214,670,4242,0.16078,0.18350
2016,Second Stage of Tertiary Education,Urban regions,Important,0.42959,1842,4242,0.41469,0.44449
2016,Second Stage of Tertiary Education,Urban regions,Less important,0.33910,1508,4242,0.32485,0.35335
2016,Second Stage of Tertiary Education,Urban regions,Unimportant,0.05917,222,4242,0.05207,0.06627
