year,bula_h,quintil_oecd,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Important,0.34931,42,90,0.25026,0.44836
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Less important,0.42917,48,90,0.32634,0.53200
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Important,0.35902,40,86,0.25704,0.46101
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Less important,0.36674,46,86,0.26429,0.46919
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Important,0.34258,42,95,0.24664,0.43852
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Less important,0.40229,53,95,0.30316,0.50142
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Important,0.39225,38,38,0.23492,0.54957
1990,Baden-Wuerttemberg,1st Quintile,Important,0.25102,39,101,0.16604,0.33601
1990,Baden-Wuerttemberg,1st Quintile,Less important,0.41298,62,101,0.31647,0.50948
1990,Baden-Wuerttemberg,2nd Quintile,Important,0.35003,84,220,0.28686,0.41321
1990,Baden-Wuerttemberg,2nd Quintile,Less important,0.41459,103,220,0.34934,0.47984
1990,Baden-Wuerttemberg,2nd Quintile,Unimportant,0.13944,33,220,0.09356,0.18532
1990,Baden-Wuerttemberg,3rd Quintile,Very important,0.15405,40,227,0.10698,0.20111
1990,Baden-Wuerttemberg,3rd Quintile,Important,0.39943,91,227,0.33557,0.46328
1990,Baden-Wuerttemberg,3rd Quintile,Less important,0.38850,96,227,0.32495,0.45205
1990,Baden-Wuerttemberg,4th Quintile,Very important,0.14834,32,227,0.10200,0.19468
1990,Baden-Wuerttemberg,4th Quintile,Important,0.40026,96,227,0.33638,0.46414
1990,Baden-Wuerttemberg,4th Quintile,Less important,0.38076,99,227,0.31745,0.44407
1990,Baden-Wuerttemberg,5th Quintile,Very important,0.12450,38,257,0.08405,0.16494
1990,Baden-Wuerttemberg,5th Quintile,Important,0.43102,116,257,0.37035,0.49168
1990,Baden-Wuerttemberg,5th Quintile,Less important,0.38615,103,257,0.32651,0.44579
1990,Bavaria,1st Quintile,Important,0.36223,69,163,0.28822,0.43625
1990,Bavaria,1st Quintile,Less important,0.36989,63,163,0.29554,0.44423
1990,Bavaria,1st Quintile,Unimportant,0.20352,31,163,0.14152,0.26552
1990,Bavaria,2nd Quintile,Important,0.38721,90,216,0.32210,0.45232
1990,Bavaria,2nd Quintile,Less important,0.36446,89,216,0.30013,0.42879
1990,Bavaria,2nd Quintile,Unimportant,0.16165,37,216,0.11244,0.21085
1990,Bavaria,3rd Quintile,Important,0.35755,72,159,0.28281,0.43228
1990,Bavaria,3rd Quintile,Less important,0.39504,87,159,0.31882,0.47127
1990,Bavaria,4th Quintile,Very important,0.12899,40,287,0.09014,0.16783
1990,Bavaria,4th Quintile,Important,0.33693,111,287,0.28215,0.39171
1990,Bavaria,4th Quintile,Less important,0.44963,136,287,0.39198,0.50729
1990,Bavaria,5th Quintile,Very important,0.13545,46,310,0.09730,0.17361
1990,Bavaria,5th Quintile,Important,0.42453,139,310,0.36942,0.47964
1990,Bavaria,5th Quintile,Less important,0.35160,125,310,0.29837,0.40484
1990,Berlin,5th Quintile,Important,0.47557,33,33,0.30253,0.64860
1992,Lower Saxony,1st Quintile,Less important,0.39884,36,36,0.23662,0.56107
1992,Lower Saxony,2nd Quintile,Important,0.27878,32,92,0.18665,0.37091
1992,Lower Saxony,2nd Quintile,Less important,0.50282,60,92,0.40009,0.60555
1992,Lower Saxony,3rd Quintile,Important,0.35984,61,138,0.27947,0.44021
1992,Lower Saxony,3rd Quintile,Less important,0.41235,77,138,0.32992,0.49478
1992,Lower Saxony,4th Quintile,Important,0.39216,93,189,0.32237,0.46195
1992,Lower Saxony,4th Quintile,Less important,0.37662,96,189,0.30736,0.44588
1992,Lower Saxony,5th Quintile,Important,0.42906,89,169,0.35422,0.50391
1992,Lower Saxony,5th Quintile,Less important,0.34701,80,169,0.27503,0.41900
1992,North Rhine-Westphalia,1st Quintile,Important,0.31843,61,176,0.24941,0.38746
1992,North Rhine-Westphalia,1st Quintile,Less important,0.41374,84,176,0.34077,0.48671
1992,North Rhine-Westphalia,1st Quintile,Unimportant,0.17836,31,176,0.12164,0.23508
1992,North Rhine-Westphalia,2nd Quintile,Important,0.44324,142,302,0.38712,0.49936
1992,North Rhine-Westphalia,2nd Quintile,Less important,0.34891,123,302,0.29506,0.40275
1992,North Rhine-Westphalia,2nd Quintile,Unimportant,0.13216,37,302,0.09390,0.17042
1992,North Rhine-Westphalia,3rd Quintile,Very important,0.11106,35,382,0.07951,0.14261
1992,North Rhine-Westphalia,3rd Quintile,Important,0.39253,156,382,0.34350,0.44157
1992,North Rhine-Westphalia,3rd Quintile,Less important,0.41080,157,382,0.36140,0.46020
1992,North Rhine-Westphalia,3rd Quintile,Unimportant,0.08561,34,382,0.05751,0.11370
1992,North Rhine-Westphalia,4th Quintile,Very important,0.14352,61,398,0.10903,0.17801
1992,North Rhine-Westphalia,4th Quintile,Important,0.43836,192,398,0.38955,0.48717
1992,North Rhine-Westphalia,4th Quintile,Less important,0.34086,145,398,0.29424,0.38749
1992,North Rhine-Westphalia,5th Quintile,Very important,0.16544,76,528,0.13371,0.19716
1992,North Rhine-Westphalia,5th Quintile,Important,0.44796,254,528,0.40551,0.49042
1992,North Rhine-Westphalia,5th Quintile,Less important,0.34881,198,528,0.30812,0.38950
1992,Hesse,2nd Quintile,Less important,0.47498,44,44,0.32572,0.62424
1992,Hesse,3rd Quintile,Important,0.45557,49,89,0.35151,0.55962
1992,Hesse,3rd Quintile,Less important,0.35455,40,89,0.25460,0.45450
1992,Hesse,4th Quintile,Important,0.41024,63,131,0.32569,0.49480
1992,Hesse,4th Quintile,Less important,0.40437,68,131,0.32000,0.48873
1992,Hesse,5th Quintile,Very important,0.22176,47,205,0.16475,0.27877
1992,Hesse,5th Quintile,Important,0.38226,90,205,0.31558,0.44895
1992,Hesse,5th Quintile,Less important,0.26950,68,205,0.20862,0.33039
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Less important,0.45549,36,36,0.29049,0.62048
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Important,0.35431,46,102,0.26103,0.44759
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Less important,0.38965,56,102,0.29454,0.48476
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Important,0.35468,47,95,0.25796,0.45140
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Less important,0.36365,48,95,0.26640,0.46090
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Important,0.40087,50,91,0.29962,0.50212
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Less important,0.30251,41,91,0.20761,0.39741
1992,Baden-Wuerttemberg,2nd Quintile,Important,0.33466,55,123,0.25092,0.41839
1992,Baden-Wuerttemberg,2nd Quintile,Less important,0.39806,68,123,0.31120,0.48492
1992,Baden-Wuerttemberg,3rd Quintile,Important,0.26361,59,157,0.19447,0.33275
1992,Baden-Wuerttemberg,3rd Quintile,Less important,0.48924,98,157,0.41080,0.56769
1992,Baden-Wuerttemberg,4th Quintile,Very important,0.15225,38,251,0.10772,0.19679
1992,Baden-Wuerttemberg,4th Quintile,Important,0.41175,116,251,0.35074,0.47276
1992,Baden-Wuerttemberg,4th Quintile,Less important,0.35926,97,251,0.29979,0.41874
1992,Baden-Wuerttemberg,5th Quintile,Very important,0.16027,60,346,0.12156,0.19898
1992,Baden-Wuerttemberg,5th Quintile,Important,0.44155,154,346,0.38915,0.49395
1992,Baden-Wuerttemberg,5th Quintile,Less important,0.34304,132,346,0.29295,0.39314
1992,Bavaria,1st Quintile,Important,0.28388,34,107,0.19805,0.36972
1992,Bavaria,1st Quintile,Less important,0.34779,40,107,0.25713,0.43846
1992,Bavaria,1st Quintile,Unimportant,0.28937,33,107,0.20304,0.37570
1992,Bavaria,2nd Quintile,Important,0.39152,62,127,0.30629,0.47674
1992,Bavaria,2nd Quintile,Less important,0.36115,65,127,0.27728,0.44502
1992,Bavaria,3rd Quintile,Important,0.29286,76,219,0.23245,0.35327
1992,Bavaria,3rd Quintile,Less important,0.44590,109,219,0.37992,0.51189
1992,Bavaria,3rd Quintile,Unimportant,0.14339,34,219,0.09687,0.18991
1992,Bavaria,4th Quintile,Very important,0.14500,49,385,0.10978,0.18022
1992,Bavaria,4th Quintile,Important,0.31816,126,385,0.27157,0.36474
1992,Bavaria,4th Quintile,Less important,0.40510,162,385,0.35600,0.45420
1992,Bavaria,4th Quintile,Unimportant,0.13174,48,385,0.09791,0.16557
1992,Bavaria,5th Quintile,Very important,0.14537,63,364,0.10911,0.18163
1992,Bavaria,5th Quintile,Important,0.41347,153,364,0.36281,0.46413
1992,Bavaria,5th Quintile,Less important,0.37197,148,364,0.32224,0.42169
1992,Berlin,1st Quintile,Important,0.40975,35,74,0.29693,0.52257
1992,Berlin,1st Quintile,Less important,0.33903,39,74,0.23044,0.44762
1992,Berlin,2nd Quintile,Important,0.43355,37,71,0.31746,0.54964
1992,Berlin,2nd Quintile,Less important,0.37349,34,71,0.26017,0.48681
1992,Berlin,3rd Quintile,Important,0.43372,46,87,0.32897,0.53846
1992,Berlin,3rd Quintile,Less important,0.32237,41,87,0.22359,0.42115
1992,Berlin,4th Quintile,Important,0.43289,43,76,0.32075,0.54502
1992,Berlin,4th Quintile,Less important,0.26117,33,76,0.16176,0.36059
1992,Berlin,5th Quintile,Important,0.63696,66,66,0.52005,0.75386
1992,Brandenburg,1st Quintile,Important,0.40689,114,263,0.34741,0.46638
1992,Brandenburg,1st Quintile,Less important,0.39469,111,263,0.33550,0.45388
1992,Brandenburg,1st Quintile,Unimportant,0.14022,38,263,0.09817,0.18226
1992,Brandenburg,2nd Quintile,Important,0.40364,72,159,0.32714,0.48014
1992,Brandenburg,2nd Quintile,Less important,0.43711,87,159,0.35977,0.51446
1992,Brandenburg,3rd Quintile,Important,0.48002,52,93,0.37793,0.58211
1992,Brandenburg,3rd Quintile,Less important,0.38319,41,93,0.28385,0.48254
1992,Brandenburg,4th Quintile,Important,0.58058,31,31,0.40400,0.75716
1992,Mecklenburg-Western Pomerania,1st Quintile,Important,0.26859,48,122,0.18961,0.34756
1992,Mecklenburg-Western Pomerania,1st Quintile,Less important,0.46004,74,122,0.37124,0.54885
1992,Mecklenburg-Western Pomerania,2nd Quintile,Important,0.33602,37,87,0.23619,0.43585
1992,Mecklenburg-Western Pomerania,2nd Quintile,Less important,0.43667,50,87,0.33185,0.54150
1992,Mecklenburg-Western Pomerania,3rd Quintile,Important,0.44780,45,85,0.34146,0.55414
1992,Mecklenburg-Western Pomerania,3rd Quintile,Less important,0.45255,40,85,0.34611,0.55900
1992,Saxony,1st Quintile,Very important,0.07898,44,510,0.05555,0.10242
1992,Saxony,1st Quintile,Important,0.39734,212,510,0.35483,0.43985
1992,Saxony,1st Quintile,Less important,0.39481,203,510,0.35235,0.43728
1992,Saxony,1st Quintile,Unimportant,0.12886,51,510,0.09976,0.15797
1992,Saxony,2nd Quintile,Important,0.44055,149,285,0.38281,0.49829
1992,Saxony,2nd Quintile,Less important,0.40128,136,285,0.34427,0.45829
1992,Saxony,3rd Quintile,Important,0.48784,92,151,0.40785,0.56784
1992,Saxony,3rd Quintile,Less important,0.30620,59,151,0.23244,0.37996
1992,Saxony,4th Quintile,Important,0.43026,37,37,0.26853,0.59200
1992,Saxony-Anhalt,1st Quintile,Important,0.33618,89,252,0.27774,0.39462
1992,Saxony-Anhalt,1st Quintile,Less important,0.39747,121,252,0.33693,0.45802
1992,Saxony-Anhalt,1st Quintile,Unimportant,0.16773,42,252,0.12151,0.21395
1992,Saxony-Anhalt,2nd Quintile,Very important,0.12789,34,265,0.08760,0.16817
1992,Saxony-Anhalt,2nd Quintile,Important,0.41580,117,265,0.35634,0.47525
1992,Saxony-Anhalt,2nd Quintile,Less important,0.38604,114,265,0.32731,0.44476
1992,Saxony-Anhalt,3rd Quintile,Important,0.42274,58,125,0.33579,0.50969
1992,Saxony-Anhalt,3rd Quintile,Less important,0.45620,67,125,0.36853,0.54387
1992,Thuringa,1st Quintile,Very important,0.10713,32,298,0.07196,0.14231
1992,Thuringa,1st Quintile,Important,0.37239,110,298,0.31740,0.42737
1992,Thuringa,1st Quintile,Less important,0.36144,121,298,0.30681,0.41608
1992,Thuringa,1st Quintile,Unimportant,0.15904,35,298,0.11744,0.20063
1992,Thuringa,2nd Quintile,Very important,0.15884,32,219,0.11032,0.20737
1992,Thuringa,2nd Quintile,Important,0.34441,86,219,0.28134,0.40749
1992,Thuringa,2nd Quintile,Less important,0.41202,101,219,0.34668,0.47736
1992,Thuringa,3rd Quintile,Important,0.41744,44,85,0.31198,0.52290
1992,Thuringa,3rd Quintile,Less important,0.37469,41,85,0.27117,0.47820
1995,Lower Saxony,1st Quintile,Important,0.39290,54,147,0.31367,0.47212
1995,Lower Saxony,1st Quintile,Less important,0.32564,56,147,0.24962,0.40165
1995,Lower Saxony,1st Quintile,Unimportant,0.22632,37,147,0.15845,0.29420
1995,Lower Saxony,2nd Quintile,Important,0.28937,46,125,0.20955,0.36919
1995,Lower Saxony,2nd Quintile,Less important,0.50713,79,125,0.41914,0.59513
1995,Lower Saxony,3rd Quintile,Important,0.33352,67,152,0.25832,0.40872
1995,Lower Saxony,3rd Quintile,Less important,0.46048,85,152,0.38098,0.53998
1995,Lower Saxony,4th Quintile,Important,0.35636,69,156,0.28096,0.43175
1995,Lower Saxony,4th Quintile,Less important,0.47690,87,156,0.39827,0.55553
1995,Lower Saxony,5th Quintile,Important,0.39402,85,182,0.32283,0.46521
1995,Lower Saxony,5th Quintile,Less important,0.45283,97,182,0.38031,0.52534
1995,North Rhine-Westphalia,1st Quintile,Important,0.34370,117,301,0.28996,0.39745
1995,North Rhine-Westphalia,1st Quintile,Less important,0.44882,146,301,0.39254,0.50511
1995,North Rhine-Westphalia,1st Quintile,Unimportant,0.15291,38,301,0.11218,0.19363
1995,North Rhine-Westphalia,2nd Quintile,Important,0.33388,128,332,0.28308,0.38469
1995,North Rhine-Westphalia,2nd Quintile,Less important,0.43014,155,332,0.37680,0.48348
1995,North Rhine-Westphalia,2nd Quintile,Unimportant,0.14754,49,332,0.10933,0.18574
1995,North Rhine-Westphalia,3rd Quintile,Very important,0.13554,49,406,0.10220,0.16888
1995,North Rhine-Westphalia,3rd Quintile,Important,0.38151,148,406,0.33420,0.42882
1995,North Rhine-Westphalia,3rd Quintile,Less important,0.37033,169,406,0.32330,0.41736
1995,North Rhine-Westphalia,3rd Quintile,Unimportant,0.11263,40,406,0.08184,0.14342
1995,North Rhine-Westphalia,4th Quintile,Very important,0.12288,47,423,0.09155,0.15420
1995,North Rhine-Westphalia,4th Quintile,Important,0.39290,176,423,0.34630,0.43950
1995,North Rhine-Westphalia,4th Quintile,Less important,0.38387,162,423,0.33747,0.43028
1995,North Rhine-Westphalia,4th Quintile,Unimportant,0.10035,38,423,0.07168,0.12902
1995,North Rhine-Westphalia,5th Quintile,Very important,0.12469,64,492,0.09547,0.15391
1995,North Rhine-Westphalia,5th Quintile,Important,0.49471,253,492,0.45048,0.53893
1995,North Rhine-Westphalia,5th Quintile,Less important,0.34170,175,492,0.29975,0.38366
1995,Hesse,1st Quintile,Important,0.30789,34,70,0.19897,0.41681
1995,Hesse,1st Quintile,Less important,0.38864,36,70,0.27362,0.50365
1995,Hesse,2nd Quintile,Important,0.35181,40,86,0.25029,0.45333
1995,Hesse,2nd Quintile,Less important,0.41508,46,86,0.31033,0.51983
1995,Hesse,3rd Quintile,Important,0.31916,39,80,0.21637,0.42195
1995,Hesse,3rd Quintile,Less important,0.38700,41,80,0.27960,0.49441
1995,Hesse,4th Quintile,Important,0.37410,61,133,0.29155,0.45665
1995,Hesse,4th Quintile,Less important,0.44008,72,133,0.35539,0.52476
1995,Hesse,5th Quintile,Important,0.51191,101,171,0.43677,0.58705
1995,Hesse,5th Quintile,Less important,0.34337,70,171,0.27199,0.41475
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Important,0.24859,42,121,0.17126,0.32592
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Less important,0.35445,48,121,0.26887,0.44004
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Unimportant,0.24210,31,121,0.16546,0.31874
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,Less important,0.42809,45,45,0.28189,0.57430
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Less important,0.52105,78,78,0.40947,0.63263
1995,"Rhineland-Palatinate, Saarland",4th Quintile,Less important,0.44551,54,54,0.31170,0.57932
1995,"Rhineland-Palatinate, Saarland",5th Quintile,Important,0.43745,56,95,0.33716,0.53773
1995,"Rhineland-Palatinate, Saarland",5th Quintile,Less important,0.26565,39,95,0.17636,0.35494
1995,Baden-Wuerttemberg,1st Quintile,Important,0.25466,39,95,0.16659,0.34274
1995,Baden-Wuerttemberg,1st Quintile,Less important,0.45624,56,95,0.35554,0.55693
1995,Baden-Wuerttemberg,2nd Quintile,Important,0.27495,64,195,0.21212,0.33778
1995,Baden-Wuerttemberg,2nd Quintile,Less important,0.45467,93,195,0.38460,0.52474
1995,Baden-Wuerttemberg,2nd Quintile,Unimportant,0.19016,38,195,0.13493,0.24538
1995,Baden-Wuerttemberg,3rd Quintile,Important,0.41688,96,239,0.35424,0.47952
1995,Baden-Wuerttemberg,3rd Quintile,Less important,0.39714,110,239,0.33497,0.45930
1995,Baden-Wuerttemberg,3rd Quintile,Unimportant,0.13872,33,239,0.09481,0.18263
1995,Baden-Wuerttemberg,4th Quintile,Important,0.40492,99,226,0.34078,0.46906
1995,Baden-Wuerttemberg,4th Quintile,Less important,0.42891,127,226,0.36424,0.49358
1995,Baden-Wuerttemberg,5th Quintile,Very important,0.09969,35,288,0.06503,0.13435
1995,Baden-Wuerttemberg,5th Quintile,Important,0.42332,135,288,0.36616,0.48049
1995,Baden-Wuerttemberg,5th Quintile,Less important,0.39365,118,288,0.33713,0.45018
1995,Bavaria,1st Quintile,Important,0.23919,39,143,0.16902,0.30935
1995,Bavaria,1st Quintile,Less important,0.45687,70,143,0.37494,0.53881
1995,Bavaria,1st Quintile,Unimportant,0.25179,34,143,0.18040,0.32318
1995,Bavaria,2nd Quintile,Important,0.29347,62,193,0.22906,0.35788
1995,Bavaria,2nd Quintile,Less important,0.39154,82,193,0.32250,0.46058
1995,Bavaria,2nd Quintile,Unimportant,0.23329,49,193,0.17347,0.29311
1995,Bavaria,3rd Quintile,Important,0.30072,77,242,0.24283,0.35862
1995,Bavaria,3rd Quintile,Less important,0.44173,120,242,0.37904,0.50443
1995,Bavaria,3rd Quintile,Unimportant,0.16612,45,242,0.11913,0.21311
1995,Bavaria,4th Quintile,Important,0.35432,128,334,0.30295,0.40570
1995,Bavaria,4th Quintile,Less important,0.45892,162,334,0.40540,0.51245
1995,Bavaria,4th Quintile,Unimportant,0.12691,44,334,0.09116,0.16266
1995,Bavaria,5th Quintile,Very important,0.09729,37,365,0.06685,0.12774
1995,Bavaria,5th Quintile,Important,0.38143,151,365,0.33153,0.43134
1995,Bavaria,5th Quintile,Less important,0.44384,177,365,0.39280,0.49488
1995,Berlin,1st Quintile,Important,0.44774,32,64,0.32494,0.57053
1995,Berlin,1st Quintile,Less important,0.35470,32,64,0.23656,0.47284
1995,Berlin,2nd Quintile,Important,0.62751,41,41,0.47768,0.77734
1995,Berlin,3rd Quintile,Important,0.40793,36,71,0.29280,0.52306
1995,Berlin,3rd Quintile,Less important,0.36667,35,71,0.25378,0.47957
1995,Berlin,4th Quintile,Important,0.37773,53,106,0.28500,0.47047
1995,Berlin,4th Quintile,Less important,0.41388,53,106,0.31967,0.50808
1995,Berlin,5th Quintile,Important,0.56985,61,61,0.44457,0.69513
1995,Brandenburg,1st Quintile,Important,0.31241,33,85,0.21329,0.41152
1995,Brandenburg,1st Quintile,Less important,0.42289,52,85,0.31724,0.52854
1995,Brandenburg,2nd Quintile,Important,0.36927,64,143,0.28989,0.44865
1995,Brandenburg,2nd Quintile,Less important,0.43421,79,143,0.35269,0.51574
1995,Brandenburg,3rd Quintile,Important,0.34954,42,105,0.25789,0.44118
1995,Brandenburg,3rd Quintile,Less important,0.49744,63,105,0.40134,0.59354
1995,Brandenburg,4th Quintile,Important,0.45065,45,86,0.34488,0.55643
1995,Brandenburg,4th Quintile,Less important,0.42829,41,86,0.32310,0.53349
1995,Brandenburg,5th Quintile,Less important,0.45720,33,33,0.28459,0.62980
1995,Mecklenburg-Western Pomerania,1st Quintile,Less important,0.57177,49,49,0.43179,0.71176
1995,Mecklenburg-Western Pomerania,2nd Quintile,Important,0.29907,33,97,0.20748,0.39066
1995,Mecklenburg-Western Pomerania,2nd Quintile,Less important,0.53375,64,97,0.43396,0.63354
1995,Mecklenburg-Western Pomerania,3rd Quintile,Important,0.31193,31,74,0.20565,0.41820
1995,Mecklenburg-Western Pomerania,3rd Quintile,Less important,0.43791,43,74,0.32410,0.55173
1995,Mecklenburg-Western Pomerania,4th Quintile,Important,0.37415,33,73,0.26237,0.48592
1995,Mecklenburg-Western Pomerania,4th Quintile,Less important,0.53090,40,73,0.41562,0.64617
1995,Saxony,1st Quintile,Important,0.23735,72,245,0.18397,0.29074
1995,Saxony,1st Quintile,Less important,0.50990,135,245,0.44717,0.57262
1995,Saxony,1st Quintile,Unimportant,0.18007,38,245,0.13185,0.22828
1995,Saxony,2nd Quintile,Important,0.35848,121,305,0.30457,0.41239
1995,Saxony,2nd Quintile,Less important,0.41434,145,305,0.35896,0.46971
1995,Saxony,2nd Quintile,Unimportant,0.14851,39,305,0.10853,0.18848
1995,Saxony,3rd Quintile,Important,0.41056,101,198,0.34186,0.47925
1995,Saxony,3rd Quintile,Less important,0.39594,97,198,0.32765,0.46423
1995,Saxony,4th Quintile,Important,0.45121,84,160,0.37386,0.52856
1995,Saxony,4th Quintile,Less important,0.41853,76,160,0.34185,0.49521
1995,Saxony,5th Quintile,Important,0.40288,31,62,0.27980,0.52597
1995,Saxony,5th Quintile,Less important,0.36496,31,62,0.24414,0.48577
1995,Saxony-Anhalt,1st Quintile,Important,0.32695,40,112,0.23968,0.41421
1995,Saxony-Anhalt,1st Quintile,Less important,0.46347,72,112,0.37070,0.55624
1995,Saxony-Anhalt,2nd Quintile,Important,0.34161,59,143,0.26360,0.41961
1995,Saxony-Anhalt,2nd Quintile,Less important,0.50099,84,143,0.41875,0.58323
1995,Saxony-Anhalt,3rd Quintile,Important,0.36221,67,146,0.28397,0.44044
1995,Saxony-Anhalt,3rd Quintile,Less important,0.44329,79,146,0.36243,0.52415
1995,Saxony-Anhalt,4th Quintile,Important,0.46012,63,121,0.37094,0.54930
1995,Saxony-Anhalt,4th Quintile,Less important,0.38954,58,121,0.30229,0.47679
1995,Thuringa,1st Quintile,Important,0.22597,41,114,0.14886,0.30308
1995,Thuringa,1st Quintile,Less important,0.50282,73,114,0.41063,0.59501
1995,Thuringa,2nd Quintile,Important,0.40445,71,159,0.32792,0.48098
1995,Thuringa,2nd Quintile,Less important,0.41970,88,159,0.34274,0.49665
1995,Thuringa,3rd Quintile,Important,0.31280,66,159,0.24051,0.38509
1995,Thuringa,3rd Quintile,Less important,0.56642,93,159,0.48915,0.64370
1995,Thuringa,4th Quintile,Important,0.37795,46,91,0.27777,0.47813
1995,Thuringa,4th Quintile,Less important,0.43780,45,91,0.33530,0.54030
2004,Schleswig-Holstein,1st Quintile,Less important,0.45977,44,44,0.31080,0.60873
2004,Schleswig-Holstein,2nd Quintile,Less important,0.47686,43,43,0.32580,0.62791
2004,Schleswig-Holstein,3rd Quintile,Important,0.29205,35,91,0.19811,0.38600
2004,Schleswig-Holstein,3rd Quintile,Less important,0.44688,56,91,0.34417,0.54960
2004,Schleswig-Holstein,4th Quintile,Important,0.41937,45,90,0.31685,0.52189
2004,Schleswig-Holstein,4th Quintile,Less important,0.36759,45,90,0.26742,0.46776
2004,Schleswig-Holstein,5th Quintile,Very important,0.16604,37,224,0.11720,0.21488
2004,Schleswig-Holstein,5th Quintile,Important,0.41922,105,224,0.35446,0.48398
2004,Schleswig-Holstein,5th Quintile,Less important,0.37874,82,224,0.31507,0.44241
