year,pgisced97,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Post-secondary Non-tertiary Level,Very important,0.20515,50,267,0.15662,0.25368
1992,Post-secondary Non-tertiary Level,Important,0.37800,112,267,0.31972,0.43627
1992,Post-secondary Non-tertiary Level,Less important,0.33219,105,267,0.27559,0.38879
1992,First Stage of Tertiary Education,Very important,0.11601,79,746,0.09301,0.13900
1992,First Stage of Tertiary Education,Important,0.40975,307,746,0.37444,0.44507
1992,First Stage of Tertiary Education,Less important,0.39288,309,746,0.35781,0.42795
1992,First Stage of Tertiary Education,Unimportant,0.08136,51,746,0.06173,0.10099
1992,Second Stage of Tertiary Education,Very important,0.14784,197,1611,0.13050,0.16518
1992,Second Stage of Tertiary Education,Important,0.45521,708,1611,0.43088,0.47953
1992,Second Stage of Tertiary Education,Less important,0.34396,628,1611,0.32075,0.36716
1992,Second Stage of Tertiary Education,Unimportant,0.05299,78,1611,0.04205,0.06394
1995,No answer / don't know,Important,0.33985,43,98,0.24559,0.43411
1995,No answer / don't know,Less important,0.36210,55,98,0.26646,0.45775
1995,Pre-primary Level,Very important,0.19298,47,235,0.14242,0.24355
1995,Pre-primary Level,Important,0.52490,121,235,0.46091,0.58888
1995,Pre-primary Level,Less important,0.26420,67,235,0.20771,0.32069
1995,Primary Level,Important,0.34664,34,72,0.23594,0.45734
1995,Primary Level,Less important,0.40645,38,72,0.29220,0.52070
1995,Lower Secondary Level,Very important,0.07668,140,1819,0.06445,0.08892
1995,Lower Secondary Level,Important,0.32002,609,1819,0.29858,0.34146
1995,Lower Secondary Level,Less important,0.38863,727,1819,0.36623,0.41104
1995,Lower Secondary Level,Unimportant,0.21466,343,1819,0.19579,0.23354
1995,Upper Secondary Level,Very important,0.09114,532,6057,0.08389,0.09839
1995,Upper Secondary Level,Important,0.35547,2175,6057,0.34342,0.36753
1995,Upper Secondary Level,Less important,0.43820,2711,6057,0.42571,0.45070
1995,Upper Secondary Level,Unimportant,0.11518,639,6057,0.10714,0.12322
1995,Post-secondary Non-tertiary Level,Very important,0.11710,46,371,0.08434,0.14986
1995,Post-secondary Non-tertiary Level,Important,0.40426,160,371,0.35425,0.45426
1995,Post-secondary Non-tertiary Level,Less important,0.41012,165,371,0.36000,0.46023
1995,First Stage of Tertiary Education,Very important,0.09275,65,735,0.07176,0.11373
1995,First Stage of Tertiary Education,Important,0.38322,267,735,0.34805,0.41839
1995,First Stage of Tertiary Education,Less important,0.43649,347,735,0.40061,0.47237
1995,First Stage of Tertiary Education,Unimportant,0.08754,56,735,0.06709,0.10799
1995,Second Stage of Tertiary Education,Very important,0.12973,198,1706,0.11378,0.14568
1995,Second Stage of Tertiary Education,Important,0.43693,720,1706,0.41339,0.46048
1995,Second Stage of Tertiary Education,Less important,0.38498,703,1706,0.36188,0.40808
1995,Second Stage of Tertiary Education,Unimportant,0.04835,85,1706,0.03817,0.05854
2004,No answer / don't know,Very important,0.12898,34,233,0.08585,0.17212
2004,No answer / don't know,Important,0.35337,101,233,0.29186,0.41488
2004,No answer / don't know,Less important,0.38143,98,233,0.31892,0.44393
2004,Pre-primary Level,Very important,0.23798,139,634,0.20480,0.27115
2004,Pre-primary Level,Important,0.39960,264,634,0.36144,0.43776
2004,Pre-primary Level,Less important,0.29664,200,634,0.26105,0.33222
2004,Pre-primary Level,Unimportant,0.06579,31,634,0.04648,0.08510
2004,Primary Level,Important,0.27771,62,233,0.22008,0.33534
2004,Primary Level,Less important,0.39360,89,233,0.33074,0.45647
2004,Primary Level,Unimportant,0.28744,82,233,0.22920,0.34567
2004,Lower Secondary Level,Very important,0.07462,200,2553,0.06442,0.08481
2004,Lower Secondary Level,Important,0.27467,751,2553,0.25735,0.29199
2004,Lower Secondary Level,Less important,0.42228,1064,2553,0.40311,0.44144
2004,Lower Secondary Level,Unimportant,0.22844,538,2553,0.21215,0.24473
2004,Upper Secondary Level,Very important,0.08765,939,10744,0.08231,0.09300
2004,Upper Secondary Level,Important,0.33599,3696,10744,0.32706,0.34493
2004,Upper Secondary Level,Less important,0.44493,4830,10744,0.43553,0.45432
2004,Upper Secondary Level,Unimportant,0.13143,1279,10744,0.12504,0.13782
2004,Post-secondary Non-tertiary Level,Very important,0.10988,126,1153,0.09182,0.12794
2004,Post-secondary Non-tertiary Level,Important,0.41027,471,1153,0.38186,0.43867
2004,Post-secondary Non-tertiary Level,Less important,0.39976,460,1153,0.37147,0.42804
2004,Post-secondary Non-tertiary Level,Unimportant,0.08010,96,1153,0.06442,0.09577
2004,First Stage of Tertiary Education,Very important,0.08957,133,1633,0.07571,0.10342
2004,First Stage of Tertiary Education,Important,0.36226,600,1633,0.33894,0.38558
2004,First Stage of Tertiary Education,Less important,0.45061,754,1633,0.42647,0.47475
2004,First Stage of Tertiary Education,Unimportant,0.09756,146,1633,0.08316,0.11195
2004,Second Stage of Tertiary Education,Very important,0.12476,522,4286,0.11487,0.13466
2004,Second Stage of Tertiary Education,Important,0.43533,1837,4286,0.42048,0.45018
2004,Second Stage of Tertiary Education,Less important,0.37575,1681,4286,0.36125,0.39025
2004,Second Stage of Tertiary Education,Unimportant,0.06416,246,4286,0.05682,0.07149
2008,No answer / don't know,Very important,0.14376,50,333,0.10602,0.18151
2008,No answer / don't know,Important,0.39625,128,333,0.34364,0.44887
2008,No answer / don't know,Less important,0.29246,106,333,0.24353,0.34139
2008,No answer / don't know,Unimportant,0.16752,49,333,0.12735,0.20769
2008,Pre-primary Level,Very important,0.14694,63,328,0.10857,0.18532
2008,Pre-primary Level,Important,0.46315,156,328,0.40910,0.51720
2008,Pre-primary Level,Less important,0.32637,109,328,0.27554,0.37719
2008,Primary Level,Important,0.33627,49,177,0.26647,0.40606
2008,Primary Level,Less important,0.29149,67,177,0.22435,0.35863
2008,Primary Level,Unimportant,0.34707,61,177,0.27674,0.41740
2008,Lower Secondary Level,Very important,0.05979,112,1998,0.04939,0.07019
2008,Lower Secondary Level,Important,0.24372,507,1998,0.22489,0.26255
2008,Lower Secondary Level,Less important,0.43055,858,1998,0.40883,0.45227
2008,Lower Secondary Level,Unimportant,0.26593,521,1998,0.24656,0.28531
2008,Upper Secondary Level,Very important,0.06978,663,9683,0.06471,0.07486
2008,Upper Secondary Level,Important,0.31077,3052,9683,0.30155,0.31999
2008,Upper Secondary Level,Less important,0.45457,4475,9683,0.44465,0.46448
2008,Upper Secondary Level,Unimportant,0.16488,1493,9683,0.15749,0.17228
2008,Post-secondary Non-tertiary Level,Very important,0.08603,93,1087,0.06935,0.10270
2008,Post-secondary Non-tertiary Level,Important,0.38617,425,1087,0.35721,0.41513
2008,Post-secondary Non-tertiary Level,Less important,0.44088,467,1087,0.41135,0.47041
2008,Post-secondary Non-tertiary Level,Unimportant,0.08692,102,1087,0.07017,0.10368
2008,First Stage of Tertiary Education,Very important,0.07949,98,1413,0.06538,0.09360
2008,First Stage of Tertiary Education,Important,0.32388,477,1413,0.29948,0.34829
2008,First Stage of Tertiary Education,Less important,0.47021,668,1413,0.44418,0.49624
2008,First Stage of Tertiary Education,Unimportant,0.12641,170,1413,0.10908,0.14375
2008,Second Stage of Tertiary Education,Very important,0.12639,465,4182,0.11632,0.13646
2008,Second Stage of Tertiary Education,Important,0.39600,1748,4182,0.38117,0.41082
2008,Second Stage of Tertiary Education,Less important,0.40299,1720,4182,0.38812,0.41786
2008,Second Stage of Tertiary Education,Unimportant,0.07462,249,4182,0.06666,0.08259
2012,No answer / don't know,Very important,0.23055,82,414,0.18993,0.27117
2012,No answer / don't know,Important,0.35610,162,414,0.30992,0.40228
2012,No answer / don't know,Less important,0.31477,134,414,0.26998,0.35957
2012,No answer / don't know,Unimportant,0.09858,36,414,0.06983,0.12733
2012,Pre-primary Level,Very important,0.23246,117,455,0.19360,0.27131
2012,Pre-primary Level,Important,0.43843,207,455,0.39279,0.48408
2012,Pre-primary Level,Less important,0.29840,131,455,0.25631,0.34049
2012,Primary Level,Very important,0.13327,43,385,0.09927,0.16726
2012,Primary Level,Important,0.28217,107,385,0.23715,0.32718
2012,Primary Level,Less important,0.36415,148,385,0.31602,0.41228
2012,Primary Level,Unimportant,0.22042,87,385,0.17895,0.26188
2012,Lower Secondary Level,Very important,0.09496,283,2884,0.08426,0.10566
2012,Lower Secondary Level,Important,0.30553,879,2884,0.28872,0.32235
2012,Lower Secondary Level,Less important,0.36975,1156,2884,0.35213,0.38737
2012,Lower Secondary Level,Unimportant,0.22976,566,2884,0.21441,0.24512
2012,Upper Secondary Level,Very important,0.09690,1165,13512,0.09191,0.10189
2012,Upper Secondary Level,Important,0.34029,4421,13512,0.33230,0.34828
2012,Upper Secondary Level,Less important,0.42315,6125,13512,0.41482,0.43148
2012,Upper Secondary Level,Unimportant,0.13966,1801,13512,0.13382,0.14551
2012,Post-secondary Non-tertiary Level,Very important,0.11013,203,1960,0.09626,0.12399
2012,Post-secondary Non-tertiary Level,Important,0.38483,719,1960,0.36328,0.40637
2012,Post-secondary Non-tertiary Level,Less important,0.43125,873,1960,0.40932,0.45318
2012,Post-secondary Non-tertiary Level,Unimportant,0.07380,165,1960,0.06222,0.08538
2012,First Stage of Tertiary Education,Very important,0.09065,151,1799,0.07738,0.10392
2012,First Stage of Tertiary Education,Important,0.31879,587,1799,0.29724,0.34033
2012,First Stage of Tertiary Education,Less important,0.48786,876,1799,0.46475,0.51096
2012,First Stage of Tertiary Education,Unimportant,0.10271,185,1799,0.08868,0.11674
2012,Second Stage of Tertiary Education,Very important,0.14393,814,6132,0.13514,0.15272
2012,Second Stage of Tertiary Education,Important,0.41612,2455,6132,0.40378,0.42846
2012,Second Stage of Tertiary Education,Less important,0.37271,2456,6132,0.36061,0.38481
2012,Second Stage of Tertiary Education,Unimportant,0.06724,407,6132,0.06097,0.07351
2016,No answer / don't know,Very important,0.16364,128,597,0.13394,0.19335
2016,No answer / don't know,Important,0.40274,249,597,0.36337,0.44212
2016,No answer / don't know,Less important,0.32972,174,597,0.29198,0.36747
2016,No answer / don't know,Unimportant,0.10389,46,597,0.07939,0.12838
2016,Pre-primary Level,Very important,0.32610,117,331,0.27552,0.37668
2016,Pre-primary Level,Important,0.45816,145,331,0.40441,0.51192
2016,Pre-primary Level,Less important,0.17451,69,331,0.13356,0.21546
2016,Primary Level,Very important,0.13247,49,409,0.09958,0.16536
2016,Primary Level,Important,0.28594,128,409,0.24210,0.32979
2016,Primary Level,Less important,0.32122,145,409,0.27591,0.36653
2016,Primary Level,Unimportant,0.26037,87,409,0.21779,0.30295
2016,Lower Secondary Level,Very important,0.10238,298,2578,0.09068,0.11409
2016,Lower Secondary Level,Important,0.31977,882,2578,0.30176,0.33777
2016,Lower Secondary Level,Less important,0.38160,964,2578,0.36284,0.40035
2016,Lower Secondary Level,Unimportant,0.19626,434,2578,0.18092,0.21159
2016,Upper Secondary Level,Very important,0.11102,1127,10982,0.10514,0.11690
2016,Upper Secondary Level,Important,0.33658,3721,10982,0.32774,0.34542
2016,Upper Secondary Level,Less important,0.41951,4737,10982,0.41028,0.42874
2016,Upper Secondary Level,Unimportant,0.13289,1397,10982,0.12654,0.13924
2016,Post-secondary Non-tertiary Level,Very important,0.12303,248,2022,0.10871,0.13735
2016,Post-secondary Non-tertiary Level,Important,0.40110,828,2022,0.37973,0.42247
2016,Post-secondary Non-tertiary Level,Less important,0.41481,808,2022,0.39333,0.43629
2016,Post-secondary Non-tertiary Level,Unimportant,0.06106,138,2022,0.05062,0.07150
2016,First Stage of Tertiary Education,Very important,0.08606,118,1397,0.07135,0.10077
2016,First Stage of Tertiary Education,Important,0.33575,487,1397,0.31097,0.36052
2016,First Stage of Tertiary Education,Less important,0.46918,654,1397,0.44300,0.49536
2016,First Stage of Tertiary Education,Unimportant,0.10902,138,1397,0.09267,0.12537
2016,Second Stage of Tertiary Education,Very important,0.16655,898,5894,0.15704,0.17607
2016,Second Stage of Tertiary Education,Important,0.41828,2488,5894,0.40569,0.43088
2016,Second Stage of Tertiary Education,Less important,0.35346,2186,5894,0.34125,0.36566
2016,Second Stage of Tertiary Education,Unimportant,0.06170,322,5894,0.05556,0.06785
2021,No answer / don't know,Very important,0.14761,128,616,0.11957,0.17564
2021,No answer / don't know,Important,0.39364,262,616,0.35503,0.43225
2021,No answer / don't know,Less important,0.38590,185,616,0.34742,0.42437
2021,No answer / don't know,Unimportant,0.07285,41,616,0.05231,0.09339
2021,Pre-primary Level,Very important,0.38841,57,186,0.31818,0.45864
2021,Pre-primary Level,Important,0.33957,74,186,0.27133,0.40781
2021,Pre-primary Level,Less important,0.25522,55,186,0.19239,0.31804
2021,Primary Level,Important,0.32216,72,184,0.25445,0.38986
2021,Primary Level,Less important,0.32933,71,184,0.26124,0.39743
2021,Primary Level,Unimportant,0.26047,41,184,0.19688,0.32406
2021,Lower Secondary Level,Very important,0.09727,173,1371,0.08158,0.11296
2021,Lower Secondary Level,Important,0.32371,470,1371,0.29894,0.34849
2021,Lower Secondary Level,Less important,0.42069,546,1371,0.39454,0.44683
2021,Lower Secondary Level,Unimportant,0.15833,182,1371,0.13900,0.17766
2021,Upper Secondary Level,Very important,0.11823,828,6951,0.11064,0.12582
2021,Upper Secondary Level,Important,0.32509,2351,6951,0.31407,0.33610
2021,Upper Secondary Level,Less important,0.43446,3032,6951,0.42281,0.44611
2021,Upper Secondary Level,Unimportant,0.12222,740,6951,0.11452,0.12992
2021,Post-secondary Non-tertiary Level,Very important,0.13159,206,1532,0.11466,0.14852
2021,Post-secondary Non-tertiary Level,Important,0.39150,617,1532,0.36705,0.41594
2021,Post-secondary Non-tertiary Level,Less important,0.40762,605,1532,0.38301,0.43224
2021,Post-secondary Non-tertiary Level,Unimportant,0.06929,104,1532,0.05657,0.08201
2021,First Stage of Tertiary Education,Very important,0.08466,86,996,0.06737,0.10196
2021,First Stage of Tertiary Education,Important,0.28856,336,996,0.26041,0.31671
2021,First Stage of Tertiary Education,Less important,0.52983,483,996,0.49881,0.56084
2021,First Stage of Tertiary Education,Unimportant,0.09695,91,996,0.07856,0.11533
2021,Second Stage of Tertiary Education,Very important,0.16741,890,5300,0.15736,0.17747
2021,Second Stage of Tertiary Education,Important,0.40121,2128,5300,0.38801,0.41440
2021,Second Stage of Tertiary Education,Less important,0.36342,1991,5300,0.35047,0.37637
2021,Second Stage of Tertiary Education,Unimportant,0.06796,291,5300,0.06118,0.07473
