year,pgisced97,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Second Stage of Tertiary Education,Not concerned at all,0.26070,187,744,0.22913,0.29227
1987,Pre-primary Level,Somewhat concerned,0.48129,101,164,0.40458,0.55799
1987,Pre-primary Level,Not concerned at all,0.34059,63,164,0.26784,0.41334
1987,Primary Level,Very concerned,0.18871,115,737,0.16044,0.21698
1987,Primary Level,Somewhat concerned,0.47756,371,737,0.44147,0.51365
1987,Primary Level,Not concerned at all,0.29962,251,737,0.26652,0.33271
1987,Lower Secondary Level,Very concerned,0.20007,539,2788,0.18522,0.21492
1987,Lower Secondary Level,Somewhat concerned,0.56961,1582,2788,0.55123,0.58799
1987,Lower Secondary Level,Not concerned at all,0.21111,667,2788,0.19596,0.22627
1987,Upper Secondary Level,Very concerned,0.21395,1008,4911,0.20248,0.22542
1987,Upper Secondary Level,Somewhat concerned,0.61339,3081,4911,0.59977,0.62701
1987,Upper Secondary Level,Not concerned at all,0.15932,822,4911,0.14908,0.16956
1987,Post-secondary Non-tertiary Level,Very concerned,0.14604,41,271,0.10391,0.18816
1987,Post-secondary Non-tertiary Level,Somewhat concerned,0.69382,185,271,0.63884,0.74880
1987,Post-secondary Non-tertiary Level,Not concerned at all,0.14569,45,271,0.10361,0.18778
1987,First Stage of Tertiary Education,Very concerned,0.20685,113,558,0.17321,0.24049
1987,First Stage of Tertiary Education,Somewhat concerned,0.60395,356,558,0.56333,0.64457
1987,First Stage of Tertiary Education,Not concerned at all,0.16845,89,558,0.13737,0.19953
1987,Second Stage of Tertiary Education,Very concerned,0.16738,121,737,0.14040,0.19435
1987,Second Stage of Tertiary Education,Somewhat concerned,0.63535,473,737,0.60057,0.67012
1987,Second Stage of Tertiary Education,Not concerned at all,0.18938,143,737,0.16108,0.21769
1988,Pre-primary Level,Somewhat concerned,0.54661,92,138,0.46325,0.62997
1988,Pre-primary Level,Not concerned at all,0.26912,46,138,0.19485,0.34339
1988,Primary Level,Very concerned,0.20425,119,678,0.17388,0.23462
1988,Primary Level,Somewhat concerned,0.52156,375,678,0.48393,0.55919
1988,Primary Level,Not concerned at all,0.24527,184,678,0.21286,0.27768
1988,Lower Secondary Level,Very concerned,0.28695,682,2690,0.26986,0.30405
1988,Lower Secondary Level,Somewhat concerned,0.53228,1502,2690,0.51342,0.55114
1988,Lower Secondary Level,Not concerned at all,0.16704,506,2690,0.15294,0.18114
1988,Upper Secondary Level,Very concerned,0.29330,1332,4699,0.28028,0.30632
1988,Upper Secondary Level,Somewhat concerned,0.58153,2788,4699,0.56743,0.59564
1988,Upper Secondary Level,Not concerned at all,0.11538,579,4699,0.10625,0.12452
1988,Post-secondary Non-tertiary Level,Very concerned,0.23412,60,265,0.18304,0.28520
1988,Post-secondary Non-tertiary Level,Somewhat concerned,0.61690,166,265,0.55826,0.67555
1988,Post-secondary Non-tertiary Level,Not concerned at all,0.14330,39,265,0.10103,0.18556
1988,First Stage of Tertiary Education,Very concerned,0.25914,141,534,0.22195,0.29634
1988,First Stage of Tertiary Education,Somewhat concerned,0.63218,341,534,0.59124,0.67312
1988,First Stage of Tertiary Education,Not concerned at all,0.09260,52,534,0.06799,0.11721
1988,Second Stage of Tertiary Education,Very concerned,0.20791,149,699,0.17781,0.23802
1988,Second Stage of Tertiary Education,Somewhat concerned,0.64625,449,699,0.61078,0.68172
1988,Second Stage of Tertiary Education,Not concerned at all,0.14221,101,699,0.11630,0.16812
1989,Pre-primary Level,Somewhat concerned,0.44844,77,152,0.36911,0.52776
1989,Pre-primary Level,Not concerned at all,0.41815,75,152,0.33948,0.49683
1989,Primary Level,Very concerned,0.17598,102,634,0.14632,0.20565
1989,Primary Level,Somewhat concerned,0.46393,330,634,0.42508,0.50278
1989,Primary Level,Not concerned at all,0.33174,202,634,0.29506,0.36842
1989,Lower Secondary Level,Very concerned,0.18713,469,2539,0.17195,0.20230
1989,Lower Secondary Level,Somewhat concerned,0.57308,1450,2539,0.55384,0.59232
1989,Lower Secondary Level,Not concerned at all,0.22735,620,2539,0.21104,0.24365
1989,Upper Secondary Level,Very concerned,0.18214,829,4564,0.17094,0.19333
1989,Upper Secondary Level,Somewhat concerned,0.58388,2720,4564,0.56958,0.59818
1989,Upper Secondary Level,Not concerned at all,0.22182,1015,4564,0.20976,0.23387
1989,Post-secondary Non-tertiary Level,Very concerned,0.11092,31,283,0.07427,0.14758
1989,Post-secondary Non-tertiary Level,Somewhat concerned,0.58996,170,283,0.53256,0.64737
1989,Post-secondary Non-tertiary Level,Not concerned at all,0.29051,82,283,0.23752,0.34350
1989,First Stage of Tertiary Education,Very concerned,0.19141,90,505,0.15706,0.22576
1989,First Stage of Tertiary Education,Somewhat concerned,0.56145,300,505,0.51813,0.60477
1989,First Stage of Tertiary Education,Not concerned at all,0.22089,115,505,0.18467,0.25711
1989,Second Stage of Tertiary Education,Very concerned,0.09288,67,689,0.07119,0.11457
1989,Second Stage of Tertiary Education,Somewhat concerned,0.58065,409,689,0.54377,0.61752
1989,Second Stage of Tertiary Education,Not concerned at all,0.31265,213,689,0.27801,0.34729
1990,Pre-primary Level,Somewhat concerned,0.46939,101,165,0.39300,0.54577
1990,Pre-primary Level,Not concerned at all,0.37132,64,165,0.29738,0.44527
1990,Primary Level,Very concerned,0.19345,107,633,0.16265,0.22424
1990,Primary Level,Somewhat concerned,0.48580,327,633,0.44683,0.52476
1990,Primary Level,Not concerned at all,0.29186,199,633,0.25642,0.32731
1990,Lower Secondary Level,Very concerned,0.21531,607,2933,0.20043,0.23018
1990,Lower Secondary Level,Somewhat concerned,0.52514,1610,2933,0.50706,0.54321
1990,Lower Secondary Level,Not concerned at all,0.24056,716,2933,0.22509,0.25603
1990,Upper Secondary Level,Very concerned,0.22364,1764,7008,0.21388,0.23339
1990,Upper Secondary Level,Somewhat concerned,0.52993,3786,7008,0.51824,0.54161
1990,Upper Secondary Level,Not concerned at all,0.23602,1458,7008,0.22608,0.24596
1990,Post-secondary Non-tertiary Level,Very concerned,0.14594,67,368,0.10982,0.18206
1990,Post-secondary Non-tertiary Level,Somewhat concerned,0.50827,188,368,0.45712,0.55941
1990,Post-secondary Non-tertiary Level,Not concerned at all,0.32718,113,368,0.27918,0.37518
1990,First Stage of Tertiary Education,Very concerned,0.19584,175,769,0.16778,0.22391
1990,First Stage of Tertiary Education,Somewhat concerned,0.52395,416,769,0.48862,0.55927
1990,First Stage of Tertiary Education,Not concerned at all,0.27925,178,769,0.24752,0.31098
1990,Second Stage of Tertiary Education,Very concerned,0.23624,527,1684,0.21595,0.25654
1990,Second Stage of Tertiary Education,Somewhat concerned,0.47068,807,1684,0.44683,0.49453
1990,Second Stage of Tertiary Education,Not concerned at all,0.28469,350,1684,0.26313,0.30625
1991,Pre-primary Level,Somewhat concerned,0.58409,94,146,0.50387,0.66432
1991,Pre-primary Level,Not concerned at all,0.32636,52,146,0.25004,0.40268
1991,Primary Level,Very concerned,0.18953,106,650,0.15938,0.21968
1991,Primary Level,Somewhat concerned,0.51822,347,650,0.47978,0.55666
1991,Primary Level,Not concerned at all,0.27138,197,650,0.23717,0.30560
1991,Lower Secondary Level,Very concerned,0.21615,617,2831,0.20098,0.23131
1991,Lower Secondary Level,Somewhat concerned,0.57013,1622,2831,0.55189,0.58837
1991,Lower Secondary Level,Not concerned at all,0.20228,592,2831,0.18748,0.21708
1991,Upper Secondary Level,Very concerned,0.25904,1989,6863,0.24868,0.26941
1991,Upper Secondary Level,Somewhat concerned,0.56415,3808,6863,0.55241,0.57588
1991,Upper Secondary Level,Not concerned at all,0.16867,1066,6863,0.15981,0.17753
1991,Post-secondary Non-tertiary Level,Very concerned,0.17490,83,376,0.13645,0.21335
1991,Post-secondary Non-tertiary Level,Somewhat concerned,0.59829,218,376,0.54867,0.64791
1991,Post-secondary Non-tertiary Level,Not concerned at all,0.22441,75,376,0.18218,0.26664
1991,First Stage of Tertiary Education,Very concerned,0.22834,190,752,0.19832,0.25836
1991,First Stage of Tertiary Education,Somewhat concerned,0.56085,421,752,0.52536,0.59635
1991,First Stage of Tertiary Education,Not concerned at all,0.20338,141,752,0.17459,0.23217
1991,Second Stage of Tertiary Education,Very concerned,0.27944,602,1672,0.25792,0.30095
1991,Second Stage of Tertiary Education,Somewhat concerned,0.51676,833,1672,0.49280,0.54072
1991,Second Stage of Tertiary Education,Not concerned at all,0.20116,237,1672,0.18194,0.22038
1992,Pre-primary Level,Somewhat concerned,0.60261,116,165,0.52771,0.67750
1992,Pre-primary Level,Not concerned at all,0.28396,49,165,0.21495,0.35297
1992,Primary Level,Very concerned,0.21530,132,617,0.18284,0.24776
1992,Primary Level,Somewhat concerned,0.50428,314,617,0.46480,0.54376
1992,Primary Level,Not concerned at all,0.25272,171,617,0.21840,0.28704
1992,Lower Secondary Level,Very concerned,0.25883,700,2750,0.24246,0.27520
1992,Lower Secondary Level,Somewhat concerned,0.55774,1546,2750,0.53917,0.57631
1992,Lower Secondary Level,Not concerned at all,0.16650,504,2750,0.15258,0.18043
1992,Upper Secondary Level,Very concerned,0.26632,1851,6665,0.25571,0.27694
1992,Upper Secondary Level,Somewhat concerned,0.58919,3961,6665,0.57737,0.60100
1992,Upper Secondary Level,Not concerned at all,0.13491,853,6665,0.12671,0.14312
1992,Post-secondary Non-tertiary Level,Very concerned,0.21140,88,381,0.17035,0.25246
1992,Post-secondary Non-tertiary Level,Somewhat concerned,0.63717,242,381,0.58882,0.68551
1992,Post-secondary Non-tertiary Level,Not concerned at all,0.14766,51,381,0.11199,0.18333
1992,First Stage of Tertiary Education,Very concerned,0.29054,224,760,0.25824,0.32284
1992,First Stage of Tertiary Education,Somewhat concerned,0.59176,451,760,0.55679,0.62673
1992,First Stage of Tertiary Education,Not concerned at all,0.10960,85,760,0.08737,0.13182
1992,Second Stage of Tertiary Education,Very concerned,0.26492,523,1646,0.24360,0.28625
1992,Second Stage of Tertiary Education,Somewhat concerned,0.61004,966,1646,0.58647,0.63361
1992,Second Stage of Tertiary Education,Not concerned at all,0.11764,157,1646,0.10207,0.13321
1993,Pre-primary Level,Very concerned,0.16585,32,157,0.10748,0.22421
1993,Pre-primary Level,Somewhat concerned,0.69619,125,157,0.62402,0.76836
1993,Primary Level,Very concerned,0.29954,183,600,0.26286,0.33622
1993,Primary Level,Somewhat concerned,0.51118,323,600,0.47115,0.55122
1993,Primary Level,Not concerned at all,0.16447,94,600,0.13478,0.19415
1993,Lower Secondary Level,Very concerned,0.39394,1001,2654,0.37535,0.41253
1993,Lower Secondary Level,Somewhat concerned,0.50014,1384,2654,0.48112,0.51917
1993,Lower Secondary Level,Not concerned at all,0.09643,269,2654,0.08520,0.10766
1993,Upper Secondary Level,Very concerned,0.40866,2686,6625,0.39682,0.42049
1993,Upper Secondary Level,Somewhat concerned,0.53663,3585,6625,0.52462,0.54863
1993,Upper Secondary Level,Not concerned at all,0.04747,354,6625,0.04235,0.05259
1993,Post-secondary Non-tertiary Level,Very concerned,0.38894,150,364,0.33879,0.43909
1993,Post-secondary Non-tertiary Level,Somewhat concerned,0.56493,214,364,0.51393,0.61593
1993,First Stage of Tertiary Education,Very concerned,0.45786,324,740,0.42194,0.49378
1993,First Stage of Tertiary Education,Somewhat concerned,0.48612,380,740,0.45009,0.52216
1993,First Stage of Tertiary Education,Not concerned at all,0.05034,36,740,0.03457,0.06610
1993,Second Stage of Tertiary Education,Very concerned,0.38957,667,1634,0.36592,0.41322
1993,Second Stage of Tertiary Education,Somewhat concerned,0.56456,903,1634,0.54051,0.58861
1993,Second Stage of Tertiary Education,Not concerned at all,0.04496,64,1634,0.03491,0.05501
1994,Pre-primary Level,Very concerned,0.23698,54,238,0.18284,0.29112
1994,Pre-primary Level,Somewhat concerned,0.58611,139,238,0.52340,0.64881
1994,Pre-primary Level,Not concerned at all,0.16834,45,238,0.12070,0.21598
1994,Primary Level,Very concerned,0.31276,165,550,0.27397,0.35154
1994,Primary Level,Somewhat concerned,0.53031,309,550,0.48856,0.57206
1994,Primary Level,Not concerned at all,0.12614,76,550,0.09836,0.15391
1994,Lower Secondary Level,Very concerned,0.37304,902,2470,0.35396,0.39211
1994,Lower Secondary Level,Somewhat concerned,0.52469,1330,2470,0.50499,0.54438
1994,Lower Secondary Level,Not concerned at all,0.09096,238,2470,0.07962,0.10230
1994,Upper Secondary Level,Very concerned,0.38495,2514,6546,0.37316,0.39674
1994,Upper Secondary Level,Somewhat concerned,0.54863,3636,6546,0.53657,0.56069
1994,Upper Secondary Level,Not concerned at all,0.06253,396,6546,0.05666,0.06840
1994,Post-secondary Non-tertiary Level,Very concerned,0.32993,142,367,0.28176,0.37810
1994,Post-secondary Non-tertiary Level,Somewhat concerned,0.61268,225,367,0.56277,0.66259
1994,First Stage of Tertiary Education,Very concerned,0.38201,288,747,0.34714,0.41688
1994,First Stage of Tertiary Education,Somewhat concerned,0.55799,423,747,0.52235,0.59363
1994,First Stage of Tertiary Education,Not concerned at all,0.05664,36,747,0.04005,0.07323
1994,Second Stage of Tertiary Education,Very concerned,0.35973,632,1649,0.33656,0.38290
1994,Second Stage of Tertiary Education,Somewhat concerned,0.58145,939,1649,0.55763,0.60526
1994,Second Stage of Tertiary Education,Not concerned at all,0.05544,78,1649,0.04439,0.06648
1995,Pre-primary Level,Very concerned,0.12773,38,284,0.08884,0.16662
1995,Pre-primary Level,Somewhat concerned,0.64256,177,284,0.58672,0.69839
1995,Pre-primary Level,Not concerned at all,0.21993,69,284,0.17168,0.26819
1995,Primary Level,Very concerned,0.23079,129,520,0.19454,0.26704
1995,Primary Level,Somewhat concerned,0.50393,279,520,0.46091,0.54694
1995,Primary Level,Not concerned at all,0.21507,112,520,0.17972,0.25042
1995,Lower Secondary Level,Very concerned,0.26833,637,2462,0.25083,0.28584
1995,Lower Secondary Level,Somewhat concerned,0.59573,1509,2462,0.57634,0.61512
1995,Lower Secondary Level,Not concerned at all,0.11901,316,2462,0.10621,0.13180
1995,Upper Secondary Level,Very concerned,0.26132,1748,6690,0.25079,0.27185
1995,Upper Secondary Level,Somewhat concerned,0.62835,4265,6690,0.61677,0.63993
1995,Upper Secondary Level,Not concerned at all,0.10471,677,6690,0.09737,0.11205
1995,Post-secondary Non-tertiary Level,Very concerned,0.19050,102,468,0.15489,0.22612
1995,Post-secondary Non-tertiary Level,Somewhat concerned,0.66565,317,468,0.62286,0.70844
1995,Post-secondary Non-tertiary Level,Not concerned at all,0.14088,49,468,0.10932,0.17243
1995,First Stage of Tertiary Education,Very concerned,0.27413,203,752,0.24222,0.30603
1995,First Stage of Tertiary Education,Somewhat concerned,0.61396,473,752,0.57914,0.64878
1995,First Stage of Tertiary Education,Not concerned at all,0.10605,76,752,0.08403,0.12808
1995,Second Stage of Tertiary Education,Very concerned,0.22616,429,1743,0.20652,0.24581
1995,Second Stage of Tertiary Education,Somewhat concerned,0.63297,1103,1743,0.61033,0.65560
1995,Second Stage of Tertiary Education,Not concerned at all,0.13368,211,1743,0.11769,0.14966
1996,Pre-primary Level,Very concerned,0.22990,71,291,0.18147,0.27833
1996,Pre-primary Level,Somewhat concerned,0.56635,160,291,0.50932,0.62339
1996,Pre-primary Level,Not concerned at all,0.18470,60,291,0.14003,0.22936
1996,Primary Level,Very concerned,0.34179,152,488,0.29967,0.38392
1996,Primary Level,Somewhat concerned,0.47070,257,488,0.42637,0.51504
1996,Primary Level,Not concerned at all,0.15925,79,488,0.12675,0.19175
1996,Lower Secondary Level,Very concerned,0.41309,919,2371,0.39326,0.43291
1996,Lower Secondary Level,Somewhat concerned,0.49078,1233,2371,0.47066,0.51091
1996,Lower Secondary Level,Not concerned at all,0.08485,219,2371,0.07363,0.09607
1996,Upper Secondary Level,Very concerned,0.46273,2897,6601,0.45070,0.47476
1996,Upper Secondary Level,Somewhat concerned,0.47934,3338,6601,0.46729,0.49139
1996,Upper Secondary Level,Not concerned at all,0.05451,366,6601,0.04903,0.05999
1996,Post-secondary Non-tertiary Level,Very concerned,0.39650,196,469,0.35218,0.44082
1996,Post-secondary Non-tertiary Level,Somewhat concerned,0.53775,242,469,0.49258,0.58292
1996,Post-secondary Non-tertiary Level,Not concerned at all,0.06147,31,469,0.03971,0.08323
1996,First Stage of Tertiary Education,Very concerned,0.48470,359,738,0.44862,0.52078
1996,First Stage of Tertiary Education,Somewhat concerned,0.47337,379,738,0.43732,0.50942
1996,Second Stage of Tertiary Education,Very concerned,0.44520,795,1763,0.42199,0.46841
1996,Second Stage of Tertiary Education,Somewhat concerned,0.51388,904,1763,0.49054,0.53722
1996,Second Stage of Tertiary Education,Not concerned at all,0.04036,64,1763,0.03117,0.04954
1997,Pre-primary Level,Very concerned,0.32515,97,311,0.27300,0.37729
1997,Pre-primary Level,Somewhat concerned,0.50561,170,311,0.44995,0.56126
1997,Pre-primary Level,Not concerned at all,0.14916,44,311,0.10951,0.18882
1997,Primary Level,Very concerned,0.35618,150,458,0.31228,0.40009
1997,Primary Level,Somewhat concerned,0.52030,261,458,0.47449,0.56610
1997,Primary Level,Not concerned at all,0.08808,47,458,0.06209,0.11406
1997,Lower Secondary Level,Very concerned,0.46343,1003,2317,0.44313,0.48374
1997,Lower Secondary Level,Somewhat concerned,0.46540,1162,2317,0.44508,0.48571
1997,Lower Secondary Level,Not concerned at all,0.06411,152,2317,0.05413,0.07409
1997,Upper Secondary Level,Very concerned,0.50503,3175,6462,0.49284,0.51722
1997,Upper Secondary Level,Somewhat concerned,0.45334,3029,6462,0.44120,0.46547
1997,Upper Secondary Level,Not concerned at all,0.03662,258,6462,0.03204,0.04120
1997,Post-secondary Non-tertiary Level,Very concerned,0.39093,185,424,0.34443,0.43744
1997,Post-secondary Non-tertiary Level,Somewhat concerned,0.54778,239,424,0.50035,0.59521
1997,First Stage of Tertiary Education,Very concerned,0.53196,394,732,0.49579,0.56813
1997,First Stage of Tertiary Education,Somewhat concerned,0.43898,338,732,0.40301,0.47496
1997,Second Stage of Tertiary Education,Very concerned,0.48016,897,1763,0.45683,0.50349
1997,Second Stage of Tertiary Education,Somewhat concerned,0.48203,818,1763,0.45869,0.50536
1997,Second Stage of Tertiary Education,Not concerned at all,0.03607,48,1763,0.02736,0.04478
1998,Pre-primary Level,Very concerned,0.23486,84,332,0.18920,0.28053
1998,Pre-primary Level,Somewhat concerned,0.60918,194,332,0.55662,0.66175
1998,Pre-primary Level,Not concerned at all,0.15286,54,332,0.11409,0.19162
1998,Primary Level,Very concerned,0.31358,129,441,0.27023,0.35693
1998,Primary Level,Somewhat concerned,0.51167,240,441,0.46496,0.55838
1998,Primary Level,Not concerned at all,0.15794,72,441,0.12386,0.19202
1998,Lower Secondary Level,Very concerned,0.40819,977,2525,0.38901,0.42736
1998,Lower Secondary Level,Somewhat concerned,0.49222,1320,2525,0.47272,0.51172
1998,Lower Secondary Level,Not concerned at all,0.09091,228,2525,0.07969,0.10212
1998,Upper Secondary Level,Very concerned,0.45448,3203,7002,0.44281,0.46614
1998,Upper Secondary Level,Somewhat concerned,0.48917,3439,7002,0.47746,0.50088
1998,Upper Secondary Level,Not concerned at all,0.05281,360,7002,0.04757,0.05805
1998,Post-secondary Non-tertiary Level,Very concerned,0.35044,184,476,0.30753,0.39335
1998,Post-secondary Non-tertiary Level,Somewhat concerned,0.60376,292,476,0.55977,0.64775
1998,First Stage of Tertiary Education,Very concerned,0.44265,374,817,0.40857,0.47673
1998,First Stage of Tertiary Education,Somewhat concerned,0.50762,408,817,0.47332,0.54192
1998,First Stage of Tertiary Education,Not concerned at all,0.04176,35,817,0.02803,0.05548
1998,Second Stage of Tertiary Education,Very concerned,0.42139,870,1962,0.39954,0.44325
1998,Second Stage of Tertiary Education,Somewhat concerned,0.49897,971,1962,0.47684,0.52110
1998,Second Stage of Tertiary Education,Not concerned at all,0.07523,121,1962,0.06356,0.08691
1999,Pre-primary Level,Very concerned,0.14442,37,314,0.10548,0.18337
1999,Pre-primary Level,Somewhat concerned,0.62241,211,314,0.56871,0.67612
1999,Pre-primary Level,Not concerned at all,0.22047,66,314,0.17454,0.26640
1999,Primary Level,Very concerned,0.22433,94,421,0.18443,0.26422
1999,Primary Level,Somewhat concerned,0.55316,241,421,0.50562,0.60071
1999,Primary Level,Not concerned at all,0.18866,86,421,0.15124,0.22608
1999,Lower Secondary Level,Very concerned,0.26123,638,2429,0.24376,0.27870
1999,Lower Secondary Level,Somewhat concerned,0.61360,1495,2429,0.59423,0.63297
1999,Lower Secondary Level,Not concerned at all,0.11877,296,2429,0.10590,0.13164
1999,Upper Secondary Level,Very concerned,0.26881,1841,6921,0.25837,0.27926
1999,Upper Secondary Level,Somewhat concerned,0.64151,4487,6921,0.63021,0.65281
1999,Upper Secondary Level,Not concerned at all,0.08774,593,6921,0.08107,0.09440
1999,Post-secondary Non-tertiary Level,Very concerned,0.23119,114,503,0.19431,0.26807
1999,Post-secondary Non-tertiary Level,Somewhat concerned,0.67839,345,503,0.63753,0.71925
1999,Post-secondary Non-tertiary Level,Not concerned at all,0.09042,44,503,0.06533,0.11550
1999,First Stage of Tertiary Education,Very concerned,0.32524,251,813,0.29302,0.35746
1999,First Stage of Tertiary Education,Somewhat concerned,0.59230,501,813,0.55850,0.62610
1999,First Stage of Tertiary Education,Not concerned at all,0.08085,61,813,0.06210,0.09960
1999,Second Stage of Tertiary Education,Very concerned,0.22304,443,1956,0.20459,0.24149
1999,Second Stage of Tertiary Education,Somewhat concerned,0.66520,1330,1956,0.64428,0.68612
1999,Second Stage of Tertiary Education,Not concerned at all,0.10751,183,1956,0.09378,0.12124
2000,Pre-primary Level,Very concerned,0.11183,56,485,0.08375,0.13991
2000,Pre-primary Level,Somewhat concerned,0.59327,290,485,0.54951,0.63703
2000,Pre-primary Level,Not concerned at all,0.26823,139,485,0.22876,0.30770
2000,Primary Level,Very concerned,0.17716,67,392,0.13932,0.21501
2000,Primary Level,Somewhat concerned,0.53201,223,392,0.48255,0.58147
2000,Primary Level,Not concerned at all,0.25794,102,392,0.21457,0.30130
2000,Lower Secondary Level,Very concerned,0.20051,710,3515,0.18727,0.21375
2000,Lower Secondary Level,Somewhat concerned,0.57753,2064,3515,0.56119,0.59386
2000,Lower Secondary Level,Not concerned at all,0.20623,741,3515,0.19285,0.21961
2000,Upper Secondary Level,Very concerned,0.23031,3040,12694,0.22299,0.23764
2000,Upper Secondary Level,Somewhat concerned,0.60704,7785,12694,0.59855,0.61554
2000,Upper Secondary Level,Not concerned at all,0.15286,1869,12694,0.14660,0.15912
2000,Post-secondary Non-tertiary Level,Very concerned,0.18609,215,1109,0.16317,0.20900
2000,Post-secondary Non-tertiary Level,Somewhat concerned,0.62548,696,1109,0.59698,0.65398
