year,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,First Stage of Tertiary Education,Somewhat concerned,0.43719,705,1519,0.41223,0.46214
2007,First Stage of Tertiary Education,Not concerned at all,0.22663,337,1519,0.20557,0.24770
2007,Second Stage of Tertiary Education,Very concerned,0.19153,851,4367,0.17985,0.20320
2007,Second Stage of Tertiary Education,Somewhat concerned,0.41297,1830,4367,0.39836,0.42757
2007,Second Stage of Tertiary Education,Not concerned at all,0.38762,1686,4367,0.37317,0.40207
2008,Pre-primary Level,Very concerned,0.11783,72,352,0.08410,0.15156
2008,Pre-primary Level,Somewhat concerned,0.21243,131,352,0.16964,0.25522
2008,Pre-primary Level,Not concerned at all,0.26023,149,352,0.21433,0.30613
2008,Primary Level,Very concerned,0.26732,43,183,0.20302,0.33162
2008,Primary Level,Somewhat concerned,0.40310,72,183,0.33184,0.47437
2008,Primary Level,Not concerned at all,0.32579,68,183,0.25770,0.39388
2008,Lower Secondary Level,Very concerned,0.28875,565,1996,0.26886,0.30864
2008,Lower Secondary Level,Somewhat concerned,0.42746,898,1996,0.40575,0.44917
2008,Lower Secondary Level,Not concerned at all,0.25218,533,1996,0.23313,0.27124
2008,Upper Secondary Level,Very concerned,0.30573,2933,9669,0.29654,0.31491
2008,Upper Secondary Level,Somewhat concerned,0.46092,4486,9669,0.45098,0.47085
2008,Upper Secondary Level,Not concerned at all,0.22410,2250,9669,0.21579,0.23241
2008,Post-secondary Non-tertiary Level,Very concerned,0.16700,182,1092,0.14487,0.18913
2008,Post-secondary Non-tertiary Level,Somewhat concerned,0.44409,505,1092,0.41460,0.47357
2008,Post-secondary Non-tertiary Level,Not concerned at all,0.38667,405,1092,0.35778,0.41557
2008,First Stage of Tertiary Education,Very concerned,0.26070,388,1409,0.23777,0.28364
2008,First Stage of Tertiary Education,Somewhat concerned,0.45518,655,1409,0.42917,0.48119
2008,First Stage of Tertiary Education,Not concerned at all,0.27759,366,1409,0.25420,0.30099
2008,Second Stage of Tertiary Education,Very concerned,0.14942,642,4178,0.13861,0.16023
2008,Second Stage of Tertiary Education,Somewhat concerned,0.40477,1745,4178,0.38988,0.41966
2008,Second Stage of Tertiary Education,Not concerned at all,0.44011,1791,4178,0.42505,0.45516
2009,Pre-primary Level,Very concerned,0.09825,43,309,0.06501,0.13149
2009,Pre-primary Level,Somewhat concerned,0.20974,112,309,0.16427,0.25521
2009,Pre-primary Level,Not concerned at all,0.31490,154,309,0.26303,0.36678
2009,Primary Level,Very concerned,0.18630,38,163,0.12634,0.24625
2009,Primary Level,Somewhat concerned,0.36347,60,163,0.28940,0.43754
2009,Primary Level,Not concerned at all,0.44249,65,163,0.36601,0.51898
2009,Lower Secondary Level,Very concerned,0.26766,460,1772,0.24704,0.28828
2009,Lower Secondary Level,Somewhat concerned,0.42073,792,1772,0.39774,0.44373
2009,Lower Secondary Level,Not concerned at all,0.27987,520,1772,0.25896,0.30078
2009,Upper Secondary Level,Very concerned,0.26150,2336,9007,0.25242,0.27058
2009,Upper Secondary Level,Somewhat concerned,0.45978,4153,9007,0.44949,0.47008
2009,Upper Secondary Level,Not concerned at all,0.26991,2518,9007,0.26074,0.27908
2009,Post-secondary Non-tertiary Level,Very concerned,0.16093,144,995,0.13808,0.18377
2009,Post-secondary Non-tertiary Level,Somewhat concerned,0.40456,421,995,0.37405,0.43507
2009,Post-secondary Non-tertiary Level,Not concerned at all,0.43207,430,995,0.40127,0.46287
2009,First Stage of Tertiary Education,Very concerned,0.22956,293,1319,0.20685,0.25226
2009,First Stage of Tertiary Education,Somewhat concerned,0.42530,591,1319,0.39861,0.45199
2009,First Stage of Tertiary Education,Not concerned at all,0.33368,435,1319,0.30823,0.35914
2009,Second Stage of Tertiary Education,Very concerned,0.10405,448,4018,0.09461,0.11350
2009,Second Stage of Tertiary Education,Somewhat concerned,0.36819,1520,4018,0.35328,0.38311
2009,Second Stage of Tertiary Education,Not concerned at all,0.52078,2050,4018,0.50533,0.53623
2010,Pre-primary Level,Very concerned,0.09319,61,412,0.06509,0.12129
2010,Pre-primary Level,Somewhat concerned,0.28276,152,412,0.23922,0.32630
2010,Pre-primary Level,Not concerned at all,0.28815,199,412,0.24436,0.33193
2010,Primary Level,Very concerned,0.26123,97,333,0.21397,0.30848
2010,Primary Level,Somewhat concerned,0.38041,129,333,0.32819,0.43264
2010,Primary Level,Not concerned at all,0.33054,107,333,0.27994,0.38114
2010,Lower Secondary Level,Very concerned,0.26938,670,2423,0.25171,0.28705
2010,Lower Secondary Level,Somewhat concerned,0.40551,1010,2423,0.38596,0.42507
2010,Lower Secondary Level,Not concerned at all,0.28963,743,2423,0.27157,0.30770
2010,Upper Secondary Level,Very concerned,0.26287,3068,11667,0.25488,0.27086
2010,Upper Secondary Level,Somewhat concerned,0.44971,5168,11667,0.44069,0.45874
2010,Upper Secondary Level,Not concerned at all,0.28016,3431,11667,0.27201,0.28831
2010,Post-secondary Non-tertiary Level,Very concerned,0.15209,261,1697,0.13500,0.16918
2010,Post-secondary Non-tertiary Level,Somewhat concerned,0.39758,695,1697,0.37429,0.42087
2010,Post-secondary Non-tertiary Level,Not concerned at all,0.44344,741,1697,0.41980,0.46709
2010,First Stage of Tertiary Education,Very concerned,0.21141,321,1608,0.19145,0.23137
2010,First Stage of Tertiary Education,Somewhat concerned,0.43123,726,1608,0.40701,0.45544
2010,First Stage of Tertiary Education,Not concerned at all,0.34716,561,1608,0.32388,0.37043
2010,Second Stage of Tertiary Education,Very concerned,0.11663,549,5345,0.10803,0.12524
2010,Second Stage of Tertiary Education,Somewhat concerned,0.34050,1834,5345,0.32780,0.35321
2010,Second Stage of Tertiary Education,Not concerned at all,0.53743,2962,5345,0.52406,0.55080
2011,Pre-primary Level,Very concerned,0.05638,42,311,0.03070,0.08205
2011,Pre-primary Level,Somewhat concerned,0.18561,126,311,0.14233,0.22889
2011,Pre-primary Level,Not concerned at all,0.22476,143,311,0.17829,0.27122
2011,Primary Level,Very concerned,0.19377,54,213,0.14057,0.24698
2011,Primary Level,Somewhat concerned,0.24611,74,213,0.18813,0.30409
2011,Primary Level,Not concerned at all,0.35348,85,213,0.28913,0.41783
2011,Lower Secondary Level,Very concerned,0.24319,565,2103,0.22485,0.26153
2011,Lower Secondary Level,Somewhat concerned,0.38234,935,2103,0.36157,0.40312
2011,Lower Secondary Level,Not concerned at all,0.24158,603,2103,0.22328,0.25988
2011,Upper Secondary Level,Very concerned,0.26309,2932,10346,0.25461,0.27158
2011,Upper Secondary Level,Somewhat concerned,0.41230,4669,10346,0.40282,0.42179
2011,Upper Secondary Level,Not concerned at all,0.23799,2745,10346,0.22979,0.24620
2011,Post-secondary Non-tertiary Level,Very concerned,0.14223,199,1188,0.12235,0.16210
2011,Post-secondary Non-tertiary Level,Somewhat concerned,0.37587,508,1188,0.34831,0.40342
2011,Post-secondary Non-tertiary Level,Not concerned at all,0.34437,481,1188,0.31734,0.37141
2011,First Stage of Tertiary Education,Very concerned,0.22327,331,1433,0.20170,0.24484
2011,First Stage of Tertiary Education,Somewhat concerned,0.41418,642,1433,0.38867,0.43969
2011,First Stage of Tertiary Education,Not concerned at all,0.29262,460,1433,0.26906,0.31619
2011,Second Stage of Tertiary Education,Very concerned,0.11272,605,4555,0.10353,0.12190
2011,Second Stage of Tertiary Education,Somewhat concerned,0.31735,1684,4555,0.30383,0.33087
2011,Second Stage of Tertiary Education,Not concerned at all,0.47075,2266,4555,0.45625,0.48524
2012,Pre-primary Level,Somewhat concerned,0.14460,85,250,0.10092,0.18829
2012,Pre-primary Level,Not concerned at all,0.24380,165,250,0.19047,0.29713
2012,Primary Level,Very concerned,0.17531,56,226,0.12562,0.22499
2012,Primary Level,Somewhat concerned,0.25843,82,226,0.20123,0.31564
2012,Primary Level,Not concerned at all,0.40206,88,226,0.33800,0.46613
2012,Lower Secondary Level,Very concerned,0.20439,478,2090,0.18710,0.22168
2012,Lower Secondary Level,Somewhat concerned,0.40618,937,2090,0.38512,0.42724
2012,Lower Secondary Level,Not concerned at all,0.26924,675,2090,0.25022,0.28826
2012,Upper Secondary Level,Very concerned,0.21189,2325,10218,0.20396,0.21981
2012,Upper Secondary Level,Somewhat concerned,0.41200,4569,10218,0.40246,0.42154
2012,Upper Secondary Level,Not concerned at all,0.29491,3324,10218,0.28606,0.30375
2012,Post-secondary Non-tertiary Level,Very concerned,0.11667,158,1199,0.09849,0.13485
2012,Post-secondary Non-tertiary Level,Somewhat concerned,0.32801,450,1199,0.30142,0.35459
2012,Post-secondary Non-tertiary Level,Not concerned at all,0.42547,591,1199,0.39747,0.45347
2012,First Stage of Tertiary Education,Very concerned,0.17514,245,1438,0.15548,0.19479
2012,First Stage of Tertiary Education,Somewhat concerned,0.35855,592,1438,0.33375,0.38335
2012,First Stage of Tertiary Education,Not concerned at all,0.40674,601,1438,0.38135,0.43214
2012,Second Stage of Tertiary Education,Very concerned,0.08455,426,4632,0.07654,0.09256
2012,Second Stage of Tertiary Education,Somewhat concerned,0.27007,1447,4632,0.25728,0.28286
2012,Second Stage of Tertiary Education,Not concerned at all,0.56146,2759,4632,0.54717,0.57575
2013,Pre-primary Level,Very concerned,0.04515,33,260,0.01986,0.07043
2013,Pre-primary Level,Somewhat concerned,0.11947,76,260,0.07997,0.15897
2013,Pre-primary Level,Not concerned at all,0.21440,151,260,0.16442,0.26439
2013,Primary Level,Very concerned,0.13368,55,187,0.08477,0.18258
2013,Primary Level,Somewhat concerned,0.18966,64,187,0.13332,0.24600
2013,Primary Level,Not concerned at all,0.25923,68,187,0.19625,0.32220
2013,Lower Secondary Level,Very concerned,0.22204,485,1828,0.20298,0.24110
2013,Lower Secondary Level,Somewhat concerned,0.31004,789,1828,0.28883,0.33125
2013,Lower Secondary Level,Not concerned at all,0.21977,554,1828,0.20078,0.23876
2013,Upper Secondary Level,Very concerned,0.22853,2456,9351,0.22002,0.23705
2013,Upper Secondary Level,Somewhat concerned,0.39363,4167,9351,0.38372,0.40353
2013,Upper Secondary Level,Not concerned at all,0.24525,2728,9351,0.23653,0.25397
2013,Post-secondary Non-tertiary Level,Very concerned,0.12370,162,1094,0.10419,0.14322
2013,Post-secondary Non-tertiary Level,Somewhat concerned,0.28078,425,1094,0.25414,0.30743
2013,Post-secondary Non-tertiary Level,Not concerned at all,0.35150,507,1094,0.32319,0.37980
2013,First Stage of Tertiary Education,Very concerned,0.19542,274,1319,0.17401,0.21682
2013,First Stage of Tertiary Education,Somewhat concerned,0.39954,578,1319,0.37309,0.42598
2013,First Stage of Tertiary Education,Not concerned at all,0.32856,467,1319,0.30320,0.35391
2013,Second Stage of Tertiary Education,Very concerned,0.09538,499,4447,0.08675,0.10402
2013,Second Stage of Tertiary Education,Somewhat concerned,0.28387,1538,4447,0.27062,0.29712
2013,Second Stage of Tertiary Education,Not concerned at all,0.47274,2410,4447,0.45806,0.48741
2014,Pre-primary Level,Very concerned,0.08770,66,444,0.06136,0.11405
2014,Pre-primary Level,Somewhat concerned,0.16762,153,444,0.13284,0.20241
2014,Pre-primary Level,Not concerned at all,0.29640,225,444,0.25387,0.33892
2014,Primary Level,Very concerned,0.27229,149,496,0.23307,0.31150
2014,Primary Level,Somewhat concerned,0.36411,190,496,0.32172,0.40650
2014,Primary Level,Not concerned at all,0.34431,157,496,0.30245,0.38617
2014,Lower Secondary Level,Very concerned,0.31817,964,3075,0.30171,0.33464
2014,Lower Secondary Level,Somewhat concerned,0.42809,1331,3075,0.41060,0.44558
2014,Lower Secondary Level,Not concerned at all,0.22499,780,3075,0.21023,0.23975
2014,Upper Secondary Level,Very concerned,0.31453,3883,12457,0.30637,0.32268
2014,Upper Secondary Level,Somewhat concerned,0.43769,5522,12457,0.42898,0.44641
2014,Upper Secondary Level,Not concerned at all,0.24130,3052,12457,0.23379,0.24882
2014,Post-secondary Non-tertiary Level,Very concerned,0.19346,398,2038,0.17631,0.21061
2014,Post-secondary Non-tertiary Level,Somewhat concerned,0.41755,872,2038,0.39613,0.43896
2014,Post-secondary Non-tertiary Level,Not concerned at all,0.38589,768,2038,0.36475,0.40703
2014,First Stage of Tertiary Education,Very concerned,0.26182,387,1592,0.24022,0.28342
2014,First Stage of Tertiary Education,Somewhat concerned,0.42590,718,1592,0.40160,0.45020
2014,First Stage of Tertiary Education,Not concerned at all,0.30895,487,1592,0.28625,0.33166
2014,Second Stage of Tertiary Education,Very concerned,0.12422,786,6200,0.11601,0.13243
