year,age_gr,regtyp,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,30-45 y.,Urban regions,Not concerned at all,0.29429,1537,5324,0.28205,0.30653
2000,30-45 y.,Rural regions,Very concerned,0.33388,943,2766,0.31630,0.35146
2000,30-45 y.,Rural regions,Somewhat concerned,0.45089,1266,2766,0.43234,0.46943
2000,30-45 y.,Rural regions,Not concerned at all,0.20615,557,2766,0.19107,0.22122
2000,46-65 y.,Urban regions,Very concerned,0.30541,1503,5018,0.29266,0.31815
2000,46-65 y.,Urban regions,Somewhat concerned,0.44096,2301,5018,0.42722,0.45470
2000,46-65 y.,Urban regions,Not concerned at all,0.23891,1214,5018,0.22711,0.25071
2000,46-65 y.,Rural regions,Very concerned,0.35010,915,2656,0.33196,0.36825
2000,46-65 y.,Rural regions,Somewhat concerned,0.47211,1278,2656,0.45312,0.49110
2000,46-65 y.,Rural regions,Not concerned at all,0.16752,463,2656,0.15332,0.18173
2000,66 and older,Urban regions,Very concerned,0.30728,700,2299,0.28842,0.32614
2000,66 and older,Urban regions,Somewhat concerned,0.46355,1095,2299,0.44316,0.48394
2000,66 and older,Urban regions,Not concerned at all,0.20781,504,2299,0.19122,0.22440
2000,66 and older,Rural regions,Very concerned,0.30921,385,1242,0.28350,0.33492
2000,66 and older,Rural regions,Somewhat concerned,0.49688,623,1242,0.46906,0.52470
2000,66 and older,Rural regions,Not concerned at all,0.17847,234,1242,0.15717,0.19978
2001,17-29 y.,Urban regions,Very concerned,0.17554,494,2600,0.16091,0.19017
2001,17-29 y.,Urban regions,Somewhat concerned,0.42751,1139,2600,0.40849,0.44653
2001,17-29 y.,Urban regions,Not concerned at all,0.39041,967,2600,0.37165,0.40916
2001,17-29 y.,Rural regions,Very concerned,0.25271,372,1468,0.23047,0.27495
2001,17-29 y.,Rural regions,Somewhat concerned,0.47166,696,1468,0.44612,0.49721
2001,17-29 y.,Rural regions,Not concerned at all,0.26520,400,1468,0.24261,0.28779
2001,30-45 y.,Urban regions,Very concerned,0.21620,1062,4801,0.20455,0.22785
2001,30-45 y.,Urban regions,Somewhat concerned,0.44818,2209,4801,0.43411,0.46225
2001,30-45 y.,Urban regions,Not concerned at all,0.32464,1530,4801,0.31139,0.33788
2001,30-45 y.,Rural regions,Very concerned,0.27986,713,2448,0.26207,0.29765
2001,30-45 y.,Rural regions,Somewhat concerned,0.46678,1164,2448,0.44701,0.48655
2001,30-45 y.,Rural regions,Not concerned at all,0.23567,571,2448,0.21886,0.25249
2001,46-65 y.,Urban regions,Very concerned,0.24035,1114,4569,0.22796,0.25274
2001,46-65 y.,Urban regions,Somewhat concerned,0.46455,2144,4569,0.45008,0.47901
2001,46-65 y.,Urban regions,Not concerned at all,0.27938,1311,4569,0.26637,0.29239
2001,46-65 y.,Rural regions,Very concerned,0.29996,708,2451,0.28181,0.31811
2001,46-65 y.,Rural regions,Somewhat concerned,0.50075,1248,2451,0.48095,0.52055
2001,46-65 y.,Rural regions,Not concerned at all,0.19354,495,2451,0.17790,0.20919
2001,66 and older,Urban regions,Very concerned,0.24815,545,2178,0.23001,0.26630
2001,66 and older,Urban regions,Somewhat concerned,0.49339,1078,2178,0.47239,0.51439
2001,66 and older,Urban regions,Not concerned at all,0.24433,555,2178,0.22628,0.26238
2001,66 and older,Rural regions,Very concerned,0.27315,311,1178,0.24769,0.29860
2001,66 and older,Rural regions,Somewhat concerned,0.51441,615,1178,0.48586,0.54296
2001,66 and older,Rural regions,Not concerned at all,0.20419,252,1178,0.18116,0.22722
2002,17-29 y.,Urban regions,Very concerned,0.19559,537,2638,0.18045,0.21072
2002,17-29 y.,Urban regions,Somewhat concerned,0.42382,1144,2638,0.40496,0.44268
2002,17-29 y.,Urban regions,Not concerned at all,0.37233,957,2638,0.35387,0.39078
2002,17-29 y.,Rural regions,Very concerned,0.24871,371,1468,0.22659,0.27083
2002,17-29 y.,Rural regions,Somewhat concerned,0.43499,675,1468,0.40962,0.46036
2002,17-29 y.,Rural regions,Not concerned at all,0.30328,422,1468,0.27976,0.32680
2002,30-45 y.,Urban regions,Very concerned,0.23702,1123,4968,0.22520,0.24885
2002,30-45 y.,Urban regions,Somewhat concerned,0.45958,2291,4968,0.44572,0.47344
2002,30-45 y.,Urban regions,Not concerned at all,0.29551,1554,4968,0.28282,0.30819
2002,30-45 y.,Rural regions,Very concerned,0.32741,762,2417,0.30870,0.34612
2002,30-45 y.,Rural regions,Somewhat concerned,0.47541,1154,2417,0.45550,0.49533
2002,30-45 y.,Rural regions,Not concerned at all,0.18995,501,2417,0.17430,0.20559
2002,46-65 y.,Urban regions,Very concerned,0.29529,1369,5202,0.28289,0.30769
2002,46-65 y.,Urban regions,Somewhat concerned,0.45989,2499,5202,0.44635,0.47344
2002,46-65 y.,Urban regions,Not concerned at all,0.23356,1334,5202,0.22206,0.24506
2002,46-65 y.,Rural regions,Very concerned,0.33847,817,2591,0.32024,0.35669
2002,46-65 y.,Rural regions,Somewhat concerned,0.50416,1318,2591,0.48490,0.52341
2002,46-65 y.,Rural regions,Not concerned at all,0.15102,456,2591,0.13723,0.16481
2002,66 and older,Urban regions,Very concerned,0.33016,770,2330,0.31106,0.34926
2002,66 and older,Urban regions,Somewhat concerned,0.48745,1125,2330,0.46715,0.50775
2002,66 and older,Urban regions,Not concerned at all,0.17013,435,2330,0.15487,0.18539
2002,66 and older,Rural regions,Very concerned,0.34031,399,1216,0.31367,0.36696
2002,66 and older,Rural regions,Somewhat concerned,0.50941,640,1216,0.48130,0.53752
2002,66 and older,Rural regions,Not concerned at all,0.13586,177,1216,0.11659,0.15512
2003,17-29 y.,Urban regions,Very concerned,0.19347,487,2590,0.17825,0.20868
2003,17-29 y.,Urban regions,Somewhat concerned,0.41123,1086,2590,0.39227,0.43018
2003,17-29 y.,Urban regions,Not concerned at all,0.38333,1017,2590,0.36460,0.40206
2003,17-29 y.,Rural regions,Very concerned,0.24733,343,1383,0.22458,0.27008
2003,17-29 y.,Rural regions,Somewhat concerned,0.46215,650,1383,0.43586,0.48843
2003,17-29 y.,Rural regions,Not concerned at all,0.28292,390,1383,0.25918,0.30667
2003,30-45 y.,Urban regions,Very concerned,0.22246,995,4635,0.21049,0.23444
2003,30-45 y.,Urban regions,Somewhat concerned,0.44924,2111,4635,0.43492,0.46356
2003,30-45 y.,Urban regions,Not concerned at all,0.31833,1529,4635,0.30492,0.33174
2003,30-45 y.,Rural regions,Very concerned,0.29687,646,2247,0.27797,0.31576
2003,30-45 y.,Rural regions,Somewhat concerned,0.48659,1100,2247,0.46592,0.50727
2003,30-45 y.,Rural regions,Not concerned at all,0.20736,501,2247,0.19060,0.22413
2003,46-65 y.,Urban regions,Very concerned,0.28687,1283,5011,0.27434,0.29939
2003,46-65 y.,Urban regions,Somewhat concerned,0.44628,2283,5011,0.43251,0.46004
2003,46-65 y.,Urban regions,Not concerned at all,0.25811,1445,5011,0.24599,0.27023
2003,46-65 y.,Rural regions,Very concerned,0.30111,711,2503,0.28313,0.31908
2003,46-65 y.,Rural regions,Somewhat concerned,0.49928,1263,2503,0.47969,0.51887
2003,46-65 y.,Rural regions,Not concerned at all,0.19123,529,2503,0.17582,0.20664
2003,66 and older,Urban regions,Very concerned,0.29945,687,2372,0.28102,0.31789
2003,66 and older,Urban regions,Somewhat concerned,0.47570,1150,2372,0.45560,0.49580
2003,66 and older,Urban regions,Not concerned at all,0.21119,535,2372,0.19476,0.22762
2003,66 and older,Rural regions,Very concerned,0.30960,362,1242,0.28388,0.33533
2003,66 and older,Rural regions,Somewhat concerned,0.51886,659,1242,0.49106,0.54666
2003,66 and older,Rural regions,Not concerned at all,0.16521,221,1242,0.14455,0.18588
2004,17-29 y.,Urban regions,Very concerned,0.25055,616,2554,0.23374,0.26736
2004,17-29 y.,Urban regions,Somewhat concerned,0.41207,1105,2554,0.39298,0.43116
2004,17-29 y.,Urban regions,Not concerned at all,0.32118,833,2554,0.30307,0.33929
2004,17-29 y.,Rural regions,Very concerned,0.29653,403,1365,0.27229,0.32076
2004,17-29 y.,Rural regions,Somewhat concerned,0.43786,569,1365,0.41153,0.46419
2004,17-29 y.,Rural regions,Not concerned at all,0.26082,393,1365,0.23752,0.28412
2004,30-45 y.,Urban regions,Very concerned,0.29283,1203,4400,0.27938,0.30627
2004,30-45 y.,Urban regions,Somewhat concerned,0.43234,1985,4400,0.41770,0.44698
2004,30-45 y.,Urban regions,Not concerned at all,0.26800,1212,4400,0.25492,0.28109
2004,30-45 y.,Rural regions,Very concerned,0.35843,719,2089,0.33786,0.37900
2004,30-45 y.,Rural regions,Somewhat concerned,0.45335,965,2089,0.43200,0.47470
2004,30-45 y.,Rural regions,Not concerned at all,0.18304,405,2089,0.16645,0.19962
2004,46-65 y.,Urban regions,Very concerned,0.33668,1525,4836,0.32336,0.35000
2004,46-65 y.,Urban regions,Somewhat concerned,0.44017,2204,4836,0.42618,0.45417
2004,46-65 y.,Urban regions,Not concerned at all,0.21414,1107,4836,0.20257,0.22570
2004,46-65 y.,Rural regions,Very concerned,0.36533,828,2476,0.34636,0.38430
2004,46-65 y.,Rural regions,Somewhat concerned,0.44742,1177,2476,0.42783,0.46701
2004,46-65 y.,Rural regions,Not concerned at all,0.17462,471,2476,0.15967,0.18958
2004,66 and older,Urban regions,Very concerned,0.38350,927,2435,0.36419,0.40282
2004,66 and older,Urban regions,Somewhat concerned,0.43721,1077,2435,0.41750,0.45692
2004,66 and older,Urban regions,Not concerned at all,0.16367,431,2435,0.14898,0.17837
2004,66 and older,Rural regions,Very concerned,0.33707,436,1278,0.31115,0.36300
2004,66 and older,Rural regions,Somewhat concerned,0.49237,637,1278,0.46495,0.51979
2004,66 and older,Rural regions,Not concerned at all,0.15455,205,1278,0.13473,0.17438
2005,17-29 y.,Urban regions,Very concerned,0.27836,699,2501,0.26079,0.29593
2005,17-29 y.,Urban regions,Somewhat concerned,0.41654,1075,2501,0.39722,0.43587
2005,17-29 y.,Urban regions,Not concerned at all,0.29602,727,2501,0.27813,0.31392
2005,17-29 y.,Rural regions,Very concerned,0.35473,430,1300,0.32871,0.38075
2005,17-29 y.,Rural regions,Somewhat concerned,0.42608,564,1300,0.39919,0.45297
2005,17-29 y.,Rural regions,Not concerned at all,0.21380,306,1300,0.19151,0.23610
2005,30-45 y.,Urban regions,Very concerned,0.35638,1383,4107,0.34173,0.37102
2005,30-45 y.,Urban regions,Somewhat concerned,0.41418,1778,4107,0.39911,0.42924
2005,30-45 y.,Urban regions,Not concerned at all,0.22015,946,4107,0.20747,0.23282
2005,30-45 y.,Rural regions,Very concerned,0.40050,785,1942,0.37870,0.42229
2005,30-45 y.,Rural regions,Somewhat concerned,0.43118,839,1942,0.40915,0.45321
2005,30-45 y.,Rural regions,Not concerned at all,0.16323,318,1942,0.14679,0.17967
2005,46-65 y.,Urban regions,Very concerned,0.39073,1706,4578,0.37659,0.40486
2005,46-65 y.,Urban regions,Somewhat concerned,0.43203,2035,4578,0.41768,0.44639
2005,46-65 y.,Urban regions,Not concerned at all,0.16730,837,4578,0.15649,0.17811
2005,46-65 y.,Rural regions,Very concerned,0.47728,1038,2381,0.45721,0.49734
2005,46-65 y.,Rural regions,Somewhat concerned,0.39885,1019,2381,0.37918,0.41852
2005,46-65 y.,Rural regions,Not concerned at all,0.11326,324,2381,0.10053,0.12600
2005,66 and older,Urban regions,Very concerned,0.42234,1044,2457,0.40281,0.44188
2005,66 and older,Urban regions,Somewhat concerned,0.41944,1051,2457,0.39992,0.43895
2005,66 and older,Urban regions,Not concerned at all,0.14450,362,2457,0.13060,0.15841
2005,66 and older,Rural regions,Very concerned,0.45206,564,1268,0.42466,0.47947
2005,66 and older,Rural regions,Somewhat concerned,0.41769,557,1268,0.39053,0.44484
2005,66 and older,Rural regions,Not concerned at all,0.11808,147,1268,0.10031,0.13585
2006,17-29 y.,Urban regions,Very concerned,0.25526,620,2383,0.23775,0.27277
2006,17-29 y.,Urban regions,Somewhat concerned,0.37971,1002,2383,0.36022,0.39920
2006,17-29 y.,Urban regions,Not concerned at all,0.29999,761,2383,0.28159,0.31840
2006,17-29 y.,Rural regions,Very concerned,0.29565,384,1264,0.27048,0.32082
2006,17-29 y.,Rural regions,Somewhat concerned,0.40419,568,1264,0.37712,0.43125
2006,17-29 y.,Rural regions,Not concerned at all,0.20525,312,1264,0.18297,0.22752
2006,30-45 y.,Urban regions,Very concerned,0.30180,1256,4187,0.28789,0.31571
2006,30-45 y.,Urban regions,Somewhat concerned,0.43836,1848,4187,0.42333,0.45340
2006,30-45 y.,Urban regions,Not concerned at all,0.24926,1083,4187,0.23616,0.26237
2006,30-45 y.,Rural regions,Very concerned,0.36550,730,2038,0.34459,0.38641
2006,30-45 y.,Rural regions,Somewhat concerned,0.42261,912,2038,0.40116,0.44407
2006,30-45 y.,Rural regions,Not concerned at all,0.19427,396,2038,0.17709,0.21146
2006,46-65 y.,Urban regions,Very concerned,0.35353,1660,4896,0.34013,0.36692
2006,46-65 y.,Urban regions,Somewhat concerned,0.42486,2157,4896,0.41101,0.43871
2006,46-65 y.,Urban regions,Not concerned at all,0.20877,1079,4896,0.19738,0.22015
2006,46-65 y.,Rural regions,Very concerned,0.39994,984,2622,0.38119,0.41870
2006,46-65 y.,Rural regions,Somewhat concerned,0.43080,1190,2622,0.41184,0.44975
2006,46-65 y.,Rural regions,Not concerned at all,0.16058,448,2622,0.14653,0.17464
2006,66 and older,Urban regions,Very concerned,0.35515,1020,2850,0.33757,0.37272
2006,66 and older,Urban regions,Somewhat concerned,0.44730,1280,2850,0.42905,0.46556
2006,66 and older,Urban regions,Not concerned at all,0.18667,550,2850,0.17237,0.20098
2006,66 and older,Rural regions,Very concerned,0.35517,536,1527,0.33116,0.37918
2006,66 and older,Rural regions,Somewhat concerned,0.47773,779,1527,0.45267,0.50280
2006,66 and older,Rural regions,Not concerned at all,0.14090,212,1527,0.12345,0.15836
2007,17-29 y.,Urban regions,Very concerned,0.22319,515,2199,0.20578,0.24060
2007,17-29 y.,Urban regions,Somewhat concerned,0.37943,939,2199,0.35915,0.39972
2007,17-29 y.,Urban regions,Not concerned at all,0.31162,745,2199,0.29225,0.33098
2007,17-29 y.,Rural regions,Very concerned,0.28208,359,1167,0.25625,0.30791
2007,17-29 y.,Rural regions,Somewhat concerned,0.39223,483,1167,0.36421,0.42026
2007,17-29 y.,Rural regions,Not concerned at all,0.22694,325,1167,0.20290,0.25099
2007,30-45 y.,Urban regions,Very concerned,0.27339,1024,3792,0.25920,0.28758
2007,30-45 y.,Urban regions,Somewhat concerned,0.42204,1630,3792,0.40632,0.43776
2007,30-45 y.,Urban regions,Not concerned at all,0.29414,1138,3792,0.27963,0.30864
2007,30-45 y.,Rural regions,Very concerned,0.31866,601,1877,0.29758,0.33975
2007,30-45 y.,Rural regions,Somewhat concerned,0.44753,851,1877,0.42502,0.47003
2007,30-45 y.,Rural regions,Not concerned at all,0.22442,425,1877,0.20554,0.24330
2007,46-65 y.,Urban regions,Very concerned,0.31866,1363,4535,0.30510,0.33222
2007,46-65 y.,Urban regions,Somewhat concerned,0.42268,1971,4535,0.40830,0.43706
2007,46-65 y.,Urban regions,Not concerned at all,0.24697,1201,4535,0.23442,0.25953
2007,46-65 y.,Rural regions,Very concerned,0.32119,766,2466,0.30276,0.33963
2007,46-65 y.,Rural regions,Somewhat concerned,0.46887,1188,2466,0.44917,0.48857
2007,46-65 y.,Rural regions,Not concerned at all,0.19487,512,2466,0.17924,0.21051
2007,66 and older,Urban regions,Very concerned,0.30948,862,2795,0.29234,0.32662
2007,66 and older,Urban regions,Somewhat concerned,0.46286,1304,2795,0.44437,0.48135
2007,66 and older,Urban regions,Not concerned at all,0.21171,629,2795,0.19656,0.22686
2007,66 and older,Rural regions,Very concerned,0.32574,474,1497,0.30199,0.34949
2007,66 and older,Rural regions,Somewhat concerned,0.46778,750,1497,0.44250,0.49307
2007,66 and older,Rural regions,Not concerned at all,0.19802,273,1497,0.17783,0.21821
2008,17-29 y.,Urban regions,Very concerned,0.19144,435,2079,0.17453,0.20836
2008,17-29 y.,Urban regions,Somewhat concerned,0.38730,865,2079,0.36635,0.40824
2008,17-29 y.,Urban regions,Not concerned at all,0.34510,779,2079,0.32466,0.36554
2008,17-29 y.,Rural regions,Very concerned,0.24606,279,1065,0.22018,0.27194
2008,17-29 y.,Rural regions,Somewhat concerned,0.38110,452,1065,0.35192,0.41028
2008,17-29 y.,Rural regions,Not concerned at all,0.29348,334,1065,0.26612,0.32085
2008,30-45 y.,Urban regions,Very concerned,0.22485,759,3433,0.21088,0.23882
2008,30-45 y.,Urban regions,Somewhat concerned,0.40870,1424,3433,0.39225,0.42515
2008,30-45 y.,Urban regions,Not concerned at all,0.36169,1250,3433,0.34561,0.37776
2008,30-45 y.,Rural regions,Very concerned,0.26943,432,1711,0.24840,0.29046
2008,30-45 y.,Rural regions,Somewhat concerned,0.46672,843,1711,0.44307,0.49036
2008,30-45 y.,Rural regions,Not concerned at all,0.25357,436,1711,0.23295,0.27419
2008,46-65 y.,Urban regions,Very concerned,0.26848,1099,4306,0.25524,0.28171
2008,46-65 y.,Urban regions,Somewhat concerned,0.44139,1896,4306,0.42656,0.45622
2008,46-65 y.,Urban regions,Not concerned at all,0.28326,1311,4306,0.26980,0.29672
2008,46-65 y.,Rural regions,Very concerned,0.30174,671,2355,0.28320,0.32029
2008,46-65 y.,Rural regions,Somewhat concerned,0.46746,1109,2355,0.44730,0.48761
2008,46-65 y.,Rural regions,Not concerned at all,0.22369,575,2355,0.20685,0.24052
2008,66 and older,Urban regions,Very concerned,0.28500,783,2779,0.26821,0.30179
2008,66 and older,Urban regions,Somewhat concerned,0.46456,1293,2779,0.44602,0.48311
2008,66 and older,Urban regions,Not concerned at all,0.24103,703,2779,0.22513,0.25694
2008,66 and older,Rural regions,Very concerned,0.30663,447,1483,0.28315,0.33010
2008,66 and older,Rural regions,Somewhat concerned,0.48481,746,1483,0.45936,0.51025
2008,66 and older,Rural regions,Not concerned at all,0.19060,290,1483,0.17060,0.21059
2009,17-29 y.,Urban regions,Very concerned,0.17620,352,1864,0.15890,0.19350
2009,17-29 y.,Urban regions,Somewhat concerned,0.33371,672,1864,0.31229,0.35512
2009,17-29 y.,Urban regions,Not concerned at all,0.41247,840,1864,0.39012,0.43482
2009,17-29 y.,Rural regions,Very concerned,0.20146,209,973,0.17624,0.22667
2009,17-29 y.,Rural regions,Somewhat concerned,0.37844,407,973,0.34795,0.40893
2009,17-29 y.,Rural regions,Not concerned at all,0.35367,357,973,0.32361,0.38373
2009,30-45 y.,Urban regions,Very concerned,0.18703,575,3054,0.17320,0.20086
2009,30-45 y.,Urban regions,Somewhat concerned,0.39595,1202,3054,0.37860,0.41330
2009,30-45 y.,Urban regions,Not concerned at all,0.40861,1277,3054,0.39117,0.42605
2009,30-45 y.,Rural regions,Very concerned,0.23017,350,1594,0.20950,0.25084
2009,30-45 y.,Rural regions,Somewhat concerned,0.46153,755,1594,0.43705,0.48601
2009,30-45 y.,Rural regions,Not concerned at all,0.30177,489,1594,0.27923,0.32432
2009,46-65 y.,Urban regions,Very concerned,0.23813,863,4024,0.22496,0.25129
2009,46-65 y.,Urban regions,Somewhat concerned,0.42357,1671,4024,0.40830,0.43883
2009,46-65 y.,Urban regions,Not concerned at all,0.33453,1490,4024,0.31995,0.34911
2009,46-65 y.,Rural regions,Very concerned,0.25539,532,2277,0.23748,0.27331
2009,46-65 y.,Rural regions,Somewhat concerned,0.46623,1073,2277,0.44574,0.48673
2009,46-65 y.,Rural regions,Not concerned at all,0.26961,672,2277,0.25138,0.28785
2009,66 and older,Urban regions,Very concerned,0.23547,600,2672,0.21938,0.25156
2009,66 and older,Urban regions,Somewhat concerned,0.45774,1270,2672,0.43884,0.47663
2009,66 and older,Urban regions,Not concerned at all,0.29288,802,2672,0.27562,0.31014
2009,66 and older,Rural regions,Very concerned,0.22633,352,1449,0.20478,0.24789
2009,66 and older,Rural regions,Somewhat concerned,0.50560,737,1449,0.47985,0.53136
2009,66 and older,Rural regions,Not concerned at all,0.25511,360,1449,0.23266,0.27757
2010,17-29 y.,Urban regions,Very concerned,0.18801,531,2555,0.17285,0.20316
2010,17-29 y.,Urban regions,Somewhat concerned,0.34537,937,2555,0.32693,0.36381
2010,17-29 y.,Urban regions,Not concerned at all,0.40398,1087,2555,0.38495,0.42301
2010,17-29 y.,Rural regions,Very concerned,0.24429,306,1339,0.22127,0.26731
2010,17-29 y.,Rural regions,Somewhat concerned,0.35658,547,1339,0.33091,0.38225
2010,17-29 y.,Rural regions,Not concerned at all,0.33686,486,1339,0.31154,0.36219
2010,30-45 y.,Urban regions,Very concerned,0.17761,1079,5920,0.16787,0.18735
2010,30-45 y.,Urban regions,Somewhat concerned,0.36840,2166,5920,0.35611,0.38069
2010,30-45 y.,Urban regions,Not concerned at all,0.44697,2675,5920,0.43430,0.45963
2010,30-45 y.,Rural regions,Very concerned,0.24526,733,3086,0.23008,0.26044
2010,30-45 y.,Rural regions,Somewhat concerned,0.41609,1347,3086,0.39869,0.43348
2010,30-45 y.,Rural regions,Not concerned at all,0.33398,1006,3086,0.31733,0.35062
2010,46-65 y.,Urban regions,Very concerned,0.22219,909,4439,0.20996,0.23442
2010,46-65 y.,Urban regions,Somewhat concerned,0.43427,1875,4439,0.41968,0.44885
2010,46-65 y.,Urban regions,Not concerned at all,0.33398,1655,4439,0.32011,0.34786
2010,46-65 y.,Rural regions,Very concerned,0.26968,614,2473,0.25218,0.28717
2010,46-65 y.,Rural regions,Somewhat concerned,0.44386,1064,2473,0.42427,0.46344
2010,46-65 y.,Rural regions,Not concerned at all,0.27933,795,2473,0.26164,0.29702
2010,66 and older,Urban regions,Very concerned,0.24012,600,2595,0.22368,0.25656
2010,66 and older,Urban regions,Somewhat concerned,0.44766,1193,2595,0.42853,0.46680
2010,66 and older,Urban regions,Not concerned at all,0.30291,802,2595,0.28522,0.32059
2010,66 and older,Rural regions,Very concerned,0.22690,324,1387,0.20485,0.24895
2010,66 and older,Rural regions,Somewhat concerned,0.48694,700,1387,0.46063,0.51326
2010,66 and older,Rural regions,Not concerned at all,0.26663,363,1387,0.24335,0.28991
2011,17-29 y.,Urban regions,Very concerned,0.17885,404,1983,0.16197,0.19572
2011,17-29 y.,Urban regions,Somewhat concerned,0.29902,727,1983,0.27887,0.31918
2011,17-29 y.,Urban regions,Not concerned at all,0.35436,852,1983,0.33330,0.37542
2011,17-29 y.,Rural regions,Very concerned,0.20427,238,974,0.17894,0.22961
2011,17-29 y.,Rural regions,Somewhat concerned,0.33200,399,974,0.30241,0.36159
2011,17-29 y.,Rural regions,Not concerned at all,0.27332,337,974,0.24531,0.30132
2011,30-45 y.,Urban regions,Very concerned,0.13887,610,3160,0.12681,0.15093
2011,30-45 y.,Urban regions,Somewhat concerned,0.30123,1246,3160,0.28523,0.31723
2011,30-45 y.,Urban regions,Not concerned at all,0.34176,1304,3160,0.32522,0.35830
2011,30-45 y.,Rural regions,Very concerned,0.20238,403,1646,0.18296,0.22179
2011,30-45 y.,Rural regions,Somewhat concerned,0.33849,769,1646,0.31563,0.36136
2011,30-45 y.,Rural regions,Not concerned at all,0.22037,474,1646,0.20034,0.24041
2011,46-65 y.,Urban regions,Very concerned,0.22963,1117,4821,0.21775,0.24150
2011,46-65 y.,Urban regions,Somewhat concerned,0.40772,2018,4821,0.39385,0.42160
2011,46-65 y.,Urban regions,Not concerned at all,0.31118,1686,4821,0.29811,0.32425
2011,46-65 y.,Rural regions,Very concerned,0.26868,755,2879,0.25249,0.28488
2011,46-65 y.,Rural regions,Somewhat concerned,0.43626,1322,2879,0.41814,0.45438
2011,46-65 y.,Rural regions,Not concerned at all,0.24229,802,2879,0.22664,0.25795
2011,66 and older,Urban regions,Very concerned,0.24969,803,3249,0.23481,0.26458
2011,66 and older,Urban regions,Somewhat concerned,0.45656,1501,3249,0.43943,0.47369
2011,66 and older,Urban regions,Not concerned at all,0.27053,945,3249,0.25526,0.28581
2011,66 and older,Rural regions,Very concerned,0.25293,451,1744,0.23253,0.27334
2011,66 and older,Rural regions,Somewhat concerned,0.43612,797,1744,0.41284,0.45940
2011,66 and older,Rural regions,Not concerned at all,0.27425,496,1744,0.25330,0.29519
2012,17-29 y.,Urban regions,Very concerned,0.12380,287,1908,0.10902,0.13858
2012,17-29 y.,Urban regions,Somewhat concerned,0.29725,646,1908,0.27674,0.31777
2012,17-29 y.,Urban regions,Not concerned at all,0.41854,975,1908,0.39639,0.44068
2012,17-29 y.,Rural regions,Very concerned,0.16732,188,955,0.14364,0.19101
2012,17-29 y.,Rural regions,Somewhat concerned,0.29170,331,955,0.26286,0.32055
2012,17-29 y.,Rural regions,Not concerned at all,0.36124,436,955,0.33076,0.39173
2012,30-45 y.,Urban regions,Very concerned,0.11418,468,3011,0.10282,0.12555
