year,age_gr,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,46-65 y.,4th Quintile,Very concerned,0.25873,433,1655,0.23762,0.27984
2001,46-65 y.,4th Quintile,Somewhat concerned,0.49964,833,1655,0.47555,0.52374
2001,46-65 y.,4th Quintile,Not concerned at all,0.23585,389,1655,0.21539,0.25631
2001,46-65 y.,5th Quintile,Very concerned,0.20598,391,1954,0.18805,0.22392
2001,46-65 y.,5th Quintile,Somewhat concerned,0.47201,931,1954,0.44987,0.49415
2001,46-65 y.,5th Quintile,Not concerned at all,0.30905,632,1954,0.28856,0.32955
2001,66 and older,1st Quintile,Very concerned,0.23865,169,692,0.20687,0.27043
2001,66 and older,1st Quintile,Somewhat concerned,0.48795,337,692,0.45068,0.52522
2001,66 and older,1st Quintile,Not concerned at all,0.25358,186,692,0.22114,0.28602
2001,66 and older,2nd Quintile,Very concerned,0.28037,225,834,0.24987,0.31088
2001,66 and older,2nd Quintile,Somewhat concerned,0.49752,425,834,0.46357,0.53148
2001,66 and older,2nd Quintile,Not concerned at all,0.21162,184,834,0.18388,0.23936
2001,66 and older,3rd Quintile,Very concerned,0.25953,187,720,0.22749,0.29158
2001,66 and older,3rd Quintile,Somewhat concerned,0.49873,362,720,0.46218,0.53528
2001,66 and older,3rd Quintile,Not concerned at all,0.23455,171,720,0.20358,0.26552
2001,66 and older,4th Quintile,Very concerned,0.26721,155,581,0.23119,0.30322
2001,66 and older,4th Quintile,Somewhat concerned,0.49744,292,581,0.45674,0.53813
2001,66 and older,4th Quintile,Not concerned at all,0.22505,134,581,0.19107,0.25904
2001,66 and older,5th Quintile,Very concerned,0.23079,120,529,0.19485,0.26673
2001,66 and older,5th Quintile,Somewhat concerned,0.52702,277,529,0.48444,0.56961
2001,66 and older,5th Quintile,Not concerned at all,0.23005,132,529,0.19415,0.26595
2002,17-29 y.,1st Quintile,Very concerned,0.20198,191,821,0.17450,0.22946
2002,17-29 y.,1st Quintile,Somewhat concerned,0.36727,329,821,0.33427,0.40026
2002,17-29 y.,1st Quintile,Not concerned at all,0.40934,301,821,0.37568,0.44299
2002,17-29 y.,2nd Quintile,Very concerned,0.20719,173,792,0.17895,0.23544
2002,17-29 y.,2nd Quintile,Somewhat concerned,0.43736,366,792,0.40279,0.47193
2002,17-29 y.,2nd Quintile,Not concerned at all,0.34350,253,792,0.31041,0.37659
2002,17-29 y.,3rd Quintile,Very concerned,0.23066,175,752,0.20053,0.26079
2002,17-29 y.,3rd Quintile,Somewhat concerned,0.45183,346,752,0.41624,0.48743
2002,17-29 y.,3rd Quintile,Not concerned at all,0.31388,231,752,0.28069,0.34708
2002,17-29 y.,4th Quintile,Very concerned,0.21248,166,736,0.18291,0.24206
2002,17-29 y.,4th Quintile,Somewhat concerned,0.45519,340,736,0.41918,0.49119
2002,17-29 y.,4th Quintile,Not concerned at all,0.32946,230,736,0.29548,0.36344
2002,17-29 y.,5th Quintile,Very concerned,0.24384,158,666,0.21120,0.27648
2002,17-29 y.,5th Quintile,Somewhat concerned,0.45054,283,666,0.41273,0.48836
2002,17-29 y.,5th Quintile,Not concerned at all,0.30236,225,666,0.26745,0.33727
2002,30-45 y.,1st Quintile,Very concerned,0.29911,303,1028,0.27111,0.32711
2002,30-45 y.,1st Quintile,Somewhat concerned,0.44042,483,1028,0.41005,0.47078
2002,30-45 y.,1st Quintile,Not concerned at all,0.24694,242,1028,0.22056,0.27331
2002,30-45 y.,2nd Quintile,Very concerned,0.32561,375,1223,0.29934,0.35189
2002,30-45 y.,2nd Quintile,Somewhat concerned,0.47312,601,1223,0.44513,0.50112
2002,30-45 y.,2nd Quintile,Not concerned at all,0.19024,247,1223,0.16824,0.21225
2002,30-45 y.,3rd Quintile,Very concerned,0.28083,392,1401,0.25728,0.30437
2002,30-45 y.,3rd Quintile,Somewhat concerned,0.50035,693,1401,0.47415,0.52654
2002,30-45 y.,3rd Quintile,Not concerned at all,0.21345,316,1401,0.19198,0.23491
2002,30-45 y.,4th Quintile,Very concerned,0.26323,397,1519,0.24108,0.28539
2002,30-45 y.,4th Quintile,Somewhat concerned,0.45588,704,1519,0.43082,0.48093
2002,30-45 y.,4th Quintile,Not concerned at all,0.27835,418,1519,0.25581,0.30090
2002,30-45 y.,5th Quintile,Very concerned,0.18771,326,1636,0.16878,0.20664
2002,30-45 y.,5th Quintile,Somewhat concerned,0.45548,728,1636,0.43134,0.47962
2002,30-45 y.,5th Quintile,Not concerned at all,0.34896,582,1636,0.32586,0.37207
2002,46-65 y.,1st Quintile,Very concerned,0.33054,299,895,0.29971,0.36138
2002,46-65 y.,1st Quintile,Somewhat concerned,0.45238,429,895,0.41975,0.48501
2002,46-65 y.,1st Quintile,Not concerned at all,0.19674,167,895,0.17068,0.22279
2002,46-65 y.,2nd Quintile,Very concerned,0.34369,347,1010,0.31438,0.37300
2002,46-65 y.,2nd Quintile,Somewhat concerned,0.44619,469,1010,0.41552,0.47686
2002,46-65 y.,2nd Quintile,Not concerned at all,0.19541,194,1010,0.17095,0.21988
2002,46-65 y.,3rd Quintile,Very concerned,0.35118,380,1180,0.32393,0.37842
2002,46-65 y.,3rd Quintile,Somewhat concerned,0.45841,577,1180,0.42997,0.48686
2002,46-65 y.,3rd Quintile,Not concerned at all,0.18073,223,1180,0.15877,0.20270
2002,46-65 y.,4th Quintile,Very concerned,0.32187,450,1471,0.29799,0.34576
2002,46-65 y.,4th Quintile,Somewhat concerned,0.49532,740,1471,0.46976,0.52088
2002,46-65 y.,4th Quintile,Not concerned at all,0.17764,281,1471,0.15810,0.19718
2002,46-65 y.,5th Quintile,Very concerned,0.26520,525,2104,0.24633,0.28406
2002,46-65 y.,5th Quintile,Somewhat concerned,0.49946,1065,2104,0.47809,0.52083
2002,46-65 y.,5th Quintile,Not concerned at all,0.22956,514,2104,0.21158,0.24753
2002,66 and older,1st Quintile,Very concerned,0.31951,210,653,0.28371,0.35530
2002,66 and older,1st Quintile,Somewhat concerned,0.48380,316,653,0.44544,0.52216
2002,66 and older,1st Quintile,Not concerned at all,0.17352,127,653,0.14445,0.20259
2002,66 and older,2nd Quintile,Very concerned,0.36833,310,873,0.33632,0.40035
2002,66 and older,2nd Quintile,Somewhat concerned,0.45164,416,873,0.41861,0.48467
2002,66 and older,2nd Quintile,Not concerned at all,0.16870,147,873,0.14385,0.19356
2002,66 and older,3rd Quintile,Very concerned,0.32376,232,703,0.28915,0.35837
2002,66 and older,3rd Quintile,Somewhat concerned,0.52822,364,703,0.49129,0.56515
2002,66 and older,3rd Quintile,Not concerned at all,0.13939,107,703,0.11377,0.16502
2002,66 and older,4th Quintile,Very concerned,0.32007,192,608,0.28296,0.35719
2002,66 and older,4th Quintile,Somewhat concerned,0.51661,316,608,0.47686,0.55637
2002,66 and older,4th Quintile,Not concerned at all,0.15248,100,608,0.12388,0.18108
2002,66 and older,5th Quintile,Very concerned,0.32436,174,542,0.28492,0.36381
2002,66 and older,5th Quintile,Somewhat concerned,0.51969,278,542,0.47759,0.56180
2002,66 and older,5th Quintile,Not concerned at all,0.14722,90,542,0.11736,0.17708
2003,17-29 y.,1st Quintile,Very concerned,0.20486,188,848,0.17768,0.23204
2003,17-29 y.,1st Quintile,Somewhat concerned,0.39474,338,848,0.36182,0.42766
2003,17-29 y.,1st Quintile,Not concerned at all,0.38224,322,848,0.34951,0.41497
2003,17-29 y.,2nd Quintile,Very concerned,0.22219,173,765,0.19272,0.25167
2003,17-29 y.,2nd Quintile,Somewhat concerned,0.46783,356,765,0.43245,0.50321
2003,17-29 y.,2nd Quintile,Not concerned at all,0.30321,236,765,0.27062,0.33581
2003,17-29 y.,3rd Quintile,Very concerned,0.22961,170,750,0.19949,0.25973
2003,17-29 y.,3rd Quintile,Somewhat concerned,0.42136,329,750,0.38600,0.45673
2003,17-29 y.,3rd Quintile,Not concerned at all,0.34048,251,750,0.30655,0.37442
2003,17-29 y.,4th Quintile,Very concerned,0.19497,149,791,0.16734,0.22260
2003,17-29 y.,4th Quintile,Somewhat concerned,0.44099,370,791,0.40636,0.47561
2003,17-29 y.,4th Quintile,Not concerned at all,0.35838,272,791,0.32494,0.39181
2003,17-29 y.,5th Quintile,Very concerned,0.20266,150,816,0.17506,0.23025
2003,17-29 y.,5th Quintile,Somewhat concerned,0.42000,343,816,0.38612,0.45389
2003,17-29 y.,5th Quintile,Not concerned at all,0.36568,323,816,0.33261,0.39874
2003,30-45 y.,1st Quintile,Very concerned,0.26939,261,948,0.24113,0.29765
2003,30-45 y.,1st Quintile,Somewhat concerned,0.43910,436,948,0.40749,0.47071
2003,30-45 y.,1st Quintile,Not concerned at all,0.27609,251,948,0.24761,0.30456
2003,30-45 y.,2nd Quintile,Very concerned,0.27792,350,1248,0.25306,0.30278
2003,30-45 y.,2nd Quintile,Somewhat concerned,0.47913,613,1248,0.45141,0.50686
2003,30-45 y.,2nd Quintile,Not concerned at all,0.23617,285,1248,0.21260,0.25975
2003,30-45 y.,3rd Quintile,Very concerned,0.27802,352,1357,0.25417,0.30187
2003,30-45 y.,3rd Quintile,Somewhat concerned,0.47892,664,1357,0.45233,0.50551
2003,30-45 y.,3rd Quintile,Not concerned at all,0.23210,341,1357,0.20963,0.25457
2003,30-45 y.,4th Quintile,Very concerned,0.22832,340,1480,0.20693,0.24971
2003,30-45 y.,4th Quintile,Somewhat concerned,0.48645,720,1480,0.46098,0.51193
2003,30-45 y.,4th Quintile,Not concerned at all,0.27755,420,1480,0.25472,0.30037
2003,30-45 y.,5th Quintile,Very concerned,0.18534,338,1849,0.16763,0.20306
2003,30-45 y.,5th Quintile,Somewhat concerned,0.41560,778,1849,0.39313,0.43807
2003,30-45 y.,5th Quintile,Not concerned at all,0.39006,733,1849,0.36782,0.41230
2003,46-65 y.,1st Quintile,Very concerned,0.29094,254,878,0.26088,0.32101
2003,46-65 y.,1st Quintile,Somewhat concerned,0.46812,427,878,0.43509,0.50114
2003,46-65 y.,1st Quintile,Not concerned at all,0.23204,197,878,0.20410,0.25998
2003,46-65 y.,2nd Quintile,Very concerned,0.30335,285,959,0.27424,0.33246
2003,46-65 y.,2nd Quintile,Somewhat concerned,0.46746,461,959,0.43586,0.49905
2003,46-65 y.,2nd Quintile,Not concerned at all,0.21643,213,959,0.19035,0.24251
2003,46-65 y.,3rd Quintile,Very concerned,0.33819,384,1224,0.31167,0.36470
2003,46-65 y.,3rd Quintile,Somewhat concerned,0.45283,588,1224,0.42493,0.48073
2003,46-65 y.,3rd Quintile,Not concerned at all,0.20043,252,1224,0.17799,0.22287
2003,46-65 y.,4th Quintile,Very concerned,0.29917,450,1562,0.27646,0.32189
2003,46-65 y.,4th Quintile,Somewhat concerned,0.48777,767,1562,0.46298,0.51257
2003,46-65 y.,4th Quintile,Not concerned at all,0.20606,345,1562,0.18599,0.22612
2003,46-65 y.,5th Quintile,Very concerned,0.24994,620,2890,0.23415,0.26573
2003,46-65 y.,5th Quintile,Somewhat concerned,0.44720,1303,2890,0.42907,0.46533
2003,46-65 y.,5th Quintile,Not concerned at all,0.29516,967,2890,0.27853,0.31179
2003,66 and older,1st Quintile,Very concerned,0.30849,197,683,0.27382,0.34315
2003,66 and older,1st Quintile,Somewhat concerned,0.45053,327,683,0.41319,0.48787
2003,66 and older,1st Quintile,Not concerned at all,0.22101,159,683,0.18987,0.25216
2003,66 and older,2nd Quintile,Very concerned,0.32252,268,869,0.29142,0.35362
2003,66 and older,2nd Quintile,Somewhat concerned,0.49430,439,869,0.46104,0.52756
2003,66 and older,2nd Quintile,Not concerned at all,0.17511,162,869,0.14983,0.20040
2003,66 and older,3rd Quintile,Very concerned,0.31647,241,759,0.28336,0.34958
2003,66 and older,3rd Quintile,Somewhat concerned,0.46442,361,759,0.42891,0.49992
2003,66 and older,3rd Quintile,Not concerned at all,0.20732,157,759,0.17846,0.23618
2003,66 and older,4th Quintile,Very concerned,0.25729,153,561,0.22108,0.29349
2003,66 and older,4th Quintile,Somewhat concerned,0.54208,302,561,0.50082,0.58335
2003,66 and older,4th Quintile,Not concerned at all,0.19159,106,561,0.15900,0.22419
2003,66 and older,5th Quintile,Very concerned,0.29256,190,742,0.25980,0.32531
2003,66 and older,5th Quintile,Somewhat concerned,0.51703,380,742,0.48105,0.55301
2003,66 and older,5th Quintile,Not concerned at all,0.18464,172,742,0.15670,0.21258
2004,17-29 y.,1st Quintile,Very concerned,0.22784,219,894,0.20033,0.25535
2004,17-29 y.,1st Quintile,Somewhat concerned,0.39882,362,894,0.36671,0.43094
2004,17-29 y.,1st Quintile,Not concerned at all,0.35747,313,894,0.32603,0.38890
2004,17-29 y.,2nd Quintile,Very concerned,0.26601,203,727,0.23386,0.29815
2004,17-29 y.,2nd Quintile,Somewhat concerned,0.43352,327,727,0.39747,0.46957
2004,17-29 y.,2nd Quintile,Not concerned at all,0.28535,197,727,0.25250,0.31819
2004,17-29 y.,3rd Quintile,Very concerned,0.28309,203,743,0.25067,0.31550
2004,17-29 y.,3rd Quintile,Somewhat concerned,0.43063,324,743,0.39500,0.46626
2004,17-29 y.,3rd Quintile,Not concerned at all,0.27991,216,743,0.24760,0.31221
2004,17-29 y.,4th Quintile,Very concerned,0.31666,201,718,0.28261,0.35071
2004,17-29 y.,4th Quintile,Somewhat concerned,0.41809,299,718,0.38198,0.45419
2004,17-29 y.,4th Quintile,Not concerned at all,0.24862,218,718,0.21698,0.28026
2004,17-29 y.,5th Quintile,Very concerned,0.25401,192,836,0.22449,0.28354
2004,17-29 y.,5th Quintile,Somewhat concerned,0.43259,362,836,0.39899,0.46619
2004,17-29 y.,5th Quintile,Not concerned at all,0.30790,282,836,0.27659,0.33922
2004,30-45 y.,1st Quintile,Very concerned,0.36960,323,907,0.33817,0.40103
