year,age_gr,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,46-65 y.,Very concerned,0.34595,2353,7312,0.33505,0.35685
2004,46-65 y.,Somewhat concerned,0.44252,3381,7312,0.43113,0.45390
2004,46-65 y.,Not concerned at all,0.20135,1578,7312,0.19216,0.21055
2004,66 and older,Very concerned,0.36852,1363,3713,0.35300,0.38404
2004,66 and older,Somewhat concerned,0.45501,1714,3713,0.43899,0.47103
2004,66 and older,Not concerned at all,0.16073,636,3713,0.14891,0.17255
2005,17-29 y.,Very concerned,0.30308,1129,3801,0.28847,0.31769
2005,17-29 y.,Somewhat concerned,0.41963,1639,3801,0.40394,0.43532
2005,17-29 y.,Not concerned at all,0.26941,1033,3801,0.25530,0.28351
2005,30-45 y.,Very concerned,0.36968,2168,6049,0.35752,0.38185
2005,30-45 y.,Somewhat concerned,0.41931,2617,6049,0.40687,0.43174
2005,30-45 y.,Not concerned at all,0.20298,1264,6049,0.19284,0.21312
2005,46-65 y.,Very concerned,0.41899,2744,6959,0.40739,0.43058
2005,46-65 y.,Somewhat concerned,0.42120,3054,6959,0.40960,0.43280
2005,46-65 y.,Not concerned at all,0.14966,1161,6959,0.14127,0.15804
2005,66 and older,Very concerned,0.43182,1608,3725,0.41591,0.44773
2005,66 and older,Somewhat concerned,0.41888,1608,3725,0.40303,0.43472
2005,66 and older,Not concerned at all,0.13608,509,3725,0.12506,0.14709
2006,17-29 y.,Very concerned,0.26847,1004,3647,0.25408,0.28285
2006,17-29 y.,Somewhat concerned,0.38771,1570,3647,0.37189,0.40352
2006,17-29 y.,Not concerned at all,0.26902,1073,3647,0.25462,0.28341
2006,30-45 y.,Very concerned,0.32122,1986,6225,0.30962,0.33282
2006,30-45 y.,Somewhat concerned,0.43356,2760,6225,0.42125,0.44587
2006,30-45 y.,Not concerned at all,0.23250,1479,6225,0.22200,0.24299
2006,46-65 y.,Very concerned,0.36893,2644,7518,0.35802,0.37984
2006,46-65 y.,Somewhat concerned,0.42683,3347,7518,0.41565,0.43801
2006,46-65 y.,Not concerned at all,0.19277,1527,7518,0.18386,0.20169
2006,66 and older,Very concerned,0.35515,1556,4377,0.34098,0.36933
2006,66 and older,Somewhat concerned,0.45727,2059,4377,0.44251,0.47203
2006,66 and older,Not concerned at all,0.17169,762,4377,0.16051,0.18286
2007,17-29 y.,Very concerned,0.24260,874,3366,0.22812,0.25708
2007,17-29 y.,Somewhat concerned,0.38365,1422,3366,0.36722,0.40008
2007,17-29 y.,Not concerned at all,0.28371,1070,3366,0.26848,0.29894
2007,30-45 y.,Very concerned,0.28715,1625,5669,0.27537,0.29893
2007,30-45 y.,Somewhat concerned,0.42979,2481,5669,0.41690,0.44267
2007,30-45 y.,Not concerned at all,0.27294,1563,5669,0.26135,0.28454
2007,46-65 y.,Very concerned,0.31951,2129,7001,0.30859,0.33044
2007,46-65 y.,Somewhat concerned,0.43824,3159,7001,0.42662,0.44986
2007,46-65 y.,Not concerned at all,0.22942,1713,7001,0.21957,0.23927
2007,66 and older,Very concerned,0.31479,1336,4292,0.30089,0.32868
2007,66 and older,Somewhat concerned,0.46447,2054,4292,0.44954,0.47939
2007,66 and older,Not concerned at all,0.20724,902,4292,0.19511,0.21937
2008,17-29 y.,Very concerned,0.20937,714,3144,0.19515,0.22360
2008,17-29 y.,Somewhat concerned,0.38526,1317,3144,0.36825,0.40228
2008,17-29 y.,Not concerned at all,0.32816,1113,3144,0.31174,0.34457
2008,30-45 y.,Very concerned,0.23826,1191,5144,0.22662,0.24990
2008,30-45 y.,Somewhat concerned,0.42615,2267,5144,0.41263,0.43966
2008,30-45 y.,Not concerned at all,0.32917,1686,5144,0.31633,0.34202
2008,46-65 y.,Very concerned,0.27955,1770,6661,0.26877,0.29032
2008,46-65 y.,Somewhat concerned,0.45006,3005,6661,0.43812,0.46201
2008,46-65 y.,Not concerned at all,0.26344,1886,6661,0.25286,0.27402
2008,66 and older,Very concerned,0.29203,1230,4262,0.27837,0.30568
2008,66 and older,Somewhat concerned,0.47114,2039,4262,0.45615,0.48613
2008,66 and older,Not concerned at all,0.22465,993,4262,0.21212,0.23718
2009,17-29 y.,Very concerned,0.18429,561,2837,0.17002,0.19856
2009,17-29 y.,Somewhat concerned,0.34805,1079,2837,0.33051,0.36558
2009,17-29 y.,Not concerned at all,0.39362,1197,2837,0.37564,0.41161
2009,30-45 y.,Very concerned,0.20031,925,4648,0.18880,0.21181
2009,30-45 y.,Somewhat concerned,0.41613,1957,4648,0.40196,0.43030
2009,30-45 y.,Not concerned at all,0.37574,1766,4648,0.36181,0.38966
2009,46-65 y.,Very concerned,0.24399,1395,6301,0.23338,0.25459
2009,46-65 y.,Somewhat concerned,0.43805,2744,6301,0.42580,0.45030
2009,46-65 y.,Not concerned at all,0.31249,2162,6301,0.30105,0.32394
2009,66 and older,Very concerned,0.23250,952,4121,0.21960,0.24540
2009,66 and older,Somewhat concerned,0.47330,2007,4121,0.45806,0.48855
2009,66 and older,Not concerned at all,0.28060,1162,4121,0.26688,0.29432
2010,17-29 y.,Very concerned,0.20581,837,3894,0.19311,0.21851
2010,17-29 y.,Somewhat concerned,0.34892,1484,3894,0.33394,0.36389
2010,17-29 y.,Not concerned at all,0.38275,1573,3894,0.36749,0.39802
2010,30-45 y.,Very concerned,0.19723,1812,9006,0.18901,0.20544
2010,30-45 y.,Somewhat concerned,0.38223,3513,9006,0.37219,0.39226
2010,30-45 y.,Not concerned at all,0.41420,3681,9006,0.40403,0.42438
2010,46-65 y.,Very concerned,0.23829,1523,6912,0.22825,0.24834
2010,46-65 y.,Somewhat concerned,0.43752,2939,6912,0.42582,0.44922
2010,46-65 y.,Not concerned at all,0.31545,2450,6912,0.30449,0.32641
2010,66 and older,Very concerned,0.23582,924,3982,0.22263,0.24901
2010,66 and older,Somewhat concerned,0.46044,1893,3982,0.44496,0.47592
2010,66 and older,Not concerned at all,0.29111,1165,3982,0.27700,0.30522
2011,17-29 y.,Very concerned,0.18699,642,2957,0.17293,0.20104
2011,17-29 y.,Somewhat concerned,0.30958,1126,2957,0.29291,0.32624
2011,17-29 y.,Not concerned at all,0.32842,1189,2957,0.31149,0.34535
2011,30-45 y.,Very concerned,0.15793,1013,4806,0.14762,0.16824
2011,30-45 y.,Somewhat concerned,0.31241,2015,4806,0.29931,0.32552
2011,30-45 y.,Not concerned at all,0.30533,1778,4806,0.29231,0.31835
2011,46-65 y.,Very concerned,0.24339,1872,7700,0.23380,0.25297
2011,46-65 y.,Somewhat concerned,0.41778,3340,7700,0.40676,0.42879
2011,46-65 y.,Not concerned at all,0.28691,2488,7700,0.27681,0.29701
2011,66 and older,Very concerned,0.25074,1254,4993,0.23872,0.26277
2011,66 and older,Somewhat concerned,0.44993,2298,4993,0.43613,0.46373
2011,66 and older,Not concerned at all,0.27174,1441,4993,0.25940,0.28408
2012,17-29 y.,Very concerned,0.13773,475,2863,0.12510,0.15035
2012,17-29 y.,Somewhat concerned,0.29548,977,2863,0.27876,0.31219
2012,17-29 y.,Not concerned at all,0.40020,1411,2863,0.38225,0.41815
2012,30-45 y.,Very concerned,0.13230,797,4568,0.12247,0.14212
2012,30-45 y.,Somewhat concerned,0.28538,1739,4568,0.27229,0.29848
2012,30-45 y.,Not concerned at all,0.37235,2032,4568,0.35833,0.38637
2012,46-65 y.,Very concerned,0.19384,1476,7789,0.18506,0.20262
2012,46-65 y.,Somewhat concerned,0.39723,3186,7789,0.38636,0.40810
2012,46-65 y.,Not concerned at all,0.35576,3127,7789,0.34512,0.36639
2012,66 and older,Very concerned,0.20570,1013,5140,0.19465,0.21675
2012,66 and older,Somewhat concerned,0.45641,2381,5140,0.44279,0.47003
2012,66 and older,Not concerned at all,0.32759,1746,5140,0.31475,0.34042
2013,17-29 y.,Very concerned,0.12268,446,2522,0.10988,0.13549
2013,17-29 y.,Somewhat concerned,0.23567,844,2522,0.21910,0.25223
2013,17-29 y.,Not concerned at all,0.32999,1232,2522,0.31163,0.34834
2013,30-45 y.,Very concerned,0.12515,803,4056,0.11496,0.13533
2013,30-45 y.,Somewhat concerned,0.24612,1530,4056,0.23286,0.25938
2013,30-45 y.,Not concerned at all,0.30646,1723,4056,0.29227,0.32065
2013,46-65 y.,Very concerned,0.21373,1597,7289,0.20431,0.22314
2013,46-65 y.,Somewhat concerned,0.38647,3071,7289,0.37529,0.39765
2013,46-65 y.,Not concerned at all,0.29952,2621,7289,0.28900,0.31003
2013,66 and older,Very concerned,0.24860,1173,4886,0.23648,0.26072
2013,66 and older,Somewhat concerned,0.45067,2282,4886,0.43672,0.46462
2013,66 and older,Not concerned at all,0.27795,1431,4886,0.26539,0.29051
2014,17-29 y.,Very concerned,0.21613,990,4264,0.20377,0.22848
2014,17-29 y.,Somewhat concerned,0.35153,1617,4264,0.33720,0.36587
2014,17-29 y.,Not concerned at all,0.35836,1657,4264,0.34397,0.37276
2014,30-45 y.,Very concerned,0.22965,2035,8465,0.22069,0.23861
2014,30-45 y.,Somewhat concerned,0.38387,3513,8465,0.37351,0.39424
2014,30-45 y.,Not concerned at all,0.38082,2917,8465,0.37047,0.39116
2014,46-65 y.,Very concerned,0.27749,2429,9254,0.26837,0.28662
2014,46-65 y.,Somewhat concerned,0.41909,3871,9254,0.40904,0.42914
2014,46-65 y.,Not concerned at all,0.29764,2954,9254,0.28833,0.30696
2014,66 and older,Very concerned,0.28148,1325,4922,0.26891,0.29404
2014,66 and older,Somewhat concerned,0.45494,2295,4922,0.44103,0.46885
2014,66 and older,Not concerned at all,0.25564,1302,4922,0.24345,0.26783
2015,17-29 y.,Very concerned,0.26295,1167,3876,0.24909,0.27681
2015,17-29 y.,Somewhat concerned,0.33597,1446,3876,0.32110,0.35084
2015,17-29 y.,Not concerned at all,0.27851,1263,3876,0.26439,0.29262
2015,30-45 y.,Very concerned,0.27306,2223,7309,0.26284,0.28327
2015,30-45 y.,Somewhat concerned,0.37515,3057,7309,0.36405,0.38625
2015,30-45 y.,Not concerned at all,0.29460,2029,7309,0.28414,0.30505
2015,46-65 y.,Very concerned,0.34662,2931,8816,0.33668,0.35655
2015,46-65 y.,Somewhat concerned,0.40950,3743,8816,0.39924,0.41977
2015,46-65 y.,Not concerned at all,0.22895,2142,8816,0.22018,0.23772
2015,66 and older,Very concerned,0.33503,1551,4839,0.32173,0.34833
2015,66 and older,Somewhat concerned,0.45301,2275,4839,0.43898,0.46704
2015,66 and older,Not concerned at all,0.19825,1013,4839,0.18701,0.20948
2016,17-29 y.,Very concerned,0.30738,1297,3769,0.29265,0.32212
2016,17-29 y.,Somewhat concerned,0.38819,1576,3769,0.37262,0.40375
2016,17-29 y.,Not concerned at all,0.20286,896,3769,0.19002,0.21570
2016,30-45 y.,Very concerned,0.40795,3012,7013,0.39645,0.41945
2016,30-45 y.,Somewhat concerned,0.39180,2802,7013,0.38038,0.40323
2016,30-45 y.,Not concerned at all,0.17940,1199,7013,0.17042,0.18839
2016,46-65 y.,Very concerned,0.49923,4020,8553,0.48863,0.50983
2016,46-65 y.,Somewhat concerned,0.36542,3237,8553,0.35522,0.37563
2016,46-65 y.,Not concerned at all,0.12975,1296,8553,0.12262,0.13687
2016,66 and older,Very concerned,0.50826,2388,4696,0.49396,0.52256
2016,66 and older,Somewhat concerned,0.37654,1791,4696,0.36268,0.39040
2016,66 and older,Not concerned at all,0.10826,517,4696,0.09938,0.11715
2017,17-29 y.,Very concerned,0.23903,1152,4312,0.22629,0.25176
2017,17-29 y.,Somewhat concerned,0.40422,1879,4312,0.38957,0.41887
2017,17-29 y.,Not concerned at all,0.26152,1281,4312,0.24840,0.27464
2017,30-45 y.,Very concerned,0.33029,2569,7221,0.31944,0.34114
2017,30-45 y.,Somewhat concerned,0.41694,3116,7221,0.40557,0.42832
2017,30-45 y.,Not concerned at all,0.23587,1536,7221,0.22608,0.24566
2017,46-65 y.,Very concerned,0.41607,3923,9925,0.40637,0.42576
2017,46-65 y.,Somewhat concerned,0.41806,4203,9925,0.40836,0.42777
2017,46-65 y.,Not concerned at all,0.15954,1799,9925,0.15234,0.16675
2017,66 and older,Very concerned,0.43084,2137,4923,0.41700,0.44467
2017,66 and older,Somewhat concerned,0.41919,2116,4923,0.40540,0.43297
2017,66 and older,Not concerned at all,0.13924,670,4923,0.12956,0.14891
2018,17-29 y.,Very concerned,0.18685,846,4244,0.17512,0.19858
2018,17-29 y.,Somewhat concerned,0.39172,1814,4244,0.37704,0.40641
2018,17-29 y.,Not concerned at all,0.32973,1584,4244,0.31559,0.34388
2018,30-45 y.,Very concerned,0.27020,1968,6713,0.25957,0.28082
2018,30-45 y.,Somewhat concerned,0.42137,2882,6713,0.40956,0.43318
2018,30-45 y.,Not concerned at all,0.29225,1863,6713,0.28137,0.30313
2018,46-65 y.,Very concerned,0.35122,3172,9594,0.34166,0.36077
2018,46-65 y.,Somewhat concerned,0.42231,4125,9594,0.41243,0.43220
2018,46-65 y.,Not concerned at all,0.21988,2297,9594,0.21159,0.22816
2018,66 and older,Very concerned,0.34815,1749,4973,0.33491,0.36139
2018,66 and older,Somewhat concerned,0.45538,2307,4973,0.44154,0.46922
2018,66 and older,Not concerned at all,0.19238,917,4973,0.18143,0.20334
2019,17-29 y.,Very concerned,0.17887,750,3799,0.16668,0.19106
2019,17-29 y.,Somewhat concerned,0.38166,1609,3799,0.36621,0.39711
2019,17-29 y.,Not concerned at all,0.33668,1440,3799,0.32165,0.35171
2019,30-45 y.,Very concerned,0.24537,1674,6249,0.23470,0.25604
2019,30-45 y.,Somewhat concerned,0.41813,2667,6249,0.40590,0.43036
2019,30-45 y.,Not concerned at all,0.31636,1908,6249,0.30483,0.32789
2019,46-65 y.,Very concerned,0.33027,3086,10372,0.32122,0.33932
2019,46-65 y.,Somewhat concerned,0.42430,4378,10372,0.41479,0.43382
2019,46-65 y.,Not concerned at all,0.23948,2908,10372,0.23127,0.24770
2019,66 and older,Very concerned,0.31694,1655,5151,0.30423,0.32965
2019,66 and older,Somewhat concerned,0.46163,2373,5151,0.44801,0.47525
2019,66 and older,Not concerned at all,0.21594,1123,5151,0.20470,0.22718
2020,17-29 y.,Very concerned,0.14763,622,4293,0.13702,0.15825
2020,17-29 y.,Somewhat concerned,0.32222,1529,4293,0.30824,0.33621
2020,17-29 y.,Not concerned at all,0.43154,2142,4293,0.41672,0.44635
2020,30-45 y.,Very concerned,0.21662,1407,6577,0.20666,0.22657
2020,30-45 y.,Somewhat concerned,0.38602,2615,6577,0.37425,0.39779
2020,30-45 y.,Not concerned at all,0.37714,2555,6577,0.36543,0.38885
2020,46-65 y.,Very concerned,0.29771,2611,9756,0.28863,0.30678
2020,46-65 y.,Somewhat concerned,0.40632,3897,9756,0.39657,0.41606
2020,46-65 y.,Not concerned at all,0.28853,3248,9756,0.27954,0.29752
2020,66 and older,Very concerned,0.29184,1402,4850,0.27904,0.30463
2020,66 and older,Somewhat concerned,0.46002,2195,4850,0.44599,0.47405
2020,66 and older,Not concerned at all,0.23972,1253,4850,0.22770,0.25173
2021,17-29 y.,Very concerned,0.10432,295,2681,0.09275,0.11589
2021,17-29 y.,Somewhat concerned,0.28862,826,2681,0.27147,0.30578
2021,17-29 y.,Not concerned at all,0.50860,1560,2681,0.48967,0.52753
2021,30-45 y.,Very concerned,0.19891,749,4129,0.18674,0.21109
2021,30-45 y.,Somewhat concerned,0.36134,1599,4129,0.34668,0.37599
2021,30-45 y.,Not concerned at all,0.41709,1781,4129,0.40205,0.43213
2021,46-65 y.,Very concerned,0.26169,1567,6765,0.25121,0.27216
2021,46-65 y.,Somewhat concerned,0.39772,2631,6765,0.38605,0.40938
2021,46-65 y.,Not concerned at all,0.33125,2567,6765,0.32004,0.34247
2021,66 and older,Very concerned,0.28958,931,3525,0.27461,0.30456
2021,66 and older,Somewhat concerned,0.42031,1514,3525,0.40401,0.43660
2021,66 and older,Not concerned at all,0.27822,1080,3525,0.26343,0.29302
