year,age_gr,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,46-65 y.,Primary Level,Very concerned,0.22511,47,209,0.16835,0.28187
1999,46-65 y.,Primary Level,Somewhat concerned,0.43277,95,209,0.36544,0.50011
1999,46-65 y.,Primary Level,Not concerned at all,0.32935,67,209,0.26548,0.39322
1999,46-65 y.,Lower Secondary Level,Very concerned,0.40982,271,716,0.37377,0.44587
1999,46-65 y.,Lower Secondary Level,Somewhat concerned,0.43416,323,716,0.39782,0.47049
1999,46-65 y.,Lower Secondary Level,Not concerned at all,0.15261,122,716,0.12625,0.17897
1999,46-65 y.,Upper Secondary Level,Very concerned,0.43871,932,2163,0.41779,0.45963
1999,46-65 y.,Upper Secondary Level,Somewhat concerned,0.44063,959,2163,0.41970,0.46156
1999,46-65 y.,Upper Secondary Level,Not concerned at all,0.11525,272,2163,0.10179,0.12871
1999,46-65 y.,First Stage of Tertiary Education,Very concerned,0.37889,111,266,0.32048,0.43730
1999,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.45567,120,266,0.39571,0.51563
1999,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.14710,35,266,0.10445,0.18975
1999,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.24283,198,712,0.21131,0.27435
1999,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.45017,329,712,0.41360,0.48674
1999,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.29575,185,712,0.26220,0.32930
1999,66 and older,Lower Secondary Level,Very concerned,0.40256,208,545,0.36134,0.44377
1999,66 and older,Lower Secondary Level,Somewhat concerned,0.45280,258,545,0.41097,0.49463
1999,66 and older,Lower Secondary Level,Not concerned at all,0.12820,79,545,0.10011,0.15630
1999,66 and older,Upper Secondary Level,Very concerned,0.42479,362,865,0.39183,0.45775
1999,66 and older,Upper Secondary Level,Somewhat concerned,0.44809,397,865,0.41493,0.48125
1999,66 and older,Upper Secondary Level,Not concerned at all,0.11790,106,865,0.09639,0.13940
1999,66 and older,First Stage of Tertiary Education,Very concerned,0.46100,37,37,0.29816,0.62383
1999,66 and older,Second Stage of Tertiary Education,Very concerned,0.40653,72,196,0.33759,0.47547
1999,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.41285,87,196,0.34375,0.48196
1999,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.18061,37,196,0.12662,0.23461
2000,17-29 y.,Pre-primary Level,Very concerned,0.16608,80,477,0.13265,0.19951
2000,17-29 y.,Pre-primary Level,Somewhat concerned,0.45887,221,477,0.41410,0.50363
2000,17-29 y.,Pre-primary Level,Not concerned at all,0.35683,176,477,0.31379,0.39987
2000,17-29 y.,Lower Secondary Level,Very concerned,0.27139,295,1042,0.24438,0.29840
2000,17-29 y.,Lower Secondary Level,Somewhat concerned,0.39553,424,1042,0.36583,0.42524
2000,17-29 y.,Lower Secondary Level,Not concerned at all,0.31793,323,1042,0.28965,0.34622
2000,17-29 y.,Upper Secondary Level,Very concerned,0.27747,601,2137,0.25848,0.29646
2000,17-29 y.,Upper Secondary Level,Somewhat concerned,0.43930,995,2137,0.41825,0.46035
2000,17-29 y.,Upper Secondary Level,Not concerned at all,0.27169,541,2137,0.25283,0.29056
2000,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.16408,62,322,0.12357,0.20460
2000,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.45902,149,322,0.40451,0.51354
2000,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.36484,111,322,0.31218,0.41751
2000,17-29 y.,First Stage of Tertiary Education,Very concerned,0.32838,64,204,0.26377,0.39298
2000,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.34468,86,204,0.27930,0.41006
2000,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.32308,54,204,0.25875,0.38741
2000,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.10081,35,260,0.06414,0.13747
2000,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.40094,100,260,0.34125,0.46063
2000,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.48589,125,260,0.42502,0.54676
2000,30-45 y.,Primary Level,Somewhat concerned,0.30233,36,73,0.19624,0.40841
2000,30-45 y.,Primary Level,Not concerned at all,0.31062,37,73,0.20373,0.41751
2000,30-45 y.,Lower Secondary Level,Very concerned,0.36575,189,586,0.32672,0.40478
2000,30-45 y.,Lower Secondary Level,Somewhat concerned,0.38791,236,586,0.34842,0.42739
2000,30-45 y.,Lower Secondary Level,Not concerned at all,0.23828,161,586,0.20375,0.27280
2000,30-45 y.,Upper Secondary Level,Very concerned,0.34889,1567,4441,0.33487,0.36291
2000,30-45 y.,Upper Secondary Level,Somewhat concerned,0.45145,2036,4441,0.43681,0.46609
2000,30-45 y.,Upper Secondary Level,Not concerned at all,0.18812,838,4441,0.17663,0.19962
2000,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.21582,112,506,0.17993,0.25170
2000,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.42628,227,506,0.38315,0.46941
2000,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.35434,167,506,0.31262,0.39606
2000,30-45 y.,First Stage of Tertiary Education,Very concerned,0.25813,226,780,0.22740,0.28886
2000,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.46298,365,780,0.42796,0.49800
2000,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.27262,189,780,0.24135,0.30389
2000,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.14120,245,1664,0.12446,0.15794
2000,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.40395,726,1664,0.38037,0.42754
2000,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.44403,693,1664,0.42015,0.46791
2000,46-65 y.,Primary Level,Somewhat concerned,0.44246,74,136,0.35868,0.52624
2000,46-65 y.,Primary Level,Not concerned at all,0.38235,62,136,0.30038,0.46433
2000,46-65 y.,Lower Secondary Level,Very concerned,0.32521,295,981,0.29588,0.35454
2000,46-65 y.,Lower Secondary Level,Somewhat concerned,0.46163,462,981,0.43042,0.49284
2000,46-65 y.,Lower Secondary Level,Not concerned at all,0.20108,224,981,0.17599,0.22618
2000,46-65 y.,Upper Secondary Level,Very concerned,0.36277,1532,4242,0.34829,0.37724
2000,46-65 y.,Upper Secondary Level,Somewhat concerned,0.46199,2025,4242,0.44699,0.47700
2000,46-65 y.,Upper Secondary Level,Not concerned at all,0.16322,685,4242,0.15210,0.17435
2000,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.16143,34,185,0.10827,0.21460
2000,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.47794,87,185,0.40577,0.55012
2000,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.36062,64,185,0.29124,0.43001
2000,46-65 y.,First Stage of Tertiary Education,Very concerned,0.35442,229,645,0.31748,0.39137
2000,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.42194,284,645,0.38380,0.46009
2000,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.20894,132,645,0.17754,0.24034
2000,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.19911,293,1440,0.17847,0.21974
2000,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.42180,641,1440,0.39629,0.44732
2000,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.36108,506,1440,0.33626,0.38590
2000,66 and older,Lower Secondary Level,Very concerned,0.29892,269,895,0.26891,0.32893
2000,66 and older,Lower Secondary Level,Somewhat concerned,0.47092,423,895,0.43819,0.50364
2000,66 and older,Lower Secondary Level,Not concerned at all,0.20456,203,895,0.17812,0.23101
2000,66 and older,Upper Secondary Level,Very concerned,0.33124,595,1838,0.30972,0.35276
2000,66 and older,Upper Secondary Level,Somewhat concerned,0.47499,908,1838,0.45215,0.49782
2000,66 and older,Upper Secondary Level,Not concerned at all,0.18034,335,1838,0.16276,0.19792
2000,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.55442,50,50,0.41525,0.69359
2000,66 and older,First Stage of Tertiary Education,Very concerned,0.25899,61,235,0.20286,0.31512
2000,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.52268,127,235,0.45869,0.58668
2000,66 and older,First Stage of Tertiary Education,Not concerned at all,0.18876,47,235,0.13862,0.23889
2000,66 and older,Second Stage of Tertiary Education,Very concerned,0.26686,116,409,0.22394,0.30978
2000,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.44975,184,409,0.40148,0.49803
2000,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.26047,109,409,0.21788,0.30306
2001,17-29 y.,Pre-primary Level,Very concerned,0.13934,75,533,0.10991,0.16876
2001,17-29 y.,Pre-primary Level,Somewhat concerned,0.42538,229,533,0.38337,0.46739
2001,17-29 y.,Pre-primary Level,Not concerned at all,0.42130,229,533,0.37934,0.46326
2001,17-29 y.,Lower Secondary Level,Very concerned,0.25441,231,937,0.22651,0.28232
2001,17-29 y.,Lower Secondary Level,Somewhat concerned,0.40830,406,937,0.37681,0.43978
2001,17-29 y.,Lower Secondary Level,Not concerned at all,0.33022,300,937,0.30009,0.36035
2001,17-29 y.,Upper Secondary Level,Very concerned,0.20381,417,1828,0.18534,0.22229
2001,17-29 y.,Upper Secondary Level,Somewhat concerned,0.45955,851,1828,0.43670,0.48240
2001,17-29 y.,Upper Secondary Level,Not concerned at all,0.32960,560,1828,0.30805,0.35116
2001,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.18200,55,266,0.13555,0.22846
2001,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.43702,112,266,0.37730,0.49674
2001,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.37664,99,266,0.31830,0.43498
2001,17-29 y.,First Stage of Tertiary Education,Very concerned,0.19647,32,143,0.13112,0.26182
2001,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.45179,69,143,0.36993,0.53364
2001,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.35174,42,143,0.27320,0.43028
2001,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.47107,105,200,0.40172,0.54042
2001,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.42411,95,200,0.35544,0.49277
2001,30-45 y.,Primary Level,Somewhat concerned,0.46975,44,44,0.32058,0.61893
2001,30-45 y.,Lower Secondary Level,Very concerned,0.25383,122,505,0.21583,0.29182
2001,30-45 y.,Lower Secondary Level,Somewhat concerned,0.43324,234,505,0.38997,0.47650
2001,30-45 y.,Lower Secondary Level,Not concerned at all,0.28859,149,505,0.24903,0.32815
2001,30-45 y.,Upper Secondary Level,Very concerned,0.28766,1186,3962,0.27356,0.30175
2001,30-45 y.,Upper Secondary Level,Somewhat concerned,0.48695,1947,3962,0.47139,0.50252
2001,30-45 y.,Upper Secondary Level,Not concerned at all,0.21425,829,3962,0.20147,0.22703
2001,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.17926,91,500,0.14561,0.21292
2001,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.42910,222,500,0.38568,0.47253
2001,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.37596,187,500,0.33346,0.41846
2001,30-45 y.,First Stage of Tertiary Education,Very concerned,0.22011,163,709,0.18959,0.25063
2001,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.47982,357,709,0.44302,0.51662
2001,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.29184,189,709,0.25836,0.32533
2001,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.12198,192,1479,0.10530,0.13867
2001,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.37519,567,1479,0.35051,0.39988
2001,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.48868,720,1479,0.46319,0.51416
2001,46-65 y.,Primary Level,Somewhat concerned,0.49592,60,104,0.39936,0.59248
2001,46-65 y.,Primary Level,Not concerned at all,0.36886,44,104,0.27568,0.46204
2001,46-65 y.,Lower Secondary Level,Very concerned,0.30112,229,806,0.26943,0.33281
2001,46-65 y.,Lower Secondary Level,Somewhat concerned,0.45218,370,806,0.41780,0.48656
2001,46-65 y.,Lower Secondary Level,Not concerned at all,0.22664,207,806,0.19772,0.25556
2001,46-65 y.,Upper Secondary Level,Very concerned,0.29089,1164,3913,0.27666,0.30513
2001,46-65 y.,Upper Secondary Level,Somewhat concerned,0.48949,1930,3913,0.47383,0.50516
2001,46-65 y.,Upper Secondary Level,Not concerned at all,0.20728,819,3913,0.19458,0.21998
2001,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.18074,32,192,0.12617,0.23531
2001,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.46511,94,192,0.39437,0.53584
2001,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.35057,66,192,0.28290,0.41823
2001,46-65 y.,First Stage of Tertiary Education,Very concerned,0.30142,168,587,0.26427,0.33858
2001,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.46664,289,587,0.42625,0.50704
2001,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.22309,130,587,0.18939,0.25680
2001,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.14108,212,1393,0.12279,0.15937
2001,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.45289,644,1393,0.42674,0.47904
2001,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.39504,537,1393,0.36936,0.42072
2001,66 and older,Lower Secondary Level,Very concerned,0.25562,200,790,0.22519,0.28606
2001,66 and older,Lower Secondary Level,Somewhat concerned,0.50447,402,790,0.46959,0.53936
2001,66 and older,Lower Secondary Level,Not concerned at all,0.22494,188,790,0.19581,0.25408
2001,66 and older,Upper Secondary Level,Very concerned,0.27221,474,1759,0.25141,0.29302
2001,66 and older,Upper Secondary Level,Somewhat concerned,0.50290,897,1759,0.47953,0.52628
2001,66 and older,Upper Secondary Level,Not concerned at all,0.21396,388,1759,0.19479,0.23314
2001,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.49587,47,47,0.35138,0.64035
2001,66 and older,First Stage of Tertiary Education,Very concerned,0.26151,60,227,0.20421,0.31880
2001,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.52907,118,227,0.46400,0.59415
2001,66 and older,First Stage of Tertiary Education,Not concerned at all,0.19922,49,227,0.14715,0.25130
2001,66 and older,Second Stage of Tertiary Education,Very concerned,0.20272,90,419,0.16417,0.24126
2001,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.47973,199,419,0.43183,0.52762
2001,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.30963,130,419,0.26531,0.35395
2002,17-29 y.,Pre-primary Level,Very concerned,0.15924,98,601,0.12996,0.18851
2002,17-29 y.,Pre-primary Level,Somewhat concerned,0.43221,255,601,0.39257,0.47185
2002,17-29 y.,Pre-primary Level,Not concerned at all,0.38558,248,601,0.34663,0.42452
2002,17-29 y.,Lower Secondary Level,Very concerned,0.20476,200,863,0.17783,0.23170
2002,17-29 y.,Lower Secondary Level,Somewhat concerned,0.45377,380,863,0.42053,0.48701
2002,17-29 y.,Lower Secondary Level,Not concerned at all,0.32795,283,863,0.29661,0.35929
2002,17-29 y.,Upper Secondary Level,Very concerned,0.25952,475,1831,0.23944,0.27961
2002,17-29 y.,Upper Secondary Level,Somewhat concerned,0.40821,809,1831,0.38569,0.43073
2002,17-29 y.,Upper Secondary Level,Not concerned at all,0.32631,547,1831,0.30482,0.34779
2002,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.15133,49,276,0.10897,0.19368
2002,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.42486,124,276,0.36643,0.48328
2002,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.41670,103,276,0.35843,0.47497
2002,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.40228,54,91,0.30098,0.50359
2002,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.42695,37,91,0.32476,0.52914
2002,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.46686,103,197,0.39701,0.53670
2002,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.39865,94,197,0.33011,0.46720
2002,30-45 y.,Primary Level,Somewhat concerned,0.34524,36,36,0.18772,0.50275
2002,30-45 y.,Lower Secondary Level,Very concerned,0.31554,130,465,0.27325,0.35782
2002,30-45 y.,Lower Secondary Level,Somewhat concerned,0.45970,218,465,0.41435,0.50504
2002,30-45 y.,Lower Secondary Level,Not concerned at all,0.21127,117,465,0.17413,0.24841
2002,30-45 y.,Upper Secondary Level,Very concerned,0.32743,1240,3811,0.31253,0.34233
2002,30-45 y.,Upper Secondary Level,Somewhat concerned,0.47758,1832,3811,0.46171,0.49344
2002,30-45 y.,Upper Secondary Level,Not concerned at all,0.18819,739,3811,0.17578,0.20060
2002,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.17193,93,551,0.14040,0.20346
2002,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.46780,266,551,0.42610,0.50950
2002,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.34858,192,551,0.30876,0.38841
2002,30-45 y.,First Stage of Tertiary Education,Very concerned,0.25516,179,737,0.22366,0.28665
2002,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.46445,353,737,0.42842,0.50049
2002,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.27978,205,737,0.24735,0.31222
2002,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.11646,216,1729,0.10133,0.13158
2002,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.43626,732,1729,0.41288,0.45965
2002,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.44049,781,1729,0.41708,0.46390
2002,46-65 y.,Primary Level,Somewhat concerned,0.38647,46,81,0.27976,0.49317
2002,46-65 y.,Primary Level,Not concerned at all,0.34851,35,81,0.24410,0.45293
2002,46-65 y.,Lower Secondary Level,Very concerned,0.34993,243,750,0.31577,0.38409
2002,46-65 y.,Lower Secondary Level,Somewhat concerned,0.46825,367,750,0.43251,0.50399
2002,46-65 y.,Lower Secondary Level,Not concerned at all,0.17280,140,750,0.14573,0.19988
2002,46-65 y.,Upper Secondary Level,Very concerned,0.34829,1341,4016,0.33356,0.36303
2002,46-65 y.,Upper Secondary Level,Somewhat concerned,0.48404,2023,4016,0.46858,0.49949
2002,46-65 y.,Upper Secondary Level,Not concerned at all,0.15730,652,4016,0.14603,0.16856
2002,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.21431,45,230,0.16116,0.26745
2002,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.42823,110,230,0.36414,0.49232
2002,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.35746,75,230,0.29539,0.41953
2002,46-65 y.,First Stage of Tertiary Education,Very concerned,0.33728,199,645,0.30077,0.37380
2002,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.48899,325,645,0.45038,0.52760
2002,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.16521,121,645,0.13653,0.19390
2002,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.16950,334,2042,0.15322,0.18578
2002,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.45559,944,2042,0.43399,0.47720
2002,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.36607,764,2042,0.34517,0.38697
2002,66 and older,Lower Secondary Level,Very concerned,0.31179,247,780,0.27926,0.34432
2002,66 and older,Lower Secondary Level,Somewhat concerned,0.52497,404,780,0.48990,0.56004
2002,66 and older,Lower Secondary Level,Not concerned at all,0.15023,129,780,0.12514,0.17532
2002,66 and older,Upper Secondary Level,Very concerned,0.35696,643,1831,0.33501,0.37891
2002,66 and older,Upper Secondary Level,Somewhat concerned,0.49374,918,1831,0.47083,0.51665
2002,66 and older,Upper Secondary Level,Not concerned at all,0.13648,270,1831,0.12075,0.15221
2002,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.29171,32,75,0.18815,0.39528
2002,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.48016,43,75,0.36633,0.59399
2002,66 and older,First Stage of Tertiary Education,Very concerned,0.33842,77,235,0.27779,0.39905
2002,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.45854,120,235,0.39470,0.52239
2002,66 and older,First Stage of Tertiary Education,Not concerned at all,0.18042,38,235,0.13115,0.22969
2002,66 and older,Second Stage of Tertiary Education,Very concerned,0.29399,160,541,0.25556,0.33241
2002,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.47647,254,541,0.43434,0.51859
2002,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.22614,127,541,0.19086,0.26143
2003,17-29 y.,Pre-primary Level,Very concerned,0.17421,89,614,0.14419,0.20424
2003,17-29 y.,Pre-primary Level,Somewhat concerned,0.40776,248,614,0.36885,0.44666
2003,17-29 y.,Pre-primary Level,Not concerned at all,0.40387,277,614,0.36502,0.44271
2003,17-29 y.,Lower Secondary Level,Very concerned,0.22407,197,811,0.19535,0.25279
2003,17-29 y.,Lower Secondary Level,Somewhat concerned,0.45698,354,811,0.42267,0.49129
2003,17-29 y.,Lower Secondary Level,Not concerned at all,0.30487,260,811,0.27317,0.33657
2003,17-29 y.,Upper Secondary Level,Very concerned,0.22565,393,1733,0.20596,0.24534
2003,17-29 y.,Upper Secondary Level,Somewhat concerned,0.41755,767,1733,0.39432,0.44077
2003,17-29 y.,Upper Secondary Level,Not concerned at all,0.34589,573,1733,0.32349,0.36829
2003,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.16556,46,274,0.12146,0.20965
2003,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.48737,140,274,0.42807,0.54666
2003,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.34636,88,274,0.28992,0.40280
2003,17-29 y.,First Stage of Tertiary Education,Very concerned,0.30711,31,66,0.19496,0.41925
2003,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.36357,35,66,0.24663,0.48052
2003,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.53111,95,182,0.45840,0.60381
2003,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.36482,87,182,0.29469,0.43495
2003,30-45 y.,Lower Secondary Level,Very concerned,0.29395,118,431,0.25089,0.33702
2003,30-45 y.,Lower Secondary Level,Somewhat concerned,0.46430,205,431,0.41716,0.51144
2003,30-45 y.,Lower Secondary Level,Not concerned at all,0.23145,108,431,0.19159,0.27131
2003,30-45 y.,Upper Secondary Level,Very concerned,0.29832,1048,3551,0.28327,0.31338
2003,30-45 y.,Upper Secondary Level,Somewhat concerned,0.47858,1716,3551,0.46214,0.49501
2003,30-45 y.,Upper Secondary Level,Not concerned at all,0.21432,787,3551,0.20082,0.22782
2003,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.18985,97,542,0.15680,0.22290
2003,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.43925,239,542,0.39743,0.48107
2003,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.36671,206,542,0.32610,0.40731
2003,30-45 y.,First Stage of Tertiary Education,Very concerned,0.22375,158,697,0.19279,0.25471
2003,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.50050,361,697,0.46335,0.53765
2003,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.26901,178,697,0.23607,0.30196
2003,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.11716,184,1567,0.10123,0.13309
2003,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.41668,660,1567,0.39226,0.44110
2003,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.45578,723,1567,0.43112,0.48045
2003,46-65 y.,Primary Level,Somewhat concerned,0.43908,41,75,0.32601,0.55215
2003,46-65 y.,Primary Level,Not concerned at all,0.35224,34,75,0.24341,0.46108
2003,46-65 y.,Lower Secondary Level,Very concerned,0.32959,202,676,0.29413,0.36505
2003,46-65 y.,Lower Secondary Level,Somewhat concerned,0.44964,327,676,0.41211,0.48717
2003,46-65 y.,Lower Secondary Level,Not concerned at all,0.19584,147,676,0.16590,0.22577
2003,46-65 y.,Upper Secondary Level,Very concerned,0.33468,1237,3865,0.31980,0.34956
2003,46-65 y.,Upper Secondary Level,Somewhat concerned,0.47828,1881,3865,0.46253,0.49403
