"plh0173","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","maennlich","69","0.0231024104132053","0.0176309661602812","0.0285738546661294"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","weiblich","47","0.0260504945181335","0.0186961003218811","0.033404888714386"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","maennlich","48","0.0346619745300338","0.0254234639317416","0.0439004851283259"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","maennlich","255","0.0897866171181805","0.0793748073387275","0.100198426897634"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","weiblich","183","0.102295934793752","0.0883043637722447","0.116287505815258"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","maennlich","143","0.0926518381111653","0.0780081791216264","0.107295497100704"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","weiblich","89","0.135189749915987","0.110832264689866","0.159547235142108"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","maennlich","215","0.0721250261988949","0.0627031686259995","0.0815468837717902"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","weiblich","119","0.0637650851897685","0.0524839036934486","0.0750462666860885"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","maennlich","88","0.0606871649386502","0.0486287795978208","0.0727455502794795"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","weiblich","51","0.0647032599588464","0.0471790703805332","0.0822274495371597"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","maennlich","393","0.135735565944082","0.12326118616227","0.148209945725894"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","weiblich","226","0.125253249290993","0.109970328325341","0.140536170256644"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","maennlich","162","0.101692049069142","0.0864272277145401","0.116956870423744"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","weiblich","78","0.0993873779273996","0.0780748589797082","0.120699896875091"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","maennlich","683","0.234794482130796","0.219356810392788","0.250232153868803"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","weiblich","349","0.193622218676666","0.175378323415397","0.211866113937934"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","maennlich","343","0.230385066410532","0.209118395509004","0.25165173731206"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","weiblich","150","0.193339541402324","0.165207200090071","0.221471882714578"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","maennlich","414","0.143649780822686","0.130875778149302","0.15642378349607"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","weiblich","267","0.145901218444336","0.129602471825594","0.162199965063078"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","maennlich","196","0.128921072174632","0.111996164301809","0.145845980047454"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","weiblich","91","0.118437657886276","0.0954194466307234","0.141455869141828"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","maennlich","733","0.255435269853226","0.239551979542228","0.271318560164223"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","weiblich","511","0.284631088533908","0.263796885321326","0.305465291746489"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","maennlich","406","0.270645975002824","0.248206867281703","0.293085082723945"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","weiblich","208","0.272822736194315","0.241093429894198","0.304552042494432"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","30","0.0116687323845151","0.00756448694544689","0.0157729778235834"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","58","0.022620568931606","0.0169378840224008","0.0283032538408113"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","51","0.0292902002479801","0.0213260875882128","0.0372543129077474"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","42","0.0319845419259827","0.0223450460894914","0.041624037762474"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","76","0.0285538184728159","0.0221886238583999","0.0349190130872318"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","56","0.0322790208264581","0.0239313220063474","0.0406267196465688"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","36","0.0209698933086809","0.0131204430766582","0.0288193435407035"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","226","0.0857382827000071","0.0750380585721074","0.0964385068279068"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","187","0.109198565841973","0.0944676265904137","0.123929505093533"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","114","0.119362345723959","0.101601018961425","0.137123672486493"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","80","0.146035065064819","0.118718306113504","0.173351824016134"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","192","0.0747921094399862","0.0647385981056797","0.0848456207742927"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","143","0.079855796967884","0.0670527691584914","0.0926588247772766"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","94","0.070329906984332","0.0563218610304829","0.0843379529381812"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","62","0.0961515084725595","0.0733477492498156","0.118955267695303"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","412","0.155655878381185","0.141800680840392","0.169511075921978"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","251","0.147785105185028","0.131023276014639","0.164546934355418"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","173","0.13414212711373","0.115471925591996","0.152812328635463"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","88","0.116552576259562","0.0917308563858788","0.141374296133246"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","698","0.265327940807237","0.248454312756088","0.282201568858387"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","364","0.20734466161336","0.18819680612908","0.226492517097641"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","329","0.260984456725751","0.236925476559176","0.285043436892327"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","123","0.187061421851678","0.156896544814724","0.217226298888631"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","397","0.146967106292271","0.133435069263157","0.160499143321384"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","214","0.131420775465145","0.115463150693046","0.147378400237245"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","164","0.127212166654095","0.108958010021977","0.145466323286213"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","92","0.16929595242052","0.140287335175824","0.198304569665216"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","maennlich","506","0.194811677770939","0.179675143661237","0.209948211880641"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","weiblich","410","0.234908144934012","0.214884767008518","0.254931522859505"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","maennlich","280","0.193091353772797","0.171467320325803","0.21471538721979"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","weiblich","133","0.196186823564615","0.165468815128615","0.226904832000615"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","31","0.0117340299734008","0.00755603153638483","0.0159120284104168"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","31","0.0215271772765681","0.0134360919148908","0.0296182626382454"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","63","0.0266789282984968","0.0204269133356884","0.0329309432613053"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","44","0.0264577921451543","0.0187901784270956","0.0341254058632129"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","75","0.0321120181252815","0.0252720495761648","0.0389519866743983"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","61","0.0357906626393019","0.0269154949179922","0.0446658303606116"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","39","0.0280785432552235","0.0188689229207151","0.037288163589732"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","232","0.0900309112553397","0.0789259538051957","0.101135868705484"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","205","0.12551559316778","0.109687415758722","0.141343770576838"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","118","0.0964356054673103","0.0799791190412831","0.112892091893338"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","81","0.134550315747397","0.107646298915676","0.161454332579117"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","209","0.0812109828843196","0.0706130043159788","0.0918089614526604"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","140","0.0855085174125076","0.0721486990460747","0.0988683357789405"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","113","0.0882784379657832","0.0724624149397389","0.104094460991828"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","51","0.0957576153344112","0.0725578845876906","0.118957346081132"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","432","0.171573728901701","0.15694656652767","0.186200891275732"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","256","0.153089595404831","0.135886856223577","0.170292334586085"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","187","0.177833402498534","0.156516434221995","0.199150370775074"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","88","0.152306114226759","0.123977061814921","0.180635166638596"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","645","0.252096367851921","0.235249705508119","0.268943030195722"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","407","0.235280658253064","0.215015491407691","0.255545825098437"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","278","0.223127415325683","0.19991660937015","0.246338221281217"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","151","0.241215136183099","0.207485204537653","0.274945067828545"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","390","0.150630157767636","0.136752628884308","0.164507686650964"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","210","0.12055690838059","0.105000621091511","0.13611319566967"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","185","0.142130117941861","0.122663405019711","0.161596830864012"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","81","0.136509416935478","0.109440931138349","0.163577902732606"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","maennlich","444","0.171681363940544","0.157050564746297","0.18631216313479"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","kein Migrationshintergrund","weiblich","311","0.18895115320687","0.170248453017984","0.207653853395755"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","maennlich","235","0.185813427917983","0.164129429292514","0.207497426543452"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","direkter Migrationshintergrund","weiblich","102","0.160030838205248","0.131124880398928","0.188936796011569"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","indirekter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","kein Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","kein Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","direkter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","direkter Migrationshintergrund","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","indirekter Migrationshintergrund","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","indirekter Migrationshintergrund","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","kein Migrationshintergrund","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","kein Migrationshintergrund","weiblich","","","",""
