year,age_gr,regtyp,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,30-45 y.,No answer / don't know,No,0.80659,44,44,0.68853,0.92465
1992,30-45 y.,Urban regions,Yes,0.06419,164,2725,0.05499,0.07339
1992,30-45 y.,Urban regions,No,0.93581,2561,2725,0.92661,0.94501
1992,30-45 y.,Rural regions,Yes,0.06345,114,1485,0.05105,0.07585
1992,30-45 y.,Rural regions,No,0.93655,1371,1485,0.92415,0.94895
1992,46-65 y.,Urban regions,Yes,0.01487,43,2653,0.01027,0.01948
1992,46-65 y.,Urban regions,No,0.98513,2610,2653,0.98052,0.98973
1992,46-65 y.,Rural regions,No,0.98196,1324,1324,0.97479,0.98913
1992,66 and older,Urban regions,No,0.99942,932,932,0.99787,1.00097
1993,17-29 y.,Urban regions,Yes,0.40339,850,2319,0.38342,0.42336
1993,17-29 y.,Urban regions,No,0.59661,1469,2319,0.57664,0.61658
1993,17-29 y.,Rural regions,Yes,0.36270,424,1163,0.33506,0.39035
1993,17-29 y.,Rural regions,No,0.63730,739,1163,0.60965,0.66494
1993,30-45 y.,Urban regions,Yes,0.05681,159,2721,0.04811,0.06551
1993,30-45 y.,Urban regions,No,0.94319,2562,2721,0.93449,0.95189
1993,30-45 y.,Rural regions,Yes,0.05959,102,1477,0.04751,0.07167
1993,30-45 y.,Rural regions,No,0.94041,1375,1477,0.92833,0.95249
1993,46-65 y.,Urban regions,No,0.98993,2594,2594,0.98609,0.99378
1993,46-65 y.,Rural regions,No,0.98582,1306,1306,0.97940,0.99223
1994,17-29 y.,Urban regions,Yes,0.37030,779,2238,0.35029,0.39032
1994,17-29 y.,Urban regions,No,0.62970,1459,2238,0.60968,0.64971
1994,17-29 y.,Rural regions,Yes,0.35715,396,1106,0.32890,0.38540
1994,17-29 y.,Rural regions,No,0.64285,710,1106,0.61460,0.67110
1994,30-45 y.,Urban regions,Yes,0.05933,144,2702,0.05042,0.06823
1994,30-45 y.,Urban regions,No,0.94067,2558,2702,0.93177,0.94958
1994,30-45 y.,Rural regions,Yes,0.05808,90,1446,0.04602,0.07014
1994,30-45 y.,Rural regions,No,0.94192,1356,1446,0.92986,0.95398
1994,46-65 y.,Urban regions,Yes,0.01558,33,2565,0.01079,0.02038
1994,46-65 y.,Urban regions,No,0.98442,2532,2565,0.97962,0.98921
1994,46-65 y.,Rural regions,No,0.98623,1302,1302,0.97989,0.99256
1994,66 and older,Urban regions,No,0.99909,974,974,0.99719,1.00098
1994,66 and older,Rural regions,No,0.99483,516,516,0.98864,1.00103
1995,17-29 y.,Urban regions,Yes,0.42171,861,2231,0.40122,0.44221
1995,17-29 y.,Urban regions,No,0.57829,1370,2231,0.55779,0.59878
1995,17-29 y.,Rural regions,Yes,0.37698,436,1124,0.34864,0.40533
1995,17-29 y.,Rural regions,No,0.62302,688,1124,0.59467,0.65136
1995,30-45 y.,Urban regions,Yes,0.05092,146,2893,0.04291,0.05893
1995,30-45 y.,Urban regions,No,0.94908,2747,2893,0.94107,0.95709
1995,30-45 y.,Rural regions,Yes,0.06571,95,1546,0.05335,0.07806
1995,30-45 y.,Rural regions,No,0.93429,1451,1546,0.92194,0.94665
1995,46-65 y.,Urban regions,Yes,0.01536,37,2599,0.01063,0.02009
1995,46-65 y.,Urban regions,No,0.98464,2562,2599,0.97991,0.98937
1995,46-65 y.,Rural regions,No,0.98496,1342,1342,0.97844,0.99147
1995,66 and older,Urban regions,No,0.99856,1011,1011,0.99623,1.00090
1995,66 and older,Rural regions,No,0.99838,509,509,0.99488,1.00188
1996,17-29 y.,Urban regions,Yes,0.41695,787,2074,0.39572,0.43817
1996,17-29 y.,Urban regions,No,0.58305,1287,2074,0.56183,0.60428
1996,17-29 y.,Rural regions,Yes,0.35559,408,1088,0.32714,0.38405
1996,17-29 y.,Rural regions,No,0.64441,680,1088,0.61595,0.67286
1996,30-45 y.,Urban regions,Yes,0.05414,152,2912,0.04592,0.06237
1996,30-45 y.,Urban regions,No,0.94586,2760,2912,0.93763,0.95408
1996,30-45 y.,Rural regions,Yes,0.06252,94,1523,0.05036,0.07469
1996,30-45 y.,Rural regions,No,0.93748,1429,1523,0.92531,0.94964
1996,46-65 y.,Urban regions,Yes,0.01172,35,2520,0.00752,0.01592
1996,46-65 y.,Urban regions,No,0.98828,2485,2520,0.98408,0.99248
1996,46-65 y.,Rural regions,No,0.98264,1355,1355,0.97568,0.98960
1996,66 and older,Urban regions,No,0.99522,1030,1030,0.99100,0.99943
1996,66 and older,Rural regions,No,0.99833,512,512,0.99479,1.00187
1997,17-29 y.,Urban regions,Yes,0.42948,785,1974,0.40764,0.45132
1997,17-29 y.,Urban regions,No,0.57052,1189,1974,0.54868,0.59236
1997,17-29 y.,Rural regions,Yes,0.38251,416,1053,0.35314,0.41188
1997,17-29 y.,Rural regions,No,0.61749,637,1053,0.58812,0.64686
1997,30-45 y.,Urban regions,Yes,0.06087,169,2884,0.05214,0.06960
1997,30-45 y.,Urban regions,No,0.93913,2715,2884,0.93040,0.94786
1997,30-45 y.,Rural regions,Yes,0.07009,92,1481,0.05708,0.08309
1997,30-45 y.,Rural regions,No,0.92991,1389,1481,0.91691,0.94292
1997,46-65 y.,Urban regions,No,0.98794,2447,2447,0.98361,0.99226
1997,46-65 y.,Rural regions,No,0.99045,1361,1361,0.98528,0.99562
1997,66 and older,Urban regions,No,0.99798,1056,1056,0.99528,1.00069
1998,17-29 y.,Urban regions,Yes,0.43718,845,2057,0.41574,0.45862
1998,17-29 y.,Urban regions,No,0.56282,1212,2057,0.54138,0.58426
1998,17-29 y.,Rural regions,Yes,0.40904,455,1106,0.38005,0.43802
1998,17-29 y.,Rural regions,No,0.59096,651,1106,0.56198,0.61995
1998,30-45 y.,Urban regions,Yes,0.05316,145,3181,0.04536,0.06095
1998,30-45 y.,Urban regions,No,0.94684,3036,3181,0.93905,0.95464
1998,30-45 y.,Rural regions,Yes,0.05621,89,1646,0.04508,0.06734
1998,30-45 y.,Rural regions,No,0.94379,1557,1646,0.93266,0.95492
1998,46-65 y.,Urban regions,No,0.98981,2782,2782,0.98607,0.99354
1998,46-65 y.,Rural regions,No,0.99616,1574,1574,0.99310,0.99922
1998,66 and older,Urban regions,No,0.99910,1240,1240,0.99744,1.00077
1999,17-29 y.,Urban regions,Yes,0.45118,826,1927,0.42895,0.47340
1999,17-29 y.,Urban regions,No,0.54882,1101,1927,0.52660,0.57105
1999,17-29 y.,Rural regions,Yes,0.41923,432,1046,0.38932,0.44915
1999,17-29 y.,Rural regions,No,0.58077,614,1046,0.55085,0.61068
1999,30-45 y.,Urban regions,Yes,0.05551,159,3099,0.04745,0.06357
1999,30-45 y.,Urban regions,No,0.94449,2940,3099,0.93643,0.95255
1999,30-45 y.,Rural regions,Yes,0.05923,94,1614,0.04771,0.07075
1999,30-45 y.,Rural regions,No,0.94077,1520,1614,0.92925,0.95229
1999,46-65 y.,Urban regions,No,0.98815,2652,2652,0.98403,0.99227
1999,46-65 y.,Rural regions,No,0.99191,1491,1491,0.98737,0.99646
1999,66 and older,Urban regions,No,0.99498,1184,1184,0.99096,0.99901
1999,66 and older,Rural regions,No,0.99914,610,610,0.99682,1.00147
2000,17-29 y.,Urban regions,Yes,0.44504,1356,2916,0.42700,0.46308
2000,17-29 y.,Urban regions,No,0.55496,1560,2916,0.53692,0.57300
2000,17-29 y.,Rural regions,Yes,0.41475,736,1662,0.39106,0.43845
2000,17-29 y.,Rural regions,No,0.58525,926,1662,0.56155,0.60894
2000,30-45 y.,Urban regions,Yes,0.04846,255,5397,0.04273,0.05419
2000,30-45 y.,Urban regions,No,0.95154,5142,5397,0.94581,0.95727
2000,30-45 y.,Rural regions,Yes,0.04756,131,2768,0.03963,0.05550
2000,30-45 y.,Rural regions,No,0.95244,2637,2768,0.94450,0.96037
2000,46-65 y.,Urban regions,Yes,0.01178,63,5089,0.00882,0.01474
2000,46-65 y.,Urban regions,No,0.98822,5026,5089,0.98526,0.99118
2000,46-65 y.,Rural regions,Yes,0.01340,38,2678,0.00904,0.01775
2000,46-65 y.,Rural regions,No,0.98660,2640,2678,0.98225,0.99096
2000,66 and older,Urban regions,No,0.99648,2341,2341,0.99408,0.99888
2000,66 and older,Rural regions,No,0.99843,1248,1248,0.99623,1.00063
2001,17-29 y.,Urban regions,Yes,0.48303,1300,2624,0.46391,0.50216
2001,17-29 y.,Urban regions,No,0.51697,1324,2624,0.49784,0.53609
2001,17-29 y.,Rural regions,Yes,0.43530,694,1475,0.40999,0.46062
2001,17-29 y.,Rural regions,No,0.56470,781,1475,0.53938,0.59001
2001,30-45 y.,Urban regions,Yes,0.05156,231,4865,0.04534,0.05777
2001,30-45 y.,Urban regions,No,0.94844,4634,4865,0.94223,0.95466
2001,30-45 y.,Rural regions,Yes,0.04628,109,2463,0.03798,0.05457
2001,30-45 y.,Rural regions,No,0.95372,2354,2463,0.94543,0.96202
2001,46-65 y.,Urban regions,Yes,0.01649,68,4633,0.01282,0.02015
2001,46-65 y.,Urban regions,No,0.98351,4565,4633,0.97985,0.98718
2001,46-65 y.,Rural regions,Yes,0.01262,33,2462,0.00821,0.01703
2001,46-65 y.,Rural regions,No,0.98738,2429,2462,0.98297,0.99179
2001,66 and older,Urban regions,No,0.99699,2209,2209,0.99470,0.99927
2001,66 and older,Rural regions,No,0.99766,1181,1181,0.99491,1.00042
2002,17-29 y.,Urban regions,Yes,0.50240,1419,2668,0.48342,0.52137
2002,17-29 y.,Urban regions,No,0.49760,1249,2668,0.47863,0.51658
2002,17-29 y.,Rural regions,Yes,0.47848,763,1473,0.45296,0.50400
2002,17-29 y.,Rural regions,No,0.52152,710,1473,0.49600,0.54704
2002,30-45 y.,Urban regions,Yes,0.05245,243,5020,0.04628,0.05862
2002,30-45 y.,Urban regions,No,0.94755,4777,5020,0.94138,0.95372
2002,30-45 y.,Rural regions,Yes,0.05042,105,2420,0.04170,0.05914
2002,30-45 y.,Rural regions,No,0.94958,2315,2420,0.94086,0.95830
2002,46-65 y.,Urban regions,Yes,0.00946,58,5253,0.00684,0.01208
2002,46-65 y.,Urban regions,No,0.99054,5195,5253,0.98792,0.99316
2002,46-65 y.,Rural regions,Yes,0.01072,37,2601,0.00676,0.01468
2002,46-65 y.,Rural regions,No,0.98928,2564,2601,0.98532,0.99324
2002,66 and older,Urban regions,No,0.99947,2361,2361,0.99853,1.00040
2002,66 and older,Rural regions,No,0.99762,1227,1227,0.99489,1.00035
2003,17-29 y.,Urban regions,Yes,0.48872,1396,2621,0.46958,0.50786
2003,17-29 y.,Urban regions,No,0.51128,1225,2621,0.49214,0.53042
2003,17-29 y.,Rural regions,Yes,0.46353,711,1386,0.43727,0.48979
2003,17-29 y.,Rural regions,No,0.53647,675,1386,0.51021,0.56273
2003,30-45 y.,Urban regions,Yes,0.04954,211,4682,0.04332,0.05576
2003,30-45 y.,Urban regions,No,0.95046,4471,4682,0.94424,0.95668
2003,30-45 y.,Rural regions,Yes,0.05123,109,2255,0.04213,0.06033
2003,30-45 y.,Rural regions,No,0.94877,2146,2255,0.93967,0.95787
2003,46-65 y.,Urban regions,Yes,0.00962,47,5055,0.00693,0.01231
2003,46-65 y.,Urban regions,No,0.99038,5008,5055,0.98769,0.99307
2003,46-65 y.,Rural regions,Yes,0.01131,31,2516,0.00718,0.01544
2003,46-65 y.,Rural regions,No,0.98869,2485,2516,0.98456,0.99282
2003,66 and older,Urban regions,No,0.99708,2399,2399,0.99492,0.99924
2004,17-29 y.,Urban regions,Yes,0.52233,1442,2585,0.50307,0.54159
2004,17-29 y.,Urban regions,No,0.47767,1143,2585,0.45841,0.49693
2004,17-29 y.,Rural regions,Yes,0.45131,707,1373,0.42498,0.47764
2004,17-29 y.,Rural regions,No,0.54869,666,1373,0.52236,0.57502
2004,30-45 y.,Urban regions,Yes,0.04381,196,4443,0.03779,0.04983
2004,30-45 y.,Urban regions,No,0.95619,4247,4443,0.95017,0.96221
2004,30-45 y.,Rural regions,Yes,0.04910,89,2086,0.03982,0.05837
2004,30-45 y.,Rural regions,No,0.95090,1997,2086,0.94163,0.96018
2004,46-65 y.,Urban regions,Yes,0.00782,44,4877,0.00535,0.01029
2004,46-65 y.,Urban regions,No,0.99218,4833,4877,0.98971,0.99465
2004,46-65 y.,Rural regions,No,0.99258,2467,2467,0.98919,0.99596
2004,66 and older,Urban regions,No,0.99623,2461,2461,0.99381,0.99865
2004,66 and older,Rural regions,No,0.99913,1287,1287,0.99752,1.00074
2005,17-29 y.,Urban regions,Yes,0.51940,1415,2525,0.49990,0.53889
2005,17-29 y.,Urban regions,No,0.48060,1110,2525,0.46111,0.50010
2005,17-29 y.,Rural regions,Yes,0.45542,669,1303,0.42837,0.48247
2005,17-29 y.,Rural regions,No,0.54458,634,1303,0.51753,0.57163
2005,30-45 y.,Urban regions,Yes,0.04315,167,4145,0.03697,0.04934
2005,30-45 y.,Urban regions,No,0.95685,3978,4145,0.95066,0.96303
2005,30-45 y.,Rural regions,Yes,0.04287,64,1943,0.03386,0.05188
2005,30-45 y.,Rural regions,No,0.95713,1879,1943,0.94812,0.96614
2005,46-65 y.,Urban regions,Yes,0.01266,51,4621,0.00944,0.01589
2005,46-65 y.,Urban regions,No,0.98734,4570,4621,0.98411,0.99056
2005,46-65 y.,Rural regions,No,0.99195,2369,2369,0.98835,0.99555
2005,66 and older,Urban regions,No,0.99808,2485,2485,0.99636,0.99980
2005,66 and older,Rural regions,No,0.99845,1273,1273,0.99629,1.00061
2006,17-29 y.,Urban regions,Yes,0.46491,1197,2411,0.44500,0.48483
2006,17-29 y.,Urban regions,No,0.53509,1214,2411,0.51517,0.55500
2006,17-29 y.,Rural regions,Yes,0.41176,605,1269,0.38467,0.43885
2006,17-29 y.,Rural regions,No,0.58824,664,1269,0.56115,0.61533
2006,30-45 y.,Urban regions,Yes,0.03857,153,4235,0.03277,0.04437
2006,30-45 y.,Urban regions,No,0.96143,4082,4235,0.95563,0.96723
2006,30-45 y.,Rural regions,Yes,0.02984,57,2045,0.02246,0.03721
2006,30-45 y.,Rural regions,No,0.97016,1988,2045,0.96279,0.97754
2006,46-65 y.,Urban regions,Yes,0.00741,36,4955,0.00502,0.00980
2006,46-65 y.,Urban regions,No,0.99259,4919,4955,0.99020,0.99498
2006,46-65 y.,Rural regions,No,0.99409,2607,2607,0.99114,0.99703
2006,66 and older,Urban regions,No,0.99909,2886,2886,0.99799,1.00019
2006,66 and older,Rural regions,No,0.99841,1540,1540,0.99642,1.00040
2007,17-29 y.,Urban regions,Yes,0.44865,1122,2228,0.42799,0.46931
2007,17-29 y.,Urban regions,No,0.55135,1106,2228,0.53069,0.57201
2007,17-29 y.,Rural regions,Yes,0.44537,585,1170,0.41688,0.47386
2007,17-29 y.,Rural regions,No,0.55463,585,1170,0.52614,0.58312
2007,30-45 y.,Urban regions,Yes,0.04325,142,3833,0.03681,0.04970
2007,30-45 y.,Urban regions,No,0.95675,3691,3833,0.95030,0.96319
2007,30-45 y.,Rural regions,Yes,0.03221,57,1876,0.02422,0.04020
2007,30-45 y.,Rural regions,No,0.96779,1819,1876,0.95980,0.97578
2007,46-65 y.,Urban regions,Yes,0.00809,39,4590,0.00550,0.01068
2007,46-65 y.,Urban regions,No,0.99191,4551,4590,0.98932,0.99450
2007,46-65 y.,Rural regions,Yes,0.01196,31,2470,0.00767,0.01625
2007,46-65 y.,Rural regions,No,0.98804,2439,2470,0.98375,0.99233
2007,66 and older,Urban regions,No,0.99829,2833,2833,0.99677,0.99981
2008,17-29 y.,Urban regions,Yes,0.46552,1090,2093,0.44414,0.48689
2008,17-29 y.,Urban regions,No,0.53448,1003,2093,0.51311,0.55586
2008,17-29 y.,Rural regions,Yes,0.43939,534,1064,0.40956,0.46923
2008,17-29 y.,Rural regions,No,0.56061,530,1064,0.53077,0.59044
2008,30-45 y.,Urban regions,Yes,0.04501,138,3457,0.03810,0.05192
2008,30-45 y.,Urban regions,No,0.95499,3319,3457,0.94808,0.96190
2008,30-45 y.,Rural regions,Yes,0.02934,53,1712,0.02134,0.03733
2008,30-45 y.,Rural regions,No,0.97066,1659,1712,0.96267,0.97866
2008,46-65 y.,Urban regions,No,0.99364,4321,4321,0.99127,0.99601
2008,46-65 y.,Rural regions,No,0.98929,2324,2324,0.98510,0.99348
2008,66 and older,Urban regions,No,0.99913,2804,2804,0.99804,1.00022
2008,66 and older,Rural regions,No,0.99730,1488,1488,0.99467,0.99994
2009,17-29 y.,Urban regions,Yes,0.49025,1009,1881,0.46765,0.51285
2009,17-29 y.,Urban regions,No,0.50975,872,1881,0.48715,0.53235
2009,17-29 y.,Rural regions,Yes,0.44469,471,974,0.41347,0.47592
2009,17-29 y.,Rural regions,No,0.55531,503,974,0.52408,0.58653
2009,30-45 y.,Urban regions,Yes,0.04824,132,3084,0.04067,0.05580
2009,30-45 y.,Urban regions,No,0.95176,2952,3084,0.94420,0.95933
2009,30-45 y.,Rural regions,Yes,0.03283,49,1591,0.02407,0.04159
2009,30-45 y.,Rural regions,No,0.96717,1542,1591,0.95841,0.97593
2009,46-65 y.,Urban regions,No,0.99033,4022,4022,0.98730,0.99335
2009,46-65 y.,Rural regions,No,0.99227,2253,2253,0.98866,0.99589
2009,66 and older,Urban regions,No,0.99937,2703,2703,0.99842,1.00032
2009,66 and older,Rural regions,No,0.99717,1455,1455,0.99444,0.99990
2010,17-29 y.,Urban regions,Yes,0.54904,1209,2587,0.52986,0.56822
2010,17-29 y.,Urban regions,No,0.45096,1378,2587,0.43178,0.47014
2010,17-29 y.,Rural regions,Yes,0.44955,543,1333,0.42284,0.47627
2010,17-29 y.,Rural regions,No,0.55045,790,1333,0.52373,0.57716
2010,30-45 y.,Urban regions,Yes,0.05439,286,5989,0.04864,0.06013
2010,30-45 y.,Urban regions,No,0.94561,5703,5989,0.93987,0.95136
2010,30-45 y.,Rural regions,Yes,0.04045,110,3081,0.03349,0.04740
2010,30-45 y.,Rural regions,No,0.95955,2971,3081,0.95260,0.96651
2010,46-65 y.,Urban regions,Yes,0.01052,52,4472,0.00753,0.01351
2010,46-65 y.,Urban regions,No,0.98948,4420,4472,0.98649,0.99247
2010,46-65 y.,Rural regions,No,0.99311,2459,2459,0.98984,0.99638
2010,66 and older,Urban regions,No,0.99866,2618,2618,0.99725,1.00006
2011,17-29 y.,Urban regions,Yes,0.49692,1372,2698,0.47805,0.51579
2011,17-29 y.,Urban regions,No,0.50308,1326,2698,0.48421,0.52195
2011,17-29 y.,Rural regions,Yes,0.42536,624,1476,0.40013,0.45059
2011,17-29 y.,Rural regions,No,0.57464,852,1476,0.54941,0.59987
2011,30-45 y.,Urban regions,Yes,0.06071,337,6471,0.05490,0.06653
2011,30-45 y.,Urban regions,No,0.93929,6134,6471,0.93347,0.94510
2011,30-45 y.,Rural regions,Yes,0.04584,141,3460,0.03887,0.05281
2011,30-45 y.,Rural regions,No,0.95416,3319,3460,0.94719,0.96113
2011,46-65 y.,Urban regions,Yes,0.00926,69,5722,0.00678,0.01174
2011,46-65 y.,Urban regions,No,0.99074,5653,5722,0.98826,0.99322
2011,46-65 y.,Rural regions,No,0.99275,3373,3373,0.98989,0.99561
2011,66 and older,Urban regions,No,0.99897,3320,3320,0.99788,1.00006
2011,66 and older,Rural regions,No,0.99912,1817,1817,0.99776,1.00048
2012,17-29 y.,Urban regions,Yes,0.51603,1362,2573,0.49672,0.53534
2012,17-29 y.,Urban regions,No,0.48397,1211,2573,0.46466,0.50328
2012,17-29 y.,Rural regions,Yes,0.38884,637,1408,0.36337,0.41431
2012,17-29 y.,Rural regions,No,0.61116,771,1408,0.58569,0.63663
2012,30-45 y.,Urban regions,Yes,0.05254,282,5854,0.04683,0.05826
2012,30-45 y.,Urban regions,No,0.94746,5572,5854,0.94174,0.95317
2012,30-45 y.,Rural regions,Yes,0.05328,143,3220,0.04552,0.06103
2012,30-45 y.,Rural regions,No,0.94672,3077,3220,0.93897,0.95448
2012,46-65 y.,Urban regions,Yes,0.01065,77,5791,0.00800,0.01329
2012,46-65 y.,Urban regions,No,0.98935,5714,5791,0.98671,0.99200
2012,46-65 y.,Rural regions,No,0.99291,3554,3554,0.99016,0.99567
2012,66 and older,Urban regions,No,0.99934,3313,3313,0.99846,1.00021
2012,66 and older,Rural regions,No,0.99836,1888,1888,0.99654,1.00019
2013,17-29 y.,Urban regions,Yes,0.51290,1742,3473,0.49627,0.52952
2013,17-29 y.,Urban regions,No,0.48710,1731,3473,0.47048,0.50373
2013,17-29 y.,Rural regions,Yes,0.42977,728,1551,0.40512,0.45441
2013,17-29 y.,Rural regions,No,0.57023,823,1551,0.54559,0.59488
2013,30-45 y.,Urban regions,Yes,0.06541,388,6988,0.05962,0.07121
2013,30-45 y.,Urban regions,No,0.93459,6600,6988,0.92879,0.94038
2013,30-45 y.,Rural regions,Yes,0.05433,170,3374,0.04668,0.06198
2013,30-45 y.,Rural regions,No,0.94567,3204,3374,0.93802,0.95332
2013,46-65 y.,Urban regions,Yes,0.01355,91,6463,0.01073,0.01637
