year,regtyp,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2001,Rural regions,Very strongly,0.16103896103896104,27798,0.15671794704841105,0.16535997502951102
2001,Rural regions,Hardly,0.15324675324675324,27798,0.14901204619212496,0.15748146030138152
2001,Rural regions,Not at all,0.11168831168831168,27798,0.10798546400785783,0.11539115936876554
2003,Urban regions,In some respects,0.33425287356321837,27727,0.3287002675993172,0.33980547952711954
2003,Urban regions,Strongly,0.3039080459770115,27727,0.2984941608549411,0.30932193109908185
2003,Urban regions,Very strongly,0.1549425287356322,27727,0.1506832793167913,0.1592017781544731
2003,Urban regions,Hardly,0.13609195402298851,27727,0.13205592189734774,0.14012798614862929
2003,Urban regions,Not at all,0.07080459770114943,27727,0.06778541853464555,0.0738237768676533
2003,Rural regions,In some respects,0.3487179487179487,27727,0.34310842051815466,0.35432747691774275
2003,Rural regions,Strongly,0.26153846153846155,27727,0.25636553450077904,0.26671138857614407
2003,Rural regions,Hardly,0.16153846153846155,27727,0.15720650416830323,0.16587041890861987
2003,Rural regions,Very strongly,0.13333333333333333,27727,0.1293320431826186,0.13733462348404807
2003,Rural regions,Not at all,0.09487179487179487,27727,0.0914225165586997,0.09832107318489003
2012,Urban regions,In some respects,0.27855477855477856,40229,0.27417407928945425,0.28293547782010287
2012,Urban regions,Strongly,0.23135198135198135,40229,0.22723113121873179,0.2354728314852309
2012,Urban regions,Not at all,0.17773892773892774,40229,0.17400313652969496,0.18147471894816053
2012,Urban regions,Hardly,0.16317016317016317,40229,0.15955918049393558,0.16678114584639075
2012,Urban regions,Very strongly,0.14918414918414918,40229,0.1457026557551761,0.15266564261312227
2012,Rural regions,In some respects,0.2540220152413209,40229,0.24976813619884194,0.2582758942837999
2012,Rural regions,Strongly,0.20999153259949196,40229,0.20601134797711715,0.21397171722186678
2012,Rural regions,Not at all,0.20745131244707873,40229,0.20348891968453464,0.21141370520962283
2012,Rural regions,Hardly,0.18797629127857748,40229,0.1841584106452598,0.19179417191189516
2012,Rural regions,Very strongly,0.14055884843353092,40229,0.1371624109879506,0.14395528587911124
2014,Urban regions,In some respects,0.29850460122699385,38694,0.29394504909093855,0.30306415336304915
2014,Urban regions,Strongly,0.27128067484662577,38694,0.26685046977728977,0.27571087991596177
2014,Urban regions,Very strongly,0.15375766871165644,38694,0.15016348705380184,0.15735185036951105
2014,Urban regions,Hardly,0.15337423312883436,38694,0.14978372263111958,0.15696474362654914
2014,Urban regions,Not at all,0.12308282208588957,38694,0.1198093226596156,0.12635632151216356
2014,Rural regions,In some respects,0.3320964749536178,38694,0.3274037699039532,0.33678918000328245
2014,Rural regions,Strongly,0.21645021645021645,38694,0.21234679081381425,0.22055364208661865
2014,Rural regions,Hardly,0.16264687693259122,38694,0.15896972610250942,0.16632402776267302
2014,Rural regions,Not at all,0.1583178726035869,38694,0.15468062151066442,0.16195512369650938
2014,Rural regions,Very strongly,0.13048855905998763,38694,0.1271322795175526,0.13384483860242266
2016,Urban regions,In some respects,0.2925764192139738,41132,0.2881797318620571,0.29697310656589054
2016,Urban regions,Strongly,0.25633187772925764,41132,0.2521124160204926,0.26055133943802267
2016,Urban regions,Very strongly,0.2034934497816594,41132,0.19960267537187829,0.2073842241914405
2016,Urban regions,Hardly,0.13537117903930132,41132,0.13206486487606656,0.13867749320253608
2016,Urban regions,Not at all,0.11222707423580786,41132,0.10917661007850327,0.11527753839311244
2016,Rural regions,In some respects,0.2959059586542359,41132,0.29149474241470386,0.30031717489376797
2016,Rural regions,Strongly,0.24077827320632347,41132,0.23664628456035533,0.24491026185229162
2016,Rural regions,Very strongly,0.18565058775841103,41132,0.18189290842992348,0.1894082670868986
2016,Rural regions,Hardly,0.14227807053100933,41132,0.13890202419843706,0.1456541168635816
2016,Rural regions,Not at all,0.13538710985002025,41132,0.13208063160634798,0.13869358809369253
2018,Urban regions,In some respects,0.3006508793795873,43121,0.2963228528397825,0.3049789059193921
2018,Urban regions,Strongly,0.25675114250103864,43121,0.25262793703447817,0.2608743479675991
2018,Urban regions,Very strongly,0.17172136823154688,43121,0.16816167921768688,0.17528105724540688
2018,Urban regions,Hardly,0.14056224899598393,43121,0.1372816494443929,0.14384284854757498
2018,Urban regions,Not at all,0.13031436089184323,43121,0.12713683609767767,0.13349188568600878
2018,Rural regions,In some respects,0.30076091309571484,43121,0.29643243518767903,0.30508939100375065
2018,Rural regions,Strongly,0.2250700841009211,43121,0.22112821898325438,0.22901194921858783
2018,Rural regions,Hardly,0.16539847817380857,43121,0.16189162970625262,0.1689053266413645
2018,Rural regions,Very strongly,0.1633960752903484,43121,0.1599063405359506,0.16688581004474623
2018,Rural regions,Not at all,0.14537444933920704,43121,0.14204751953894018,0.1487013791394739
2020,Urban regions,In some respects,0.2752669481003228,42741,0.2710324708907596,0.27950142530988603
2020,Urban regions,Hardly,0.2655823193444251,42741,0.26139530090659113,0.2697693377822591
2020,Urban regions,Not at all,0.2359076235410976,42741,0.231882514472109,0.23993273261008619
2020,Urban regions,Strongly,0.11273901167121927,42741,0.10974056356630028,0.11573745977613827
2020,Urban regions,Very strongly,0.11050409734293519,42741,0.10753178189604166,0.11347641278982872
2020,Rural regions,In some respects,0.2718407151564405,42741,0.2676227384242739,0.27605869188860704
2020,Rural regions,Hardly,0.259650548557497,42741,0.25549386720128686,0.2638072299137071
2020,Rural regions,Not at all,0.24542868752539618,42741,0.24134881551250512,0.24950855953828724
2020,Rural regions,Very strongly,0.11540024380333198,42741,0.11237116548284884,0.11842932212381513
2020,Rural regions,Strongly,0.10767980495733441,42741,0.10474106456019418,0.11061854535447464
