year,pgisced97,quintil_oecd,plj0080_h,proportion,n,lower_confidence,upper_confidence
1997,vocational + Abi,2. Quintil,Kaum,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,vocational + Abi,2. Quintil,Sehr stark,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,higher education,3. Quintil,Stark,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,middle vocational,4. Quintil,Gar nicht,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,general elemantary,3. Quintil,Kaum,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,middle vocational,3. Quintil,Gar nicht,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,general elemantary,3. Quintil,Gar nicht,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,inadequately,2. Quintil,Kaum,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,middle vocational,4. Quintil,Kaum,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,-1,1. Quintil,Kaum,0.003146067415730337,16487,0.0022912270371330786,0.004000907794327596
1997,middle vocational,5. Quintil,Sehr stark,0.002696629213483146,16487,0.001905022418614729,0.003488236008351563
1997,higher education,2. Quintil,Stark,0.002696629213483146,16487,0.001905022418614729,0.003488236008351563
1997,higher education,5. Quintil,Stark,0.002696629213483146,16487,0.001905022418614729,0.003488236008351563
1997,higher education,4. Quintil,Sehr stark,0.002696629213483146,16487,0.001905022418614729,0.003488236008351563
1997,inadequately,4. Quintil,In mancher Beziehung,0.0022471910112359553,16487,0.0015243933702648888,0.0029699886522070217
1997,vocational + Abi,3. Quintil,Stark,0.0022471910112359553,16487,0.0015243933702648888,0.0029699886522070217
1997,vocational + Abi,3. Quintil,Kaum,0.0022471910112359553,16487,0.0015243933702648888,0.0029699886522070217
1997,-1,3. Quintil,In mancher Beziehung,0.0022471910112359553,16487,0.0015243933702648888,0.0029699886522070217
1997,-1,1. Quintil,Gar nicht,0.0022471910112359553,16487,0.0015243933702648888,0.0029699886522070217
1997,higher education,4. Quintil,In mancher Beziehung,0.0022471910112359553,16487,0.0015243933702648888,0.0029699886522070217
1997,in school,1. Quintil,Stark,0.0017977528089887641,16487,0.0011511173558818558,0.0024443882620956725
1997,vocational + Abi,3. Quintil,Gar nicht,0.0017977528089887641,16487,0.0011511173558818558,0.0024443882620956725
1997,inadequately,3. Quintil,Kaum,0.0017977528089887641,16487,0.0011511173558818558,0.0024443882620956725
1997,-1,3. Quintil,Stark,0.0017977528089887641,16487,0.0011511173558818558,0.0024443882620956725
1997,in school,3. Quintil,In mancher Beziehung,0.0017977528089887641,16487,0.0011511173558818558,0.0024443882620956725
1997,higher education,2. Quintil,Kaum,0.0017977528089887641,16487,0.0011511173558818558,0.0024443882620956725
1997,vocational + Abi,4. Quintil,Sehr stark,0.0017977528089887641,16487,0.0011511173558818558,0.0024443882620956725
1997,higher education,1. Quintil,Sehr stark,0.0017977528089887641,16487,0.0011511173558818558,0.0024443882620956725
1997,higher education,1. Quintil,Stark,0.0017977528089887641,16487,0.0011511173558818558,0.0024443882620956725
1997,general elemantary,4. Quintil,Gar nicht,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,vocational + Abi,5. Quintil,Stark,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,-1,4. Quintil,Sehr stark,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,higher education,4. Quintil,Kaum,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,inadequately,5. Quintil,Stark,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,higher education,5. Quintil,Sehr stark,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,-1,3. Quintil,Kaum,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,vocational + Abi,1. Quintil,Kaum,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,general elemantary,5. Quintil,Sehr stark,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,general elemantary,4. Quintil,Kaum,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,general elemantary,5. Quintil,Kaum,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,vocational + Abi,5. Quintil,In mancher Beziehung,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,general elemantary,5. Quintil,In mancher Beziehung,0.001348314606741573,16487,0.0007881858215982259,0.00190844339188492
1997,higher vocational,2. Quintil,In mancher Beziehung,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,vocational + Abi,3. Quintil,Sehr stark,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,higher education,3. Quintil,Sehr stark,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,vocational + Abi,5. Quintil,Sehr stark,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,higher education,5. Quintil,Gar nicht,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,-1,4. Quintil,In mancher Beziehung,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,higher education,1. Quintil,Kaum,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,-1,4. Quintil,Stark,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,vocational + Abi,1. Quintil,Gar nicht,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,higher vocational,3. Quintil,Stark,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,in school,2. Quintil,Stark,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,in school,2. Quintil,Kaum,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,inadequately,1. Quintil,Gar nicht,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,vocational + Abi,4. Quintil,Kaum,0.0008988764044943821,16487,0.0004414302656020595,0.0013563225433867046
1997,inadequately,5. Quintil,Sehr stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,in school,1. Quintil,Sehr stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,middle vocational,5. Quintil,Gar nicht,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,vocational + Abi,2. Quintil,Gar nicht,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,-1,2. Quintil,Kaum,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,in school,3. Quintil,Kaum,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,in school,5. Quintil,Sehr stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,middle vocational,5. Quintil,Kaum,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,-1,5. Quintil,Stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,inadequately,2. Quintil,Gar nicht,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,-1,4. Quintil,Gar nicht,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,-1,5. Quintil,Sehr stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,in school,2. Quintil,In mancher Beziehung,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,inadequately,4. Quintil,Kaum,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,inadequately,5. Quintil,In mancher Beziehung,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,in school,2. Quintil,Sehr stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,1. Quintil,Kaum,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,4. Quintil,Sehr stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,vocational + Abi,4. Quintil,In mancher Beziehung,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,2. Quintil,Sehr stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,2. Quintil,Stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,1. Quintil,Sehr stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,2. Quintil,Kaum,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,4. Quintil,In mancher Beziehung,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,2. Quintil,Gar nicht,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,3. Quintil,Kaum,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher education,4. Quintil,Stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher education,4. Quintil,Gar nicht,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher education,2. Quintil,Gar nicht,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,vocational + Abi,4. Quintil,Stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,4. Quintil,Kaum,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1997,higher vocational,5. Quintil,Stark,0.00044943820224719103,16487,0.0001259021898177035,0.0007729742146766786
1999,middle vocational,2. Quintil,In mancher Beziehung,0.04477611940298507,17396,0.041702803639576715,0.04784943516639343
1999,general elemantary,2. Quintil,Stark,0.04029850746268657,17396,0.037376078672220654,0.04322093625315248
1999,middle vocational,2. Quintil,Stark,0.03134328358208955,17396,0.028753946655086272,0.03393262050909283
1999,middle vocational,1. Quintil,In mancher Beziehung,0.02935323383084577,17396,0.026844873320551136,0.03186159434114041
1999,middle vocational,1. Quintil,Stark,0.02736318407960199,17396,0.024938863545176992,0.02978750461402699
1999,middle vocational,2. Quintil,Sehr stark,0.02736318407960199,17396,0.024938863545176992,0.02978750461402699
1999,general elemantary,2. Quintil,In mancher Beziehung,0.02736318407960199,17396,0.024938863545176992,0.02978750461402699
1999,general elemantary,1. Quintil,Sehr stark,0.026865671641791045,17396,0.02446287719489973,0.02926846608868236
1999,general elemantary,1. Quintil,In mancher Beziehung,0.026865671641791045,17396,0.02446287719489973,0.02926846608868236
1999,general elemantary,1. Quintil,Stark,0.025870646766169153,17396,0.023511563174176384,0.028229730358161922
1999,middle vocational,3. Quintil,In mancher Beziehung,0.025870646766169153,17396,0.023511563174176384,0.028229730358161922
1999,inadequately,1. Quintil,Stark,0.023383084577114428,17396,0.021137422561228664,0.02562874659300019
1999,middle vocational,2. Quintil,Kaum,0.022885572139303482,17396,0.020663362781940336,0.025107781496666627
1999,general elemantary,3. Quintil,In mancher Beziehung,0.021393034825870648,17396,0.019242870152753642,0.023543199498987654
1999,general elemantary,3. Quintil,Stark,0.020895522388059702,17396,0.018769966606888063,0.02302107816923134
1999,general elemantary,2. Quintil,Sehr stark,0.020895522388059702,17396,0.018769966606888063,0.02302107816923134
1999,inadequately,2. Quintil,Sehr stark,0.01990049751243781,17396,0.017825113708699457,0.021975881316176164
1999,inadequately,2. Quintil,Stark,0.01890547263681592,17396,0.01688161216589447,0.02092933310773737
1999,inadequately,1. Quintil,Sehr stark,0.01890547263681592,17396,0.01688161216589447,0.02092933310773737
1999,middle vocational,4. Quintil,In mancher Beziehung,0.013930348258706468,17396,0.012188677120021906,0.01567201939739103
1999,middle vocational,3. Quintil,Stark,0.013930348258706468,17396,0.012188677120021906,0.01567201939739103
1999,middle vocational,3. Quintil,Sehr stark,0.013930348258706468,17396,0.012188677120021906,0.01567201939739103
1999,middle vocational,4. Quintil,Stark,0.013432835820895522,17396,0.011722117314274092,0.015143554327516953
1999,general elemantary,3. Quintil,Sehr stark,0.012935323383084577,17396,0.011256160513612043,0.01461448625255711
1999,inadequately,3. Quintil,Sehr stark,0.011940298507462687,17396,0.010326198061983757,0.013554398952941617
1999,general elemantary,2. Quintil,Kaum,0.011940298507462687,17396,0.010326198061983757,0.013554398952941617
1999,inadequately,4. Quintil,Stark,0.011442786069651741,17396,0.00986227272878519,0.013023299410518292
1999,general elemantary,1. Quintil,Kaum,0.010447761194029851,17396,0.008936768538513424,0.011958753849546278
1999,inadequately,3. Quintil,Stark,0.010447761194029851,17396,0.008936768538513424,0.011958753849546278
1999,middle vocational,1. Quintil,Sehr stark,0.010447761194029851,17396,0.008936768538513424,0.011958753849546278
1999,middle vocational,3. Quintil,Kaum,0.009950248756218905,17396,0.008475300276837287,0.011425197235600523
1999,inadequately,1. Quintil,In mancher Beziehung,0.009950248756218905,17396,0.008475300276837287,0.011425197235600523
1999,-1,1. Quintil,Stark,0.009950248756218905,17396,0.008475300276837287,0.011425197235600523
1999,middle vocational,4. Quintil,Sehr stark,0.009950248756218905,17396,0.008475300276837287,0.011425197235600523
1999,general elemantary,4. Quintil,In mancher Beziehung,0.008955223880597015,17396,0.0075552619240835655,0.010355185837110465
1999,inadequately,2. Quintil,In mancher Beziehung,0.008955223880597015,17396,0.0075552619240835655,0.010355185837110465
1999,middle vocational,1. Quintil,Kaum,0.007960199004975124,17396,0.0066396397819444486,0.009280758228005798
1999,vocational + Abi,2. Quintil,In mancher Beziehung,0.007960199004975124,17396,0.0066396397819444486,0.009280758228005798
1999,middle vocational,2. Quintil,Gar nicht,0.007462686567164179,17396,0.00618374001938494,0.008741633114943418
1999,general elemantary,1. Quintil,Gar nicht,0.007462686567164179,17396,0.00618374001938494,0.008741633114943418
1999,general elemantary,4. Quintil,Stark,0.007462686567164179,17396,0.00618374001938494,0.008741633114943418
1999,-1,1. Quintil,In mancher Beziehung,0.007462686567164179,17396,0.00618374001938494,0.008741633114943418
1999,middle vocational,5. Quintil,In mancher Beziehung,0.006965174129353234,17396,0.005729284748231531,0.008201063510474938
1999,general elemantary,2. Quintil,Gar nicht,0.006467661691542288,17396,0.005276430592044698,0.007658892791039878
1999,vocational + Abi,3. Quintil,In mancher Beziehung,0.006467661691542288,17396,0.005276430592044698,0.007658892791039878
1999,-1,1. Quintil,Sehr stark,0.005970149253731343,17396,0.004825364915002435,0.007114933592460251
1999,general elemantary,4. Quintil,Sehr stark,0.005970149253731343,17396,0.004825364915002435,0.007114933592460251
1999,inadequately,1. Quintil,Kaum,0.005970149253731343,17396,0.004825364915002435,0.007114933592460251
1999,-1,2. Quintil,In mancher Beziehung,0.005472636815920398,17396,0.004376315005622149,0.006568958626218648
1999,vocational + Abi,1. Quintil,In mancher Beziehung,0.005472636815920398,17396,0.004376315005622149,0.006568958626218648
1999,inadequately,2. Quintil,Gar nicht,0.005472636815920398,17396,0.004376315005622149,0.006568958626218648
1999,higher education,5. Quintil,In mancher Beziehung,0.004975124378109453,17396,0.003929561122720199,0.006020687633498706
1999,vocational + Abi,2. Quintil,Stark,0.004975124378109453,17396,0.003929561122720199,0.006020687633498706
1999,higher education,3. Quintil,Stark,0.004975124378109453,17396,0.003929561122720199,0.006020687633498706
1999,general elemantary,3. Quintil,Kaum,0.004975124378109453,17396,0.003929561122720199,0.006020687633498706
1999,higher education,4. Quintil,In mancher Beziehung,0.004975124378109453,17396,0.003929561122720199,0.006020687633498706
1999,-1,2. Quintil,Stark,0.004975124378109453,17396,0.003929561122720199,0.006020687633498706
1999,-1,2. Quintil,Kaum,0.004477611940298508,17396,0.003485455596745429,0.005469768283851586
1999,higher education,2. Quintil,In mancher Beziehung,0.004477611940298508,17396,0.003485455596745429,0.005469768283851586
1999,middle vocational,1. Quintil,Gar nicht,0.004477611940298508,17396,0.003485455596745429,0.005469768283851586
1999,general elemantary,5. Quintil,Sehr stark,0.004477611940298508,17396,0.003485455596745429,0.005469768283851586
1999,middle vocational,4. Quintil,Kaum,0.004477611940298508,17396,0.003485455596745429,0.005469768283851586
1999,higher education,3. Quintil,Kaum,0.003980099502487562,17396,0.0030444518236933723,0.004915747181281752
1999,vocational + Abi,4. Quintil,In mancher Beziehung,0.003980099502487562,17396,0.0030444518236933723,0.004915747181281752
1999,inadequately,4. Quintil,In mancher Beziehung,0.003980099502487562,17396,0.0030444518236933723,0.004915747181281752
1999,inadequately,3. Quintil,In mancher Beziehung,0.003980099502487562,17396,0.0030444518236933723,0.004915747181281752
1999,middle vocational,3. Quintil,Gar nicht,0.003980099502487562,17396,0.0030444518236933723,0.004915747181281752
1999,vocational + Abi,1. Quintil,Stark,0.003482587064676617,17396,0.0026071502437916413,0.004358023885561593
1999,in school,2. Quintil,In mancher Beziehung,0.003482587064676617,17396,0.0026071502437916413,0.004358023885561593
1999,higher education,3. Quintil,Sehr stark,0.003482587064676617,17396,0.0026071502437916413,0.004358023885561593
1999,inadequately,4. Quintil,Sehr stark,0.003482587064676617,17396,0.0026071502437916413,0.004358023885561593
1999,inadequately,2. Quintil,Kaum,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,vocational + Abi,3. Quintil,Stark,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,-1,1. Quintil,Kaum,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,higher education,2. Quintil,Stark,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,higher education,3. Quintil,In mancher Beziehung,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,-1,2. Quintil,Sehr stark,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,middle vocational,5. Quintil,Sehr stark,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,higher education,1. Quintil,In mancher Beziehung,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,-1,3. Quintil,Sehr stark,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,higher education,2. Quintil,Kaum,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,general elemantary,5. Quintil,Stark,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,vocational + Abi,2. Quintil,Kaum,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,higher education,1. Quintil,Sehr stark,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,higher education,1. Quintil,Stark,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,vocational + Abi,4. Quintil,Stark,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,vocational + Abi,3. Quintil,Kaum,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,higher education,5. Quintil,Stark,0.0024875621890547263,17396,0.0017473137418011289,0.003227810636308324
1999,vocational + Abi,2. Quintil,Sehr stark,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,-1,3. Quintil,In mancher Beziehung,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,vocational + Abi,5. Quintil,In mancher Beziehung,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,-1,4. Quintil,Sehr stark,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,general elemantary,3. Quintil,Gar nicht,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,general elemantary,4. Quintil,Gar nicht,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,higher education,3. Quintil,Gar nicht,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,higher education,4. Quintil,Stark,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,higher education,5. Quintil,Sehr stark,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,higher vocational,2. Quintil,Stark,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,in school,2. Quintil,Stark,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,vocational + Abi,3. Quintil,Gar nicht,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,vocational + Abi,2. Quintil,Gar nicht,0.001990049751243781,17396,0.0013277863207017543,0.0026523131817858077
1999,higher education,2. Quintil,Sehr stark,0.0014925373134328358,17396,0.0009188574210249502,0.0020662172058407216
1999,in school,3. Quintil,In mancher Beziehung,0.0014925373134328358,17396,0.0009188574210249502,0.0020662172058407216
1999,inadequately,1. Quintil,Gar nicht,0.0014925373134328358,17396,0.0009188574210249502,0.0020662172058407216
1999,vocational + Abi,4. Quintil,Sehr stark,0.0014925373134328358,17396,0.0009188574210249502,0.0020662172058407216
