year,regtyp,sampreg,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2012,Rural regions,East,In some respects,0.13930348258706468,40229,0.1359197778248805,0.14268718734924887
2014,Urban regions,West,In some respects,0.2976947535771065,38694,0.29313876313276643,0.3022507440214466
2014,Urban regions,West,Strongly,0.2712639109697933,38694,0.2668337918299277,0.27569403010965887
2014,Urban regions,West,Very strongly,0.1552066772655008,38694,0.1515986925034095,0.15881466202759212
2014,Urban regions,West,Hardly,0.15361685214626392,38694,0.15002401781262403,0.1572096864799038
2014,Urban regions,West,Not at all,0.12221780604133545,38694,0.1189542213839592,0.1254813906987117
2014,Urban regions,East,In some respects,0.32065217391304346,38694,0.3160016974891586,0.32530265033692835
2014,Urban regions,East,Strongly,0.2717391304347826,38694,0.2673065784668743,0.2761716824026909
2014,Urban regions,East,Hardly,0.14673913043478262,38694,0.14321340780654573,0.1502648530630195
2014,Urban regions,East,Not at all,0.14673913043478262,38694,0.14321340780654573,0.1502648530630195
2014,Urban regions,East,Very strongly,0.11413043478260869,38694,0.11096218156752584,0.11729868799769154
2014,Rural regions,West,In some respects,0.32884902840059793,38694,0.3241679851820993,0.33353007161909654
2014,Rural regions,West,Strongly,0.22795216741405083,38694,0.22377214871375894,0.23213218611434272
2014,Rural regions,West,Hardly,0.15994020926756353,38694,0.1562878946071027,0.16359252392802434
2014,Rural regions,West,Not at all,0.14573991031390135,38694,0.14222415562097587,0.14925566500682683
2014,Rural regions,West,Very strongly,0.1375186846038864,38694,0.13408713753577425,0.14095023167199852
2014,Rural regions,East,In some respects,0.34767025089605735,38694,0.34292508264955185,0.35241541914256286
2014,Rural regions,East,Not at all,0.21863799283154123,38694,0.21451964315254046,0.222756342510542
2014,Rural regions,East,Hardly,0.17562724014336917,38694,0.17183590643247817,0.17941857385426016
2014,Rural regions,East,Strongly,0.16129032258064516,38694,0.15762557353839085,0.16495507162289946
2014,Rural regions,East,Very strongly,0.0967741935483871,38694,0.09382833284669953,0.09972005425007466
2016,Urban regions,West,In some respects,0.29131912264442383,41132,0.28692799550686204,0.2957102497819856
2016,Urban regions,West,Strongly,0.25934507259808465,41132,0.25510949037830316,0.26358065481786613
2016,Urban regions,West,Very strongly,0.2014210688909484,41132,0.19754512456723483,0.20529701321466198
2016,Urban regions,West,Hardly,0.13654618473895583,41132,0.13322780946126178,0.13986456001664987
2016,Urban regions,West,Not at all,0.11136855112758727,41132,0.10832830823337597,0.11440879402179857
2016,Urban regions,East,In some respects,0.31313131313131315,41132,0.3086493707767801,0.3176132554858462
2016,Urban regions,East,Very strongly,0.23737373737373738,41132,0.23326187689372982,0.24148559785374493
2016,Urban regions,East,Strongly,0.20707070707070707,41132,0.20315470671938887,0.21098670742202527
2016,Urban regions,East,Not at all,0.12626262626262627,41132,0.12305270763221701,0.12947254489303553
2016,Urban regions,East,Hardly,0.11616161616161616,41132,0.11306502471478136,0.11925820760845096
2016,Rural regions,West,In some respects,0.31150159744408945,41132,0.3070260335113175,0.3159771613768614
2016,Rural regions,West,Strongly,0.24813631522896698,41132,0.24396204196194862,0.25231058849598537
2016,Rural regions,West,Very strongly,0.17358892438764642,41132,0.1699285523556396,0.17724929641965323
2016,Rural regions,West,Hardly,0.13791267305644303,41132,0.13458037472024537,0.1412449713926407
2016,Rural regions,West,Not at all,0.1288604898828541,41132,0.12562254163964898,0.1320984381260592
2016,Rural regions,East,In some respects,0.2461799660441426,41132,0.24201677491804063,0.2503431571702446
2016,Rural regions,East,Very strongly,0.22410865874363328,41132,0.22007874334783928,0.22813857413942729
2016,Rural regions,East,Strongly,0.21731748726655348,41132,0.21333177162934477,0.22130320290376218
2016,Rural regions,East,Hardly,0.15619694397283532,41132,0.15268843193423523,0.1597054560114354
2016,Rural regions,East,Not at all,0.15619694397283532,41132,0.15268843193423523,0.1597054560114354
2018,Urban regions,West,In some respects,0.30028077434609135,43121,0.2959542681856586,0.3046072805065241
2018,Urban regions,West,Strongly,0.2571301906310034,43121,0.2530049949943124,0.2612553862676944
2018,Urban regions,West,Very strongly,0.16964681542781143,43121,0.16610426579986856,0.1731893650557543
2018,Urban regions,West,Hardly,0.1405349490172898,43121,0.1372546159614114,0.1438152820731682
2018,Urban regions,West,Not at all,0.13240727057780405,43121,0.12920818743042614,0.13560635372518196
2018,Urban regions,East,In some respects,0.30616740088105726,43121,0.30181710812988105,0.31051769363223347
2018,Urban regions,East,Strongly,0.2511013215859031,43121,0.24700826554632863,0.25519437762547753
2018,Urban regions,East,Very strongly,0.2026431718061674,43121,0.19884911345815884,0.20643723015417595
2018,Urban regions,East,Hardly,0.14096916299559473,43121,0.137684596208319,0.14425372978287046
2018,Urban regions,East,Not at all,0.09911894273127753,43121,0.09629845823076359,0.10193942723179146
2018,Rural regions,West,In some respects,0.2996894409937888,43121,0.29536537097753196,0.30401351101004565
2018,Rural regions,West,Strongly,0.23136645962732919,43121,0.2273861072110784,0.23534681204357996
2018,Rural regions,West,Hardly,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,Rural regions,West,Very strongly,0.15579710144927536,43121,0.152374039446598,0.15922016345195272
2018,Rural regions,West,Not at all,0.14648033126293997,43121,0.1431429326358841,0.14981772988999584
2018,Rural regions,East,In some respects,0.30442477876106194,43121,0.3000814399345093,0.3087681175876146
2018,Rural regions,East,Strongly,0.20353982300884957,43121,0.19973951857217515,0.207340127445524
2018,Rural regions,East,Very strongly,0.18938053097345134,43121,0.18568235272852546,0.19307870921837722
2018,Rural regions,East,Hardly,0.16106194690265488,43121,0.15759239747711618,0.16453149632819358
2018,Rural regions,East,Not at all,0.1415929203539823,43121,0.13830229018987109,0.1448835505180935
2020,Urban regions,West,In some respects,0.2719637381682442,42741,0.2677451635204504,0.276182312816038
2020,Urban regions,West,Hardly,0.2660978536195174,42741,0.26190824459367135,0.2702874626453634
2020,Urban regions,West,Not at all,0.23970137315024664,42741,0.23565411323339205,0.24374863306710123
2020,Urban regions,West,Strongly,0.11251833088921477,42741,0.10952244637453312,0.11551421540389642
2020,Urban regions,West,Very strongly,0.10971870417277696,42741,0.10675566296512744,0.11268174538042648
2020,Urban regions,East,In some respects,0.32007233273056057,42741,0.3156496156747294,0.32449504978639176
2020,Urban regions,East,Hardly,0.2585895117540687,42741,0.25443836059818165,0.26274066290995574
2020,Urban regions,East,Not at all,0.1844484629294756,42741,0.18077143475680443,0.18812549110214674
2020,Urban regions,East,Very strongly,0.12115732368896925,42741,0.11806372384954461,0.1242509235283939
2020,Urban regions,East,Strongly,0.11573236889692586,42741,0.11269950433109027,0.11876523346276144
2020,Rural regions,West,In some respects,0.27537740760020823,42741,0.27114240364138914,0.27961241155902733
2020,Rural regions,West,Hardly,0.2555960437272254,42741,0.2514606665005911,0.25973142095385965
2020,Rural regions,West,Not at all,0.24622592399791776,42741,0.242141590293184,0.25031025770265153
2020,Rural regions,West,Very strongly,0.11296199895887558,42741,0.10996096417552359,0.11596303374222758
2020,Rural regions,West,Strongly,0.10983862571577303,42741,0.10687416533950604,0.11280308609204003
2020,Rural regions,East,Hardly,0.2740740740740741,42741,0.26984530603677576,0.2783028421113724
2020,Rural regions,East,In some respects,0.25925925925925924,42741,0.255104613639574,0.2634139048789445
2020,Rural regions,East,Not at all,0.24259259259259258,42741,0.2385287462939481,0.24665643889123706
2020,Rural regions,East,Very strongly,0.12407407407407407,42741,0.12094865726354002,0.1271994908846081
2020,Rural regions,East,Strongly,0.1,42741,0.09715583369788341,0.1028441663021166
