year,age_gr,regtyp,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1999,18-29 y.,Urban regions,Hardly,0.17588932806324112,17396,0.17023157633669309,0.18154707978978915
1999,18-29 y.,Urban regions,Very strongly,0.15810276679841898,17396,0.15268112715710608,0.16352440643973187
1999,18-29 y.,Urban regions,Not at all,0.07707509881422925,17396,0.07311166510447067,0.08103853252398782
1999,18-29 y.,Rural regions,In some respects,0.273972602739726,17396,0.2673449240692663,0.2806002814101857
1999,18-29 y.,Rural regions,Very strongly,0.2465753424657534,17396,0.24017023959785383,0.252980445333653
1999,18-29 y.,Rural regions,Strongly,0.2465753424657534,17396,0.24017023959785383,0.252980445333653
1999,18-29 y.,Rural regions,Not at all,0.1232876712328767,17396,0.11840205046102717,0.12817329200472624
1999,18-29 y.,Rural regions,Hardly,0.1095890410958904,17396,0.10494698714554314,0.11423109504623767
1999,30-45 y.,Urban regions,In some respects,0.34290540540540543,17396,0.33585145365461416,0.3499593571561967
1999,30-45 y.,Urban regions,Strongly,0.31756756756756754,17396,0.3106495880423104,0.3244855470928247
1999,30-45 y.,Urban regions,Very strongly,0.19594594594594594,17396,0.1900474384439285,0.2018444534479634
1999,30-45 y.,Urban regions,Hardly,0.09628378378378379,17396,0.09190025377511428,0.10066731379245329
1999,30-45 y.,Urban regions,Not at all,0.0472972972972973,17396,0.04414281399563135,0.05045178059896325
1999,30-45 y.,Rural regions,In some respects,0.35555555555555557,17396,0.34844214543690905,0.3626689656742021
1999,30-45 y.,Rural regions,Very strongly,0.26666666666666666,17396,0.2600951373295668,0.27323819600376653
1999,30-45 y.,Rural regions,Strongly,0.24444444444444444,17396,0.23805806587107878,0.25083082301781007
1999,30-45 y.,Rural regions,Hardly,0.1111111111111111,17396,0.10644092857037243,0.11578129365184978
1999,30-45 y.,Rural regions,Not at all,0.022222222222222223,17396,0.020031712443188937,0.02441273200125551
1999,46-65 y.,Urban regions,Strongly,0.38640429338103754,17396,0.37916837766473155,0.39364020909734354
1999,46-65 y.,Urban regions,Very strongly,0.27191413237924866,17396,0.2653020453290749,0.2785262194294224
1999,46-65 y.,Urban regions,In some respects,0.23255813953488372,17396,0.2262801601362153,0.23883611893355214
1999,46-65 y.,Urban regions,Hardly,0.06440071556350627,17396,0.06075299418251254,0.0680484369445
1999,46-65 y.,Urban regions,Not at all,0.044722719141323794,17396,0.041651150699853146,0.04779428758279444
1999,46-65 y.,Rural regions,Very strongly,0.34523809523809523,17396,0.338172765591667,0.3523034248845235
1999,46-65 y.,Rural regions,Strongly,0.2619047619047619,17396,0.25537106068111964,0.2684384631284042
1999,46-65 y.,Rural regions,In some respects,0.21428571428571427,17396,0.208188094984668,0.22038333358676054
1999,46-65 y.,Rural regions,Hardly,0.10714285714285714,17396,0.10254660365740267,0.1117391106283116
1999,46-65 y.,Rural regions,Not at all,0.07142857142857142,17396,0.06760142558633211,0.07525571727081073
1999,66 and older,Urban regions,Strongly,0.34408602150537637,17396,0.3370262876327514,0.35114575537800136
1999,66 and older,Urban regions,Very strongly,0.3010752688172043,17396,0.294258412859797,0.30789212477461164
1999,66 and older,Urban regions,In some respects,0.21505376344086022,17396,0.2089482126106956,0.22115931427102484
1999,66 and older,Urban regions,Not at all,0.07526881720430108,17396,0.0713482701651616,0.07918936424344056
1999,66 and older,Urban regions,Hardly,0.06451612903225806,17396,0.060865365742717434,0.06816689232179869
1999,66 and older,Rural regions,In some respects,0.38461538461538464,17396,0.3773857222572447,0.39184504697352457
1999,66 and older,Rural regions,Hardly,0.3076923076923077,17396,0.30083364776259586,0.31455096762201956
1999,66 and older,Rural regions,Strongly,0.15384615384615385,17396,0.14848449274188888,0.15920781495041883
1999,66 and older,Rural regions,Not at all,0.07692307692307693,17396,0.0729632277663777,0.08088292607977615
1999,66 and older,Rural regions,Very strongly,0.07692307692307693,17396,0.0729632277663777,0.08088292607977615
2001,18-29 y.,Urban regions,In some respects,0.3482758620689655,27798,0.34267515463155085,0.35387656950638013
2001,18-29 y.,Urban regions,Strongly,0.2517241379310345,27798,0.24662211278042626,0.2568261630816427
2001,18-29 y.,Urban regions,Hardly,0.20344827586206896,27798,0.19871585572217124,0.20818069600196668
2001,18-29 y.,Urban regions,Very strongly,0.12413793103448276,27798,0.12026161295442821,0.1280142491145373
2001,18-29 y.,Urban regions,Not at all,0.07241379310344828,27798,0.06936704123925458,0.07546054496764198
2001,18-29 y.,Rural regions,In some respects,0.3157894736842105,27798,0.3103250672195517,0.3212538801488693
2001,18-29 y.,Rural regions,Hardly,0.24561403508771928,27798,0.2405537767862278,0.25067429338921077
2001,18-29 y.,Rural regions,Strongly,0.17543859649122806,27798,0.17096740397848603,0.1799097890039701
2001,18-29 y.,Rural regions,Very strongly,0.14035087719298245,27798,0.13626751903845927,0.14443423534750563
2001,18-29 y.,Rural regions,Not at all,0.12280701754385964,27798,0.11894860676140392,0.12666542832631536
2001,30-45 y.,Urban regions,In some respects,0.36585365853658536,27798,0.3601912950750814,0.3715160219980893
2001,30-45 y.,Urban regions,Strongly,0.30365853658536585,27798,0.2982528212586411,0.3090642519120906
2001,30-45 y.,Urban regions,Very strongly,0.1548780487804878,27798,0.15062496516059637,0.15913113240037924
2001,30-45 y.,Urban regions,Hardly,0.12560975609756098,27798,0.12171380377153722,0.12950570842358472
2001,30-45 y.,Urban regions,Not at all,0.05,27798,0.04743789985597825,0.05256210014402175
2001,30-45 y.,Rural regions,In some respects,0.4,27798,0.3942408960574188,0.40575910394258125
2001,30-45 y.,Rural regions,Strongly,0.19285714285714287,27798,0.1882190187619993,0.19749526695228642
2001,30-45 y.,Rural regions,Very strongly,0.17142857142857143,27798,0.16699803944682598,0.17585910341031688
2001,30-45 y.,Rural regions,Hardly,0.15,27798,0.14580236774417435,0.15419763225582564
2001,30-45 y.,Rural regions,Not at all,0.08571428571428572,27798,0.08242336917566787,0.08900520225290356
2001,46-65 y.,Urban regions,Strongly,0.3541666666666667,27798,0.34854437506968594,0.35978895826364743
2001,46-65 y.,Urban regions,In some respects,0.30505952380952384,27798,0.2996468059008421,0.3104722417182056
2001,46-65 y.,Urban regions,Very strongly,0.19642857142857142,27798,0.19175806613632848,0.20109907672081437
2001,46-65 y.,Urban regions,Hardly,0.08779761904761904,27798,0.08447074571320148,0.0911244923820366
2001,46-65 y.,Urban regions,Not at all,0.05654761904761905,27798,0.053832327609104565,0.05926291048613353
2001,46-65 y.,Rural regions,In some respects,0.45098039215686275,27798,0.4451308475968133,0.4568299367169122
2001,46-65 y.,Rural regions,Strongly,0.22549019607843138,27798,0.22057742431819083,0.23040296783867192
2001,46-65 y.,Rural regions,Very strongly,0.18627450980392157,27798,0.1816976778068184,0.19085134180102475
2001,46-65 y.,Rural regions,Not at all,0.0784313725490196,27798,0.07527085617549291,0.0815918889225463
2001,46-65 y.,Rural regions,Hardly,0.058823529411764705,27798,0.056057477248044135,0.061589581575485275
2001,66 and older,Urban regions,In some respects,0.2876712328767123,27798,0.2823496876788535,0.29299277807457114
2001,66 and older,Urban regions,Strongly,0.2876712328767123,27798,0.2823496876788535,0.29299277807457114
2001,66 and older,Urban regions,Very strongly,0.21232876712328766,27798,0.2075211905818109,0.21713634366476442
2001,66 and older,Urban regions,Hardly,0.136986301369863,27798,0.13294429763317303,0.14102830510655298
2001,66 and older,Urban regions,Not at all,0.07534246575342465,27798,0.07223962371275129,0.07844530779409802
2001,66 and older,Rural regions,Not at all,0.3103448275862069,27798,0.30490622217177815,0.31578343300063566
2001,66 and older,Rural regions,In some respects,0.27586206896551724,27798,0.270607876963227,0.28111626096780745
2001,66 and older,Rural regions,Strongly,0.1724137931034483,27798,0.16797319037755218,0.1768543958293444
2001,66 and older,Rural regions,Hardly,0.13793103448275862,27798,0.13387733734627158,0.14198473161924566
2001,66 and older,Rural regions,Very strongly,0.10344827586206896,27798,0.09986814748867182,0.10702840423546611
2003,18-29 y.,Urban regions,In some respects,0.34444444444444444,27727,0.33885113337040706,0.3500377555184818
2003,18-29 y.,Urban regions,Strongly,0.28,27727,0.2747149403416781,0.28528505965832196
2003,18-29 y.,Urban regions,Hardly,0.18888888888888888,27727,0.18428157276779789,0.19349620500997988
2003,18-29 y.,Urban regions,Very strongly,0.11555555555555555,27727,0.11179254597327754,0.11931856513783357
2003,18-29 y.,Urban regions,Not at all,0.07111111111111111,27727,0.0680859030677468,0.07413631915447542
2003,18-29 y.,Rural regions,In some respects,0.3472222222222222,27727,0.34161831331627124,0.3528261311281732
2003,18-29 y.,Rural regions,Strongly,0.2222222222222222,27727,0.2173286484645167,0.22711579597992773
2003,18-29 y.,Rural regions,Hardly,0.20833333333333334,27727,0.20355303291124213,0.21311363375542455
2003,18-29 y.,Rural regions,Very strongly,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,18-29 y.,Rural regions,Not at all,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,30-45 y.,Urban regions,In some respects,0.3719806763285024,27727,0.36629147472948836,0.37766987792751644
2003,30-45 y.,Urban regions,Strongly,0.28743961352657005,27727,0.2821125389381852,0.2927666881149549
2003,30-45 y.,Urban regions,Very strongly,0.1497584541062802,27727,0.1455582396484149,0.15395866856414547
2003,30-45 y.,Urban regions,Hardly,0.1292270531400966,27727,0.12527853793668942,0.1331755683435038
2003,30-45 y.,Urban regions,Not at all,0.06159420289855073,27727,0.058764310707069174,0.06442409509003229
2003,30-45 y.,Rural regions,In some respects,0.37404580152671757,27727,0.3683502170104839,0.3797413860429512
2003,30-45 y.,Rural regions,Strongly,0.26717557251908397,27727,0.261967188793793,0.27238395624437495
2003,30-45 y.,Rural regions,Very strongly,0.1450381679389313,27727,0.1408932193684114,0.14918311650945118
2003,30-45 y.,Rural regions,Hardly,0.1450381679389313,27727,0.1408932193684114,0.14918311650945118
2003,30-45 y.,Rural regions,Not at all,0.06870229007633588,27727,0.06572490844606692,0.07167967170660484
2003,46-65 y.,Urban regions,Strongly,0.33753501400560226,27727,0.33196898442538425,0.3431010435858203
2003,46-65 y.,Urban regions,In some respects,0.3011204481792717,27727,0.2957206699801715,0.3065202263783719
2003,46-65 y.,Urban regions,Very strongly,0.18207282913165265,27727,0.1775304380962896,0.1866152201670157
2003,46-65 y.,Urban regions,Hardly,0.10644257703081232,27727,0.10281243553034534,0.1100727185312793
2003,46-65 y.,Urban regions,Not at all,0.07282913165266107,27727,0.06977043023124849,0.07588783307407365
2003,46-65 y.,Rural regions,In some respects,0.36,27727,0.35435003356854244,0.36564996643145753
2003,46-65 y.,Rural regions,Strongly,0.312,27727,0.30654648959259306,0.31745351040740694
2003,46-65 y.,Rural regions,Very strongly,0.144,27727,0.13986740583144444,0.14813259416855554
2003,46-65 y.,Rural regions,Hardly,0.104,27727,0.10040685035622857,0.10759314964377142
2003,46-65 y.,Rural regions,Not at all,0.08,27727,0.07680667193902287,0.08319332806097714
2003,66 and older,Urban regions,Strongly,0.30601092896174864,27727,0.3005865576002824,0.31143530032321487
2003,66 and older,Urban regions,In some respects,0.2677595628415301,27727,0.2625475679711118,0.27297155771194836
2003,66 and older,Urban regions,Very strongly,0.16939890710382513,27727,0.16498364813593155,0.1738141660717187
2003,66 and older,Urban regions,Hardly,0.15300546448087432,27727,0.14876807479476245,0.1572428541669862
2003,66 and older,Urban regions,Not at all,0.10382513661202186,27727,0.10023465865413564,0.10741561456990809
2003,66 and older,Rural regions,In some respects,0.27419354838709675,27727,0.2689425285587666,0.2794445682154269
2003,66 and older,Rural regions,Hardly,0.25806451612903225,27727,0.252913986998424,0.2632150452596405
2003,66 and older,Rural regions,Strongly,0.1935483870967742,27727,0.18889800577253882,0.19819876842100956
2003,66 and older,Rural regions,Not at all,0.16129032258064516,27727,0.15696105317353296,0.16561959198775736
2003,66 and older,Rural regions,Very strongly,0.11290322580645161,27727,0.10917807974949248,0.11662837186341074
2012,18-29 y.,Urban regions,In some respects,0.29116117850953205,40229,0.28672175135150585,0.29560060566755825
2012,18-29 y.,Urban regions,Strongly,0.24090121317157712,40229,0.2367223794079599,0.24508004693519433
2012,18-29 y.,Urban regions,Hardly,0.1663778162911612,40229,0.16273850844024046,0.17001712414208192
2012,18-29 y.,Urban regions,Not at all,0.16464471403812825,40229,0.16102064918034278,0.1682687788959137
2012,18-29 y.,Urban regions,Very strongly,0.1369150779896014,40229,0.13355585482349433,0.14027430115570846
2012,18-29 y.,Rural regions,In some respects,0.29523809523809524,40229,0.2907805694898293,0.2996956209863612
2012,18-29 y.,Rural regions,Hardly,0.2619047619047619,40229,0.25760826649758783,0.266201257311936
2012,18-29 y.,Rural regions,Strongly,0.19523809523809524,40229,0.19136460524159193,0.19911158523459854
2012,18-29 y.,Rural regions,Not at all,0.1380952380952381,40229,0.13472387565246655,0.14146660053800966
2012,18-29 y.,Rural regions,Very strongly,0.10952380952380952,40229,0.10647203896242308,0.11257558008519597
2012,30-45 y.,Urban regions,In some respects,0.29396495781959764,40229,0.2895130377048607,0.2984168779343346
2012,30-45 y.,Urban regions,Strongly,0.26151849448410125,40229,0.25722404529969467,0.26581294366850783
2012,30-45 y.,Urban regions,Hardly,0.15898767034393252,40229,0.15541437135060757,0.16256096933725747
2012,30-45 y.,Urban regions,Very strongly,0.14795587280986372,40229,0.14448623932385518,0.15142550629587226
2012,30-45 y.,Urban regions,Not at all,0.13757300454250487,40229,0.13420700358640275,0.140939005498607
2012,30-45 y.,Rural regions,In some respects,0.2737819025522042,40229,0.26942455346101407,0.2781392516433943
2012,30-45 y.,Rural regions,Strongly,0.25986078886310904,40229,0.25557517009302,0.2641464076331981
2012,30-45 y.,Rural regions,Very strongly,0.1716937354988399,40229,0.1680085517226077,0.1753789192750721
2012,30-45 y.,Rural regions,Not at all,0.14849187935034802,40229,0.14501706023666192,0.15196669846403413
2012,30-45 y.,Rural regions,Hardly,0.14617169373549885,40229,0.1427194347657263,0.1496239527052714
2012,46-65 y.,Urban regions,In some respects,0.2679528403001072,40229,0.2636248610971012,0.27228081950311317
2012,46-65 y.,Urban regions,Strongly,0.21757770632368703,40229,0.2135457644912431,0.22160964815613096
2012,46-65 y.,Urban regions,Not at all,0.2057877813504823,40229,0.2018371679968555,0.20973839470410913
2012,46-65 y.,Urban regions,Very strongly,0.15755627009646303,40229,0.15399606719796607,0.16111647299495999
2012,46-65 y.,Urban regions,Hardly,0.15112540192926044,40229,0.14762533010783538,0.1546254737506855
2012,46-65 y.,Rural regions,In some respects,0.2430167597765363,40229,0.23882546990493855,0.24720804964813406
2012,46-65 y.,Rural regions,Not at all,0.21787709497206703,40229,0.21384315210343058,0.22191103784070348
2012,46-65 y.,Rural regions,Strongly,0.19553072625698323,40229,0.1916550393123235,0.19940641320164296
2012,46-65 y.,Rural regions,Hardly,0.18156424581005587,40229,0.17779726060383147,0.18533123101628027
2012,46-65 y.,Rural regions,Very strongly,0.16201117318435754,40229,0.15841054687682946,0.16561179949188562
2012,66 and older,Urban regions,Not at all,0.29133858267716534,40229,0.28689835899752886,0.2957788063568018
2012,66 and older,Urban regions,In some respects,0.2230971128608924,40229,0.21902877703144577,0.22716544869033903
2012,66 and older,Urban regions,Hardly,0.2047244094488189,40229,0.20078137934579035,0.20866743955184744
2012,66 and older,Urban regions,Very strongly,0.15223097112860892,40229,0.14872040842095027,0.15574153383626757
2012,66 and older,Urban regions,Strongly,0.12860892388451445,40229,0.1253375622284097,0.1318802855406192
2012,66 and older,Rural regions,Not at all,0.4065934065934066,40229,0.40179338929601577,0.4113934238907974
2012,66 and older,Rural regions,Hardly,0.21428571428571427,40229,0.2102759819112307,0.21829544666019784
2012,66 and older,Rural regions,In some respects,0.1813186813186813,40229,0.17755367968534733,0.1850836829520153
2012,66 and older,Rural regions,Strongly,0.13736263736263737,40229,0.13399880073347042,0.14072647399180432
2012,66 and older,Rural regions,Very strongly,0.06043956043956044,40229,0.05811088231978382,0.06276823855933707
2014,18-29 y.,Urban regions,In some respects,0.32044673539518903,38694,0.31579704607957954,0.3250964247107985
2014,18-29 y.,Urban regions,Strongly,0.2611683848797251,38694,0.25679147812226016,0.26554529163719004
2014,18-29 y.,Urban regions,Hardly,0.1563573883161512,38694,0.15273852054132686,0.15997625609097554
2014,18-29 y.,Urban regions,Very strongly,0.15120274914089346,38694,0.14763317765649045,0.15477232062529647
2014,18-29 y.,Urban regions,Not at all,0.11082474226804123,38694,0.10769688946149683,0.11395259507458563
2014,18-29 y.,Rural regions,In some respects,0.3595166163141994,38694,0.35473529780782787,0.36429793482057093
2014,18-29 y.,Rural regions,Hardly,0.21450151057401812,38694,0.21041152183499146,0.21859149931304478
2014,18-29 y.,Rural regions,Strongly,0.1661631419939577,38694,0.16245426739425667,0.16987201659365875
2014,18-29 y.,Rural regions,Very strongly,0.13595166163141995,38694,0.1325366236564067,0.1393666996064332
2014,18-29 y.,Rural regions,Not at all,0.12386706948640483,38694,0.12058462650170082,0.12714951247110884
2014,30-45 y.,Urban regions,In some respects,0.2947681837515951,38694,0.2902252070560778,0.29931116044711237
2014,30-45 y.,Urban regions,Strongly,0.29008932369204593,38694,0.28556762120063695,0.2946110261834549
2014,30-45 y.,Urban regions,Very strongly,0.16758826031475968,38694,0.16386669922548427,0.17130982140403508
2014,30-45 y.,Urban regions,Hardly,0.14504466184602297,38694,0.14153587612662707,0.14855344756541886
2014,30-45 y.,Urban regions,Not at all,0.10250957039557634,38694,0.09948731349744697,0.10553182729370572
2014,30-45 y.,Rural regions,In some respects,0.3302611367127496,38694,0.32557499148409813,0.33494728194140105
2014,30-45 y.,Rural regions,Strongly,0.2534562211981567,38694,0.2491219770064229,0.2577904653898905
2014,30-45 y.,Rural regions,Hardly,0.1597542242703533,38694,0.15610362971327735,0.16340481882742924
2014,30-45 y.,Rural regions,Very strongly,0.1382488479262673,38694,0.13480965962770125,0.14168803622483334
2014,30-45 y.,Rural regions,Not at all,0.11827956989247312,38694,0.11506180300749147,0.12149733677745478
2014,46-65 y.,Urban regions,In some respects,0.29563932002956395,38694,0.29109244615944485,0.30018619389968304
2014,46-65 y.,Urban regions,Strongly,0.2631189948263119,38694,0.25873157655787715,0.26750641309474665
2014,46-65 y.,Urban regions,Hardly,0.15225424981522542,38694,0.1486745073780763,0.15583399225237454
2014,46-65 y.,Urban regions,Not at all,0.14486326681448633,38694,0.14135630387630643,0.14837022975266623
2014,46-65 y.,Urban regions,Very strongly,0.14412416851441243,38694,0.140624652006758,0.14762368502206685
2014,46-65 y.,Rural regions,In some respects,0.34177215189873417,38694,0.33704618451196083,0.3464981192855075
2014,46-65 y.,Rural regions,Strongly,0.21518987341772153,38694,0.21109512266097633,0.21928462417446673
2014,46-65 y.,Rural regions,Not at all,0.18354430379746836,38694,0.17968711386243924,0.18740149373249748
2014,46-65 y.,Rural regions,Hardly,0.13924050632911392,38694,0.13579099190458027,0.14269002075364756
2014,46-65 y.,Rural regions,Very strongly,0.12025316455696203,38694,0.11701229634284672,0.12349403277107733
2014,66 and older,Urban regions,In some respects,0.2614942528735632,38694,0.2571155823099036,0.2658729234372228
2014,66 and older,Urban regions,Not at all,0.21839080459770116,38694,0.21427413263199122,0.2225074765634111
2014,66 and older,Urban regions,Strongly,0.20977011494252873,38694,0.20571332247908378,0.21382690740597368
2014,66 and older,Urban regions,Hardly,0.20402298850574713,38694,0.20000763234922728,0.20803834466226698
2014,66 and older,Urban regions,Very strongly,0.10632183908045977,38694,0.10325044127026538,0.10939323689065415
2014,66 and older,Rural regions,Not at all,0.3167701863354037,38694,0.3121347586286408,0.3214056140421666
2014,66 and older,Rural regions,In some respects,0.2546583850931677,38694,0.2503173736261987,0.25899939656013665
2014,66 and older,Rural regions,Strongly,0.17391304347826086,38694,0.17013633713392384,0.1776897498225979
2014,66 and older,Rural regions,Hardly,0.13664596273291926,38694,0.13322359145693558,0.14006833400890295
2014,66 and older,Rural regions,Very strongly,0.11801242236024845,38694,0.11479780449232099,0.1212270402281759
2016,18-29 y.,Urban regions,In some respects,0.27553998832457677,41132,0.2712221568786124,0.27985781977054114
2016,18-29 y.,Urban regions,Strongly,0.2527729130180969,41132,0.24857283142014672,0.2569729946160471
2016,18-29 y.,Urban regions,Very strongly,0.20490367775831875,41132,0.20100290270187046,0.20880445281476703
2016,18-29 y.,Urban regions,Hardly,0.14886164623467601,41132,0.1454216525360481,0.15230163993330392
2016,18-29 y.,Urban regions,Not at all,0.11792177466433158,41132,0.11480491885410941,0.12103863047455375
2016,18-29 y.,Rural regions,In some respects,0.2919254658385093,41132,0.2875316521614459,0.29631927951557274
2016,18-29 y.,Rural regions,Strongly,0.22826086956521738,41132,0.22420469019238004,0.23231704893805472
2016,18-29 y.,Rural regions,Very strongly,0.20496894409937888,41132,0.20106770797939405,0.2088701802193637
2016,18-29 y.,Rural regions,Not at all,0.14130434782608695,41132,0.13793796461480684,0.14467073103736705
2016,18-29 y.,Rural regions,Hardly,0.13354037267080746,41132,0.130253017597842,0.13682772774377291
2016,30-45 y.,Urban regions,In some respects,0.31163522012578615,41132,0.30715913078951823,0.31611130946205407
2016,30-45 y.,Urban regions,Strongly,0.26069182389937107,41132,0.25644912103095246,0.26493452676778967
2016,30-45 y.,Urban regions,Very strongly,0.21666666666666667,41132,0.2126852694131309,0.22064806392020245
2016,30-45 y.,Urban regions,Hardly,0.12515723270440252,41132,0.1219593749874593,0.12835509042134574
2016,30-45 y.,Urban regions,Not at all,0.08584905660377358,41132,0.08314171612157711,0.08855639708597005
2016,30-45 y.,Rural regions,In some respects,0.3163841807909605,41132,0.3118896993639453,0.3208786622179757
2016,30-45 y.,Rural regions,Strongly,0.2608286252354049,41132,0.2565852019622605,0.2650720485085493
2016,30-45 y.,Rural regions,Very strongly,0.18926553672316385,41132,0.1854798798679855,0.1930511935783422
2016,30-45 y.,Rural regions,Hardly,0.1271186440677966,41132,0.1238994408557833,0.1303378472798099
2016,30-45 y.,Rural regions,Not at all,0.1064030131826742,41132,0.10342302893076455,0.10938299743458385
2016,46-65 y.,Urban regions,In some respects,0.2791411042944785,41132,0.2748059637177672,0.28347624487118983
2016,46-65 y.,Urban regions,Strongly,0.25337423312883434,41132,0.24917085104951991,0.25757761520814876
2016,46-65 y.,Urban regions,Very strongly,0.19815950920245398,41132,0.1943072313101645,0.20201178709474346
2016,46-65 y.,Urban regions,Not at all,0.13865030674846626,41132,0.1353105385357898,0.14199007496114271
2016,46-65 y.,Urban regions,Hardly,0.13067484662576687,41132,0.1274175802194512,0.13393211303208252
2016,46-65 y.,Rural regions,In some respects,0.2706645056726094,41132,0.26637066934269177,0.27495834200252706
2016,46-65 y.,Rural regions,Strongly,0.23176661264181522,41132,0.22768869750831303,0.23584452777531742
2016,46-65 y.,Rural regions,Very strongly,0.17179902755267423,41132,0.16815363437505645,0.175444420730292
2016,46-65 y.,Rural regions,Not at all,0.16369529983792544,41132,0.1601195549085028,0.16727104476734808
2016,46-65 y.,Rural regions,Hardly,0.1620745542949757,41132,0.15851310910263197,0.1656359994873194
2016,66 and older,Urban regions,In some respects,0.26512968299711814,41132,0.26086388106222713,0.26939548493200915
2016,66 and older,Urban regions,Strongly,0.2478386167146974,41132,0.24366602239703355,0.25201121103236124
2016,66 and older,Urban regions,Not at all,0.2017291066282421,41132,0.19785094783484783,0.20560726542163635
2016,66 and older,Urban regions,Hardly,0.1844380403458213,41132,0.1806898651031284,0.18818621558851423
2016,66 and older,Urban regions,Very strongly,0.10086455331412104,41132,0.09795418467359682,0.10377492195464527
