year,migback,sex,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1999,Direct migration background,male,Very strongly,0.2488317757009346,17396,0.2424070750770099,0.2552564763248593
1999,Direct migration background,male,Hardly,0.09579439252336448,17396,0.09142083328052382,0.10016795176620515
1999,Direct migration background,male,Not at all,0.0630841121495327,17396,0.05947133085849101,0.06669689344057439
1999,Direct migration background,female,Strongly,0.3261964735516373,17396,0.31922960458317406,0.3331633425201005
1999,Direct migration background,female,In some respects,0.27455919395465994,17396,0.2679271047667375,0.2811912831425824
1999,Direct migration background,female,Very strongly,0.24055415617128464,17396,0.234202511285412,0.2469058010571573
1999,Direct migration background,female,Hardly,0.0982367758186398,17396,0.09381379880907931,0.10265975282820028
1999,Direct migration background,female,Not at all,0.060453400503778336,17396,0.05691178914500356,0.06399501186255312
1999,Indirect migration background,male,In some respects,0.4887640449438202,17396,0.4813357063368956,0.4961923835507448
1999,Indirect migration background,male,Strongly,0.24157303370786518,17396,0.2352122228529308,0.24793384456279954
1999,Indirect migration background,male,Hardly,0.1348314606741573,17396,0.1297559779855815,0.1399069433627331
1999,Indirect migration background,male,Very strongly,0.0898876404494382,17396,0.08563724959775469,0.09413803130112171
1999,Indirect migration background,male,Not at all,0.0449438202247191,17396,0.04186502486212505,0.04802261558731315
1999,Indirect migration background,female,In some respects,0.3872832369942196,17396,0.38004428656448846,0.3945221874239508
1999,Indirect migration background,female,Strongly,0.23699421965317918,17396,0.23067498965178787,0.2433134496545705
1999,Indirect migration background,female,Hardly,0.18497109826589594,17396,0.17920117796671925,0.19074101856507264
1999,Indirect migration background,female,Very strongly,0.16184971098265896,17396,0.1563764231773643,0.16732299878795362
1999,Indirect migration background,female,Not at all,0.028901734104046242,17396,0.02641216083776336,0.03139130737032913
2001,No migration background,male,Not at all,0.42857142857142855,27798,0.4227538550694894,0.43438900207336767
2001,No migration background,male,Hardly,0.2857142857142857,27798,0.2804035919860251,0.2910249794425463
2001,No migration background,male,In some respects,0.2857142857142857,27798,0.2804035919860251,0.2910249794425463
2001,No migration background,female,In some respects,0.5,27798,0.4941221391520938,0.5058778608479062
2001,No migration background,female,Hardly,0.5,27798,0.4941221391520938,0.5058778608479062
2001,Direct migration background,male,In some respects,0.3452914798206278,27798,0.3397020665271028,0.3508808931141528
2001,Direct migration background,male,Strongly,0.29955156950672646,27798,0.29416672485200057,0.30493641416145234
2001,Direct migration background,male,Very strongly,0.16412556053811658,27798,0.15977136498705521,0.16847975608917795
2001,Direct migration background,male,Hardly,0.12286995515695068,27798,0.11901069425509568,0.1267292160588057
2001,Direct migration background,male,Not at all,0.06816143497757847,27798,0.06519872596512104,0.0711241439900359
2001,Direct migration background,female,In some respects,0.3115808823529412,27798,0.3061363427814572,0.3170254219244252
2001,Direct migration background,female,Strongly,0.2959558823529412,27798,0.29058973342760375,0.3013220312782786
2001,Direct migration background,female,Very strongly,0.18382352941176472,27798,0.1792700656837508,0.18837699313977863
2001,Direct migration background,female,Hardly,0.13511029411764705,27798,0.13109170244658852,0.13912888578870558
2001,Direct migration background,female,Not at all,0.07352941176470588,27798,0.07046112702380847,0.0765976965056033
2001,Indirect migration background,male,In some respects,0.4845360824742268,27798,0.47866103347688843,0.4904111314715652
2001,Indirect migration background,male,Strongly,0.20618556701030927,27798,0.2014296099792714,0.21094152404134714
2001,Indirect migration background,male,Hardly,0.18556701030927836,27798,0.18099689287396792,0.1901371277445888
2001,Indirect migration background,male,Very strongly,0.10309278350515463,27798,0.0995181033601192,0.10666746365019007
2001,Indirect migration background,male,Not at all,0.020618556701030927,27798,0.01894802638174141,0.022289087020320446
2001,Indirect migration background,female,In some respects,0.37435897435897436,27798,0.3686697111028807,0.380048237615068
2001,Indirect migration background,female,Strongly,0.27692307692307694,27798,0.2716626484362294,0.2821835054099245
2001,Indirect migration background,female,Hardly,0.1794871794871795,27798,0.1749758068800005,0.18399855209435848
2001,Indirect migration background,female,Very strongly,0.1076923076923077,27798,0.10404813494290005,0.11133648044171535
2001,Indirect migration background,female,Not at all,0.06153846153846154,27798,0.05871338087493022,0.06436354220199286
2003,No migration background,male,Not at all,0.32142857142857145,27727,0.31593133198457135,0.32692581087257155
2003,No migration background,male,In some respects,0.25,27727,0.24490310993732134,0.25509689006267866
2003,No migration background,male,Hardly,0.25,27727,0.24490310993732134,0.25509689006267866
2003,No migration background,male,Strongly,0.14285714285714285,27727,0.13873823368424867,0.14697605203003702
2003,No migration background,male,Very strongly,0.03571428571428571,27727,0.033529904258851995,0.03789866716971943
2003,No migration background,female,Not at all,0.4444444444444444,27727,0.4385955050873468,0.45029338380154205
2003,No migration background,female,Hardly,0.2222222222222222,27727,0.2173286484645167,0.22711579597992773
2003,No migration background,female,In some respects,0.16666666666666666,27727,0.1622799621488434,0.1710533711844899
2003,No migration background,female,Very strongly,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,No migration background,female,Strongly,0.05555555555555555,27727,0.05285932773401696,0.05825178337709414
2003,Direct migration background,male,In some respects,0.3330049261083744,27727,0.32745750324148143,0.33855234897526737
2003,Direct migration background,male,Strongly,0.3054187192118227,27727,0.29999728748095017,0.3108401509426952
2003,Direct migration background,male,Very strongly,0.15862068965517243,27727,0.15432057078391204,0.16292080852643281
2003,Direct migration background,male,Hardly,0.13004926108374384,27727,0.12609007508206582,0.13400844708542187
2003,Direct migration background,male,Not at all,0.0729064039408867,27727,0.0698462078258104,0.075966600055963
2003,Direct migration background,female,In some respects,0.3217309501411101,27727,0.3162323511125142,0.327229549169706
2003,Direct migration background,female,Strongly,0.3104421448730009,27727,0.3049961111922948,0.31588817855370704
2003,Direct migration background,female,Very strongly,0.1702728127939793,27727,0.16584850894340095,0.17469711664455764
2003,Direct migration background,female,Hardly,0.12982126058325494,27727,0.12586502836668348,0.1337774927998264
2003,Direct migration background,female,Not at all,0.06773283160865474,27727,0.06477499322069745,0.07069066999661204
2003,Indirect migration background,male,In some respects,0.3853658536585366,27727,0.3796372392987467,0.3910944680183265
2003,Indirect migration background,male,Strongly,0.28780487804878047,27727,0.28247578623336994,0.293133969864191
2003,Indirect migration background,male,Hardly,0.16097560975609757,27727,0.15664975471206008,0.16530146480013505
2003,Indirect migration background,male,Very strongly,0.1024390243902439,27727,0.09886983718091359,0.1060082115995742
2003,Indirect migration background,male,Not at all,0.06341463414634146,27727,0.06054601389792924,0.06628325439475369
2003,Indirect migration background,female,In some respects,0.3983050847457627,27727,0.39254272024663023,0.4040674492448952
2003,Indirect migration background,female,Strongly,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Indirect migration background,female,Hardly,0.1906779661016949,27727,0.18605399013996465,0.19530194206342516
2003,Indirect migration background,female,Very strongly,0.09745762711864407,27727,0.09396665526801105,0.10094859896927709
2003,Indirect migration background,female,Not at all,0.0635593220338983,27727,0.060687652943950184,0.06643099112384641
2012,No migration background,male,Not at all,0.42424242424242425,40229,0.41941280012881205,0.42907204835603646
2012,No migration background,male,Very strongly,0.20303030303030303,40229,0.19909944111082883,0.20696116494977723
2012,No migration background,male,Strongly,0.14545454545454545,40229,0.14200931969478303,0.14889977121430786
2012,No migration background,male,Hardly,0.12121212121212122,40229,0.11802277616118895,0.12440146626305348
2012,No migration background,male,In some respects,0.10606060606060606,40229,0.10305163824093909,0.10906957388027304
2012,No migration background,female,Not at all,0.4318766066838046,40229,0.42703613561002773,0.4367170777575815
2012,No migration background,female,Very strongly,0.18508997429305912,40229,0.1812947912162355,0.18888515736988273
2012,No migration background,female,Strongly,0.17480719794344474,40229,0.17109574615031245,0.17851864973657702
2012,No migration background,female,Hardly,0.12339331619537275,40229,0.12017939917462317,0.12660723321612233
2012,No migration background,female,In some respects,0.08483290488431877,40229,0.08211008558397613,0.08755572418466141
2012,Direct migration background,male,In some respects,0.3271317829457364,40229,0.3225470628068463,0.3317165030846265
2012,Direct migration background,male,Strongly,0.22248062015503875,40229,0.21841629769362778,0.22654494261644972
2012,Direct migration background,male,Hardly,0.2007751937984496,40229,0.19686069686514704,0.20468969073175217
2012,Direct migration background,male,Not at all,0.12558139534883722,40229,0.1223431570897251,0.12881963360794935
2012,Direct migration background,male,Very strongly,0.12403100775193798,40229,0.12080996895730922,0.12725204654656674
2012,Direct migration background,female,In some respects,0.3088235294117647,40229,0.3043087543610028,0.31333830446252664
2012,Direct migration background,female,Strongly,0.23345588235294118,40229,0.22932200639399822,0.23758975831188414
2012,Direct migration background,female,Hardly,0.1881127450980392,40229,0.1842937999091584,0.19193169028692003
2012,Direct migration background,female,Not at all,0.13848039215686275,40229,0.13510508594806886,0.14185569836565665
2012,Direct migration background,female,Very strongly,0.13112745098039216,40229,0.12782899038306425,0.13442591157772008
2012,Indirect migration background,male,In some respects,0.30699774266365687,40229,0.3024903917739594,0.3115050935533543
2012,Indirect migration background,male,Strongly,0.24604966139954854,40229,0.2418407555697671,0.25025856722932993
2012,Indirect migration background,male,Very strongly,0.15575620767494355,40229,0.15221262089308532,0.15929979445680179
2012,Indirect migration background,male,Not at all,0.1489841986455982,40229,0.14550463031508962,0.15246376697610678
2012,Indirect migration background,male,Hardly,0.14221218961625282,40229,0.13879912272752334,0.1456252565049823
2012,Indirect migration background,female,Strongly,0.28166351606805295,40229,0.27726794087970735,0.28605909125639856
2012,Indirect migration background,female,In some respects,0.2381852551984877,40229,0.2340226178515071,0.24234789254546832
2012,Indirect migration background,female,Very strongly,0.18147448015122875,40229,0.1777082197380697,0.1852407405643878
2012,Indirect migration background,female,Not at all,0.17580340264650285,40229,0.17208363768150853,0.17952316761149717
2012,Indirect migration background,female,Hardly,0.12287334593572778,40229,0.11966525663133112,0.12608143524012444
2014,No migration background,male,Not at all,0.5592417061611374,38694,0.5542947930732613,0.5641886192490135
2014,No migration background,male,In some respects,0.15165876777251186,38694,0.14808477798623057,0.15523275755879315
2014,No migration background,male,Hardly,0.14691943127962084,38694,0.14339191601407714,0.15044694654516455
2014,No migration background,male,Strongly,0.07582938388625593,38694,0.07319166141369508,0.07846710635881678
2014,No migration background,male,Very strongly,0.06635071090047394,38694,0.06387072658982436,0.06883069521112352
2014,No migration background,female,Not at all,0.6067961165048543,38694,0.6019290805645946,0.611663152445114
2014,No migration background,female,Hardly,0.15048543689320387,38694,0.14692283816453938,0.15404803562186836
2014,No migration background,female,In some respects,0.12135922330097088,38694,0.11810553212805641,0.12461291447388534
2014,No migration background,female,Very strongly,0.06310679611650485,38694,0.0606839972155489,0.0655295950174608
2014,No migration background,female,Strongly,0.05825242718446602,38694,0.05591865464530859,0.06058619972362345
2014,Direct migration background,male,In some respects,0.3261348611723226,38694,0.32146375902638885,0.33080596331825635
2014,Direct migration background,male,Strongly,0.27148523578669015,38694,0.2670539828057674,0.2759164887676129
2014,Direct migration background,male,Hardly,0.1617452622300573,38694,0.15807634385143934,0.16541418060867527
2014,Direct migration background,male,Very strongly,0.1489643014543852,38694,0.14541658216872486,0.15251202074004552
2014,Direct migration background,male,Not at all,0.09167033935654473,38694,0.08879512369651184,0.09454555501657762
2014,Direct migration background,female,In some respects,0.31318281136198106,38694,0.308561621684015,0.3178040010399471
2014,Direct migration background,female,Strongly,0.2716678805535324,38694,0.2672356929332271,0.27610006817383775
2014,Direct migration background,female,Very strongly,0.16788055353241077,38694,0.16415640246333127,0.17160470460149027
2014,Direct migration background,female,Hardly,0.1551347414420976,38694,0.1515274393240033,0.1587420435601919
2014,Direct migration background,female,Not at all,0.09213401310997815,38694,0.08925227092122763,0.09501575529872867
2014,Indirect migration background,male,In some respects,0.2953846153846154,38694,0.2908388789183418,0.299930351850889
2014,Indirect migration background,male,Strongly,0.2846153846153846,38694,0.2801193127779155,0.2891114564528537
2014,Indirect migration background,male,Hardly,0.16,38694,0.1563471327299074,0.1636528672700926
2014,Indirect migration background,male,Very strongly,0.13692307692307693,38694,0.13349778701494155,0.1403483668312123
2014,Indirect migration background,male,Not at all,0.12307692307692308,38694,0.11980349108623035,0.12635035506761583
2014,Indirect migration background,female,In some respects,0.3262316910785619,38694,0.3215602312205589,0.33090315093656497
2014,Indirect migration background,female,Strongly,0.2529960053262317,38694,0.2486643633683718,0.2573276472840915
2014,Indirect migration background,female,Not at all,0.151797603195739,38694,0.14822227048296938,0.15537293590850865
2014,Indirect migration background,female,Hardly,0.1384820239680426,38694,0.1350404022733977,0.1419236456626875
2014,Indirect migration background,female,Very strongly,0.13049267643142476,38694,0.12713635188479497,0.13384900097805455
2016,No migration background,male,Not at all,0.51,41132,0.5051688637498343,0.5148311362501657
2016,No migration background,male,Hardly,0.195,41132,0.1911710349373065,0.1988289650626935
2016,No migration background,male,In some respects,0.115,41132,0.11191690637449853,0.11808309362550148
2016,No migration background,male,Strongly,0.1,41132,0.09710073833957167,0.10289926166042834
2016,No migration background,male,Very strongly,0.08,41132,0.07737816676154018,0.08262183323845983
2016,No migration background,female,Not at all,0.49130434782608695,41132,0.4864729758667516,0.4961357197854223
2016,No migration background,female,Strongly,0.13478260869565217,41132,0.13148236730416843,0.13808285008713592
2016,No migration background,female,Hardly,0.13478260869565217,41132,0.13148236730416843,0.13808285008713592
2016,No migration background,female,Very strongly,0.13043478260869565,41132,0.12718006025300388,0.13368950496438742
2016,No migration background,female,In some respects,0.10869565217391304,41132,0.1056876007485775,0.11170370359924858
2016,Direct migration background,male,In some respects,0.30049261083743845,41132,0.2960618408062276,0.3049233808686493
2016,Direct migration background,male,Strongly,0.2558983666061706,41132,0.251681245786669,0.2601154874256722
2016,Direct migration background,male,Very strongly,0.2183043816437646,41132,0.21431214549363525,0.22229661779389392
2016,Direct migration background,male,Hardly,0.132486388384755,41132,0.12921004104244352,0.13576273572706646
2016,Direct migration background,male,Not at all,0.0928182525278714,41132,0.09001391680994113,0.09562258824580168
2016,Direct migration background,female,In some respects,0.30919510289137797,41132,0.30472867666463177,0.31366152911812417
2016,Direct migration background,female,Strongly,0.26751758270382914,41132,0.26323958127147506,0.2717955841361832
2016,Direct migration background,female,Very strongly,0.20734566293305548,41132,0.2034277430067636,0.21126358285934735
2016,Direct migration background,female,Hardly,0.13050273508726232,41132,0.12724729224354878,0.13375817793097586
2016,Direct migration background,female,Not at all,0.08543891638447512,41132,0.0827374449337127,0.08814038783523755
2016,Indirect migration background,male,In some respects,0.26737967914438504,41132,0.2631023779107459,0.27165698037802416
2016,Indirect migration background,male,Strongly,0.2531194295900178,41132,0.2489174447597726,0.257321414420263
2016,Indirect migration background,male,Not at all,0.17290552584670232,41132,0.16925085596714473,0.17656019572625992
2016,Indirect migration background,male,Hardly,0.1657754010695187,41132,0.16218148693022622,0.1693693152088112
2016,Indirect migration background,male,Very strongly,0.1408199643493761,41132,0.13745840826611563,0.14418152043263657
2016,Indirect migration background,female,In some respects,0.30153846153846153,41132,0.2971033069359479,0.3059736161409752
2016,Indirect migration background,female,Strongly,0.2276923076923077,41132,0.2236396911072548,0.2317449242773606
2016,Indirect migration background,female,Not at all,0.1646153846153846,41132,0.16103157768655188,0.16819919154421734
2016,Indirect migration background,female,Hardly,0.16307692307692306,41132,0.15950661918254488,0.16664722697130124
2016,Indirect migration background,female,Very strongly,0.14307692307692307,41132,0.13969298916256054,0.1464608569912856
2018,No migration background,male,Not at all,0.521551724137931,43121,0.5168367659139517,0.5262666823619104
2018,No migration background,male,Hardly,0.1810344827586207,43121,0.1774001463887288,0.18466881912851257
2018,No migration background,male,In some respects,0.1206896551724138,43121,0.11761484878951955,0.12376446155530804
2018,No migration background,male,Strongly,0.11637931034482758,43121,0.11335251897395845,0.11940610171569671
2018,No migration background,male,Very strongly,0.0603448275862069,43121,0.05809724354793063,0.06259241162448316
2018,No migration background,female,Not at all,0.5418502202643172,43121,0.5371474363112577,0.5465530042173766
2018,No migration background,female,In some respects,0.15418502202643172,43121,0.15077646598519748,0.15759357806766597
2018,No migration background,female,Hardly,0.14537444933920704,43121,0.14204751953894018,0.1487013791394739
2018,No migration background,female,Strongly,0.08370044052863436,43121,0.08108650862043283,0.08631437243683589
2018,No migration background,female,Very strongly,0.07488986784140969,43121,0.07240547705299455,0.07737425862982483
2018,Direct migration background,male,In some respects,0.3069825436408978,43121,0.30262902321250124,0.3113360640692943
2018,Direct migration background,male,Strongly,0.26583541147132167,43121,0.2616656156287056,0.27000520731393773
2018,Direct migration background,male,Very strongly,0.18329177057356608,43121,0.1796398896464433,0.18694365150068884
2018,Direct migration background,male,Hardly,0.14713216957605985,43121,0.14378863094274413,0.15047570820937556
2018,Direct migration background,male,Not at all,0.09675810473815462,43121,0.09396776314613907,0.09954844633017017
2018,Direct migration background,female,In some respects,0.312675337923999,43121,0.3082997195535111,0.3170509562944869
2018,Direct migration background,female,Strongly,0.2563121652639633,43121,0.2521912697045133,0.2604330608234133
2018,Direct migration background,female,Very strongly,0.18362662586074982,43121,0.17997216005655176,0.18728109166494789
2018,Direct migration background,female,Hardly,0.1418005610813568,43121,0.13850791731035814,0.14509320485235547
2018,Direct migration background,female,Not at all,0.10558530986993114,43121,0.10268474307706678,0.10848587666279551
2018,Indirect migration background,male,In some respects,0.2978723404255319,43121,0.29355581017039695,0.30218887068066685
2018,Indirect migration background,male,Strongly,0.22749590834697217,43121,0.22353906507350182,0.23145275162044252
2018,Indirect migration background,male,Not at all,0.19148936170212766,43121,0.1877754903606177,0.19520323304363763
2018,Indirect migration background,male,Hardly,0.1718494271685761,43121,0.1682886863989589,0.1754101679381933
2018,Indirect migration background,male,Very strongly,0.11129296235679215,43121,0.10832454597031851,0.11426137874326578
2018,Indirect migration background,female,In some respects,0.3068340306834031,43121,0.30248109712240867,0.3111869642443975
2018,Indirect migration background,female,Strongly,0.22315202231520223,43121,0.21922213504516366,0.2270819095852408
2018,Indirect migration background,female,Not at all,0.19665271966527198,43121,0.19290114752715737,0.2004042918033866
2018,Indirect migration background,female,Hardly,0.14225941422594143,43121,0.13896232919562232,0.14555649925626055
2018,Indirect migration background,female,Very strongly,0.13110181311018132,43121,0.12791614554409428,0.13428748067626836
2020,No migration background,male,Very strongly,0.39664804469273746,42741,0.3920101407136926,0.4012859486717823
2020,No migration background,male,Not at all,0.24581005586592178,42741,0.24172804719071622,0.24989206454112733
2020,No migration background,male,In some respects,0.1452513966480447,42741,0.14191088423216916,0.14859190906392025
2020,No migration background,male,Hardly,0.11731843575418995,42741,0.11426759954858053,0.12036927195979936
2020,No migration background,male,Strongly,0.09497206703910614,42741,0.09219259270023766,0.09775154137797462
2020,No migration background,female,Very strongly,0.3935483870967742,42741,0.388916788880735,0.3981799853128134
2020,No migration background,female,Not at all,0.2967741935483871,42741,0.2924431335658337,0.3011052535309405
2020,No migration background,female,In some respects,0.11612903225806452,42741,0.11309165616865427,0.11916640834747477
2020,No migration background,female,Hardly,0.10967741935483871,42741,0.1067148669758704,0.11263997173380702
2020,No migration background,female,Strongly,0.08387096774193549,42741,0.08124301299761985,0.08649892248625113
2020,Direct migration background,male,In some respects,0.28111066072152413,42741,0.27684875918937724,0.285372562253671
2020,Direct migration background,male,Hardly,0.27199027158492095,42741,0.26777156803297303,0.2762089751368689
2020,Direct migration background,male,Not at all,0.23408998783948115,42741,0.23007564902362834,0.23810432665533396
2020,Direct migration background,male,Strongly,0.11066072152411836,42741,0.10768656228379224,0.11363488076444449
2020,Direct migration background,male,Very strongly,0.1021483583299554,42741,0.0992772358602191,0.10501948079969171
2020,Direct migration background,female,In some respects,0.2865114022319262,42741,0.28222494785688723,0.2907978566069652
2020,Direct migration background,female,Hardly,0.2724405628335759,42741,0.2682196745713593,0.27666145109579254
2020,Direct migration background,female,Not at all,0.23823386705482774,42741,0.2341951231803819,0.24227261092927357
2020,Direct migration background,female,Strongly,0.1103833090732654,42741,0.10741241684474521,0.1133542013017856
2020,Direct migration background,female,Very strongly,0.09243085880640466,42741,0.08968497543966493,0.09517674217314438
2020,Indirect migration background,male,Not at all,0.2691588785046729,42741,0.26495403754005675,0.27336371946928906
2020,Indirect migration background,male,In some respects,0.23925233644859814,42741,0.23520767533843007,0.24329699755876621
2020,Indirect migration background,male,Hardly,0.22429906542056074,42741,0.22034453772743673,0.22825359311368476
2020,Indirect migration background,male,Very strongly,0.14953271028037382,42741,0.14615182338823912,0.15291359717250852
2020,Indirect migration background,male,Strongly,0.11775700934579439,42741,0.114701235398707,0.12081278329288178
2020,Indirect migration background,female,Hardly,0.2627118644067797,42741,0.2585394042546644,0.266884324558895
2020,Indirect migration background,female,In some respects,0.24745762711864408,42741,0.24336643726931753,0.2515488169679706
2020,Indirect migration background,female,Not at all,0.22542372881355932,42741,0.22146217426128084,0.2293852833658378
2020,Indirect migration background,female,Strongly,0.13389830508474576,42741,0.13066976847130418,0.13712684169818734
2020,Indirect migration background,female,Very strongly,0.13050847457627118,42741,0.12731483600131235,0.13370211315123
