year,plj0080_h,sampreg,sex,proportion,n,lower_confidence,upper_confidence
2014,Not at all,West,male,0.410913140311804,38694,0.4060108509742515,0.41581542964935647
2014,Not at all,East,female,0.05679287305122494,38694,0.05448673811942529,0.059099007983024594
2014,Not at all,East,male,0.04120267260579064,38694,0.03922223867365511,0.043183106537926175
2016,Very strongly,West,female,0.44504310344827586,41132,0.44024027779212144,0.4498459291044303
2016,Very strongly,West,male,0.4331896551724138,41132,0.4284008840544133,0.43797842629041434
2016,Very strongly,East,male,0.07165948275862069,41132,0.06916685948842458,0.0741521060288168
2016,Very strongly,East,female,0.050107758620689655,41132,0.04799934498460962,0.05221617225676969
2016,Strongly,West,female,0.46794055201698515,41132,0.4631183924295552,0.4727627116044151
2016,Strongly,West,male,0.4428874734607219,41132,0.43808699729180234,0.4476879496296414
2016,Strongly,East,male,0.04501061571125265,41132,0.04300696088572753,0.04701427053677777
2016,Strongly,East,female,0.04416135881104034,41132,0.04217581413473393,0.04614690348734674
2016,In some respects,West,female,0.4645985401459854,41132,0.45977856439073844,0.46941851590123235
2016,In some respects,West,male,0.4372262773722628,41132,0.43243240805465766,0.4420201466898679
2016,In some respects,East,female,0.04927007299270073,41132,0.04717843586093046,0.05136171012447101
2016,In some respects,East,male,0.04890510948905109,41132,0.04682083362297882,0.050989385355123366
2016,Hardly,West,male,0.4488680718188915,41132,0.444061302273509,0.453674841364274
2016,Hardly,West,female,0.44340359094457454,41132,0.43860254390812037,0.4482046379810287
2016,Hardly,East,female,0.0546448087431694,41132,0.05244827378444973,0.05684134370188906
2016,Hardly,East,male,0.05308352849336456,41132,0.05091681301985844,0.055250243966870685
2016,Not at all,West,male,0.4434389140271493,41132,0.43863782811246177,0.44823999994183683
2016,Not at all,West,female,0.4280542986425339,41132,0.4232724812283301,0.4328361160567377
2016,Not at all,East,female,0.06787330316742081,41132,0.06544248136013221,0.0703041249747094
2016,Not at all,East,male,0.06063348416289593,41132,0.05832705586477534,0.06293991246101652
2018,Very strongly,West,female,0.4496359223300971,43121,0.4449405806691068,0.45433126399108736
2018,Very strongly,West,male,0.42961165048543687,43121,0.4249393043591583,0.43428399661171546
2018,Very strongly,East,male,0.06614077669902912,43121,0.06379499814780124,0.06848655525025701
2018,Very strongly,East,female,0.05461165048543689,43121,0.05246698563791302,0.05675631533296076
2018,Strongly,West,male,0.45695364238410596,43121,0.452251820384265,0.46165546438394695
2018,Strongly,West,female,0.44826158940397354,43121,0.4435675791657542,0.4529555996421929
2018,Strongly,East,male,0.052980132450331126,43121,0.050865924389245816,0.055094340511416436
2018,Strongly,East,female,0.0418046357615894,43121,0.039915553308478076,0.04369371821470073
2018,In some respects,West,female,0.45242984257357977,43121,0.4477319058092083,0.45712777933795123
2018,In some respects,West,male,0.4411362080766598,43121,0.4364496824205326,0.445822733732787
2018,In some respects,East,female,0.054414784394250515,43121,0.052273765733911376,0.056555803054589654
2018,In some respects,East,male,0.05201916495550993,43121,0.04992315603645623,0.054115173874563625
2018,Hardly,West,male,0.45168067226890757,43121,0.446983416695981,0.4563779278418341
2018,Hardly,West,female,0.43977591036414565,43121,0.4350909246885187,0.4444608960397726
2018,Hardly,East,male,0.06442577030812324,43121,0.062108479202246866,0.06674306141399962
2018,Hardly,East,female,0.04411764705882353,43121,0.04217935126904702,0.04605594284860005
2018,Not at all,West,female,0.46855828220858897,43121,0.46384827805113565,0.4732682863660423
2018,Not at all,West,male,0.43558282208588955,43121,0.4309028081847286,0.4402628359870505
2018,Not at all,East,female,0.05138036809815951,43121,0.04929656672820757,0.05346416946811145
2018,Not at all,East,male,0.04447852760736196,43121,0.04253268779020214,0.04642436742452179
2020,Very strongly,West,male,0.48126064735945484,42741,0.4765237005822859,0.4859975941366238
2020,Very strongly,West,female,0.4045996592844974,42741,0.39994646669672457,0.4092528518722703
2020,Very strongly,East,male,0.07666098807495741,42741,0.07413866025035748,0.07918331589955735
2020,Very strongly,East,female,0.03747870528109029,42741,0.035678047446665015,0.03927936311551557
2020,Strongly,West,male,0.4731457800511509,42741,0.46841234471200593,0.4778792153902958
2020,Strongly,West,female,0.42625745950554134,42741,0.4215690206770129,0.43094589833406977
2020,Strongly,East,male,0.060528559249786874,42741,0.05826779284263477,0.06278932565693897
2020,Strongly,East,female,0.040068201193520885,42741,0.038208882464643025,0.041927519922398744
2020,In some respects,West,male,0.4781704781704782,42741,0.47343472090499217,0.4829062354359642
2020,In some respects,West,female,0.41198891198891197,42741,0.40732264855166084,0.4166551754261631
2020,In some respects,East,male,0.05578655578655579,42741,0.053610682519643356,0.05796242905346822
2020,In some respects,East,female,0.05405405405405406,42741,0.05191027004162505,0.05619783806648306
2020,Hardly,West,male,0.47804175665946724,42741,0.4733060528817394,0.4827774604371951
2020,Hardly,West,female,0.4172066234701224,42741,0.41253178474672636,0.4218814621935184
2020,Hardly,East,male,0.05579553635709143,42741,0.053619498308600265,0.0579715744055826
2020,Hardly,East,female,0.04895608351331893,42741,0.046910405152283216,0.05100176187435465
2020,Not at all,West,male,0.48562300319488816,42741,0.4808846860418824,0.4903613203478939
2020,Not at all,West,female,0.4213258785942492,42741,0.41664465020802705,0.42600710698047134
2020,Not at all,East,male,0.05071884984025559,42741,0.04863859826930658,0.0527991014112046
2020,Not at all,East,female,0.04233226837060703,42741,0.04042339583568756,0.0442411409055265
