year,plj0080_h,age_gr,migback,proportion,n,lower_confidence,upper_confidence
2001,Hardly,18-29 y.,Indirect migration background,0.1532033426183844,27798,0.14896912686086203,0.15743755837590676
2001,Hardly,66 and older,Direct migration background,0.0584958217270195,27798,0.05573700503500918,0.06125463841902981
2001,Hardly,30-45 y.,Indirect migration background,0.04178272980501393,27798,0.03943050027244725,0.044134959337580604
2001,Hardly,66 and older,No migration background,0.005571030640668524,27798,0.004696038900447322,0.006446022380889725
2001,Hardly,46-65 y.,No migration background,0.002785515320334262,27798,0.0021659367890690382,0.0034050938515994855
2001,Hardly,66 and older,Indirect migration background,0.002785515320334262,27798,0.0021659367890690382,0.0034050938515994855
2001,Hardly,18-29 y.,No migration background,0.002785515320334262,27798,0.0021659367890690382,0.0034050938515994855
2001,Not at all,30-45 y.,Direct migration background,0.26857142857142857,27798,0.2633610994035034,0.27378175773935376
2001,Not at all,18-29 y.,Direct migration background,0.26857142857142857,27798,0.2633610994035034,0.27378175773935376
2001,Not at all,46-65 y.,Direct migration background,0.24,27798,0.23497932958178833,0.24502067041821166
2001,Not at all,66 and older,Direct migration background,0.11428571428571428,27798,0.11054553781044045,0.11802589076098811
2001,Not at all,18-29 y.,Indirect migration background,0.05142857142857143,27798,0.04883208207543854,0.05402506078170431
2001,Not at all,30-45 y.,Indirect migration background,0.02857142857142857,27798,0.02661294149435796,0.030529915648499183
2001,Not at all,46-65 y.,No migration background,0.011428571428571429,27798,0.010179033921498748,0.01267810893564411
2001,Not at all,46-65 y.,Indirect migration background,0.011428571428571429,27798,0.010179033921498748,0.01267810893564411
2001,Not at all,30-45 y.,No migration background,0.005714285714285714,27798,0.004828179317936627,0.006600392110634802
2003,Very strongly,46-65 y.,Direct migration background,0.37532133676092544,27727,0.3696218651666084,0.3810208083552425
2003,Very strongly,30-45 y.,Direct migration background,0.31876606683804626,27727,0.3132809130511028,0.32425122062498973
2003,Very strongly,18-29 y.,Direct migration background,0.09511568123393316,27727,0.09166243757827024,0.09856892488959608
2003,Very strongly,66 and older,Direct migration background,0.08997429305912596,27727,0.08660614881739905,0.09334243730085288
2003,Very strongly,18-29 y.,Indirect migration background,0.05912596401028278,27727,0.056349708142099574,0.06190221987846598
2003,Very strongly,30-45 y.,Indirect migration background,0.04627249357326478,27727,0.04379975481465378,0.04874523233187578
2003,Very strongly,46-65 y.,Indirect migration background,0.005141388174807198,27727,0.004299556021887944,0.005983220327726451
2003,Very strongly,66 and older,No migration background,0.005141388174807198,27727,0.004299556021887944,0.005983220327726451
2003,Very strongly,30-45 y.,No migration background,0.002570694087403599,27727,0.0019746602831153975,0.0031667278916918
2003,Very strongly,66 and older,Indirect migration background,0.002570694087403599,27727,0.0019746602831153975,0.0031667278916918
2003,Strongly,46-65 y.,Direct migration background,0.36041939711664484,27727,0.3547679931759976,0.36607080105729206
2003,Strongly,30-45 y.,Direct migration background,0.3053735255570118,27727,0.2999523185934884,0.3107947325205352
2003,Strongly,18-29 y.,Indirect migration background,0.0982961992136304,27727,0.09479186964601403,0.10180052878124678
2003,Strongly,18-29 y.,Direct migration background,0.08781127129750983,27727,0.08447990710519239,0.09114263548982728
2003,Strongly,66 and older,Direct migration background,0.08519003931847968,27727,0.08190406260195672,0.08847601603500264
2003,Strongly,30-45 y.,Indirect migration background,0.05242463958060288,27727,0.04980115064756974,0.05504812851363602
2003,Strongly,46-65 y.,No migration background,0.003931847968545216,27727,0.003195221167937017,0.004668474769153414
2003,Strongly,66 and older,No migration background,0.002621231979030144,27727,0.002019383152053489,0.003223080806006799
2003,Strongly,46-65 y.,Indirect migration background,0.002621231979030144,27727,0.002019383152053489,0.003223080806006799
2003,Strongly,66 and older,Indirect migration background,0.001310615989515072,27727,0.0008847650812442486,0.0017364668977858956
2003,In some respects,30-45 y.,Direct migration background,0.3302433371958285,27727,0.32470753984316975,0.33577913454848723
2003,In some respects,46-65 y.,Direct migration background,0.28968713789107764,27727,0.2843477179879304,0.2950265577942249
2003,In some respects,18-29 y.,Indirect migration background,0.10892236384704519,27727,0.10525527923150653,0.11258944846258385
2003,In some respects,18-29 y.,Direct migration background,0.09733487833140209,27727,0.09384586839487324,0.10082388826793093
2003,In some respects,30-45 y.,Indirect migration background,0.08111239860950174,27727,0.07789889014572475,0.08432590707327874
2003,In some respects,66 and older,Direct migration background,0.07068366164542295,27727,0.0676668656974037,0.0737004575934422
2003,In some respects,46-65 y.,Indirect migration background,0.008111239860950173,27727,0.00705544453074993,0.009167035191150415
2003,In some respects,66 and older,No migration background,0.0034762456546929316,27727,0.0027834523412238383,0.004169038968162024
2003,In some respects,46-65 y.,No migration background,0.0034762456546929316,27727,0.0027834523412238383,0.004169038968162024
2003,In some respects,18-29 y.,No migration background,0.002317497103128621,27727,0.0017515049528855605,0.0028834892533716816
2003,In some respects,30-45 y.,No migration background,0.002317497103128621,27727,0.0017515049528855605,0.0028834892533716816
2003,In some respects,66 and older,Indirect migration background,0.002317497103128621,27727,0.0017515049528855605,0.0028834892533716816
2003,Hardly,30-45 y.,Direct migration background,0.26740947075208915,27727,0.26219963931133083,0.27261930219284747
2003,Hardly,46-65 y.,Direct migration background,0.233983286908078,27727,0.2289999967925952,0.23896657702356078
2003,Hardly,18-29 y.,Direct migration background,0.14484679665738162,27727,0.14070411996288398,0.14898947335187926
2003,Hardly,18-29 y.,Indirect migration background,0.1309192200557103,27727,0.12694880044241652,0.13488963966900408
2003,Hardly,66 and older,Direct migration background,0.10584958217270195,27727,0.10222836562665277,0.10947079871875112
2003,Hardly,30-45 y.,Indirect migration background,0.0807799442896936,27727,0.07757244809021474,0.08398744048917245
2003,Hardly,66 and older,No migration background,0.016713091922005572,27727,0.01520414779366902,0.018222036050342123
2003,Hardly,46-65 y.,No migration background,0.008356545961002786,27727,0.007285036998696884,0.009428054923308688
2003,Hardly,46-65 y.,Indirect migration background,0.005571030640668524,27727,0.004694919329375919,0.006447141951961128
2003,Hardly,18-29 y.,No migration background,0.002785515320334262,27727,0.0021651440247854674,0.0034058866158830563
2003,Hardly,30-45 y.,No migration background,0.002785515320334262,27727,0.0021651440247854674,0.0034058866158830563
2003,Not at all,46-65 y.,Direct migration background,0.25654450261780104,27727,0.2514039066042152,0.2616850986313869
2003,Not at all,30-45 y.,Direct migration background,0.2513089005235602,27727,0.24620314635824636,0.25641465468887403
2003,Not at all,18-29 y.,Direct migration background,0.16753926701570682,27727,0.1631433972812891,0.17193513675012453
2003,Not at all,66 and older,Direct migration background,0.08900523560209424,27727,0.08565349540603191,0.09235697579815656
2003,Not at all,30-45 y.,Indirect migration background,0.06282722513089005,27727,0.05997102653437783,0.06568342372740227
2003,Not at all,66 and older,No migration background,0.05235602094240838,27727,0.04973415458856227,0.05497788729625448
2003,Not at all,18-29 y.,Indirect migration background,0.041884816753926704,27727,0.03952682761016963,0.04424280589768378
2003,Not at all,46-65 y.,No migration background,0.03664921465968586,27727,0.0344374995015734,0.038860929817798325
2003,Not at all,46-65 y.,Indirect migration background,0.031413612565445025,27727,0.02936040548951329,0.03346681964137676
2003,Not at all,66 and older,Indirect migration background,0.010471204188481676,27727,0.009273037716067247,0.011669370660896105
2012,Very strongly,30-45 y.,Direct migration background,0.26991150442477874,40229,0.2655735508159572,0.2742494580336003
2012,Very strongly,46-65 y.,Direct migration background,0.15781710914454278,40229,0.15425451211152702,0.16137970617755854
2012,Very strongly,30-45 y.,Indirect migration background,0.13126843657817108,40229,0.12796847100120873,0.13456840215513344
2012,Very strongly,46-65 y.,No migration background,0.11799410029498525,40229,0.11484162026298954,0.12114658032698096
2012,Very strongly,18-29 y.,Indirect migration background,0.0855457227138643,40229,0.08281255299517212,0.08827889243255649
2012,Very strongly,66 and older,Direct migration background,0.06637168141592921,40229,0.06393911408003586,0.06880424875182256
2012,Very strongly,18-29 y.,Direct migration background,0.05752212389380531,40229,0.055246819573199255,0.05979742821441136
2012,Very strongly,30-45 y.,No migration background,0.04424778761061947,40229,0.04223820951068262,0.04625736571055632
2012,Very strongly,66 and older,No migration background,0.035398230088495575,40229,0.03359250657241248,0.03720395360457867
2012,Very strongly,46-65 y.,Indirect migration background,0.02654867256637168,40229,0.02497771310128171,0.02811963203146165
2012,Very strongly,18-29 y.,No migration background,0.007374631268436578,40229,0.006538548460676284,0.008210714076196873
2012,Strongly,30-45 y.,Direct migration background,0.3435700575815739,40229,0.33892930624951995,0.3482108089136278
2012,Strongly,46-65 y.,Direct migration background,0.18618042226487524,40229,0.18237662357151108,0.1899842209582394
2012,Strongly,30-45 y.,Indirect migration background,0.11420345489443379,40229,0.11109536862313932,0.11731154116572826
2012,Strongly,18-29 y.,Indirect migration background,0.10748560460652591,40229,0.10445890570294593,0.1105123035101059
2012,Strongly,18-29 y.,Direct migration background,0.05854126679462572,40229,0.056247136103347486,0.060835397485903955
2012,Strongly,66 and older,Direct migration background,0.052783109404990404,40229,0.0505980731120244,0.05496814569795641
2012,Strongly,46-65 y.,No migration background,0.0508637236084453,40229,0.04871661103866971,0.05301083617822089
2012,Strongly,30-45 y.,No migration background,0.036468330134357005,40229,0.034636532944094245,0.038300127324619765
2012,Strongly,46-65 y.,Indirect migration background,0.02495201535508637,40229,0.023427779190025207,0.026476251520147535
2012,Strongly,66 and older,No migration background,0.01727447216890595,40229,0.016001247734115136,0.018547696603696765
2012,Strongly,18-29 y.,No migration background,0.0067178502879078695,40229,0.0059196021231668365,0.0075160984526489024
2012,Strongly,66 and older,Indirect migration background,0.0009596928982725527,40229,0.0006571101949796954,0.00126227560156541
2012,In some respects,30-45 y.,Direct migration background,0.3375796178343949,40229,0.33295855999041885,0.3422006756783709
2012,In some respects,46-65 y.,Direct migration background,0.22929936305732485,40229,0.22519136021025457,0.23340736590439512
2012,In some respects,30-45 y.,Indirect migration background,0.10111464968152867,40229,0.09816856215846148,0.10406073720459585
2012,In some respects,18-29 y.,Direct migration background,0.09792993630573249,40229,0.09502548350009132,0.10083438911137366
2012,In some respects,18-29 y.,Indirect migration background,0.08280254777070063,40229,0.0801095268789072,0.08549556866249407
2012,In some respects,66 and older,Direct migration background,0.07245222929936306,40229,0.06991896517816001,0.0749854934205661
2012,In some respects,46-65 y.,Indirect migration background,0.02308917197452229,40229,0.02162153686138393,0.024556807087660653
2012,In some respects,66 and older,No migration background,0.019904458598726114,40229,0.018539574279888595,0.021269342917563633
2012,In some respects,46-65 y.,No migration background,0.01592356687898089,40229,0.01470030047996482,0.017146833277996962
2012,In some respects,30-45 y.,No migration background,0.01592356687898089,40229,0.01470030047996482,0.017146833277996962
2012,In some respects,18-29 y.,No migration background,0.0023885350318471337,40229,0.0019115189989919925,0.002865551064702275
2012,In some respects,66 and older,Indirect migration background,0.0015923566878980893,40229,0.001202719339244837,0.0019819940365513413
2012,Hardly,30-45 y.,Direct migration background,0.309462915601023,40229,0.304945560171038,0.313980271031008
2012,Hardly,46-65 y.,Direct migration background,0.19948849104859334,40229,0.19558341797059517,0.20339356412659151
2012,Hardly,18-29 y.,Direct migration background,0.11764705882352941,40229,0.11449859897838836,0.12079551866867046
2012,Hardly,66 and older,Direct migration background,0.09718670076726342,40229,0.09429209884360962,0.10008130269091722
2012,Hardly,18-29 y.,Indirect migration background,0.0741687979539642,40229,0.0716080727290256,0.07672952317890279
2012,Hardly,30-45 y.,Indirect migration background,0.06905370843989769,40229,0.0665760452464139,0.07153137163338148
2012,Hardly,66 and older,No migration background,0.052429667519181586,40229,0.050251552889359945,0.05460778214900323
2012,Hardly,46-65 y.,No migration background,0.043478260869565216,40229,0.041485432224399356,0.045471089514731076
2012,Hardly,46-65 y.,Indirect migration background,0.020460358056265986,40229,0.019076937973712512,0.02184377813881946
2012,Hardly,30-45 y.,No migration background,0.015345268542199489,40229,0.014144067541493104,0.016546469542905874
2012,Hardly,18-29 y.,No migration background,0.0012787723785166241,40229,0.0009295474664563258,0.0016279972905769225
2012,Not at all,30-45 y.,Direct migration background,0.18362573099415205,40229,0.17984219495081125,0.18740926703749286
2012,Not at all,66 and older,No migration background,0.1497076023391813,40229,0.14622107938903153,0.15319412528933105
2012,Not at all,46-65 y.,No migration background,0.14853801169590644,40229,0.1450627470026614,0.1520132763891515
2012,Not at all,46-65 y.,Direct migration background,0.1368421052631579,40229,0.13348363544424768,0.14020057508206812
2012,Not at all,30-45 y.,Indirect migration background,0.08538011695906433,40229,0.0826493468235002,0.08811088709462847
2012,Not at all,18-29 y.,Indirect migration background,0.06900584795321638,40229,0.06652897986512762,0.07148271604130513
2012,Not at all,18-29 y.,Direct migration background,0.06783625730994151,40229,0.06537892723740103,0.070293587382482
2012,Not at all,66 and older,Direct migration background,0.06549707602339182,40229,0.06307945768529283,0.06791469436149081
2012,Not at all,30-45 y.,No migration background,0.05380116959064327,40229,0.05159634768707484,0.056005991494211704
2012,Not at all,46-65 y.,Indirect migration background,0.0304093567251462,40229,0.028731386395213353,0.032087327055079044
2012,Not at all,18-29 y.,No migration background,0.008187134502923977,40229,0.007306557611686684,0.00906771139416127
2012,Not at all,66 and older,Indirect migration background,0.0011695906432748538,40229,0.0008355884848242765,0.001503592801725431
2014,Very strongly,30-45 y.,Direct migration background,0.39387956564659427,38694,0.38901106260408025,0.3987480686891083
2014,Very strongly,46-65 y.,Direct migration background,0.2250740375123396,38694,0.22091275631400814,0.22923531871067104
2014,Very strongly,18-29 y.,Direct migration background,0.11846001974333663,38694,0.11524012878315298,0.12167991070352027
2014,Very strongly,18-29 y.,Indirect migration background,0.09575518262586377,38694,0.09282322009241797,0.09868714515930957
2014,Very strongly,30-45 y.,Indirect migration background,0.07601184600197433,38694,0.07337121268014006,0.0786524793238086
2014,Very strongly,66 and older,Direct migration background,0.05133267522211254,38694,0.04913386281946437,0.053531487624760704
2014,Very strongly,46-65 y.,Indirect migration background,0.012833168805528134,38694,0.011711676008786932,0.013954661602269337
2014,Very strongly,46-65 y.,No migration background,0.01085883514313919,38694,0.009826180705495206,0.011891489580783175
2014,Very strongly,30-45 y.,No migration background,0.007897334649555774,38694,0.007015366632131763,0.008779302666979785
2014,Very strongly,18-29 y.,No migration background,0.003948667324777887,38694,0.003323781905624119,0.004573552743931656
2014,Very strongly,66 and older,No migration background,0.003948667324777887,38694,0.003323781905624119,0.004573552743931656
2014,Strongly,30-45 y.,Direct migration background,0.375070821529745,38694,0.3702468326398465,0.37989481041964357
2014,Strongly,46-65 y.,Direct migration background,0.2413597733711048,38694,0.23709609304034918,0.24562345370186045
2014,Strongly,18-29 y.,Direct migration background,0.10311614730878187,38694,0.10008598634273884,0.1061463082748249
2014,Strongly,30-45 y.,Indirect migration background,0.09915014164305949,38694,0.09617226204400942,0.10212802124210957
2014,Strongly,18-29 y.,Indirect migration background,0.09801699716713881,38694,0.09505432135909143,0.10097967297518619
2014,Strongly,66 and older,Direct migration background,0.05212464589235127,38694,0.049909861613412744,0.0543394301712898
2014,Strongly,46-65 y.,Indirect migration background,0.014164305949008499,38694,0.012986878445018496,0.015341733452998501
2014,Strongly,30-45 y.,No migration background,0.0056657223796034,38694,0.004917848942318816,0.006413595816887984
2014,Strongly,66 and older,No migration background,0.00396600566572238,38694,0.003339755284354031,0.004592256047090728
2014,Strongly,46-65 y.,No migration background,0.00396600566572238,38694,0.003339755284354031,0.004592256047090728
2014,Strongly,18-29 y.,No migration background,0.0022662889518413596,38694,0.001792484407696894,0.002740093495985825
2014,Strongly,66 and older,Indirect migration background,0.0011331444759206798,38694,0.0007979238736974485,0.0014683650781439112
2014,In some respects,30-45 y.,Direct migration background,0.35004775549188155,38694,0.3452950748765141,0.354800436107249
2014,In some respects,46-65 y.,Direct migration background,0.24116523400191023,38694,0.23690272589475,0.24542774210907045
2014,In some respects,18-29 y.,Direct migration background,0.12129894937917861,38694,0.11804595472061832,0.1245519440377389
2014,In some respects,18-29 y.,Indirect migration background,0.11031518624641834,38694,0.10719363838809719,0.11343673410473949
2014,In some respects,30-45 y.,Indirect migration background,0.07927411652340019,38694,0.07658217799006076,0.08196605505673962
2014,In some respects,66 and older,Direct migration background,0.05157593123209169,38694,0.04937219769886979,0.053779664765313595
2014,In some respects,46-65 y.,Indirect migration background,0.019102196752626553,38694,0.017738280213840246,0.02046611329141286
2014,In some respects,66 and older,No migration background,0.011461318051575931,38694,0.010400725985621589,0.012521910117530273
2014,In some respects,46-65 y.,No migration background,0.008118433619866285,38694,0.007224304396729923,0.009012562843002645
