year,plj0080_h,pgisced97,proportion,n,lower_confidence,upper_confidence
1999,Very strongly,middle vocational,0.3087885985748218,17396,0.301923173266131,0.31565402388351266
1999,Very strongly,inadequately,0.26365795724465557,17396,0.2571102144347623,0.27020570005454886
1999,Very strongly,higher education,0.0498812351543943,17396,0.04664612614552458,0.053116344163264016
1999,Very strongly,vocational + Abi,0.030878859857482184,17396,0.028308162011071787,0.03344955770389258
1999,Very strongly,in school,0.007125890736342043,17396,0.005875925184660309,0.008375856288023776
1999,Strongly,general elementary,0.3397212543554007,17396,0.3326831388470085,0.34675936986379285
1999,Strongly,middle vocational,0.30662020905923343,17396,0.2997682091363482,0.31347220898211864
1999,Strongly,inadequately,0.22473867595818817,17396,0.21853578223749964,0.2309415696788767
1999,Strongly,higher education,0.05226480836236934,17396,0.04895746293047589,0.05557215379426279
1999,Strongly,vocational + Abi,0.04878048780487805,17396,0.04557942041985838,0.05198155518989772
1999,Strongly,higher vocational,0.017421602787456445,17396,0.015477321790616111,0.019365883784296777
1999,Strongly,in school,0.010452961672473868,17396,0.008941596979247598,0.01196432636570014
1999,In some respects,middle vocational,0.4175257731958763,17396,0.41019733595314667,0.42485421043860594
1999,In some respects,general elementary,0.2972508591065292,17396,0.29045893080321183,0.3040427874098466
1999,In some respects,inadequately,0.09450171821305842,17396,0.0901546641685814,0.09884877225753544
1999,In some respects,vocational + Abi,0.08934707903780069,17396,0.08510822957122635,0.09358592850437503
1999,In some respects,higher education,0.06872852233676977,17396,0.06496895362911694,0.0724880910444226
1999,In some respects,in school,0.020618556701030927,17396,0.018506836190743944,0.02273027721131791
1999,In some respects,higher vocational,0.012027491408934709,17396,0.010407579755953042,0.013647403061916375
1999,Hardly,middle vocational,0.4603960396039604,17396,0.4529891695466019,0.46780290966131893
1999,Hardly,general elementary,0.28217821782178215,17396,0.27549013825210117,0.28886629739146313
1999,Hardly,inadequately,0.0891089108910891,17396,0.08487516131206217,0.09334266047011604
1999,Hardly,higher education,0.08415841584158416,17396,0.08003278535833211,0.08828404632483622
1999,Hardly,vocational + Abi,0.06930693069306931,17396,0.06553274777326962,0.07308111361286901
1999,Hardly,in school,0.01485148514851485,17396,0.013053992313249597,0.016648977983780105
1999,Not at all,middle vocational,0.336283185840708,17396,0.32926256759545086,0.3433038040859651
1999,Not at all,general elementary,0.3274336283185841,17396,0.32045997125754155,0.3344072853796266
1999,Not at all,inadequately,0.12389380530973451,17396,0.11899788270842805,0.12878972791104099
1999,Not at all,vocational + Abi,0.08849557522123894,17396,0.08427500101227928,0.0927161494301986
1999,Not at all,higher education,0.07964601769911504,17396,0.07562263955183125,0.08366939584639883
1999,Not at all,in school,0.02654867256637168,17396,0.024159706954489005,0.028937638178254357
1999,Not at all,higher vocational,0.017699115044247787,17396,0.015739686566785108,0.019658543521710467
2001,Very strongly,middle vocational,0.3349282296650718,27798,0.3293799361233073,0.3404765232068363
2001,Very strongly,general elementary,0.33014354066985646,27798,0.3246152410437203,0.3356718402959926
2001,Very strongly,inadequately,0.1291866028708134,27798,0.1252436590795241,0.13312954666210272
2001,Very strongly,higher education,0.10047846889952153,27798,0.09694426516096409,0.10401267263807897
2001,Very strongly,vocational + Abi,0.06698564593301436,27798,0.06404674915008646,0.06992454271594226
2001,Very strongly,higher vocational,0.023923444976076555,27798,0.022127044771565182,0.025719845180587928
2001,Very strongly,in school,0.014354066985645933,27798,0.01295577699939349,0.015752356971898376
2001,Strongly,middle vocational,0.3527027027027027,27798,0.3470856876630499,0.3583197177423555
2001,Strongly,general elementary,0.32837837837837835,27798,0.3228576178734974,0.3338991388832593
2001,Strongly,inadequately,0.1,27798,0.09647328349125628,0.10352671650874373
2001,Strongly,higher education,0.1,27798,0.09647328349125628,0.10352671650874373
2001,Strongly,vocational + Abi,0.07702702702702703,27798,0.07389254808868118,0.08016150596537289
2001,Strongly,higher vocational,0.03648648648648649,27798,0.03428232087033202,0.03869065210264096
2001,Strongly,in school,0.005405405405405406,27798,0.004543446662369894,0.006267364148440918
2001,In some respects,middle vocational,0.3788049605411499,27798,0.3731023841158794,0.3845075369664204
2001,In some respects,general elementary,0.2829763246899662,27798,0.27768101828711655,0.28827163109281584
2001,In some respects,higher education,0.10710259301014656,27798,0.10346721086681214,0.11073797515348098
2001,In some respects,vocational + Abi,0.0992108229988726,27798,0.09569651029887413,0.10272513569887107
2001,In some respects,inadequately,0.058624577226606536,27798,0.055862914834724935,0.06138623961848814
2001,In some respects,higher vocational,0.0552423900789177,27798,0.05255676288652869,0.05792801727130671
2001,In some respects,in school,0.018038331454340473,27798,0.016473762367605383,0.019602900541075562
2001,Hardly,middle vocational,0.38243626062322944,27798,0.37672318830281676,0.3881493329436421
2001,Hardly,general elementary,0.3371104815864023,27798,0.33155328193144346,0.3426676812413611
2001,Hardly,vocational + Abi,0.0906515580736544,27798,0.0872763379941728,0.094026778153136
2001,Hardly,higher education,0.08498583569405099,27798,0.08170762789475088,0.08826404349335111
2001,Hardly,higher vocational,0.053824362606232294,27798,0.051171439730779644,0.056477285481684944
2001,Hardly,inadequately,0.028328611898016998,27798,0.02637822104867934,0.030279002747354657
2001,Hardly,in school,0.0226628895184136,27798,0.020913328346953353,0.024412450689873844
2001,Not at all,middle vocational,0.4367816091954023,27798,0.43095092013727926,0.4426122982535254
2001,Not at all,general elementary,0.22413793103448276,27798,0.219235638362298,0.22904022370666752
2001,Not at all,higher education,0.10919540229885058,27798,0.10552897821229158,0.11286182638540958
2001,Not at all,vocational + Abi,0.09195402298850575,27798,0.08855707746187653,0.09535096851513496
2001,Not at all,inadequately,0.08620689655172414,27798,0.08290742612993436,0.08950636697351393
2001,Not at all,higher vocational,0.040229885057471264,27798,0.03791990993167141,0.04253986018327112
2001,Not at all,in school,0.011494252873563218,27798,0.010241171515561079,0.012747334231565358
2003,Very strongly,middle vocational,0.33159268929503916,27727,0.3260511846792957,0.3371341939107826
2003,Very strongly,general elementary,0.27676240208877284,27727,0.27149618602678033,0.28202861815076535
2003,Very strongly,higher education,0.13577023498694518,27727,0.13173822568948323,0.13980224428440713
2003,Very strongly,inadequately,0.1279373368146214,27727,0.12400566617281192,0.1318690074564309
2003,Very strongly,vocational + Abi,0.09399477806788512,27727,0.09055981680336316,0.09742973933240708
2003,Very strongly,higher vocational,0.031331592689295036,27727,0.029280980974903198,0.033382204403686874
2003,Very strongly,in school,0.0026109660574412533,27727,0.002010293850505711,0.003211638264376796
2003,Strongly,middle vocational,0.363395225464191,27727,0.357733755802667,0.36905669512571504
2003,Strongly,general elementary,0.3275862068965517,27727,0.3220617989592763,0.33311061483382715
2003,Strongly,higher education,0.11803713527851459,27727,0.11423927388900135,0.12183499666802783
2003,Strongly,inadequately,0.07427055702917772,27727,0.07118413713894023,0.0773569769194152
2003,Strongly,vocational + Abi,0.06763925729442971,27727,0.06468331443318148,0.07059520015567794
2003,Strongly,higher vocational,0.04111405835543767,27727,0.03877692615077916,0.04345119056009617
2003,Strongly,in school,0.007957559681697613,27727,0.006911733022130253,0.009003386341264973
2003,In some respects,middle vocational,0.4085005903187721,27727,0.40271459427783407,0.41428658635971016
2003,In some respects,general elementary,0.2408500590318772,27727,0.2358168868224173,0.2458832312413371
2003,In some respects,higher education,0.12632821723730814,27727,0.1224177471466357,0.13023868732798058
2003,In some respects,vocational + Abi,0.10271546635182999,27727,0.09914201690747973,0.10628891579618024
2003,In some respects,higher vocational,0.06139315230224321,27727,0.058567579796824226,0.06421872480766219
2003,In some respects,inadequately,0.047225501770956316,27727,0.04472867746835658,0.049722326073556054
2003,In some respects,in school,0.012987012987012988,27727,0.0116543488793766,0.014319677094649376
2003,Hardly,middle vocational,0.4057142857142857,27727,0.3999344908407101,0.4114940805878613
2003,Hardly,general elementary,0.24285714285714285,27727,0.23780972818725635,0.24790455752702936
2003,Hardly,higher education,0.14857142857142858,27727,0.1443849739349097,0.15275788320794745
2003,Hardly,vocational + Abi,0.07428571428571429,27727,0.0711990047408772,0.07737242383055137
2003,Hardly,higher vocational,0.06,27727,0.057204598575524686,0.0627954014244753
2003,Hardly,inadequately,0.037142857142857144,27727,0.03491686712542952,0.03936884716028477
2003,Hardly,in school,0.03142857142857143,27727,0.029374891410712367,0.033482251446430494
2003,Not at all,middle vocational,0.42780748663101603,27727,0.4219837744127605,0.43363119884927154
2003,Not at all,general elementary,0.21390374331550802,27727,0.2090770279755807,0.21873045865543533
2003,Not at all,higher education,0.1711229946524064,27727,0.1666899320751696,0.1755560572296432
2003,Not at all,vocational + Abi,0.06951871657754011,27727,0.06652500936333365,0.07251242379174656
2003,Not at all,higher vocational,0.06951871657754011,27727,0.06652500936333365,0.07251242379174656
2003,Not at all,inadequately,0.03208556149732621,27727,0.03001123107768379,0.034159891916968624
2003,Not at all,in school,0.016042780748663103,27727,0.014563902019559413,0.017521659477766793
2012,Very strongly,middle vocational,0.37009063444108764,40229,0.3653723998200018,0.3748088690621735
2012,Very strongly,higher education,0.20090634441087613,40229,0.19699089046731144,0.2048217983544408
2012,Very strongly,general elementary,0.18126888217522658,40229,0.1775042831137076,0.18503348123674554
2012,Very strongly,vocational + Abi,0.11933534743202417,40229,0.11616741225509543,0.12250328260895292
2012,Very strongly,inadequately,0.055891238670694864,40229,0.05364648167317516,0.05813599566821457
2012,Very strongly,higher vocational,0.04682779456193353,40229,0.04476325129023061,0.04889233783363646
2012,Very strongly,in school,0.0256797583081571,40229,0.024134031349745642,0.02722548526656856
2012,Strongly,middle vocational,0.3784046692607004,40229,0.3736653216022993,0.38314401691910144
2012,Strongly,higher education,0.2227626459143969,40229,0.2186964858658347,0.2268288059629591
2012,Strongly,general elementary,0.17704280155642024,40229,0.1733127553335497,0.18077284777929079
2012,Strongly,vocational + Abi,0.10700389105058365,40229,0.103983167223127,0.1100246148780403
2012,Strongly,inadequately,0.04377431906614786,40229,0.04177502648735371,0.045773611644942
2012,Strongly,higher vocational,0.037937743190661476,40229,0.03607083144774334,0.03980465493357961
2012,Strongly,in school,0.033073929961089495,40229,0.031326394533770424,0.034821465388408565
2012,In some respects,middle vocational,0.40737704918032785,40229,0.4025755819948789,0.4121785163657768
2012,In some respects,higher education,0.1959016393442623,40229,0.19202317256147367,0.19978010612705094
2012,In some respects,general elementary,0.19344262295081968,40229,0.18958268633814643,0.19730255956349294
2012,In some respects,vocational + Abi,0.10737704918032787,40229,0.10435169510665002,0.11040240325400572
2012,In some respects,higher vocational,0.04672131147540984,40229,0.044659001666954745,0.04878362128386493
2012,In some respects,inadequately,0.03442622950819672,40229,0.03264457327110131,0.036207885745292136
2012,In some respects,in school,0.014754098360655738,40229,0.01357590896781777,0.015932287753493708
2012,Hardly,middle vocational,0.4068241469816273,40229,0.40202370145616056,0.411624592507094
2012,Hardly,general elementary,0.2020997375328084,40229,0.19817560531829484,0.20602386974732198
2012,Hardly,higher education,0.17454068241469817,40229,0.1708314621428501,0.17824990268654622
2012,Hardly,vocational + Abi,0.10498687664041995,40229,0.10199138120414095,0.10798237207669895
2012,Hardly,inadequately,0.05380577427821522,40229,0.05160086338961041,0.056010685166820035
2012,Hardly,higher vocational,0.04461942257217848,40229,0.04260181532306122,0.046637029821295736
2012,Hardly,in school,0.013123359580052493,40229,0.012011268386308619,0.014235450773796367
2012,Not at all,middle vocational,0.45368171021377673,40229,0.44881668653280815,0.4585467338947453
2012,Not at all,higher education,0.1840855106888361,40229,0.18029830773862918,0.18787271363904304
2012,Not at all,general elementary,0.17933491686460806,40229,0.17558603410623316,0.18308379962298296
2012,Not at all,vocational + Abi,0.08669833729216152,40229,0.08394855088228098,0.08944812370204205
2012,Not at all,higher vocational,0.06413301662707839,40229,0.06173896037872685,0.06652707287542993
2012,Not at all,inadequately,0.019002375296912115,40229,0.017668164728955164,0.020336585864869066
2012,Not at all,in school,0.013064133016627079,40229,0.011954520835361282,0.014173745197892875
2014,Very strongly,middle vocational,0.3285568065506653,38694,0.3238768251200726,0.33323678798125805
2014,Very strongly,general elementary,0.21699078812691913,38694,0.21288365914317298,0.2210979171106653
2014,Very strongly,higher education,0.21494370522006143,38694,0.21085065547100315,0.2190367549691197
2014,Very strongly,vocational + Abi,0.11156601842374617,38694,0.10842903079824952,0.11470300604924281
2014,Very strongly,inadequately,0.07778915046059365,38694,0.07512039435711512,0.08045790656407217
2014,Very strongly,higher vocational,0.027635619242579325,38694,0.026002253740570413,0.029268984744588236
2014,Very strongly,in school,0.022517911975435005,38694,0.02103964552646654,0.02399617842440347
2014,Strongly,middle vocational,0.3564705882352941,38694,0.35169825996599274,0.36124291650459545
2014,Strongly,higher education,0.24294117647058824,38694,0.23866801173609392,0.24721434120508257
2014,Strongly,general elementary,0.20294117647058824,38694,0.19893375951421663,0.20694859342695984
2014,Strongly,vocational + Abi,0.1111764705882353,38694,0.10804427790605754,0.11430866327041304
2014,Strongly,inadequately,0.05058823529411765,38694,0.04840456871584338,0.05277190187239192
2014,Strongly,in school,0.02235294117647059,38694,0.020879975440775,0.02382590691216618
2014,Strongly,higher vocational,0.013529411764705882,38694,0.012378304524266023,0.014680519005145741
2014,In some respects,middle vocational,0.3730901922129128,38694,0.3682713389044611,0.37790904552136445
2014,In some respects,higher education,0.21636274026614097,38694,0.2122599148903547,0.22046556564192724
2014,In some respects,general elementary,0.2035485460818137,38694,0.19953666626267968,0.2075604259009477
2014,In some respects,vocational + Abi,0.11582060128141942,38694,0.11263202096245059,0.11900918160038826
2014,In some respects,inadequately,0.03696402168555939,38694,0.035084076779078585,0.03884396659204019
2014,In some respects,in school,0.02759980285855101,38694,0.02596746607673628,0.029232139640365744
2014,In some respects,higher vocational,0.02661409561360276,38694,0.025010360491070933,0.028217830736134587
2014,Hardly,middle vocational,0.4015444015444015,38694,0.39665993642778724,0.4064288666610158
2014,Hardly,general elementary,0.20270270270270271,38694,0.19869704187571663,0.2067083635296888
2014,Hardly,higher education,0.17471042471042472,38694,0.17092689762714652,0.17849395179370292
2014,Hardly,vocational + Abi,0.1303088803088803,38694,0.12695456578986195,0.13366319482789865
2014,Hardly,inadequately,0.0444015444015444,38694,0.04234910182404607,0.04645398697904274
2014,Hardly,higher vocational,0.02413127413127413,38694,0.022602229773907516,0.025660318488640747
2014,Hardly,in school,0.0222007722007722,38694,0.020732714440907997,0.023668829960636406
2014,Not at all,middle vocational,0.4574712643678161,38694,0.45250731274399736,0.46243521599163484
2014,Not at all,higher education,0.17586206896551723,38694,0.17206874182508886,0.1796553961059456
2014,Not at all,general elementary,0.17011494252873563,38694,0.16637112682570762,0.17385875823176364
2014,Not at all,vocational + Abi,0.0839080459770115,38694,0.08114552492783562,0.08667056702618738
2014,Not at all,higher vocational,0.05632183908045977,38694,0.05402471410525771,0.05861896405566183
2014,Not at all,inadequately,0.041379310344827586,38694,0.03939481867251995,0.043363802017135224
2014,Not at all,in school,0.014942528735632184,38694,0.01373366571621145,0.016151391755052917
2016,Very strongly,middle vocational,0.27282976324689967,41132,0.2685251902372221,0.27713433625657724
2016,Very strongly,higher education,0.22717023675310033,41132,0.22312090095607245,0.2312195725501282
2016,Very strongly,general elementary,0.19673055242390078,41132,0.19288877068446136,0.2005723341633402
2016,Very strongly,inadequately,0.19052987598647125,41132,0.18673455849154205,0.19432519348140045
2016,Very strongly,vocational + Abi,0.09019165727170236,41132,0.08742328622285034,0.09296002832055439
2016,Very strongly,higher vocational,0.012401352874859075,41132,0.011331827892044597,0.013470877857673553
2016,Very strongly,in school,0.010146561443066516,41132,0.009178035963083529,0.011115086923049503
2016,Strongly,middle vocational,0.2875441696113074,41132,0.2831699819292668,0.29191835729334803
2016,Strongly,higher education,0.2575088339222615,41132,0.2532830443278196,0.26173462351670335
2016,Strongly,general elementary,0.1872791519434629,41132,0.18350880274542591,0.19104950114149988
2016,Strongly,inadequately,0.12367491166077739,41132,0.12049335556552794,0.12685646775602683
2016,Strongly,vocational + Abi,0.11704946996466431,41132,0.11394262866754007,0.12015631126178855
2016,Strongly,in school,0.015459363957597174,41132,0.014267082494934476,0.01665164542025987
2016,Strongly,higher vocational,0.011484098939929329,41132,0.010454409045877536,0.012513788833981122
2016,In some respects,middle vocational,0.31204588910133846,41132,0.3075681877344317,0.31652359046824524
2016,In some respects,higher education,0.24780114722753346,41132,0.24362876441736053,0.2519735300377064
2016,In some respects,general elementary,0.1713193116634799,41132,0.1676779574485573,0.17496066587840253
2016,In some respects,inadequately,0.13116634799235183,41132,0.12790388429266386,0.1344288116920398
2016,In some respects,vocational + Abi,0.10478011472275335,41132,0.10182025960778997,0.10773996983771673
2016,In some respects,higher vocational,0.016826003824091777,41132,0.01558300178480628,0.01806900586337727
2016,In some respects,in school,0.01606118546845124,41132,0.014846289746161286,0.017276081190741196
2016,Hardly,middle vocational,0.3468067906224737,41132,0.3422070770928728,0.35140650415207464
2016,Hardly,higher education,0.19644300727566694,41132,0.19260334711961097,0.2002826674317229
2016,Hardly,general elementary,0.18431689571544058,41132,0.18056967335624255,0.1880641180746386
2016,Hardly,inadequately,0.12126111560226355,41132,0.1181064243629877,0.1244158068415394
2016,Hardly,vocational + Abi,0.1059013742926435,41132,0.10292758858761143,0.10887515999767557
2016,Hardly,higher vocational,0.023443815683104285,41132,0.021981541123594593,0.024906090242613976
2016,Hardly,in school,0.021827000808407437,41132,0.020414882689830938,0.023239118926983937
2016,Not at all,middle vocational,0.3775023832221163,41132,0.3728175422506703,0.3821872241935623
2016,Not at all,higher education,0.18684461391801716,41132,0.18307763472948604,0.19061159310654827
2016,Not at all,general elementary,0.16110581506196378,41132,0.157552977448784,0.16465865267514357
2016,Not at all,inadequately,0.1553860819828408,41132,0.15188500764046217,0.1588871563252194
2016,Not at all,vocational + Abi,0.06959008579599618,41132,0.0671309811603682,0.07204919043162417
2016,Not at all,higher vocational,0.03813155386081983,41132,0.03628072506244985,0.03998238265918981
2016,Not at all,in school,0.011439466158245948,41132,0.010411755949009463,0.012467176367482433
2018,Very strongly,middle vocational,0.2485623003194888,43121,0.24448309299191037,0.2526415076470673
2018,Very strongly,inadequately,0.2268370607028754,43121,0.22288426672484415,0.23078985468090665
2018,Very strongly,higher education,0.2159744408945687,43121,0.21209045227189924,0.21985842951723814
2018,Very strongly,general elementary,0.202555910543131,43121,0.1987624616159927,0.20634935947026928
2018,Very strongly,vocational + Abi,0.08370607028753993,43121,0.08109205850353773,0.08632008207154213
2018,Very strongly,in school,0.014057507987220448,43121,0.012946309552401489,0.015168706422039407
2018,Very strongly,higher vocational,0.008306709265175719,43121,0.007450036713266496,0.009163381817084941
2018,Strongly,middle vocational,0.28801042571676805,43121,0.2837362479475539,0.2922846034859822
2018,Strongly,higher education,0.24587315377932234,43121,0.24180881953744718,0.2499374880211975
2018,Strongly,general elementary,0.18679409209383144,43121,0.18311539956636327,0.1904727846212996
2018,Strongly,inadequately,0.16029539530842746,43121,0.15683253119061732,0.1637582594262376
2018,Strongly,vocational + Abi,0.09383145091225022,43121,0.09107918514898905,0.09658371667551138
2018,Strongly,in school,0.015204170286707211,43121,0.014049212470275423,0.016359128103139
2018,Strongly,higher vocational,0.00999131190269331,43121,0.0090525781774454,0.01093004562794122
2018,In some respects,middle vocational,0.30067929924919556,43121,0.29635115610014134,0.3050074423982498
2018,In some respects,higher education,0.2534858777261351,43121,0.24937998538408931,0.2575917700681809
2018,In some respects,general elementary,0.17804790847336432,43121,0.17443710916927244,0.1816587077774562
2018,In some respects,inadequately,0.15409367179120487,43121,0.15068594162878263,0.1575014019536271
2018,In some respects,vocational + Abi,0.08973900607794065,43121,0.08704135824605409,0.09243665390982721
2018,In some respects,higher vocational,0.013228459063282088,43121,0.012150072181593087,0.014306845944971088
2018,In some respects,in school,0.010725777618877368,43121,0.009753513183298897,0.01169804205445584
2018,Hardly,middle vocational,0.32642487046632124,43121,0.32199902443572903,0.33085071649691344
2018,Hardly,general elementary,0.19763138415988157,43121,0.1938727800681936,0.20138998825156953
2018,Hardly,higher education,0.19022945965951146,43121,0.18652494316287663,0.1939339761561463
2018,Hardly,inadequately,0.153219837157661,43121,0.1498200283443477,0.15661964597097427
2018,Hardly,vocational + Abi,0.09770540340488527,43121,0.09490290658255496,0.10050790022721559
2018,Hardly,higher vocational,0.01924500370096225,43121,0.017948269624913502,0.020541737777010998
2018,Hardly,in school,0.015544041450777202,43121,0.014376447655933716,0.016711635245620686
2018,Not at all,middle vocational,0.37388483373884834,43121,0.3693180789200478,0.3784515885576489
2018,Not at all,inadequately,0.18085969180859693,43121,0.17722672273160014,0.1844926608855937
2018,Not at all,general elementary,0.17680454176804541,43121,0.17320365180096295,0.18040543173512788
2018,Not at all,higher education,0.15571776155717762,43121,0.15229541045665684,0.1591401126576984
2018,Not at all,vocational + Abi,0.06163828061638281,43121,0.05936830047175303,0.06390826076101258
2018,Not at all,higher vocational,0.038118410381184104,43121,0.036311070398512044,0.03992575036385616
2018,Not at all,in school,0.012976480129764802,43121,0.011908276957691005,0.014044683301838598
2020,Very strongly,middle vocational,0.31135531135531136,42741,0.30696536238143357,0.31574526032918915
2020,Very strongly,higher education,0.20238095238095238,42741,0.19857190558837332,0.20618999917353145
2020,Very strongly,inadequately,0.18681318681318682,42741,0.18311803181578923,0.1905083418105844
2020,Very strongly,general elementary,0.1684981684981685,42741,0.16494952044421068,0.17204681655212634
2020,Very strongly,vocational + Abi,0.08882783882783883,42741,0.08613066770679413,0.09152500994888353
2020,Very strongly,higher vocational,0.03021978021978022,42741,0.02859678947413468,0.03184277096542576
2020,Very strongly,in school,0.011904761904761904,42741,0.010876524278433582,0.012932999531090226
2020,Strongly,middle vocational,0.3110091743119266,42741,0.30662056367389745,0.31539778494995574
2020,Strongly,higher education,0.26330275229357797,42741,0.25912727664794266,0.2674782279392133
2020,Strongly,general elementary,0.16055045871559634,42741,0.15706999744627473,0.16403091998491795
2020,Strongly,inadequately,0.11926605504587157,42741,0.11619339490588848,0.12233871518585465
2020,Strongly,vocational + Abi,0.11926605504587157,42741,0.11619339490588848,0.12233871518585465
2020,Strongly,higher vocational,0.013761467889908258,42741,0.012656989823941986,0.014865945955874529
2020,Strongly,in school,0.012844036697247707,42741,0.011776513336775861,0.013911560057719553
2020,In some respects,middle vocational,0.27894931557528674,42741,0.2746974524182472,0.28320117873232625
2020,In some respects,higher education,0.24047354790972994,42741,0.23642183337695868,0.2445252624425012
2020,In some respects,general elementary,0.18830928597854235,42741,0.18460277842993733,0.19201579352714737
2020,In some respects,inadequately,0.1864594894561598,42741,0.1827670314141862,0.1901519474981334
2020,In some respects,vocational + Abi,0.07732149463559009,42741,0.07478923021052845,0.07985375906065172
2020,In some respects,in school,0.018867924528301886,42741,0.017578014158713434,0.020157834897890338
2020,In some respects,higher vocational,0.009618941916389198,42741,0.00869360786148073,0.010544275971297666
2020,Hardly,middle vocational,0.2791779759596743,42741,0.27492504499808496,0.28343090692126366
2020,Hardly,higher education,0.26560682435052346,42741,0.26141968260826093,0.269793966092786
2020,Hardly,general elementary,0.17371074059713068,42741,0.1701189325297418,0.17730254866451955
2020,Hardly,inadequately,0.16944552151996897,42741,0.16588893939495192,0.17300210364498603
2020,Hardly,vocational + Abi,0.08607987592089958,42741,0.08342075144077277,0.08873900040102639
2020,Hardly,in school,0.015897634742148118,42741,0.014711811039430844,0.017083458444865394
2020,Hardly,higher vocational,0.010081426909654904,42741,0.009134329887538985,0.011028523931770824
2020,Not at all,middle vocational,0.30326460481099654,42741,0.2989066920573162,0.3076225175646769
2020,Not at all,higher education,0.23711340206185566,42741,0.23308120475281724,0.24114559937089408
2020,Not at all,general elementary,0.17611683848797252,42741,0.17250551006809378,0.17972816690785126
2020,Not at all,inadequately,0.163659793814433,42741,0.16015230560773114,0.16716728202113484
2020,Not at all,vocational + Abi,0.09493127147766323,42741,0.09215233153862087,0.09771021141670558
2020,Not at all,in school,0.01331615120274914,42741,0.012229445114026946,0.014402857291471335
2020,Not at all,higher vocational,0.011597938144329897,42741,0.01058287993651491,0.012612996352144884
