year,plj0080_h,age_gr,pgisced97,proportion,n,lower_confidence,upper_confidence
1997,Very strongly,18-29 y.,higher vocational,0.0019157088122605363,16487,0.001248235953162701,0.0025831816713583716
1997,Strongly,30-45 y.,middle vocational,0.12463343108504399,16487,0.11959149302424071,0.12967536914584726
1997,Strongly,46-65 y.,general elementary,0.12316715542521994,16487,0.11815076751207206,0.12818354333836782
1997,Strongly,30-45 y.,general elementary,0.1187683284457478,16487,0.11382999258721231,0.1237066643042833
1997,Strongly,46-65 y.,inadequately,0.11436950146627566,16487,0.10951139924883486,0.11922760368371645
1997,Strongly,46-65 y.,middle vocational,0.10410557184750734,16487,0.09944380383873651,0.10876733985627816
1997,Strongly,18-29 y.,middle vocational,0.09970674486803519,16487,0.09513334136947761,0.10428014836659276
1997,Strongly,18-29 y.,general elementary,0.09237536656891496,16487,0.08795542552005538,0.09679530761777454
1997,Strongly,30-45 y.,inadequately,0.05278592375366569,16487,0.04937267148850546,0.05619917601882592
1997,Strongly,18-29 y.,inadequately,0.030791788856304986,16487,0.028154782025103027,0.033428795687506944
1997,Strongly,30-45 y.,vocational + Abi,0.026392961876832845,16487,0.02394603399295575,0.02883988976070994
1997,Strongly,66 and older,inadequately,0.024926686217008796,16487,0.022546909774728417,0.027306462659289175
1997,Strongly,30-45 y.,higher education,0.020527859237536656,16487,0.018363381482472473,0.02269233699260084
1997,Strongly,66 and older,middle vocational,0.011730205278592375,16487,0.010086682152290116,0.013373728404894635
1997,Strongly,46-65 y.,higher education,0.010263929618768328,16487,0.008725414444030329,0.011802444793506327
1997,Strongly,18-29 y.,vocational + Abi,0.010263929618768328,16487,0.008725414444030329,0.011802444793506327
1997,Strongly,18-29 y.,in school,0.008797653958944282,16487,0.00737221097443211,0.010223096943456455
1997,Strongly,66 and older,general elementary,0.007331378299120235,16487,0.006029170733377363,0.008633585864863107
1997,Strongly,46-65 y.,vocational + Abi,0.005865102639296188,16487,0.004699512887518953,0.007030692391073423
1997,Strongly,30-45 y.,higher vocational,0.002932551319648094,16487,0.002107140168312111,0.0037579624709840765
1997,Strongly,18-29 y.,higher vocational,0.002932551319648094,16487,0.002107140168312111,0.0037579624709840765
1997,Strongly,18-29 y.,higher education,0.002932551319648094,16487,0.002107140168312111,0.0037579624709840765
1997,Strongly,66 and older,vocational + Abi,0.002932551319648094,16487,0.002107140168312111,0.0037579624709840765
1997,Strongly,66 and older,higher education,0.001466275659824047,16487,0.0008821928378875257,0.002050358481760568
1997,In some respects,18-29 y.,middle vocational,0.1636060100166945,16487,0.1579593670199554,0.16925265301343362
1997,In some respects,30-45 y.,middle vocational,0.15025041736227046,16487,0.14479612295915545,0.15570471176538547
1997,In some respects,18-29 y.,general elementary,0.10851419031719532,16487,0.10376646333592066,0.11326191729846999
1997,In some respects,46-65 y.,general elementary,0.1001669449081803,16487,0.09558417093677551,0.10474971887958509
1997,In some respects,46-65 y.,middle vocational,0.07846410684474124,16487,0.07435944959826887,0.08256876409121361
1997,In some respects,30-45 y.,general elementary,0.07178631051752922,16487,0.06784600357764042,0.07572661745741802
1997,In some respects,46-65 y.,inadequately,0.05008347245409015,16487,0.04675400180631927,0.05341294310186103
1997,In some respects,30-45 y.,higher education,0.045075125208681135,16487,0.041908196212138926,0.048242054205223345
1997,In some respects,30-45 y.,vocational + Abi,0.04006677796327212,16487,0.0370731489914798,0.04306040693506444
1997,In some respects,30-45 y.,inadequately,0.0333889816360601,16487,0.030646695868433275,0.036131267403686926
1997,In some respects,46-65 y.,higher education,0.025041736227045076,16487,0.022656614859765677,0.027426857594324474
1997,In some respects,46-65 y.,vocational + Abi,0.02337228714524207,16487,0.021066069020982122,0.02567850526950202
1997,In some respects,18-29 y.,in school,0.021702838063439065,16487,0.019478612058062537,0.023927064068815593
1997,In some respects,18-29 y.,higher education,0.018363939899833055,16487,0.016314461074717502,0.020413418724948607
1997,In some respects,66 and older,inadequately,0.01335559265442404,16487,0.011603338235290939,0.015107847073557142
1997,In some respects,18-29 y.,vocational + Abi,0.01335559265442404,16487,0.011603338235290939,0.015107847073557142
1997,In some respects,18-29 y.,inadequately,0.01335559265442404,16487,0.011603338235290939,0.015107847073557142
1997,In some respects,66 and older,general elementary,0.01001669449081803,16487,0.008496632142052816,0.011536756839583244
1997,In some respects,66 and older,middle vocational,0.01001669449081803,16487,0.008496632142052816,0.011536756839583244
1997,In some respects,30-45 y.,higher vocational,0.00333889816360601,16487,0.002458334838541949,0.004219461488670071
1997,In some respects,66 and older,vocational + Abi,0.00333889816360601,16487,0.002458334838541949,0.004219461488670071
1997,In some respects,18-29 y.,higher vocational,0.001669449081803005,16487,0.0010462755172433221,0.002292622646362688
1997,In some respects,66 and older,higher education,0.001669449081803005,16487,0.0010462755172433221,0.002292622646362688
1997,Hardly,18-29 y.,general elementary,0.1890547263681592,16487,0.18307784280311307,0.19503160993320534
1997,Hardly,18-29 y.,middle vocational,0.1691542288557214,16487,0.16343171452337732,0.17487674318806548
1997,Hardly,30-45 y.,middle vocational,0.12437810945273632,16487,0.11934060395397325,0.1294156149514994
1997,Hardly,30-45 y.,general elementary,0.08955223880597014,16487,0.08519359888373929,0.093910878728201
1997,Hardly,46-65 y.,middle vocational,0.05472636815920398,16487,0.05125450709001035,0.05819822922839761
1997,Hardly,30-45 y.,higher education,0.05472636815920398,16487,0.05125450709001035,0.05819822922839761
1997,Hardly,46-65 y.,general elementary,0.04975124378109453,16487,0.04643225428017883,0.05307023328201023
1997,Hardly,46-65 y.,inadequately,0.04975124378109453,16487,0.04643225428017883,0.05307023328201023
1997,Hardly,30-45 y.,vocational + Abi,0.04477611940298507,16487,0.04161921766626607,0.047933021139704074
1997,Hardly,46-65 y.,vocational + Abi,0.029850746268656716,16487,0.027253087351889735,0.0324484051854237
1997,Hardly,18-29 y.,inadequately,0.024875621890547265,16487,0.022498222030450547,0.027253021750643983
1997,Hardly,30-45 y.,inadequately,0.01990049751243781,16487,0.017768668817063512,0.02203232620781211
1997,Hardly,46-65 y.,higher education,0.014925373134328358,16487,0.013074475427063262,0.016776270841593454
1997,Hardly,18-29 y.,higher vocational,0.014925373134328358,16487,0.013074475427063262,0.016776270841593454
1997,Hardly,18-29 y.,in school,0.014925373134328358,16487,0.013074475427063262,0.016776270841593454
1997,Hardly,18-29 y.,vocational + Abi,0.009950248756218905,16487,0.008435185620966247,0.011465311891471564
1997,Hardly,18-29 y.,higher education,0.009950248756218905,16487,0.008435185620966247,0.011465311891471564
1997,Hardly,66 and older,middle vocational,0.009950248756218905,16487,0.008435185620966247,0.011465311891471564
1997,Hardly,66 and older,inadequately,0.009950248756218905,16487,0.008435185620966247,0.011465311891471564
1997,Hardly,66 and older,higher education,0.004975124378109453,16487,0.003901124597127841,0.0060491241590910644
1997,Hardly,46-65 y.,higher vocational,0.004975124378109453,16487,0.003901124597127841,0.0060491241590910644
1997,Hardly,66 and older,general elementary,0.004975124378109453,16487,0.003901124597127841,0.0060491241590910644
1997,Not at all,18-29 y.,general elementary,0.15306122448979592,16487,0.14756526083031182,0.15855718814928002
1997,Not at all,18-29 y.,middle vocational,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,Not at all,30-45 y.,middle vocational,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,Not at all,46-65 y.,middle vocational,0.10204081632653061,16487,0.09742019356901041,0.10666143908405082
1997,Not at all,46-65 y.,general elementary,0.09183673469387756,16487,0.0874283911211584,0.09624507826659671
1997,Not at all,30-45 y.,general elementary,0.08163265306122448,16487,0.07745314252000489,0.08581216360244408
1997,Not at all,30-45 y.,higher education,0.07142857142857142,16487,0.06749733744998306,0.0753598054071598
1997,Not at all,30-45 y.,vocational + Abi,0.05102040816326531,16487,0.04766159649564777,0.05437921983088284
1997,Not at all,66 and older,general elementary,0.030612244897959183,16487,0.027982693847402783,0.03324179594851558
1997,Not at all,46-65 y.,higher education,0.030612244897959183,16487,0.027982693847402783,0.03324179594851558
1997,Not at all,66 and older,middle vocational,0.030612244897959183,16487,0.027982693847402783,0.03324179594851558
1997,Not at all,18-29 y.,inadequately,0.02040816326530612,16487,0.01824987330244721,0.022566453228165032
1997,Not at all,18-29 y.,higher education,0.01020408163265306,16487,0.008670012103171611,0.01173815116213451
1997,Not at all,66 and older,inadequately,0.01020408163265306,16487,0.008670012103171611,0.01173815116213451
1997,Not at all,46-65 y.,vocational + Abi,0.01020408163265306,16487,0.008670012103171611,0.01173815116213451
1997,Not at all,18-29 y.,vocational + Abi,0.01020408163265306,16487,0.008670012103171611,0.01173815116213451
1997,Not at all,30-45 y.,higher vocational,0.01020408163265306,16487,0.008670012103171611,0.01173815116213451
1999,Very strongly,46-65 y.,inadequately,0.17577197149643706,17396,0.1701157048682094,0.18142823812466471
1999,Very strongly,46-65 y.,general elementary,0.14489311163895488,17396,0.13966234381117934,0.15012387946673042
1999,Very strongly,30-45 y.,middle vocational,0.12826603325415678,17396,0.1232969166483829,0.13323514985993065
1999,Very strongly,30-45 y.,general elementary,0.10688836104513064,17396,0.10229691531545795,0.11147980677480332
1999,Very strongly,46-65 y.,middle vocational,0.08788598574821853,17396,0.08367856687974759,0.09209340461668947
1999,Very strongly,18-29 y.,middle vocational,0.0831353919239905,17396,0.07903262400895324,0.08723815983902776
1999,Very strongly,18-29 y.,general elementary,0.08076009501187649,17396,0.07671112819954566,0.08480906182420732
1999,Very strongly,66 and older,inadequately,0.03800475059382423,17396,0.035163321787847056,0.040846179399801404
1999,Very strongly,30-45 y.,inadequately,0.035629453681710214,17396,0.032874857619313635,0.038384049744106793
1999,Very strongly,30-45 y.,higher education,0.030878859857482184,17396,0.028308162011071787,0.03344955770389258
1999,Very strongly,18-29 y.,inadequately,0.014251781472684086,17396,0.012490418146370174,0.016013144798997996
1999,Very strongly,18-29 y.,vocational + Abi,0.011876484560570071,17396,0.010266651124107599,0.013486317997032543
1999,Very strongly,30-45 y.,vocational + Abi,0.011876484560570071,17396,0.010266651124107599,0.013486317997032543
1999,Very strongly,46-65 y.,higher education,0.009501187648456057,17396,0.008059579265137258,0.010942796031774856
1999,Very strongly,66 and older,middle vocational,0.009501187648456057,17396,0.008059579265137258,0.010942796031774856
1999,Very strongly,66 and older,general elementary,0.007125890736342043,17396,0.005875925184660309,0.008375856288023776
1999,Very strongly,18-29 y.,in school,0.007125890736342043,17396,0.005875925184660309,0.008375856288023776
1999,Very strongly,66 and older,higher education,0.004750593824228029,17396,0.003728781149732108,0.00577240649872395
1999,Very strongly,46-65 y.,vocational + Abi,0.004750593824228029,17396,0.003728781149732108,0.00577240649872395
1999,Very strongly,18-29 y.,higher education,0.004750593824228029,17396,0.003728781149732108,0.00577240649872395
1999,Very strongly,66 and older,vocational + Abi,0.0023752969121140144,17396,0.0016519045462685489,0.00309868927795948
1999,Strongly,46-65 y.,general elementary,0.15331010452961671,17396,0.14795609733845413,0.1586641117207793
1999,Strongly,46-65 y.,inadequately,0.13066202090592335,17396,0.12565360502487535,0.13567043678697135
1999,Strongly,30-45 y.,middle vocational,0.13066202090592335,17396,0.12565360502487535,0.13567043678697135
1999,Strongly,30-45 y.,general elementary,0.10452961672473868,17396,0.09998312228646403,0.10907611116301333
1999,Strongly,46-65 y.,middle vocational,0.09233449477351917,17396,0.08803243662792473,0.0966365529191136
1999,Strongly,18-29 y.,general elementary,0.07142857142857142,17396,0.06760142558633211,0.07525571727081073
1999,Strongly,18-29 y.,middle vocational,0.0627177700348432,17396,0.05911478989960747,0.06632075017007893
1999,Strongly,30-45 y.,inadequately,0.05574912891986063,17396,0.052339602093170325,0.05915865574655093
1999,Strongly,30-45 y.,higher education,0.02613240418118467,17396,0.02376173467770215,0.028503073684667188
1999,Strongly,66 and older,inadequately,0.02264808362369338,17396,0.020437165874319475,0.024859001373067287
1999,Strongly,30-45 y.,vocational + Abi,0.02264808362369338,17396,0.020437165874319475,0.024859001373067287
1999,Strongly,66 and older,middle vocational,0.020905923344947737,17396,0.018779849913835103,0.02303199677606037
1999,Strongly,18-29 y.,inadequately,0.0156794425087108,17396,0.013833301123312772,0.01752558389410883
1999,Strongly,18-29 y.,vocational + Abi,0.012195121951219513,17396,0.010564099163056331,0.013826144739382694
1999,Strongly,46-65 y.,vocational + Abi,0.012195121951219513,17396,0.010564099163056331,0.013826144739382694
1999,Strongly,46-65 y.,higher education,0.012195121951219513,17396,0.010564099163056331,0.013826144739382694
1999,Strongly,18-29 y.,higher education,0.010452961672473868,17396,0.008941596979247598,0.01196432636570014
1999,Strongly,66 and older,general elementary,0.010452961672473868,17396,0.008941596979247598,0.01196432636570014
1999,Strongly,18-29 y.,in school,0.008710801393728223,17396,0.0073299065281571965,0.01009169625929925
1999,Strongly,30-45 y.,higher vocational,0.006968641114982578,17396,0.005732446341900258,0.0082048358880649
1999,Strongly,18-29 y.,higher vocational,0.006968641114982578,17396,0.005732446341900258,0.0082048358880649
1999,Strongly,46-65 y.,higher vocational,0.003484320557491289,17396,0.0026086666465848524,0.004359974468397726
1999,Strongly,66 and older,higher education,0.003484320557491289,17396,0.0026086666465848524,0.004359974468397726
1999,Strongly,46-65 y.,in school,0.0017421602787456446,17396,0.0011224384547473308,0.0023618821027439584
1999,Strongly,66 and older,vocational + Abi,0.0017421602787456446,17396,0.0011224384547473308,0.0023618821027439584
1999,In some respects,18-29 y.,middle vocational,0.16151202749140894,17396,0.15604335109715967,0.16698070388565822
1999,In some respects,30-45 y.,middle vocational,0.15979381443298968,17396,0.15434873410468888,0.16523889476129047
1999,In some respects,18-29 y.,general elementary,0.11512027491408934,17396,0.11037731555779079,0.11986323427038789
1999,In some respects,30-45 y.,general elementary,0.10481099656357389,17396,0.10025910228812834,0.10936289083901943
1999,In some respects,46-65 y.,middle vocational,0.08419243986254296,17396,0.08006605214835393,0.088318827576732
1999,In some respects,46-65 y.,general elementary,0.06701030927835051,17396,0.06329460959439523,0.0707260089623058
1999,In some respects,46-65 y.,inadequately,0.05670103092783505,17396,0.05326425253413823,0.06013780932153187
1999,In some respects,30-45 y.,vocational + Abi,0.04982817869415808,17396,0.046594700386070984,0.053061657002245174
1999,In some respects,30-45 y.,higher education,0.0429553264604811,17396,0.03994227888518519,0.04596837403577701
1999,In some respects,46-65 y.,vocational + Abi,0.022336769759450172,17396,0.0201407502374043,0.024532789281496045
1999,In some respects,30-45 y.,inadequately,0.018900343642611683,17396,0.01687675243427272,0.020923934850950645
1999,In some respects,18-29 y.,in school,0.018900343642611683,17396,0.01687675243427272,0.020923934850950645
1999,In some respects,46-65 y.,higher education,0.015463917525773196,17396,0.013630307592912207,0.017297527458634186
1999,In some respects,66 and older,inadequately,0.013745704467353952,17396,0.012015452598865958,0.015475956335841945
1999,In some respects,18-29 y.,vocational + Abi,0.012027491408934709,17396,0.010407579755953042,0.013647403061916375
1999,In some respects,66 and older,middle vocational,0.012027491408934709,17396,0.010407579755953042,0.013647403061916375
1999,In some respects,66 and older,general elementary,0.010309278350515464,17396,0.00880822802122424,0.011810328679806687
1999,In some respects,18-29 y.,higher education,0.00859106529209622,17396,0.007219611132743938,0.009962519451448503
1999,In some respects,18-29 y.,higher vocational,0.006872852233676976,17396,0.0056451238337920685,0.008100580633561883
1999,In some respects,66 and older,vocational + Abi,0.005154639175257732,17396,0.004090475828255437,0.006218802522260027
1999,In some respects,18-29 y.,inadequately,0.005154639175257732,17396,0.004090475828255437,0.006218802522260027
1999,In some respects,30-45 y.,higher vocational,0.003436426116838488,17396,0.0025667903730571093,0.004306061860619867
1999,In some respects,66 and older,higher education,0.001718213058419244,17396,0.0011027578470828303,0.0023336682697556576
1999,In some respects,30-45 y.,in school,0.001718213058419244,17396,0.0011027578470828303,0.0023336682697556576
1999,In some respects,46-65 y.,higher vocational,0.001718213058419244,17396,0.0011027578470828303,0.0023336682697556576
1999,Hardly,18-29 y.,middle vocational,0.21782178217821782,17396,0.2116879077046727,0.22395565665176295
1999,Hardly,18-29 y.,general elementary,0.16831683168316833,17396,0.16275684051404363,0.17387682285229303
1999,Hardly,30-45 y.,middle vocational,0.15346534653465346,17396,0.14810912039618768,0.15882157267311925
1999,Hardly,46-65 y.,middle vocational,0.06930693069306931,17396,0.06553274777326962,0.07308111361286901
1999,Hardly,46-65 y.,general elementary,0.054455445544554455,17396,0.05108340313043719,0.05782748795867172
1999,Hardly,30-45 y.,general elementary,0.04950495049504951,17396,0.04628142865670762,0.052728472333391396
1999,Hardly,30-45 y.,higher education,0.04455445544554455,17396,0.041488400653686454,0.04762051023740265
1999,Hardly,30-45 y.,inadequately,0.039603960396039604,17396,0.036705777020917776,0.04250214377116143
1999,Hardly,46-65 y.,vocational + Abi,0.034653465346534656,17396,0.03193548489963355,0.037371445793435765
1999,Hardly,46-65 y.,higher education,0.034653465346534656,17396,0.03193548489963355,0.037371445793435765
1999,Hardly,30-45 y.,vocational + Abi,0.0297029702970297,17396,0.027180165411909058,0.03222577518215035
1999,Hardly,46-65 y.,inadequately,0.019801980198019802,17396,0.017731635811224413,0.02187232458481519
1999,Hardly,18-29 y.,inadequately,0.019801980198019802,17396,0.017731635811224413,0.02187232458481519
1999,Hardly,66 and older,middle vocational,0.019801980198019802,17396,0.017731635811224413,0.02187232458481519
1999,Hardly,18-29 y.,in school,0.01485148514851485,17396,0.013053992313249597,0.016648977983780105
1999,Hardly,66 and older,general elementary,0.009900990099009901,17396,0.008429660411117923,0.01137231978690188
1999,Hardly,66 and older,inadequately,0.009900990099009901,17396,0.008429660411117923,0.01137231978690188
1999,Hardly,66 and older,vocational + Abi,0.0049504950495049506,17396,0.0039075101249435576,0.0059934799740663436
1999,Hardly,18-29 y.,higher education,0.0049504950495049506,17396,0.0039075101249435576,0.0059934799740663436
1999,Not at all,18-29 y.,general elementary,0.17699115044247787,17396,0.17131950072997243,0.18266280015498332
1999,Not at all,18-29 y.,middle vocational,0.1504424778761062,17396,0.14512980585369487,0.15575514989851755
1999,Not at all,30-45 y.,middle vocational,0.08849557522123894,17396,0.08427500101227928,0.0927161494301986
1999,Not at all,46-65 y.,middle vocational,0.07964601769911504,17396,0.07562263955183125,0.08366939584639883
1999,Not at all,46-65 y.,general elementary,0.07964601769911504,17396,0.07562263955183125,0.08366939584639883
1999,Not at all,30-45 y.,vocational + Abi,0.05309734513274336,17396,0.049765226597421094,0.05642946366806563
1999,Not at all,30-45 y.,general elementary,0.05309734513274336,17396,0.049765226597421094,0.05642946366806563
1999,Not at all,46-65 y.,inadequately,0.05309734513274336,17396,0.049765226597421094,0.05642946366806563
1999,Not at all,30-45 y.,higher education,0.04424778761061947,17396,0.041191812531805636,0.0473037626894333
1999,Not at all,66 and older,inadequately,0.035398230088495575,17396,0.03265225765550009,0.03814420252149106
1999,Not at all,46-65 y.,higher education,0.02654867256637168,17396,0.024159706954489005,0.028937638178254357
1999,Not at all,46-65 y.,vocational + Abi,0.02654867256637168,17396,0.024159706954489005,0.028937638178254357
1999,Not at all,18-29 y.,in school,0.02654867256637168,17396,0.024159706954489005,0.028937638178254357
1999,Not at all,66 and older,general elementary,0.017699115044247787,17396,0.015739686566785108,0.019658543521710467
1999,Not at all,18-29 y.,inadequately,0.017699115044247787,17396,0.015739686566785108,0.019658543521710467
1999,Not at all,30-45 y.,inadequately,0.017699115044247787,17396,0.015739686566785108,0.019658543521710467
1999,Not at all,66 and older,middle vocational,0.017699115044247787,17396,0.015739686566785108,0.019658543521710467
1999,Not at all,18-29 y.,vocational + Abi,0.008849557522123894,17396,0.007457805247697012,0.010241309796550776
1999,Not at all,18-29 y.,higher vocational,0.008849557522123894,17396,0.007457805247697012,0.010241309796550776
1999,Not at all,18-29 y.,higher education,0.008849557522123894,17396,0.007457805247697012,0.010241309796550776
1999,Not at all,30-45 y.,higher vocational,0.008849557522123894,17396,0.007457805247697012,0.010241309796550776
2001,Very strongly,46-65 y.,general elementary,0.14354066985645933,27798,0.13941883912612646,0.1476625005867922
2001,Very strongly,30-45 y.,middle vocational,0.13636363636363635,27798,0.13232937488770435,0.14039789783956835
2001,Very strongly,46-65 y.,middle vocational,0.10287081339712918,27798,0.09929954183154742,0.10644208496271094
2001,Very strongly,30-45 y.,general elementary,0.10287081339712918,27798,0.09929954183154742,0.10644208496271094
2001,Very strongly,18-29 y.,middle vocational,0.08373205741626795,27798,0.08047589226915283,0.08698822256338307
2001,Very strongly,46-65 y.,inadequately,0.06698564593301436,27798,0.06404674915008646,0.06992454271594226
2001,Very strongly,18-29 y.,general elementary,0.06220095693779904,27798,0.05936171290449423,0.06504020097110386
2001,Very strongly,30-45 y.,higher education,0.05741626794258373,27798,0.05468146054454894,0.060151075340618525
2001,Very strongly,66 and older,inadequately,0.03110047846889952,27798,0.02905981118430587,0.03314114575349317
2001,Very strongly,46-65 y.,higher education,0.023923444976076555,27798,0.022127044771565182,0.025719845180587928
2001,Very strongly,30-45 y.,inadequately,0.023923444976076555,27798,0.022127044771565182,0.025719845180587928
2001,Very strongly,18-29 y.,vocational + Abi,0.0215311004784689,27798,0.019824798387369866,0.023237402569567935
2001,Very strongly,66 and older,general elementary,0.0215311004784689,27798,0.019824798387369866,0.023237402569567935
2001,Very strongly,30-45 y.,vocational + Abi,0.0215311004784689,27798,0.019824798387369866,0.023237402569567935
2001,Very strongly,30-45 y.,higher vocational,0.01674641148325359,27798,0.015237919712798208,0.01825490325370897
2001,Very strongly,18-29 y.,in school,0.014354066985645933,27798,0.01295577699939349,0.015752356971898376
2001,Very strongly,46-65 y.,vocational + Abi,0.014354066985645933,27798,0.01295577699939349,0.015752356971898376
2001,Very strongly,18-29 y.,higher education,0.011961722488038277,27798,0.010683716048027102,0.013239728928049452
2001,Very strongly,66 and older,middle vocational,0.011961722488038277,27798,0.010683716048027102,0.013239728928049452
2001,Very strongly,66 and older,vocational + Abi,0.009569377990430622,27798,0.008424911238314093,0.01071384474254715
2001,Very strongly,18-29 y.,inadequately,0.007177033492822967,27798,0.006184699907971476,0.008169367077674457
2001,Very strongly,66 and older,higher education,0.007177033492822967,27798,0.006184699907971476,0.008169367077674457
2001,Very strongly,46-65 y.,higher vocational,0.007177033492822967,27798,0.006184699907971476,0.008169367077674457
2001,Strongly,30-45 y.,middle vocational,0.14324324324324325,27798,0.13912497019278294,0.14736151629370356
2001,Strongly,46-65 y.,general elementary,0.12567567567567567,27798,0.12177884809004948,0.12957250326130187
2001,Strongly,46-65 y.,middle vocational,0.11081081081081082,27798,0.10712071664100721,0.11450090498061442
2001,Strongly,30-45 y.,general elementary,0.09864864864864865,27798,0.09514321360997069,0.10215408368732662
2001,Strongly,18-29 y.,middle vocational,0.08648648648648649,27798,0.08318217552333922,0.08979079744963377
2001,Strongly,18-29 y.,general elementary,0.07972972972972973,27798,0.07654540655086305,0.08291405290859642
2001,Strongly,46-65 y.,inadequately,0.0472972972972973,27798,0.044801862900815864,0.049792731693778736
2001,Strongly,30-45 y.,higher education,0.043243243243243246,27798,0.04085208017513021,0.04563440631135628
2001,Strongly,46-65 y.,higher education,0.04054054054054054,27798,0.03822203905738779,0.0428590420236933
2001,Strongly,30-45 y.,vocational + Abi,0.04054054054054054,27798,0.03822203905738779,0.0428590420236933
2001,Strongly,30-45 y.,inadequately,0.025675675675675677,27798,0.023816321989238488,0.027535029362112867
2001,Strongly,66 and older,general elementary,0.024324324324324326,27798,0.02251330773875322,0.02613534090989543
2001,Strongly,46-65 y.,vocational + Abi,0.01891891891891892,27798,0.01731733424400312,0.02052050359383472
2001,Strongly,30-45 y.,higher vocational,0.01756756756756757,27798,0.01602317942728843,0.019111955707846708
2001,Strongly,18-29 y.,vocational + Abi,0.014864864864864866,27798,0.013442281640363572,0.01628744808936616
2001,Strongly,18-29 y.,inadequately,0.014864864864864866,27798,0.013442281640363572,0.01628744808936616
2001,Strongly,18-29 y.,higher education,0.013513513513513514,27798,0.012156203645973893,0.014870823381053135
2001,Strongly,66 and older,middle vocational,0.012162162162162163,27798,0.010873623305394127,0.013450701018930198
2001,Strongly,66 and older,inadequately,0.012162162162162163,27798,0.010873623305394127,0.013450701018930198
2001,Strongly,46-65 y.,higher vocational,0.008108108108108109,27798,0.007053863881185597,0.00916235233503062
2001,Strongly,18-29 y.,higher vocational,0.008108108108108109,27798,0.007053863881185597,0.00916235233503062
2001,Strongly,18-29 y.,in school,0.005405405405405406,27798,0.004543446662369894,0.006267364148440918
2001,Strongly,66 and older,higher education,0.002702702702702703,27798,0.002092378271467797,0.003313027133937609
2001,Strongly,66 and older,vocational + Abi,0.002702702702702703,27798,0.002092378271467797,0.003313027133937609
2001,Strongly,66 and older,higher vocational,0.002702702702702703,27798,0.002092378271467797,0.003313027133937609
2001,In some respects,30-45 y.,middle vocational,0.16347237880496054,27798,0.1591251586960855,0.16781959891383558
2001,In some respects,18-29 y.,middle vocational,0.10372040586245772,27798,0.10013611574981596,0.10730469597509948
2001,In some respects,18-29 y.,general elementary,0.09582863585118377,27798,0.09236826756405778,0.09928900413830977
2001,In some respects,46-65 y.,middle vocational,0.09244644870349493,27798,0.08904134343516035,0.09585155397182951
2001,In some respects,30-45 y.,general elementary,0.08906426155580609,27798,0.08571580319843501,0.09241271991317716
2001,In some respects,46-65 y.,general elementary,0.07891770011273957,27798,0.07574823683338644,0.08208716339209271
2001,In some respects,30-45 y.,higher education,0.06200676437429538,27798,0.05917166240193479,0.06484186634665597
