year,age_gr,bula_h,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1997,46-65 y.,"Rhineland-Palatinate, Saarland",In some respects,0.41935483870967744,16487,0.41182247144535394,0.4268872059740009
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Strongly,0.22580645161290322,16487,0.21942413713654477,0.23218876608926167
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Hardly,0.12903225806451613,16487,0.12391502218483451,0.13414949394419773
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Very strongly,0.12903225806451613,16487,0.12391502218483451,0.13414949394419773
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Not at all,0.0967741935483871,16487,0.09226121570248896,0.10128717139428522
1997,46-65 y.,Baden-Wuerttemberg,Strongly,0.4619289340101523,16487,0.4543187938581792,0.46953907416212537
1997,46-65 y.,Baden-Wuerttemberg,Very strongly,0.34517766497461927,16487,0.33792047757701915,0.3524348523722194
1997,46-65 y.,Baden-Wuerttemberg,In some respects,0.1116751269035533,16487,0.1068672937160754,0.1164829600910312
1997,46-65 y.,Baden-Wuerttemberg,Hardly,0.050761421319796954,16487,0.04741068826867244,0.05411215437092147
1997,46-65 y.,Baden-Wuerttemberg,Not at all,0.030456852791878174,16487,0.027833774006375597,0.03307993157738075
1997,46-65 y.,Bavaria,In some respects,0.3644067796610169,16487,0.3570604890497436,0.37175307027229026
1997,46-65 y.,Bavaria,Strongly,0.2966101694915254,16487,0.28963786550943893,0.3035824734736119
1997,46-65 y.,Bavaria,Very strongly,0.2627118644067797,16487,0.25599380688125284,0.2694299219323065
1997,46-65 y.,Bavaria,Hardly,0.0423728813559322,16487,0.03929800633125386,0.04544775638061054
1997,46-65 y.,Bavaria,Not at all,0.03389830508474576,16487,0.03113591080251598,0.036660699366975545
1997,46-65 y.,Berlin,Strongly,0.6875,16487,0.6804246714025471,0.6945753285974529
1997,46-65 y.,Berlin,In some respects,0.1875,16487,0.18154204013606334,0.19345795986393666
1997,46-65 y.,Berlin,Very strongly,0.125,16487,0.1199517101125338,0.1300482898874662
1997,46-65 y.,Thuringa,Very strongly,1.0,16487,1.0,1.0
1997,66 and older,Hamburg,Strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,66 and older,Hamburg,Very strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,66 and older,Lower Saxony,In some respects,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,66 and older,Lower Saxony,Strongly,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,66 and older,Lower Saxony,Very strongly,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,66 and older,North Rhine-Westphalia,In some respects,0.2962962962962963,16487,0.28932612771372285,0.3032664648788697
1997,66 and older,North Rhine-Westphalia,Strongly,0.2962962962962963,16487,0.28932612771372285,0.3032664648788697
1997,66 and older,North Rhine-Westphalia,Very strongly,0.2222222222222222,16487,0.2158761244216483,0.22856832002279612
1997,66 and older,North Rhine-Westphalia,Not at all,0.14814814814814814,16487,0.1427254503548121,0.15357084594148418
1997,66 and older,North Rhine-Westphalia,Hardly,0.037037037037037035,16487,0.03415427919513546,0.03991979487893861
1997,66 and older,Hesse,Strongly,0.2857142857142857,16487,0.27881844514089926,0.29261012628767213
1997,66 and older,Hesse,Very strongly,0.2857142857142857,16487,0.27881844514089926,0.29261012628767213
1997,66 and older,Hesse,Hardly,0.21428571428571427,16487,0.2080222560395703,0.22054917253185824
1997,66 and older,Hesse,In some respects,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,66 and older,Hesse,Not at all,0.07142857142857142,16487,0.06749733744998306,0.0753598054071598
1997,66 and older,"Rhineland-Palatinate, Saarland",Strongly,0.46153846153846156,16487,0.45392877889357264,0.4691481441833505
1997,66 and older,"Rhineland-Palatinate, Saarland",In some respects,0.23076923076923078,16487,0.22433787510476916,0.2372005864336924
1997,66 and older,"Rhineland-Palatinate, Saarland",Hardly,0.15384615384615385,16487,0.14833866989241218,0.15935363779989553
1997,66 and older,"Rhineland-Palatinate, Saarland",Very strongly,0.15384615384615385,16487,0.14833866989241218,0.15935363779989553
1997,66 and older,Baden-Wuerttemberg,Strongly,0.5238095238095238,16487,0.5161858852108465,0.5314331624082012
1997,66 and older,Baden-Wuerttemberg,Very strongly,0.2857142857142857,16487,0.27881844514089926,0.29261012628767213
1997,66 and older,Baden-Wuerttemberg,In some respects,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,66 and older,Baden-Wuerttemberg,Hardly,0.047619047619047616,16487,0.04436831719809904,0.05086977803999619
1997,66 and older,Bavaria,In some respects,0.5384615384615384,16487,0.5308518558166495,0.5460712211064274
1997,66 and older,Bavaria,Not at all,0.15384615384615385,16487,0.14833866989241218,0.15935363779989553
1997,66 and older,Bavaria,Very strongly,0.15384615384615385,16487,0.14833866989241218,0.15935363779989553
1997,66 and older,Bavaria,Strongly,0.15384615384615385,16487,0.14833866989241218,0.15935363779989553
1997,66 and older,Brandenburg,Strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,66 and older,Brandenburg,In some respects,0.5,16487,0.4923677030923441,0.5076322969076559
1999,18-29 y.,Schleswig-Holstein,Strongly,0.5,17396,0.4925697850761455,0.5074302149238545
1999,18-29 y.,Schleswig-Holstein,In some respects,0.5,17396,0.4925697850761455,0.5074302149238545
1999,18-29 y.,Hamburg,Strongly,0.75,17396,0.7435652451203637,0.7564347548796363
1999,18-29 y.,Hamburg,In some respects,0.25,17396,0.24356524512036376,0.25643475487963624
1999,18-29 y.,Lower Saxony,In some respects,0.28846153846153844,17396,0.28172906702105277,0.2951940099020241
1999,18-29 y.,Lower Saxony,Strongly,0.21153846153846154,17396,0.20546947325355022,0.21760744982337285
1999,18-29 y.,Lower Saxony,Hardly,0.19230769230769232,17396,0.1864509964226742,0.19816438819271043
1999,18-29 y.,Lower Saxony,Very strongly,0.15384615384615385,17396,0.14848449274188888,0.15920781495041883
1999,18-29 y.,Lower Saxony,Not at all,0.15384615384615385,17396,0.14848449274188888,0.15920781495041883
1999,18-29 y.,Bremen,In some respects,0.6666666666666666,17396,0.6596613928555586,0.6736719404777747
1999,18-29 y.,Bremen,Very strongly,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,18-29 y.,North Rhine-Westphalia,In some respects,0.33532934131736525,17396,0.32831365110970284,0.34234503152502765
1999,18-29 y.,North Rhine-Westphalia,Strongly,0.24550898203592814,17396,0.23911322287401945,0.2519047411978368
1999,18-29 y.,North Rhine-Westphalia,Hardly,0.19161676646706588,17396,0.18576810109570305,0.1974654318384287
1999,18-29 y.,North Rhine-Westphalia,Not at all,0.11976047904191617,17396,0.11493557627277097,0.12458538181106137
1999,18-29 y.,North Rhine-Westphalia,Very strongly,0.10778443113772455,17396,0.1031760935364755,0.11239276873897361
1999,18-29 y.,Hesse,In some respects,0.4444444444444444,17396,0.4370602374857013,0.45182865140318756
1999,18-29 y.,Hesse,Very strongly,0.2777777777777778,17396,0.2711217435731812,0.2844338119823744
1999,18-29 y.,Hesse,Strongly,0.12962962962962962,17396,0.12463807807520537,0.1346211811840539
1999,18-29 y.,Hesse,Not at all,0.07407407407407407,17396,0.07018225529012519,0.07796589285802295
1999,18-29 y.,Hesse,Hardly,0.07407407407407407,17396,0.07018225529012519,0.07796589285802295
1999,18-29 y.,"Rhineland-Palatinate, Saarland",In some respects,0.42105263157894735,17396,0.41371562164679526,0.42838964151109943
1999,18-29 y.,"Rhineland-Palatinate, Saarland",Hardly,0.2631578947368421,17396,0.25661414335226734,0.26970164612141684
1999,18-29 y.,"Rhineland-Palatinate, Saarland",Very strongly,0.13157894736842105,17396,0.12655564006282213,0.13660225467401996
1999,18-29 y.,"Rhineland-Palatinate, Saarland",Not at all,0.10526315789473684,17396,0.10070260781164661,0.10982370797782706
1999,18-29 y.,"Rhineland-Palatinate, Saarland",Strongly,0.07894736842105263,17396,0.07494015544709287,0.08295458139501238
1999,18-29 y.,Baden-Wuerttemberg,In some respects,0.3988439306358382,17396,0.3915673644531058,0.40612049681857054
1999,18-29 y.,Baden-Wuerttemberg,Strongly,0.24277456647398843,17396,0.23640300963396516,0.2491461233140117
1999,18-29 y.,Baden-Wuerttemberg,Very strongly,0.17341040462427745,17396,0.16778422083807606,0.17903658841047884
1999,18-29 y.,Baden-Wuerttemberg,Hardly,0.15028901734104047,17396,0.14497857607225062,0.15559945860983032
1999,18-29 y.,Baden-Wuerttemberg,Not at all,0.03468208092485549,17396,0.0319630188057629,0.03740114304394808
1999,18-29 y.,Bavaria,Very strongly,0.2753623188405797,17396,0.26872421435917715,0.2820004233219823
1999,18-29 y.,Bavaria,In some respects,0.2608695652173913,17396,0.2543442180594295,0.26739491237535307
1999,18-29 y.,Bavaria,Strongly,0.21739130434782608,17396,0.21126180800070746,0.2235208006949447
1999,18-29 y.,Bavaria,Hardly,0.17391304347826086,17396,0.16828042504663138,0.17954566190989035
1999,18-29 y.,Bavaria,Not at all,0.07246376811594203,17396,0.06861113839833691,0.07631639783354716
1999,18-29 y.,Berlin,In some respects,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,18-29 y.,Berlin,Strongly,0.26666666666666666,17396,0.2600951373295668,0.27323819600376653
1999,18-29 y.,Berlin,Hardly,0.2,17396,0.19405582806091642,0.2059441719390836
1999,18-29 y.,Berlin,Very strongly,0.13333333333333333,17396,0.12828175854841034,0.13838490811825632
1999,18-29 y.,Berlin,Not at all,0.06666666666666667,17396,0.06295982419264558,0.07037350914068775
1999,18-29 y.,Saxony,Strongly,1.0,17396,1.0,1.0
1999,18-29 y.,Thuringa,Strongly,1.0,17396,1.0,1.0
1999,30-45 y.,Schleswig-Holstein,Very strongly,0.375,17396,0.36780572533529243,0.38219427466470757
1999,30-45 y.,Schleswig-Holstein,Strongly,0.375,17396,0.36780572533529243,0.38219427466470757
1999,30-45 y.,Schleswig-Holstein,Hardly,0.25,17396,0.24356524512036376,0.25643475487963624
1999,30-45 y.,Hamburg,Strongly,0.4,17396,0.3927199059029376,0.40728009409706245
1999,30-45 y.,Hamburg,In some respects,0.4,17396,0.3927199059029376,0.40728009409706245
1999,30-45 y.,Hamburg,Very strongly,0.2,17396,0.19405582806091642,0.2059441719390836
1999,30-45 y.,Lower Saxony,In some respects,0.36065573770491804,17396,0.3535198964387717,0.3677915789710644
1999,30-45 y.,Lower Saxony,Strongly,0.2786885245901639,17396,0.2720257927265472,0.2853512564537806
1999,30-45 y.,Lower Saxony,Hardly,0.14754098360655737,17396,0.14227081556150653,0.15281115165160822
1999,30-45 y.,Lower Saxony,Very strongly,0.14754098360655737,17396,0.14227081556150653,0.15281115165160822
1999,30-45 y.,Lower Saxony,Not at all,0.06557377049180328,17396,0.06189528573812595,0.0692522552454806
1999,30-45 y.,Bremen,In some respects,0.6666666666666666,17396,0.6596613928555586,0.6736719404777747
1999,30-45 y.,Bremen,Very strongly,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,30-45 y.,North Rhine-Westphalia,Strongly,0.34831460674157305,17396,0.3412345586296674,0.3553946548534787
1999,30-45 y.,North Rhine-Westphalia,In some respects,0.2808988764044944,17396,0.27422003152911956,0.28757772127986925
1999,30-45 y.,North Rhine-Westphalia,Very strongly,0.19101123595505617,17396,0.18516963247783946,0.19685283943227289
1999,30-45 y.,North Rhine-Westphalia,Hardly,0.10674157303370786,17396,0.10215290402471446,0.11133024204270127
1999,30-45 y.,North Rhine-Westphalia,Not at all,0.07303370786516854,17396,0.06916714551469387,0.0769002702156432
1999,30-45 y.,Hesse,In some respects,0.3918918918918919,17396,0.3846374349394853,0.39914634884429845
1999,30-45 y.,Hesse,Very strongly,0.25675675675675674,17396,0.2502650663872036,0.2632484471263099
1999,30-45 y.,Hesse,Strongly,0.21621621621621623,17396,0.21009872097428328,0.22233371145814917
1999,30-45 y.,Hesse,Hardly,0.0945945945945946,17396,0.0902456279827429,0.0989435612064463
1999,30-45 y.,Hesse,Not at all,0.04054054054054054,17396,0.037609718466513925,0.04347136261456716
1999,30-45 y.,"Rhineland-Palatinate, Saarland",In some respects,0.4067796610169492,17396,0.3994797258463231,0.4140795961875753
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Strongly,0.3220338983050847,17396,0.31509027493227665,0.3289775216778928
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Hardly,0.1016949152542373,17396,0.09720339957365111,0.10618643093482348
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Very strongly,0.0847457627118644,17396,0.08060708848721358,0.08888443693651522
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Not at all,0.0847457627118644,17396,0.08060708848721358,0.08888443693651522
1999,30-45 y.,Baden-Wuerttemberg,In some respects,0.3802083333333333,17396,0.3729945174467883,0.38742214921987833
1999,30-45 y.,Baden-Wuerttemberg,Strongly,0.3177083333333333,17396,0.31078953442070834,0.3246271322459583
1999,30-45 y.,Baden-Wuerttemberg,Very strongly,0.22395833333333334,17396,0.21776310232319787,0.2301535643434688
1999,30-45 y.,Baden-Wuerttemberg,Hardly,0.07291666666666667,17396,0.0690529598676804,0.07678037346565295
1999,30-45 y.,Baden-Wuerttemberg,Not at all,0.005208333333333333,17396,0.0041386706951288725,0.0062779959715377935
1999,30-45 y.,Bavaria,Strongly,0.3132530120481928,17396,0.30636050242224877,0.3201455216741368
1999,30-45 y.,Bavaria,In some respects,0.30120481927710846,17396,0.29438712879664103,0.3080225097575759
1999,30-45 y.,Bavaria,Very strongly,0.26506024096385544,17396,0.2585013631960869,0.271619118731624
1999,30-45 y.,Bavaria,Hardly,0.07228915662650602,17396,0.06844080925068756,0.07613750400232448
1999,30-45 y.,Bavaria,Not at all,0.04819277108433735,17396,0.045010062900932124,0.05137547926774258
1999,30-45 y.,Berlin,In some respects,0.5,17396,0.4925697850761455,0.5074302149238545
1999,30-45 y.,Berlin,Hardly,0.21428571428571427,17396,0.208188094984668,0.22038333358676054
1999,30-45 y.,Berlin,Strongly,0.14285714285714285,17396,0.1376570756449554,0.1480572100693303
1999,30-45 y.,Berlin,Very strongly,0.14285714285714285,17396,0.1376570756449554,0.1480572100693303
1999,30-45 y.,Saxony,Strongly,0.6666666666666666,17396,0.6596613928555586,0.6736719404777747
1999,30-45 y.,Saxony,In some respects,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,30-45 y.,Thuringa,Very strongly,0.5,17396,0.4925697850761455,0.5074302149238545
1999,30-45 y.,Thuringa,Hardly,0.5,17396,0.4925697850761455,0.5074302149238545
1999,46-65 y.,Schleswig-Holstein,In some respects,0.375,17396,0.36780572533529243,0.38219427466470757
1999,46-65 y.,Schleswig-Holstein,Very strongly,0.25,17396,0.24356524512036376,0.25643475487963624
1999,46-65 y.,Schleswig-Holstein,Strongly,0.125,17396,0.12008537478093007,0.12991462521906993
1999,46-65 y.,Schleswig-Holstein,Hardly,0.125,17396,0.12008537478093007,0.12991462521906993
1999,46-65 y.,Schleswig-Holstein,Not at all,0.125,17396,0.12008537478093007,0.12991462521906993
1999,46-65 y.,Hamburg,Strongly,0.6666666666666666,17396,0.6596613928555586,0.6736719404777747
1999,46-65 y.,Hamburg,Very strongly,0.25,17396,0.24356524512036376,0.25643475487963624
1999,46-65 y.,Hamburg,In some respects,0.08333333333333333,17396,0.07922612749764592,0.08744053916902074
1999,46-65 y.,Lower Saxony,Very strongly,0.425,17396,0.41765385055257925,0.4323461494474207
