year,bula_h,pgisced97,plj0080_h,proportion,n,lower_confidence,upper_confidence
1997,"Rheinland-Pfalz,Saarland",inadequately,Kaum,0.0014272121788772598,16487,0.0008509509681571144,0.002003473389597405
1997,Hamburg,general elemantary,Sehr stark,0.0014272121788772598,16487,0.0008509509681571144,0.002003473389597405
1997,Nordrhein-Westfalen,higher education,Gar nicht,0.0014272121788772598,16487,0.0008509509681571144,0.002003473389597405
1997,Nordrhein-Westfalen,higher education,Sehr stark,0.0014272121788772598,16487,0.0008509509681571144,0.002003473389597405
1997,Hamburg,middle vocational,Stark,0.0014272121788772598,16487,0.0008509509681571144,0.002003473389597405
1997,Niedersachsen,vocational + Abi,Kaum,0.0014272121788772598,16487,0.0008509509681571144,0.002003473389597405
1997,Niedersachsen,vocational + Abi,Sehr stark,0.0014272121788772598,16487,0.0008509509681571144,0.002003473389597405
1997,Bayern,higher education,Sehr stark,0.0014272121788772598,16487,0.0008509509681571144,0.002003473389597405
1997,Hamburg,inadequately,Sehr stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Hamburg,inadequately,Stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Berlin,vocational + Abi,Sehr stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Nordrhein-Westfalen,higher vocational,Sehr stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Schleswig-Holstein,general elemantary,Stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Nordrhein-Westfalen,higher vocational,Kaum,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Bayern,general elemantary,Gar nicht,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,"Rheinland-Pfalz,Saarland",higher education,Sehr stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Bremen,higher education,Sehr stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Bremen,middle vocational,In mancher Beziehung,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Niedersachsen,higher education,Gar nicht,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Niedersachsen,vocational + Abi,Gar nicht,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Hessen,middle vocational,Gar nicht,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Hessen,higher education,Gar nicht,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Niedersachsen,vocational + Abi,Stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Niedersachsen,in school,Stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Baden-Württemberg,higher vocational,Stark,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Baden-Württemberg,in school,Kaum,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,"Rheinland-Pfalz,Saarland",higher education,In mancher Beziehung,0.0009514747859181732,16487,0.000480847410163863,0.0014221021616724833
1997,Thüringen,middle vocational,Stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Sachsen,vocational + Abi,Stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Sachsen,higher education,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Thüringen,general elemantary,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,general elemantary,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Thüringen,higher education,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Thüringen,higher education,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Brandenburg,general elemantary,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Baden-Württemberg,higher education,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Sachsen,middle vocational,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bayern,in school,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bayern,in school,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,inadequately,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,general elemantary,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,middle vocational,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,vocational + Abi,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,inadequately,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,vocational + Abi,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,in school,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,higher vocational,Stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Baden-Württemberg,higher vocational,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,higher education,Stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Berlin,higher education,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bayern,higher education,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bayern,vocational + Abi,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bayern,inadequately,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Brandenburg,general elemantary,Stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bayern,inadequately,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Baden-Württemberg,higher education,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Schleswig-Holstein,inadequately,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Baden-Württemberg,higher vocational,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hamburg,middle vocational,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bremen,middle vocational,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bremen,general elemantary,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bremen,inadequately,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Niedersachsen,higher education,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Niedersachsen,higher vocational,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Niedersachsen,higher vocational,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Baden-Württemberg,inadequately,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Niedersachsen,in school,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hamburg,higher education,Stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hamburg,general elemantary,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bremen,vocational + Abi,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hamburg,general elemantary,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hamburg,inadequately,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Schleswig-Holstein,higher education,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Schleswig-Holstein,vocational + Abi,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Schleswig-Holstein,vocational + Abi,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Schleswig-Holstein,middle vocational,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Schleswig-Holstein,middle vocational,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Schleswig-Holstein,general elemantary,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Schleswig-Holstein,general elemantary,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Schleswig-Holstein,inadequately,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Niedersachsen,middle vocational,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Bremen,higher education,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hessen,in school,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,"Rheinland-Pfalz,Saarland",higher education,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,"Rheinland-Pfalz,Saarland",higher education,Stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,"Rheinland-Pfalz,Saarland",higher vocational,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,"Rheinland-Pfalz,Saarland",vocational + Abi,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,"Rheinland-Pfalz,Saarland",vocational + Abi,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hessen,higher education,Kaum,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hessen,higher education,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Nordrhein-Westfalen,inadequately,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hessen,higher vocational,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hessen,vocational + Abi,Sehr stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Hessen,higher vocational,Stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,"Rheinland-Pfalz,Saarland",vocational + Abi,Stark,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Nordrhein-Westfalen,vocational + Abi,Gar nicht,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1997,Nordrhein-Westfalen,higher vocational,In mancher Beziehung,0.0004757373929590866,16487,0.0001428743593413946,0.0008086004265767786
1999,Baden-Württemberg,middle vocational,In mancher Beziehung,0.04175475687103594,17396,0.03878225122987326,0.04472726251219862
1999,Baden-Württemberg,general elemantary,Stark,0.03224101479915433,17396,0.02961607511010895,0.034865954488199714
1999,Baden-Württemberg,general elemantary,In mancher Beziehung,0.030126849894291756,17396,0.02758666281923465,0.03266703696934886
1999,Nordrhein-Westfalen,middle vocational,In mancher Beziehung,0.029069767441860465,17396,0.026573183558003175,0.03156635132571775
1999,Nordrhein-Westfalen,general elemantary,Stark,0.02854122621564482,17396,0.026066769432201767,0.031015682999087874
1999,Nordrhein-Westfalen,middle vocational,Stark,0.028012684989429177,17396,0.025560580123095613,0.03046478985576274
1999,Baden-Württemberg,inadequately,Stark,0.02748414376321353,17396,0.025054621835705126,0.029913665690721934
1999,Baden-Württemberg,general elemantary,Sehr stark,0.02536997885835095,17396,0.02303323388659776,0.02770672383010414
1999,Baden-Württemberg,middle vocational,Stark,0.023255813953488372,17396,0.021016125755584127,0.025495502151392617
1999,Nordrhein-Westfalen,inadequately,Stark,0.022727272727272728,17396,0.020512582837021495,0.02494196261752396
1999,Nordrhein-Westfalen,general elemantary,In mancher Beziehung,0.021670190274841437,17396,0.019506448761302,0.023833931788380874
1999,Baden-Württemberg,inadequately,Sehr stark,0.021670190274841437,17396,0.019506448761302,0.023833931788380874
1999,Nordrhein-Westfalen,middle vocational,Sehr stark,0.019556025369978858,17396,0.017498320626140273,0.021613730113817443
1999,Baden-Württemberg,middle vocational,Sehr stark,0.019027484143763214,17396,0.016997229670153737,0.02105773861737269
1999,Bayern,middle vocational,In mancher Beziehung,0.017970401691331923,17396,0.015996286215394336,0.01994451716726951
1999,Bayern,general elemantary,Stark,0.01744186046511628,17396,0.01549646945499369,0.019387251475238867
1999,Nordrhein-Westfalen,middle vocational,Kaum,0.015856236786469344,17396,0.013999883182674446,0.01771259039026424
1999,Nordrhein-Westfalen,general elemantary,Sehr stark,0.0153276955602537,17396,0.013502053359338136,0.017153337761169264
1999,Hessen,middle vocational,In mancher Beziehung,0.01427061310782241,17396,0.012508103309897623,0.016033122905747196
1999,Hessen,middle vocational,Stark,0.013213530655391121,17396,0.011516645684831848,0.014910415625950394
1999,Bayern,general elemantary,In mancher Beziehung,0.013213530655391121,17396,0.011516645684831848,0.014910415625950394
1999,"Rheinland-Pfalz,Saarland",middle vocational,In mancher Beziehung,0.013213530655391121,17396,0.011516645684831848,0.014910415625950394
1999,Nordrhein-Westfalen,inadequately,Sehr stark,0.012156448202959831,17396,0.0105279817794954,0.013784914626424264
1999,Bayern,general elemantary,Sehr stark,0.012156448202959831,17396,0.0105279817794954,0.013784914626424264
1999,Bayern,middle vocational,Sehr stark,0.011627906976744186,17396,0.010034809376332148,0.013221004577156224
1999,Hessen,general elemantary,In mancher Beziehung,0.010570824524312896,17396,0.009051053500853208,0.012090595547772585
1999,Hessen,general elemantary,Sehr stark,0.010570824524312896,17396,0.009051053500853208,0.012090595547772585
1999,Bayern,middle vocational,Stark,0.01004228329809725,17396,0.008560598145654507,0.011523968450539995
1999,Hessen,middle vocational,Sehr stark,0.009513742071881607,17396,0.008071190708300799,0.010956293435462415
1999,Baden-Württemberg,general elemantary,Kaum,0.009513742071881607,17396,0.008071190708300799,0.010956293435462415
